MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_V	swift_V_err
54565.300000005336	2.6405116757936716e-16	1.2431731688666366e-17	3.108527481620353e-16	5.511229610164196e-18	2.39624574813428e-16	4.042795457064024e-18	3.1570926244819106e-16	2.3306552140607996e-18	1.4075503427708127e-17	5.305502227102844e-18	nan	nan	nan	nan
54565.35000000534	2.6382613780129896e-16	1.2448815647073525e-17	3.10572605944178e-16	5.559980250053836e-18	2.394174751674945e-16	4.047472797329808e-18	3.154341104274736e-16	2.440448106850416e-18	1.404036928726257e-17	2.5865508974998153e-18	nan	nan	nan	nan
54565.40000000534	2.6360130423152533e-16	1.2467873885771778e-17	3.1029270013383564e-16	5.611592710386249e-18	2.3921055690879223e-16	4.054522186522291e-18	3.151591987256987e-16	2.542711644753031e-18	1.4005315492873013e-17	1.1318125924885611e-18	nan	nan	nan	nan
54565.450000005345	2.6337667336922075e-16	1.2486382752493665e-17	3.100130310159445e-16	5.661430025628228e-18	2.390038207704878e-16	4.062553653784267e-18	3.1488452800559636e-16	2.6298905153292277e-18	1.3970340638340167e-17	3.6832923884268e-18	nan	nan	nan	nan
54565.50000000535	2.631522515589451e-16	1.2502157993230007e-17	3.097335986933423e-16	5.705560165268958e-18	2.387972673453591e-16	4.07030771522902e-18	3.1461009874495517e-16	2.6966001692928794e-18	1.3935446678318193e-17	6.349713867891718e-18	nan	nan	nan	nan
54565.55000000535	2.6292804499109782e-16	1.2513407830835768e-17	3.0945440308694523e-16	5.74084219215215e-18	2.38590897085916e-16	4.076693878773355e-18	3.1433591123683696e-16	2.7392232371555883e-18	1.3900635771559538e-17	8.79091494511425e-18	nan	nan	nan	nan
54565.600000005354	2.6270405970237152e-16	1.2518771633875944e-17	3.0917544393592254e-16	5.764968370704386e-18	2.38384710304605e-16	4.080818819486798e-18	3.1406196558976445e-16	2.7556098415762506e-18	1.3865909788177536e-17	1.0955681521741367e-17	nan	nan	nan	nan
54565.65000000536	2.624803015761884e-16	1.2517346549794799e-17	3.0889672079785643e-16	5.776480682378922e-18	2.381787071739132e-16	4.0820061292989474e-18	3.137882617278938e-16	2.7448946469483125e-18	1.3831270310990726e-17	1.2815297701538263e-17	nan	nan	nan	nan
54565.70000000536	2.62256776343147e-16	1.2508704068265134e-17	3.0861823304889375e-16	5.774775025995959e-18	2.3797288772651576e-16	4.079809457976457e-18	3.135147993911694e-16	2.707424310363991e-18	1.3796718636779068e-17	1.434885076301499e-17	nan	nan	nan	nan
54565.75000000536	2.6203348958142814e-16	1.2492897879115781e-17	3.083399798838929e-16	5.7601011453105216e-18	2.3776725185541827e-16	4.074020536693175e-18	3.132415781355041e-16	2.6447909775944958e-18	1.3762255777452379e-17	1.554045571744159e-17	nan	nan	nan	nan
54565.800000005365	2.6181044671723376e-16	1.2470463675698848e-17	3.0806196031654716e-16	5.733561489893901e-18	2.375617993140742e-16	4.064673107992911e-18	3.129685973329114e-16	2.559975838127786e-18	1.3727882461131336e-17	1.6378360058588314e-17	nan	nan	nan	nan
54565.85000000537	2.6158765302518583e-16	1.2442410789629309e-17	3.077841731795221e-16	5.6971076458633085e-18	2.3735652971648305e-16	4.052043241345269e-18	3.1269585617166004e-16	2.4576132322689633e-18	1.3693599133141372e-17	1.6854549817634713e-17	nan	nan	nan	nan
54565.90000000537	2.6136511362873022e-16	1.2410204774536818e-17	3.075066171245641e-16	5.653528331021476e-18	2.3715144253733226e-16	4.0366459325190806e-18	3.1242335365637793e-16	2.344379062490982e-18	1.3659405956919674e-17	1.6964549638697292e-17	nan	nan	nan	nan
54565.950000005374	2.611428335005414e-16	1.2375739336565943e-17	3.0722929062260896e-16	5.606417985475471e-18	2.369465371120675e-16	4.019227293834615e-18	3.1215108860820635e-16	2.2294620207750888e-18	1.3625302814835608e-17	1.6707326660211743e-17	nan	nan	nan	nan
54566.00000000538	2.6092081746289643e-16	1.2341295406157905e-17	3.069521919638746e-16	5.5601098736765516e-18	2.367418126370122e-16	4.000751071489198e-18	3.1187905966488417e-16	2.124943315736301e-18	1.3591289308924807e-17	1.6085268445368944e-17	nan	nan	nan	nan
54566.05000000538	2.6069907018806493e-16	1.2309484747185666e-17	3.066753192579521e-16	5.519553324357258e-18	2.365372681694414e-16	3.982377724517962e-18	3.1160726528086515e-16	2.0456407447233563e-18	1.3557364761537115e-17	1.5104228958849385e-17	nan	nan	nan	nan
54566.10000000538	2.6047759619867876e-16	1.2283175426329907e-17	3.0639867043388967e-16	5.4901133846404226e-18	2.363329026276607e-16	3.965433951342333e-18	3.1133570372740173e-16	2.0076677298264832e-18	1.3523528215898607e-17	1.3773654227373003e-17	nan	nan	nan	nan
54566.150000005386	2.6025639986809907e-16	1.2265396849832932e-17	3.0612224324024984e-16	5.4772759332111025e-18	2.36128714791096e-16	3.951370476306323e-18	3.1106437340464495e-16	2.0233510212908397e-18	1.3489778436587885e-17	1.2106829683512996e-17	nan	nan	nan	nan
54566.20000000539	2.6003548582934816e-16	1.2259004591687641e-17	3.0584603639756546e-16	5.485439610715211e-18	2.3592470330034375e-16	3.9417062613611486e-18	3.1079327483567674e-16	2.0863890051496577e-18	1.3456113909926774e-17	1.0121379959336527e-17	nan	nan	nan	nan
54566.25000000539	2.5981486468058897e-16	1.2263515596061423e-17	3.0557005696291307e-16	5.5123610890647626e-18	2.3572086671587596e-16	3.937852385478278e-18	3.105224093942757e-16	2.180909596473912e-18	1.3422532844285629e-17	7.840509830861674e-18	nan	nan	nan	nan
54566.300000005394	2.5959455157841094e-16	1.2275878607950401e-17	3.052943156308598e-16	5.552654527542168e-18	2.3551720433695126e-16	3.9395643076585634e-18	3.1025177827651054e-16	2.2912280358796954e-18	1.3389033170303271e-17	5.297557338039151e-18	nan	nan	nan	nan
54566.3500000054	2.593745616534924e-16	1.229304942154422e-17	3.05018822934905e-16	5.600895282159133e-18	2.3531371599969157e-16	3.945317208797186e-18	3.0998138249608174e-16	2.404035850645962e-18	1.3355612541021786e-17	2.5699265583379336e-18	nan	nan	nan	nan
54566.4000000054	2.591549098904209e-16	1.231216984573063e-17	3.0474358923016543e-16	5.6519662027482906e-18	2.351104014190966e-16	3.953568834624344e-18	3.0971122288456213e-16	2.5089698250330612e-18	1.3322268339280989e-17	1.0931175188713893e-18	nan	nan	nan	nan
54566.4500000054	2.5893561112857525e-16	1.2330660608002532e-17	3.0446862469407264e-16	5.7012931110995894e-18	2.349072601717873e-16	3.962859267387279e-18	3.0944130009157553e-16	2.598369721974323e-18	1.3288999227462675e-17	3.671704717344337e-18	nan	nan	nan	nan
54566.500000005406	2.587166800630239e-16	1.2346294418025825e-17	3.041939393270502e-16	5.744994999245664e-18	2.3470429169610367e-16	3.971865140442501e-18	3.0917161458503245e-16	2.666806661210511e-18	1.3255807064891351e-17	6.343152467261535e-18	nan	nan	nan	nan
54566.55000000541	2.5849813124537407e-16	1.2357251539613043e-17	3.0391954295318797e-16	5.779969713561056e-18	2.3450149529220817e-16	3.97944068241346e-18	3.0890216665130222e-16	2.7106483419423964e-18	1.3222693905035804e-17	8.786334329721523e-18	nan	nan	nan	nan
54566.60000000541	2.582799790846529e-16	1.2362160539225718e-17	3.0364544522090146e-16	5.80393646788568e-18	2.342988701221747e-16	3.9846474561448675e-18	3.086329563953931e-16	2.7277420006526457e-18	1.3189661526802818e-17	1.0952157003265225e-17	nan	nan	nan	nan
54566.650000005415	2.58062237848157e-16	1.2360126752284638e-17	3.033716556035885e-16	5.815453042692548e-18	2.3409641521006986e-16	3.986774965760726e-18	3.0836398374113687e-16	2.717222878657875e-18	1.315671143581591e-17	1.2812422357159064e-17	nan	nan	nan	nan
54566.70000000542	2.57844921662301e-16	1.2350750562087187e-17	3.030981834002738e-16	5.8139205599726314e-18	2.33894129442056e-16	3.9853541997518306e-18	3.080952484313501e-16	2.6794384801838937e-18	1.3123844865610284e-17	1.434640320205294e-17	nan	nan	nan	nan
54566.75000000542	2.5762804451346837e-16	1.2334136931616562e-17	3.028250377362453e-16	5.799583667213262e-18	2.3369201156641037e-16	3.980165801319121e-18	3.078267500279856e-16	2.6159828493633397e-18	1.3091062778744285e-17	1.5538296079451703e-17	nan	nan	nan	nan
54566.80000000542	2.574116202488343e-16	1.2310896850642176e-17	3.0255222756367813e-16	5.77352926340074e-18	2.334900601936485e-16	3.971244025115154e-18	3.0755848791228606e-16	2.5298452693367215e-18	1.3058365867827664e-17	1.6376388675530262e-17	nan	nan	nan	nan
54566.85000000543	2.5719566257720484e-16	1.2282140520928529e-17	3.0227976166225994e-16	5.737682450484955e-18	2.332882737965395e-16	3.958877025811399e-18	3.0729046128491126e-16	2.4256861519109877e-18	1.3025754556467023e-17	1.6852687718216293e-17	nan	nan	nan	nan
54566.90000000543	2.569801850698285e-16	1.2249461252160516e-17	3.0200764863979236e-16	5.6947938789460714e-18	2.3308665071016564e-16	3.943603372707195e-18	3.0702266916607203e-16	2.310248174936334e-18	1.2993229000128573e-17	1.696272776564449e-17	nan	nan	nan	nan
54566.95000000543	2.567652011612179e-16	1.2214908236952717e-17	3.017358969327969e-16	5.648407854728538e-18	2.328851891319827e-16	3.92620402339697e-18	3.0675511039565035e-16	2.192866248781182e-18	1.296078908691853e-17	1.670547859106885e-17	nan	nan	nan	nan
54567.000000005435	2.5655072414995185e-16	1.2180945689027361e-17	3.014645148071042e-16	5.602795661380997e-18	2.326838871218307e-16	3.907688348580737e-18	3.064877836332991e-16	2.0859008899076923e-18	1.292843443828143e-17	1.6083323927598382e-17	nan	nan	nan	nan
54567.05000000544	2.5633676719947287e-16	1.2150395370766023e-17	3.011935103584404e-16	5.562834464934124e-18	2.32482742601976e-16	3.8892722338989104e-18	3.0622068735855186e-16	2.004624341771279e-18	1.2896164409616436e-17	1.5102106072730312e-17	nan	nan	nan	nan
54567.10000000544	2.561233433388831e-16	1.2126359447917584e-17	3.0092289151299793e-16	5.5338109227183445e-18	2.3228175335713507e-16	3.8723458873459924e-18	3.059538198709167e-16	1.965735261262314e-18	1.2863978090811988e-17	1.3771247038766464e-17	nan	nan	nan	nan
54567.150000005444	2.5591046546372943e-16	1.2112121049927578e-17	3.0065266602800214e-16	5.5211332089689964e-18	2.320809170344883e-16	3.858428895837957e-18	3.05687179596869e-16	1.9820160557787397e-18	1.2831874306698845e-17	1.2103984669248322e-17	nan	nan	nan	nan
54567.20000000545	2.556981459601041e-16	1.2110797838155292e-17	3.003828428918178e-16	5.529142599188864e-18	2.3188023114367623e-16	3.849110479091394e-18	3.0542076705140518e-16	2.046946746206523e-18	1.2799851617421724e-17	1.0117842893602989e-17	nan	nan	nan	nan
54567.25000000545	2.554863914459358e-16	1.2122103685026381e-17	3.00113441268581e-16	5.555629850171632e-18	2.316796931278616e-16	3.845863996239913e-18	3.0515458358655295e-16	2.1440799163688003e-18	1.276790831872972e-17	7.835780525786717e-18	nan	nan	nan	nan
54567.30000000545	2.552752040688712e-16	1.2143135491229754e-17	2.998444847917673e-16	5.5952907249448225e-18	2.314793013558414e-16	3.8484364654555454e-18	3.048886303796899e-16	2.257220727397768e-18	1.2736042442185536e-17	5.290357608976762e-18	nan	nan	nan	nan
54567.350000005456	2.5506458573363237e-16	1.2171008097154519e-17	2.995759969514112e-16	5.642787524951051e-18	2.3127905487730876e-16	3.855238866682273e-18	3.0462290842898915e-16	2.372722434766553e-18	1.2704251755293697e-17	2.554789661601897e-18	nan	nan	nan	nan
54567.40000000546	2.548545382138439e-16	1.2203040894809611e-17	2.9930800107356943e-16	5.693087851923073e-18	2.310789526256197e-16	3.864660759308079e-18	3.04357418553633e-16	2.480036094352503e-18	1.2672533768534342e-17	1.0568812210473598e-18	nan	nan	nan	nan
54567.45000000546	2.546450631522606e-16	1.2236856003144886e-17	2.9904052032166847e-16	5.7416959461135175e-18	2.3087899339677525e-16	3.875176214237184e-18	3.0409216139401044e-16	2.5714140054383364e-18	1.264088720952563e-17	3.661187197527861e-18	nan	nan	nan	nan
54567.500000005464	2.544361620609653e-16	1.2270455445431073e-17	2.987735776978137e-16	5.7848014865623056e-18	2.3067917584951695e-16	3.8854016454869715e-18	3.038271374119311e-16	2.6413928289853785e-18	1.2609313846911709e-17	6.3372090836635746e-18	nan	nan	nan	nan
54567.55000000547	2.5422783632159266e-16	1.2302279534409485e-17	2.9850719604412383e-16	5.819365801970581e-18	2.3047949850536984e-16	3.894139265250617e-18	3.035623468908001e-16	2.68633055628891e-18	1.2577815634012455e-17	8.782187204861323e-18	nan	nan	nan	nan
54567.60000000547	2.5402008718552333e-16	1.2331248988547536e-17	2.982413980440273e-16	5.8431660516998856e-18	2.3027995974867633e-16	3.900408267825579e-18	3.0329778993580336e-16	2.7040741390645686e-18	1.254639426297631e-17	1.0948966653319655e-17	nan	nan	nan	nan
54567.65000000547	2.538129157740686e-16	1.2356793132092234e-17	2.9797620622357095e-16	5.8548146330802705e-18	2.300805578266786e-16	3.903466192235517e-18	3.0303346647407203e-16	2.6937605390206363e-18	1.2515051165996621e-17	1.2809819889121536e-17	nan	nan	nan	nan
54567.700000005476	2.5360632307866785e-16	1.2378866009927993e-17	2.977116429527056e-16	5.85376629722506e-18	2.298812908495266e-16	3.90282278641064e-18	3.027693762548644e-16	2.655738268323625e-18	1.2483787516448325e-17	1.434418804885876e-17	nan	nan	nan	nan
54567.75000000548	2.534003099610606e-16	1.2397951513828289e-17	2.9744773044657396e-16	5.840320537216058e-18	2.29682156790312e-16	3.898248266084931e-18	3.025055188496893e-16	2.5916023236827345e-18	1.2452604229945183e-17	1.5536341582397868e-17	nan	nan	nan	nan
54567.80000000548	2.531948771534613e-16	1.2415057772569843e-17	2.9718449076678967e-16	5.815622180009026e-18	2.2948315348510485e-16	3.889777262880961e-18	3.022418936524737e-16	2.5043472454379214e-18	1.2421501965317943e-17	1.6374604594741863e-17	nan	nan	nan	nan
54567.850000005485	2.529900252587245e-16	1.2431700202750887e-17	2.969219458227006e-16	5.781658672292157e-18	2.292842786329553e-16	3.8777090731381734e-18	3.0197849987968437e-16	2.398653131017007e-18	1.2390481125513618e-17	1.685100256269478e-17	nan	nan	nan	nan
54567.90000000549	2.5278575475050256e-16	1.2449871837423334e-17	2.9666011737264787e-16	5.741248008512148e-18	2.290855297959115e-16	3.862604098613305e-18	3.0171533657045897e-16	2.281316675600315e-18	1.2359541858416184e-17	1.6961079024235574e-17	nan	nan	nan	nan
54567.95000000549	2.525820659733978e-16	1.2471998946064847e-17	2.9639902702522527e-16	5.698006425074541e-18	2.288869043990149e-16	3.845275639635181e-18	3.0145240258672166e-16	2.1617958730410356e-18	1.2328684057588941e-17	1.6703806139196558e-17	nan	nan	nan	nan
54568.00000000549	2.5237895914310616e-16	1.2500879647800744e-17	2.96138696240513e-16	5.656280110968866e-18	2.2868839973030706e-16	3.826775491610175e-18	3.011896966132872e-16	2.052692961871563e-18	1.2297907362938744e-17	1.6081564172203333e-17	nan	nan	nan	nan
54568.050000005496	2.521764343465586e-16	1.2539603332158663e-17	2.958791463313227e-16	5.621021281436807e-18	2.284900129408037e-16	3.808371164899856e-18	3.009272171579658e-16	1.969681848657573e-18	1.2267211161302262e-17	1.51001848537768e-17	nan	nan	nan	nan
54568.1000000055	2.519744915420493e-16	1.2591449364409297e-17	2.956203984644236e-16	5.597588114040362e-18	2.2829174104448614e-16	3.791512102061079e-18	3.00664962551645e-16	1.9299860770469164e-18	1.2236594586954546e-17	1.3769068442590347e-17	nan	nan	nan	nan
54568.1500000055	2.5177313055936147e-16	1.2659764847254177e-17	2.9536247366175726e-16	5.591453263932938e-18	2.280935809182765e-16	3.777782168751402e-18	3.0040293125476193e-16	1.9467990402897288e-18	1.2206056522039979e-17	1.2101409661019487e-17	nan	nan	nan	nan
54568.200000005505	2.5157234728964125e-16	1.2747581085979126e-17	2.9510538252581747e-16	5.607019803785282e-18	2.2789552930199914e-16	3.7688361521738e-18	3.0014112381538476e-16	2.0134048335429032e-18	1.2175595596925811e-17	1.0114641144075003e-17	nan	nan	nan	nan
54568.25000000551	2.5137208048282044e-16	1.285410308746838e-17	2.9484905957106977e-16	5.642176328804238e-18	2.2769758317917485e-16	3.766205480779896e-18	2.998795416199078e-16	2.1128395838784488e-18	1.2145210190478376e-17	7.83149850192792e-18	nan	nan	nan	nan
54568.30000000551	2.51172224868933e-16	1.2975566898019707e-17	2.9459340512718075e-16	5.691724415545249e-18	2.2749974509450533e-16	3.76963000263051e-18	2.996181858832001e-16	2.228455638620459e-18	1.2114898430262138e-17	5.283834066857968e-18	nan	nan	nan	nan
54568.350000005514	2.509726739125125e-16	1.3108097598336907e-17	2.9433831921240297e-16	5.750415108529097e-18	2.2730202184238533e-16	3.777462031073393e-18	2.9935705764402084e-16	2.3463116844586507e-18	1.2084658192661664e-17	2.5410144131111756e-18	nan	nan	nan	nan
54568.40000000552	2.507733209363381e-16	1.3247909213540759e-17	2.9408370168929407e-16	5.8132838178047514e-18	2.271044201935899e-16	3.788028633092855e-18	2.990961577652438e-16	2.4557012759902633e-18	1.205448710957236e-17	1.0229848748243322e-18	nan	nan	nan	nan
54568.45000000552	2.505740591162272e-16	1.3391405414179226e-17	2.9382945225986875e-16	5.87587865544369e-18	2.2690694678291916e-16	3.7997433549980775e-18	2.9883548693405873e-16	2.548805405537338e-18	1.2024383970667128e-17	3.651643661776831e-18	nan	nan	nan	nan
54568.50000000552	2.503747814758249e-16	1.3535254457660253e-17	2.9357547046074457e-16	5.934406091874237e-18	2.2670960810964483e-16	3.811167442547648e-18	2.9857504566218317e-16	2.6201347059805454e-18	1.199435045833228e-17	6.331826047124463e-18	nan	nan	nan	nan
54568.550000005525	2.501753808813729e-16	1.3676441563712665e-17	2.9332165565827287e-16	5.985813052585836e-18	2.2651241053794586e-16	3.821055515794399e-18	2.983148342860185e-16	2.666041547102702e-18	1.1964388430623142e-17	8.778432752906444e-18	nan	nan	nan	nan
54568.60000000553	2.499757500364803e-16	1.3812302569543874e-17	2.930679070436734e-16	6.0278253173755715e-18	2.263153602973746e-16	3.828388042739224e-18	2.980548529668731e-16	2.6843744836211374e-18	1.1934499497161041e-17	1.0946078894261705e-17	nan	nan	nan	nan
54568.65000000553	2.497757814768873e-16	1.3940542737775646e-17	2.928141236281481e-16	6.058958905577627e-18	2.261184634832749e-16	3.832393335534941e-18	2.977951016910956e-16	2.674273060746632e-18	1.1904685020290406e-17	1.280746446514883e-17	nan	nan	nan	nan
54568.700000005534	2.495753675652061e-16	1.4059244219950574e-17	2.9256020423798805e-16	6.078516483444433e-18	2.259217260572137e-16	3.832561641923426e-18	2.9753558027026065e-16	2.636087114648782e-18	1.187494611615996e-17	1.434218327890435e-17	nan	nan	nan	nan
54568.75000000554	2.4937440048567843e-16	1.4166865103695444e-17	2.923060475096769e-16	6.0865760951546085e-18	2.257251538474025e-16	3.828653421271916e-18	2.972762883413089e-16	2.571412271197034e-18	1.1845283655728413e-17	1.553457277254118e-17	nan	nan	nan	nan
54568.80000000554	2.4917277223889794e-16	1.426223232481014e-17	2.920515518849838e-16	6.08397522272764e-18	2.2552875254911933e-16	3.820703230352236e-18	2.9701722536669346e-16	2.483246639788583e-18	1.1815698265694929e-17	1.6372990046283935e-17	nan	nan	nan	nan
54568.85000000554	2.4897037463654e-16	1.4344530095334725e-17	2.9179661560603405e-16	6.072289354801097e-18	2.25332527725091e-16	3.809019894197486e-18	2.9675839063451855e-16	2.376285328943671e-18	1.1786190329354508e-17	1.6849477559403156e-17	nan	nan	nan	nan
54568.900000005546	2.487670992960774e-16	1.441328492580804e-17	2.915411367103952e-16	6.053800742494205e-18	2.25136484805937e-16	3.794182851401406e-18	2.9649978325866733e-16	2.2573684426557113e-18	1.1756759987378705e-17	1.6959586982705906e-17	nan	nan	nan	nan
54568.95000000555	2.4856283763549433e-16	1.4468347822355707e-17	2.912850130261255e-16	6.031449758593989e-18	2.24940629090514e-16	3.7770337678620705e-18	2.962414021789135e-16	2.136055920194524e-18	1.1727407138521762e-17	1.6702292637594776e-17	nan	nan	nan	nan
54569.00000000555	2.4835748086797194e-16	1.450987381773507e-17	2.9102814216682944e-16	6.008758422868316e-18	2.247449657463441e-16	3.758661738892231e-18	2.959832461610288e-16	2.0251545198088748e-18	1.1698131440252433e-17	1.6079971647924918e-17	nan	nan	nan	nan
54569.050000005554	2.481509199965904e-16	1.4538298643769386e-17	2.907704215267016e-16	5.9897137910752636e-18	2.2454949980997313e-16	3.740379708764809e-18	2.957253137968896e-16	1.9406835918617766e-18	1.166893230931168e-17	1.509844617452577e-17	nan	nan	nan	nan
54569.10000000556	2.479430458089933e-16	1.4554312061553926e-17	2.905117482755521e-16	5.978599078239859e-18	2.2435423618735405e-16	3.723689244949712e-18	2.9546760350456746e-16	1.900323122938598e-18	1.1639808922196415e-17	1.3767096772516225e-17	nan	nan	nan	nan
54569.15000000556	2.477337488720671e-16	1.4558827131381083e-17	2.9025201938457935e-16	5.979762619252415e-18	2.241591796542086e-16	3.710230696011074e-18	2.952101137547902e-16	1.9176247577463802e-18	1.1610760215569434e-17	1.2099079096754132e-17	nan	nan	nan	nan
54569.20000000556	2.475229489315833e-16	1.4552634237541117e-17	2.8999117239703673e-16	5.99555986710339e-18	2.2396433485639276e-16	3.7017162704320285e-18	2.9495284451776654e-16	1.9857003336555336e-18	1.1581784886595717e-17	1.0111743032153882e-17	nan	nan	nan	nan
54569.250000005566	2.473107245488165e-16	1.4535006131294174e-17	2.8972926586975135e-16	6.022703223545449e-18	2.237697074843637e-16	3.699727812352026e-18	2.946957963401195e-16	2.0871346221030336e-18	1.1552881393205185e-17	7.827621693413321e-18	nan	nan	nan	nan
54569.30000000557	2.4709720758507803e-16	1.45048313803534e-17	2.894663805426749e-16	6.056771247547155e-18	2.2357532066769974e-16	3.703996770161441e-18	2.944389695987241e-16	2.2048880629227072e-18	1.1524047954282012e-17	5.2779239603283146e-18	nan	nan	nan	nan
54569.35000000557	2.4688252972282383e-16	1.446121560150957e-17	2.8920259692574384e-16	6.093458973620948e-18	2.2338121093220045e-16	3.7128206388586685e-18	2.941823644973337e-16	2.324768122854321e-18	1.1495282549780663e-17	2.5284844640708397e-18	nan	nan	nan	nan
54569.400000005575	2.4666682243202164e-16	1.44035140207661e-17	2.889379953030546e-16	6.12879043843972e-18	2.2318741502568354e-16	3.724468130936101e-18	2.939259810667623e-16	2.435936314615184e-18	1.1466582927090324e-17	9.913134713051164e-19	nan	nan	nan	nan
54569.45000000558	2.4645021697686803e-16	1.4331359524304276e-17	2.886726557370574e-16	6.159270330546834e-18	2.2299396957202864e-16	3.737296203116732e-18	2.9366981916504574e-16	2.5305149950834773e-18	1.1437947934912203e-17	3.64298612388479e-18	nan	nan	nan	nan
54569.50000000558	2.462328444224838e-16	1.4244687517431557e-17	2.8840665807271356e-16	6.181985307810908e-18	2.22800911073155e-16	3.749814375176287e-18	2.934138784775825e-16	2.6029940111610862e-18	1.140937917358164e-17	6.326950972512973e-18	nan	nan	nan	nan
54569.55000000558	2.4601483564160295e-16	1.4143758281664227e-17	2.88140081941661e-16	6.194667952301139e-18	2.2260827591095217e-16	3.760732425986942e-18	2.9315815851729604e-16	2.649721883908287e-18	1.1380878410535494e-17	8.77503396262628e-18	nan	nan	nan	nan
54569.60000000559	2.4579632132125094e-16	1.4029177265300295e-17	2.8787300676636033e-16	6.1957357300776075e-18	2.224161003492251e-16	3.76899404949422e-18	2.929026586247589e-16	2.6685497320477908e-18	1.1352447176892912e-17	1.0943465113379036e-17	nan	nan	nan	nan
54569.65000000559	2.455774319694149e-16	1.3901913427822127e-17	2.876055117642285e-16	6.1843150930296246e-18	2.2222442053563693e-16	3.773799463674107e-18	2.926473779683212e-16	2.6586217258995094e-18	1.1324086768555953e-17	1.2805332686833864e-17	nan	nan	nan	nan
54569.70000000559	2.453582979217142e-16	1.3763315371073668e-17	2.873376759517707e-16	6.160257979515475e-18	2.2203327250361797e-16	3.774619790775595e-18	2.9239231554423073e-16	2.6202937846638984e-18	1.12957982472381e-17	1.4340368946898998e-17	nan	nan	nan	nan
54569.750000005595	2.4513904934803575e-16	1.3615124516503351e-17	2.870695781486976e-16	6.124154926085206e-18	2.2184269217429292e-16	3.771205491293299e-18	2.9213747017674464e-16	2.555171416797574e-18	1.126758244142088e-17	1.5532972035115715e-17	nan	nan	nan	nan
54569.8000000056	2.4491981625920007e-16	1.3459484014304332e-17	2.8680129698203527e-16	6.077345896342563e-18	2.216527153584211e-16	3.7635904085935565e-18	2.918828405182224e-16	2.4662722634005098e-18	1.1239439947238924e-17	1.6371528941450764e-17	nan	nan	nan	nan
54569.8500000056	2.4470072851358537e-16	1.3298941392913468e-17	2.865329108902195e-16	6.021926636843921e-18	2.214633777582577e-16	3.7520921682076964e-18	2.916284250492209e-16	2.3583319149531683e-18	1.1211371129293694e-17	1.6848097506110562e-17	nan	nan	nan	nan
54569.900000005604	2.4448191582376073e-16	1.3136442191756856e-17	2.8626449812718995e-16	5.960744683929611e-18	2.2127471496951053e-16	3.737308827385705e-18	2.913742220785865e-16	2.2382719932926266e-18	1.1183376121396074e-17	1.6958236765047512e-17	nan	nan	nan	nan
54569.95000000561	2.4426350776311056e-16	1.2975311017666261e-17	2.8599613676646755e-16	5.897374980158127e-18	2.210867624831953e-16	3.720110810562994e-18	2.9112022974351607e-16	2.115807255073376e-18	1.1155454827238084e-17	1.670092299716493e-17	nan	nan	nan	nan
54570.00000000561	2.4404563377245107e-16	1.2819215733650371e-17	2.8572790470522856e-16	5.8360606836212695e-18	2.2089955568755202e-16	3.701626323641757e-18	2.9086644600963367e-16	2.0040140444464048e-18	1.1127606920993883e-17	1.6078530482533314e-17	nan	nan	nan	nan
54570.05000000561	2.438284231666316e-16	1.2672110004874851e-17	2.8545987966836705e-16	5.781601099745578e-18	2.2071312986992889e-16	3.683217677694432e-18	2.9061286867103244e-16	1.919320383197985e-18	1.1099831847850282e-17	1.5096872716173446e-17	nan	nan	nan	nan
54570.100000005616	2.4361200514114734e-16	1.2538149451113138e-17	2.8519213921254427e-16	5.739167614229354e-18	2.2052752021865238e-16	3.666445397289623e-18	2.9035949535034263e-16	1.8798941010186095e-18	1.1072128824466866e-17	1.3765312408273763e-17	nan	nan	nan	nan
54570.15000000562	2.433965087787248e-16	1.2421577501266175e-17	2.849247607302419e-16	5.714032788662331e-18	2.2034276182491963e-16	3.653016844465503e-18	2.901063242977598e-16	1.899617127924393e-18	1.1044496839365973e-17	1.2096969823053738e-17	nan	nan	nan	nan
54570.20000000562	2.431820584691681e-16	1.2326326326507623e-17	2.846578099280555e-16	5.710425973610426e-18	2.2015888968465294e-16	3.644716623627892e-18	2.8985335949724243e-16	1.9713641071466492e-18	1.1016934653252556e-17	1.010911985227705e-17	nan	nan	nan	nan
54570.250000005624	2.429687098708852e-16	1.2252340274227317e-17	2.8439126717327786e-16	5.726208119413666e-18	2.199759386814657e-16	3.643197563048754e-18	2.8960060740843563e-16	2.0771905120712524e-18	1.0989440799264132e-17	7.824111948046436e-18	nan	nan	nan	nan
54570.30000000563	2.427564657126934e-16	1.2196461618274613e-17	2.8412507449665413e-16	5.756229452028215e-18	2.1979394332448998e-16	3.6482168814879885e-18	2.893480743329404e-16	2.199581034576093e-18	1.0962013583150894e-17	5.272570227301453e-18	nan	nan	nan	nan
54570.35000000563	2.425453272677415e-16	1.2155420700391046e-17	2.8385917358860403e-16	5.795302444851148e-18	2.1961293781535052e-16	3.658063048673818e-18	2.890957664023155e-16	2.3239970770790363e-18	1.0934651083386038e-17	2.5170923930579917e-18	nan	nan	nan	nan
