MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56168.898800008275	7.0624166568918e-16	1.3489338601521722e-17	3.016472608695427e-15	1.217558340080293e-16	2.2536537813079826e-15	2.2755757687761417e-17	2.527216968990855e-16	3.779872565109069e-17	1.5139951267955332e-15	3.2693051075389484e-17	nan	nan	2.7807252413864335e-15	4.512567474397135e-15	3.8927708090746774e-15	6.88768088450625e-15	nan	nan	2.0679386398295545e-15	4.687265981887678e-17	nan	nan	nan	nan	nan	nan	1.3685127983962935e-16	1.7179559687060262e-16	nan	nan	nan	nan
56168.94880000828	7.059809533517929e-16	1.3625223444529508e-17	3.014514488895638e-15	1.2169692284522222e-16	2.252564648618248e-15	2.2452446703729102e-17	2.5254160359812703e-16	4.1416082774359105e-17	1.5132955799461778e-15	3.272742649381064e-17	nan	nan	2.7772202343107854e-15	4.51184037513657e-15	3.8883986219676645e-15	6.8865982315681465e-15	nan	nan	2.0665962626853302e-15	4.6847919156489706e-17	nan	nan	nan	nan	nan	nan	1.3676225101299174e-16	2.014148470738794e-16	nan	nan	nan	nan
56168.99880000828	7.057203392669825e-16	1.4194772654661003e-17	3.012557640386448e-15	1.2163885262054948e-16	2.2514760422940513e-15	2.2142311685515802e-17	2.523616391174215e-16	4.428136976663963e-17	1.512596355262473e-15	3.2931793436567946e-17	nan	nan	2.7737188438593997e-15	4.511103591561283e-15	3.884031635475325e-15	6.885501018429414e-15	nan	nan	2.065254756895359e-15	4.682360278232484e-17	nan	nan	nan	nan	nan	nan	1.3667329472836192e-16	2.2585043903632306e-16	nan	nan	nan	nan
56169.048800008284	7.054598210793788e-16	1.5044979694751102e-17	3.0106020624490404e-15	1.2158135545386907e-16	2.2503879620390976e-15	2.1854114308088764e-17	2.521818035420746e-16	4.6323222931286465e-17	1.5118974535898453e-15	3.3257056517444835e-17	nan	nan	2.7702210687398883e-15	4.510357123165593e-15	3.879669845413186e-15	6.884389244097076e-15	nan	nan	2.0639141218815134e-15	4.679997125163643e-17	nan	nan	nan	nan	nan	nan	1.36584424136388e-16	2.4486348706529367e-16	nan	nan	nan	nan
56169.09880000829	7.051993955587601e-16	1.6027862931990568e-17	3.0086477543533318e-15	1.2152418999092663e-16	2.2493004075638043e-15	2.1620075875556863e-17	2.5200209690443203e-16	4.7498416402634154e-17	1.5111988756357887e-15	3.36532537490609e-17	nan	nan	2.7667269076580184e-15	4.509600969435319e-15	3.8753132475928545e-15	6.883262907562081e-15	nan	nan	2.0625743570650185e-15	4.677729136052266e-17	nan	nan	nan	nan	nan	nan	1.364956493382003e-16	2.582735753199537e-16	nan	nan	nan	nan
56169.14880000829	7.049390688290884e-16	1.7023484850519017e-17	3.0066947153592696e-15	1.2146714370770774e-16	2.2482133785530777e-15	2.147410214734861e-17	2.5182251918367664e-16	4.778427133046941e-17	1.5105006202469092e-15	3.407337328884372e-17	nan	nan	2.7632363593177045e-15	4.508835129847749e-15	3.870961837822648e-15	6.8821220077994e-15	nan	nan	2.0612354618824726e-15	4.675552871446165e-17	nan	nan	nan	nan	nan	nan	1.3640697739044123e-16	2.659561732158977e-16	nan	nan	nan	nan
56169.19880000829	7.046788392752527e-16	1.79428776993949e-17	3.004742944716077e-15	1.2141003393111823e-16	2.247126874706146e-15	2.1448620190361558e-17	2.516430703064239e-16	4.717534883463589e-17	1.5098026870022772e-15	3.447576401985865e-17	nan	nan	2.7597494224210978e-15	4.508059603871775e-15	3.866615611907379e-15	6.8809665437680305e-15	nan	nan	2.059897435781161e-15	4.673440655413685e-17	nan	nan	nan	nan	nan	nan	1.3631841230937963e-16	2.678409130777664e-16	nan	nan	nan	nan
56169.248800008296	7.044187067626606e-16	1.8722958994610516e-17	3.0027924416616657e-15	1.213527087107e-16	2.2460408957571482e-15	2.1549373956154162e-17	2.5146375014632523e-16	4.5682719653120136e-17	1.509105076964918e-15	3.482549065036038e-17	nan	nan	2.756266095668606e-15	4.507274390967848e-15	3.862274565648443e-15	6.8797965144111265e-15	nan	nan	2.0585602782090483e-15	4.6713666620289014e-17	nan	nan	nan	nan	nan	nan	1.3622995507411134e-16	2.6391063804560107e-16	nan	nan	nan	nan
56169.2988000083	7.041586654365352e-16	1.932039149702535e-17	3.0008432054233e-15	1.2129504754105612e-16	2.244955441500647e-15	2.1746213120712257e-17	2.5128455852441914e-16	4.3335462901216286e-17	1.5084077885093779e-15	3.5094948567579617e-17	nan	nan	2.7527863777588964e-15	4.506479490587965e-15	3.8579386948435815e-15	6.878611918655817e-15	nan	nan	2.0572239886121282e-15	4.669307901859507e-17	nan	nan	nan	nan	nan	nan	1.3614160362884515e-16	2.542011721782996e-16	nan	nan	nan	nan
56169.3488000083	7.038987239780974e-16	1.9706778618288364e-17	2.998895235218002e-15	1.212369619361864e-16	2.2438705117428417e-15	2.200493864416692e-17	2.5110549520878557e-16	4.0185132899743974e-17	1.5077108224834612e-15	3.5264035000526305e-17	nan	nan	2.749310267388913e-15	4.505674902175862e-15	3.853607995287231e-15	6.877412755413608e-15	nan	nan	2.0558885664357176e-15	4.667244395564922e-17	nan	nan	nan	nan	nan	nan	1.3605335288427673e-16	2.3880180138893007e-16	nan	nan	nan	nan
56169.398800008305	7.036388808395326e-16	1.9865451682095084e-17	2.9969485302520535e-15	1.211783958560254e-16	2.24278610626621e-15	2.2292475915784094e-17	2.5092655991514696e-16	3.631561937300295e-17	1.5070141789026257e-15	3.53201186894761e-17	nan	nan	2.7458377632538486e-15	4.5048606251669e-15	3.849282462770447e-15	6.876199023580095e-15	nan	nan	2.0545540111228393e-15	4.6651593220517966e-17	nan	nan	nan	nan	nan	nan	1.3596519471804962e-16	2.1785648904553404e-16	nan	nan	nan	nan
56169.44880000831	7.0337912969498995e-16	1.978964985510042e-17	2.9950030897209257e-15	1.2111932598643147e-16	2.2417022248594953e-15	2.2578874907578934e-17	2.507477523062786e-16	3.186464383017227e-17	1.5063178569749533e-15	3.525795923036631e-17	nan	nan	2.7423688640472645e-15	4.5040366589881206e-15	3.84496209308072e-15	6.874970722035239e-15	nan	nan	2.0532203221172922e-15	4.663039141267995e-17	nan	nan	nan	nan	nan	nan	1.3587711797430432e-16	1.915658884542337e-16	nan	nan	nan	nan
56169.49880000831	7.031194761300611e-16	1.9481775194212343e-17	2.9930589128089538e-15	1.2105976187098475e-16	2.2406188672998044e-15	2.2838497305006568e-17	2.505690719924506e-16	2.7072863887197185e-17	1.5056218567111455e-15	3.5079666827140086e-17	nan	nan	2.7389035684610623e-15	4.503203003058304e-15	3.8406468820022256e-15	6.8737278496432654e-15	nan	nan	2.0518874988603555e-15	4.66087369250303e-17	nan	nan	nan	nan	nan	nan	1.3578910846231487e-16	1.6019026304939826e-16	nan	nan	nan	nan
56169.54880000831	7.028599159050801e-16	1.8953679185260373e-17	2.9911159986909515e-15	1.209997458970993e-16	2.239536033358426e-15	2.3050595739293342e-17	2.503905185313036e-16	2.2399459096229144e-17	1.5049261774964551e-15	3.47947458712466e-17	nan	nan	2.7354418751854618e-15	4.502359656788014e-15	3.83633682531568e-15	6.87247040525283e-15	nan	nan	2.0505555407929862e-15	4.658656267890665e-17	nan	nan	nan	nan	nan	nan	1.357011489542137e-16	1.2405350359940206e-16	nan	nan	nan	nan
56169.598800008316	7.026004537980832e-16	1.8227996354487807e-17	2.9891743465296494e-15	1.2093935313282936e-16	2.2384537228088856e-15	2.319951059010438e-17	2.5021209142798447e-16	1.8759652282181236e-17	1.504230820732791e-15	3.442019573708473e-17	nan	nan	2.7319837829091644e-15	4.501506619579618e-15	3.8320319187985575e-15	6.871198387696963e-15	nan	nan	2.0492244473549784e-15	4.656383661754771e-17	nan	nan	nan	nan	nan	nan	1.356132191818031e-16	8.354865073626792e-17	nan	nan	nan	nan
56169.64880000832	7.023410844926638e-16	1.7340714278694532e-17	2.9872339554783143e-15	1.2087869101497987e-16	2.237371935405016e-15	2.3274670483681363e-17	2.5003379013590634e-16	1.765758932560576e-17	1.503535784811347e-15	3.3980621632364743e-17	nan	nan	2.7285292903191813e-15	4.5006438908272806e-15	3.827732158224756e-15	6.86991179579321e-15	nan	nan	2.047894217984124e-15	4.654056195953725e-17	nan	nan	nan	nan	nan	nan	1.355252958324541e-16	3.9147187778922363e-17	nan	nan	nan	nan
56169.69880000832	7.020818157278949e-16	1.6345396111115103e-17	2.9852948246784106e-15	1.2081789888799062e-16	2.2362906709131828e-15	2.3270527089097103e-17	2.4985561433700573e-16	1.9836585604847674e-17	1.5028410702874167e-15	3.35082127718336e-17	nan	nan	2.7250783961008625e-15	4.4997714699170496e-15	3.823437539364983e-15	6.868610628343592e-15	nan	nan	2.046564852118119e-15	4.651677720400325e-17	nan	nan	nan	nan	nan	nan	1.3543735259916425e-16	8.586302613282472e-18	nan	nan	nan	nan
56169.748800008325	7.01822639630111e-16	1.5319041119020403e-17	2.983356953262475e-15	1.207571473894984e-16	2.2352099290639443e-15	2.318650372240355e-17	2.496775643311545e-16	2.3984154753740543e-17	1.502146676493934e-15	3.304239081382675e-17	nan	nan	2.7216310989382632e-15	4.498889356226858e-15	3.819148057986568e-15	6.867294884134753e-15	nan	nan	2.0452363491932686e-15	4.64925558999063e-17	nan	nan	nan	nan	nan	nan	1.3534937632909865e-16	5.518750422505486e-17	nan	nan	nan	nan
56169.79880000833	7.015635589584597e-16	1.4368596528255234e-17	2.9814203403504303e-15	1.206966376847483e-16	2.234129709608448e-15	2.3026996422929872e-17	2.494996404637207e-16	2.877158647805384e-17	1.5014526035046206e-15	3.262883012234313e-17	nan	nan	2.7181873975136463e-15	4.497997549126573e-15	3.814863709853471e-15	6.865964561937942e-15	nan	nan	2.0439087086448797e-15	4.646800616543244e-17	nan	nan	nan	nan	nan	nan	1.352613895084626e-16	9.827682932889899e-17	nan	nan	nan	nan
56169.84880000833	7.013045773469406e-16	1.3633348910228454e-17	2.9794849850530094e-15	1.2063660054273105e-16	2.233050012289337e-15	2.2801432032389636e-17	2.4932184302782815e-16	3.347818088151105e-17	1.5007588511482515e-15	3.231750942738877e-17	nan	nan	2.7147472905078886e-15	4.497096047978037e-15	3.8105844907264025e-15	6.864619660509128e-15	nan	nan	2.042581929906965e-15	4.644326996173737e-17	nan	nan	nan	nan	nan	nan	1.3517341722667373e-16	1.3729356583333724e-16	nan	nan	nan	nan
56169.89880000833	7.010456873929622e-16	1.3272478253000799e-17	2.977550886470041e-15	1.2057729525655376e-16	2.231970836816581e-15	2.2524354276880038e-17	2.4914417226417504e-16	3.77416325369142e-17	1.5000654196733414e-15	3.215950020116518e-17	nan	nan	2.7113107766003287e-15	4.4961848521350595e-15	3.806310396362669e-15	6.863260178588856e-15	nan	nan	2.0412560124124095e-15	4.641852211577144e-17	nan	nan	nan	nan	nan	nan	1.3508548153405423e-16	1.717955346769965e-16	nan	nan	nan	nan
56169.94880000834	7.007868938745608e-16	1.3411339144066433e-17	2.975618043705883e-15	1.2051896065551523e-16	2.23089218293372e-15	2.221546896896617e-17	2.4896662836103975e-16	4.136604201409425e-17	1.499372308204737e-15	3.219579646143871e-17	nan	nan	2.707877854468818e-15	4.495263960943533e-15	3.802041422516359e-15	6.861886114902729e-15	nan	nan	2.039930955593256e-15	4.6393969083794494e-17	nan	nan	nan	nan	nan	nan	1.3499760145042506e-16	2.0141479631453656e-16	nan	nan	nan	nan
56169.99880000834	7.005281946382552e-16	1.3992322999779987e-17	2.9736864559895955e-15	1.2046148042614492e-16	2.229814050346247e-15	2.189952846980563e-17	2.48789211454587e-16	4.4236251968057375e-17	1.498679517458257e-15	3.2406895707965916e-17	nan	nan	2.70444852278978e-15	4.494333373741327e-15	3.797777564938308e-15	6.8604974681609205e-15	nan	nan	2.0386067588799993e-15	4.6369847458004206e-17	nan	nan	nan	nan	nan	nan	1.3490979297279089e-16	2.258503957259248e-16	nan	nan	nan	nan
56170.04880000834	7.002695923086006e-16	1.4858150884726567e-17	2.971756122601472e-15	1.2040458223401386e-16	2.228736438773532e-15	2.160587628173552e-17	2.4861192162877147e-16	4.628134068034889e-17	1.497987046664575e-15	3.2742263352896636e-17	nan	nan	2.7010227802381726e-15	4.493393089858533e-15	3.793518819376078e-15	6.859094237058647e-15	nan	nan	2.037283421703004e-15	4.634642220323656e-17	nan	nan	nan	nan	nan	nan	1.3482206908211647e-16	2.4486344869356836e-16	nan	nan	nan	nan
56170.098800008345	7.00011088298819e-16	1.5857306555344876e-17	2.9698270428120557e-15	1.203480206727063e-16	2.2276593479116703e-15	2.1367421470721046e-17	2.484347589153546e-16	4.7458338974894854e-17	1.4972948955347481e-15	3.315043650863045e-17	nan	nan	2.697600625487659e-15	4.492443108617292e-15	3.789265181573783e-15	6.8576764202760466e-15	nan	nan	2.0359609434912786e-15	4.632396456213154e-17	nan	nan	nan	nan	nan	nan	1.3473443974919663e-16	2.582735400973063e-16	nan	nan	nan	nan
56170.14880000835	6.997526741295784e-16	1.6867807559996287e-17	2.967899215880183e-15	1.2029157961962953e-16	2.226582777471527e-15	2.1218810275866727e-17	2.4825772329391063e-16	4.7744697681795386e-17	1.496603064320858e-15	3.358303106341484e-17	nan	nan	2.6941820572102726e-15	4.4914834293319495e-15	3.785016647272675e-15	6.856244016478187e-15	nan	nan	2.0346393236885893e-15	4.6302439568836763e-17	nan	nan	nan	nan	nan	nan	1.3464691193962165e-16	2.659561397206968e-16	nan	nan	nan	nan
56170.19880000835	6.994943607701732e-16	1.7799772124569896e-17	2.9659726410567394e-15	1.2023507328656402e-16	2.2255067271362187e-15	2.119315613247606e-17	2.480808146920588e-16	4.713500938942989e-17	1.4959115525877067e-15	3.39972431317169e-17	nan	nan	2.6907670740768437e-15	4.490514051309097e-15	3.780773212210451e-15	6.854797024315341e-15	nan	nan	2.0333185617511998e-15	4.628156583897241e-17	nan	nan	nan	nan	nan	nan	1.3455948961783836e-16	2.6784088006158486e-16	nan	nan	nan	nan
56170.248800008354	6.992361383953461e-16	1.8589790681018435e-17	2.9640473175794093e-15	1.2017834711794356e-16	2.224431196647492e-15	2.1296320380672582e-17	2.4790403298522534e-16	4.564028485098439e-17	1.4952203609619323e-15	3.4357235396166567e-17	nan	nan	2.687355674756818e-15	4.489534973847494e-15	3.776534872121735e-15	6.853335442422748e-15	nan	nan	2.0319986571329502e-15	4.626108073136523e-17	nan	nan	nan	nan	nan	nan	1.344721737503091e-16	2.6391060430154987e-16	nan	nan	nan	nan
56170.29880000836	6.989780144076881e-16	1.919447490447664e-17	2.9621232446763993e-15	1.201212785327466e-16	2.2233561858084146e-15	2.149752565587252e-17	2.477273779970119e-16	4.3289438261873215e-17	1.4945294882520899e-15	3.463473728946109e-17	nan	nan	2.6839478579183165e-15	4.4885461962382464e-15	3.7723016227379144e-15	6.8518592694209006e-15	nan	nan	2.0306796092877156e-15	4.6240750399977397e-17	nan	nan	nan	nan	nan	nan	1.3438496230776877e-16	2.5420113642239023e-16	nan	nan	nan	nan
56170.34880000836	6.987199853750888e-16	1.9585472734878413e-17	2.9602004215660764e-15	1.2006377751577407e-16	2.222281694415338e-15	2.176182968012933e-17	2.4755084949885564e-16	4.013371647671742e-17	1.4938389348006308e-15	3.4809191043741965e-17	nan	nan	2.6805436222280533e-15	4.48754771776479e-15	3.768073459787169e-15	6.8503685039154744e-15	nan	nan	2.0293614176681734e-15	4.622037157981122e-17	nan	nan	nan	nan	nan	nan	1.3429785026658048e-16	2.388017621153919e-16	nan	nan	nan	nan
56170.39880000836	6.984620486056969e-16	1.9746174678223904e-17	2.958278847454412e-15	1.2000578705700182e-16	2.221207722265063e-15	2.2055447745852342e-17	2.4737444721028393e-16	3.625648852191962e-17	1.493148701268676e-15	3.486769213456059e-17	nan	nan	2.6771429663516017e-15	4.4865395377028944e-15	3.763850378994598e-15	6.848863144497494e-15	nan	nan	2.028044081725841e-15	4.6199773112002717e-17	nan	nan	nan	nan	nan	nan	1.3421082960919098e-16	2.1785644429617818e-16	nan	nan	nan	nan
56170.448800008366	6.982042094159187e-16	1.966983705631474e-17	2.956358521538108e-15	1.1994728343816085e-16	2.22013426913022e-15	2.234781691705275e-17	2.4719817079904514e-16	3.1794635270090405e-17	1.49245878580366e-15	3.480488681012925e-17	nan	nan	2.673745888953058e-15	4.485521655320727e-15	3.759632376082018e-15	6.847343189743267e-15	nan	nan	2.0267276009107487e-15	4.6178817207379396e-17	nan	nan	nan	nan	nan	nan	1.341238893236852e-16	1.9156583537728395e-16	nan	nan	nan	nan
56170.49880000837	6.979464647101252e-16	1.9358842691327915e-17	2.9544394430040045e-15	1.1988827636966088e-16	2.2190613348219324e-15	2.2612808006011745e-17	2.470220198808308e-16	2.6987593235235072e-17	1.4917691887206853e-15	3.4622926196234297e-17	nan	nan	2.6703523886954797e-15	4.484494069878956e-15	3.755419446768112e-15	6.845808638214558e-15	nan	nan	2.0254119746725075e-15	4.615740045732685e-17	nan	nan	nan	nan	nan	nan	1.3403701540244097e-16	1.6019019689903584e-16	nan	nan	nan	nan
56170.54880000837	6.976888156323534e-16	1.882500537982767e-17	2.9525216110270166e-15	1.1982880897439467e-16	2.2179889190819475e-15	2.282930438437749e-17	2.468459940196098e-16	2.2293541294154213e-17	1.4910799108580438e-15	3.4331509619246295e-17	nan	nan	2.6669624642404968e-15	4.483456780630617e-15	3.751211586768441e-15	6.8442594884585656e-15	nan	nan	2.0240972024592427e-15	4.6135454589945875e-17	nan	nan	nan	nan	nan	nan	1.3395019083988243e-16	1.240534149826639e-16	nan	nan	nan	nan
56170.598800008374	6.974312646052693e-16	1.8090888533185446e-17	2.9506050247715725e-15	1.197689576203765e-16	2.216917021699457e-15	2.2981386322208798e-17	2.466700927274701e-16	1.8630934435181457e-17	1.4903909514594893e-15	3.39480072769641e-17	nan	nan	2.6635761142486495e-15	4.4824097868213815e-15	3.747008791795497e-15	6.842695739007979e-15	nan	nan	2.0227832837176276e-15	4.6112946978706623e-17	nan	nan	nan	nan	nan	nan	1.3386339562933356e-16	8.354851531259341e-17	nan	nan	nan	nan
56170.64880000838	6.971738044954669e-16	1.7192461741437152e-17	2.948689683392862e-15	1.1970883159959117e-16	2.2158456424372456e-15	2.3058316340245617e-17	2.4649431546563905e-16	1.7520194864255602e-17	1.4897023100886341e-15	3.3497594311872544e-17	nan	nan	2.660193337379235e-15	4.481353087689387e-15	3.742811057558456e-15	6.841117388381175e-15	nan	nan	2.0214702178943662e-15	4.6089880898658514e-17	nan	nan	nan	nan	nan	nan	1.3377660675896916e-16	3.914689353571064e-17	nan	nan	nan	nan
56170.69880000838	6.969164402155748e-16	1.6183429403804733e-17	2.9467755860339925e-15	1.1964857265226987e-16	2.214774781039746e-15	2.3054461602071017e-17	2.463186619204422e-16	1.9715495305457808e-17	1.489013987426814e-15	3.3013263254101177e-17	nan	nan	2.6568141322903384e-15	4.480286682465433e-15	3.738618379763736e-15	6.839524435082061e-15	nan	nan	2.0201580044340326e-15	4.606629553736482e-17	nan	nan	nan	nan	nan	nan	1.3368979826122728e-16	8.58495493562409e-18	nan	nan	nan	nan
56170.74880000838	6.966591689391491e-16	1.514136757558804e-17	2.9448627318289407e-15	1.1958835433503038e-16	2.213704437267058e-15	2.2969235473541842e-17	2.461431323875666e-16	2.388617137495204e-17	1.4883259824597547e-15	3.2535495367831054e-17	nan	nan	2.653438497638985e-15	4.479210570372894e-15	3.7344307541142245e-15	6.837916877600369e-15	nan	nan	2.018846642780586e-15	4.6042265752464346e-17	nan	nan	nan	nan	nan	nan	1.3360295715298475e-16	5.518729663821626e-17	nan	nan	nan	nan
56170.798800008386	6.964019969247446e-16	1.417468672664907e-17	2.9429511199002675e-15	1.1952838123126168e-16	2.2126346108627198e-15	2.2807097950507117e-17	2.459677272076167e-16	2.8692394660515266e-17	1.4876382951850782e-15	3.2111276264477604e-17	nan	nan	2.6500664320809562e-15	4.478124750627915e-15	3.730248176310091e-15	6.836294714411518e-15	nan	nan	2.017536132376727e-15	4.6017901578337827e-17	nan	nan	nan	nan	nan	nan	1.335161056303062e-16	9.827671536905326e-17	nan	nan	nan	nan
56170.84880000839	6.961449194616209e-16	1.3425577190801162e-17	2.941040749360966e-15	1.1946888800115966e-16	2.211565301565346e-15	2.2577619654414368e-17	2.4579244666934426e-16	3.341261418242319e-17	1.4869509259725841e-15	3.1792086632301095e-17	nan	nan	2.646697934270975e-15	4.4770292224392686e-15	3.7260706420481315e-15	6.834657943976785e-15	nan	nan	2.016226472664026e-15	4.599334748131129e-17	nan	nan	nan	nan	nan	nan	1.3342926845887955e-16	1.3729348689778955e-16	nan	nan	nan	nan
56170.89880000839	6.958879341271119e-16	1.3057501635958259e-17	2.9391316193121794e-15	1.194101382685614e-16	2.210496509103706e-15	2.229557971302357e-17	2.4561729101010753e-16	3.768578717640188e-17	1.4862638746783957e-15	3.163053754170491e-17	nan	nan	2.643333002862623e-15	4.4759239850085564e-15	3.721898147022499e-15	6.833006564743375e-15	nan	nan	2.014917663083666e-15	4.596878134872711e-17	nan	nan	nan	nan	nan	nan	1.333424674045105e-16	1.7179547407894965e-16	nan	nan	nan	nan
56170.948800008395	6.956310428728099e-16	1.3199400716232444e-17	2.9372237288619756e-15	1.193523748155151e-16	2.209428233199406e-15	2.1981026522993564e-17	2.4544226041563305e-16	4.131711083591033e-17	1.4855771403369908e-15	3.1668800656926574e-17	nan	nan	2.6399716365084317e-15	4.474809037530165e-15	3.717730686923744e-15	6.8313405751444146e-15	nan	nan	2.013609703074537e-15	4.5944413220348596e-17	nan	nan	nan	nan	nan	nan	1.3325572124160652e-16	2.0141474685721073e-16	nan	nan	nan	nan
56170.9988000084	6.953742510151215e-16	1.3792039910442383e-17	2.935317077242443e-15	1.1929547940588917e-16	2.208360473587034e-15	2.1659177024116375e-17	2.452673550200781e-16	4.419214356639673e-17	1.484890723875841e-15	3.188682624819492e-17	nan	nan	2.6366138338599246e-15	4.473684379191287e-15	3.713568257439866e-15	6.829659973599063e-15	nan	nan	2.012302592075528e-15	4.592048374867943e-17	nan	nan	nan	nan	nan	nan	1.3316904576076215e-16	2.2585035352659917e-16	nan	nan	nan	nan
56171.0488000084	6.951175497382332e-16	1.4673703971901755e-17	2.9334116637383438e-15	1.1923917517719385e-16	2.207293229969398e-15	2.1359966664309085e-17	2.450925749061668e-16	4.6240400098833254e-17	1.4842046239417893e-15	3.223258638586482e-17	nan	nan	2.6332595935674836e-15	4.472550009172093e-15	3.709410854255546e-15	6.827964758512629e-15	nan	nan	2.010996329523722e-15	4.5897262383666766e-17	nan	nan	nan	nan	nan	nan	1.3308245377544812e-16	2.448634113060456e-16	nan	nan	nan	nan
56171.0988000084	6.948609444258479e-16	1.5689276679980472e-17	2.931507487624312e-15	1.1918321260115574e-16	2.2062265020551264e-15	2.1117006837435443e-17	2.4491792010521834e-16	4.741916423659953e-17	1.4835188411376921e-15	3.265306556785236e-17	nan	nan	2.6299089142804827e-15	4.4714059266456204e-15	3.705258473052521e-15	6.826254928276503e-15	nan	nan	2.009690914856426e-15	4.587502489021957e-17	nan	nan	nan	nan	nan	nan	1.3299595512780565e-16	2.5827350577809154e-16	nan	nan	nan	nan
56171.14880000841	6.946044364238913e-16	1.671472469163004e-17	2.9296045481657356e-15	1.1912737189361781e-16	2.2051602895586643e-15	2.0965701811534845e-17	2.447433905972208e-16	4.770601444057585e-17	1.4828333751436903e-15	3.3098462439975984e-17	nan	nan	2.626561794647337e-15	4.470252130777905e-15	3.701111109509631e-15	6.824530481268394e-15	nan	nan	2.008386347525124e-15	4.5853735721696155e-17	nan	nan	nan	nan	nan	nan	1.3290955669354772e-16	2.659561070845206e-16	nan	nan	nan	nan
56171.19880000841	6.943480204159569e-16	1.765926303933233e-17	2.9277028446158225e-15	1.1907146409820137e-16	2.204094592156862e-15	2.093986782200072e-17	2.445689863106555e-16	4.709557423382992e-17	1.4821482258943856e-15	3.352479082100103e-17	nan	nan	2.6232182333154944e-15	4.4690886207280015e-15	3.696968759302575e-15	6.822791415852237e-15	nan	nan	2.0070826269921505e-15	4.583310879072395e-17	nan	nan	nan	nan	nan	nan	1.3282326238596768e-16	2.6784084789205463e-16	nan	nan	nan	nan
56171.24880000841	6.940917007090068e-16	1.8459191048681365e-17	2.925802376218427e-15	1.1901533200690246e-16	2.2030294096062376e-15	2.1045486286949262e-17	2.4439470712285394e-16	4.55987952816336e-17	1.4814633939950125e-15	3.389529210530383e-17	nan	nan	2.6198782289314147e-15	4.4679153956480235e-15	3.692831418104228e-15	6.821037730378318e-15	nan	nan	2.005779752719581e-15	4.5812876997398695e-17	nan	nan	nan	nan	nan	nan	1.3273707315905764e-16	2.6391057142262873e-16	nan	nan	nan	nan
56171.298800008415	6.938354746111898e-16	1.907109897631295e-17	2.9239031422072276e-15	1.189588509262343e-16	2.201964741705381e-15	2.125113811531007e-17	2.4422055285974276e-16	4.3244429293954925e-17	1.4807788777868235e-15	3.418102107388047e-17	nan	nan	2.616541780140589e-15	4.466732454683224e-15	3.6886990815842405e-15	6.819269423183404e-15	nan	nan	2.004477724168006e-15	4.579280247351031e-17	nan	nan	nan	nan	nan	nan	1.3265098700973608e-16	2.542011015829109e-16	nan	nan	nan	nan
56171.34880000842	6.935793423916908e-16	1.9466689708521076e-17	2.9220051418043675e-15	1.1890192928518793e-16	2.2009005882528835e-15	2.1521120043212082e-17	2.440465232961672e-16	4.008341982301565e-17	1.480094677418452e-15	3.436095932859015e-17	nan	nan	2.6132088855876125e-15	4.465539796971986e-15	3.684571745409585e-15	6.8174864925907156e-15	nan	nan	2.003176540797047e-15	4.5772678420446264e-17	nan	nan	nan	nan	nan	nan	1.3256499897918642e-16	2.3880172384821677e-16	nan	nan	nan	nan
56171.39880000842	6.933233056656209e-16	1.962940937158552e-17	2.9201083742229818e-15	1.188445090855537e-16	2.199836949036593e-15	2.182092179838348e-17	2.438726181556128e-16	3.619862106689674e-17	1.4794107939981078e-15	3.4421927893548825e-17	nan	nan	2.6098795439161428e-15	4.464337421645895e-15	3.680449405244054e-15	6.815688936910116e-15	nan	nan	2.0018762020655834e-15	4.5752330677180015e-17	nan	nan	nan	nan	nan	nan	1.3247910115330616e-16	2.1785640069346591e-16	nan	nan	nan	nan
56171.448800008424	6.930673632889431e-16	1.9552532811850368e-17	2.9182128386644313e-15	1.1878656619832382e-16	2.198773823860471e-15	2.2119356323948926e-17	2.4369883711037027e-16	3.172607926404883e-17	1.4787272263188882e-15	3.4358459090877655e-17	nan	nan	2.606553753768992e-15	4.4631253278298315e-15	3.676332056748738e-15	6.813876754438054e-15	nan	nan	2.0005767074312662e-15	4.573161902277114e-17	nan	nan	nan	nan	nan	nan	1.3239328266226757e-16	1.9156578366036915e-16	nan	nan	nan	nan
56171.49880000843	6.9281151775162e-16	1.9238448899564004e-17	2.9163185343207268e-15	1.1872811050296021e-16	2.1977112124980438e-15	2.238979667167997e-17	2.435251797817222e-16	2.6904008048219058e-17	1.4780439748373954e-15	3.417274454260972e-17	nan	nan	2.603231513788054e-15	4.4619035146418464e-15	3.672219695581528e-15	6.812049943457629e-15	nan	nan	1.9992780563503267e-15	4.5710438212725063e-17	nan	nan	nan	nan	nan	nan	1.3230752967918942e-16	1.601901324439507e-16	nan	nan	nan	nan
