MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	swift_UVW1	swift_UVW1_err
55213.05000001192	1.0068428748479084e-16	1.734999365045187e-17	1.8818151883145579e-16	1.9427182664369244e-17	9.770043614196846e-17	7.339713198419591e-18	1.4115035153978095e-16	1.1862074488904026e-17	nan	nan	nan	nan
55213.100000011924	1.0060460723906911e-16	1.7344437499317513e-17	1.880204066524328e-16	1.94184737102989e-17	9.760850715911786e-17	7.336140109109977e-18	1.4102739601118071e-16	1.1856828149659731e-17	nan	nan	nan	nan
55213.15000001193	1.00524990022537e-16	1.733870314870247e-17	1.8785943186185766e-16	1.9409759635131337e-17	9.751666415694629e-17	7.332567070495165e-18	1.409045474209058e-16	1.185157984697213e-17	nan	nan	nan	nan
55213.20000001193	1.0044543578302547e-16	1.7332829728872508e-17	1.8769859435569517e-16	1.9401052708058036e-17	9.742490706097298e-17	7.32899710909714e-18	1.407818056811303e-16	1.184633756989194e-17	nan	nan	nan	nan
55213.25000001193	1.0036594446706414e-16	1.732686941252517e-17	1.8753789402917693e-16	1.9392367338054275e-17	9.733323579679811e-17	7.325433763993665e-18	1.4065917070392909e-16	1.1841110647274063e-17	nan	nan	nan	nan
55213.300000011935	1.0028651602000388e-16	1.7320887048654463e-17	1.8737733077672764e-16	1.938372002941105e-17	9.72416502900123e-17	7.321881078140882e-18	1.4053664240129255e-16	1.1835909718556942e-17	nan	nan	nan	nan
55213.35000001194	1.0020715038593968e-16	1.731495969782844e-17	1.8721690449203117e-16	1.9375129330115178e-17	9.715015046634422e-17	7.318343574485103e-18	1.4041422068509392e-16	1.1830746663623257e-17	nan	nan	nan	nan
55213.40000001194	1.0012784750773246e-16	1.730917606674564e-17	1.8705661507001367e-16	1.9366608584638753e-17	9.705873625152249e-17	7.314823331149407e-18	1.4029190546760665e-16	1.1825626936822277e-17	nan	nan	nan	nan
55213.450000011944	1.0004860732704059e-16	1.7303635839981857e-17	1.868964624129506e-16	1.9358144332113956e-17	9.696740757155654e-17	7.311316373091793e-18	1.401696966619919e-16	1.1820540116494406e-17	nan	nan	nan	nan
55213.50000001195	9.99694297845297e-17	1.729844633757617e-17	1.8673644642438762e-16	1.9349717911336002e-17	9.687616435256999e-17	7.30781832957709e-18	1.4004759418147533e-16	1.1815474723449952e-17	nan	nan	nan	nan
55213.55000001195	9.989031482999068e-17	1.7293624401786953e-17	1.8657656700712712e-16	1.9341312711192592e-17	9.678500652061986e-17	7.304325329729502e-18	1.3992559793917636e-16	1.1810420573638927e-17	nan	nan	nan	nan
55213.60000001195	9.981126242545276e-17	1.7289066422422183e-17	1.864168240631416e-16	1.933291422576907e-17	9.669393400186784e-17	7.300834012948909e-18	1.39803707848141e-16	1.180536881238457e-17	nan	nan	nan	nan
55213.650000011956	9.973227253261091e-17	1.7284670172055593e-17	1.8625721749369077e-16	1.9324510102386507e-17	9.66029467225708e-17	7.29734153795685e-18	1.396819238213248e-16	1.1800311944060208e-17	nan	nan	nan	nan
55213.70000001196	9.965334511190228e-17	1.7280344284911792e-17	1.860977471992681e-16	1.93160901823318e-17	9.651204460894756e-17	7.293845590469771e-18	1.3956024577155825e-16	1.1795243857220287e-17	nan	nan	nan	nan
55213.75000001196	9.957448012258724e-17	1.7276008960771136e-17	1.8593841307959318e-16	1.9307646534564246e-17	9.6421227587255e-17	7.290344389548202e-18	1.3943867361161723e-16	1.1790159845008204e-17	nan	nan	nan	nan
55213.800000011965	9.9495677522694e-17	1.7271596566701705e-17	1.8577921503362705e-16	1.9299173482239536e-17	9.633049558385467e-17	7.286836692507107e-18	1.3931720725417632e-16	1.1785056621307074e-17	nan	nan	nan	nan
55213.85000001197	9.941693726898309e-17	1.726705213809301e-17	1.8562015295956699e-16	1.9290667622098768e-17	9.623984852509864e-17	7.283321798500058e-18	1.3919584661181777e-16	1.17799323321194e-17	nan	nan	nan	nan
55213.90000001197	9.933825931707779e-17	1.726233378089273e-17	1.8546122675483897e-16	1.9282127836922528e-17	9.614928633740559e-17	7.279799550752084e-18	1.3907459159703541e-16	1.1774786562489242e-17	nan	nan	nan	nan
55213.95000001197	9.925964362129806e-17	1.7257412976127368e-17	1.853024363161384e-16	1.927355530056994e-17	9.6058808947218e-17	7.276270337396587e-18	1.3895344212222086e-16	1.1769620338911361e-17	nan	nan	nan	nan
55214.000000011976	9.918109013480292e-17	1.7252274787741147e-17	1.8514378153939187e-16	1.9264953476235467e-17	9.596841628104969e-17	7.27273509092403e-18	1.3883239809971306e-16	1.1764436127208127e-17	nan	nan	nan	nan
55214.05000001198	9.910259880949552e-17	1.7246917974576554e-17	1.8498526231975462e-16	1.9256328107274437e-17	9.587810826543359e-17	7.269195286298275e-18	1.3871145944169604e-16	1.175923782569495e-17	nan	nan	nan	nan
55214.10000001198	9.902416959608841e-17	1.724135500643215e-17	1.84826878551631e-16	1.9247687201006595e-17	9.578788482694063e-17	7.26565293764537e-18	1.3859062606033108e-16	1.1754030753973612e-17	nan	nan	nan	nan
55214.150000011985	9.894580244407584e-17	1.7235611984297383e-17	1.8466863012867433e-16	1.9239041005186434e-17	9.569774589218938e-17	7.262110593568588e-18	1.384698978676393e-16	1.1748821636937756e-17	nan	nan	nan	nan
55214.20000001199	9.886749730172785e-17	1.722972846411176e-17	1.845105169437717e-16	1.9230401977258978e-17	9.560769138787452e-17	7.258571331026604e-18	1.3834927477558438e-16	1.1743618584106676e-17	nan	nan	nan	nan
55214.25000001199	9.878925411610406e-17	1.7223757183052406e-17	1.8435253888906946e-16	1.9221784746120078e-17	9.551772124065743e-17	7.255038747850911e-18	1.3822875669602665e-16	1.1738431064358651e-17	nan	nan	nan	nan
55214.300000011994	9.871107283305376e-17	1.7217763686977084e-17	1.8419469585595277e-16	1.921320606658852e-17	9.542783537731371e-17	7.25151695378101e-18	1.3810834354073408e-16	1.1733269875862742e-17	nan	nan	nan	nan
55214.350000012	9.86329533972079e-17	1.721182585727288e-17	1.8403698773504819e-16	1.920468476628806e-17	9.5338033724638e-17	7.248010546032418e-18	1.3798803522139325e-16	1.1728147074485071e-17	nan	nan	nan	nan
55214.400000012	9.85548957519693e-17	1.720603333549311e-17	1.8387941441832133e-16	1.9196234389776378e-17	9.524831620938206e-17	7.244521636767978e-18	1.3786783165009887e-16	1.1723068195024975e-17	nan	nan	nan	nan
55214.450000012	9.847689983959759e-17	1.720048684300723e-17	1.8372197580529324e-16	1.9187841274388526e-17	9.51586827582977e-17	7.241046186034289e-18	1.3774773274000608e-16	1.1718022661984476e-17	nan	nan	nan	nan
55214.500000012005	9.83989656013319e-17	1.7195294798821377e-17	1.8356467179684429e-16	1.917948647763328e-17	9.506913329807488e-17	7.23757975134526e-18	1.376277384043128e-16	1.1712998825610402e-17	nan	nan	nan	nan
55214.55000001201	9.832109298742596e-17	1.7190474214849628e-17	1.8340750229307595e-16	1.917115313629157e-17	9.497966775549392e-17	7.234118397923e-18	1.3750784855613746e-16	1.1707986349574067e-17	nan	nan	nan	nan
55214.60000001201	9.824328196009092e-17	1.7185920419336005e-17	1.8325046719336928e-16	1.9162826523115696e-17	9.489028605740656e-17	7.230658709498787e-18	1.3738806310849824e-16	1.1702976246053714e-17	nan	nan	nan	nan
55214.650000012014	9.816553248126307e-17	1.7181530121487185e-17	1.8309356639631867e-16	1.9154494096015956e-17	9.480098813067406e-17	7.227197797522907e-18	1.3726838197434971e-16	1.1697960906221967e-17	nan	nan	nan	nan
55214.70000001202	9.808784451165837e-17	1.717721099201842e-17	1.8293679979979815e-16	1.9146145539932717e-17	9.471177390218145e-17	7.223733309163173e-18	1.371488050665303e-16	1.1692934125924861e-17	nan	nan	nan	nan
55214.75000001202	9.80102180107706e-17	1.7172882379672555e-17	1.8278016730092568e-16	1.913777280139523e-17	9.462264329887091e-17	7.220263433730752e-18	1.3702933229780795e-16	1.1687891126814483e-17	nan	nan	nan	nan
55214.80000001202	9.793265293691673e-17	1.716847592364927e-17	1.8262366879607333e-16	1.9129370115771114e-17	9.453359624773215e-17	7.216786907774907e-18	1.3690996358083738e-16	1.1682828572689768e-17	nan	nan	nan	nan
55214.850000012026	9.785514924721523e-17	1.7163936063712243e-17	1.8246730418088258e-16	1.9120934027158487e-17	9.444463267580726e-17	7.213303018807244e-18	1.3679069882822266e-16	1.1677744581325177e-17	nan	nan	nan	nan
55214.90000001203	9.777770689754257e-17	1.7159220449513885e-17	1.8231107335020325e-16	1.9112463401055814e-17	9.435575251012406e-17	7.209811607527428e-18	1.3667153795244376e-16	1.1672638731500119e-17	nan	nan	nan	nan
55214.95000001203	9.770032584259444e-17	1.7154300250512556e-17	1.821549761981749e-16	1.910395942968421e-17	9.426695567787216e-17	7.206313068690578e-18	1.3655248086590914e-16	1.1667512065456423e-17	nan	nan	nan	nan
55215.000000012034	9.76230060358938e-17	1.71491603674976e-17	1.8199901261819883e-16	1.9095425630023786e-17	9.417824210611745e-17	7.202808350581134e-18	1.364335274809399e-16	1.1662367086737601e-17	nan	nan	nan	nan
55215.05000001204	9.754574742974726e-17	1.7143799546527607e-17	1.818431825028974e-16	1.9086867834488323e-17	9.408961172211139e-17	7.199298953039798e-18	1.3631467770976377e-16	1.1657207753169411e-17	nan	nan	nan	nan
55215.10000001204	9.746854997525696e-17	1.7138230395279758e-17	1.8168748574419038e-16	1.907829417422705e-17	9.400106445306264e-17	7.195786924024806e-18	1.361959314645211e-16	1.1652039465262247e-17	nan	nan	nan	nan
55215.15000001204	9.739141362232458e-17	1.713247930192198e-17	1.8153192223323893e-16	1.9069715054952978e-17	9.391260022627977e-17	7.192274854826598e-18	1.3607728865725696e-16	1.1646869049891978e-17	nan	nan	nan	nan
55215.200000012046	9.73143383196691e-17	1.712658625565844e-17	1.8137649186044815e-16	1.9061143125299545e-17	9.382421896904282e-17	7.188765873744779e-18	1.3595874919993394e-16	1.1641704739024375e-17	nan	nan	nan	nan
55215.25000001205	9.723732401482483e-17	1.7120604568220506e-17	1.812211945155027e-16	1.9052593237679106e-17	9.373592060872699e-17	7.185263638379079e-18	1.3584031300443424e-16	1.1636556143811204e-17	nan	nan	nan	nan
55215.30000001205	9.716037065410579e-17	1.7114600494545292e-17	1.810660300873211e-16	1.9044082401395976e-17	9.364770507275032e-17	7.181772326381041e-18	1.357219799825586e-16	1.1631434223652907e-17	nan	nan	nan	nan
55215.350000012055	9.708347818265124e-17	1.7108652751379792e-17	1.8091099846411152e-16	1.9035629728077885e-17	9.355957228852608e-17	7.17829661052522e-18	1.3560375004599465e-16	1.1626351213170108e-17	nan	nan	nan	nan
55215.40000001206	9.700664654439798e-17	1.7102851931245737e-17	1.807560995355001e-16	1.9027248965497562e-17	9.347152218343425e-17	7.174838637581656e-18	1.3548562310693135e-16	1.1621312728845639e-17	nan	nan	nan	nan
55215.45000001206	9.692987568211194e-17	1.7097299810092888e-17	1.8060133319906556e-16	1.9018926246018873e-17	9.338355468460732e-17	7.171394301550053e-18	1.3536759907875227e-16	1.1616308038891802e-17	nan	nan	nan	nan
55215.50000001206	9.685316553760186e-17	1.7092105924474545e-17	1.8044669935377146e-16	1.9010642341324106e-17	9.329566971919209e-17	7.167959086899191e-18	1.3524967787494328e-16	1.1611325320296583e-17	nan	nan	nan	nan
55215.55000001207	9.677651606153875e-17	1.7087287458723016e-17	1.8029219789789911e-16	1.900238013210092e-17	9.320786721434008e-17	7.164528993868425e-18	1.3513185940888695e-16	1.1606354081999746e-17	nan	nan	nan	nan
55215.60000001207	9.669992721646209e-17	1.7082738661766344e-17	1.801378287289483e-16	1.8994124666092067e-17	9.312014709733609e-17	7.161100549454206e-18	1.350141435938775e-16	1.1601385200872812e-17	nan	nan	nan	nan
55215.65000001207	9.662339896457117e-17	1.7078355161227708e-17	1.7998359174373154e-16	1.898586320872819e-17	9.303250929533166e-17	7.157670817047809e-18	1.3489653034311475e-16	1.159641095298017e-17	nan	nan	nan	nan
55215.700000012075	9.654693126691428e-17	1.707404364763182e-17	1.7982948683826958e-16	1.8977585286023073e-17	9.294495373572579e-17	7.154237404497195e-18	1.34779019569744e-16	1.1591425040026494e-17	nan	nan	nan	nan
55215.75000001208	9.647052408331938e-17	1.7069722603771373e-17	1.796755139078959e-16	1.8969282720051618e-17	9.285748034581756e-17	7.150798470840962e-18	1.3466161118678932e-16	1.1586422610892143e-17	nan	nan	nan	nan
55215.80000001208	9.639417737244759e-17	1.7065322928161455e-17	1.795216728471981e-16	1.896094965690148e-17	9.277008905299166e-17	7.147352731505577e-18	1.3454430510719247e-16	1.1581400278516474e-17	nan	nan	nan	nan
55215.850000012084	9.631789109176152e-17	1.70607884543855e-17	1.7936796355001534e-16	1.8952582587118247e-17	9.268277978468518e-17	7.143899462065989e-18	1.3442710124383054e-16	1.1576356131959901e-17	nan	nan	nan	nan
55215.90000001209	9.624166519757863e-17	1.7056076367628123e-17	1.7921438590946387e-16	1.894418035866797e-17	9.259555246838279e-17	7.140438500674715e-18	1.3430999950946155e-16	1.157128974359756e-17	nan	nan	nan	nan
55215.95000001209	9.616549964497242e-17	1.705115752019129e-17	1.7906093981794197e-16	1.8935744182385544e-17	9.250840703155486e-17	7.136970248818498e-18	1.3419299981679087e-16	1.1566202171696507e-17	nan	nan	nan	nan
55216.00000001209	9.60893943879207e-17	1.7046016646775e-17	1.7890762516707923e-16	1.892727762994061e-17	9.242134340178123e-17	7.133495670840659e-18	1.3407610207840568e-16	1.1561095958139324e-17	nan	nan	nan	nan
55216.050000012096	9.601334937915727e-17	1.704065248045937e-17	1.7875444184781788e-16	1.891878662426224e-17	9.233436150662745e-17	7.13001629186235e-18	1.339593062068366e-16	1.1555975121187335e-17	nan	nan	nan	nan
55216.1000000121	9.593736457024312e-17	1.703507776925345e-17	1.786013897503492e-16	1.8910279422325662e-17	9.224746127374953e-17	7.126534194306855e-18	1.3384261211449708e-16	1.1550845143658965e-17	nan	nan	nan	nan
55216.1500000121	9.586143991158623e-17	1.7029319193655427e-17	1.784484687641262e-16	1.8901766590376183e-17	9.216064263082246e-17	7.123052012867575e-18	1.3372601971372505e-16	1.1545712956043162e-17	nan	nan	nan	nan
55216.200000012104	9.578557535240002e-17	1.7023417183846398e-17	1.7829567877790445e-16	1.889326097142191e-17	9.207390550552124e-17	7.119572928099317e-18	1.3360952891678798e-16	1.1540586914767652e-17	nan	nan	nan	nan
55216.25000001211	9.570977084072509e-17	1.7017425636286493e-17	1.7814301967967575e-16	1.8884777644927298e-17	9.198724982563038e-17	7.116100658392681e-18	1.3349313963585207e-16	1.1535476775527058e-17	nan	nan	nan	nan
55216.30000001211	9.563402632344113e-17	1.7011411527626028e-17	1.779904913567319e-16	1.8876333878754696e-17	9.190067551894859e-17	7.112639450509287e-18	1.3337685178299906e-16	1.1530393661507004e-17	nan	nan	nan	nan
55216.35000001211	9.555834174624509e-17	1.7005454424458605e-17	1.7783809369562901e-16	1.8867949073096434e-17	9.18141825133127e-17	7.109194054049844e-18	1.3326066527022736e-16	1.1525349988929353e-17	nan	nan	nan	nan
55216.400000012116	9.548271705363545e-17	1.6999645886869426e-17	1.776858265844429e-16	1.8859637182050294e-17	9.172777073643102e-17	7.105766651013911e-18	1.331445800100884e-16	1.1520351457231803e-17	nan	nan	nan	nan
55216.45000001212	9.54071521889794e-17	1.6994088763381303e-17	1.7753368991959404e-16	1.885138412976955e-17	9.164144011576443e-17	7.102353068155457e-18	1.33028595916494e-16	1.1515387175864142e-17	nan	nan	nan	nan
55216.50000001212	9.533164709471063e-17	1.6988893726907643e-17	1.7738168359904301e-16	1.8843170397641647e-17	9.15551905787167e-17	7.098948715645123e-18	1.3291271290345433e-16	1.1510445145821345e-17	nan	nan	nan	nan
55216.550000012125	9.525620172202425e-17	1.6984078137138588e-17	1.7722980752002228e-16	1.8834978606047737e-17	9.146902205276771e-17	7.09554952753826e-18	1.3279693088490506e-16	1.1505514718793454e-17	nan	nan	nan	nan
55216.60000001213	9.518081603380981e-17	1.6979535145426216e-17	1.7707806157901598e-16	1.8826793574167413e-17	9.138293446548302e-17	7.092151973140983e-18	1.3268124977468648e-16	1.1500586634138025e-17	nan	nan	nan	nan
55216.65000001213	9.510548999268788e-17	1.6975159279531887e-17	1.7692644567183102e-16	1.8818602371742833e-17	9.12969277443711e-17	7.088753066850979e-18	1.325656694865506e-16	1.1495653050985459e-17	nan	nan	nan	nan
55216.70000001213	9.503022356006864e-17	1.6970856232756312e-17	1.7677495969350817e-16	1.881039436325311e-17	9.12110018170546e-17	7.085350376522922e-18	1.3245018993417094e-16	1.1490707575272148e-17	nan	nan	nan	nan
55216.750000012136	9.495501669627055e-17	1.6966543606797643e-17	1.7662360353840588e-16	1.8802161244284784e-17	9.112515661113242e-17	7.081942030350203e-18	1.3233481103113458e-16	1.1485745281957474e-17	nan	nan	nan	nan
55216.80000001214	9.48798693603582e-17	1.6962151546518066e-17	1.7647237710012912e-16	1.8793897070147893e-17	9.103939205431285e-17	7.078526722211056e-18	1.3221953269094133e-16	1.1480762732280211e-17	nan	nan	nan	nan
55216.85000001214	9.480478151026191e-17	1.6957623268489462e-17	1.7632128027158537e-16	1.8785598276943463e-17	9.09537080743328e-17	7.075103715599717e-18	1.3210435482701942e-16	1.1475757986048307e-17	nan	nan	nan	nan
55216.900000012145	9.472975310278075e-17	1.695291548516249e-17	1.7617031294493624e-16	1.8777263694826498e-17	9.086810459889582e-17	7.071672845985801e-18	1.31989277352669e-16	1.1470730609189843e-17	nan	nan	nan	nan
55216.95000001215	9.465478409351825e-17	1.6947998726019164e-17	1.760194750116687e-16	1.8768894553556915e-17	9.078258155588155e-17	7.06823452172986e-18	1.318743001811664e-16	1.1465681676270952e-17	nan	nan	nan	nan
55217.00000001215	9.457987443693477e-17	1.694285755671221e-17	1.7586876636249845e-16	1.8760494480409633e-17	9.069713887306972e-17	7.064789723515548e-18	1.317594232256509e-16	1.1460613768093039e-17	nan	nan	nan	nan
55217.050000012154	9.450502408629714e-17	1.6937490697038343e-17	1.7571818688746657e-16	1.8752069490311052e-17	9.061177647833995e-17	7.061340002203067e-18	1.3164464639919535e-16	1.1455530964430897e-17	nan	nan	nan	nan
55217.10000001216	9.443023299374977e-17	1.6931911037942103e-17	1.755677364758759e-16	1.874362796818404e-17	9.052649429963853e-17	7.057887475245698e-18	1.3152996961480587e-16	1.1450438831716503e-17	nan	nan	nan	nan
55217.15000001216	9.435550111027223e-17	1.6926145557375175e-17	1.754174150163241e-16	1.8735180643442008e-17	9.044129226492599e-17	7.054434821580605e-18	1.3141539278537659e-16	1.1445344405785452e-17	nan	nan	nan	nan
55217.20000001216	9.428082838566036e-17	1.6920235134465344e-17	1.7526722239667068e-16	1.8726740556611244e-17	9.035617030223426e-17	7.050985274873293e-18	1.3130091582371213e-16	1.1440256169529969e-17	nan	nan	nan	nan
55217.250000012165	9.420621476858271e-17	1.6914234260752417e-17	1.7511715850409795e-16	1.8718323017951707e-17	9.027112833950961e-17	7.04754261541884e-18	1.3118653864257346e-16	1.1435184025538524e-17	nan	nan	nan	nan
55217.30000001217	9.413166020653105e-17	1.6908210647260005e-17	1.74967223225022e-16	1.8709945558030458e-17	9.01861663049553e-17	7.044111160280873e-18	1.3107226115459744e-16	1.1430139263467605e-17	nan	nan	nan	nan
55217.35000001217	9.405716464585405e-17	1.6902244725366427e-17	1.748174164451945e-16	1.8701627870159104e-17	9.010128412663655e-17	7.040695737215776e-18	1.3095808327234247e-16	1.1425134483970815e-17	nan	nan	nan	nan
55217.400000012174	9.398272803174237e-17	1.689642903944231e-17	1.7466773805197978e-16	1.8693384118083108e-17	9.001648173257101e-17	7.037298564041693e-18	1.308440049090104e-16	1.1420175470757358e-17	nan	nan	nan	nan
55217.45000001218	9.390835030822476e-17	1.6890867528917647e-17	1.7451818794139993e-16	1.86852000144548e-17	8.993175905049083e-17	7.033915399118009e-18	1.3073002597926082e-16	1.1415251172043196e-17	nan	nan	nan	nan
55217.50000001218	9.383403141844691e-17	1.688567202212528e-17	1.7436876601110746e-16	1.867705574568922e-17	8.984711600815664e-17	7.030541576995561e-18	1.3061614639787436e-16	1.1410349409991647e-17	nan	nan	nan	nan
55217.55000001218	9.375977131418837e-17	1.6880860057079003e-17	1.7421947215805105e-16	1.8668933667788387e-17	8.976255253333867e-17	7.027172964372256e-18	1.3050236607956026e-16	1.1405459376500676e-17	nan	nan	nan	nan
55217.600000012186	9.368556995883011e-17	1.6876323669208852e-17	1.7407030627845898e-16	1.8660818367574545e-17	8.967806855380233e-17	7.023805971835531e-18	1.3038868493894626e-16	1.1400571671224241e-17	nan	nan	nan	nan
55217.65000001219	9.361142731545257e-17	1.6871956267555147e-17	1.7392126826785814e-16	1.8652696715962594e-17	8.959366399746533e-17	7.020437563908586e-18	1.3027510289055686e-16	1.1395678334394791e-17	nan	nan	nan	nan
55217.70000001219	9.35373433459544e-17	1.6867662531089658e-17	1.7377235802107545e-16	1.8644557913224458e-17	8.950933879219306e-17	7.017065267724672e-18	1.3016161984885004e-16	1.1390772874671413e-17	nan	nan	nan	nan
55217.750000012195	9.346331801114457e-17	1.686335916504224e-17	1.73623575432183e-16	1.8636393526343418e-17	8.942509286592701e-17	7.013687180069654e-18	1.3004823572820437e-16	1.1385850291811688e-17	nan	nan	nan	nan
55217.8000000122	9.338935127064044e-17	1.685897554726083e-17	1.7347492039461898e-16	1.8628197518419432e-17	8.934092614662774e-17	7.010301972900003e-18	1.299349504428861e-16	1.1380907094484835e-17	nan	nan	nan	nan
55217.8500000122	9.331544308292115e-17	1.6854454266406287e-17	1.7332639280104782e-16	1.861996627021443e-17	8.925683856230813e-17	7.006908897362409e-18	1.29821763907111e-16	1.1375941312861309e-17	nan	nan	nan	nan
55217.9000000122	9.32415934053366e-17	1.684975155383629e-17	1.7317799254346308e-16	1.8611698593748007e-17	8.917283004106674e-17	7.003507786236474e-18	1.297086760349944e-16	1.1370952506255836e-17	nan	nan	nan	nan
55217.950000012206	9.316780219408064e-17	1.6844837610389202e-17	1.7302971951312772e-16	1.8603395738069133e-17	8.908890051096405e-17	7.000099054856977e-18	1.295956867405703e-16	1.1365941765822884e-17	nan	nan	nan	nan
55218.00000001221	9.30940694041951e-17	1.6839696829656108e-17	1.7288157360062633e-16	1.859506138699072e-17	8.900504990014143e-17	6.996683700536849e-18	1.2948279593776839e-16	1.136091171195267e-17	nan	nan	nan	nan
55218.05000001221	9.302039498960935e-17	1.6834327917932614e-17	1.7273355469581543e-16	1.858670164900763e-17	8.892127813675932e-17	6.993263300345656e-18	1.2937000354047967e-16	1.1355866486949527e-17	nan	nan	nan	nan
55218.100000012215	9.29467789030671e-17	1.682874391160069e-17	1.725856626878706e-16	1.8578325039101876e-17	8.883758514903998e-17	6.989840007425648e-18	1.2925730946247994e-16	1.1350811742276295e-17	nan	nan	nan	nan
55218.15000001222	9.287322109619754e-17	1.6822972091457327e-17	1.724378974652304e-16	1.856994245260221e-17	8.875397086526281e-17	6.986416545677133e-18	1.2914471361746452e-16	1.1345754620851021e-17	nan	nan	nan	nan
55218.20000001222	9.279972151950459e-17	1.6817053793484502e-17	1.7229025891564867e-16	1.8561567130794624e-17	8.867043521368815e-17	6.982996202910994e-18	1.2903221591905436e-16	1.1340703734136905e-17	nan	nan	nan	nan
55218.25000001222	9.272628012231638e-17	1.6811044114911736e-17	1.7214274692619574e-16	1.85532146185161e-17	8.858697812267154e-17	6.979582822360815e-18	1.2891981628076803e-16	1.1335669134007087e-17	nan	nan	nan	nan
55218.30000001223	9.265289685287029e-17	1.6805011514062912e-17	1.7199536138318458e-16	1.8544902713296436e-17	8.850359952057326e-17	6.976180792632593e-18	1.2880751461606558e-16	1.1330662279225407e-17	nan	nan	nan	nan
55218.35000001223	9.257957165819828e-17	1.6799037302219457e-17	1.7184810217230067e-16	1.8536651406274033e-17	8.842029933581548e-17	6.972795021046571e-18	1.2869531083831968e-16	1.1325695957889237e-17	nan	nan	nan	nan
55218.40000001223	9.250630448427915e-17	1.6793215025036872e-17	1.7170096918086255e-16	1.8528475074164557e-17	8.833707749674895e-17	6.969427761817079e-18	1.285832048615434e-16	1.1320776039324255e-17	nan	nan	nan	nan
55218.450000012235	9.243309527586454e-17	1.6787649731470452e-17	1.7155396230514682e-16	1.8520359214792883e-17	8.825393393142465e-17	6.966074703723583e-18	1.2847119660135155e-16	1.1315891307915057e-17	nan	nan	nan	nan
55218.50000001224	9.235994397691988e-17	1.6782454424676248e-17	1.714070814431077e-16	1.8512283714946084e-17	8.817086856798871e-17	6.962731104367517e-18	1.2835928597346719e-16	1.1311029404173058e-17	nan	nan	nan	nan
55218.55000001224	9.228685053987738e-17	1.6777646823883582e-17	1.7126032649202096e-16	1.8504230661958363e-17	8.808788133458251e-17	6.959392761923315e-18	1.282474728935527e-16	1.1306179357660788e-17	nan	nan	nan	nan
55218.600000012244	9.221381492862832e-17	1.6773117829998228e-17	1.7111369734843562e-16	1.849618440657759e-17	8.800497215937123e-17	6.956056027146563e-18	1.2813575727718421e-16	1.1301331626013811e-17	nan	nan	nan	nan
55218.65000001225	9.214083710679398e-17	1.6768759714338503e-17	1.7096719390823118e-16	1.8488131617644835e-17	8.79221409705962e-17	6.95271781383914e-18	1.280241390398464e-16	1.129647812867212e-17	nan	nan	nan	nan
55218.70000001225	9.206791703685355e-17	1.676447612401432e-17	1.7082081606657945e-16	1.8480061328549933e-17	8.783938769649395e-17	6.949375607659786e-18	1.279126180969346e-16	1.1291612275353328e-17	nan	nan	nan	nan
55218.75000001225	9.199505468012227e-17	1.6760182852153534e-17	1.7067456371795347e-16	1.8471964975572508e-17	8.775671226540098e-17	6.94602747341331e-18	1.278011943637886e-16	1.1286728989456298e-17	nan	nan	nan	nan
55218.800000012256	9.192224999685629e-17	1.6755808496141464e-17	1.7052843675613135e-16	1.8463836428073345e-17	8.767411460562049e-17	6.942672060729146e-18	1.2768986775564678e-16	1.1281824726194123e-17	nan	nan	nan	nan
55218.85000001226	9.184950294610933e-17	1.6751295005645072e-17	1.7038243507417834e-16	1.8455672010592727e-17	8.759159464557464e-17	6.939308608175383e-18	1.2757863818765926e-16	1.127689748559107e-17	nan	nan	nan	nan
55218.90000001226	9.177681348586314e-17	1.6746598122262326e-17	1.7023655856449407e-16	1.844747051677802e-17	8.750915231366651e-17	6.935936945793522e-18	1.2746750557491355e-16	1.1271946820300584e-17	nan	nan	nan	nan
55218.950000012264	9.170418157294547e-17	1.6741687712404164e-17	1.7009080711876664e-16	1.843923321527051e-17	8.74267875383278e-17	6.9325574960249395e-18	1.2735646983239194e-16	1.1266973838307805e-17	nan	nan	nan	nan
55219.00000001227	9.163160716305277e-17	1.6736547994448116e-17	1.699451806280096e-16	1.8430963847444275e-17	8.734450024810439e-17	6.929171273090576e-18	1.272455308750379e-16	1.1261981200342943e-17	nan	nan	nan	nan
55219.05000001227	9.155909021079873e-17	1.6731177660992444e-17	1.697996789825058e-16	1.8422668616968795e-17	8.72622903715136e-17	6.925779880748096e-18	1.2713468861763518e-16	1.1256973112268903e-17	nan	nan	nan	nan
55219.10000001227	9.148663066959053e-17	1.67255898964802e-17	1.69654302071884e-16	1.8414356171083638e-17	8.718015783712512e-17	6.922385508458384e-18	1.2702394297495744e-16	1.1251955312009075e-17	nan	nan	nan	nan
55219.150000012276	9.141422849181691e-17	1.6719812289923827e-17	1.6950904978505115e-16	1.8406037573777558e-17	8.709810257355621e-17	6.9189909259222914e-18	1.2691329386166826e-16	1.1246935051366508e-17	nan	nan	nan	nan
55219.20000001228	9.13418836286769e-17	1.6713886642302606e-17	1.6936392201024218e-16	1.8397726270514633e-17	8.701612450950028e-17	6.915599476002562e-18	1.2680274119236063e-16	1.1241921072513543e-17	nan	nan	nan	nan
