MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56468.02139998552	5.9835176036130795e-15	1.459401115682246e-16	1.0384347682737685e-14	1.60170557974381e-16	9.697463850283953e-15	1.1536145775678248e-16	7.324297161392665e-15	9.088678120588162e-17	1.1777005935407906e-14	1.4572218690206666e-16	nan	nan	8.062823254597759e-16	5.214393849943889e-16	nan	nan	8.285926769266291e-16	3.901543129929208e-16	nan	nan	1.0022635372484019e-14	6.283804950118805e-16
56468.07139998552	5.975063970791098e-15	1.461389696442757e-16	1.0376100600963861e-14	1.6084757071970089e-16	9.682967104189393e-15	1.1525417952957376e-16	7.317111592097583e-15	9.083218129752953e-17	1.1772082726300935e-14	1.457170627294995e-16	nan	nan	8.052339884475361e-16	5.444359786334198e-16	nan	nan	8.268044328387347e-16	3.617619807161485e-16	nan	nan	1.0012607377611221e-14	6.347241558275187e-16
56468.121399985524	5.966604765512007e-15	1.4594571471947154e-16	1.036770967973029e-14	1.61492964731537e-16	9.66841798341958e-15	1.1513881466078535e-16	7.30994914355354e-15	9.077064186252187e-17	1.176714262334176e-14	1.45698757045038e-16	nan	nan	8.041959044469949e-16	5.670120056407014e-16	nan	nan	8.24987391933738e-16	3.255421934151541e-16	nan	nan	1.0002230174386716e-14	6.410225781926273e-16
56468.17139998553	5.958135263061182e-15	1.4536060845590994e-16	1.035917470711415e-14	1.6210446861822936e-16	9.653815573966722e-15	1.15015359176773e-16	7.302809546363396e-15	9.070197972210881e-17	1.176217910974154e-14	1.4566717462355826e-16	nan	nan	8.03167970798605e-16	5.8913385112174e-16	nan	nan	8.231555081140604e-16	2.8218561982208934e-16	nan	nan	9.99151009055514e-15	6.472549970671709e-16
56468.22139998553	5.949650717553447e-15	1.4438800820736317e-16	1.0350495469375797e-14	1.6268007406781887e-16	9.639158961817345e-15	1.148839317019591e-16	7.295692532361257e-15	9.062617644176208e-17	1.175718567024528e-14	1.4562244514311748e-16	nan	nan	8.021500848978485e-16	6.107714649626732e-16	nan	nan	8.213257718050463e-16	2.328456642514734e-16	nan	nan	9.98045344620297e-15	6.534015946560528e-16
56468.27139998553	5.9411463831036255e-15	1.4303648619086543e-16	1.034167175219752e-14	1.6321803336143345e-16	9.624447232814506e-15	1.1474477316633352e-16	7.288597831903733e-15	9.054337628976491e-17	1.175215578663255e-14	1.4556492371917407e-16	nan	nan	8.011421441973266e-16	6.318977349849395e-16	nan	nan	8.19518215093619e-16	1.7978968867217046e-16	nan	nan	9.969066553882917e-15	6.594434876123891e-16
56468.321399985536	5.932617527633422e-15	1.4131903933138163e-16	1.0332703342731572e-14	1.6371685480238292e-16	9.609679472761485e-15	1.1459824598567665e-16	7.281525176455558e-15	9.045388469099658e-17	1.1747082943852871e-14	1.4549518753295092e-16	nan	nan	8.001440462025796e-16	6.52488000624556e-16	nan	nan	8.177559177790606e-16	1.287885869499741e-16	nan	nan	9.957355718739109e-15	6.653627095122456e-16
56468.37139998554	5.924059400655369e-15	1.392534291289045e-16	1.032359002644552e-14	1.6417529867025814e-16	9.594854767461566e-15	1.1444483276859785e-16	7.274474296988966e-15	9.035816443133463e-17	1.17419606251174e-14	1.4541403433041542e-16	nan	nan	7.991556884755706e-16	6.72519671843192e-16	nan	nan	8.160650143374248e-16	9.766248054392529e-17	nan	nan	9.94532723863059e-15	6.711421897667435e-16
56468.42139998554	5.9154672719320856e-15	1.3686263043718744e-16	1.0314331591482606e-14	1.6459237420459603e-16	9.57997220259587e-15	1.1428513448510545e-16	7.267444923306505e-15	9.025683278606392e-17	1.173678231414858e-14	1.4532247725887082e-16	nan	nan	7.98176968634685e-16	6.919719276821532e-16	nan	nan	8.14468905302609e-16	1.1427702958026548e-16	nan	nan	9.93298740425618e-15	6.767657299689085e-16
56468.471399985545	5.906836393737482e-15	1.3417542234612832e-16	1.030492782208818e-14	1.6496733247672474e-16	9.565030863785856e-15	1.141198681089556e-16	7.260436787857906e-15	9.015065666876983e-17	1.1731541493850802e-14	1.4522174084927725e-16	nan	nan	7.972077843498549e-16	7.108254755903577e-16	nan	nan	8.129548720731598e-16	1.6150032653262744e-16	nan	nan	9.92034249927824e-15	6.8221797851294e-16
56468.52139998555	5.898162032152343e-15	1.3122712508341308e-16	1.0295378506934012e-14	1.6529966187837872e-16	9.55002983670128e-15	1.1394986365697827e-16	7.253449621615402e-15	9.00405481385684e-17	1.1726231647741994e-14	1.4511325493752859e-16	nan	nan	7.962480333418616e-16	7.290623576172748e-16	nan	nan	8.114970312073922e-16	2.1482695583239408e-16	nan	nan	9.907398800446762e-15	6.874844041890162e-16
56468.57139998555	5.889439438530118e-15	1.280604907846111e-16	1.0285683431173855e-14	1.655890822613104e-16	9.534968206791726e-15	1.1377606064167101e-16	7.24648315456623e-15	8.992755862404918e-17	1.1720846260873929e-14	1.4499864694916144e-16	nan	nan	7.952976133865163e-16	7.46665793035069e-16	nan	nan	8.100725054096089e-16	2.65788620921071e-16	nan	nan	9.894162577723415e-15	6.925512693319639e-16
56468.62139998555	5.8806638725083825e-15	1.2472674587139782e-16	1.0275842381514022e-14	1.6583553830849177e-16	9.519845059607625e-15	1.1359950387743784e-16	7.239537118790745e-15	8.981287223903114e-17	1.1715378814208131e-14	1.4487973401090075e-16	nan	nan	7.943564223090866e-16	7.636200495130873e-16	nan	nan	8.086614686581231e-16	3.1135890202897317e-16	nan	nan	9.880640094405106e-15	6.974056029982253e-16
56468.67139998556	5.8718306001679245e-15	1.2128674815329926e-16	1.0265855143223882e-14	1.6603919257713433e-16	9.504659480457933e-15	1.1342133859820362e-16	7.232611245076496e-15	8.969779847322271e-17	1.1709822792182835e-14	1.4475851144987273e-16	nan	nan	7.934243579891727e-16	7.799103368722164e-16	nan	nan	8.072471402896846e-16	3.501165286042496e-16	nan	nan	9.866837607247844e-15	7.020351745546293e-16
56468.72139998556	5.8629348811463205e-15	1.1781217407498667e-16	1.0255721504033764e-14	1.662004189721725e-16	9.48941055476666e-15	1.1324280480201727e-16	7.225705263718529e-15	8.958376370073621e-17	1.170417167933853e-14	1.4463714397593109e-16	nan	nan	7.925013183502592e-16	7.95522718824471e-16	nan	nan	8.058157799967104e-16	3.8124756386992256e-16	nan	nan	9.852761366590217e-15	7.064284679863903e-16
56468.77139998556	5.8539719667970184e-15	1.143865963443543e-16	1.0245441250137962e-14	1.6631979392638436e-16	9.47409736781293e-15	1.1306523089651057e-16	7.218818906489389e-15	8.947230210315087e-17	1.1698418957250281e-14	1.445179500737842e-16	nan	nan	7.915872013701631e-16	8.104440391342493e-16	nan	nan	8.043566837372787e-16	4.0423730042721904e-16	nan	nan	9.838417616477192e-15	7.105746571660358e-16
56468.821399985565	5.8449371213598885e-15	1.1110616288908355e-16	1.0235014166921468e-14	1.6639809048211155e-16	9.458719004748018e-15	1.1289002647423415e-16	7.211951904545998e-15	8.9365044335055e-17	1.1692558111276625e-14	1.4440338898434114e-16	nan	nan	7.906819050796411e-16	8.246618594594194e-16	nan	nan	8.028621805556239e-16	4.1875645676997014e-16	nan	nan	9.823812594783007e-15	7.144635822750692e-16
56468.87139998557	5.835825604472506e-15	1.0807947789531473e-16	1.0224440042709201e-14	1.6643626570995747e-16	9.443274550781445e-15	1.1271867421084404e-16	7.205103988244965e-15	8.926370675103415e-17	1.168658262442421e-14	1.4429604351791832e-16	nan	nan	7.897853275463684e-16	8.381644066916066e-16	nan	nan	8.013276303142461e-16	4.2461351960204346e-16	nan	nan	9.808952533335014e-15	7.180857275230634e-16
56468.92139998557	5.826632675772449e-15	1.0542609268779702e-16	1.0213718661003271e-14	1.6643545522777792e-16	9.427763091006248e-15	1.1255272089967316e-16	7.198274889420397e-15	8.91700778408358e-17	1.1680485978881636e-14	1.441986020126576e-16	nan	nan	7.88897366895139e-16	8.509405280789162e-16	nan	nan	7.997514223348961e-16	4.21734099078796e-16	nan	nan	9.793843658036545e-15	7.214322002767868e-16
56468.971399985574	5.8173535948972926e-15	1.0327298310581745e-16	1.0202849810343315e-14	1.6639695966334997e-16	9.412183710396145e-15	1.1239376753653129e-16	7.191464337997969e-15	8.908600409721567e-17	1.1674261659496163e-14	1.4411383846233385e-16	nan	nan	7.880179212946309e-16	8.629796527963529e-16	nan	nan	7.981349749503083e-16	4.101540703411618e-16	nan	nan	9.778492188990001e-15	7.244947116826082e-16
56469.02139998558	5.8079836159618616e-15	1.0174844839507273e-16	1.0191833275899607e-14	1.663222355333725e-16	9.396535493941897e-15	1.122434583854279e-16	7.184672066242722e-15	8.90133746836062e-17	1.1667903148251874e-14	1.4404458975393486e-16	nan	nan	7.87146888961586e-16	8.742717588357664e-16	nan	nan	7.964827359649979e-16	3.900227239400548e-16	nan	nan	9.762904340620263e-15	7.272655588461069e-16
56469.07139998558	5.798518003206025e-15	1.0097341705155973e-16	1.0180668844973044e-14	1.6621288224551778e-16	9.380817526522051e-15	1.1210346912949604e-16	7.177897804080333e-15	8.895410388158769e-17	1.1661403929075727e-14	1.43993731939116e-16	nan	nan	7.862841681531472e-16	8.848073443869601e-16	nan	nan	7.948021840259567e-16	3.616176316337716e-16	nan	nan	9.747086321797087e-15	7.29737608614114e-16
56469.12139998558	5.7889521073927744e-15	1.0104424613897846e-16	1.0169356330085178e-14	1.6607058269633956e-16	9.365028944023479e-15	1.119754501529081e-16	7.171141252563698e-15	8.891006415673013e-17	1.1654757560030431e-14	1.4396407834200743e-16	nan	nan	7.854296571800935e-16	8.945774029714116e-16	nan	nan	7.931038309035825e-16	3.2538017474910934e-16	nan	nan	9.73104433595858e-15	7.319042829958954e-16
56469.171399985586	5.779282465756393e-15	1.0194087289063945e-16	1.0157896482669328e-14	1.6589559517432024e-16	9.349170575342551e-15	1.118596061688127e-16	7.164401094749571e-15	8.888145713342702e-17	1.1647960048419658e-14	1.4395592424141535e-16	nan	nan	7.845832543901224e-16	9.035734017734747e-16	nan	nan	7.914012246829794e-16	2.819983213871178e-16	nan	nan	9.714784581233574e-15	7.337595462508886e-16
56469.22139998559	5.7695064733986944e-15	1.0355404479220615e-16	1.014629118149047e-14	1.6568643336938446e-16	9.333245292850952e-15	1.1175439447517847e-16	7.157674782569481e-15	8.886646886621935e-17	1.1641010360433033e-14	1.439665251216134e-16	nan	nan	7.837448581782984e-16	9.117872626883696e-16	nan	nan	7.89710953866549e-16	2.3261993103723044e-16	nan	nan	9.698313250564149e-15	7.352978936681123e-16
56469.27139998559	5.7596215548761725e-15	1.0575810829639882e-16	1.0134542372320904e-14	1.6544162930717116e-16	9.317256090742902e-15	1.1165818432899332e-16	7.150959697465979e-15	8.886316952072094e-17	1.1633907639470212e-14	1.439929646977696e-16	nan	nan	7.82914366980087e-16	9.192113457247249e-16	nan	nan	7.880526523891967e-16	1.7950050852411512e-16	nan	nan	9.68163653182883e-15	7.365143420592048e-16
56469.321399985594	5.749625110813392e-15	1.0842265162926833e-16	1.0122652000949444e-14	1.6515985777112255e-16	9.301205963174265e-15	1.1156937463680612e-16	7.144253219342561e-15	8.88696496400887e-17	1.1626651028726332e-14	1.4403236160324581e-16	nan	nan	7.820916792790174e-16	9.25838434426425e-16	nan	nan	7.864490055462645e-16	1.2838930608164567e-16	nan	nan	9.66476060796455e-15	7.374044219917508e-16
56469.3713999856	5.7395145611645536e-15	1.114205819927609e-16	1.0110622014453188e-14	1.6483995096797416e-16	9.285097904236987e-15	1.1148640621503694e-16	7.137552729210845e-15	8.888403733655912e-17	1.1619239667817569e-14	1.4408189368890048e-16	nan	nan	7.812766935948406e-16	9.316617230735578e-16	nan	nan	7.849257568368708e-16	9.713710288103577e-17	nan	nan	9.647691657089648e-15	7.379641717899769e-16
56469.4213999856	5.729287327724773e-15	1.1463354926019503e-16	1.0098454358786115e-14	1.6448090921122096e-16	9.268934907956248e-15	1.114077731012337e-16	7.130855607343698e-15	8.890451285711208e-17	1.1611672702290954e-14	1.4413882022714276e-16	nan	nan	7.804693084911919e-16	9.36674805444086e-16	nan	nan	7.835056663092115e-16	1.1381985620174293e-16	nan	nan	9.630435852625526e-15	7.381901333388113e-16
56469.4713999856	5.718940812959535e-15	1.1795487343768448e-16	1.0086150979770072e-14	1.6408191417810214e-16	9.252719968284782e-15	1.1133203304190046e-16	7.124159233152116e-15	8.892932191049145e-17	1.1603949273398761e-14	1.442005021320263e-16	nan	nan	7.796694225721073e-16	9.408716649678959e-16	nan	nan	7.821736681937994e-16	1.6115837854410803e-16	nan	nan	9.612999363419741e-15	7.380793497335907e-16
56469.521399985606	5.708472441425332e-15	1.2129061194794484e-16	1.0073713823226905e-14	1.6364233880675315e-16	9.236456079173909e-15	1.1125781705151602e-16	7.117460988324904e-15	8.895678834829084e-17	1.1596068525256436e-14	1.442644199619414e-16	nan	nan	7.788769344820246e-16	9.442466661238544e-16	nan	nan	7.809008262023685e-16	2.14542632028219e-16	nan	nan	9.595388353867602e-15	7.3762936482729225e-16
56469.57139998561	5.697879622030858e-15	1.2455939447931976e-16	1.0061144835721704e-14	1.6316175759834115e-16	9.220146234469824e-15	1.1118383812972494e-16	7.11075825233462e-15	8.898532535430516e-17	1.1588029599729789e-14	1.4432819159305734e-16	nan	nan	7.780917429022997e-16	9.467945469777787e-16	nan	nan	7.796612095070576e-16	2.655242048319621e-16	nan	nan	9.577608984034929e-15	7.368382247390119e-16
56469.62139998561	5.687159771968937e-15	1.2769158076696937e-16	1.0048445963984719e-14	1.6263995654641234e-16	9.203793428044298e-15	1.111088991503515e-16	7.104048406069756e-15	8.901344496174818e-17	1.1579831638173348e-14	1.443895860371634e-16	nan	nan	7.77313746556083e-16	9.485104127636963e-16	nan	nan	7.784319392158035e-16	3.1109260238750554e-16	nan	nan	9.5596674097795e-15	7.357044814014133e-16
56469.671399985615	5.67631030290964e-15	1.3062810983645056e-16	1.0035619152912877e-14	1.6207694223698255e-16	9.18740065366256e-15	1.1103189990851706e-16	7.0973288294953695e-15	8.903976692694922e-17	1.157147378419128e-14	1.4444653615787822e-16	nan	nan	7.76542844203443e-16	9.493897304379232e-16	nan	nan	7.771931815360577e-16	3.498347175793176e-16	nan	nan	9.541569782873654e-15	7.342271982364667e-16
56469.72139998562	5.665328628363955e-15	1.333192767997115e-16	1.0022666349946639e-14	1.6147295088601238e-16	9.170970905069959e-15	1.1095184346799498e-16	7.09059690288433e-15	8.906302716874288e-17	1.1562955179956163e-14	1.4449715123014265e-16	nan	nan	7.757789346413669e-16	9.494283241643362e-16	nan	nan	7.759281418527985e-16	3.809412331970689e-16	nan	nan	9.523322251125829e-15	7.324059580695115e-16
56469.77139998562	5.654212168286081e-15	1.3572358611459324e-16	1.0009589499239687e-14	1.6082845593293974e-16	9.154507175916662e-15	1.108678416585886e-16	7.083850006940441e-15	8.908208292483122e-17	1.1554274969276675e-14	1.4453972642441905e-16	nan	nan	7.750219167023671e-16	9.486223716849223e-16	nan	nan	7.746230597174765e-16	4.0390053276671177e-16	nan	nan	9.504930958502812e-15	7.302408734065067e-16
56469.82139998562	5.64295834170976e-15	1.3780672683388527e-16	9.996390548414165e-15	1.6014417675861335e-16	9.138012459973586e-15	1.1077911997800371e-16	7.077085522736885e-15	8.90959196372411e-17	1.1545432292893806e-14	1.4457275082788127e-16	nan	nan	7.74271689257964e-16	9.469684015696969e-16	nan	nan	7.732672047484791e-16	4.183857716803177e-16	nan	nan	9.4864020452514e-15	7.277325992225095e-16
56469.871399985626	5.631564545577721e-15	1.3954071002681786e-16	9.983071442713842e-15	1.5942108566836458e-16	9.121489750781524e-15	1.1068502172904641e-16	7.0703008291305944e-15	8.910365565232261e-17	1.1536426294718491e-14	1.4459491543180104e-16	nan	nan	7.735281512145064e-16	9.444632913354198e-16	nan	nan	7.71852873441455e-16	4.2420762015611057e-16	nan	nan	9.467741648020186e-15	7.248823484283704e-16
56469.92139998563	5.620028205366918e-15	1.4090315658326011e-16	9.96963412873684e-15	1.586604148900491e-16	9.104942041983545e-15	1.1058501156761767e-16	7.063493307933499e-15	8.910454516062706e-17	1.152725611692331e-14	1.4460511876056984e-16	nan	nan	7.727912015089928e-16	9.411042664610695e-16	nan	nan	7.703753868884016e-16	4.2129381083235977e-16	nan	nan	9.448955899981284e-15	7.216919102114133e-16
56469.97139998563	5.608346734588338e-15	1.4187673457878323e-16	9.956080552305006e-15	1.578636637763098e-16	9.088372327190048e-15	1.1047867837586939e-16	7.056660338248782e-15	8.909798294552276e-17	1.1517920899635713e-14	1.446024716940326e-16	nan	nan	7.720607391209124e-16	9.368889003171605e-16	nan	nan	7.68833089406254e-16	4.096823660039539e-16	nan	nan	9.430050930951929e-15	7.18163671468606e-16
56470.021399985635	5.5965175504348045e-15	1.4244873179386988e-16	9.942412659520967e-15	1.5703260477900536e-16	9.07178359992194e-15	1.1036573756070003e-16	7.049799301518998e-15	8.908350585952949e-17	1.1508419788300481e-14	1.445863015088608e-16	nan	nan	7.713366630562241e-16	9.318151150782208e-16	nan	nan	7.67227348073048e-16	3.8952475766677254e-16	nan	nan	9.411032867516684e-15	7.143006415823355e-16
56470.07139998564	5.5845380581331774e-15	1.4261075281008685e-16	9.928632395628493e-15	1.5616928920299062e-16	9.055178853748426e-15	1.1024603275954906e-16	7.042907577401391e-15	8.906079466260964e-17	1.1498751923351837e-14	1.4455615393044222e-16	nan	nan	7.706188723578053e-16	9.258811836878864e-16	nan	nan	7.655625531728488e-16	3.6110069105558283e-16	nan	nan	9.391907833147858e-15	7.101064808200356e-16
56470.12139998564	5.572405680399032e-15	1.4235853274660145e-16	9.914741707093572e-15	1.5527605059581631e-16	9.038561082153479e-15	1.1011953693344145e-16	7.035982545799456e-15	8.902967538345194e-17	1.148891644880297e-14	1.4451179558435449e-16	nan	nan	7.699072660950032e-16	9.190857329713715e-16	nan	nan	7.638461195491409e-16	3.248533794529248e-16	nan	nan	9.372681948328248e-15	7.055855326717566e-16
56470.171399985644	5.560117832584274e-15	1.4169184740449224e-16	9.900742540778591e-15	1.5435551227940476e-16	9.021933278675053e-15	1.0998635295022958e-16	7.029021588894497e-15	8.899011922926662e-17	1.1478912506008407e-14	1.444532142924236e-16	nan	nan	7.692017433768696e-16	9.114277480323266e-16	nan	nan	7.620884888665679e-16	2.814716688382281e-16	nan	nan	9.353361330671573e-15	7.007428604777676e-16
56470.22139998565	5.5476719217566806e-15	1.406145462671415e-16	9.886636840969366e-15	1.5341058748724886e-16	9.00529843678434e-15	1.0984671350577854e-16	7.022022084804699e-15	8.89422434418404e-17	1.1468739237754268e-14	1.4438061835082396e-16	nan	nan	7.685022033389261e-16	9.029065780992506e-16	nan	nan	7.603031327821723e-16	2.321016380240859e-16	nan	nan	9.333952095044745e-15	6.955842887351932e-16
56470.27139998565	5.535065365109076e-15	1.391346888908194e-16	9.872426555436683e-15	1.5244448229931857e-16	8.988659549973835e-15	1.0970098051054242e-16	7.014981415218865e-15	8.888630948869831e-17	1.1458395785497333e-14	1.4429443657682523e-16	nan	nan	7.678085451494333e-16	8.935219440275093e-16	nan	nan	7.585065570264936e-16	1.7898968313914253e-16	nan	nan	9.31446035368869e-15	6.901164495134851e-16
56470.32139998565	5.5222955789138236e-15	1.3726479600405354e-16	9.858113628367262e-15	1.514606969752102e-16	8.972019611733198e-15	1.095496438443429e-16	7.007896961210176e-15	8.88227219153999e-17	1.1447881292228235e-14	1.4419531471607196e-16	nan	nan	7.671206680024248e-16	8.832739477258851e-16	nan	nan	7.567183063954512e-16	1.278574471135321e-16	nan	nan	9.294892216339946e-15	6.84346834449005e-16
56470.371399985655	5.5093599739205354e-15	1.350222407476638e-16	9.84370000660697e-15	1.5046302412381903e-16	8.95538161551515e-15	1.0939331954547934e-16	7.000766100650567e-15	8.875202599893454e-17	1.143719490063083e-14	1.4408411366139538e-16	nan	nan	7.66438471120494e-16	8.721630838393502e-16	nan	nan	7.549609706544992e-16	9.652523995052486e-17	nan	nan	9.275253790351796e-15	6.782838528311092e-16
56470.42139998566	5.4962559673220356e-15	1.3242978212497538e-16	9.829187636291469e-15	1.4945554536038366e-16	8.938748554833497e-15	1.0923274721278193e-16	6.993586216336965e-15	8.867490559271009e-17	1.1426335751957391e-14	1.4396190342871887e-16	nan	nan	7.657618537645454e-16	8.601902540902863e-16	nan	nan	7.532556799603477e-16	1.1314120835450545e-16	nan	nan	9.255551180815708e-15	6.719368963286554e-16
56470.47139998566	5.482980971708853e-15	1.2951627804981153e-16	9.814578462185549e-15	1.4844262709277385e-16	8.9221234231296e-15	1.0906878689216452e-16	6.986354686941617e-15	8.859217832833764e-17	1.1415302989505317e-14	1.4382995962550583e-16	nan	nan	7.65090715210112e-16	8.473567848277324e-16	nan	nan	7.515961221675654e-16	1.6032152263367633e-16	nan	nan	9.235790490682312e-15	6.653164109436684e-16
56470.521399985664	5.4695324051942695e-15	1.263175988075758e-16	9.799874430903849e-15	1.4742891050187928e-16	8.905509213901636e-15	1.0890241508937262e-16	6.979068893722391e-15	8.850479278231466e-17	1.140409575309529e-14	1.4368975519611698e-16	nan	nan	7.64424954771038e-16	8.336644484245162e-16	nan	nan	7.499664091626769e-16	2.1341354926731896e-16	nan	nan	9.215977820882815e-15	6.584339768060873e-16
56470.57139998567	5.4559076674823926e-15	1.22877763277479e-16	9.785077489870313e-15	1.4641930224217126e-16	8.888908920633583e-15	1.0873472010667313e-16	6.9717262162134054e-15	8.841382154306438e-17	1.139271318899014e-14	1.4354295393137822e-16	nan	nan	7.63764471778582e-16	8.191154893738017e-16	nan	nan	7.483536639737573e-16	2.64001693905736e-16	nan	nan	9.196119270450071e-15	6.513023964392087e-16
56470.62139998567	5.442104192334303e-15	1.1925032544221965e-16	9.770189581801692e-15	1.4541895779260798e-16	8.872325536857712e-15	1.085668965041144e-16	6.964324036103466e-15	8.832045662716543e-17	1.1381154435885734e-14	1.4339140107531666e-16	nan	nan	7.631091655974382e-16	8.037126561562545e-16	nan	nan	7.46748057383246e-16	3.090997392498426e-16	nan	nan	9.176220936639559e-15	6.43935792126842e-16
56470.67139998567	5.428119383135943e-15	1.1549998839395577e-16	9.755212655608413e-15	1.4443326325650636e-16	8.855762056040949e-15	1.0840023876830876e-16	6.956859732187944e-15	8.822600130057142e-17	1.1369418636568186e-14	1.4323711131599456e-16	nan	nan	7.624589356138946e-16	7.8745924025696e-16	nan	nan	7.451428050154026e-16	3.4731339877119205e-16	nan	nan	9.15628891505072e-15	6.363497129866375e-16
56470.721399985676	5.413950652477841e-15	1.1170439515670662e-16	9.740148654750466e-15	1.434678096986433e-16	8.839221471773809e-15	1.0823613397445768e-16	6.9493306851706436e-15	8.813186299841412e-17	1.1357504934539407e-14	1.4308225880066808e-16	nan	nan	7.61813681238619e-16	7.703591241305163e-16	nan	nan	7.435341653372065e-16	3.7785162452168047e-16	nan	nan	9.136329299747799e-15	6.285612522942809e-16
56470.77139998568	5.3995954203141974e-15	1.0795592394321584e-16	9.724999526982127e-15	1.425283682273979e-16	8.822706777572934e-15	1.080760535517891e-16	6.9417342760016215e-15	8.80395430634549e-17	1.1345412470744897e-14	1.4292916156258048e-16	nan	nan	7.611733019094458e-16	7.524168404281507e-16	nan	nan	7.419214385718892e-16	4.002227201967509e-16	nan	nan	9.116348183380926e-15	6.205891754971063e-16
56470.82139998568	5.3850510937127904e-15	1.0436315353346617e-16	9.709767217101221e-15	1.4162085053404923e-16	8.806220967038783e-15	1.0792154403815033e-16	6.93406788427656e-15	8.795062708736434e-17	1.1333140387152728e-14	1.4278026717361817e-16	nan	nan	7.60537697080927e-16	7.336376455654918e-16	nan	nan	7.40306966525232e-16	4.141225067278312e-16	nan	nan	9.096351657307303e-15	6.124540591806333e-16
56470.871399985685	5.370315092627817e-15	1.01051411307057e-16	9.694453670120289e-15	1.407512725863331e-16	8.789767033788855e-15	1.077742167297268e-16	6.926328890822389e-15	8.786677312249845e-17	1.132068782716255e-14	1.426381344984733e-16	nan	nan	7.599067662361742e-16	7.140276117111258e-16	nan	nan	7.386961333244957e-16	4.1938777998504897e-16	nan	nan	9.076345811711766e-15	6.041784409979992e-16
56470.92139998569	5.355384831490726e-15	9.816154342874603e-17	9.67906083381012e-15	1.3992570602598837e-16	8.773347971371047e-15	1.0763573630267975e-16	6.9185146757888534e-15	8.778969903983733e-17	1.1308053931924377e-14	1.4250541455032772e-16	nan	nan	7.592804088812859e-16	6.935937426338832e-16	nan	nan	7.370973670697381e-16	4.159764819108264e-16	nan	nan	9.056336735728288e-15	5.957869802015807e-16
56470.97139998569	5.3402577192102115e-15	9.584575070342094e-17	9.663590653018092e-15	1.391502257438284e-16	8.75696677355911e-15	1.0750780827868852e-16	6.9106226187100726e-15	8.772116806877062e-17	1.1295237842076948e-14	1.4238483019645491e-16	nan	nan	7.58658524541168e-16	6.723441208372351e-16	nan	nan	7.355221423988776e-16	4.039615933856164e-16	nan	nan	9.036330517560444e-15	5.873066279114723e-16
56471.02139998569	5.32493117113818e-15	9.425952044033693e-17	9.648045073863344e-15	1.3843085252877608e-16	8.740626433983336e-15	1.073921653636196e-16	6.902650100536103e-15	8.766297354781605e-17	1.1282238702758269e-14	1.4227915187572905e-16	nan	nan	7.580410127581407e-16	6.502880961008274e-16	nan	nan	7.339849839658233e-16	3.835350837958147e-16	nan	nan	9.016333244602648e-15	5.787668055668781e-16
56471.071399985696	5.3094026026265354e-15	9.354938133442668e-17	9.63242603995452e-15	1.3777348379199507e-16	8.724329946404689e-15	1.0729055268172568e-16	6.894594501601375e-15	8.761692230267345e-17	1.1269055652152928e-14	1.4219117246034784e-16	nan	nan	7.574277731030839e-16	6.274365294842208e-16	nan	nan	7.325034708335596e-16	3.5502367206213504e-16	nan	nan	8.996351003560931e-15	5.701995891076782e-16
56471.1213999857	5.29367019024655e-15	9.383041060510635e-17	9.616735433558086e-15	1.3718368373812034e-16	8.708080250518919e-15	1.0720466071026263e-16	6.886453246749948e-15	8.758476454730166e-17	1.1255687892866928e-14	1.4212360094303943e-16	nan	nan	7.568187051587192e-16	6.038021125940481e-16	nan	nan	7.310982417823718e-16	3.1892529648219913e-16	nan	nan	8.976389880573704e-15	5.616398952727155e-16
56471.1713999857	5.27774241142306e-15	9.50819207449219e-17	9.600972927251547e-15	1.366619858450417e-16	8.691878493303917e-15	1.0713446728798669e-16	6.878225263502941e-15	8.756652258242011e-17	1.1242136541742693e-14	1.4207647485779449e-16	nan	nan	7.562137085293617e-16	5.793997902513311e-16	nan	nan	7.29793001534877e-16	2.759924669674837e-16	nan	nan	8.956455961332993e-15	5.531256649406719e-16
56471.221399985705	5.261635082398305e-15	9.717812372324771e-17	9.585135532577848e-15	1.3620289987030288e-16	8.675723658067596e-15	1.0707788580854373e-16	6.8699112912865535e-15	8.756013590932311e-17	1.1228405029987654e-14	1.4204661077091938e-16	nan	nan	7.556126828395272e-16	5.542473273472171e-16	nan	nan	7.286145278994034e-16	2.274436039056366e-16	nan	nan	8.93655533120483e-15	5.446980366510118e-16
56471.27139998571	5.245364193381221e-15	9.997178916849126e-17	9.569220102819129e-15	1.3580038589204242e-16	8.659614598968463e-15	1.0703270276179315e-16	6.861512176460908e-15	8.756341460686729e-17	1.1214496925832573e-14	1.4203062856006933e-16	nan	nan	7.550155277318428e-16	5.283660798308566e-16	nan	nan	7.275926798324383e-16	1.755936080613095e-16	nan	nan	8.916694075350639e-15	5.364015013007447e-16
