MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55989.34001599532	1.0590475559556421e-16	3.3924598358567207e-18	9.841890892469333e-17	1.2200189651501883e-18	1.3958870229601117e-16	1.575297340981859e-18	1.2682684990291305e-16	2.2699127448449713e-18	nan	nan	nan	nan	nan	nan	4.6285065281800175e-17	3.746392355287929e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.39001599533	1.0583036620330486e-16	3.404016092639507e-18	9.832053920874288e-17	1.2296926041602284e-18	1.3945181388605033e-16	1.6111287380969403e-18	1.2670658227026676e-16	2.308401115172901e-18	nan	nan	nan	nan	nan	nan	4.625258410335427e-17	4.050684954862685e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.44001599533	1.0575602906456554e-16	3.4128066614289465e-18	9.822226781326541e-17	1.2373022492135698e-18	1.3931505971645299e-16	1.6394614315064731e-18	1.2658642868555852e-16	2.3391625324414133e-18	nan	nan	nan	nan	nan	nan	4.6220140562119067e-17	4.293440174539223e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.49001599533	1.0568174414315318e-16	3.4181887682609287e-18	9.812409464025913e-17	1.2422507468454746e-18	1.391784396555893e-16	1.6584680316727202e-18	1.2646638904054708e-16	2.3601452485641103e-18	nan	nan	nan	nan	nan	nan	4.6187739961182465e-17	4.466695154743449e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.540015995335	1.0560751140264477e-16	3.4197734740261553e-18	9.80260195911181e-17	1.2441473211237705e-18	1.3904195357205357e-16	1.6669924367798632e-18	1.2634646322740023e-16	2.370032437210676e-18	nan	nan	nan	nan	nan	nan	4.6155385994757595e-17	4.565635634128277e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.59001599534	1.0553333080607103e-16	3.417431141550963e-18	9.792804256831521e-17	1.2428083966464447e-18	1.3890560133395442e-16	1.6644984634449643e-18	1.2622665113730397e-16	2.3682091324887658e-18	nan	nan	nan	nan	nan	nan	4.612308075070735e-17	4.587757785321313e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.64001599534	1.0545920231715269e-16	3.4112931612249167e-18	9.78301634737624e-17	1.2382577278016421e-18	1.3876938281082e-16	1.6510448401454668e-18	1.2610695266406238e-16	2.3547448101117707e-18	nan	nan	nan	nan	nan	nan	4.6090824712464785e-17	4.532486841602503e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.690015995344	1.0538512589886301e-16	3.401750347081321e-18	9.773238220937155e-17	1.2307269036402146e-18	1.3863329787105778e-16	1.6272895078163152e-18	1.259873676976343e-16	2.3303959842043754e-18	nan	nan	nan	nan	nan	nan	4.6058616760350185e-17	4.401095011011486e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.74001599535	1.0531110151443397e-16	3.3894475899073708e-18	9.763469867761559e-17	1.2206561338018173e-18	1.3849734638352353e-16	1.59452330679981e-18	1.258678961325601e-16	2.296628442002393e-18	nan	nan	nan	nan	nan	nan	4.602645417228525e-17	4.196886811532497e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.79001599535	1.0523712912692507e-16	3.375273583214717e-18	9.753711278036325e-17	1.2086939555545158e-18	1.3836152821752117e-16	1.554730050449132e-18	1.2574853785945314e-16	2.2556537931986226e-18	nan	nan	nan	nan	nan	nan	4.5994332623904576e-17	3.925728035452166e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.84001599535	1.0516320869939585e-16	3.360343684224843e-18	9.743962442064846e-17	1.1956931195548866e-18	1.3822584324224267e-16	1.510663004826924e-18	1.2562929277228112e-16	2.2104676029687852e-18	nan	nan	nan	nan	nan	nan	4.59622461880648e-17	3.597147094310594e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.890015995355	1.0508934019470456e-16	3.3459733563775207e-18	9.734223350042626e-17	1.1826983612763976e-18	1.3809029132721606e-16	1.465913144326706e-18	1.2551016076321185e-16	2.164864601076439e-18	nan	nan	nan	nan	nan	nan	4.5930187333751223e-17	3.2265178382280694e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.94001599536	1.0501552357596821e-16	3.333639289177779e-18	9.724493992229904e-17	1.170920247254682e-18	1.3795487234200683e-16	1.4249180498248166e-18	1.2539114172433128e-16	2.1233899510978096e-18	nan	nan	nan	nan	nan	nan	4.5898146924381594e-17	2.8393308416801795e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55989.99001599536	1.049417588055851e-16	3.3249254004143305e-18	9.714774358912806e-17	1.1616883985383089e-18	1.3781958615670328e-16	1.392824638410531e-18	1.2527223554936173e-16	2.0911686711416748e-18	nan	nan	nan	nan	nan	nan	4.586611421550705e-17	2.4789629182612406e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.040015995364	1.048680458462698e-16	3.3214517788928334e-18	9.705064440373146e-17	1.1563782556322794e-18	1.3768443263963828e-16	1.3750964566687366e-18	1.2515344213112548e-16	2.073551817368979e-18	nan	nan	nan	nan	nan	nan	4.5834076851909305e-17	2.216532477217842e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.09001599537	1.0479438466139801e-16	3.3242813139226318e-18	9.695364226845271e-17	1.156223777700852e-18	1.3754941166239426e-16	1.376509527586911e-18	1.250347613621176e-16	2.075249533331496e-18	nan	nan	nan	nan	nan	nan	4.580202090701987e-17	2.1451877147407357e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.14001599537	1.0472077521477667e-16	3.33234712028266e-18	9.685673708680037e-17	1.161021406662236e-18	1.3741452309322934e-16	1.3963031053251198e-18	1.2491619313483316e-16	2.0955199363002238e-18	nan	nan	nan	nan	nan	nan	4.576993989953269e-17	2.3036675683621364e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.19001599537	1.0464721747113268e-16	3.3440261750164217e-18	9.675992876167891e-17	1.1694408983359105e-18	1.3727976680372595e-16	1.4293056320806663e-18	1.2479773734422163e-16	2.1293024678873248e-18	nan	nan	nan	nan	nan	nan	4.5737845932722404e-17	2.615417716013942e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.240015995376	1.0457371139493412e-16	3.357731779369527e-18	9.666321719625167e-17	1.1800938063216064e-18	1.371451426638978e-16	1.47003308021355e-18	1.246793938827781e-16	2.1712380990035655e-18	nan	nan	nan	nan	nan	nan	4.570575222674888e-17	2.992744523620191e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.29001599538	1.0450025695064916e-16	3.371984713101606e-18	9.656660229445878e-17	1.191655526204219e-18	1.3701065054390792e-16	1.5134266885754635e-18	1.2456116264487937e-16	2.2162832227369255e-18	nan	nan	nan	nan	nan	nan	4.567367039384837e-17	3.376536779050518e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.34001599538	1.0442685410234346e-16	3.38546733489532e-18	9.647008395916154e-17	1.2029334456494523e-18	1.3687629031384468e-16	1.5551870904490245e-18	1.2444304352285685e-16	2.2600230873257873e-18	nan	nan	nan	nan	nan	nan	4.564161044381656e-17	3.7317578469506015e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.390015995385	1.0435350281451388e-16	3.3970625770122312e-18	9.637366209378223e-17	1.2129095370315247e-18	1.367420618455147e-16	1.5918734790479016e-18	1.243250364115782e-16	2.298812962182479e-18	nan	nan	nan	nan	nan	nan	4.560958078889018e-17	4.037664816817297e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.44001599539	1.0428020305088116e-16	3.4058806095165245e-18	9.627733660230413e-17	1.2207635854510551e-18	1.3660796500900634e-16	1.620876286714639e-18	1.2420714120419306e-16	2.329809860310155e-18	nan	nan	nan	nan	nan	nan	4.557758824802879e-17	4.2815784602217344e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.49001599539	1.0420695477617212e-16	3.4112760887428554e-18	9.618110738819268e-17	1.2258837159438006e-18	1.3647399967459468e-16	1.6403434731464741e-18	1.2408935779491457e-16	2.350949989988354e-18	nan	nan	nan	nan	nan	nan	4.554563805059799e-17	4.455606796659371e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.54001599539	1.0413375795399249e-16	3.4128585440911023e-18	9.6084974355388e-17	1.2278698344113487e-18	1.363401657147587e-16	1.6491055449013524e-18	1.2397168607811952e-16	2.3609094746282414e-18	nan	nan	nan	nan	nan	nan	4.5513733839455297e-17	4.5549806654602194e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.590015995396	1.040606125481492e-16	3.4104978435788106e-18	9.598893740761444e-17	1.2265340399140992e-18	1.3620646299969878e-16	1.6466205432280607e-18	1.2385412594671205e-16	2.359070236475375e-18	nan	nan	nan	nan	nan	nan	4.548187767343943e-17	4.577220012725929e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.6400159954	1.0398751852267918e-16	3.4043259225659367e-18	9.589299644911423e-17	1.2219005253220988e-18	1.3607289140062388e-16	1.632947366657364e-18	1.2373667729588712e-16	2.3455020575348272e-18	nan	nan	nan	nan	nan	nan	4.5450070029264136e-17	4.521755557581252e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.6900159954	1.0391447584115939e-16	3.3947351832172042e-18	9.579715138356857e-17	1.214206135181582e-18	1.3593945079001293e-16	1.608750215078495e-18	1.2361934001953061e-16	2.3209652636999e-18	nan	nan	nan	nan	nan	nan	4.541830980281689e-17	4.389847413998459e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.740015995405	1.0384148446745427e-16	3.3823731481430347e-18	9.570140211500387e-17	1.2039014417739748e-18	1.3580614103780488e-16	1.5753343158681889e-18	1.2350211401201936e-16	2.286933583768882e-18	nan	nan	nan	nan	nan	nan	4.5386594309863144e-17	4.1847686824820805e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.79001599541	1.0376854436514078e-16	3.368132177466234e-18	9.560574854813705e-17	1.1916509409755181e-18	1.3567296201681483e-16	1.534710105842763e-18	1.233849991685483e-16	2.24563191181147e-18	nan	nan	nan	nan	nan	nan	4.53549192861563e-17	3.9123304137312416e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.84001599541	1.0369565549773838e-16	3.353132287958999e-18	9.551019058708084e-17	1.1783294718826036e-18	1.3553991359855053e-16	1.4896762903226274e-18	1.23267995383167e-16	2.2000761128545017e-18	nan	nan	nan	nan	nan	nan	4.532327888695368e-17	3.5819783448557515e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.890015995414	1.0362281782856531e-16	3.3386944924148815e-18	9.541472813646583e-17	1.165010296576702e-18	1.354069956556403e-16	1.443896731576796e-18	1.2315110254951585e-16	2.1540900886820615e-18	nan	nan	nan	nan	nan	nan	4.5291665685938236e-17	3.2089787400231255e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.94001599542	1.0355003132099728e-16	3.3263017239402497e-18	9.531936110018897e-17	1.1529386011382055e-18	1.3527420805839668e-16	1.4019177731695081e-18	1.2303432056360802e-16	2.1122582486613854e-18	nan	nan	nan	nan	nan	nan	4.526007067354613e-17	2.818733470397544e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55990.99001599542	1.0347729593841006e-16	3.3175445267293505e-18	9.52240893831398e-17	1.1434832162226162e-18	1.3514155068034437e-16	1.3690330494205028e-18	1.2291764931990212e-16	2.0797540831308498e-18	nan	nan	nan	nan	nan	nan	4.522848325469948e-17	2.4547418164370486e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.04001599542	1.034046116440931e-16	3.314049534047586e-18	9.512891289020781e-17	1.1380601459581998e-18	1.3500902339351413e-16	1.3508761815998054e-18	1.2280108871334762e-16	2.0619815414273972e-18	nan	nan	nan	nan	nan	nan	4.5196891245943885e-17	2.1889844713063924e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.090015995425	1.0333197840133591e-16	3.3168837064671754e-18	9.503383152602359e-17	1.137938078854441e-18	1.3487662607016074e-16	1.3523700415029366e-18	1.2268463863873044e-16	2.063695861222939e-18	nan	nan	nan	nan	nan	nan	4.516528091431976e-17	2.1166083064557087e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.14001599543	1.0325939617500907e-16	3.32497598878004e-18	9.49388451956924e-17	1.142907965290432e-18	1.3474435858317401e-16	1.372731933509312e-18	1.225682989912455e-16	2.0841481802809107e-18	nan	nan	nan	nan	nan	nan	4.513364586862326e-17	2.277323774093094e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.19001599543	1.0318686493021318e-16	3.3366967161600525e-18	9.484395380393115e-17	1.151601845956021e-18	1.3461222080503285e-16	1.406631120229011e-18	1.2245206966706953e-16	2.1182287946238294e-18	nan	nan	nan	nan	nan	nan	4.5101998043862445e-17	2.592715155961992e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.240015995434	1.0311438463161757e-16	3.3504524727185595e-18	9.474915725597456e-17	1.1625903761153701e-18	1.3448021260795473e-16	1.4484160753125537e-18	1.2233595056000666e-16	2.160525782171509e-18	nan	nan	nan	nan	nan	nan	4.507035047640284e-17	2.9735003802680416e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.29001599544	1.0304195524466782e-16	3.3647577099582685e-18	9.465445545710053e-17	1.1745102373330266e-18	1.3434833386624882e-16	1.492888823933793e-18	1.2221994156713353e-16	2.20594845191762e-18	nan	nan	nan	nan	nan	nan	4.5038714617039823e-17	3.360089603579801e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.34001599544	1.0296957673345834e-16	3.378289163020306e-18	9.455984831280272e-17	1.1861351607126884e-18	1.3421658445119878e-16	1.5356493276823666e-18	1.2210404258356333e-16	2.250044673306758e-18	nan	nan	nan	nan	nan	nan	4.500710033640534e-17	3.717449823126152e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.39001599544	1.0289724906331967e-16	3.389925046562055e-18	9.446533572848845e-17	1.1964197416145247e-18	1.3408496423744997e-16	1.5731905060789549e-18	1.2198825350457278e-16	2.2891423188755232e-18	nan	nan	nan	nan	nan	nan	4.4975515929781686e-17	4.024945770432861e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.440015995446	1.0282497219851873e-16	3.3987718218641055e-18	9.437091760947881e-17	1.2045228259575818e-18	1.3395347309796687e-16	1.6028620255112328e-18	1.218725742265841e-16	2.32037953791022e-18	nan	nan	nan	nan	nan	nan	4.4943968121323776e-17	4.26999784206138e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.49001599545	1.0275274610389736e-16	3.404181492514985e-18	9.427659386152633e-17	1.2098176455232466e-18	1.3382211090608752e-16	1.6227881752214197e-18	1.2175700464552856e-16	2.3416803577894904e-18	nan	nan	nan	nan	nan	nan	4.491246206769116e-17	4.444785455935293e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.54001599545	1.0268057074360746e-16	3.405762007631879e-18	9.418236439029731e-17	1.2118947067515748e-18	1.3369087753436557e-16	1.6317867963426247e-18	1.2164154465733744e-16	2.3517137877075603e-18	nan	nan	nan	nan	nan	nan	4.488100136109092e-17	4.544584607135826e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.590015995454	1.0260844608243341e-16	3.403382722577464e-18	9.408822910150116e-17	1.2105617444272157e-18	1.3355977285823075e-16	1.6293104995800943e-18	1.2152619415753293e-16	2.3498585940286288e-18	nan	nan	nan	nan	nan	nan	4.4849588031732486e-17	4.5669389702435066e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.64001599546	1.0253637208444086e-16	3.3971761365531775e-18	9.399418790093362e-17	1.205843391941466e-18	1.3342879675068494e-16	1.6154183141379513e-18	1.2141095304245545e-16	2.3361848800882162e-18	nan	nan	nan	nan	nan	nan	4.4818222549694964e-17	4.511284739125172e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.69001599546	1.024643487141267e-16	3.3875362870412634e-18	9.390024069490826e-17	1.1979817754074136e-18	1.3329794908491673e-16	1.5907802911751953e-18	1.2129582120918163e-16	2.3114568049076644e-18	nan	nan	nan	nan	nan	nan	4.478690382620793e-17	4.378869983726337e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.74001599546	1.0239237593558535e-16	3.3751134141856348e-18	9.380638738891875e-17	1.1874379136805882e-18	1.331672297356462e-16	1.5567152403866886e-18	1.2118079855331556e-16	2.277156120553825e-18	nan	nan	nan	nan	nan	nan	4.4755629214345805e-17	4.1729364435332935e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.790015995466	1.0232045371270997e-16	3.360803664323579e-18	9.371262788971017e-17	1.1748924500001704e-18	1.33036638577444e-16	1.5152591600222016e-18	1.2106588497144298e-16	2.235521160149331e-18	nan	nan	nan	nan	nan	nan	4.4724394509136306e-17	3.89924029789895e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.84001599547	1.0224858200979624e-16	3.34573186257154e-18	9.361896210312144e-17	1.1612426607879894e-18	1.3290617548383494e-16	1.4692550491666547e-18	1.2095108035974066e-16	2.189588403186649e-18	nan	nan	nan	nan	nan	nan	4.4693193947083157e-17	3.567143781280509e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.89001599547	1.0217676079082356e-16	3.331224752764305e-18	9.352538993542295e-17	1.1475909123099457e-18	1.3277584032987525e-16	1.4224389203412378e-18	1.2083638461585804e-16	2.143211451042402e-18	nan	nan	nan	nan	nan	nan	4.4662020205102813e-17	3.191802800568357e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.940015995475	1.021049900194264e-16	3.3187717188763157e-18	9.343191129314406e-17	1.135217873088323e-18	1.3264563298983671e-16	1.3794662527294566e-18	1.2072179763539906e-16	2.1010148003229983e-18	nan	nan	nan	nan	nan	nan	4.463086439887521e-17	2.7985232915356432e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55991.99001599548	1.0203326965964169e-16	3.309970147438456e-18	9.333852608259834e-17	1.125532685971196e-18	1.3251555333765508e-16	1.3457796372852653e-18	1.2060731931584955e-16	2.0682215706028563e-18	nan	nan	nan	nan	nan	nan	4.4599716080608084e-17	2.430913229209283e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.04001599548	1.0196159967507511e-16	3.3064534331331472e-18	9.324523421040144e-17	1.1199931504318264e-18	1.323856012495071e-16	1.3271867955709529e-18	1.2049294955363166e-16	2.0502899616298884e-18	nan	nan	nan	nan	nan	nan	4.456856323621436e-17	2.161807706823266e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.09001599548	1.0188998002959113e-16	3.3092927423771457e-18	9.315203558342794e-17	1.1199036993190391e-18	1.3225577659899229e-16	1.32876125499015e-18	1.2037868824614935e-16	2.052021460046834e-18	nan	nan	nan	nan	nan	nan	4.453739232364294e-17	2.0883876183230714e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.14001599549	1.0181841068872151e-16	3.3174127111512132e-18	9.305893010820716e-17	1.1250496421690236e-18	1.321260792619139e-16	1.349697848049235e-18	1.2026453529047934e-16	2.0726600570867977e-18	nan	nan	nan	nan	nan	nan	4.4506197040544564e-17	2.251361464441978e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.19001599549	1.0174689161788307e-16	3.3291768198304035e-18	9.296591769182946e-17	1.1340241979415876e-18	1.3199650911306676e-16	1.3845025189984322e-18	1.2015049058337105e-16	2.1070456408170397e-18	nan	nan	nan	nan	nan	nan	4.447498915603536e-17	2.570405318931722e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.24001599549	1.0167542278240636e-16	3.3429847162100125e-18	9.287299824138517e-17	1.145355898467572e-18	1.3186706602829148e-16	1.4273525396949514e-18	1.200365540231284e-16	2.149712052708321e-18	nan	nan	nan	nan	nan	nan	4.44437815252812e-17	2.9546337882602043e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.290015995495	1.0160400414785191e-16	3.357344314598949e-18	9.278017166379202e-17	1.1576416574142501e-18	1.3173774988249486e-16	1.472908911871787e-18	1.1992272550699172e-16	2.1955204288433443e-18	nan	nan	nan	nan	nan	nan	4.44125854399205e-17	3.3439922264215924e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.3400159955	1.0153263567929157e-16	3.370926547514851e-18	9.268743786661502e-17	1.1696207527014474e-18	1.3160856055106936e-16	1.516670864783153e-18	1.198090049320377e-16	2.239980485931109e-18	nan	nan	nan	nan	nan	nan	4.4381410633395666e-17	3.7034625076715554e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.3900159955	1.0146131734225709e-16	3.382604758770069e-18	9.259479675681507e-17	1.18021987855365e-18	1.3147949790993027e-16	1.555065946889478e-18	1.1969539219657027e-16	2.2793922091143553e-18	nan	nan	nan	nan	nan	nan	4.435026528570008e-17	4.0125220535393095e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.440015995504	1.0139004910153287e-16	3.3914815823962875e-18	9.250224824165511e-17	1.1885766344637775e-18	1.3135056183461944e-16	1.5854042064427032e-18	1.195818871979934e-16	2.3108746267278153e-18	nan	nan	nan	nan	nan	nan	4.431915602754161e-17	4.258692648377676e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.49001599551	1.013188309223632e-16	3.3969062865282335e-18	9.240979222926118e-17	1.1940491963957274e-18	1.3122175220120162e-16	1.605787321260914e-18	1.1946848983428372e-16	2.332339439804395e-18	nan	nan	nan	nan	nan	nan	4.42880879439242e-17	4.4342255574862275e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.54001599551	1.0124766276976242e-16	3.398485186727571e-18	9.231742862650784e-17	1.196218598500735e-18	1.3109306888600301e-16	1.6150211823643376e-18	1.193552000034179e-16	2.3424484721247307e-18	nan	nan	nan	nan	nan	nan	4.4257064577148456e-17	4.5344419494443026e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.59001599551	1.0117654460865862e-16	3.396087111665546e-18	9.222515734126219e-17	1.1948881845395512e-18	1.309645117646028e-16	1.6125533258100558e-18	1.1924201760353624e-16	2.3405773212040525e-18	nan	nan	nan	nan	nan	nan	4.422608792923229e-17	4.556909165043398e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.640015995516	1.0110547640386491e-16	3.3898451379136114e-18	9.213297828134819e-17	1.1900830192169725e-18	1.3083608071321512e-16	1.5984428907229983e-18	1.1912894253196091e-16	2.326796397839156e-18	nan	nan	nan	nan	nan	nan	4.419515846375242e-17	4.501068857745794e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.69001599552	1.0103445812005065e-16	3.3801549932056388e-18	9.204089135450346e-17	1.1820505334639044e-18	1.3070777560839035e-16	1.5733653387076527e-18	1.190159746887957e-16	2.3018737268410003e-18	nan	nan	nan	nan	nan	nan	4.4164275107107293e-17	4.368157111257144e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.74001599552	1.0096348972202893e-16	3.3676697179778636e-18	9.194889646859514e-17	1.1712622695123894e-18	1.3057959632697763e-16	1.5386522673657827e-18	1.189031139702174e-16	2.2672991526475738e-18	nan	nan	nan	nan	nan	nan	4.413343524920182e-17	4.161384383315611e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.790015995524	1.008925711743254e-16	3.3532893631753746e-18	9.185699353192183e-17	1.158415189836567e-18	1.3045154274500432e-16	1.496364115060089e-18	1.1879036027632983e-16	2.2253246093997153e-18	nan	nan	nan	nan	nan	nan	4.4102634743554346e-17	3.886451899275946e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.84001599553	1.0082170244152318e-16	3.338143717342583e-18	9.176518245191913e-17	1.14442934952321e-18	1.3032361473999194e-16	1.4493869762233373e-18	1.1867771350412786e-16	2.1790074896477128e-18	nan	nan	nan	nan	nan	nan	4.407186790682603e-17	3.55263764990823e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.89001599553	1.0075088348783167e-16	3.323565437535371e-18	9.167346313748981e-17	1.1304367959789598e-18	1.3019581218800528e-16	1.4015281374930713e-18	1.1856517355297906e-16	2.1322316308013015e-18	nan	nan	nan	nan	nan	nan	4.404112751777234e-17	3.1749845541833445e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.94001599553	1.0068011427817894e-16	3.3110505657368315e-18	9.15818354960263e-17	1.1177545436976589e-18	1.300681349658187e-16	1.357552492810243e-18	1.1845274032159636e-16	2.089662461726084e-18	nan	nan	nan	nan	nan	nan	4.401040481561672e-17	2.778695525577102e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55992.990015995536	1.0060939477628574e-16	3.3022035538745547e-18	9.149029943669028e-17	1.1078331892617094e-18	1.2994058295136466e-16	1.3230537589975315e-18	1.183404137079565e-16	2.0565739080163296e-18	nan	nan	nan	nan	nan	nan	4.39796894978461e-17	2.4074733156136572e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.04001599554	1.0053872494690763e-16	3.298664773642409e-18	9.139885486739205e-17	1.1021735830476013e-18	1.2981315602134286e-16	1.3040177872170117e-18	1.1822819361232687e-16	2.0384797985309897e-18	nan	nan	nan	nan	nan	nan	4.3948969717427385e-17	2.1349987301488573e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.09001599554	1.0046810475399531e-16	3.3015097327668998e-18	9.13075016969049e-17	1.102116959255115e-18	1.2968585405316275e-16	1.3056726706785352e-18	1.1811607993227513e-16	2.0402290677200427e-18	nan	nan	nan	nan	nan	nan	4.391823212060531e-17	2.0605220950656762e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.140015995545	1.0039753416385676e-16	3.309658623876917e-18	9.121623983387273e-17	1.107442830178445e-18	1.295586769247193e-16	1.3271902007259085e-18	1.180040725669233e-16	2.0610583757191275e-18	nan	nan	nan	nan	nan	nan	4.3887470492628045e-17	2.22577716479222e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
