MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56629.900000007794	5.86195330849193e-16	2.586114370283861e-17	9.351044291318013e-16	3.268556187508522e-17	1.4958268318085927e-15	3.8865405140638583e-17	nan	nan	9.671934047252488e-16	2.9425207428007646e-17	8.595075364885677e-16	2.1602645891806323e-15	8.972299213645367e-16	3.3972650160585935e-17	1.8207852249942202e-15	5.253994750597422e-17	1.192669844427163e-15	9.380047862553251e-17	5.240174059455759e-16	6.819087508460639e-16	1.0876350467292639e-16	1.6854734668115525e-15	nan	nan	1.1444532983846152e-16	4.913594323225811e-15	nan	nan	9.321793085113345e-16	7.327085918761119e-16
56629.9500000078	5.861453897375328e-16	2.949196267019986e-17	9.352847756141823e-16	3.2997518501817133e-17	1.4954363902052505e-15	3.932459754114405e-17	nan	nan	9.667621910711457e-16	2.9053898960929634e-17	8.588750911963135e-16	2.175600138870805e-15	8.965662683897093e-16	3.301515434127074e-17	1.820045436562915e-15	5.0361148534512243e-17	1.1918930940884528e-15	9.443728537056344e-17	5.238465852083791e-16	6.869268102555069e-16	1.0875322842047248e-16	1.6996113202318943e-15	nan	nan	1.1440875211657134e-16	4.9464342060878055e-15	nan	nan	9.317287573501686e-16	7.379344966110969e-16
56630.0000000078	5.86119107105626e-16	3.2874979050992056e-17	9.354377122510967e-16	3.341847533320456e-17	1.495154544213139e-15	4.000450848824951e-17	nan	nan	9.665220352704911e-16	2.9142945578954106e-17	8.582450140859623e-16	2.1907606212711283e-15	8.959009385643367e-16	3.322108753774906e-17	1.819301646893809e-15	5.0619337224115305e-17	1.1911139208300154e-15	9.519258337351664e-17	5.236832422234641e-16	6.917839411361014e-16	1.0874426749120572e-16	1.7133538129096299e-15	nan	nan	1.1437120769720882e-16	4.978084664160173e-15	nan	nan	9.312820938041252e-16	7.429850263491093e-16
56630.0500000078	5.861119636491251e-16	3.565436046494972e-17	9.35563575524979e-16	3.393680706331155e-17	1.4949687932145064e-15	4.0835859749817886e-17	nan	nan	9.664602984107652e-16	2.961149896383232e-17	8.576172907984129e-16	2.205744501085012e-15	8.952338915165094e-16	3.462000997926215e-17	1.8185535573330822e-15	5.338788851667122e-17	1.1903321976186768e-15	9.606884458375248e-17	5.235273102294831e-16	6.964792203421261e-16	1.0873660999624432e-16	1.7266974326728279e-15	nan	nan	1.143327055965946e-16	5.00854191043171e-15	nan	nan	9.308392743817083e-16	7.478592847223233e-16
56630.100000007806	5.861194618373978e-16	3.7646920973675866e-17	9.356627018696536e-16	3.454054856362132e-17	1.4948666368150378e-15	4.17583566948874e-17	nan	nan	9.665606793628764e-16	3.0342753855000234e-17	8.569919069755992e-16	2.2205502603755705e-15	8.945651390119357e-16	3.708951766287227e-17	1.817801173841686e-15	5.833803529359e-17	1.1895479240549564e-15	9.706381415950228e-17	5.233787223156174e-16	7.010117357106294e-16	1.087302437638199e-16	1.739638710865239e-15	nan	nan	1.14293254799643e-16	5.037802202524353e-15	nan	nan	9.304002556039699e-16	7.525563897069392e-16
56630.15000000781	5.861370625300426e-16	3.876587712344245e-17	9.357354276787546e-16	3.521776865194098e-17	1.494835574839717e-15	4.27230792803881e-17	nan	nan	9.66806942848788e-16	3.122205495109798e-17	8.563688482666966e-16	2.2351763983462936e-15	8.938946962846933e-16	4.044172076132612e-17	1.8170445227230662e-15	6.499065124527577e-17	1.188761116859462e-15	9.817418695662532e-17	5.232374116489115e-16	7.053805859597966e-16	1.0872515701973447e-16	1.752174221773634e-15	nan	nan	1.1425286444779996e-16	5.065861842439648e-15	nan	nan	9.299649940040179e-16	7.570754733755084e-16
56630.20000000781	5.86160271692207e-16	3.8986934393701066e-17	9.35782089299479e-16	3.5956867229311434e-17	1.494863107242832e-15	4.369319070298974e-17	nan	nan	9.671828431141585e-16	3.2148767765385913e-17	8.557481003291577e-16	2.2496214311196313e-15	8.932225785541894e-16	4.448321777743906e-17	1.8162836302609928e-15	7.289398690503357e-17	1.1879717927413052e-15	9.939624156260266e-17	5.231033114183037e-16	7.095848804881421e-16	1.0872133785216945e-16	1.7643005821875864e-15	nan	nan	1.142115434946735e-16	5.092717176349377e-15	nan	nan	9.29533446127163e-16	7.614156816652339e-16
56630.250000007814	5.861845483057563e-16	3.833788003135077e-17	9.358030230287853e-16	3.67467927852353e-17	1.4949367341979696e-15	4.464360417412117e-17	nan	nan	9.67672114948654e-16	3.3041254249750864e-17	8.551296488266424e-16	2.263883891526296e-15	8.92548801027208e-16	4.9047902341341643e-17	1.8155185227060294e-15	8.16950173664791e-17	1.187179968394502e-15	1.0072590856449884e-16	5.229763547307538e-16	7.136237392441149e-16	1.0871877418874906e-16	1.7760144506695518e-15	nan	nan	1.1416930094604883e-16	5.1183645943584744e-15	nan	nan	9.291055685305257e-16	7.655761741587574e-16
56630.30000000782	5.862054063261922e-16	3.690017248155618e-17	9.35798565126157e-16	3.757718642119135e-17	1.4950439558994054e-15	4.556009319277802e-17	nan	nan	9.68258488652095e-16	3.3837589381228286e-17	8.545134794248799e-16	2.2779623288963276e-15	8.91873378891598e-16	5.400584234988068e-17	1.8147492262952133e-15	9.11402068389044e-17	1.1863856604998719e-15	1.0215883835312504e-16	5.228564747223586e-16	7.174962926257467e-16	1.0871745417881945e-16	1.7873125271421046e-15	nan	nan	1.1412614582858202e-16	5.1428005302761634e-15	nan	nan	9.286813177833804e-16	7.695561238781062e-16
56630.35000000782	5.862183111076873e-16	3.482465573210929e-17	9.35769051803826e-16	3.8438463778102906e-17	1.4951722726800283e-15	4.643813983419614e-17	nan	nan	9.689257259532153e-16	3.449451238146295e-17	8.53899577803049e-16	2.2918553088554447e-15	8.911963273224138e-16	5.92598143789315e-17	1.8139757672336044e-15	1.0105282100781037e-16	1.1855888857258388e-15	1.0369046656410004e-16	5.227436045940733e-16	7.212016812768804e-16	1.0871736592585323e-16	1.7981915524117247e-15	nan	nan	1.1408208722110638e-16	5.166021461410881e-15	nan	nan	9.28260650465581e-16	7.733547170896368e-16
56630.40000000782	5.862187539131376e-16	3.236231783036803e-17	9.357148192303024e-16	3.9321848031005304e-17	1.4953091848913472e-15	4.7281658154658635e-17	nan	nan	9.69657593070592e-16	3.498548468701279e-17	8.532879296423979e-16	2.305561413124645e-15	8.905176614802107e-16	6.473822156726935e-17	1.813198171723804e-15	1.1130981841285863e-16	1.1847896607239313e-15	1.053160756397132e-16	5.22637677517387e-16	7.247390559992197e-16	1.0871849734982904e-16	1.808648307605698e-15	nan	nan	1.1403713405635904e-16	5.188023908339179e-15	nan	nan	9.278435231693815e-16	7.769711531207552e-16
56630.450000007826	5.862022039320858e-16	2.991353956493672e-17	9.356362035311907e-16	4.021936688516423e-17	1.4954421929438332e-15	4.810162561216746e-17	nan	nan	9.704377694191415e-16	3.529917525894359e-17	8.526785206262437e-16	2.3190792393271245e-15	8.898373965098496e-16	7.03883262133767e-17	1.8124164659204506e-15	1.2182441381707132e-16	1.1839880021368807e-15	1.070308513749591e-16	5.225386265500395e-16	7.281075776606543e-16	1.0872083663067535e-16	1.8186796135610785e-15	nan	nan	1.1399129544447958e-16	5.208804434709691e-15	nan	nan	9.274298924974675e-16	7.804046441862726e-16
56630.50000000783	5.861641642731278e-16	2.807559625869535e-17	9.355335407929904e-16	4.112382476717035e-17	1.4955587971972705e-15	4.8914596983904566e-17	nan	nan	9.712500631226573e-16	3.5438389609733035e-17	8.520713364513534e-16	2.3324074007939014e-15	8.891555475422027e-16	7.617092207497757e-17	1.8116306759732628e-15	1.3253417143048575e-16	1.183183926590723e-15	1.0882993370632248e-16	5.224463849968584e-16	7.313064170034856e-16	1.087243718183457e-16	1.8282823306945342e-15	nan	nan	1.1394458037038237e-16	5.2283596470152884e-15	nan	nan	9.270197150633996e-16	7.836544152235775e-16
56630.55000000783	5.861001264788219e-16	2.7599896385126303e-17	9.354071670601093e-16	4.2028759326650534e-17	1.4956464979679974e-15	4.974105352222937e-17	nan	nan	9.72078179038508e-16	3.5419146772171294e-17	8.514663628134593e-16	2.3455445263802086e-15	8.884721296934731e-16	8.205645096113329e-17	1.8108408280098226e-15	1.433931464001488e-16	1.1823774506995981e-15	1.1070846133806708e-16	5.22360885932045e-16	7.343347546150749e-16	1.0872909116922438e-16	1.8374533581027032e-15	nan	nan	1.1389699782941716e-16	5.2466861944098066e-15	nan	nan	9.266129474919078e-16	7.867197037381538e-16
56630.600000007835	5.86006657653321e-16	2.898396474544279e-17	9.352574183185694e-16	4.29283869039997e-17	1.4956933045479403e-15	5.06016588538711e-17	nan	nan	9.729058729089672e-16	3.527078019307764e-17	8.508635854176049e-16	2.3584892602808585e-15	8.877871580643394e-16	8.802226000617145e-17	1.8100469481281964e-15	1.5436672890641798e-16	1.18156859106395e-15	1.1266161010401417e-16	5.222820625366362e-16	7.371917807895417e-16	1.0873498230511228e-16	1.8461896334172324e-15	nan	nan	1.1384855685867546e-16	5.2637807684857495e-15	nan	nan	9.262095464180562e-16	7.89599759655142e-16
56630.65000000784	5.858849058706829e-16	3.181136485015751e-17	9.350846300340845e-16	4.381746000622884e-17	1.495694842382766e-15	5.148915530568045e-17	nan	nan	9.73716895986464e-16	3.5035341955852387e-17	8.502629899719379e-16	2.3712402618506004e-15	8.871006477421746e-16	9.405068384258011e-17	1.809249062405543e-15	1.654282373159079e-16	1.1807573642718261e-15	1.1468462519847425e-16	5.222098480319996e-16	7.398766954098051e-16	1.0874203361236862e-16	1.854488132236363e-15	nan	nan	1.1379926644307164e-16	5.279640103076192e-15	nan	nan	9.258094684870447e-16	7.922938451808208e-16
56630.70000000784	5.857370992611345e-16	3.540383866245683e-17	9.348891370013423e-16	4.469118613893091e-17	1.4956525998191517e-15	5.2374935768048474e-17	nan	nan	9.74494977074205e-16	3.476718943412585e-17	8.496645621970209e-16	2.3837962054297183e-15	8.864126138005347e-16	1.0012770209578672e-16	1.8084471969030348e-15	1.765566371147e-16	1.1799437868972782e-15	1.1677284759584618e-16	5.221441755157118e-16	7.423887078748716e-16	1.0875023316388368e-16	1.862345867768268e-15	nan	nan	1.1374913564056808e-16	5.294260974077426e-15	nan	nan	9.25412670355145e-16	7.948012346698852e-16
56630.75000000784	5.85565452750842e-16	3.9212681441491225e-17	9.346712739330209e-16	4.554528460847427e-17	1.4955682159667227e-15	5.32315964949877e-17	nan	nan	9.752238823907672e-16	3.453174128120678e-17	8.490682878041047e-16	2.3961557801710142e-15	8.857230712972811e-16	1.062419930611304e-16	1.807641377657246e-15	1.8773498927642755e-16	1.1791278755016618e-15	1.1892173509961585e-16	5.220849782078236e-16	7.447270369994687e-16	1.0875956884140818e-16	1.8697598901983794e-15	nan	nan	1.1369817341520826e-16	5.307640199238363e-15	nan	nan	9.250191086870928e-16	7.971212145008417e-16
56630.80000000785	5.8537221971955125e-16	4.285952137820043e-17	9.344313755005198e-16	4.637594634080796e-17	1.4954433297861462e-15	5.403457891767054e-17	nan	nan	9.758873392427427e-16	3.440234528732256e-17	8.484741525292711e-16	2.408317689872453e-15	8.850320352762876e-16	1.123842599420797e-16	1.8068316306764667e-15	1.989493770210174e-16	1.1783096466336361e-15	1.2112687854351852e-16	5.220321892327439e-16	7.468909109121145e-16	1.087700289166176e-16	1.8767272865930045e-15	nan	nan	1.1364638880408368e-16	5.319774637970678e-15	nan	nan	9.246287401589405e-16	7.992530829568699e-16
56630.85000000785	5.851596311140886e-16	4.609491367777908e-17	9.341697763388506e-16	4.71797896215263e-17	1.4952795801387847e-15	5.4762886662535056e-17	nan	nan	9.764690928961009e-16	3.445497258568975e-17	8.478821420961863e-16	2.4202806528118306e-15	8.843395207698276e-16	1.1854674561929867e-16	1.8060179819665258e-15	2.1018815106837255e-16	1.1774891168289646e-15	1.2338401370273418e-16	5.21985741789782e-16	7.48879567022802e-16	1.0878160130184497e-16	1.8832451802756857e-15	nan	nan	1.1359379083385043e-16	5.330661191170856e-15	nan	nan	9.242415214554012e-16	8.01196150113943e-16
56630.90000000785	5.849299076536273e-16	4.8754225734685637e-17	9.338868110517946e-16	4.7953819845050336e-17	1.4950786058260031e-15	5.539953377103261e-17	nan	nan	9.769543403332287e-16	3.475039526100412e-17	8.472922422471392e-16	2.432043401584226e-15	8.836455427927752e-16	1.247228789600343e-16	1.8052004574926693e-15	2.2144139024848248e-16	1.1766663026102144e-15	1.256890294797502e-16	5.21945569091087e-16	7.506922518532068e-16	1.0879427407762617e-16	1.8893107304550858e-15	nan	nan	1.1354038843724566e-16	5.3402968010398585e-15	nan	nan	9.238574092710295e-16	8.029497377339644e-16
56630.950000007855	5.846852918010917e-16	5.07290283753709e-17	9.335828141966972e-16	4.869539339867634e-17	1.4948420455074498e-15	5.593180991273482e-17	nan	nan	9.773386620504351e-16	3.5260499425729015e-17	8.467044387161421e-16	2.4436046829463474e-15	8.8295011634721e-16	1.3090701387736582e-16	1.804379083205384e-15	2.3270051010013733e-16	1.175841220487756e-15	1.28037972915981e-16	5.219116043013988e-16	7.523282210814608e-16	1.0880803552328226e-16	1.894921131911448e-15	nan	nan	1.1348619070353807e-16	5.3486784508822576e-15	nan	nan	9.234763603094832e-16	8.045131791652506e-16
56631.00000000786	5.844280068725201e-16	5.1949341740396017e-17	9.33258120296415e-16	4.940218553807877e-17	1.494571537778639e-15	5.635142942065944e-17	nan	nan	9.776224785964966e-16	3.591437524486747e-17	8.461187172568646e-16	2.4549632576579313e-15	8.822532564225885e-16	1.370942345214077e-16	1.8035538850379406e-15	2.439579747147495e-16	1.1750138869582644e-15	1.3042705154009602e-16	5.218837805740986e-16	7.537867393326021e-16	1.0882287351291836e-16	1.900073614486844e-15	nan	nan	1.134312065863357e-16	5.355803164939443e-15	nan	nan	9.23098331283326e-16	8.058858192463325e-16
56631.05000000786	5.841602940224162e-16	5.2374339657760106e-17	9.32913063842847e-16	5.007216206073333e-17	1.4942687211357784e-15	5.66546125262172e-17	nan	nan	9.77806141675906e-16	3.6640709656096444e-17	8.455350636178029e-16	2.466117900332511e-15	8.815549779936966e-16	1.4328020816512585e-16	1.802724888894093e-15	2.5520708167992963e-16	1.1741843185072177e-15	1.328526335265956e-16	5.21862031115245e-16	7.550670801905102e-16	1.0883877593593078e-16	1.90476544299864e-15	nan	nan	1.1337544512273008e-16	5.36166800823273e-15	nan	nan	9.227232789141765e-16	8.070670142173721e-16
56631.100000007864	5.838843979709797e-16	5.198810958995137e-17	9.325479792901454e-16	5.0703554449421555e-17	1.4939352340254245e-15	5.684212865411286e-17	nan	nan	9.778899955100818e-16	3.7373527091708944e-17	8.449534635557305e-16	2.4770673992876995e-15	8.808552960220144e-16	1.4946107288553242e-16	1.8018921206702164e-15	2.664417995374892e-16	1.1733525316068982e-15	1.3531124608524341e-16	5.218462890897422e-16	7.5616852613834e-16	1.0885573126278013e-16	1.908993916508309e-15	nan	nan	1.1331891528720006e-16	5.3662700863507566e-15	nan	nan	9.22351159932165e-16	8.080561316350769e-16
56631.15000000787	5.836025384985168e-16	5.079762744005784e-17	9.321632010547155e-16	5.129483823585875e-17	1.4935727147648294e-15	5.691931615776224e-17	nan	nan	9.778744771105643e-16	3.8055681310221294e-17	8.443739028284553e-16	2.4878105563977917e-15	8.80154225454693e-16	1.5563335090754216e-16	1.8010556062233325e-15	2.7765664344788483e-16	1.1725185427169916e-15	1.377995724522714e-16	5.218364877041428e-16	7.570903684510892e-16	1.0887372737521713e-16	1.9127563681990138e-15	nan	nan	1.1326162605422456e-16	5.369606545309624e-15	nan	nan	9.21981931076083e-16	8.08852550294438e-16
56631.20000000787	5.833169555010509e-16	4.8835038274458045e-17	9.317590635249918e-16	5.1844714205688186e-17	1.493182801645384e-15	5.689607800362946e-17	nan	nan	9.777599232156976e-16	3.864041175614503e-17	8.437963672051654e-16	2.4983461869528058e-15	8.794517812267713e-16	1.6179388107767233e-16	1.800215371408002e-15	2.888465789928998e-16	1.1716823682841878e-15	1.4031444780643348e-16	5.218325601511709e-16	7.578319071211474e-16	1.0889275221615717e-16	1.9160501650475762e-15	nan	nan	1.1320358649220144e-16	5.37167457139196e-15	nan	nan	9.216155490926439e-16	8.094556601531453e-16
56631.25000000787	5.830298646039041e-16	4.616256286813077e-17	9.313359010492183e-16	5.2352092218178667e-17	1.4927671328405553e-15	5.678683865840659e-17	nan	nan	9.775467334216501e-16	3.9091753666652984e-17	8.432208424581533e-16	2.5086731195158836e-15	8.787479782584478e-16	1.6793976574706742e-16	1.7993714420541903e-15	3.0000694698738485e-16	1.17084402474398e-15	1.4285285437933255e-16	5.218344396001758e-16	7.583924508918377e-16	1.0891279418725063e-16	1.9188727074111974e-15	nan	nan	1.1314480557560954e-16	5.372471390944095e-15	nan	nan	9.212519707369753e-16	8.098648622633115e-16
56631.300000007875	5.827435322310756e-16	4.2883683672461434e-17	9.3089404794631e-16	5.281607729089952e-17	1.492327346570359e-15	5.661043345726861e-17	nan	nan	9.772352504532258e-16	3.9384483909760386e-17	8.426473143576416e-16	2.5187901957880796e-15	8.780428314567852e-16	1.7406832861325749e-16	1.7985238439586567e-15	3.1113340409298515e-16	1.170003528518565e-15	1.4541191599384146e-16	5.218420592484914e-16	7.587713170994254e-16	1.0893384093323514e-16	1.92122142855469e-15	nan	nan	1.1308529227892778e-16	5.3719942702566496e-15	nan	nan	9.208911527718816e-16	8.100795687068331e-16
56631.35000000788	5.824601586863835e-16	3.916354840224701e-17	9.304338385034099e-16	5.3235957787796794e-17	1.491865080805513e-15	5.63898866409464e-17	nan	nan	9.768258993490455e-16	3.950388793752463e-17	8.420757686873031e-16	2.5286962704712128e-15	8.773363557174175e-16	1.8017708096951455e-16	1.797672602910782e-15	3.2222187549068035e-16	1.1691608960191433e-15	1.4798889221993292e-16	5.21855352327362e-16	7.589678316459804e-16	1.0895588084811548e-16	1.923093794769796e-15	nan	nan	1.130250556079414e-16	5.370240515383481e-15	nan	nan	9.205330519682364e-16	8.100992025355916e-16
56631.40000000788	5.821819934342999e-16	3.5265154367450054e-17	9.299556069758877e-16	5.361119539506147e-17	1.4913819736387984e-15	5.615202101925787e-17	nan	nan	9.763189869151563e-16	3.944547721847022e-17	8.41506191226672e-16	2.5383902111372836e-15	8.766285659209665e-16	1.8626369447135487e-16	1.796817744677811e-15	3.332685168183439e-16	1.1683161436433195e-15	1.5058117230214354e-16	5.218742519873706e-16	7.589813290045703e-16	1.0897890184422472e-16	1.924487304487964e-15	nan	nan	1.1296410458930643e-16	5.367207471988146e-15	nan	nan	9.201776251040978e-16	8.099231977167721e-16
56631.450000007884	5.81911293999567e-16	3.1607367308499174e-17	9.294596875843546e-16	5.394141675897847e-17	1.4908796630088663e-15	5.592683125480681e-17	nan	nan	9.757149576461729e-16	3.9215267073041467e-17	8.409385677666633e-16	2.547870898097023e-15	8.7591947693491915e-16	1.9232597898683044e-16	1.7959592950048497e-15	3.4426968329871893e-16	1.1674692877775013e-15	1.5318626898762878e-16	5.218986914243695e-16	7.588111520835662e-16	1.0900289218559272e-16	1.925399488503427e-15	nan	nan	1.1290244816619547e-16	5.362892525185685e-15	nan	nan	9.19824828964757e-16	8.095509990830247e-16
56631.50000000789	5.816502497691815e-16	2.8826706074306526e-17	9.289464145219932e-16	5.422640658049267e-17	1.4903597868336788e-15	5.574655116675467e-17	nan	nan	9.750141452872095e-16	3.882989188381742e-17	8.403728841002608e-16	2.557137224274015e-15	8.752091036143097e-16	1.9836186444971333e-16	1.7950972796148694e-15	3.5522190450447213e-16	1.1666203447958e-15	1.5580181235237968e-16	5.219286038679571e-16	7.584566522867899e-16	1.090278396316409e-16	1.9258279092575292e-15	nan	nan	1.128400953339583e-16	5.357293099408982e-15	nan	nan	9.19474620342887e-16	8.089820622874264e-16
56631.55000000789	5.814010993607101e-16	2.773378668253828e-17	9.284161219513e-16	5.4466102017649434e-17	1.4898239829908556e-15	5.564435745571737e-17	nan	nan	9.742169494344347e-16	3.831706155663089e-17	8.398091260235522e-16	2.5661880950790024e-15	8.744974608030836e-16	2.0436938588850786e-16	1.7942317242123923e-15	3.661218635609399e-16	1.1657693310603308e-15	1.5842554370396413e-16	5.21963922497524e-16	7.579171893498765e-16	1.0905373261460191e-16	1.925770160763693e-15	nan	nan	1.1277705510881554e-16	5.350406658232634e-15	nan	nan	9.191269560382452e-16	8.0821585376391975e-16
56631.60000000789	5.811652977377372e-16	2.884228722334368e-17	9.27869143560085e-16	5.466058527347169e-17	1.4892739022263208e-15	5.565055290723095e-17	nan	nan	9.733237187991115e-16	3.771636963998194e-17	8.392472793326254e-16	2.5750224282883416e-15	8.737845633286404e-16	2.103466709910951e-16	1.793362654482265e-15	3.769663798952416e-16	1.164916262921112e-15	1.6105530962183594e-16	5.2200458048192525e-16	7.571921314152939e-16	1.090805589397707e-16	1.9252238683373035e-15	nan	nan	1.1271333648611697e-16	5.342230704249147e-15	nan	nan	9.187817928568396e-16	8.072518506919198e-16
56631.650000007896	5.809410729992815e-16	3.163839020156641e-17	9.273057957535342e-16	5.480996664769252e-17	1.4887113884088406e-15	5.576109519144474e-17	nan	nan	9.723348499841789e-16	3.7079545251898015e-17	8.386873298380524e-16	2.5836391539227123e-15	8.730704260089964e-16	2.162919297098833e-16	1.792490096093345e-15	3.8775239481054667e-16	1.1640611567174658e-15	1.63689056177453e-16	5.220505111138074e-16	7.562808549465378e-16	1.0910830679472126e-16	1.924186688272724e-15	nan	nan	1.126489484507769e-16	5.332762778920654e-15	nan	nan	9.18439087611714e-16	8.060895409665059e-16
56631.7000000079	5.807258599819789e-16	3.531147404800213e-17	9.267263725032592e-16	5.491434866678408e-17	1.488138434142647e-15	5.59451943032563e-17	nan	nan	9.712507395925756e-16	3.647031895774394e-17	8.381292633462668e-16	2.592037214129195e-15	8.723550636473275e-16	2.222034455161756e-16	1.791614074693584e-15	3.984769593511948e-16	1.163204028775018e-15	1.663248233666931e-16	5.221016475057269e-16	7.551827446522007e-16	1.0913696415295134e-16	1.9226563073751247e-15	nan	nan	1.1258389994596794e-16	5.322000462426945e-15	nan	nan	9.180987971222598e-16	8.04728423174638e-16
56631.7500000079	5.805170976574736e-16	3.922536754255967e-17	9.261311662430274e-16	5.497396907138169e-17	1.4875570358055715e-15	5.617104699092638e-17	nan	nan	9.700717303491052e-16	3.596308060817547e-17	8.375730656709445e-16	2.6002155630672023e-15	8.716384910357212e-16	2.2807956800137695e-16	1.7907346159001875e-15	4.091372240296634e-16	1.1623448954091975e-15	1.689607397774425e-16	5.221579228984761e-16	7.53897193566532e-16	1.0916651911793354e-16	1.9206304429981926e-15	nan	nan	1.1251820001921705e-16	5.309941373533545e-15	nan	nan	9.17760878213872e-16	8.03168006576401e-16
56631.800000007905	5.803121917974884e-16	4.296107305243886e-17	9.255204693903123e-16	5.4989213573898076e-17	1.4869691897588947e-15	5.640808933555496e-17	nan	nan	9.68798203890558e-16	3.5639157344572913e-17	8.37018722623692e-16	2.6081731667925584e-15	8.709207229524475e-16	2.3391870657935327e-16	1.78985174533282e-15	4.197304300652223e-16	1.1614837729231371e-15	1.7159501750439965e-16	5.22219270517538e-16	7.524236029007246e-16	1.0919695996898894e-16	1.918106842661281e-15	nan	nan	1.124518576241322e-16	5.296583169460293e-15	nan	nan	9.174252877175056e-16	8.01407811091355e-16
56631.85000000791	5.801086097993523e-16	4.6254990340931614e-17	9.248945743289141e-16	5.496061938536396e-17	1.4863768923411393e-15	5.662824167682356e-17	nan	nan	9.674305463435687e-16	3.558067988151774e-17	8.364662200306003e-16	2.6159090031485313e-15	8.702017741648587e-16	2.397193250969172e-16	1.7889654885681042e-15	4.3025390188119826e-16	1.1606206776078728e-15	1.7422594731791087e-16	5.222856235376941e-16	7.507613821293785e-16	1.0922827451905797e-16	1.915083283721085e-15	nan	nan	1.1238488176649861e-16	5.281923545738983e-15	nan	nan	9.170919824711523e-16	7.994473672921315e-16
56631.90000000791	5.79903778838949e-16	4.894115240085372e-17	9.242537734187357e-16	5.488887966370248e-17	1.4857821398928972e-15	5.680680748183166e-17	nan	nan	9.659701001716695e-16	3.585048766270842e-17	8.359155437105182e-16	2.6234220616546965e-15	8.694816594275136e-16	2.454799371985512e-16	1.7880758711789716e-15	4.407050406269517e-16	1.1597556257455437e-15	1.7685189408975424e-16	5.223569151939751e-16	7.489099488853461e-16	1.0926045094042355e-16	1.911557573215364e-15	nan	nan	1.123172813999243e-16	5.2659602360668894e-15	nan	nan	9.167609193172817e-16	7.972862164036932e-16
56631.95000000791	5.79695103059967e-16	5.0914779988666916e-17	9.235983589911662e-16	5.477484887752895e-17	1.4851869287082112e-15	5.692308450690306e-17	nan	nan	9.644256669668716e-16	3.6414629349653635e-17	8.353666794947095e-16	2.6307113434002156e-15	8.687603934818352e-16	2.511991023149616e-16	1.7871829187149872e-15	4.51081318566837e-16	1.1588886336027933e-15	1.7947129247279985e-16	5.224330787121932e-16	7.468687289918946e-16	1.092934773289127e-16	1.9075275475521525e-15	nan	nan	1.1224906551975907e-16	5.248691012224354e-15	nan	nan	9.16432055104514e-16	7.949239103092598e-16
56632.000000007916	5.794800454350765e-16	5.211206214351027e-17	9.229286233580423e-16	5.4619549154412595e-17	1.4845932551080189e-15	5.696075536461341e-17	nan	nan	9.62809291485595e-16	3.719116567908079e-17	8.348196132082305e-16	2.637775860938521e-15	8.680379910574764e-16	2.5687542217927063e-16	1.7862866567084995e-15	4.613802741904186e-16	1.1580197174378674e-15	1.8208264283075225e-16	5.225140472766775e-16	7.446371564810754e-16	1.093273416733143e-16	1.9029910722617482e-15	nan	nan	1.1218024313178809e-16	5.2301136838990155e-15	nan	nan	9.16105346686144e-16	7.923600115633157e-16
56632.05000000792	5.792560375648199e-16	5.249940275033128e-17	9.22244858798342e-16	5.442417758478424e-17	1.4840031154184302e-15	5.690812164900707e-17	nan	nan	9.611330439267119e-16	3.80957255352696e-17	8.342743306875182e-16	2.6446146381838057e-15	8.673144668728312e-16	2.6250753778357863e-16	1.78538711066234e-15	4.715995079155451e-16	1.1571488934965162e-15	1.8468450740802565e-16	5.225997541031987e-16	7.422146734904783e-16	1.0936203217649357e-16	1.8979460418882592e-15	nan	nan	1.121108231791839e-16	5.210226098570883e-15	nan	nan	9.157807509206337e-16	7.895940934126017e-16
56632.10000000792	5.790205056862147e-16	5.2067766457962485e-17	9.215473575723058e-16	5.4190114547710147e-17	1.4834185059552106e-15	5.67582338906818e-17	nan	nan	9.594090094552435e-16	3.9048800737982614e-17	8.337308177710784e-16	2.6512267103093176e-15	8.665898356345233e-16	2.6809412670820624e-16	1.784484306078111e-15	4.817366783195576e-16	1.1562761780134923e-15	1.8727550673495155e-16	5.226901323894198e-16	7.396007303424901e-16	1.0939753688075849e-16	1.892390379539374e-15	nan	nan	1.1204081466773176e-16	5.1890261414192386e-15	nan	nan	9.154582246719558e-16	7.86625739823903e-16
56632.150000007925	5.787708900293857e-16	5.083126216832683e-17	9.208364119151902e-16	5.391893302110515e-17	1.482841423068262e-15	5.650895530681717e-17	nan	nan	9.576492582700628e-16	3.997975203459837e-17	8.3318906029534815e-16	2.6576111236492007e-15	8.658641120345059e-16	2.7363390076752775e-16	1.783578268429129e-15	4.917894987911929e-16	1.1554015872126524e-15	1.8985431625459773e-16	5.227851153991793e-16	7.367947855414174e-16	1.0943384382077141e-16	1.8863220369389762e-15	nan	nan	1.119702265614751e-16	5.166511735165071e-15	nan	nan	9.15137724808167e-16	7.834545455224029e-16
