MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54182.07799998378	8.459376032044439e-16	7.815009869456377e-17	1.2645399468001731e-15	5.792887901141516e-17	1.1027178056310166e-15	1.465761806675157e-16	1.0526696155256948e-15	2.5905739711912168e-17	1.3005531070742893e-15	4.30967500267456e-17	3.7845790971894293e-16	1.606135750782477e-17	8.458143674644574e-16	6.354200594221192e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1981749720204635e-15	6.237890759043134e-17
54182.127999983786	8.43562948883046e-16	7.790007112852505e-17	1.2619622342464944e-15	5.78374017910352e-17	1.100284298209033e-15	1.4639084639147419e-16	1.0507557339258098e-15	2.585910975844707e-17	1.2982737142708227e-15	4.3025180578488735e-17	3.7821223694180614e-16	1.644539424580953e-17	8.435411530336619e-16	6.393789871927488e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1944997905910537e-15	6.241301300380756e-17
54182.17799998379	8.412086939715622e-16	7.76026643159344e-17	1.2594022179079566e-15	5.7716858431167e-17	1.0978669488796509e-15	1.4611813116061167e-16	1.0488456347601096e-15	2.580484384345327e-17	1.2960051017980692e-15	4.293564428009717e-17	3.779667231516573e-16	1.6941922013287486e-17	8.412301137328236e-16	6.426494626538362e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1908377472167968e-15	6.242938018380482e-17
54182.22799998379	8.3887483306135695e-16	7.725816253241921e-17	1.2568598617333537e-15	5.756728107431497e-17	1.095465705915358e-15	1.4575811143348115e-16	1.0469393511366162e-15	2.574296299357377e-17	1.2937470932703815e-15	4.282817473474764e-17	3.777213684793165e-16	1.7485470726975557e-17	8.38884934600887e-16	6.451802282360167e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.187191613516639e-15	6.242660570054628e-17
54182.277999983795	8.365613609177492e-16	7.686687538856454e-17	1.2543351298030667e-15	5.738871880373713e-17	1.0930805178240847e-15	1.4531089199228725e-16	1.0450369161768526e-15	2.567349678278782e-17	1.291499512363638e-15	4.2702820170311476e-17	3.7747617302351006e-16	1.8019867486773607e-17	8.365092994132578e-16	6.469322051560296e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1835641613217527e-15	6.240359495013607e-17
54182.3279999838	8.342682724809875e-16	7.64291381075963e-17	1.251827986329216e-15	5.718123778021737e-17	1.090711333348228e-15	1.4477660602730501e-16	1.0431383630157065e-15	2.5596483419048926e-17	1.2892621828139264e-15	4.255964359195443e-17	3.772311368508844e-16	1.8499922609481814e-17	8.34106890796834e-16	6.478782234669472e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1799581627468437e-15	6.235956537576485e-17
54182.3779999838	8.319955628640892e-16	7.594531184550644e-17	1.249338395655753e-15	5.694492143878252e-17	1.0883581014636529e-15	1.441554152590856e-16	1.041243724801796e-15	2.551196985285997e-17	1.287034928416238e-15	4.2398722985994584e-17	3.7698625999597215e-16	1.8891161086324293e-17	8.316813903448872e-16	6.480028248635203e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1763763902616362e-15	6.229404888986482e-17
54182.4279999838	8.297432273547142e-16	7.541578405631623e-17	1.2468663222572953e-15	5.667987074804703e-17	1.0860207713788041e-15	1.434475100993706e-16	1.039353034697666e-15	2.5420011908411938e-17	1.2848175730231736e-15	4.222015157714113e-17	3.767415424613032e-16	1.916880651651942e-17	8.292364787321946e-16	6.473021493361923e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.172821616762324e-15	6.220689365021601e-17
54182.47799998381	8.275112614149553e-16	7.484096890367152e-17	1.2444117307396635e-15	5.638620453474179e-17	1.083699292533721e-15	1.4265310985266296e-16	1.037466325879925e-15	2.5320674438034676e-17	1.282609940543821e-15	4.20240381422098e-17	3.7649698421743283e-16	1.9316702300233272e-17	8.267758358297555e-16	6.457839116995192e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1692966156429056e-15	6.20982652827163e-17
54182.52799998381	8.252996606800754e-16	7.4221307720761e-17	1.2419745858396092e-15	5.606405987946149e-17	1.0813936145990448e-15	1.4177246296053538e-16	1.0355836315396467e-15	2.5214031500891953e-17	1.2804118549420107e-15	4.181050738287732e-17	3.762525852027326e-16	1.932648461730387e-17	8.243031408198894e-16	6.434674696952473e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1658041608667978e-15	6.196864758271756e-17
54182.57799998381	8.231084209604392e-16	7.355726952321314e-17	1.239554852423818e-15	5.57135925871295e-17	1.0791036874751497e-15	1.4080584729155605e-16	1.0337049848822159e-15	2.5100166566642744e-17	1.278223140235614e-15	4.157970036103269e-17	3.760083453238129e-16	1.9197126371265562e-17	8.218220723109455e-16	6.403839812496992e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1623470270381549e-15	6.181884266457756e-17
54182.627999983815	8.209375382397539e-16	7.284935157709013e-17	1.2371524954893911e-15	5.533497773954045e-17	1.076829461291136e-15	1.3975357048018562e-16	1.0318304191279336e-15	2.497917274504506e-17	1.2760436204946129e-15	4.13317750014347e-17	3.7576426445514914e-16	1.8934888540515045e-17	8.19336308452325e-16	6.365766439276842e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1589279894734439e-15	6.1649970465945e-17
54182.67799998382	8.187870086758723e-16	7.2098080025536e-17	1.2347674801631605e-15	5.492841033689393e-17	1.0745708864039358e-15	1.3861597031886612e-16	1.029959967512036e-15	2.4851153042716262e-17	1.2738731198404195e-15	4.1066906666383253e-17	3.7552034243942024e-16	1.855368482026447e-17	8.168495270492755e-16	6.321010041063598e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1555498242728567e-15	6.146346744752631e-17
54182.72799998382	8.166568286012328e-16	7.130401058187281e-17	1.2323997717016488e-15	5.4494106037272415e-17	1.0723279133973742e-15	1.3739341520817739e-16	1.0280936632847936e-15	2.471622064806947e-17	1.2717114624442834e-15	4.078528880742201e-17	3.752765790873042e-16	1.807584100208322e-17	8.143654056777324e-16	6.270253162654174e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1522153083918306e-15	6.126108426199e-17
54182.777999983824	8.145469945219412e-16	7.046772929081165e-17	1.2300493354908384e-15	5.403230200417162e-17	1.0701004930811543e-15	1.3608630467107844e-16	1.02623153971198e-15	2.457449924567357e-17	1.2695584725257827e-15	4.0487133701419996e-17	3.7503297417756553e-16	1.753316752224918e-17	8.118876217992458e-16	6.214309234207162e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1489272197125748e-15	6.104488209708541e-17
54182.82799998383	8.124575031182299e-16	6.958985336726646e-17	1.227716137045529e-15	5.354325787422294e-17	1.0678885764900452e-15	1.3469506993861555e-16	1.0243736300747931e-15	2.4426123361255344e-17	1.2674139743520292e-15	4.0172673277229084e-17	3.7478952745713183e-16	1.6968103564867705e-17	8.09419852875712e-16	6.154126175503554e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.145688337115581e-15	6.081722732705994e-17
54182.87799998383	8.103883512448214e-16	6.867103212027002e-17	1.2254001420094304e-15	5.3027256858823806e-17	1.0656921148828934e-15	1.3322017461521363e-16	1.0225199676703422e-15	2.427123873882081e-17	1.2652777922358518e-15	3.984216004181462e-17	3.7454623864109315e-16	1.6434362269385842e-17	8.069657764842468e-16	6.090789234294362e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.142501440551205e-15	6.058078403887628e-17
54182.92799998383	8.083395359304304e-16	6.771194796848397e-17	1.2231013161551464e-15	5.248460699571776e-17	1.063511059741719e-15	1.3166211543418053e-16	1.0206705858116854e-15	2.4110002750957363e-17	1.2631497505349523e-15	3.949586811447862e-17	3.74303107412605e-16	1.5995984677146493e-17	8.045290704321112e-16	6.025522305357462e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1393693111111987e-15	6.033850393220078e-17
54182.977999983836	8.063110543775926e-16	6.671331756119032e-17	1.2208196253831652e-15	5.191564257066884e-17	1.0613453627707505e-15	1.300214231154025e-16	1.0188255178279782e-15	2.3942584844005302e-17	1.261029673650281e-15	3.9134094379755084e-17	3.740601334230192e-16	1.5723209752223172e-17	8.021134128714419e-16	5.959686761362242e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1362947311002571e-15	6.009361303404776e-17
54183.02799998384	8.04302903963869e-16	6.567589301363429e-17	1.2185550357222348e-15	5.1320725729303133e-17	1.0591949758955629e-15	1.2829866334018553e-16	1.016984797064931e-15	2.3769167019338895e-17	1.2589173860249893e-15	3.875715977020931e-17	3.738173162968878e-16	1.5683011334666845e-17	7.997224824141471e-16	5.894776600238948e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1332804841077623e-15	5.984959462182675e-17
54183.07799998384	8.023150822402202e-16	6.46004632740005e-17	1.2163075133288338e-15	5.0700248306337584e-17	1.0570598512621507e-15	1.2649443786059813e-16	1.0151484568847526e-15	2.3589944351760117e-17	1.2568127121429382e-15	3.836541069193051e-17	3.7357465587209226e-16	1.5888480877890502e-17	7.97359958246865e-16	5.832408507747348e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.130329355079285e-15	5.961016771895325e-17
54183.127999983844	8.0034758693225e-16	6.3487855634758e-17	1.2140770244869972e-15	5.0054633901638626e-17	1.0549399412360077e-15	1.2460938576497879e-16	1.01331653066643e-15	2.3405125546706606e-17	1.254715476527639e-15	3.795922060728142e-17	3.7333215230893715e-16	1.6278852313107434e-17	7.950295202456061e-16	5.774305301492312e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.127444130388287e-15	5.937926052520441e-17
54183.17799998385	7.984004159399947e-16	6.233893741334718e-17	1.211863535608127e-15	4.9384340237520745e-17	1.0528351984012076e-15	1.226441849253083e-16	1.0114890518061288e-15	2.321493353697253e-17	1.2526255037405814e-15	3.753899179004247e-17	3.7308980576358156e-16	1.6783214232064486e-17	7.927348490908525e-16	5.722271236861709e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1246275979078542e-15	5.916097817445499e-17
54183.22799998385	7.964735673371581e-16	6.115461781951465e-17	1.209667013230694e-15	4.86898618387111e-17	1.0507455755595128e-15	1.2059955365808554e-16	1.0096660537171378e-15	2.3019606119679833e-17	1.250542618380314e-15	3.710515727053539e-17	3.7284761636048053e-16	1.7334946641065184e-17	7.904796263824197e-16	5.67815790627738e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1218825470823022e-15	5.895956428741394e-17
54183.27799998385	7.945670393725269e-16	5.993585004128408e-17	1.2074874240196923e-15	4.7971733081668304e-17	1.0486710257294932e-15	1.184762526370907e-16	1.0078475698301975e-15	2.281939663442979e-17	1.2484666450809976e-15	3.6658182990196935e-17	3.726055841923067e-16	1.7877038340877275e-17	7.882675347542811e-16	5.643820037850953e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1192117689990152e-15	5.877935591241778e-17
54183.327999983856	7.926808304688614e-16	5.86836335803129e-17	1.2053247347668354e-15	4.723053167002727e-17	1.0466115021456176e-15	1.1627508710560096e-16	1.0060336335937028e-15	2.2614574682088736e-17	1.2463974085112214e-15	3.619857018556697e-17	3.7236370932011715e-16	1.8363750190178997e-17	7.86102257989636e-16	5.621061450541855e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.11661805646016e-15	5.862473162987132e-17
54183.37799998386	7.90814939222972e-16	5.739901687558459e-17	1.20317891239011e-15	4.6466882599829633e-17	1.044566958257318e-15	1.139969094462684e-16	1.0042242784738957e-15	2.240542688453953e-17	1.2443347333724125e-15	3.572685802498177e-17	3.72121991773295e-16	1.8760273081511052e-17	7.8398748113580095e-16	5.611572724075225e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1141042005291055e-15	5.85000475116648e-17
54183.42799998386	7.889693644065606e-16	5.608310026362627e-17	1.201049923933371e-15	4.5681462691864406e-17	1.0425373477281181e-15	1.116426221816989e-16	1.0024195379551243e-15	2.219225768328154e-17	1.2422784443978264e-15	3.524362652196689e-17	3.7188043154963147e-16	1.904163940741167e-17	7.819261212952987e-16	5.616414293533531e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1116716647574131e-15	5.840757129432405e-17
54183.477999983865	7.871441049656471e-16	5.473703933031877e-17	1.198937736566614e-15	4.487500577978046e-17	1.0405226244348308e-15	1.0921318149612238e-16	1.0006194455399486e-15	2.1975390175933195e-17	1.2402283663513532e-15	3.474949975062951e-17	3.716390286152098e-16	1.9191590577174054e-17	7.799176270045815e-16	5.634396535975919e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1093185933925526e-15	5.834444873663749e-17
54183.52799998387	7.85339160020646e-16	5.33620487251484e-17	1.1968423175848453e-15	4.404830865906924e-17	1.0385227424665261e-15	1.0670960139266829e-16	9.988240347494668e-16	2.175516698668265e-17	1.238184324025846e-15	3.4245149391200615e-17	3.713977829046542e-16	1.9201716517797575e-17	7.779604703464925e-16	5.663578912517324e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.107042622386912e-15	5.83070054783866e-17
54183.57799998387	7.835545288666332e-16	5.1959406519779564e-17	1.1947636344088766e-15	4.320223791829715e-17	1.036537656123725e-15	1.0413295863051116e-16	9.970333391234286e-16	2.1531951166592308e-17	1.2361461422419678e-15	3.373129863229024e-17	3.711566943209021e-16	1.9070983152067195e-17	7.760531247548837e-16	5.701914185987579e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1048413894819526e-15	5.829159251440786e-17
54183.62799998387	7.817902109727357e-16	5.053045921530457e-17	1.1927016545840497e-15	4.2337737797435063e-17	1.0345673199175795e-15	1.0148439862634839e-16	9.952473922205354e-16	2.1306127117949165e-17	1.2341136458473145e-15	3.3208726458594584e-17	3.7091576273541433e-16	1.8805681682323413e-17	7.741940650232935e-16	5.747315276223455e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1027125341483072e-15	5.82946572100632e-17
54183.677999983876	7.800462059831626e-16	4.9076627523193766e-17	1.1906563457807589e-15	4.145583923893431e-17	1.0326116885688424e-15	9.876514255640884e-17	9.934662276184992e-16	2.1078101534156306e-17	1.2320866597143963e-15	3.267827235047962e-17	3.706749879881218e-16	1.8419805304801722e-17	7.723817672580737e-16	5.797712479511246e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.1006536975256916e-15	5.831280964292605e-17
54183.72799998388	7.78322513716671e-16	4.7599413077759453e-17	1.1886276757939908e-15	4.0557670328261694e-17	1.0306707170071332e-15	9.597649596534116e-17	9.91689878914429e-16	2.0848304345452524e-17	1.2300650087399746e-15	3.2140841419851447e-17	3.704343698874777e-16	1.793583703850876e-17	7.706147088314763e-16	5.851099679945578e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0986625223630965e-15	5.83428840536242e-17
54183.77799998388	7.766191341659528e-16	4.6100406276405005e-17	1.186615612542878e-15	3.964446834733729e-17	1.0287443603700247e-15	9.311985928115819e-17	9.899183797249562e-16	2.06171896568812e-17	1.2280485178433475e-15	3.159741000194408e-17	3.701939082103155e-16	1.738587079766533e-17	7.688913683347962e-16	5.905569592778122e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0967366529588015e-15	5.838199542813193e-17
54183.827999983885	7.749360674998164e-16	4.4581295489289543e-17	1.1846201240705598e-15	3.8717593704489664e-17	1.0268325740021275e-15	9.019674076231804e-17	9.881517636863764e-16	2.0385236662582692e-17	1.226037011965475e-15	3.1049031715276765e-17	3.6995360270220267e-16	1.6812825332919137e-17	7.672102255315078e-16	5.959339089520147e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.09487373510059e-15	5.842759142237655e-17
54183.87799998389	7.732733140602401e-16	4.304387794938629e-17	1.1826411785441963e-15	3.777854603599534e-17	1.0249353134543124e-15	8.720877257509152e-17	9.863900644550387e-16	2.0152950516738015e-17	1.2240303160670904e-15	3.049684399049986e-17	3.6971345307701775e-16	1.6271169396501316e-17	7.655697613104729e-16	6.010766226501809e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0930714160057781e-15	5.847749997625738e-17
54183.92799998389	7.716308743647825e-16	4.1490072712580464e-17	1.1806787442542146e-15	3.682898281687353e-17	1.023052534482745e-15	8.415773093861458e-17	9.8463331570734e-16	1.9920863136413884e-17	1.2220282551281713e-15	2.994207505320446e-17	3.6947345901744617e-16	1.58260243683838e-17	7.639684576392067e-16	6.058360813903486e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0913273442615751e-15	5.852997304460757e-17
54183.977999983894	7.700087491056261e-16	3.99219361834018e-17	1.1787327896145813e-15	3.5870740854814016e-17	1.0211841930481222e-15	8.104556160860587e-17	9.828815511401194e-16	1.9689533908187914e-17	1.2200306541459298e-15	2.9386051321949683e-17	3.6923362017455325e-16	1.5548966375552873e-17	7.624047975169815e-16	6.100790330950134e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.089639169765078e-15	5.858372689910524e-17
54184.0279999839	7.684069391498454e-16	3.834168084646447e-17	1.1768032831621755e-15	3.4905861069896303e-17	1.0193302453147495e-15	7.78744124423814e-17	9.811348044706907e-16	1.9459550264278178e-17	1.2180373381340579e-15	2.883020515307065e-17	3.6899393617302817e-16	1.5508271092282187e-17	7.608772649281945e-16	6.136882821188684e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.088004543663681e-15	5.863797943132785e-17
54184.0779999839	7.668254455394448e-16	3.675169802043814e-17	1.1748901935569054e-15	3.3936616983199375e-17	1.017490647649763e-15	7.464667546267413e-17	9.793931094372428e-16	1.923152808858006e-17	1.216048132121035e-15	2.827608282199999e-17	3.6875440685004475e-16	1.571727643332875e-17	7.593843447956622e-16	6.165628170954951e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0864211182952359e-15	5.869248481605236e-17
54184.1279999839	7.652642694912055e-16	3.515458569517121e-17	1.172993489580888e-15	3.296554732392094e-17	1.0156653566221422e-15	7.136504181801801e-17	9.776564997989152e-16	1.900611190715397e-17	1.2140628611491691e-15	2.7725352577494202e-17	3.6851503236353473e-16	1.6114055311375958e-17	7.579245229338677e-16	6.186178940356111e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0848865471283451e-15	5.874756577825186e-17
54184.177999983905	7.637234123969155e-16	3.3553182826785246e-17	1.1711131401391022e-15	3.199549311315444e-17	1.0138543290020386e-15	6.803257447789365e-17	9.759250093360443e-16	1.8783974811740884e-17	1.2120813502730468e-15	2.717981253743107e-17	3.6827581286753405e-16	1.6626326988017566e-17	7.564962860022184e-16	6.19785171107783e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0833984847026885e-15	5.880414355272215e-17
54184.22799998391	7.622028758234074e-16	3.195061187835391e-17	1.1692491142582958e-15	3.102963945239206e-17	1.0120575217597645e-15	6.465280565121013e-17	9.741986718503184e-16	1.8565818058706974e-17	1.2101034245584111e-15	2.664139811028425e-17	3.6803674848491045e-16	1.7186305380674267e-17	7.550981214585853e-16	6.200129753930174e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0819545865692559e-15	5.886376543087021e-17
54184.27799998391	7.60702661512597e-16	3.035033192942336e-17	1.167401381087023e-15	3.0071562005171205e-17	1.0102748920651267e-15	6.122986917757914e-17	9.724775211651912e-16	1.8352370280780818e-17	1.2081289090807954e-15	2.6112188523488844e-17	3.6779783930709557e-16	1.7736135782137178e-17	7.537285175124598e-16	6.192667703925908e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.080552509230812e-15	5.892862956251315e-17
54184.327999983914	7.59222771381598e-16	2.8756205369175814e-17	1.1655699098958884e-15	2.912527774750119e-17	1.0085063972863545e-15	5.776868315999004e-17	9.707615911257902e-16	1.8144386244315052e-17	1.2061576289242687e-15	2.5594411921171426e-17	3.675590853942532e-16	1.822953128508692e-17	7.523859630783932e-16	6.175298857833419e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0791899100821245e-15	5.900160642236603e-17
54184.37799998392	7.577632075227599e-16	2.7172582052005106e-17	1.1637546700763757e-15	2.8195298910607695e-17	1.006751994989512e-15	5.427520596328347e-17	9.690509155993486e-16	1.794264508157739e-17	1.2041894091801103e-15	2.5090448356385202e-17	3.6732048677540264e-16	1.8631353145461185e-17	7.510689477294777e-16	6.148045668428573e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0778644473503717e-15	5.90862560708636e-17
54184.42799998392	7.56323972203439e-16	2.5604405833622655e-17	1.1619556311414512e-15	2.7286688047053406e-17	1.0050116429374993e-15	5.075680119551644e-17	9.673455284753477e-16	1.7747947928180534e-17	1.2022240749455139e-15	2.4602829860832032e-17	3.6708204344820747e-16	1.8916447185793872e-17	7.497759616505708e-16	6.111133987106999e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0765737800355859e-15	5.91868400450899e-17
54184.47799998392	7.549050678663424e-16	2.4057349543425886e-17	1.1601727627250924e-15	2.6405110728572475e-17	1.0032852990892769e-15	4.7222767442512465e-17	9.656454636657026e-16	1.7561114896215507e-17	1.2002614513225078e-15	2.4134236631317287e-17	3.66843755379258e-16	1.9068456373826613e-17	7.485054955918502e-16	6.065011581298536e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0753155678509201e-15	5.930832642728328e-17
54184.527999983926	7.535064971295282e-16	2.2537985473152492e-17	1.158406034581776e-15	2.5556880429139036e-17	1.0015729215990227e-15	4.368512143989949e-17	9.639507551050085e-16	1.738298132155757e-17	1.198301363416077e-15	2.368748825061335e-17	3.666056225038303e-16	1.9078926355437126e-17	7.472560408222037e-16	6.01037139606912e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0740874711631885e-15	5.94563863759993e-17
54184.57799998393	7.521282627865581e-16	2.1053998779467945e-17	1.1566554165862022e-15	2.474898764585255e-17	9.99874468815337e-16	4.015977742606236e-17	9.62261436750734e-16	1.7214393233878454e-17	1.1963436363336955e-15	2.3265528783494006e-17	3.6636764472616435e-16	1.8946816308780558e-17	7.460260890826493e-16	5.948179896412409e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0728871509332046e-15	5.963738020205031e-17
54184.62799998393	7.507703678063069e-16	1.961444962045979e-17	1.15492087873394e-15	2.3989102367954324e-17	9.981898992803776e-16	3.666835362373804e-17	9.605775425834421e-16	1.7056202014083733e-17	1.194388095183418e-15	2.287140459370919e-17	3.6612982191932464e-16	1.8678446148139903e-17	7.448141325397584e-16	5.879710554693872e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0717122686562255e-15	5.985833096561101e-17
54184.677999983935	7.49432815333306e-16	1.8230083764714792e-17	1.1532023911400496e-15	2.3285535995822882e-17	9.965191717290944e-16	3.324097588707402e-17	9.58899106606964e-16	1.6909258226764133e-17	1.1924345650727388e-15	2.2508233849275398e-17	3.6589215392516634e-16	1.8287885380123812e-17	7.436186637392086e-16	5.806582046581289e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.070560486302358e-15	6.012688361074575e-17
54184.72799998394	7.481156086875526e-16	1.6913676224755426e-17	1.1514999240395187e-15	2.26471465404001e-17	9.94862245088336e-16	2.992064638120764e-17	9.572261628487083e-16	1.6774404642689053e-17	1.1904828711074692e-15	2.2179166969906952e-17	3.6565464055460677e-16	1.77977697156947e-17	7.424381755590673e-16	5.730799870142769e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0694294662571349e-15	6.045124788272165e-17
54184.77799998394	7.468187513645479e-16	1.5680360178333483e-17	1.1498134477867736e-15	2.2083170684491513e-17	9.932190784761108e-16	2.6769941809731956e-17	9.555587453597408e-16	1.6652468501183252e-17	1.188532838390259e-15	2.188733775117032e-17	3.6541728158736586e-16	1.7240471639812192e-17	7.412711611635272e-16	5.654798768188975e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0683168712618114e-15	6.084012373926873e-17
54184.82799998394	7.45542247035871e-16	1.4547833526925006e-17	1.1481429328557465e-15	2.160296982857719e-17	9.915896312006898e-16	2.3880664333142208e-17	9.538968882149643e-16	1.6544253100786994e-17	1.1865842920194142e-15	2.163580559281059e-17	3.6518007677210664e-16	1.665938637180176e-17	7.401161139560707e-16	5.581481389737497e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0672203643539124e-15	6.130260869262375e-17
54184.877999983946	7.442860995484515e-16	1.3536240142739938e-17	1.1464883498392192e-15	2.1215686309664037e-17	9.899738627599374e-16	2.1385405717849874e-17	9.522406255136565e-16	1.6450528848669358e-17	1.1846370570874985e-15	2.142749014121747e-17	3.6494302582649713e-16	1.6109740828572843e-17	7.389715275332227e-16	5.5142460441029134e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0661376088076368e-15	6.184808750825162e-17
54184.92799998395	7.430503129252208e-16	1.2667406687981596e-17	1.1448496694489486e-15	2.092982140565148e-17	9.883717328403223e-16	1.9464009186312935e-17	9.505899913792278e-16	1.63720239423971e-17	1.182690958680223e-15	2.1265100664719115e-17	3.647061284371344e-16	1.5657749585123138e-17	7.37835895637821e-16	5.456993396863097e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0650662680744198e-15	6.248610589700484e-17
54184.97799998395	7.418348913652261e-16	1.1963053403581329e-17	1.1432268625153187e-15	2.0752767034192438e-17	9.867832013162596e-16	1.832582847159625e-17	9.489450199597672e-16	1.630941489760651e-17	1.1807458218748956e-15	2.115106349069726e-17	3.644693842595918e-16	1.5376350489284404e-17	7.367077121126833e-16	5.414099203448213e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0640040057232795e-15	6.322623118676834e-17
54185.027999983955	7.406398421497955e-16	1.1441507680064591e-17	1.1416198979841309e-15	2.0690284404576017e-17	9.852082273442377e-16	1.814484622982887e-17	9.473057453462807e-16	1.626330810243333e-17	1.1788014739985396e-15	2.108742475016083e-17	3.642327929233567e-16	1.5335148694871314e-17	7.355854708539082e-16	5.390339002418151e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0629484853814193e-15	6.407790431387343e-17
54185.07799998396	7.394653178291504e-16	1.1101907308686396e-17	1.1400286449384633e-15	2.0743236570059073e-17	9.836467250929005e-16	1.8946726358507225e-17	9.456721975717118e-16	1.62337878493799e-17	1.1768578551288892e-15	2.1074473203981116e-17	3.639963542676442e-16	1.5547733759525442e-17	7.344676657644916e-16	5.3907530520691065e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0618973706745505e-15	6.50502886638348e-17
54185.12799998396	7.383116806157052e-16	1.0917435950232233e-17	1.1384528282262994e-15	2.0906209385243315e-17	9.820985436927664e-16	2.0581282971407734e-17	9.440444007990033e-16	1.6220213738646612e-17	1.1749150681379937e-15	2.1110131863048705e-17	3.6376006844858843e-16	1.5950992988515362e-17	7.333527907077941e-16	5.4204476759494764e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0608483251675061e-15	6.61521221361743e-17
54185.177999983964	7.371793092350078e-16	1.0854506850910852e-17	1.1368921615558002e-15	2.117174468359123e-17	9.805635273696215e-16	2.2835219304571167e-17	9.424223787568244e-16	1.6221830123300052e-17	1.172973228580657e-15	2.1191796119343596e-17	3.6352393561832596e-16	1.647124951908616e-17	7.32239339460943e-16	5.4843432097920234e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0597990123045964e-15	6.739157914591247e-17
54185.22799998397	7.3606858259752195e-16	1.0878177022030633e-17	1.1353463587473276e-15	2.1531116256553894e-17	9.790415205256233e-16	2.5512706759808824e-17	9.408061551992758e-16	1.6237826059685507e-17	1.1710324520020047e-15	2.131655225801257e-17	3.632879558982299e-16	1.7039534979145222e-17	7.311258056684417e-16	5.586896407748739e-17	nan	nan	nan	nan	nan	nan	nan	nan	1.0587470953501511e-15	6.877614900095262e-17
