MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55827.71399999944	nan	nan	2.1091010061273513e-16	2.0527730961216163e-19	nan	nan	2.9355357276447267e-16	2.6357061685873507e-18	2.8310246957602775e-16	1.4037694783151244e-17	1.3502157845384122e-17	1.85717798198374e-17	nan	nan	nan	nan	nan	nan
55827.76399999944	nan	nan	2.1077319009058775e-16	2.0484896812221086e-19	nan	nan	2.933630229930199e-16	2.6339464849660795e-18	2.82918648456639e-16	1.4032005784063133e-17	1.3434739913014248e-17	2.2630881027082446e-17	nan	nan	nan	nan	nan	nan
55827.813999999446	nan	nan	2.1063636839711401e-16	2.0497419962437462e-19	nan	nan	2.9317259583301677e-16	2.6329916318754465e-18	2.827349518533177e-16	1.40260646048326e-17	1.3367647717888536e-17	2.647768645165551e-17	nan	nan	nan	nan	nan	nan
55827.86399999945	nan	nan	2.104996355087676e-16	2.0557829290007308e-19	nan	nan	2.929822912595845e-16	2.6327224297134737e-18	2.8255137950621713e-16	1.4019811708217722e-17	1.3300882536351245e-17	3.010096290006738e-17	nan	nan	nan	nan	nan	nan
55827.91399999945	nan	nan	2.103629913843423e-16	2.0651870636896903e-19	nan	nan	2.9279210924169043e-16	2.632922329640703e-18	2.823679311538302e-16	1.4013210162460366e-17	1.3234445442072342e-17	3.349076703319111e-17	nan	nan	nan	nan	nan	nan
55827.963999999454	nan	nan	2.1022643594731246e-16	2.0765365085013822e-19	nan	nan	2.9260204974489706e-16	2.6333875529639984e-18	2.8218460653307405e-16	1.4006246002393664e-17	1.3168337307871848e-17	3.663819579171791e-17	nan	nan	nan	nan	nan	nan
55828.01399999946	nan	nan	2.1008996916235853e-16	2.0885017390922935e-19	nan	nan	2.924121127377788e-16	2.6339320127408637e-18	2.8200140537921415e-16	1.399892837858764e-17	1.3102558807476548e-17	3.9535262690379747e-17	nan	nan	nan	nan	nan	nan
55828.06399999946	nan	nan	2.0995359092940844e-16	2.0998929472420802e-19	nan	nan	2.9222229818799343e-16	2.634391324968654e-18	2.8181832742590586e-16	1.399128949461055e-17	1.3037110417209661e-17	4.217482360956489e-17	nan	nan	nan	nan	nan	nan
55828.11399999946	nan	nan	2.0981730128966833e-16	2.10969770553692e-19	nan	nan	2.9203260606215112e-16	2.6346260885607005e-18	2.8163537240518377e-16	1.3983384331188562e-17	1.2971992417613695e-17	4.4550525899415585e-17	nan	nan	nan	nan	nan	nan
55828.163999999466	nan	nan	2.09681100072427e-16	2.1171073169230329e-19	nan	nan	2.9184303632935e-16	2.6345244984163572e-18	2.8145254004741976e-16	1.3975290153638844e-17	1.2907204895007306e-17	4.6656770364526966e-17	nan	nan	nan	nan	nan	nan
55828.21399999947	nan	nan	2.0954498734243703e-16	2.121528528063934e-19	nan	nan	2.9165358895659307e-16	2.6340043218546238e-18	2.8126983008141465e-16	1.3967105800119358e-17	1.2842747742976347e-17	4.848868143470423e-17	nan	nan	nan	nan	nan	nan
55828.26399999947	nan	nan	2.0940896286423468e-16	2.1225939651267322e-19	nan	nan	2.9146426391127623e-16	2.6330143095705175e-18	2.810872422343088e-16	1.3958950743611465e-17	1.2778620663799748e-17	5.004208317717582e-17	nan	nan	nan	nan	nan	nan
55828.313999999475	nan	nan	2.0927302679675798e-16	2.1201640202588428e-19	nan	nan	2.9127506116066443e-16	2.6315350525541096e-18	2.8090477623161256e-16	1.3950963922511563e-17	1.2714823169810406e-17	5.131347986872928e-17	nan	nan	nan	nan	nan	nan
55828.36399999948	nan	nan	2.0913717892220298e-16	2.1143279405164598e-19	nan	nan	2.9108598067280817e-16	2.6295793232456707e-18	2.8072243179727123e-16	1.394330233203605e-17	1.2651354584691927e-17	5.230004037132772e-17	nan	nan	nan	nan	nan	nan
55828.41399999948	nan	nan	2.0900141926411607e-16	2.1054062314234525e-19	nan	nan	2.9089702241601994e-16	2.6271919154847616e-18	2.805402086535373e-16	1.3936139370105583e-17	1.258821404471114e-17	5.2999585837335717e-17	nan	nan	nan	nan	nan	nan
55828.46399999948	nan	nan	2.0886574773419839e-16	2.0939447334228991e-19	nan	nan	2.9070818635808837e-16	2.6244489485661862e-18	2.8035810653341576e-16	1.392961825719586e-17	1.2525400499886982e-17	5.341058043542176e-17	nan	nan	nan	nan	nan	nan
55828.513999999486	nan	nan	2.0873016430301695e-16	2.080711336276055e-19	nan	nan	2.9051947246719505e-16	2.621456638909396e-18	2.801761252394193e-16	1.392363837171557e-17	1.2462912715096353e-17	5.3532124893724644e-17	nan	nan	nan	nan	nan	nan
55828.56399999949	nan	nan	2.0859466887638627e-16	2.0666818287890475e-19	nan	nan	2.9033088070864077e-16	2.618349491760389e-18	2.7999426459775875e-16	1.3918021499542116e-17	1.2400749271116753e-17	5.336395273004908e-17	nan	nan	nan	nan	nan	nan
55828.61399999949	nan	nan	2.084592614366466e-16	2.0530179438931425e-19	nan	nan	2.9014241105453523e-16	2.6152878580400862e-18	2.7981252443304034e-16	1.3912605341258538e-17	1.233890856560667e-17	5.290642909551253e-17	nan	nan	nan	nan	nan	nan
55828.663999999495	nan	nan	2.083239418778393e-16	2.0410372457072495e-19	nan	nan	2.899540634695245e-16	2.612454803667586e-18	2.7963090456830554e-16	1.390724538053172e-17	1.2277388814023396e-17	5.216055220524311e-17	nan	nan	nan	nan	nan	nan
55828.7139999995	nan	nan	2.0818871024117045e-16	2.0321554934806974e-19	nan	nan	2.8976583792362337e-16	2.610052255390277e-18	2.7944940482491207e-16	1.3901816395423862e-17	1.2216188050479366e-17	5.112795737408698e-17	nan	nan	nan	nan	nan	nan
55828.7639999995	nan	nan	2.0805356636770214e-16	2.0278211888094687e-19	nan	nan	2.8957773438370387e-16	2.6082963080081738e-18	2.7926802502265195e-16	1.3896213731861837e-17	1.2155304128536363e-17	4.981092372056922e-17	nan	nan	nan	nan	nan	nan
55828.813999999504	nan	nan	2.0791851024566113e-16	2.0291244235177704e-19	nan	nan	2.893897528151978e-16	2.6073598360213987e-18	2.790867649796344e-16	1.3890354345062424e-17	1.2094734721938764e-17	4.821238365330476e-17	nan	nan	nan	nan	nan	nan
55828.86399999951	nan	nan	2.0778354178674855e-16	2.0353071058548195e-19	nan	nan	2.89201893159182e-16	2.6071216340259934e-18	2.7890562451238573e-16	1.3884177613548047e-17	1.2034477325285559e-17	4.6335935318143785e-17	nan	nan	nan	nan	nan	nan
55828.91399999951	nan	nan	2.0764866103217058e-16	2.0449151534074707e-19	nan	nan	2.8901415535136474e-16	2.607361350279266e-18	2.787246034358179e-16	1.3877645930476482e-17	1.1974529254641546e-17	4.418585827189971e-17	nan	nan	nan	nan	nan	nan
55828.96399999951	nan	nan	2.0751386780532941e-16	2.0565056805158965e-19	nan	nan	2.8882653932535933e-16	2.607871500288518e-18	2.785437015631938e-16	1.387074507509701e-17	1.1914887648087972e-17	4.176713278203984e-17	nan	nan	nan	nan	nan	nan
55829.013999999515	nan	nan	2.073791620767921e-16	2.0687226860640955e-19	nan	nan	2.886390450168741e-16	2.6084625314806533e-18	2.78362918706173e-16	1.3863484365970462e-17	1.1855549466212845e-17	3.908546337436066e-17	nan	nan	nan	nan	nan	nan
55829.06399999952	nan	nan	2.0724454382301232e-16	2.0803541128081812e-19	nan	nan	2.884516723595223e-16	2.608966940797486e-18	2.781822546747877e-16	1.3855896596143495e-17	1.1796511492541009e-17	3.614730765961442e-17	nan	nan	nan	nan	nan	nan
55829.11399999952	nan	nan	2.071100129851241e-16	2.0903687820765015e-19	nan	nan	2.882644212886194e-16	2.6092426515675955e-18	2.780017092774628e-16	1.384803774913455e-17	1.1737770333904359e-17	3.2959912294224333e-17	nan	nan	nan	nan	nan	nan
55829.163999999524	nan	nan	2.0697556948071515e-16	2.097943821887645e-19	nan	nan	2.880772917384334e-16	2.6091757011447936e-18	2.7782128232098277e-16	1.3839986492649383e-17	1.1679322420752318e-17	2.9531359759967244e-17	nan	nan	nan	nan	nan	nan
55829.21399999953	nan	nan	2.0684121328035253e-16	2.1024753473702246e-19	nan	nan	2.8789028364519636e-16	2.6086822583907063e-18	2.776409736105409e-16	1.383184344575408e-17	1.1621164007402558e-17	2.5870634165288e-17	nan	nan	nan	nan	nan	nan
55829.26399999953	nan	nan	2.067069442663044e-16	2.1035893476788854e-19	nan	nan	2.877033969417359e-16	2.6077100743175433e-18	2.7746078294971055e-16	1.3823730213982647e-17	1.1563291172232483e-17	2.1987726908186282e-17	nan	nan	nan	nan	nan	nan
55829.31399999953	nan	nan	2.0657276245623054e-16	2.1011431240761602e-19	nan	nan	2.87516631564546e-16	2.606239358629059e-18	2.772807101404053e-16	1.3815788185749543e-17	1.1505699817811295e-17	1.78938444149198e-17	nan	nan	nan	nan	nan	nan
55829.363999999536	nan	nan	2.0643866778537842e-16	2.0952286484547216e-19	nan	nan	2.873299874468471e-16	2.604283136253609e-18	2.7710075498297936e-16	1.3808177082925383e-17	1.144838567097291e-17	1.3601948186953971e-17	nan	nan	nan	nan	nan	nan
55829.41399999954	nan	nan	2.0630466015956257e-16	2.0861713681207358e-19	nan	nan	2.871434645252641e-16	2.6018870740838965e-18	2.7692091727613124e-16	1.3801073257384668e-17	1.1391344282829848e-17	9.12880583200647e-18	nan	nan	nan	nan	nan	nan
55829.46399999954	nan	nan	2.0617073953169028e-16	2.074526766452788e-19	nan	nan	2.8695706273419586e-16	2.5991287667738974e-18	2.7674119682770687e-16	1.3794622324157174e-17	1.1334571028728163e-17	4.5097239618018626e-18	nan	nan	nan	nan	nan	nan
55829.513999999544	nan	nan	2.060369058311224e-16	2.061076807531017e-19	nan	nan	2.867707820076485e-16	2.5961164917434486e-18	2.7656159350584934e-16	1.3788721981174954e-17	1.1278061108745124e-17	9.369375554010683e-19	nan	nan	nan	nan	nan	nan
55829.56399999955	nan	nan	2.0590315899310647e-16	2.0468132068001632e-19	nan	nan	2.865846222827707e-16	2.5929873406034645e-18	2.763821071990961e-16	1.3783190991955223e-17	1.1221811024962649e-17	5.254808720660152e-18	nan	nan	nan	nan	nan	nan
55829.61399999955	nan	nan	2.0576949902352904e-16	2.0329226783408055e-19	nan	nan	2.8639858349369947e-16	2.589904714468985e-18	2.7620273779450143e-16	1.3777864248782673e-17	1.1165821761284437e-17	9.855714883631223e-18	nan	nan	nan	nan	nan	nan
55829.66399999955	nan	nan	2.0563592582231807e-16	2.02074609017533e-19	nan	nan	2.862126655753575e-16	2.5870551110939065e-18	2.76023485177397e-16	1.377259469410498e-17	1.1110095042493128e-17	1.4301296146572327e-17	nan	nan	nan	nan	nan	nan
55829.713999999556	nan	nan	2.05502439354154e-16	2.0117258607637524e-19	nan	nan	2.8602686846266743e-16	2.584644148741968e-18	2.7584434923157584e-16	1.3767254875662982e-17	1.1054632420898564e-17	1.8562454367460424e-17	nan	nan	nan	nan	nan	nan
55829.76399999956	nan	nan	2.0536903951307817e-16	2.0073396248111166e-19	nan	nan	2.8584119209068286e-16	2.5828917566141135e-18	2.7566532983915925e-16	1.3761738256754588e-17	1.09994352780573e-17	2.2623350160453364e-17	nan	nan	nan	nan	nan	nan
55829.81399999956	nan	nan	2.0523572625788446e-16	2.0086947576607427e-19	nan	nan	2.856556363938027e-16	2.581973763810344e-18	2.7548642688073676e-16	1.3755960287164385e-17	1.0944504826435099e-17	2.6471371180007042e-17	nan	nan	nan	nan	nan	nan
55829.863999999565	nan	nan	2.0510249959445942e-16	2.0150210289569141e-19	nan	nan	2.854702012968673e-16	2.5817669011471177e-18	2.7530764023520515e-16	1.3749859240679221e-17	1.0889842111012625e-17	3.009552774692234e-17	nan	nan	nan	nan	nan	nan
55829.91399999957	nan	nan	2.049693593462053e-16	2.0248367476705285e-19	nan	nan	2.8528488671803885e-16	2.582046941631084e-18	2.751289697798914e-16	1.3743396822770493e-17	1.0835448010834858e-17	3.3485999530972415e-17	nan	nan	nan	nan	nan	nan
55829.96399999957	nan	nan	2.0483630555432826e-16	2.0366724032460985e-19	nan	nan	2.8509969258058643e-16	2.5826026214206412e-18	2.7495041539051675e-16	1.3736558552423917e-17	1.0781323240504804e-17	3.6633952197183773e-17	nan	nan	nan	nan	nan	nan
55830.01399999957	nan	nan	2.0470333813641602e-16	2.0491448730570536e-19	nan	nan	2.84914618803458e-16	2.5832408552914448e-18	2.7477197694117277e-16	1.3729353919750871e-17	1.0727468351621735e-17	3.953144058443329e-17	nan	nan	nan	nan	nan	nan
55830.06399999958	nan	nan	2.045704570630356e-16	2.0610211829995254e-19	nan	nan	2.84729665308613e-16	2.5837909608509177e-18	2.7459365430436246e-16	1.3721816318760291e-17	1.0673883734164577e-17	4.217134684448818e-17	nan	nan	nan	nan	nan	nan
55830.11399999958	nan	nan	2.0443766221645517e-16	2.0712488542766722e-19	nan	nan	2.8454483201630895e-16	2.5841081376613782e-18	2.744154473509918e-16	1.3714002755368469e-17	1.0620569617820554e-17	4.454733576608188e-17	nan	nan	nan	nan	nan	nan
55830.16399999958	nan	nan	2.0430495359078813e-16	2.0789914395008928e-19	nan	nan	2.8436011884562466e-16	2.58407621354357e-18	2.7423735595032355e-16	1.370599332659897e-17	1.0567526073259928e-17	4.6653820126464874e-17	nan	nan	nan	nan	nan	nan
55830.213999999585	nan	nan	2.041723311036222e-16	2.0836344417114283e-19	nan	nan	2.841755257206148e-16	2.5836097282722124e-18	2.7405937997003243e-16	1.3697890466342448e-17	1.0514753013356688e-17	4.848593279215424e-17	nan	nan	nan	nan	nan	nan
55830.26399999959	nan	nan	2.040397947196378e-16	2.084797327237499e-19	nan	nan	2.839910525611439e-16	2.5826554126345086e-18	2.7388151927620173e-16	1.3689817952698823e-17	1.046225019435592e-17	5.0039503889986694e-17	nan	nan	nan	nan	nan	nan
55830.31399999959	nan	nan	2.0390734438585564e-16	2.0823344998560565e-19	nan	nan	2.838066992861599e-16	2.5811930935923226e-18	2.7370377373330963e-16	1.3681919669435862e-17	1.0410017216988195e-17	5.131104210129457e-17	nan	nan	nan	nan	nan	nan
55830.363999999594	nan	nan	2.0377498001986342e-16	2.0763402417460466e-19	nan	nan	2.836224658191936e-16	2.579236046078457e-18	2.735261432041939e-16	1.367435811402055e-17	1.035805352753102e-17	5.2297719500593434e-17	nan	nan	nan	nan	nan	nan
55830.4139999996	nan	nan	2.036427015686818e-16	2.067145138930434e-19	nan	nan	2.834383520802406e-16	2.5768308257258995e-18	2.7334862755015636e-16	1.3667312644285806e-17	1.0306358418818086e-17	5.299735956340807e-17	nan	nan	nan	nan	nan	nan
55830.4639999996	nan	nan	2.0351050897344489e-16	2.055314059288134e-19	nan	nan	2.8325435799047473e-16	2.574056547309021e-18	2.731712266388958e-16	1.366093131033534e-17	1.0254931031196251e-17	5.3408428091126265e-17	nan	nan	nan	nan	nan	nan
55830.5139999996	nan	nan	2.033784022518124e-16	2.041643631182374e-19	nan	nan	2.8307048347054627e-16	2.571023580636828e-18	2.7299394038310843e-16	1.3655110101187036e-17	1.0203770353430854e-17	5.353002688273703e-17	nan	nan	nan	nan	nan	nan
55830.563999999606	nan	nan	2.032463812154135e-16	2.027143389018419e-19	nan	nan	2.8288672844189094e-16	2.5678716527590856e-18	2.7281676871036364e-16	1.364966470574833e-17	1.0152875223559482e-17	5.3361890042908146e-17	nan	nan	nan	nan	nan	nan
55830.61399999961	nan	nan	2.0311444591722738e-16	2.0130214944284442e-19	nan	nan	2.827030928263375e-16	2.5647672785613244e-18	2.726397115467646e-16	1.3644427157775551e-17	1.0102244329694498e-17	5.29043828634194e-17	nan	nan	nan	nan	nan	nan
55830.66399999961	nan	nan	2.029825962336357e-16	2.0006439955764677e-19	nan	nan	2.8251957654414314e-16	2.5619004558449267e-18	2.724627688167417e-16	1.3639247811884519e-17	1.0051876210774675e-17	5.2158503256505447e-17	nan	nan	nan	nan	nan	nan
55830.713999999614	nan	nan	2.0285083217052503e-16	1.9914847281914845e-19	nan	nan	2.823361795172676e-16	2.5594805658345895e-18	2.7228594044315033e-16	1.3633996944037884e-17	1.0001769257266038e-17	5.112588575748324e-17	nan	nan	nan	nan	nan	nan
55830.76399999962	nan	nan	2.027191536337099e-16	1.9870443913714797e-19	nan	nan	2.8215290166793223e-16	2.55773144509599e-18	2.7210922634725535e-16	1.3628566099192014e-17	9.951921711812399e-18	4.9808808154076465e-17	nan	nan	nan	nan	nan	nan
55830.81399999962	nan	nan	2.0258756058198415e-16	1.9884521828665621e-19	nan	nan	2.8196974291508507e-16	2.556831927818352e-18	2.7193262644873273e-16	1.3622869193215803e-17	9.902331669835464e-18	4.821020084399097e-17	nan	nan	nan	nan	nan	nan
55830.86399999962	nan	nan	2.0245605294470869e-16	1.9949234926955422e-19	nan	nan	2.8178670317937627e-16	2.5566566448327037e-18	2.717561406656392e-16	1.3616843373739266e-17	9.85299708008516e-18	4.6333659075673657e-17	nan	nan	nan	nan	nan	nan
55830.913999999626	nan	nan	2.02324630657131e-16	2.0049511647893733e-19	nan	nan	2.8160378237949187e-16	2.5569774217951423e-18	2.715797689144465e-16	1.3610449645333534e-17	9.803915745139998e-18	4.41834582974296e-17	nan	nan	nan	nan	nan	nan
55830.96399999963	nan	nan	2.0219329368393153e-16	2.0170349526325268e-19	nan	nan	2.814209804352964e-16	2.557579152033737e-18	2.714035111100551e-16	1.360367326178077e-17	9.755085321857879e-18	4.176457294223669e-17	nan	nan	nan	nan	nan	nan
55831.01399999963	nan	nan	2.0206204199567733e-16	2.0297681656506195e-19	nan	nan	2.812382972661307e-16	2.558265143329909e-18	2.7122736716573015e-16	1.3596523887789443e-17	9.706503321777556e-18	3.9082699139194117e-17	nan	nan	nan	nan	nan	nan
55831.063999999635	nan	nan	2.0193087544520359e-16	2.0418914648802465e-19	nan	nan	2.810557327905499e-16	2.5588614713079308e-18	2.71051336993213e-16	1.3589035530189332e-17	9.658167111470737e-18	3.6144282133047514e-17	nan	nan	nan	nan	nan	nan
55831.11399999964	nan	nan	2.017997941031494e-16	2.0523362849546737e-19	nan	nan	2.808732869276328e-16	2.559220552252726e-18	2.7087542050258704e-16	1.3581266236871728e-17	9.610073912845231e-18	3.29565497651531e-17	nan	nan	nan	nan	nan	nan
55831.16399999964	nan	nan	2.0166879779880363e-16	2.0602487720470926e-19	nan	nan	2.806909595977678e-16	2.559223965986583e-18	2.706996176023993e-16	1.3573297561399855e-17	9.562220803399036e-18	2.9527554618981864e-17	nan	nan	nan	nan	nan	nan
55831.21399999964	nan	nan	2.0153788654982602e-16	2.0650049772799493e-19	nan	nan	2.8050875071898624e-16	2.5587845936765935e-18	2.7052392819956776e-16	1.3565233786846779e-17	9.514604716425758e-18	2.586623049236085e-17	nan	nan	nan	nan	nan	nan
55831.263999999646	nan	nan	2.014070602679177e-16	2.0662171204753965e-19	nan	nan	2.8032666021128355e-16	2.5578481235990988e-18	2.7034835219947796e-16	1.355720090463246e-17	9.467222441171289e-18	2.19824773762311e-17	nan	nan	nan	nan	nan	nan
55831.31399999965	nan	nan	2.0127631896485185e-16	2.0637378666417692e-19	nan	nan	2.8014468799452433e-16	2.55639398610713e-18	2.7017288950584824e-16	1.3549345339770118e-17	9.420070622941942e-18	1.7887316960807213e-17	nan	nan	nan	nan	nan	nan
55831.36399999965	nan	nan	2.0114566248757708e-16	2.0576622555887295e-19	nan	nan	2.799628339873946e-16	2.554435722376922e-18	2.699975400208933e-16	1.3541832415287167e-17	9.373145763164167e-18	1.3593273765317015e-17	nan	nan	nan	nan	nan	nan
55831.413999999655	nan	nan	2.0101509079488727e-16	2.0483265458854533e-19	nan	nan	2.797810981101518e-16	2.5520207913103698e-18	2.698223036452078e-16	1.353484454730788e-17	9.32644421939593e-18	9.115776530161153e-18	nan	nan	nan	nan	nan	nan
55831.46399999966	nan	nan	2.0088460393387513e-16	2.0363057982772917e-19	nan	nan	2.795994802806963e-16	2.5492298485416447e-18	2.696471802835419e-16	1.3528532262452727e-17	9.279962205289782e-18	4.4831627817078306e-18	nan	nan	nan	nan	nan	nan
55831.51399999966	nan	nan	2.0075420174560267e-16	2.0224103100649815e-19	nan	nan	2.794179804208567e-16	2.5461754083528063e-18	2.694721698721323e-16	1.3522789811896518e-17	9.23369579100039e-18	7.991435178469353e-19	nan	nan	nan	nan	nan	nan
55831.563999999664	nan	nan	2.006238841594308e-16	2.0076690682483934e-19	nan	nan	2.7923659844971196e-16	2.5429998852103466e-18	2.6929727235745777e-16	1.3517429756372277e-17	9.187642112673605e-18	5.232046239912466e-18	nan	nan	nan	nan	nan	nan
55831.61399999967	nan	nan	2.004936511871327e-16	1.9933113972349546e-19	nan	nan	2.790553342856863e-16	2.539872968812925e-18	2.691224876843834e-16	1.3512281219897757e-17	9.141801975860555e-18	9.843667576763022e-18	nan	nan	nan	nan	nan	nan
55831.66399999967	nan	nan	2.0036350282870838e-16	1.9807311414683768e-19	nan	nan	2.7887418784995356e-16	2.5369882206646153e-18	2.6894781579621714e-16	1.3507191921864505e-17	9.09617679269275e-18	1.4293073710386963e-17	nan	nan	nan	nan	nan	nan
55831.71399999967	nan	nan	2.002334388899003e-16	1.9714271677347842e-19	nan	nan	2.7869315906054517e-16	2.5345588690824957e-18	2.6877325663470146e-16	1.350202982383851e-17	9.050767834092917e-18	1.855620047756326e-17	nan	nan	nan	nan	nan	nan
55831.763999999675	nan	nan	2.00103459406028e-16	1.9669324483447165e-19	nan	nan	2.785122478386351e-16	2.532812715571725e-18	2.6859881013997655e-16	1.3496684516173418e-17	9.005576231182833e-18	2.261830048065818e-17	nan	nan	nan	nan	nan	nan
55831.81399999968	nan	nan	1.9997356423581328e-16	1.9683935516149412e-19	nan	nan	2.7833145410395687e-16	2.531931665876923e-18	2.684244762506154e-16	1.3491068351513443e-17	8.960602976644465e-18	2.6467136928127436e-17	nan	nan	nan	nan	nan	nan
55831.86399999968	nan	nan	1.9984375343223544e-16	1.9750130704159134e-19	nan	nan	2.7815077777794637e-16	2.531788201008046e-18	2.6825025490365117e-16	1.3485117329626904e-17	8.915848926034567e-18	3.009188377250301e-17	nan	nan	nan	nan	nan	nan
55831.913999999684	nan	nan	1.9971402691876885e-16	1.9852550624471895e-19	nan	nan	2.7797021878059905e-16	2.532150138457332e-18	2.6807614603448667e-16	1.3478791740571157e-17	8.871314799053292e-18	3.3482803283421344e-17	nan	nan	nan	nan	nan	nan
55831.96399999969	nan	nan	1.9958438455413523e-16	1.9975919445423528e-19	nan	nan	2.7778977703636235e-16	2.5327984500103687e-18	2.6790214957699576e-16	1.3472076567738029e-17	8.827001180767069e-18	3.663110725447952e-17	nan	nan	nan	nan	nan	nan
55832.01399999969	nan	nan	1.9945482637365415e-16	2.0105890675530975e-19	nan	nan	2.776094524656246e-16	2.5335327597953835e-18	2.6772826546347193e-16	1.3464981653899573e-17	8.782908522786228e-18	3.952887825414518e-17	nan	nan	nan	nan	nan	nan
55832.06399999969	nan	nan	1.9932535230079998e-16	2.022963883639253e-19	nan	nan	2.7742924499047627e-16	2.5341758518919584e-18	2.675544936246018e-16	1.3457541630339344e-17	8.739037144397487e-18	4.2169016059601784e-17	nan	nan	nan	nan	nan	nan
55832.113999999696	nan	nan	1.9919596229436647e-16	2.0336286261603986e-19	nan	nan	2.772491545311747e-16	2.5345772956836957e-18	2.673808339895809e-16	1.3449815607082488e-17	8.695387233651905e-18	4.454519715747408e-17	nan	nan	nan	nan	nan	nan
55832.1639999997	nan	nan	1.9906665623073526e-16	2.0417140777821295e-19	nan	nan	2.7706918101151274e-16	2.534616380237423e-18	2.67207286485929e-16	1.3441886622145394e-17	8.651958848408428e-18	4.6651842355510645e-17	nan	nan	nan	nan	nan	nan
55832.2139999997	nan	nan	1.989374341216795e-16	2.0465843766235465e-19	nan	nan	2.768893243535808e-16	2.5342042890867873e-18	2.670338510397282e-16	1.3433860842846056e-17	8.608751917333359e-18	4.8484090178599746e-17	nan	nan	nan	nan	nan	nan
55832.263999999705	nan	nan	1.988082959201065e-16	2.0478457489622472e-19	nan	nan	2.7670958447763636e-16	2.533285652304702e-18	2.66860527575384e-16	1.3425866515243023e-17	8.565766240856146e-18	5.003777481740488e-17	nan	nan	nan	nan	nan	nan
55832.31399999971	nan	nan	1.9867924152005755e-16	2.0453499680724934e-19	nan	nan	2.7652996130681735e-16	2.5318394978471445e-18	2.6668731601577826e-16	1.3418052652376917e-17	8.523001492081696e-18	5.1309407907019296e-17	nan	nan	nan	nan	nan	nan
55832.36399999971	nan	nan	1.9855027091564608e-16	2.0391912349485918e-19	nan	nan	2.763504547628215e-16	2.52987962628603e-18	2.66514216282238e-16	1.3410587453760552e-17	8.480457217659478e-18	5.229616367627297e-17	nan	nan	nan	nan	nan	nan
55832.41399999971	nan	nan	1.9842138400091343e-16	2.0297131725196368e-19	nan	nan	2.761710647686559e-16	2.5274544354571997e-18	2.663412282945223e-16	1.3403656447560785e-17	8.438132838609786e-18	5.2995867158520384e-17	nan	nan	nan	nan	nan	nan
55832.463999999716	nan	nan	1.982925807935194e-16	2.0175000970411193e-19	nan	nan	2.759917912453636e-16	2.5246461423631933e-18	2.661683519750577e-16	1.3397412678677316e-17	8.396027651107267e-18	5.3406985250002146e-17	nan	nan	nan	nan	nan	nan
55832.51399999972	nan	nan	1.9816386114629915e-16	2.0033755195997512e-19	nan	nan	2.7581263411411853e-16	2.521569445312919e-18	2.659955872688825e-16	1.3391748630946548e-17	8.354140827222152e-18	5.3528620467802103e-17	nan	nan	nan	nan	nan	nan
55832.56399999972	nan	nan	1.9803522511811861e-16	1.988388386736799e-19	nan	nan	2.7563359329897523e-16	2.51836950697388e-18	2.658229341281693e-16	1.3386473682731529e-17	8.312471415619193e-18	5.3360507310105897e-17	nan	nan	nan	nan	nan	nan
55832.613999999725	nan	nan	1.9790667255003982e-16	1.973791572461465e-19	nan	nan	2.7545466872202435e-16	2.5152192520836753e-18	2.6565039250351977e-16	1.338141399598619e-17	8.271018342214815e-18	5.290301116306414e-17	nan	nan	nan	nan	nan	nan
55832.66399999973	nan	nan	1.9777820343028957e-16	1.9610030944362463e-19	nan	nan	2.7527586030535634e-16	2.5123158813543592e-18	2.6547796234401557e-16	1.3376414606499995e-17	8.229780410792401e-18	5.21571297358584e-17	nan	nan	nan	nan	nan	nan
55832.71399999973	nan	nan	1.976498177412081e-16	1.9515532390345437e-19	nan	nan	2.7509716797079987e-16	2.509876528529092e-18	2.65305643597131e-16	1.337134111823917e-17	8.188756303576173e-18	5.112449704115604e-17	nan	nan	nan	nan	nan	nan
55832.763999999734	nan	nan	1.9752151531797083e-16	1.947002667787619e-19	nan	nan	2.749185916405763e-16	2.5081330550572463e-18	2.651334362088157e-16	1.3366081129993565e-17	8.147944581763746e-18	4.980738997441333e-17	nan	nan	nan	nan	nan	nan
55832.81399999974	nan	nan	1.9739329624887662e-16	1.9485178016380617e-19	nan	nan	2.747401312373001e-16	2.5072704700756465e-18	2.6496134012345153e-16	1.3360545401028558e-17	8.107343686017507e-18	4.8208737585024406e-17	nan	nan	nan	nan	nan	nan
55832.86399999974	nan	nan	1.972651603985339e-16	1.9552873313744484e-19	nan	nan	2.7456178668568043e-16	2.507159084691046e-18	2.647893552838694e-16	1.3354668761381164e-17	8.066951936915138e-18	4.633213317865872e-17	nan	nan	nan	nan	nan	nan
55832.91399999974	nan	nan	1.9713710774928282e-16	1.9657470383073544e-19	nan	nan	2.7438355790924825e-16	2.507562628161197e-18	2.646174816313556e-16	1.3348410772622313e-17	8.02676753535929e-18	4.418184944869378e-17	nan	nan	nan	nan	nan	nan
