MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_UVM2	swift_UVM2_err	swift_UVW2	swift_UVW2_err
55043.93339995982	8.673455396569792e-16	3.2075372939729104e-16	1.3380694399726227e-15	3.6971822749887634e-17	2.2087170524340215e-15	6.58371646254407e-17	1.32268973789271e-16	3.6354465801774723e-17	2.0937958048772866e-15	6.553905281944949e-17	nan	nan	nan	nan
55043.98339995982	8.67013926811687e-16	3.354750954311168e-16	1.333992189725093e-15	3.702883338643512e-17	2.2036057678409562e-15	6.65513001898927e-17	1.320863756484762e-16	3.762372283911846e-17	2.0887265800102762e-15	6.644993264304756e-17	nan	nan	nan	nan
55044.03339995982	8.666814043488833e-16	3.4988895271714525e-16	1.3298916386572496e-15	3.708575849705437e-17	2.1984377370983415e-15	6.72782532045803e-17	1.319040142976763e-16	4.0109594285026364e-17	2.083610989478007e-15	6.737808189144786e-17	nan	nan	nan	nan
55044.083399959825	8.663473585415958e-16	3.639895048131533e-16	1.3257680059135063e-15	3.714255442014986e-17	2.1932131029414073e-15	6.801651221899152e-17	1.3172189517283787e-16	4.325482338593274e-17	2.0784490442387885e-15	6.832092615426563e-17	nan	nan	nan	nan
55044.13339995983	8.6601117444480505e-16	3.777714742363625e-16	1.3216215106148955e-15	3.71991777372873e-17	2.187932008509732e-15	6.876461889429195e-17	1.3154002300426803e-16	4.659391146113219e-17	2.073240754873923e-15	6.927602441830953e-17	nan	nan	nan	nan
55044.18339995983	8.65672235851847e-16	3.9123001584758203e-16	1.3174523718598081e-15	3.7255585298785056e-17	2.1825945965638175e-15	6.952116874415034e-17	1.3135840181837386e-16	4.9785818398950844e-17	2.0679861315878376e-15	7.024106704019734e-17	nan	nan	nan	nan
55044.233399959834	8.653299252507818e-16	4.043606510872274e-16	1.3132608087218006e-15	3.731173424820584e-17	2.1772010100410683e-15	7.028481164564446e-17	1.3117703493931358e-16	5.2594248506220374e-17	2.0626851842083387e-15	7.12138726937134e-17	nan	nan	nan	nan
55044.28339995984	8.649836237806506e-16	4.171592173657282e-16	1.3090470402537002e-15	3.7367582046128214e-17	2.1717513918536172e-15	7.105425176540585e-17	1.3099592499046465e-16	5.485945360089723e-17	2.057337922186579e-15	7.219238454117352e-17	nan	nan	nan	nan
55044.33339995984	8.646327111876085e-16	4.2962182862665285e-16	1.3048112854840093e-15	3.74230864918168e-17	2.1662458848377806e-15	7.182824725196936e-17	1.30815073895864e-16	5.647615355415849e-17	2.051944354597355e-15	7.317466584329885e-17	nan	nan	nan	nan
55044.38339995984	8.642765657810248e-16	4.417448442565247e-16	1.3005537634198636e-15	3.747820574491839e-17	2.1606846317793328e-15	7.260560958767442e-17	1.3063448288156514e-16	5.737908558892132e-17	2.0465044901395057e-15	7.415889518455103e-17	nan	nan	nan	nan
55044.433399959846	8.639145643894287e-16	4.535248443089804e-16	1.2962746930461398e-15	3.753289834500139e-17	2.155067775742037e-15	7.338520263675278e-17	1.3045415247671203e-16	5.753450943808424e-17	2.041018337135647e-15	7.514336146332498e-17	nan	nan	nan	nan
55044.48339995985	8.63546082316402e-16	4.649586095605551e-16	1.2919742933251493e-15	3.758712323109027e-17	2.1493954593600356e-15	7.416594152799088e-17	1.302740825147631e-16	5.693604066375726e-17	2.0354859035322247e-15	7.612645876572497e-17	nan	nan	nan	nan
55044.53339995985	8.631704932963243e-16	4.760431053059967e-16	1.2876527831980658e-15	3.764083975866037e-17	2.1436678255707334e-15	7.494679155644797e-17	1.3009427213441521e-16	5.560389866310842e-17	2.0299071969003963e-15	7.710668121925516e-17	nan	nan	nan	nan
55044.583399959854	8.627871694500526e-16	4.86775468077476e-16	1.2833103815847479e-15	3.769400771777009e-17	2.1378850172609908e-15	7.572676661944044e-17	1.2991471978051115e-16	5.3587408361465775e-17	2.024282224434991e-15	7.808261790195428e-17	nan	nan	nan	nan
55044.63339995986	8.623954812404906e-16	4.971529946737612e-16	1.2789473073829982e-15	3.7746587347984366e-17	2.132047177140766e-15	7.650492793608821e-17	1.29735423204789e-16	5.0971343874843615e-17	2.0186109929557613e-15	7.905294786277466e-17	nan	nan	nan	nan
55044.68339995986	8.619947974280036e-16	5.071731330325679e-16	1.2745637794695591e-15	3.7798539353905635e-17	2.1261544480463757e-15	7.728038255923843e-17	1.2955637946660634e-16	4.788748860418771e-17	2.0128935089070218e-15	8.001643529931549e-17	nan	nan	nan	nan
55044.73339995986	8.615844850258005e-16	5.168334745872747e-16	1.270160016701769e-15	3.784982491900491e-17	2.1202069727383223e-15	7.805228171115236e-17	1.2937758493342878e-16	4.4533363253292817e-17	2.007129778357587e-15	8.097192492062637e-17	nan	nan	nan	nan
55044.783399959866	8.6116390925513235e-16	5.261317478313676e-16	1.2657362379146565e-15	3.790040571931909e-17	2.114204894179282e-15	7.88198193917679e-17	1.2919903528139877e-16	4.119902051324985e-17	2.001319807001204e-15	8.191833751797808e-17	nan	nan	nan	nan
55044.83339995987	8.607324335004083e-16	5.350658128740739e-16	1.2612926619235659e-15	3.7950243935135533e-17	2.108148354978125e-15	7.958223083169819e-17	1.2902072549557987e-16	3.829540572621719e-17	1.9954636001567546e-15	8.285466575666934e-17	nan	nan	nan	nan
55044.88339995987	8.602894192641838e-16	5.436336568181063e-16	1.256829507523622e-15	3.799930226314107e-17	2.1020374980217126e-15	8.033879085837121e-17	1.288426498702842e-16	3.635502932593842e-17	1.9895611627679746e-15	8.377997019533151e-17	nan	nan	nan	nan
55044.933399959875	8.598342261220479e-16	5.518333898255801e-16	1.25234699349019e-15	3.8047543926817997e-17	2.0958724659441867e-15	8.108881257719981e-17	1.2866480205331922e-16	3.594061542662944e-17	1.983612499404051e-15	8.469337553485464e-17	nan	nan	nan	nan
55044.98339995988	8.593662116773453e-16	5.596632417661514e-16	1.2478453385781593e-15	3.80949326867202e-17	2.089653401632409e-15	8.183164579604246e-17	1.2848717949826214e-16	3.722745285444274e-17	1.977617614259183e-15	8.559406709553098e-17	nan	nan	nan	nan
55045.03339995988	8.5888473151582e-16	5.671215593626037e-16	1.2433247615239093e-15	3.814143284949114e-17	2.0833804477963366e-15	8.256667566011455e-17	1.2830978728161024e-16	3.974480626406484e-17	1.971576511153191e-15	8.648128751686594e-17	nan	nan	nan	nan
55045.08339995988	8.583891391600969e-16	5.742068037664432e-16	1.2387854810440073e-15	3.818700927663951e-17	2.0770537472217437e-15	8.329332119727059e-17	1.2813263069058273e-16	4.292527530460248e-17	1.9654891935316806e-15	8.735433367475256e-17	nan	nan	nan	nan
55045.13339995989	8.57878786024055e-16	5.809175485094857e-16	1.2342277158358216e-15	3.82316273924145e-17	2.070673442517501e-15	8.401103430776846e-17	1.2795571432605147e-16	4.6297262733581444e-17	1.9593556644653337e-15	8.821255380669875e-17	nan	nan	nan	nan
55045.18339995989	8.573530213670513e-16	5.872524777878109e-16	1.2296516845776226e-15	3.8275253191015665e-17	2.064239676570469e-15	8.47192980099264e-17	1.2777904210414511e-16	4.9517135481583916e-17	1.9531759266512786e-15	8.905534483600416e-17	nan	nan	nan	nan
55045.23339995989	8.568111922480177e-16	5.932103850437396e-16	1.2250576059303678e-15	3.831785324325759e-17	2.057752591888431e-15	8.5417625701428e-17	1.27602617257853e-16	5.2347871409051384e-17	1.9469499824120103e-15	8.988214988531863e-17	nan	nan	nan	nan
55045.283399959895	8.562526434794212e-16	5.987901718181508e-16	1.2204456985344135e-15	3.835939470261293e-17	2.0512123313077046e-15	8.610555970346094e-17	1.2742644233850997e-16	5.46297524118004e-17	1.9406778336963472e-15	9.069245597005701e-17	nan	nan	nan	nan
55045.3333999599	8.556767175810788e-16	6.039908468514765e-16	1.215816181014001e-15	3.839984531067814e-17	2.0446190375887913e-15	8.678267026299136e-17	1.2725051921715059e-16	5.625774446715086e-17	1.934359482078879e-15	9.148579186007649e-17	nan	nan	nan	nan
55045.3833999599	8.550827547338418e-16	6.08811525416841e-16	1.2111692719741467e-15	3.84391734024032e-17	2.0379728533658338e-15	8.744855457083782e-17	1.270748490858246e-16	5.716682184175498e-17	1.9279949287608564e-15	9.22617261005461e-17	nan	nan	nan	nan
55045.433399959904	8.544700927331092e-16	6.13251428872454e-16	1.206505190003294e-15	3.847734791003004e-17	2.0312739211213437e-15	8.810283562759799e-17	1.2689943245872355e-16	5.732338814429924e-17	1.921584174569193e-15	9.301986518232986e-17	nan	nan	nan	nan
55045.48339995991	8.538380669422289e-16	6.173098844245413e-16	1.2018241536705843e-15	3.851433836744828e-17	2.0245223838432688e-15	8.87451614053097e-17	1.2672426917325485e-16	5.672108192798084e-17	1.9151272199576935e-15	9.375985185106471e-17	nan	nan	nan	nan
55045.53339995991	8.531860102457137e-16	6.209863250949781e-16	1.1971263815294787e-15	3.855011491348293e-17	2.017718384039393e-15	8.937520391689676e-17	1.2654935839100468e-16	5.5380019692521644e-17	1.9086240650063376e-15	9.44813635472208e-17	nan	nan	nan	nan
55045.58339995991	8.525132530023384e-16	6.242802898904721e-16	1.1924120921154112e-15	3.858464829489983e-17	2.0108620644702177e-15	8.999265835129574e-17	1.263746985986178e-16	5.334930974891876e-17	1.9020747094218893e-15	9.518411096765625e-17	nan	nan	nan	nan
55045.633399959916	8.518191229980479e-16	6.271914241732903e-16	1.1876815039470895e-15	3.8617909869241646e-17	2.0039535676182545e-15	9.059724234916114e-17	1.2620028760853842e-16	5.071344395918893e-17	1.8954791525375083e-15	9.586783674012427e-17	nan	nan	nan	nan
55045.68339995992	8.51102945398739e-16	6.297194802352912e-16	1.1829348355276174e-15	3.8649871606792156e-17	1.9969930360923747e-15	9.118869517230863e-17	1.2602612255964294e-16	4.76039992456427e-17	1.8888373933135363e-15	9.653231420349894e-17	nan	nan	nan	nan
55045.73339995992	8.503640427028485e-16	6.318643180801925e-16	1.1781723053414594e-15	3.86805060923661e-17	1.9899806127288946e-15	9.176677704087932e-17	1.2585219991783672e-16	4.421873215033109e-17	1.882149430336604e-15	9.717734628632785e-17	nan	nan	nan	nan
55045.783399959924	8.496017346938225e-16	6.336259064206106e-16	1.1733941318591335e-15	3.870978652709935e-17	1.9829164399850548e-15	9.233126840787732e-17	1.256785154764868e-16	4.0849207611594626e-17	1.875415261820665e-15	9.780276447578543e-17	nan	nan	nan	nan
55045.83339995993	8.48815338392382e-16	6.350043238995861e-16	1.1686005335338192e-15	3.8737686728991867e-17	1.9758006605202697e-15	9.2881969454121e-17	1.2550506435672182e-16	3.791068016814236e-17	1.868634885606298e-15	9.840842787215185e-17	nan	nan	nan	nan
55045.88339995993	8.480041680086221e-16	6.359997605481374e-16	1.1637917288030915e-15	3.8764181134309486e-17	1.9686334169939532e-15	9.341869932437747e-17	1.2533184100775933e-16	3.5944304137098496e-17	1.861808299161606e-15	9.899422232119692e-17	nan	nan	nan	nan
55045.93339995993	8.47167534893985e-16	6.366125194936317e-16	1.1589679360899415e-15	3.8789244797570395e-17	1.961414852014976e-15	9.394129575158148e-17	1.251588392499289e-16	3.552412789833199e-17	1.8549354995812744e-15	9.956005961963332e-17	nan	nan	nan	nan
55045.983399959936	8.463047474929999e-16	6.36843018936301e-16	1.1541293738005056e-15	3.8812853391896586e-17	1.954145107964763e-15	9.444961433098e-17	1.2498605660713797e-16	3.68290326759615e-17	1.8480164835878473e-15	1.0010587678841049e-16	nan	nan	nan	nan
55046.03339995994	8.454151112948913e-16	6.366917944145419e-16	1.1492762603268208e-15	3.883498320895121e-17	1.9468243277049034e-15	9.494352823875752e-17	1.2481349802128973e-16	3.937862601748303e-17	1.841051247530645e-15	1.0063163540804711e-16	nan	nan	nan	nan
55046.08339995994	8.4449792878498775e-16	6.361595013830965e-16	1.1444088140460337e-15	3.8855611158569104e-17	1.9394526535157333e-15	9.542292761280431e-17	1.2464116863961975e-16	4.2595028087987774e-17	1.834039787386688e-15	1.0113732101236897e-16	nan	nan	nan	nan
55046.133399959945	8.435524993959613e-16	6.352469181323032e-16	1.1395272533202981e-15	3.8874714767773073e-17	1.9320302282082988e-15	9.588771916842647e-17	1.2446907294167365e-16	4.600043064116586e-17	1.8269820987600207e-15	1.0162294253557829e-16	nan	nan	nan	nan
55046.18339995995	8.425781194588766e-16	6.339549490807288e-16	1.1346317964974636e-15	3.889227218052278e-17	1.924557194214568e-15	9.63378258496147e-17	1.242972147409027e-16	4.9248620502951195e-17	1.81987817688266e-15	1.0208853180878466e-16	nan	nan	nan	nan
55046.23339995995	8.415740821540514e-16	6.322846284790305e-16	1.129722661910694e-15	3.890826215616657e-17	1.9170336940928676e-15	9.677318633162125e-17	1.241255971862817e-16	5.21018932073231e-17	1.812728016613929e-15	1.0253414310234696e-16	nan	nan	nan	nan
55046.28339995995	8.405396774617493e-16	6.302371245681214e-16	1.1248000678801231e-15	3.89226640680624e-17	1.9094598704267967e-15	9.719375476675085e-17	1.2395422276367442e-16	5.440059980206386e-17	1.8055316124407886e-15	1.0295985271008081e-16	nan	nan	nan	nan
55046.333399959956	8.394741921126438e-16	6.27813744242003e-16	1.1198642327108675e-15	3.893545790270827e-17	1.9018358656483235e-15	9.759950034172226e-17	1.237830932971934e-16	5.603997932377837e-17	1.7982889584778752e-15	1.033657585720208e-16	nan	nan	nan	nan
55046.38339995996	8.383769095381353e-16	6.250159382727252e-16	1.1149153746955496e-15	3.8946624257051287e-17	1.8941618223410466e-15	9.799040706245745e-17	1.2361220995047368e-16	5.69552594027489e-17	1.7910000484674737e-15	1.0375197993274687e-16	nan	nan	nan	nan
55046.43339995996	8.372471098204244e-16	6.218453071643713e-16	1.1099537121133548e-15	3.8956144337713756e-17	1.886437883139109e-15	9.836647336160177e-17	1.2344157322773856e-16	5.711299571854698e-17	1.7836648757800377e-15	1.0411865703187384e-16	nan	nan	nan	nan
55046.483399959965	8.36084069642433e-16	6.183036077130859e-16	1.1049794632293683e-15	3.8963999957967966e-17	1.8786641903228473e-15	9.872771189391214e-17	1.232711829749151e-16	5.650685144697002e-17	1.7762834334132533e-15	1.0446595082362032e-16	nan	nan	nan	nan
55046.53339995997	8.348870622374817e-16	6.143927603622848e-16	1.0999928462971508e-15	3.89701735361131e-17	1.8708408864505895e-15	9.90741492004828e-17	1.2310103838051392e-16	5.5156835531326504e-17	1.7688557139932765e-15	1.0479404272333299e-16	nan	nan	nan	nan
55046.58339995997	8.336553573387819e-16	6.101148574567736e-16	1.094994079555245e-15	3.897464809294003e-17	1.8629681141564773e-15	9.94058254890694e-17	1.2293113797647832e-16	5.311182765253524e-17	1.7613817097740167e-15	1.0510313437713992e-16	nan	nan	nan	nan
55046.633399959974	8.323882211287403e-16	6.054721725158281e-16	1.0899833812332692e-15	3.897740724910877e-17	1.855046015771392e-15	9.972279439437803e-17	1.2276147963897527e-16	5.0456015686323496e-17	1.7538614126370403e-15	1.0539344745327589e-16	nan	nan	nan	nan
55046.68339995998	8.310849161880112e-16	6.004671706652776e-16	1.0849609695454161e-15	3.8978435222702027e-17	1.8470747337273013e-15	1.000251227435811e-16	1.2259206058889207e-16	4.7320735782368267e-17	1.7462948140925058e-15	1.0566522345134041e-16	nan	nan	nan	nan
55046.73339995998	8.297447014443736e-16	5.951025203921135e-16	1.0799270626956794e-15	3.8977716826319614e-17	1.83905441068362e-15	1.0031289031058627e-16	1.2242287739259129e-16	4.390393421020277e-17	1.738681905278202e-15	1.0591872352772982e-16	nan	nan	nan	nan
55046.78339995998	8.28366832121363e-16	5.893811068124013e-16	1.0748818788756607e-15	3.897523746407716e-17	1.8309851889712282e-15	1.0058618966562855e-16	1.2225392596210494e-16	4.049864846626727e-17	1.731022676960395e-15	1.0615422833449868e-16	nan	nan	nan	nan
55046.833399959985	8.269505596867266e-16	5.83306046676895e-16	1.069825636264953e-15	3.897098312857872e-17	1.8228672110979103e-15	1.0084512587766609e-16	1.2208520155567567e-16	3.7524475243130505e-17	1.7233171195330613e-15	1.0637203786860292e-16	nan	nan	nan	nan
55046.88339995999	8.2549513180061455e-16	5.768807053773657e-16	1.0647585530324906e-15	3.896494039814321e-17	1.814700619344003e-15	1.0108981649519287e-16	1.2191669877786781e-16	3.553144135306858e-17	1.7155652230188217e-15	1.0657247133000543e-16	nan	nan	nan	nan
55046.93339995999	8.239997922635609e-16	5.701087162643453e-16	1.0596808473354544e-15	3.8957096432977773e-17	1.8064855563941924e-15	1.0132039113302513e-16	1.2174841162146074e-16	3.5105345249437805e-17	1.7077669770682887e-15	1.0675586698535141e-16	nan	nan	nan	nan
55046.983399959994	8.224637809642656e-16	5.629940026430555e-16	1.054592737320698e-15	3.8947438972044e-17	1.7982221644782717e-15	1.0153699146057828e-16	1.2158033767138453e-16	3.6428807391449935e-17	1.6999223709601827e-15	1.0692258203458891e-16	nan	nan	nan	nan
55047.03339996	8.208863338270992e-16	5.555408028822383e-16	1.0494944411240353e-15	3.893595632972201e-17	1.78991058602821e-15	1.0173977093385266e-16	1.2141248170914476e-16	3.9011394475554e-17	1.6920313936019033e-15	1.0707299247860349e-16	nan	nan	nan	nan
55047.08339996	8.19266682759433e-16	5.477536991529801e-16	1.0443861768708001e-15	3.8922637391962885e-17	1.7815509635770615e-15	1.0192889468255319e-16	1.2124484871390918e-16	4.226440622452712e-17	1.684094033528869e-15	1.0720749298443321e-16	nan	nan	nan	nan
55047.13339996	8.176040555986697e-16	5.396376504133177e-16	1.039268162676077e-15	3.8907471612858716e-17	1.7731434394051638e-15	1.0210453926533437e-16	1.2107744301527152e-16	4.570371612816618e-17	1.6761102789050107e-15	1.0732649674580561e-16	nan	nan	nan	nan
55047.183399960006	8.158976760591046e-16	5.311980303753137e-16	1.0341406166450574e-15	3.8890449010512194e-17	1.7646881558939413e-15	1.0226689252835757e-16	1.2091026829498604e-16	4.898054993999798e-17	1.6680801175222779e-15	1.0743043533602796e-16	nan	nan	nan	nan
55047.23339996001	8.141467636784957e-16	5.224406713378232e-16	1.0290037568729117e-15	3.887156016349253e-17	1.756185255626993e-15	1.0241615346598086e-16	1.2074332758836345e-16	5.185656867939408e-17	1.6600035368012825e-15	1.075197585505697e-16	nan	nan	nan	nan
55047.28339996001	8.123505337644038e-16	5.133719149466876e-16	1.0238578014448412e-15	3.8850796206740197e-17	1.7476348807835687e-15	1.0255253193199935e-16	1.2057662328566675e-16	5.4172233270761865e-17	1.6518805237910784e-15	1.0759493423569916e-16	nan	nan	nan	nan
55047.333399960015	8.105081973403091e-16	5.039986711636594e-16	1.0187029684381688e-15	3.8828148827517615e-17	1.7390371737703647e-15	1.0267624862233829e-16	1.2041015713344337e-16	5.582308334656757e-17	1.6437110651689758e-15	1.0765644810085263e-16	nan	nan	nan	nan
55047.38339996002	8.086189610914565e-16	4.943284869928919e-16	1.0135394759186922e-15	3.8803610260927374e-17	1.7303922769688052e-15	1.0278753470348045e-16	1.2024393023570727e-16	5.674461636568449e-17	1.6354951472408507e-15	1.0770480351136041e-16	nan	nan	nan	nan
55047.43339996002	8.066820273104362e-16	4.843696268441078e-16	1.0083675419456307e-15	3.877717328622181e-17	1.7217003327350428e-15	1.0288663175801183e-16	1.2007794305507684e-16	5.690354828719882e-17	1.6272327559409238e-15	1.0774052125773671e-16	nan	nan	nan	nan
55047.48339996002	8.04696593842567e-16	4.741311668170228e-16	1.0031873845676481e-15	3.874883122203479e-17	1.7129614834505021e-15	1.0297379149423414e-16	1.1991219541368515e-16	5.629356855026048e-17	1.6189238768318843e-15	1.0776413929869903e-16	nan	nan	nan	nan
55047.533399960026	8.026618540309541e-16	4.636231056910675e-16	9.979992218260901e-16	3.871857792193266e-17	1.7041758713955202e-15	1.0304927562600162e-16	1.1974668649422333e-16	5.4934573912642123e-17	1.6105684951047749e-15	1.0777621247429755e-16	nan	nan	nan	nan
55047.58339996003	8.005769966613272e-16	4.528564960214268e-16	9.92803271753812e-16	3.868640776997966e-17	1.6953436389515214e-15	1.0311335556965912e-16	1.1958141484058716e-16	5.287520339302415e-17	1.6021665955793183e-15	1.077773121851052e-16	nan	nan	nan	nan
55047.63339996003	7.984412059066047e-16	4.418435994998415e-16	9.875997523746172e-16	3.865231567606664e-17	1.686464928373571e-15	1.031663122517033e-16	1.1941637835878197e-16	5.0199318885691163e-17	1.5937181627035383e-15	1.0776802603419728e-16	nan	nan	nan	nan
55047.683399960035	7.962536612712005e-16	4.305980716736516e-16	9.823888817057821e-16	3.8616297070869935e-17	1.6775398820430936e-15	1.0320843587410014e-16	1.192515743173608e-16	4.703798050179007e-17	1.5852231805541823e-15	1.0774895742828006e-16	nan	nan	nan	nan
55047.73339996004	7.940135375350389e-16	4.191351822589297e-16	9.771708777559139e-16	3.857834790156579e-17	1.6685686423920569e-15	1.032400256343516e-16	1.1908699934801854e-16	4.3589275579999723e-17	1.5766816328360257e-15	1.0772072513290965e-16	nan	nan	nan	nan
55047.78339996004	7.917200046973274e-16	4.074720786789506e-16	9.719459585271942e-16	3.8538464626169453e-17	1.65955135144808e-15	1.0326138946702395e-16	1.1892264944606913e-16	4.014766932866824e-17	1.568093502882488e-15	1.0768396277947416e-16	nan	nan	nan	nan
55047.83339996004	7.893722279200427e-16	3.9562810214087337e-16	9.667143420143343e-16	3.84966442087607e-17	1.6504881516431313e-15	1.0327284375873299e-16	1.187585199706787e-16	3.7137126716281276e-17	1.5594587736558634e-15	1.0763931831823674e-16	nan	nan	nan	nan
55047.88339996005	7.869693674711279e-16	3.836251675661049e-16	9.614762462045236e-16	3.8452884114278494e-17	1.6413791852575473e-15	1.0327471301522628e-16	1.1859460564510698e-16	3.511677451303557e-17	1.550777427746261e-15	1.0758745341493948e-16	nan	nan	nan	nan
55047.93339996005	7.845105786674135e-16	3.7148822101822164e-16	9.562318890786024e-16	3.840718230303582e-17	1.6322245946222093e-15	1.0326732958863479e-16	1.1843090059809298e-16	3.468459886555097e-17	1.542049447372771e-15	1.0752904278511027e-16	nan	nan	nan	nan
55047.98339996005	7.819950118172773e-16	3.5924579088254744e-16	9.50981488610629e-16	3.835953722524603e-17	1.6230245219163668e-15	1.0325103328576122e-16	1.1826740252265842e-16	3.6027111610605193e-17	1.533274814382342e-15	1.0746477346371317e-16	nan	nan	nan	nan
55048.033399960055	7.794218121629855e-16	3.4693065179911585e-16	9.457252627686446e-16	3.8309947815527855e-17	1.6137791094709009e-15	1.0322617095048057e-16	1.181041162414531e-16	3.864344193261716e-17	1.5244535102508593e-15	1.0739534400501952e-16	nan	nan	nan	nan
55048.08339996006	7.767901198227606e-16	3.345806229079557e-16	9.404634295144424e-16	3.825841348692609e-17	1.6044884995156047e-15	1.0319309621301322e-16	1.1794104678344738e-16	4.1933723126246683e-17	1.5155855160824998e-15	1.0732146360898616e-16	nan	nan	nan	nan
55048.13339996006	7.740990697325563e-16	3.222395236786378e-16	9.351962068048705e-16	3.8204934125204787e-17	1.595152834431903e-15	1.0315216891469445e-16	1.1777819854574026e-16	4.540740871479186e-17	1.506670812609662e-15	1.0724385117051877e-16	nan	nan	nan	nan
55048.183399960064	7.713477915875428e-16	3.0995831027127e-16	9.29923812589637e-16	3.81495100824166e-17	1.5857722562726862e-15	1.0310375474967963e-16	1.176155752952189e-16	4.871318872326231e-17	1.4977093801931778e-15	1.0716323424776816e-16	nan	nan	nan	nan
55048.23339996007	7.685354097832595e-16	2.977964109372066e-16	9.24646464813478e-16	3.809214217116076e-17	1.5763469073182916e-15	1.0304822476504549e-16	1.1745318016997686e-16	5.161214111108127e-17	1.4887011988223467e-15	1.0708034794598463e-16	nan	nan	nan	nan
55048.28339996007	7.656610433565091e-16	2.8582326698323027e-16	9.193643814167441e-16	3.803283165781036e-17	1.566876929773241e-15	1.0298595482396369e-16	1.1729101568074034e-16	5.394487895851315e-17	1.47964624811469e-15	1.0699593371438275e-16	nan	nan	nan	nan
55048.33339996007	7.627238059259373e-16	2.7412006093317856e-16	9.140777803337941e-16	3.79715802559333e-17	1.5573624659936867e-15	1.0291732515698769e-16	1.1712908371215875e-16	5.56072705343519e-17	1.4705445073158891e-15	1.0691073805212749e-16	nan	nan	nan	nan
55048.383399960076	7.597228056322721e-16	2.627815679139487e-16	9.087868794944229e-16	3.790839011941108e-17	1.5478036580577917e-15	1.028427196304825e-16	1.1696738552398962e-16	5.653509968603808e-17	1.461395955300102e-15	1.0682551112199541e-16	nan	nan	nan	nan
55048.43339996008	7.566571450782834e-16	2.519179897818369e-16	9.034918968247791e-16	3.7843263835791736e-17	1.5382006482206208e-15	1.0276252528673308e-16	1.1680592175220043e-16	5.669525084861275e-17	1.4522005705696995e-15	1.0674100526943751e-16	nan	nan	nan	nan
55048.48339996008	7.53525921268428e-16	2.41656513358194e-16	8.981930502454272e-16	3.777620441857544e-17	1.5285535787625116e-15	1.0267713166673977e-16	1.1664469240995362e-16	5.608144137123432e-17	1.4429583312551593e-15	1.0665797344531579e-16	nan	nan	nan	nan
55048.533399960084	7.503282255481502e-16	2.321421687581337e-16	8.928905576738725e-16	3.770721530016427e-17	1.5188625916858109e-15	1.0258693005380879e-16	1.1648369688854198e-16	5.4713451239953795e-17	1.4336692151152688e-15	1.0657716753236184e-16	nan	nan	nan	nan
55048.58339996009	7.470631435429013e-16	2.2353736317206927e-16	8.875846370229538e-16	3.7636300323994154e-17	1.5091278293466714e-15	1.0249231282206171e-16	1.163229339582238e-16	5.263966680111418e-17	1.4243331995367016e-15	1.064993365737361e-16	nan	nan	nan	nan
55048.63339996009	7.437297550967853e-16	2.1601927987050717e-16	8.822755062021954e-16	3.7563463736561433e-17	1.4993494338485276e-15	1.023936726819967e-16	1.1616240176886415e-16	4.994360177604208e-17	1.4149502615345114e-15	1.0642522490562836e-16	nan	nan	nan	nan
55048.68339996009	7.403271342109321e-16	2.0977427320151191e-16	8.769633831176795e-16	3.748871017931366e-17	1.4895275473706292e-15	1.0229140182668963e-16	1.160020978506562e-16	4.6756004095912e-17	1.4055203777515328e-15	1.0635557019496402e-16	nan	nan	nan	nan
55048.733399960096	7.368543489814979e-16	2.0498863266670838e-16	8.716484856718678e-16	3.74120446800771e-17	1.4796623120922262e-15	1.021858911299417e-16	1.158420191146097e-16	4.32750510553961e-17	1.3960435244588742e-15	1.0629110138310895e-16	nan	nan	nan	nan
55048.7833999601	7.333104615373366e-16	2.0183580758012523e-16	8.663310317653094e-16	3.7333472644291015e-17	1.4697538701925684e-15	1.020775292467376e-16	1.1568216185298957e-16	3.97965855567069e-17	1.3865196775554602e-15	1.0623253654040245e-16	nan	nan	nan	nan
55048.8333999601	7.296945279773712e-16	2.0046139167248634e-16	8.610112392946525e-16	3.7252999845977124e-17	1.4598023636992746e-15	1.0196670168050634e-16	1.1552252173962103e-16	3.674895984480497e-17	1.3769488125680754e-15	1.0618058063409494e-16	nan	nan	nan	nan
55048.883399960105	7.260057174230451e-16	2.0096284021598582e-16	8.556893326413461e-16	3.717063143022966e-17	1.4498080042385518e-15	1.0185375364138164e-16	1.1536309383024485e-16	3.470062661745749e-17	1.3673309836817973e-15	1.0613585871915332e-16	nan	nan	nan	nan
55048.93339996011	7.222445708975275e-16	2.0331968159591055e-16	8.503656112371423e-16	3.7086361460278206e-17	1.4397718057410222e-15	1.0173860683936113e-16	1.1520387259820566e-16	3.4262209525190985e-17	1.3576671590081164e-15	1.0609823232777559e-16	nan	nan	nan	nan
55048.98339996011	7.184125092235915e-16	2.0741923573667227e-16	8.450404227605569e-16	3.7000177003258925e-17	1.4296952978087615e-15	1.0162090923455957e-16	1.150448555292667e-16	3.5624269501768415e-17	1.347958894068385e-15	1.0606706638034398e-16	nan	nan	nan	nan
55049.03339996011	7.145109618498212e-16	2.1311021909134828e-16	8.39714115683227e-16	3.6912065367337625e-17	1.4195800186615356e-15	1.0150030041299763e-16	1.1488604620349562e-16	3.827508805675216e-17	1.3382077537340164e-15	1.0604170308645942e-16	nan	nan	nan	nan
