MJD,Mag,Mag_err,Flux,Flux_err,band,Instr,FilterSet
49135.2,12.56,0.1,3.45793247624e-14,3.18487350894e-15,Bessell_V,Rich1996,GeneralFilters
49136.3,11.53,0.1,2.79546703913e-14,2.5747202929e-15,Bessell_I,Rich1996,GeneralFilters
49136.3,11.98,0.1,3.58645438223e-14,3.30324655889e-15,Bessell_R,Rich1996,GeneralFilters
49136.3,12.54,0.1,3.52222024077e-14,3.24408472825e-15,Bessell_V,Rich1996,GeneralFilters
49141.3,13.74,0.1,2.02977615977e-14,1.86949293104e-15,Bessell_B,Rich1996,GeneralFilters
49141.3,13.77,0.1,1.9744591243e-14,1.81854405854e-15,Bessell_B,Rich1996,GeneralFilters
49141.3,11.58,0.1,2.66965029684e-14,2.4588387908e-15,Bessell_I,Rich1996,GeneralFilters
49141.3,11.69,0.1,2.41242808576e-14,2.22192837928e-15,Bessell_I,Rich1996,GeneralFilters
49141.3,12.01,0.1,3.48871354352e-14,3.21322391961e-15,Bessell_R,Rich1996,GeneralFilters
49141.3,12.07,0.1,3.30115040024e-14,3.04047188053e-15,Bessell_R,Rich1996,GeneralFilters
49141.3,12.61,0.1,3.30229987777e-14,3.04153058846e-15,Bessell_V,Rich1996,GeneralFilters
49141.3,12.65,0.1,3.1828524669e-14,2.9315154574e-15,Bessell_V,Rich1996,GeneralFilters
49146.2,13.82,0.1,1.88559382511e-14,1.73669609326e-15,Bessell_B,Rich1996,GeneralFilters
49146.2,11.72,0.1,2.34668272299e-14,2.16137466237e-15,Bessell_I,Rich1996,GeneralFilters
49146.2,12.15,0.1,3.06665775953e-14,2.82449617696e-15,Bessell_R,Rich1996,GeneralFilters
49146.2,12.73,0.1,2.95676295583e-14,2.72327932225e-15,Bessell_V,Rich1996,GeneralFilters
49147.2,13.81,0.1,1.90304100996e-14,1.75276554436e-15,Bessell_B,Rich1996,GeneralFilters
49147.2,11.76,0.1,2.26180091765e-14,2.08319563052e-15,Bessell_I,Rich1996,GeneralFilters
49147.2,12.21,0.1,2.90178553325e-14,2.67264324478e-15,Bessell_R,Rich1996,GeneralFilters
49147.2,12.75,0.1,2.90279594989e-14,2.67357387288e-15,Bessell_V,Rich1996,GeneralFilters
49147.3,13.84,0.1,1.85117785917e-14,1.70499781721e-15,Bessell_B,Rich1996,GeneralFilters
49147.3,11.8,0.1,2.17998937009e-14,2.00784441058e-15,Bessell_I,Rich1996,GeneralFilters
49147.3,12.22,0.1,2.87518180358e-14,2.64814030423e-15,Bessell_R,Rich1996,GeneralFilters
49147.3,12.76,0.1,2.87618295665e-14,2.64906240028e-15,Bessell_V,Rich1996,GeneralFilters
49149.3,13.78,0.1,1.95635717424e-14,1.80187154639e-15,Bessell_B,Rich1996,GeneralFilters
49149.3,11.76,0.1,2.26180091765e-14,2.08319563052e-15,Bessell_I,Rich1996,GeneralFilters
49149.3,12.22,0.1,2.87518180358e-14,2.64814030423e-15,Bessell_R,Rich1996,GeneralFilters
49149.3,12.75,0.1,2.90279594989e-14,2.67357387288e-15,Bessell_V,Rich1996,GeneralFilters
49150.2,13.83,0.1,1.86830659701e-14,1.72077396777e-15,Bessell_B,Rich1996,GeneralFilters
49150.2,11.79,0.1,2.20016056338e-14,2.02642276617e-15,Bessell_I,Rich1996,GeneralFilters
49150.2,12.25,0.1,2.79682511728e-14,2.57597112911e-15,Bessell_R,Rich1996,GeneralFilters
49150.2,12.8,0.1,2.77214861087e-14,2.55324322679e-15,Bessell_V,Rich1996,GeneralFilters
49151.2,13.83,0.1,1.86830659701e-14,1.72077396777e-15,Bessell_B,Rich1996,GeneralFilters
49151.2,11.81,0.1,2.16000310741e-14,1.98943638238e-15,Bessell_I,Rich1996,GeneralFilters
49151.2,12.25,0.1,2.79682511728e-14,2.57597112911e-15,Bessell_R,Rich1996,GeneralFilters
49151.2,12.81,0.1,2.74673339964e-14,2.52983495218e-15,Bessell_V,Rich1996,GeneralFilters
49152.3,13.85,0.1,1.83420615855e-14,1.68936630326e-15,Bessell_B,Rich1996,GeneralFilters
49152.3,11.82,0.1,2.14020007989e-14,1.97119711999e-15,Bessell_I,Rich1996,GeneralFilters
49152.3,12.31,0.1,2.64645985981e-14,2.43747960897e-15,Bessell_R,Rich1996,GeneralFilters
49152.3,12.83,0.1,2.69659986512e-14,2.48366026048e-15,Bessell_V,Rich1996,GeneralFilters
49154.3,13.86,0.1,1.81739005541e-14,1.67387809989e-15,Bessell_B,Rich1996,GeneralFilters
49154.3,11.88,0.1,2.02513684835e-14,1.86521996732e-15,Bessell_I,Rich1996,GeneralFilters
49154.3,12.33,0.1,2.59815652366e-14,2.39299059226e-15,Bessell_R,Rich1996,GeneralFilters
49154.3,12.86,0.1,2.62311003244e-14,2.41597362319e-15,Bessell_V,Rich1996,GeneralFilters
49156.3,13.89,0.1,1.76786113092e-14,1.62826027461e-15,Bessell_B,Rich1996,GeneralFilters
49156.3,11.91,0.1,1.969946247e-14,1.81438754494e-15,Bessell_I,Rich1996,GeneralFilters
49156.3,12.33,0.1,2.59815652366e-14,2.39299059226e-15,Bessell_R,Rich1996,GeneralFilters
49156.3,12.9,0.1,2.52822958142e-14,2.32858549834e-15,Bessell_V,Rich1996,GeneralFilters
49157.3,13.91,0.1,1.73559402882e-14,1.5985411753e-15,Bessell_B,Rich1996,GeneralFilters
49157.3,11.94,0.1,1.91625974276e-14,1.7649404472e-15,Bessell_I,Rich1996,GeneralFilters
49157.3,12.35,0.1,2.55073482275e-14,2.34931359161e-15,Bessell_R,Rich1996,GeneralFilters
49157.3,12.91,0.1,2.5050506333e-14,2.30723689817e-15,Bessell_V,Rich1996,GeneralFilters
49158.3,13.89,0.1,1.76786113092e-14,1.62826027461e-15,Bessell_B,Rich1996,GeneralFilters
49158.3,11.94,0.1,1.91625974276e-14,1.7649404472e-15,Bessell_I,Rich1996,GeneralFilters
49158.3,12.44,0.1,2.34782277525e-14,2.16242468931e-15,Bessell_R,Rich1996,GeneralFilters
49158.3,12.93,0.1,2.4593283064e-14,2.26512507884e-15,Bessell_V,Rich1996,GeneralFilters
49159.2,11.94,0.1,1.91625974276e-14,1.7649404472e-15,Bessell_I,Rich1996,GeneralFilters
49159.2,12.45,0.1,2.32629780667e-14,2.1425994606e-15,Bessell_R,Rich1996,GeneralFilters
49159.2,12.95,0.1,2.41444050602e-14,2.22378188683e-15,Bessell_V,Rich1996,GeneralFilters
49160.3,13.89,0.1,1.76786113092e-14,1.62826027461e-15,Bessell_B,Rich1996,GeneralFilters
49160.3,12.0,0.1,1.81323617943e-14,1.67005223873e-15,Bessell_I,Rich1996,GeneralFilters
49160.3,12.43,0.1,2.36954691192e-14,2.18243335861e-15,Bessell_R,Rich1996,GeneralFilters
49160.3,12.95,0.1,2.41444050602e-14,2.22378188683e-15,Bessell_V,Rich1996,GeneralFilters
49161.2,13.92,0.1,1.71968200712e-14,1.58388566172e-15,Bessell_B,Rich1996,GeneralFilters
49161.2,12.0,0.1,1.81323617943e-14,1.67005223873e-15,Bessell_I,Rich1996,GeneralFilters
49161.2,12.47,0.1,2.28383808655e-14,2.10349261316e-15,Bessell_R,Rich1996,GeneralFilters
49161.2,12.98,0.1,2.3486402992e-14,2.1631776567e-15,Bessell_V,Rich1996,GeneralFilters
49162.2,13.94,0.1,1.68829427314e-14,1.55497649037e-15,Bessell_B,Rich1996,GeneralFilters
49162.2,12.04,0.1,1.74764965642e-14,1.60964481866e-15,Bessell_I,Rich1996,GeneralFilters
49162.2,12.5,0.1,2.22159715824e-14,2.04616659968e-15,Bessell_R,Rich1996,GeneralFilters
49162.2,13.02,0.1,2.26368768643e-14,2.08493340878e-15,Bessell_V,Rich1996,GeneralFilters
49163.2,13.88,0.1,1.78421894856e-14,1.64332638144e-15,Bessell_B,Rich1996,GeneralFilters
49163.2,12.06,0.1,1.71575145531e-14,1.58026548971e-15,Bessell_I,Rich1996,GeneralFilters
49163.2,12.52,0.1,2.18104844033e-14,2.00881985032e-15,Bessell_R,Rich1996,GeneralFilters
49163.2,13.02,0.1,2.26368768643e-14,2.08493340878e-15,Bessell_V,Rich1996,GeneralFilters
49164.2,13.92,0.1,1.71968200712e-14,1.58388566172e-15,Bessell_B,Rich1996,GeneralFilters
49164.2,12.08,0.1,1.68443546198e-14,1.55142239395e-15,Bessell_I,Rich1996,GeneralFilters
49164.2,12.58,0.1,2.06378908497e-14,1.90081999286e-15,Bessell_R,Rich1996,GeneralFilters
49164.2,13.03,0.1,2.24293407297e-14,2.0658186244e-15,Bessell_V,Rich1996,GeneralFilters
49165.2,13.92,0.1,1.71968200712e-14,1.58388566172e-15,Bessell_B,Rich1996,GeneralFilters
49165.2,14.0,0.1,1.59752678057e-14,1.47137654024e-15,Bessell_B,Rich1996,GeneralFilters
49165.2,12.08,0.1,1.68443546198e-14,1.55142239395e-15,Bessell_I,Rich1996,GeneralFilters
49165.2,12.16,0.1,1.56478392488e-14,1.44121925568e-15,Bessell_I,Rich1996,GeneralFilters
49165.2,12.6,0.1,2.026120689e-14,1.86612611804e-15,Bessell_R,Rich1996,GeneralFilters
49165.2,13.04,0.1,2.22237072979e-14,2.04687908541e-15,Bessell_V,Rich1996,GeneralFilters
49165.2,13.09,0.1,2.12234757034e-14,1.95475435105e-15,Bessell_V,Rich1996,GeneralFilters
49166.2,14.01,0.1,1.58288056701e-14,1.45788687903e-15,Bessell_B,Rich1996,GeneralFilters
49166.2,12.14,0.1,1.59387543005e-14,1.46801352213e-15,Bessell_I,Rich1996,GeneralFilters
49166.2,12.6,0.1,2.026120689e-14,1.86612611804e-15,Bessell_R,Rich1996,GeneralFilters
49166.2,13.06,0.1,2.1818078926e-14,2.00951933171e-15,Bessell_V,Rich1996,GeneralFilters
49167.2,13.95,0.1,1.67281589821e-14,1.54072038022e-15,Bessell_B,Rich1996,GeneralFilters
49167.2,12.12,0.1,1.62350778668e-14,1.49530593119e-15,Bessell_I,Rich1996,GeneralFilters
49167.2,12.19,0.1,1.52213921874e-14,1.40194202981e-15,Bessell_I,Rich1996,GeneralFilters
49167.2,12.64,0.1,1.95283392542e-14,1.79862651431e-15,Bessell_R,Rich1996,GeneralFilters
49167.2,13.09,0.1,2.12234757034e-14,1.95475435105e-15,Bessell_V,Rich1996,GeneralFilters
49167.2,13.1,0.1,2.10288977086e-14,1.93683305543e-15,Bessell_V,Rich1996,GeneralFilters
49168.2,13.97,0.1,1.64228356712e-14,1.51259906405e-15,Bessell_B,Rich1996,GeneralFilters
49168.2,13.99,0.1,1.61230851387e-14,1.48499101974e-15,Bessell_B,Rich1996,GeneralFilters
49168.2,12.17,0.1,1.55043789963e-14,1.42800607812e-15,Bessell_I,Rich1996,GeneralFilters
49168.2,12.64,0.1,1.95283392542e-14,1.79862651431e-15,Bessell_R,Rich1996,GeneralFilters
49168.2,12.65,0.1,1.93493023638e-14,1.78213660731e-15,Bessell_R,Rich1996,GeneralFilters
49168.2,13.11,0.1,2.08361036155e-14,1.91907606325e-15,Bessell_V,Rich1996,GeneralFilters
49169.2,14.0,0.1,1.59752678057e-14,1.47137654024e-15,Bessell_B,Rich1996,GeneralFilters
49169.2,12.19,0.1,1.52213921874e-14,1.40194202981e-15,Bessell_I,Rich1996,GeneralFilters
49169.2,12.22,0.1,1.48065669923e-14,1.3637352174e-15,Bessell_I,Rich1996,GeneralFilters
49169.2,12.66,0.1,1.91719068934e-14,1.76579788068e-15,Bessell_R,Rich1996,GeneralFilters
49169.2,13.14,0.1,2.02682619463e-14,1.86677591274e-15,Bessell_V,Rich1996,GeneralFilters
49169.2,13.15,0.1,2.00824414039e-14,1.8496612083e-15,Bessell_V,Rich1996,GeneralFilters
49170.2,14.0,0.1,1.59752678057e-14,1.47137654024e-15,Bessell_B,Rich1996,GeneralFilters
49170.2,14.02,0.1,1.56836863074e-14,1.44452089179e-15,Bessell_B,Rich1996,GeneralFilters
49170.2,12.2,0.1,1.5081841625e-14,1.38908894803e-15,Bessell_I,Rich1996,GeneralFilters
49170.2,12.67,0.1,1.89961377945e-14,1.74960894841e-15,Bessell_R,Rich1996,GeneralFilters
49170.2,12.68,0.1,1.88219801564e-14,1.73356843715e-15,Bessell_R,Rich1996,GeneralFilters
49170.2,13.14,0.1,2.02682619463e-14,1.86677591274e-15,Bessell_V,Rich1996,GeneralFilters
49171.2,13.93,0.1,1.70391586772e-14,1.56936451069e-15,Bessell_B,Rich1996,GeneralFilters
49171.2,12.2,0.1,1.5081841625e-14,1.38908894803e-15,Bessell_I,Rich1996,GeneralFilters
49171.2,12.32,0.1,1.35037495906e-14,1.24374130028e-15,Bessell_I,Rich1996,GeneralFilters
49171.2,12.69,0.1,1.86494192051e-14,1.71767498619e-15,Bessell_R,Rich1996,GeneralFilters
49171.2,13.13,0.1,2.04558018651e-14,1.88404897759e-15,Bessell_V,Rich1996,GeneralFilters
49171.2,13.17,0.1,1.97158955391e-14,1.81590108653e-15,Bessell_V,Rich1996,GeneralFilters
49172.2,13.98,0.1,1.62722702087e-14,1.49873147247e-15,Bessell_B,Rich1996,GeneralFilters
49172.2,14.0,0.1,1.59752678057e-14,1.47137654024e-15,Bessell_B,Rich1996,GeneralFilters
49172.2,12.23,0.1,1.46708195702e-14,1.35123241777e-15,Bessell_I,Rich1996,GeneralFilters
49172.2,12.65,0.1,1.93493023638e-14,1.78213660731e-15,Bessell_R,Rich1996,GeneralFilters
49172.2,12.72,0.1,1.81411707568e-14,1.67086357416e-15,Bessell_R,Rich1996,GeneralFilters
49172.2,13.17,0.1,1.97158955391e-14,1.81590108653e-15,Bessell_V,Rich1996,GeneralFilters
49173.2,14.02,0.1,1.56836863074e-14,1.44452089179e-15,Bessell_B,Rich1996,GeneralFilters
49173.2,12.23,0.1,1.46708195702e-14,1.35123241777e-15,Bessell_I,Rich1996,GeneralFilters
49173.2,12.35,0.1,1.31357349249e-14,1.20984589694e-15,Bessell_I,Rich1996,GeneralFilters
49173.2,12.72,0.1,1.81411707568e-14,1.67086357416e-15,Bessell_R,Rich1996,GeneralFilters
49173.2,13.21,0.1,1.90027523473e-14,1.75021817123e-15,Bessell_V,Rich1996,GeneralFilters
49173.2,13.26,0.1,1.81474876057e-14,1.67144537745e-15,Bessell_V,Rich1996,GeneralFilters
49174.2,14.06,0.1,1.51163920605e-14,1.39227116073e-15,Bessell_B,Rich1996,GeneralFilters
49174.2,14.09,0.1,1.47044284104e-14,1.35432790635e-15,Bessell_B,Rich1996,GeneralFilters
49174.2,12.29,0.1,1.3882074665e-14,1.27858632734e-15,Bessell_I,Rich1996,GeneralFilters
49174.2,12.76,0.1,1.74849868979e-14,1.6104268073e-15,Bessell_R,Rich1996,GeneralFilters
49174.2,12.79,0.1,1.70084724628e-14,1.56653820589e-15,Bessell_R,Rich1996,GeneralFilters
49174.2,13.22,0.1,1.88285340666e-14,1.73417207459e-15,Bessell_V,Rich1996,GeneralFilters
49177.2,12.33,0.1,1.33799464702e-14,1.2323386115e-15,Bessell_I,Rich1996,GeneralFilters
49179.2,14.12,0.1,1.43036919134e-14,1.31741871099e-15,Bessell_B,Rich1996,GeneralFilters
49179.2,12.39,0.1,1.26606025672e-14,1.16608458959e-15,Bessell_I,Rich1996,GeneralFilters
49179.2,12.47,0.1,1.17612742213e-14,1.08325338787e-15,Bessell_I,Rich1996,GeneralFilters
49179.2,12.81,0.1,1.66980328542e-14,1.5379456613e-15,Bessell_R,Rich1996,GeneralFilters
49179.2,13.3,0.1,1.74910752602e-14,1.61098756618e-15,Bessell_V,Rich1996,GeneralFilters
49179.2,13.33,0.1,1.70143949002e-14,1.56708368255e-15,Bessell_V,Rich1996,GeneralFilters
49180.2,14.1,0.1,1.45696174004e-14,1.34191135347e-15,Bessell_B,Rich1996,GeneralFilters
49180.2,14.18,0.1,1.35346848332e-14,1.24659054141e-15,Bessell_B,Rich1996,GeneralFilters
49180.2,12.4,0.1,1.25445294652e-14,1.15539386181e-15,Bessell_I,Rich1996,GeneralFilters
49180.2,12.49,0.1,1.15466067741e-14,1.06348178531e-15,Bessell_I,Rich1996,GeneralFilters
49180.2,12.84,0.1,1.62429651015e-14,1.49603237235e-15,Bessell_R,Rich1996,GeneralFilters
49180.2,12.89,0.1,1.55119112469e-14,1.42869982404e-15,Bessell_R,Rich1996,GeneralFilters
49180.2,13.26,0.1,1.81474876057e-14,1.67144537745e-15,Bessell_V,Rich1996,GeneralFilters
49180.2,13.37,0.1,1.63989676243e-14,1.51040073568e-15,Bessell_V,Rich1996,GeneralFilters
49181.2,14.16,0.1,1.37863134111e-14,1.26976638991e-15,Bessell_B,Rich1996,GeneralFilters
49181.2,12.42,0.1,1.23155659986e-14,1.13430554721e-15,Bessell_I,Rich1996,GeneralFilters
49181.2,12.96,0.1,1.45433786399e-14,1.33949467432e-15,Bessell_R,Rich1996,GeneralFilters
49181.2,13.36,0.1,1.65507054035e-14,1.52437630162e-15,Bessell_V,Rich1996,GeneralFilters
49182.2,14.16,0.1,1.37863134111e-14,1.26976638991e-15,Bessell_B,Rich1996,GeneralFilters
49182.2,12.42,0.1,1.23155659986e-14,1.13430554721e-15,Bessell_I,Rich1996,GeneralFilters
49182.2,12.52,0.1,1.12319296835e-14,1.0344989542e-15,Bessell_I,Rich1996,GeneralFilters
49182.2,12.95,0.1,1.46779468656e-14,1.35188886594e-15,Bessell_R,Rich1996,GeneralFilters
49182.2,13.39,0.1,1.60996527328e-14,1.48283281539e-15,Bessell_V,Rich1996,GeneralFilters
49182.2,13.4,0.1,1.59520502293e-14,1.46923812243e-15,Bessell_V,Rich1996,GeneralFilters
49183.2,14.14,0.1,1.40426201136e-14,1.29337310961e-15,Bessell_B,Rich1996,GeneralFilters
49183.2,12.48,0.1,1.16534462111e-14,1.07332206111e-15,Bessell_I,Rich1996,GeneralFilters
49183.2,12.98,0.1,1.42779320643e-14,1.3150461412e-15,Bessell_R,Rich1996,GeneralFilters
49183.2,13.4,0.1,1.59520502293e-14,1.46923812243e-15,Bessell_V,Rich1996,GeneralFilters
49184.2,14.19,0.1,1.34105980968e-14,1.23516173063e-15,Bessell_B,Rich1996,GeneralFilters
49184.2,12.49,0.1,1.15466067741e-14,1.06348178531e-15,Bessell_I,Rich1996,GeneralFilters
49184.2,12.57,0.1,1.07264095745e-14,9.87938831504e-16,Bessell_I,Rich1996,GeneralFilters
49184.2,13.01,0.1,1.38888187768e-14,1.27920748299e-15,Bessell_R,Rich1996,GeneralFilters
49184.2,13.41,0.1,1.58058009537e-14,1.45576806636e-15,Bessell_V,Rich1996,GeneralFilters
49184.2,13.44,0.1,1.53750489973e-14,1.41609434501e-15,Bessell_V,Rich1996,GeneralFilters
49185.2,14.15,0.1,1.39138765985e-14,1.28151539366e-15,Bessell_B,Rich1996,GeneralFilters
49185.2,12.52,0.1,1.12319296835e-14,1.0344989542e-15,Bessell_I,Rich1996,GeneralFilters
49185.2,13.01,0.1,1.38888187768e-14,1.27920748299e-15,Bessell_R,Rich1996,GeneralFilters
49185.2,13.43,0.1,1.55173125741e-14,1.42919730466e-15,Bessell_V,Rich1996,GeneralFilters
49186.2,14.21,0.1,1.31658270962e-14,1.21261748835e-15,Bessell_B,Rich1996,GeneralFilters
49186.2,12.55,0.1,1.09258284173e-14,1.00630598569e-15,Bessell_I,Rich1996,GeneralFilters
49186.2,13.06,0.1,1.32637189605e-14,1.22163366224e-15,Bessell_R,Rich1996,GeneralFilters
49186.2,13.44,0.1,1.53750489973e-14,1.41609434501e-15,Bessell_V,Rich1996,GeneralFilters
49187.2,14.32,0.1,1.18972927266e-14,1.09578115517e-15,Bessell_B,Rich1996,GeneralFilters
49187.2,12.69,0.1,9.60404919386e-15,8.84565620247e-16,Bessell_I,Rich1996,GeneralFilters
49187.2,13.05,0.1,1.3386446641e-14,1.23293729934e-15,Bessell_R,Rich1996,GeneralFilters
49187.2,13.5,0.1,1.45484427191e-14,1.33996109325e-15,Bessell_V,Rich1996,GeneralFilters
49188.2,12.59,0.1,1.05306305358e-14,9.69906915658e-16,Bessell_I,Rich1996,GeneralFilters
49188.2,13.15,0.1,1.2208584437e-14,1.12445218125e-15,Bessell_R,Rich1996,GeneralFilters
49188.2,13.52,0.1,1.42829037136e-14,1.31550404702e-15,Bessell_V,Rich1996,GeneralFilters
49256.4,14.46,0.1,3.65313154739e-15,3.36465849751e-16,Bessell_R,Rich1996,GeneralFilters
49259.4,14.23,0.1,2.32516820646e-15,2.14155906036e-16,Bessell_I,Rich1996,GeneralFilters
49259.4,14.42,0.1,3.79022778714e-15,3.49092880069e-16,Bessell_R,Rich1996,GeneralFilters
49259.4,15.0,0.1,3.65440358656e-15,3.36583008888e-16,Bessell_V,Rich1996,GeneralFilters
49260.4,15.45,0.1,4.20192355712e-15,3.87011461781e-16,Bessell_B,Rich1996,GeneralFilters
49308.5,16.36,0.1,1.81739005541e-15,1.67387809989e-16,Bessell_B,Rich1996,GeneralFilters
49308.5,15.12,0.1,1.02436416183e-15,9.43474259529e-17,Bessell_I,Rich1996,GeneralFilters
49308.5,15.24,0.1,1.78100570745e-15,1.640366877e-16,Bessell_R,Rich1996,GeneralFilters
49310.4,15.13,0.1,1.01497273474e-15,9.34824435525e-17,Bessell_I,Rich1996,GeneralFilters
49310.4,15.22,0.1,1.81411707568e-15,1.67086357416e-16,Bessell_R,Rich1996,GeneralFilters
49310.4,15.96,0.1,1.50944227269e-15,1.39024771034e-16,Bessell_V,Rich1996,GeneralFilters
49312.3,15.15,0.1,9.96447394554e-16,9.17761966662e-17,Bessell_I,Rich1996,GeneralFilters
49314.4,16.27,0.1,1.9744591243e-15,1.81854405854e-16,Bessell_B,Rich1996,GeneralFilters
49314.4,15.25,0.1,1.76467734898e-15,1.62532790308e-16,Bessell_R,Rich1996,GeneralFilters
49314.4,15.99,0.1,1.46830578022e-15,1.35235960059e-16,Bessell_V,Rich1996,GeneralFilters
49314.6,15.02,0.1,1.12319296835e-15,1.0344989542e-16,Bessell_I,Rich1996,GeneralFilters
49314.6,14.97,0.1,2.28383808655e-15,2.10349261316e-16,Bessell_R,Rich1996,GeneralFilters
49314.6,15.99,0.1,1.46830578022e-15,1.35235960059e-16,Bessell_V,Rich1996,GeneralFilters
49317.3,15.28,0.1,8.84004296759e-16,8.14198046344e-17,Bessell_I,Rich1996,GeneralFilters
49317.3,15.3,0.1,1.68525378499e-15,1.55217609729e-16,Bessell_R,Rich1996,GeneralFilters
49317.3,16.05,0.1,1.38936549349e-15,1.27965290961e-16,Bessell_V,Rich1996,GeneralFilters
49322.3,16.38,0.1,1.78421894856e-15,1.64332638144e-16,Bessell_B,Rich1996,GeneralFilters
49322.3,15.3,0.1,8.67869399964e-16,7.99337257209e-17,Bessell_I,Rich1996,GeneralFilters
49322.3,15.38,0.1,1.56554411945e-15,1.44191942075e-16,Bessell_R,Rich1996,GeneralFilters
49322.3,16.16,0.1,1.255499397e-15,1.15635767832e-16,Bessell_V,Rich1996,GeneralFilters
49323.5,15.2,0.1,9.5159987416e-16,8.76455873894e-17,Bessell_I,Rich1996,GeneralFilters
49323.5,15.13,0.1,1.97090327526e-15,1.81526900054e-16,Bessell_R,Rich1996,GeneralFilters
49324.3,15.33,0.1,8.44217549415e-16,7.77553097811e-17,Bessell_I,Rich1996,GeneralFilters
49324.3,15.43,0.1,1.49508302717e-15,1.37702235646e-16,Bessell_R,Rich1996,GeneralFilters
49324.3,16.11,0.1,1.31466926066e-15,1.21085513672e-16,Bessell_V,Rich1996,GeneralFilters
49325.3,16.35,0.1,1.83420615855e-15,1.68936630326e-16,Bessell_B,Rich1996,GeneralFilters
49326.3,15.38,0.1,8.06221500681e-16,7.42557443648e-17,Bessell_I,Rich1996,GeneralFilters
49326.3,15.41,0.1,1.5228786959e-15,1.40262311344e-16,Bessell_R,Rich1996,GeneralFilters
49326.3,16.19,0.1,1.22128355288e-15,1.12484372128e-16,Bessell_V,Rich1996,GeneralFilters
49326.5,15.22,0.1,9.34231219035e-16,8.60458751343e-17,Bessell_I,Rich1996,GeneralFilters
49326.5,15.15,0.1,1.93493023638e-15,1.78213660731e-16,Bessell_R,Rich1996,GeneralFilters
49328.4,15.43,0.1,7.69935555841e-16,7.09136853379e-17,Bessell_I,Rich1996,GeneralFilters
49328.4,16.25,0.1,1.1556238823e-15,1.0643689298e-16,Bessell_V,Rich1996,GeneralFilters
49333.5,15.35,0.1,8.288088426e-16,7.63361154365e-17,Bessell_I,Rich1996,GeneralFilters
49333.5,15.19,0.1,1.86494192051e-15,1.71767498619e-16,Bessell_R,Rich1996,GeneralFilters
49337.5,15.4,0.1,7.91506299912e-16,7.29004242875e-17,Bessell_I,Rich1996,GeneralFilters
49337.5,15.27,0.1,1.73246835745e-15,1.59566232558e-16,Bessell_R,Rich1996,GeneralFilters
49339.4,16.69,0.1,1.34105980968e-15,1.23516173063e-16,Bessell_B,Rich1996,GeneralFilters
49339.4,15.69,0.1,1.17669880178e-15,1.08377964796e-16,Bessell_R,Rich1996,GeneralFilters
49340.5,15.41,0.1,7.84249726537e-16,7.22320691803e-17,Bessell_I,Rich1996,GeneralFilters
49340.5,15.33,0.1,1.63932594071e-15,1.50987498946e-16,Bessell_R,Rich1996,GeneralFilters
49341.4,16.42,0.1,9.88135514372e-16,9.101064421e-17,Bessell_V,Rich1996,GeneralFilters
49343.4,15.64,0.1,1.2321549078e-15,1.13485660918e-16,Bessell_R,Rich1996,GeneralFilters
49344.4,15.76,0.1,5.68138703582e-16,5.23275083849e-17,Bessell_I,Rich1996,GeneralFilters
49344.4,16.49,0.1,9.26438315969e-16,8.53281222372e-17,Bessell_V,Rich1996,GeneralFilters
49345.5,16.7,0.1,1.32876489944e-15,1.22383769982e-16,Bessell_B,Rich1996,GeneralFilters
49345.5,15.75,0.1,1.11343613397e-15,1.02551257764e-16,Bessell_R,Rich1996,GeneralFilters
49346.5,15.53,0.1,7.02189572533e-16,6.46740496868e-17,Bessell_I,Rich1996,GeneralFilters
49346.5,15.41,0.1,1.5228786959e-15,1.40262311344e-16,Bessell_R,Rich1996,GeneralFilters
49349.3,16.96,0.1,1.0457988196e-15,9.63216308914e-17,Bessell_B,Rich1996,GeneralFilters
49349.3,15.74,0.1,1.12373863168e-15,1.03500152869e-16,Bessell_R,Rich1996,GeneralFilters
49350.2,16.96,0.1,1.0457988196e-15,9.63216308914e-17,Bessell_B,Rich1996,GeneralFilters
49350.2,15.81,0.1,5.42568249753e-16,4.99723825525e-17,Bessell_I,Rich1996,GeneralFilters
49350.2,15.75,0.1,1.11343613397e-15,1.02551257764e-16,Bessell_R,Rich1996,GeneralFilters
49350.2,16.45,0.1,9.61206078321e-16,8.85303514895e-17,Bessell_V,Rich1996,GeneralFilters
49358.3,16.97,0.1,1.03621087839e-15,9.54385488713e-17,Bessell_B,Rich1996,GeneralFilters
49358.3,15.91,0.1,4.94828124865e-16,4.55753545563e-17,Bessell_I,Rich1996,GeneralFilters
49358.3,15.86,0.1,1.00615597649e-15,9.26703901077e-17,Bessell_R,Rich1996,GeneralFilters
49358.3,16.69,0.1,7.70577827385e-16,7.09728407331e-17,Bessell_V,Rich1996,GeneralFilters
49358.5,15.71,0.1,5.94914255774e-16,5.47936278782e-17,Bessell_I,Rich1996,GeneralFilters
49358.5,15.58,0.1,1.30216288062e-15,1.19933633503e-16,Bessell_R,Rich1996,GeneralFilters
49359.5,16.91,0.1,1.09508579952e-15,1.00861129501e-16,Bessell_B,Rich1996,GeneralFilters
49359.5,15.94,0.1,4.81342684709e-16,4.43332996173e-17,Bessell_I,Rich1996,GeneralFilters
49359.5,15.89,0.1,9.78735432817e-16,9.01448647036e-17,Bessell_R,Rich1996,GeneralFilters
49359.5,16.71,0.1,7.56513196972e-16,6.96774404e-17,Bessell_V,Rich1996,GeneralFilters
