MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55156.18720000006	2.7903602846287567e-15	2.7876787389939786e-17	1.4571997793683752e-15	1.5246368287600237e-17	2.0402445692630723e-15	1.7773843544289723e-17	2.363043506353406e-15	2.2376040235071962e-17	2.5842044746481105e-15	7.331246341564833e-17	2.1248685319085902e-15	9.450977784884325e-17	nan	nan	1.040306374174066e-15	9.794531553042333e-17	nan	nan	2.166812840435209e-15	6.082179980122223e-17
55156.23720000006	2.7839851793716685e-15	2.782930066213624e-17	1.4567860436322005e-15	1.525453678421734e-17	2.0386305232600194e-15	1.7793243360770067e-17	2.360346350781468e-15	2.2446821027316146e-17	2.579698586384141e-15	7.32641398761161e-17	2.1138350248754887e-15	9.43587396493194e-17	nan	nan	1.0350031694264836e-15	9.849677270042203e-17	nan	nan	2.164682753473756e-15	6.081217306100387e-17
55156.287200000064	2.777611361232711e-15	2.777895133697925e-17	1.4563640114038562e-15	1.5259639278738488e-17	2.0370140299078094e-15	1.7808134495829535e-17	2.3576495165523876e-15	2.2513503778553088e-17	2.5751865522637206e-15	7.321603615492292e-17	2.102837087614296e-15	9.420995940075972e-17	nan	nan	1.0297134436017017e-15	9.908309031534097e-17	nan	nan	2.162546938756131e-15	6.080286993757008e-17
55156.33720000007	2.7712402074027023e-15	2.7725674541461338e-17	1.4559333594176832e-15	1.526160389868298e-17	2.035395396022162e-15	1.7818434509677225e-17	2.3549535237581782e-15	2.2575829691176792e-17	2.5706683602307887e-15	7.316812568600707e-17	2.0918747275112047e-15	9.406285059970169e-17	nan	nan	1.0244352020362368e-15	9.969484759119055e-17	nan	nan	2.1604054060819235e-15	6.07938781273539e-17
55156.38720000007	2.7648730950673416e-15	2.7669460325238104e-17	1.4554937642671019e-15	1.5260406083465816e-17	2.0337749283622993e-15	1.7824112102509915e-17	2.3522588916107975e-15	2.26335757377051e-17	2.566143998220759e-15	7.312038310882627e-17	2.080947952072403e-15	9.391684465302394e-17	nan	nan	1.0191664501780978e-15	1.003228498353262e-16	nan	nan	2.158258165242945e-15	6.078518582177527e-17
55156.43720000007	2.7585114014117144e-15	2.761035357103801e-17	1.4550449024014066e-15	1.525606819808048e-17	2.032152933633988e-15	1.7825186678970344e-17	2.3495661394654686e-15	2.2686554432574732e-17	2.561613454159889e-15	7.307278429116929e-17	2.070056768925366e-15	9.377139255799497e-17	nan	nan	1.0139051935593594e-15	1.0095821308921445e-16	nan	nan	2.1561052260231316e-15	6.077678171053163e-17
55156.487200000076	2.752156503630118e-15	2.754845368309528e-17	1.4545864501217823e-15	1.5248659009024705e-17	2.0305297184916135e-15	1.782172780825933e-17	2.346875786943478e-15	2.273461354906135e-17	2.5570767159657262e-15	7.302530635085571e-17	2.0592011858177374e-15	9.362596647267494e-17	nan	nan	1.0086494377665435e-15	1.0159243281688828e-16	nan	nan	2.153946598198752e-15	6.076865498439797e-17
55156.53720000008	2.7458097789335358e-15	2.7483914047875437e-17	1.4541180835779575e-15	1.5238293017059806e-17	2.0289055895414735e-15	1.7813854575525582e-17	2.344188353093052e-15	2.2777635791049342e-17	2.5525337715470116e-15	7.29779276759216e-17	2.0483812106186225e-15	9.348006117510564e-17	nan	nan	1.0033971884129501e-15	1.0221743818902615e-16	nan	nan	2.1517822915381762e-15	6.076079533800336e-17
55156.58720000008	2.739472604555775e-15	2.741694125426124e-17	1.4536394787645813e-15	1.5225129636952947e-17	2.0272808533442412e-15	1.7801734814425972e-17	2.3415043567782206e-15	2.281553842742332e-17	2.5479846088036735e-15	7.293062794390878e-17	2.0375968513172955e-15	9.333319541874641e-17	nan	nan	9.981464511107427e-16	1.0282563370866108e-16	nan	nan	2.149612315802161e-15	6.075319297205578e-17
55156.637200000085	2.7331463577645245e-15	2.7347794058605554e-17	1.4531503115175472e-15	1.520937220797622e-17	2.0256558164173833e-15	1.778558420485461e-17	2.3388243172314083e-15	2.2848272894068486e-17	2.5434292156266164e-15	7.288338813956308e-17	2.026848116024074e-15	9.318491318392834e-17	nan	nan	9.92895231442224e-16	1.0340992999514519e-16	nan	nan	2.147436680743546e-15	6.074583859551241e-17
55156.68720000009	2.7268324158656535e-15	2.7276782073360116e-17	1.4526502575106125e-15	1.5191266814279352e-17	2.0240307852381095e-15	1.7765665215069516e-17	2.3361487535417746e-15	2.287582436645452e-17	2.538867579898037e-15	7.283619057144909e-17	2.0161350129705257e-15	9.303478483124607e-17	nan	nan	9.876415349306238e-16	1.0396376550625349e-16	nan	nan	2.1452553961075825e-15	6.073872342721503e-17
55156.73720000009	2.7205321562131384e-15	2.7204264155605317e-17	1.4521389922515685e-15	1.517110088911616e-17	2.0224060662460862e-15	1.77422858619779e-17	2.3334781845119504e-15	2.289821130373653e-17	2.534299689491049e-15	7.278901888728699e-17	2.0054575505089475e-15	9.288240815888507e-17	nan	nan	9.823833670137268e-16	1.0448112087693504e-16	nan	nan	2.1430684716317527e-15	6.073183919754226e-17
55156.78720000009	2.7142469562176636e-15	2.7130646467509148e-17	1.4516161910786405e-15	1.5149201572956733e-17	2.0207819658459406e-15	1.7715798259033532e-17	2.330813128883166e-15	2.2915484963133942e-17	2.52972553226989e-15	7.274185808812658e-17	1.9948157371128526e-15	9.27274093692829e-17	nan	nan	9.771187330136063e-16	1.0495652740690014e-16	nan	nan	2.140875917045807e-15	6.072517814950114e-17
55156.837200000096	2.7079781933515326e-15	2.7056380178231135e-17	1.4510815291573142e-15	1.5125933791362304e-17	2.0191587904098492e-15	1.7686596916417432e-17	2.328154105539918e-15	2.2927728881773288e-17	2.525145096090095e-15	7.269469454116228e-17	1.984209581376901e-15	9.256944394680755e-17	nan	nan	9.718456381094404e-16	1.0538507105776135e-16	nan	nan	2.138677742071851e-15	6.071873303964044e-17
55156.8872000001	2.7017272451583925e-15	2.69819587733693e-17	1.4505346814761022e-15	1.5101698015347417e-17	2.0175368462806216e-15	1.7655116754309986e-17	2.325501633325769e-15	2.293505832095637e-17	2.5205583687979692e-15	7.26475159913666e-17	1.973639092016656e-15	9.24081974518096e-17	nan	nan	9.665620873084629e-16	1.0576239314514156e-16	nan	nan	2.136473956424246e-15	6.071249713887275e-17
55156.9372000001	2.695495489261015e-15	2.6907914937055733e-17	1.4499753228435235e-15	1.5076927665702407e-17	2.0159164397738494e-15	1.762183078724857e-17	2.322856230797753e-15	2.2937619666669616e-17	2.5159653382309477e-15	7.260031157207431e-17	1.9631042778696645e-15	9.224338623327551e-17	nan	nan	9.612660854187793e-16	1.0608468873417276e-16	nan	nan	2.1342645698097777e-15	6.070646423268725e-17
55156.987200000105	2.689284303369584e-15	2.683481697202734e-17	1.449403127884011e-15	1.5052086121000072e-17	2.0142978771811716e-15	1.7587247434872287e-17	2.320218416512903e-15	2.293558977796617e-17	2.511365992217628e-15	7.255307181394238e-17	1.952605147894307e-15	9.207475806364685e-17	nan	nan	9.55955637019831e-16	1.0634870358644018e-16	nan	nan	2.1320495919274567e-15	6.070062862123223e-17
55157.03720000011	2.68309506528692e-15	2.676326472254029e-17	1.448817771034914e-15	1.5027663290145506e-17	2.0126814647722428e-15	1.7551907412940813e-17	2.317588709580846e-15	2.2929175273578488e-17	2.506760318577444e-15	7.250578865336016e-17	1.9421417111703206e-15	9.190209269910501e-17	nan	nan	9.506287464340758e-16	1.0655173035239272e-16	nan	nan	2.1298290324687654e-15	6.069498511939038e-17
55157.08720000011	2.676929152919736e-15	2.6693884967489485e-17	1.4482189265422305e-15	1.5004171712682222e-17	2.011067508797997e-15	1.7516380159771044e-17	2.3149676282925515e-15	2.2918611745709603e-17	2.5021483051209306e-15	7.245845543869675e-17	1.9317139768991125e-15	9.172520236684887e-17	nan	nan	9.45283417699723e-16	1.0669160457224811e-16	nan	nan	2.1276029011174656e-15	6.068952905605603e-17
55157.137200000114	2.670787944284372e-15	2.6627326256090627e-17	1.4476062684575102e-15	1.4982142154221152e-17	2.0094563154931745e-15	1.748125975337924e-17	2.312355691634848e-15	2.290416288808774e-17	2.4975299396496738e-15	7.241106693633902e-17	1.9213219544039358e-15	9.154393218262285e-17	nan	nan	9.399176545411974e-16	1.0676670092547819e-16	nan	nan	2.125371207549762e-15	6.068425627361934e-17
55157.18720000012	2.6646728175146742e-15	2.6564253162189953e-17	1.4469794706340047e-15	1.4962118671036152e-17	2.0078481910786596e-15	1.7447160280484547e-17	2.309753418123836e-15	2.2886119524693382e-17	2.49290520995612e-15	7.236361933479523e-17	1.910965653129084e-15	9.135816050019708e-17	nan	nan	9.345294603416315e-16	1.0677593006712453e-16	nan	nan	2.1231339614342157e-15	6.06791631269637e-17
55157.23720000012	2.658584834736728e-15	2.650521182039796e-17	1.4463384866305497e-15	1.4944565376732814e-17	2.006243768363013e-15	1.7414641120209635e-17	2.307161326173284e-15	2.28647985237214e-17	2.488274103823676e-15	7.231611024788003e-17	1.9006450826404195e-15	9.116779919312375e-17	nan	nan	9.291168381139771e-16	1.0671873629270243e-16	nan	nan	2.1208911724318174e-15	6.067424648215238e-17
55157.28720000012	2.6525235618888305e-15	2.6450146600557622e-17	1.4456845946601933e-15	1.4929534358749866e-17	2.0046452260013942e-15	1.7383942833902878e-17	2.3045799349132853e-15	2.284054158084603e-17	2.483636609026848e-15	7.226853871674959e-17	1.89036025262659e-15	9.097279387146934e-17	nan	nan	9.236777904726879e-16	1.0659509618998944e-16	nan	nan	2.118642850195964e-15	6.06695037150599e-17
55157.337200000125	2.6464881227679e-15	2.639882814983013e-17	1.4450194643373703e-15	1.491695839914187e-17	2.003055199572212e-15	1.7355217613971325e-17	2.302009763003205e-15	2.281371385453741e-17	2.4789927133308926e-15	7.222090521030381e-17	1.880111172896902e-15	9.077312403198019e-17	nan	nan	9.18210319605966e-16	1.0640551835730063e-16	nan	nan	2.1163890043725123e-15	6.066493270945245e-17
55157.38720000013	2.6404776412294045e-15	2.6351035451964887e-17	1.4443447651654786e-15	1.4906775389587047e-17	2.0014763247584774e-15	1.7328626210905394e-17	2.299451328856812e-15	2.2784702436068794e-17	2.474342404492168e-15	7.217321162490773e-17	1.8698978533833454e-15	9.056880314305116e-17	nan	nan	9.127124272467951e-16	1.0615104419278857e-16	nan	nan	2.1141296445997323e-15	6.066053185515989e-17
55157.43720000013	2.634491228045748e-15	2.630653291566027e-17	1.4436620522130046e-15	1.4898906605306e-17	1.9999111024267992e-15	1.730430163208512e-17	2.296905102730449e-15	2.2753887425125473e-17	2.4696856702577253e-15	7.212546128248761e-17	1.8597203041390925e-15	9.035987866363522e-17	nan	nan	9.07182114644377e-16	1.0583324968352804e-16	nan	nan	2.1118647805083643e-15	6.065630004557116e-17
55157.487200000134	2.6285278768567223e-15	2.6264873219665818e-17	1.4429718655554773e-15	1.4893076894441638e-17	1.998360835814778e-15	1.7282068664197548e-17	2.2943711180662046e-15	2.2721425988079957e-17	2.4650224983658047e-15	7.207765892761146e-17	1.8495785353401022e-15	9.014643199378291e-17	nan	nan	9.016173825363806e-16	1.0545424804497061e-16	nan	nan	2.1095944217216266e-15	6.065223667524634e-17
55157.53720000014	2.6225865200407132e-15	2.6225508726819404e-17	1.4422742139245429e-15	1.4888915307542192e-17	1.9968262013239642e-15	1.726159699500624e-17	2.2918491803924e-15	2.2687367751051157e-17	2.460352876545272e-15	7.20298107229647e-17	1.8394725572841446e-15	8.992857835653458e-17	nan	nan	8.960162311201348e-16	1.050166929751808e-16	nan	nan	2.107318577855214e-15	6.064834163702247e-17
55157.58720000014	2.6166660895398538e-15	2.6187913372343466e-17	1.4415691012683414e-15	1.4886065445744788e-17	1.995307869959066e-15	1.724256953528223e-17	2.2893390934158462e-15	2.2651781436590085e-17	2.4556767925159337e-15	7.198192424414415e-17	1.829402380391184e-15	8.970646660830837e-17	nan	nan	8.903766600243915e-16	1.0452378219530295e-16	nan	nan	2.105037258517307e-15	6.064461531898852e-17
55157.63720000014	2.610765517395258e-15	2.615158849710428e-17	1.440856531407748e-15	1.4884190470171372e-17	1.9938065128282866e-15	1.7224688153362686e-17	2.286840660597759e-15	2.2614757136845672e-17	2.450994233988605e-15	7.193400847252313e-17	1.8193680152028546e-15	8.948027897391599e-17	nan	nan	8.846966682808435e-16	1.0397926083881615e-16	nan	nan	2.1027504733085895e-15	6.064105860107528e-17
55157.687200000146	2.6048837357367842e-15	2.611606715450713e-17	1.4401365080361866e-15	1.4882976713859227e-17	1.9923228011491146e-15	1.720767748705752e-17	2.2843536858086813e-15	2.2576407314933103e-17	2.4463051886646058e-15	7.188607378741369e-17	1.809369472383859e-15	8.925023070434893e-17	nan	nan	8.789742542960486e-16	1.0338742413127608e-16	nan	nan	2.1004582318223386e-15	6.063767285155698e-17
55157.73720000015	2.5990196767815014e-15	2.6080917930895454e-17	1.4394090347196529e-15	1.4882136844802868e-17	1.9908574062542863e-15	1.719128828342518e-17	2.2818779726940254e-15	2.2536867639911663e-17	2.4416096442364476e-15	7.183813195655347e-17	1.7994067627212676e-15	8.901656965201253e-17	nan	nan	8.732074158223799e-16	1.0275311866440864e-16	nan	nan	2.098160543644244e-15	6.063445992309497e-17
55157.78720000015	2.5931722728246796e-15	2.604574829248628e-17	1.4386741148970631e-15	1.4881412592772624e-17	1.9894109995973496e-15	1.7175300272894124e-17	2.2794133250629352e-15	2.249629765044239e-17	2.436907588387289e-15	7.179019612540238e-17	1.7894798971238223e-15	8.877957575906114e-17	nan	nan	8.67394149930031e-16	1.0208174140987503e-16	nan	nan	2.095857418352651e-15	6.063142214866843e-17
55157.837200000155	2.5873404562342635e-15	2.6010207475245547e-17	1.4379317518800697e-15	1.4880577057327614e-17	1.9879842527588525e-15	1.7159524585221537e-17	2.2769595467859538e-15	2.24548812410103e-17	2.432199008791062e-15	7.174228080517105e-17	1.7795888866235057e-15	8.853956045397355e-17	nan	nan	8.615324529786158e-16	1.013792354502557e-16	nan	nan	2.0935488655183815e-15	6.062856233718585e-17
55157.88720000016	2.5815231594466756e-15	2.5973988932296162e-17	1.4371819488530156e-15	1.4879436613777322e-17	1.9865778374516176e-15	1.714380571655178e-17	2.274516441549427e-15	2.2412826963097197e-17	2.4274838931125606e-15	7.169440185941738e-17	1.7697337423745654e-15	8.829686594992395e-17	nan	nan	8.556203205890923e-16	1.0065208121609263e-16	nan	nan	2.0912348947049027e-15	6.062588376885551e-17
55157.93720000016	2.5757193149582193e-15	2.5936832357059978e-17	1.4364247088733515e-15	1.4877832434381262e-17	1.9851924255272685e-15	1.7128023055997266e-17	2.2720838131624978e-15	2.237036813204019e-17	2.4227622290072966e-15	7.164657648933466e-17	1.7599144756541063e-15	8.805186444003366e-17	nan	nan	8.496557476137395e-16	9.990728182928817e-17	nan	nan	2.088915515468221e-15	6.06233901901933e-17
55157.98720000016	2.5699278553216978e-15	2.5898525296861116e-17	1.4356600348714276e-15	1.4875641640301524e-17	1.9838286889813064e-15	1.7112091980124635e-17	2.2696614659255035e-15	2.2327762729081003e-17	2.4180340041215332e-15	7.159882321777954e-17	1.7501310978614629e-15	8.780495718025574e-17	nan	nan	8.436367281100288e-16	9.915234096403467e-17	nan	nan	2.086590737356947e-15	6.062108580894561e-17
55158.037200000166	2.564147713139049e-15	2.5858904370024688e-17	1.4348879296506134e-15	1.4872778098125516e-17	1.982487299959678e-15	1.7095964520284605e-17	2.267249203504324e-15	2.228529308690575e-17	2.4132992060923445e-15	7.155116187154892e-17	1.7403836205197345e-15	8.755657345658299e-17	nan	nan	8.37561255310195e-16	9.839523147074697e-17	nan	nan	2.084260569912292e-15	6.061897528856968e-17
55158.08720000017	2.5583778210539706e-15	2.5817856098097444e-17	1.4341083958872769e-15	1.4869192871610336e-17	1.9811689307638887e-15	1.7079629607103522e-17	2.2648468297285686e-15	2.224326534564069e-17	2.4085578225475555e-15	7.150361356285369e-17	1.7306720552735168e-15	8.730716942488032e-17	nan	nan	8.314273215939717e-16	9.76443528801367e-17	nan	nan	2.081925022668117e-15	6.061706374259092e-17
55158.13720000017	2.5526171117501847e-15	2.5775317360488918e-17	1.4333214361311332e-15	1.486487433612019e-17	1.9798742538573452e-15	1.706311289263151e-17	2.2624541484278483e-15	2.2202008665535622e-17	2.4038098411055376e-15	7.14562006686791e-17	1.7209964138916601e-15	8.705722681928427e-17	nan	nan	8.252329184593797e-16	9.690847584956812e-17	nan	nan	2.0795841051508856e-15	6.061535672857033e-17
55158.187200000175	2.5468645179405837e-15	2.573127547624932e-17	1.4325270528049726e-15	1.485984795988445e-17	1.9786039418710486e-15	1.7046476148566386e-17	2.2600709641480964e-15	2.216187418193252e-17	2.3990552493755973e-15	7.140894680926739e-17	1.7113567082654176e-15	8.680725151927636e-17	nan	nan	8.189760364951375e-16	9.619667165158681e-17	nan	nan	2.0772378268797244e-15	6.061386024192303e-17
55158.23720000018	2.5411189723649817e-15	2.5685767912457196e-17	1.4317252482046705e-15	1.4854175752084192e-17	1.9773586676091678e-15	1.7029816234864537e-17	2.2576970805142593e-15	2.2123233688012154e-17	2.394294034957526e-15	7.136187682481028e-17	1.7017529504089009e-15	8.655777196689968e-17	nan	nan	8.126546653508818e-16	9.551822498952508e-17	nan	nan	2.0748861973664064e-15	6.061258070932053e-17
55158.28720000018	2.5353794077818212e-15	2.5638881615842115e-17	1.4309160244995815e-15	1.4847955374517504e-17	1.976139104055329e-15	1.701326363216741e-17	2.255332301703876e-15	2.2086478030878825e-17	2.3895261854419395e-15	7.131501675067523e-17	1.6921851524599167e-15	8.630933742955849e-17	nan	nan	8.062667937097407e-16	9.488252877229759e-17	nan	nan	2.0725292261154275e-15	6.061152498201474e-17
55158.337200000184	2.5296447569631594e-15	2.559075195961195e-17	1.4300993837323755e-15	1.4841318909628664e-17	1.9749459243780086e-15	1.6996980527000023e-17	2.2529764317921536e-15	2.2052015208033862e-17	2.3847516884100316e-15	7.126839379146237e-17	1.682653326679374e-15	8.606251609545938e-17	nan	nan	7.998104092593647e-16	9.42989600379748e-17	nan	nan	2.0701669226238993e-15	6.061070032868878e-17
55158.38720000019	2.5239139597716355e-15	2.5541558812676528e-17	1.4292753169587946e-15	1.4834428999774125e-17	1.9737797862455778e-15	1.6981154859943434e-17	2.2506292737491133e-15	2.2020265032635752e-17	2.3799705314338014e-15	7.122203629298581e-17	1.6731574854510748e-15	8.581789299928219e-17	nan	nan	7.932834986634461e-16	9.377673698653744e-17	nan	nan	2.067799296381654e-15	6.061011442820314e-17
55158.43720000019	2.5181863500977192e-15	2.5491389257500754e-17	1.4284432108671222e-15	1.4827352712084214e-17	1.9726404745071473e-15	1.6965802174455586e-17	2.2482905831241412e-15	2.1991486340130016e-17	2.37518270247372e-15	7.117597341271719e-17	1.6636976422679256e-15	8.557606122021107e-17	nan	nan	7.866840895177382e-16	9.332464797478499e-17	nan	nan	2.0654263569873465e-15	6.060977526451468e-17
55158.48720000019	2.5124618554455347e-15	2.544016717879525e-17	1.4276015417080918e-15	1.4819996952887356e-17	1.971526458985944e-15	1.695066439024499e-17	2.245960043322583e-15	2.1965688173913742e-17	2.3703882116294385e-15	7.113021867404738e-17	1.654273865561508e-15	8.533726186492861e-17	nan	nan	7.800125442690109e-16	9.294487198654597e-17	nan	nan	2.0630481204912448e-15	6.060968579793222e-17
55158.537200000195	2.50674045242676e-15	2.5387845343828647e-17	1.4267487102680593e-15	1.481228491501293e-17	1.970436100872219e-15	1.693548778534882e-17	2.243637331446136e-15	2.1942870781813798e-17	2.3655871023584866e-15	7.108476148884957e-17	1.6448863064672823e-15	8.51011990251533e-17	nan	nan	7.732727434301671e-16	9.262983686659701e-17	nan	nan	2.0606646126669117e-15	6.060984121651473e-17
55158.5872000002	2.5010221176519466e-15	2.5334423935521995e-17	1.4258831171652156e-15	1.4804173411318155e-17	1.9693677615234284e-15	1.6920050847467212e-17	2.2413221253946848e-15	2.192304862564001e-17	2.36077942086961e-15	7.103959027580144e-17	1.63553512307786e-15	8.486754511881762e-17	nan	nan	7.664688576505134e-16	9.237082111942698e-17	nan	nan	2.0582758600857598e-15	6.061023642607877e-17
55158.6372000002	2.4953068277296004e-15	2.527995147702626e-17	1.4250031628319476e-15	1.4795654071832207e-17	1.9683198024505475e-15	1.6904166860191432e-17	2.2390141023517917e-15	2.190625150095333e-17	2.3559652133623847e-15	7.099469456478417e-17	1.6262204736103512e-15	8.463598858699761e-17	nan	nan	7.596050566203128e-16	9.215888211750548e-17	nan	nan	2.0558818893119605e-15	6.061086672785425e-17
55158.687200000204	2.4895945592643358e-15	2.5224525348255603e-17	1.4241072474970257e-15	1.4786754185980882e-17	1.9672905853036353e-15	1.6887686053206515e-17	2.2367129395828845e-15	2.189252538868739e-17	2.3511445260271736e-15	7.095006501631918e-17	1.6169425164077264e-15	8.44062360680064e-17	nan	nan	7.526855091318056e-16	9.198501071439578e-17	nan	nan	2.053482726902558e-15	6.061172782075667e-17
55158.73720000021	2.483885288858107e-15	2.5168291884622778e-17	1.4231937711677126e-15	1.4777537189245632e-17	1.966278471857949e-15	1.6870497327776753e-17	2.2344183148036514e-15	2.188193303344406e-17	2.3463174050451204e-15	7.090569343944118e-17	1.6077014099389209e-15	8.41780144490615e-17	nan	nan	7.457143831382817e-16	9.18402729728852e-17	nan	nan	2.0510783994075253e-15	6.061281580319075e-17
55158.78720000021	2.4781789931109236e-15	2.5111446044994367e-17	1.42226113361229e-15	1.476810279131847e-17	1.965281823999496e-15	1.6852529568108216e-17	2.2321299048292592e-15	2.187455424453467e-17	2.341483896588507e-15	7.08615728084741e-17	1.5984973127992186e-15	8.395107279742972e-17	nan	nan	7.386958458150207e-16	9.171593742363006e-17	nan	nan	2.048668933369634e-15	6.061412717468298e-17
55158.83720000021	2.472475648619519e-15	2.505423063326508e-17	1.4213077343419396e-15	1.4758586738400245e-17	1.9642990037113154e-15	1.683375254532764e-17	2.229847387620993e-15	2.1870485915604386e-17	2.336644046820494e-15	7.081769727781564e-17	1.5893303837119286e-15	8.372518416728914e-17	nan	nan	7.31634063618689e-16	9.160358713770635e-17	nan	nan	2.046254355324704e-15	6.061565883712607e-17
55158.887200000216	2.4667752319767366e-15	2.499693505069159e-17	1.4203319725933542e-15	1.4749160199867016e-17	1.963328373059117e-15	1.6814177418309246e-17	2.227570439891687e-15	2.186984175990251e-17	2.3317979018952073e-15	7.077406219607853e-17	1.580200781527477e-15	8.350014728490987e-17	nan	nan	7.245332023486034e-16	9.149521664930243e-17	nan	nan	2.0438346918014178e-15	6.061740809581748e-17
55158.93720000022	2.4610777197728627e-15	2.493989355747678e-17	1.4193322473107303e-15	1.4740028765456738e-17	1.96236829417717e-15	1.6793856830991893e-17	2.225298738968169e-15	2.1872751758638316e-17	2.326945507958046e-15	7.073066411794182e-17	1.5711086652253267e-15	8.327578810795293e-17	nan	nan	7.173974272049934e-16	9.138331437034158e-17	nan	nan	2.0414099693215826e-15	6.061937266030499e-17
55158.98720000022	2.455383088596032e-15	2.488348301464491e-17	1.4183069571281384e-15	1.4731431037720657e-17	1.961417129254403e-15	1.677288460273568e-17	2.223031962238664e-15	2.1879361320940315e-17	2.3220869111455522e-15	7.068750081524797e-17	1.5620541939134197e-15	8.305196126269754e-17	nan	nan	7.102309028512381e-16	9.126093158750012e-17	nan	nan	2.0389802143999614e-15	6.06215506446826e-17
55159.037200000224	2.4496913150297735e-15	2.4828120079104282e-17	1.4172545003515575e-15	1.47236368013859e-17	1.9604732405198624e-15	1.675139500277861e-17	2.2207697868048692e-15	2.1889830154660386e-17	2.3172221575854745e-15	7.06445712862886e-17	1.5530375268304105e-15	8.282855135439546e-17	nan	nan	7.03037793472047e-16	9.112173942769376e-17	nan	nan	2.0365454535444475e-15	6.062394056793679e-17
55159.08720000023	2.444002375654035e-15	2.4774257821533065e-17	1.4161732749414451e-15	1.4716944751082802e-17	1.9595349902291527e-15	1.672956159755407e-17	2.2185118896252156e-15	2.1904330848923122e-17	2.312351293396747e-15	7.060187576372446e-17	1.5440588233443053e-15	8.260547415323884e-17	nan	nan	6.958222628348863e-16	9.096007534576717e-17	nan	nan	2.0341057132560082e-15	6.062654135384103e-17
55159.13720000023	2.4383162470463064e-15	2.4722381738303767e-17	1.4150616784945943e-15	1.47116797583499e-17	1.9586007406498823e-15	1.6707595654145507e-17	2.2162579478014e-15	2.1923047170618895e-17	2.3074743646899035e-15	7.055941572112418e-17	1.535118242954452e-15	8.238267765309408e-17	nan	nan	6.885884743495379e-16	9.077098073446405e-17	nan	nan	2.0316610200287557e-15	6.062935233048992e-17
55159.18720000023	2.432632880117254e-15	2.467293860608303e-17	1.4139183100924247e-15	1.4708146353507605e-17	1.957668956826472e-15	1.6685708490098616e-17	2.2140076894578394e-15	2.1946134206565403e-17	2.3025914175667072e-15	7.051719387792681e-17	1.5262159452912253e-15	8.216014300258156e-17	nan	nan	6.813405911276606e-16	9.055023122075076e-17	nan	nan	2.0292114003500336e-15	6.063237322975159e-17
55159.237200000236	2.426951997884758e-15	2.4625808376316776e-17	1.4127435610176267e-15	1.4706284752674122e-17	1.9567390164767197e-15	1.6663829274833934e-17	2.211761298259957e-15	2.1973418312908122e-17	2.2977024981204827e-15	7.047521420304659e-17	1.5173520901179125e-15	8.19378853058262e-17	nan	nan	6.740827760442961e-16	9.029436110527299e-17	nan	nan	2.0267568807003026e-15	6.063560418644506e-17
55159.28720000024	2.421273204074014e-15	2.4580588014488077e-17	1.4115387604754481e-15	1.470585584331583e-17	1.955810775035226e-15	1.66417574249301e-17	2.209519196224804e-15	2.2004558691537822e-17	2.2928076524360197e-15	7.043348191685727e-17	1.5085268373293523e-15	8.171595429105687e-17	nan	nan	6.668191917960504e-16	9.000068324614681e-17	nan	nan	2.0242974875533395e-15	6.06390457369402e-17
55159.33720000024	2.415596101358381e-15	2.4536903948500392e-17	1.4103052455174988e-15	1.4706644984172652e-17	1.9548840921013262e-15	1.6619330360429697e-17	2.207281807109076e-15	2.2039224845489473e-17	2.2879069265898217e-15	7.039200349190586e-17	1.4997403469546217e-15	8.149443484510659e-17	nan	nan	6.595540009627626e-16	8.966730549929138e-17	nan	nan	2.0218332473761553e-15	6.064269881788836e-17
55159.387200000245	2.409920292400471e-15	2.449442040924274e-17	1.4090443528323168e-15	1.470846775233022e-17	1.9539588272517566e-15	1.6596428427603188e-17	2.2050495552015937e-15	2.207710087199371e-17	2.2830003666499374e-15	7.035078665192152e-17	1.4909927791565141e-15	8.127344740850724e-17	nan	nan	6.522913660671466e-16	8.929314461085348e-17	nan	nan	2.0193641866290993e-15	6.064656476437591e-17
55159.43720000025	2.4042453798522495e-15	2.4452844536347364e-17	1.407757418760762e-15	1.4711173495613748e-17	1.953034840039012e-15	1.6572977960722755e-17	2.2028228637678585e-15	2.2117887899277973e-17	2.2780880186761236e-15	7.030984036935456e-17	1.4822842942317125e-15	8.105314822898857e-17	nan	nan	6.450354496338635e-16	8.887793822446179e-17	nan	nan	2.016890331765857e-15	6.065064530796657e-17
55159.48720000025	2.3985709663516604e-15	2.441193096614234e-17	1.4064457793109414e-15	1.471464846390251e-17	1.9521119899900317e-15	1.654895394161722e-17	2.2006021572399566e-15	2.2161306214434084e-17	2.2731699287201365e-15	7.026917486161485e-17	1.4736150526128846e-15	8.083372946817676e-17	nan	nan	6.377904142511917e-16	8.842225541422384e-17	nan	nan	2.014411709233444e-15	6.065494257439634e-17
