MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54600.66659995036	2.100004161476135e-16	1.137820018023497e-17	2.5019081496919767e-16	2.060344675306703e-18	2.355210670271e-16	6.678310420179711e-18	1.8192714608987433e-16	4.3443697937007705e-18	2.145781415880961e-16	2.4691241324563924e-18	6.548070180874465e-19	5.02377363501824e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54600.71659995036	2.1001748536628685e-16	1.1690585800210432e-17	2.499412580258317e-16	2.053861164032001e-18	2.353817333204773e-16	6.792403685620269e-18	1.817396759977111e-16	4.40213685258725e-18	2.1435329277102987e-16	2.474134055317245e-18	6.515411185082836e-19	5.416752975610958e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54600.766599950366	2.1003237199930402e-16	1.2004399038483265e-17	2.496915978677451e-16	2.0447104482121335e-18	2.352426516699285e-16	6.9071867797301634e-18	1.815526378525193e-16	4.4600930693983535e-18	2.1412875940505488e-16	2.47911355718029e-18	6.482915354372585e-19	5.696102170122628e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54600.81659995037	2.1004508688093133e-16	1.2319501424901878e-17	2.494419836595749e-16	2.033341453713462e-18	2.3510382068808493e-16	7.022620860652963e-18	1.8136602908323026e-16	4.518213040494092e-18	2.1390454491093852e-16	2.4840523906042435e-18	6.450581488370015e-19	5.857865998174225e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54600.86659995037	2.100556408443634e-16	1.2635761540930305e-17	2.4919256456616076e-16	2.0203773053492814e-18	2.3496523923330196e-16	7.138668718503693e-18	1.811798471191133e-16	4.576472310440083e-18	2.136806527086853e-16	2.488941465126204e-18	6.418408901147302e-19	5.899407798807524e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54600.916599950375	2.1006404472140573e-16	1.2953054411591818e-17	2.489434897512991e-16	2.0066061037552687e-18	2.3482690598618615e-16	7.255294618923662e-18	1.809940893897057e-16	4.634847330905995e-18	2.134570862179946e-16	2.4937728321729226e-18	6.386397078258578e-19	5.82026725440932e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54600.96659995038	2.1007030934238482e-16	1.3271260966092839e-17	2.4869490838061056e-16	1.9929650021395224e-18	2.346888196843419e-16	7.37246426239444e-18	1.8080875332499931e-16	4.693315421114514e-18	2.1323384886177004e-16	2.4985396533075386e-18	6.354544990812105e-19	5.6215259138728e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.01659995038	2.1007444553612604e-16	1.3590267552573064e-17	2.484469696197218e-16	1.980514962070982e-18	2.345509789724882e-16	7.490144796376343e-18	1.8062383635538214e-16	4.751854729408959e-18	2.1301094405849026e-16	2.5032361768366993e-18	6.322851609916147e-19	5.3051612520622636e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.06659995038	2.1007646413022358e-16	1.390996550318012e-17	2.4819982263567816e-16	1.970403472177908e-18	2.3441338265240485e-16	7.608304599495803e-18	1.804393359116618e-16	4.810444196433026e-18	2.1278837523136403e-16	2.5078577068098425e-18	6.291316592606789e-19	4.876347961854371e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.11659995039	2.1007637595052283e-16	1.4230250748624208e-17	2.4795361659744477e-16	1.9638130728347725e-18	2.342760294473411e-16	7.726913265150263e-18	1.8025524942489056e-16	4.869063519762944e-18	2.1256614579856488e-16	2.512400569515415e-18	6.259938609898871e-19	4.3419299034773464e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.16659995039	2.100741918218215e-16	1.4551023463827725e-17	2.477084891222545e-16	1.9617527439855995e-18	2.341389180231265e-16	7.845941585811902e-18	1.8007157432666844e-16	4.9276931198734295e-18	2.1234425902324159e-16	2.5168614322650304e-18	6.22871740456946e-19	3.712608397909634e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.21659995039	2.1006992256754594e-16	1.4872187755309007e-17	2.4746447099488052e-16	1.9638242897196415e-18	2.3400204714100876e-16	7.965361424334887e-18	1.7988830804884022e-16	4.986314107768546e-18	2.121227166782608e-16	2.521231910630944e-18	6.1976519477268165e-19	3.0083294697623873e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.266599950395	2.1006357900915782e-16	1.5193651377810365e-17	2.4722153521571754e-16	1.968848989030576e-18	2.3386541552085974e-16	8.085145688691346e-18	1.797054480236002e-16	5.044908253889468e-18	2.1190151973496842e-16	2.5255013239537026e-18	6.166741253349693e-19	2.269665745995657e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.3165999504	2.1005517196776438e-16	1.5515325477248486e-17	2.469796542207617e-16	1.9756431644875616e-18	2.337290218994394e-16	8.205268287822883e-18	1.7952299168360897e-16	5.103457958355527e-18	2.1168066915753908e-16	2.5296599129133144e-18	6.135984506898797e-19	1.6087033365312478e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.3665999504	2.100447122622614e-16	1.5837124356312075e-17	2.4673880044836996e-16	1.9830860825657898e-18	2.3359286495693203e-16	8.32570402357938e-18	1.7934093646173675e-16	5.1619462228573605e-18	2.1146016590968953e-16	2.5336988786144037e-18	6.105381108187281e-19	1.352898863787965e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.416599950404	2.10032210710245e-16	1.6158965268493575e-17	2.464989463393852e-16	1.9901664002293857e-18	2.3345694341700935e-16	8.446428618172897e-18	1.791592797914831e-16	5.220356623567297e-18	2.1124001095391595e-16	2.5376103837415607e-18	6.0749304570283e-19	1.7624813590661057e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.46659995041	2.1001767812852577e-16	1.6480768222330332e-17	2.46260064336391e-16	1.9960154275858204e-18	2.333212560692069e-16	8.567418585110307e-18	1.789780191063826e-16	5.278673285600284e-18	2.1102020525424032e-16	2.5413875505663212e-18	6.044631353048158e-19	2.4628965820322054e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.51659995041	2.10001125332204e-16	1.6802455810731647e-17	2.4602212688557765e-16	1.9999295851258065e-18	2.3318580158315407e-16	8.688651315658204e-18	1.7879715184062234e-16	5.33688085849842e-18	2.1080074977254843e-16	2.5450244612855783e-18	6.014483496153434e-19	3.197533984771327e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.56659995041	2.099825631346321e-16	1.7123953051744584e-17	2.457851064336184e-16	2.001384731721602e-18	2.3305057867998914e-16	8.810104845737626e-18	1.786166754285177e-16	5.394964493148084e-18	2.1058164547560874e-16	2.5485161495359234e-18	5.984485857452387e-19	3.8832200215906495e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.616599950416	2.0996200234901902e-16	1.7445187242621664e-17	2.4554897543050107e-16	2.0000448180453235e-18	2.329155860926722e-16	8.931758029090422e-18	1.7843658730460536e-16	5.452909819586543e-18	2.1036289332545967e-16	2.5518585921772694e-18	5.954637793887684e-19	4.48675004002992e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.66659995042	2.099394537857201e-16	1.776608782956946e-17	2.453137063275369e-16	1.995766785079847e-18	2.327808225457193e-16	9.053590323627174e-18	1.7825688490444767e-16	5.5107029261480226e-18	2.1014449428551285e-16	2.555048702024149e-18	5.924938833883945e-19	4.991795019805974e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.71659995042	2.0991492825489509e-16	1.8086586285151395e-17	2.450792715781236e-16	1.9886029783899567e-18	2.3264628676322415e-16	9.175581857085526e-18	1.7807756566314068e-16	5.568330339481311e-18	2.0992644931948509e-16	2.5580843144443772e-18	5.895387819937965e-19	5.3885910386985376e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.766599950424	2.0988843656512928e-16	1.8406615997955908e-17	2.4484564363775744e-16	1.9788016054186912e-18	2.3251197749714624e-16	9.297713389402895e-18	1.7789862701649144e-16	5.625779005740851e-18	2.097087593898725e-16	2.560964171652151e-18	5.865984494826808e-19	5.670581015124593e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.81659995043	2.098599895233112e-16	1.8726112170329563e-17	2.4461279496337135e-16	1.966805057958701e-18	2.323778933634945e-16	9.419966239731951e-18	1.7772006640067987e-16	5.6830362725278484e-18	2.094914254626807e-16	2.563687907219339e-18	5.836727486694826e-19	5.833932197712384e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.86659995043	2.0982959793561224e-16	1.9045011724396267e-17	2.443806980139669e-16	1.9532451163055394e-18	2.322440331978253e-16	9.542322312268852e-18	1.7754188125227042e-16	5.740089871949995e-18	2.0927444850299967e-16	2.566256031578377e-18	5.807616624060062e-19	5.876298111933518e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.91659995043	2.097972726063705e-16	1.9363253214882114e-17	2.4414932524941007e-16	1.938933305271785e-18	2.321103957014331e-16	9.664763997985322e-18	1.7736406900783925e-16	5.796927904423792e-18	2.090578294707317e-16	2.568669905804409e-18	5.778651135253713e-19	5.79725057368747e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54601.966599950436	2.0976302433908726e-16	1.9680776750444227e-17	2.439186491320528e-16	1.924843913364091e-18	2.3197697954099174e-16	9.78727419847187e-18	1.7718662710455684e-16	5.853538823400034e-18	2.0884156933279784e-16	2.570931720293388e-18	5.749830119995509e-19	5.597410066264734e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.01659995044	2.097268639359232e-16	1.999752391807688e-17	2.4368864212500414e-16	1.9120866338779013e-18	2.3184378352334744e-16	9.909836360005352e-18	1.770095529800132e-16	5.909911420708356e-18	2.0862566905413553e-16	2.5730444732852208e-18	5.721152892357623e-19	5.2795070845938094e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.06659995044	2.096888021974833e-16	2.0313437715977433e-17	2.434592766935014e-16	1.9018656734824705e-18	2.3171080630124113e-16	1.0032434303315414e-17	1.7683284407179836e-16	5.9660348128153854e-18	2.0841012959632545e-16	2.5750119415707954e-18	5.692618637800765e-19	4.847692680486542e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.116599950445	2.096488499233197e-16	2.0628462489755524e-17	2.432305253030561e-16	1.8954227800065236e-18	2.315780466211436e-16	1.015505236212448e-17	1.7665649781818987e-16	6.0218984276880785e-18	2.0819495192323695e-16	2.5768386543060577e-18	5.664226713267599e-19	4.3085549536341666e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.16659995045	2.0960701791169264e-16	2.0942543872965914e-17	2.4300236095624494e-16	1.8938135657602203e-18	2.314455031911047e-16	1.0277675215914835e-17	1.7648051165743035e-16	6.077491992431464e-18	2.0798013689696633e-16	2.5785291291560864e-18	5.635976604312255e-19	3.672365173333532e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.21659995045	2.0956331695960456e-16	2.1255628732087734e-17	2.427747616024872e-16	1.896604039046997e-18	2.313131747833497e-16	1.0400287973381462e-17	1.763048830284966e-16	6.132805521354518e-18	2.0776568440292342e-16	2.58008185019676e-18	5.607867239172506e-19	2.9569538437530455e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.26659995045	2.0951775786282238e-16	2.1567665116775773e-17	2.4254770786767494e-16	1.902532452974143e-18	2.311810600734188e-16	1.052287614156899e-17	1.7612960937017899e-16	6.187829304876325e-18	2.0755159380239407e-16	2.581492353035414e-18	5.579898017661507e-19	2.1989185382542672e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.316599950456	2.0947035141604316e-16	2.187860221025816e-17	2.423211804054989e-16	1.9103307495605696e-18	2.310491577837169e-16	1.064542559003978e-17	1.75954688122002e-16	6.242553898827979e-18	2.0733786445223924e-16	2.582756840495497e-18	5.552068253851433e-19	1.5055416650286136e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.36659995046	2.0942110841256867e-16	2.2188390286905312e-17	2.420951598699119e-16	1.918799182291628e-18	2.309174666780252e-16	1.076792251844919e-17	1.757801167237116e-16	6.296970114398652e-18	2.0712449570825178e-16	2.5838722312361424e-18	5.524377304684946e-19	1.227957886650495e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.41659995046	2.0937003964424654e-16	2.2496980668620372e-17	2.4186962691648244e-16	1.926856915977547e-18	2.307859854373724e-16	1.0890353462143074e-17	1.7560589261507702e-16	6.351069008506835e-18	2.0691148692836067e-16	2.584836171178903e-18	5.496824227011287e-19	1.6689119695067392e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.466599950465	2.0931715590230284e-16	2.2804325688119543e-17	2.416445622011068e-16	1.9335775661843018e-18	2.3065471275418696e-16	1.1012705315034165e-17	1.7543201323668328e-16	6.404841874683641e-18	2.066988374682062e-16	2.585647037226e-18	5.469408806478013e-19	2.398392199515986e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.51659995047	2.0926246797616872e-16	2.311037864986126e-17	2.414199463807664e-16	1.9382125744387237e-18	2.3052364741336023e-16	1.1134965216627907e-17	1.7525847602891726e-16	6.458280234434615e-18	2.0648654668480187e-16	2.5863039471623267e-18	5.442129671229472e-19	3.149810399449243e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.56659995047	2.0920598665441897e-16	2.3415093797773727e-17	2.411957601134083e-16	1.940205631706135e-18	2.3039278818753973e-16	1.1257120661752909e-17	1.7508527843270191e-16	6.511375829044106e-18	2.0627461393516124e-16	2.5868067585904577e-18	5.414986692654197e-19	3.84563547040333e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.616599950474	2.091477227244449e-16	2.3718426282375807e-17	2.409719840572837e-16	1.9392010496491215e-18	2.3026213366402454e-16	1.1379159400733613e-17	1.7491241788941473e-16	6.564120611671773e-18	2.0606303857690813e-16	2.5871560717718485e-18	5.387979099083385e-19	4.45578914084845e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.66659995048	2.09087686972345e-16	2.4020332130000685e-17	2.4074859887178826e-16	1.9350483254994926e-18	2.301316826319281e-16	1.1501069447012558e-17	1.747398918404448e-16	6.6165067400049424e-18	2.0585181996247855e-16	2.587353225009967e-18	5.361106333200678e-19	4.965276992641896e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.71659995048	2.090258901829148e-16	2.4320768215714345e-17	2.4052558521644296e-16	1.9278043541076663e-18	2.300014338102778e-16	1.1622839095798871e-17	1.7456769772748423e-16	6.6685265691580926e-18	2.0564095745437902e-16	2.5874002953271403e-18	5.334367580466785e-19	5.3652305285184306e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.76659995048	2.089623431401199e-16	2.4619692234830533e-17	2.403029237517941e-16	1.9177339112822006e-18	2.2987138597003225e-16	1.1744456878900015e-17	1.7439583299277283e-16	6.720172644897933e-18	2.054304504055033e-16	2.5873000854027103e-18	5.307762197824367e-19	5.649434904051483e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.816599950485	2.0889705662634955e-16	2.4917062677901e-17	2.4008059513869204e-16	1.9053081805332453e-18	2.297415377326892e-16	1.1865911594529311e-17	1.742242950785854e-16	6.771437697370803e-18	2.0522029817469595e-16	2.5870561214032572e-18	5.28128962795707e-19	5.81411009744568e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.86659995049	2.0883004142326733e-16	2.521283880737746e-17	2.3985858003848194e-16	1.891200214544503e-18	2.296118879625148e-16	1.1987192258598491e-17	1.7405308142760461e-16	6.8223146348774756e-18	2.050105001201911e-16	2.5866726359274233e-18	5.254948970584621e-19	5.857091119204472e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.91659995049	2.0876130831101685e-16	2.5506980634439413e-17	2.39636859112658e-16	1.8762753190953367e-18	2.2948243524511934e-16	1.2108288089236183e-17	1.7388218948281614e-16	6.872796538129624e-18	2.0480105559381446e-16	2.586154559670527e-18	5.228739797002131e-19	5.778002814299341e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54602.966599950494	2.0869086806904667e-16	2.5799448898277768e-17	2.394154130237398e-16	1.8615734551624454e-18	2.293531783687719e-16	1.2229188563294039e-17	1.7371161668739209e-16	6.922876654784675e-18	2.0459196395898804e-16	2.585507499565389e-18	5.202661507022752e-19	5.57761422865988e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.0165999505	2.0861873147500885e-16	2.6090205043719182e-17	2.3919422243368646e-16	1.8482800856295503e-18	2.292241160275896e-16	1.2349883333602875e-17	1.7354136048491246e-16	6.972548394110397e-18	2.0438322456936854e-16	2.58473772265883e-18	5.176713114625236e-19	5.2582894558268333e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.0665999505	2.0854490930613361e-16	2.6379211204983717e-17	2.3897326800533357e-16	1.8376816954737516e-18	2.2909524691315645e-16	1.2470362286558435e-17	1.733714183190505e-16	7.021805322013789e-18	2.041748367833427e-16	2.583852138852668e-18	5.150894619809582e-19	4.823737793372415e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.1165999505	2.0846941233775386e-16	2.6666430184621496e-17	2.387525304015405e-16	1.83110296589965e-18	2.289665698437181e-16	1.2590615476696272e-17	1.7320178763391058e-16	7.070641156253072e-18	2.039667999574663e-16	2.5828582676454506e-18	5.125204436367696e-19	4.280778064494495e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.166599950506	2.0839225134526058e-16	2.6951825437286902e-17	2.3853199147402584e-16	1.829666532504566e-18	2.2883808353239103e-16	1.27106331574734e-17	1.730324658737953e-16	7.119049761896319e-18	2.0375911339153408e-16	2.581763421104315e-18	5.099642650040557e-19	3.6387603313151707e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.21659995051	2.083134371014558e-16	2.72353610536603e-17	2.3831164406972875e-16	1.8329131039313514e-18	2.2870978659645086e-16	1.283040574728115e-17	1.7286345048331009e-16	7.167025146987854e-18	2.0355177585679186e-16	2.5805681055698555e-18	5.074208231936424e-19	2.913691559786646e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.26659995051	2.0823298037929186e-16	2.7517001743559634e-17	2.3809148698151803e-16	1.839501555560473e-18	2.285816778955196e-16	1.294992388718625e-17	1.7269473890729362e-16	7.21456145837145e-18	2.0334478583549246e-16	2.5792694080265034e-18	5.048900753350409e-19	2.1388210828179253e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.316599950515	2.0815089194991258e-16	2.779671282214417e-17	2.3787151906148994e-16	1.848080563752283e-18	2.2845375602154047e-16	1.3069178331459919e-17	1.7252632859093407e-16	7.261652977781397e-18	2.0313814180683704e-16	2.5778649658800126e-18	5.023719356872731e-19	1.4146492193746772e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.36659995052	2.0806718258390848e-16	2.807446019399944e-17	2.376517391616036e-16	1.8573708665511414e-18	2.283260197889594e-16	1.3188160035374799e-17	1.7235821697952454e-16	7.308294118080815e-18	2.0293184225307847e-16	2.5763530297209172e-18	4.998663613798498e-19	1.1145671533785699e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.41659995052	2.0798186304993006e-16	2.835021034159486e-17	2.3743214613350216e-16	1.8662206958009926e-18	2.281984678492507e-16	1.3306860109394455e-17	1.7219040151880097e-16	7.35447941959375e-18	2.0272588565280756e-16	2.574732476546956e-18	4.973732580976951e-19	1.5885821806586033e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.46659995052	2.078949441168106e-16	2.862393031007983e-17	2.3721273882941296e-16	1.873644065866273e-18	2.2807109905654768e-16	1.342526980772428e-17	1.7202287965452256e-16	7.400203546737489e-18	2.0252027048812456e-16	2.57300282706701e-18	4.948925915444179e-19	2.3440473843722167e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.516599950526	2.0780643655118886e-16	2.889558769679061e-17	2.3699351610141444e-16	1.8788453541618293e-18	2.279439119546621e-16	1.3543380542778099e-17	1.718556488328215e-16	7.445461284695184e-18	2.0231499523899356e-16	2.5711642563166542e-18	4.924242845531376e-19	3.1102480491993726e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.56659995053	2.0771635111917254e-16	2.916515063795789e-17	2.367744768015372e-16	1.881234001085076e-18	2.2781690540194927e-16	1.3661183877366592e-17	1.7168870650037764e-16	7.490247536294049e-18	2.0211005838629416e-16	2.5692176052755398e-18	4.899682942533654e-19	3.814592584162029e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.61659995053	2.0762469858590103e-16	2.943258779751217e-17	2.365556197822412e-16	1.880432717594512e-18	2.276900780490392e-16	1.3778671491502139e-17	1.7152205010347466e-16	7.534557319017285e-18	2.0190545840983784e-16	2.567164382437916e-18	4.875245391911719e-19	4.430405896226263e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.666599950535	2.0753148971489652e-16	2.9697868357303515e-17	2.3633694389491914e-16	1.8762818166625146e-18	2.2756342863480286e-16	1.389583523110304e-17	1.7135567708920032e-16	7.578385762114694e-18	2.0170119379096196e-16	2.5650067746936505e-18	4.850929764960681e-19	4.9436687706619456e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.71659995054	2.074367352695189e-16	2.9960962004897686e-17	2.361184479927702e-16	1.868841336125867e-18	2.274369558580016e-16	1.4012667074700538e-17	1.711895849047006e-16	7.621728103839817e-18	2.0149726300902024e-16	2.5627476410323525e-18	4.826735590105161e-19	5.346199177250058e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.76659995054	2.07340446011236e-16	3.022183892455836e-17	2.359001309276581e-16	1.8583916864456845e-18	2.2731065859261246e-16	1.412915909660185e-17	1.7102377099722644e-16	7.664579688894936e-18	2.012936645456552e-16	2.560390516833528e-18	4.802661881323909e-19	5.632205084083323e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.81659995054	2.0724263270125418e-16	3.048046978853233e-17	2.356819915516313e-16	1.845432559994711e-18	2.27184535308139e-16	1.4245303540206703e-17	1.7085823281454152e-16	7.706935965838538e-18	2.0109039688189901e-16	2.5579396074382686e-18	4.778708552875949e-19	5.79798239612803e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.86659995055	2.0714330609906196e-16	3.0736825746005636e-17	2.3546402871779963e-16	1.8306788482087532e-18	2.270585849271117e-16	1.436109275043741e-17	1.7069296780437451e-16	7.748792484750542e-18	2.0088745849893645e-16	2.555399779350731e-18	4.754874404387585e-19	5.841504389939247e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.91659995055	2.0704247696387288e-16	3.099087841458222e-17	2.3524624127806256e-16	1.8150512485314445e-18	2.2693280609298316e-16	1.447651918134733e-17	1.7052797341483874e-16	7.790144894854464e-18	2.0068484787810478e-16	2.5527765511241046e-18	4.731159650211263e-19	5.762339143695265e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54603.96659995055	2.0694015605293827e-16	3.1242599873510576e-17	2.3502862808507663e-16	1.7996581841266894e-18	2.268071975682678e-16	1.4591575439465727e-17	1.7036324709414066e-16	7.830988942398474e-18	2.004825634981475e-16	2.5500760790944205e-18	4.707562789879867e-19	5.561350707084273e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.016599950555	2.0683635412392442e-16	3.1491962652802455e-17	2.348111879911289e-16	1.7857648240805198e-18	2.2668175802006173e-16	1.4706254206002962e-17	1.701987862910695e-16	7.871320468470575e-18	2.002806038422329e-16	2.5473051446193015e-18	4.684083780522906e-19	5.240602099734946e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.06659995056	2.0673108193165085e-16	3.173893972866145e-17	2.3459391984897146e-16	1.774744718664615e-18	2.2655648623156745e-16	1.4820548280045085e-17	1.7003458845425132e-16	7.91113540700402e-18	2.000789673916983e-16	2.5444711283873347e-18	4.660722064824024e-19	4.8043893101501536e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.11659995056	2.0662435023153992e-16	3.1983504512278316e-17	2.3437682251091503e-16	1.768010437192612e-18	2.264313808838138e-16	1.4934450592696808e-17	1.698706510325219e-16	7.950429782858286e-18	1.99877652624982e-16	2.5415819924816532e-18	4.637476828243927e-19	4.2581295089746937e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.166599950564	2.0651616977766138e-16	3.2225630845059035e-17	2.3415989498657646e-16	1.766755170855506e-18	2.2630644067640664e-16	1.504795416198414e-17	1.6970697147528805e-16	7.9891997099405e-18	1.996766580052639e-16	2.5386453937867488e-18	4.61434747059577e-19	3.61113221866797e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.21659995057	2.064065513224986e-16	3.246529299104773e-17	2.339431377357778e-16	1.7704912055171897e-18	2.261816643971928e-16	1.5161052099080893e-17	1.6954354723188673e-16	8.02744138939045e-18	1.994759818051472e-16	2.5356615844657683e-18	4.591333520304172e-19	2.877948587529499e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.26659995057	2.0629550561826844e-16	3.2702465629703534e-17	2.337265520033329e-16	1.7777908588989983e-18	2.260570507622442e-16	1.5273737634312566e-17	1.6938037575200447e-16	8.065151107935974e-18	1.9927562220339637e-16	2.5326270650297274e-18	4.56843424857082e-19	2.0887338302209866e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.31659995057	2.061830434161051e-16	3.293712384941233e-17	2.3351013904117955e-16	1.7872120645581955e-18	2.2593259843739023e-16	1.538600408470427e-17	1.6921745448538603e-16	8.102325236185308e-18	1.9907557737190958e-16	2.5295388611724073e-18	4.545649183820332e-19	1.3367574101158467e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.366599950576	2.0606917546575441e-16	3.3169243142043296e-17	2.3329390010192327e-16	1.7973892212282106e-18	2.258083061876787e-16	1.5497844873539162e-17	1.6905478088219573e-16	8.138960227116599e-18	1.9887584548411085e-16	2.5263945909071785e-18	4.522977597254397e-19	1.012319340534751e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.41659995058	2.0595391251649423e-16	3.3398799395477404e-17	2.3307783643799667e-16	1.8070939589492262e-18	2.256841727431141e-16	1.5609253494936347e-17	1.6889235239266787e-16	8.175052614533687e-18	1.986764247122035e-16	2.5231924906619326e-18	4.500419145909101e-19	1.5186576945689058e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.46659995058	2.0583726531660852e-16	3.362576888881917e-17	2.3286194930157603e-16	1.815276303842097e-18	2.2556019680372467e-16	1.5720223571895113e-17	1.6873016646733964e-16	8.210599011587255e-18	1.984773132341891e-16	2.5199314329467614e-18	4.477973358209063e-19	2.2986943193490076e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54604.516599950584	2.0571924461321315e-16	3.385012828650335e-17	2.3264623994535026e-16	1.8210903985132967e-18	2.2543637710120383e-16	1.5830748777269606e-17	1.685682205566784e-16	8.245596109436508e-18	1.9827850922257613e-16	2.516610943967788e-18	4.45563907665108e-19	3.077334445095062e-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
