MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56757.70010000518	5.002643906219197e-16	2.3139736954261317e-17	7.144379750101372e-16	2.514123524833017e-17	1.0368417609806535e-15	3.136981150672377e-17	1.8128050109540867e-16	1.557900266034786e-17	7.4725654360714505e-16	7.719493270024434e-17	nan	nan	nan	nan	nan	nan	nan	nan
56757.750100005185	4.96593101484731e-16	2.2746048393038255e-17	7.111090900910378e-16	2.51145786771774e-17	1.03140210347103e-15	3.141705465551335e-17	1.8107970059633048e-16	1.4836924829573587e-17	7.445905531663603e-16	7.734838288668517e-17	nan	nan	nan	nan	nan	nan	nan	nan
56757.80010000519	4.929832768215279e-16	2.2335373647629912e-17	7.078142087526086e-16	2.5068571741008424e-17	1.0260184209146759e-15	3.14484294924442e-17	1.8085661694969834e-16	1.472469095674179e-17	7.419931061339875e-16	7.727604548740859e-17	nan	nan	nan	nan	nan	nan	nan	nan
56757.85010000519	4.894374988824447e-16	2.1908332598052e-17	7.04552838561407e-16	2.500402588382037e-17	1.0206902969954337e-15	3.14646648463046e-17	1.8061079298573723e-16	1.520235886413988e-17	7.394557939185607e-16	7.697664646892284e-17	nan	nan	nan	nan	nan	nan	nan	nan
56757.900100005194	4.859583500016803e-16	2.1465741410224207e-17	7.013244871786613e-16	2.4922050625208485e-17	1.01541731573502e-15	3.146673519711833e-17	1.8034361565866065e-16	1.6077709329359617e-17	7.369702117876724e-16	7.645125719636455e-17	nan	nan	nan	nan	nan	nan	nan	nan
56757.9501000052	4.825484125730989e-16	2.1008624706597974e-17	6.981286623606447e-16	2.48240623491954e-17	1.0101990614899962e-15	3.1455861987054256e-17	1.8005651847966572e-16	1.7155931944486483e-17	7.345279443222916e-16	7.570338524253965e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.0001000052	4.792102690708175e-16	2.0538229522055763e-17	6.949648719554895e-16	2.4711793248777597e-17	1.0050351189496417e-15	3.1433514239920594e-17	1.7975093465110175e-16	1.8279634918985818e-17	7.321205826341016e-16	7.473912792782003e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.0501000052	4.759465020392294e-16	2.0056040989654732e-17	6.918326239014991e-16	2.4587299921436857e-17	9.99925073132865e-16	3.14014081584317e-17	1.794282970877538e-16	1.9334683995535184e-17	7.297397193190392e-16	7.356739536300628e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.100100005206	4.727596941199462e-16	1.9563799908916906e-17	6.887314262252733e-16	2.445297092701308e-17	9.948685093866608e-16	3.136150528846175e-17	1.7909003843844694e-16	2.0242501393526293e-17	7.273769413328787e-16	7.220021943582328e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.15010000521	4.696524280149435e-16	1.906352192169388e-17	6.856607870426463e-16	2.4311532381651872e-17	9.898650133826399e-16	3.131600875975835e-17	1.7873759110781535e-16	2.0950674440789526e-17	7.250238377093488e-16	7.065315616695452e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.20010000521	4.666272865269098e-16	1.855751811323051e-17	6.826202145538119e-16	2.4166050417510898e-17	9.849141711143294e-16	3.126735703317693e-17	1.7837238727739264e-16	2.142571161992506e-17	7.226720022317888e-16	6.894580156502458e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.250100005214	4.636868525410104e-16	1.8048416246446663e-17	6.79609217047823e-16	2.4019929059993583e-17	9.800155688956108e-16	3.1218214519957635e-17	1.7799585892735986e-16	2.164829641901536e-17	7.203130236370768e-16	6.710243133646337e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.30010000522	4.608337090355617e-16	1.753918161255467e-17	6.766273028932183e-16	2.3876901806418377e-17	9.751687933577313e-16	3.117145838540177e-17	1.7760943785805543e-16	2.1610525553677815e-17	7.179384906620911e-16	6.51527763862183e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.35010000522	4.580704390808241e-16	1.7033135716997334e-17	6.736739805421464e-16	2.3741014959297927e-17	9.703734314464011e-16	3.1130160829072556e-17	1.772145557113186e-16	2.1314640607036455e-17	7.155399920437098e-16	6.313292514741681e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.40010000522	4.553996258459922e-16	1.6533970167590992e-17	6.70748758529991e-16	2.361660062890651e-17	9.656290704192723e-16	3.1097566152158516e-17	1.7681264399218666e-16	2.0772982917482147e-17	7.131091218621229e-16	6.10863119927546e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.450100005226	4.52823852596271e-16	1.6045752086216103e-17	6.6785114546581e-16	2.350823730582452e-17	9.609352978443814e-16	3.1077061990045573e-17	1.764051340902234e-16	2.0009134592660667e-17	7.10637463214046e-16	5.9064695726051e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.50010000523	4.503457027069828e-16	1.5572916029406096e-17	6.649806500415218e-16	2.3420696167176866e-17	9.56291701596359e-16	3.107214423246144e-17	1.7599345730097665e-16	1.90604202292136e-17	7.081166143355783e-16	5.712892672100898e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.55010000523	4.479677596463466e-16	1.5120235823610583e-17	6.621367810249683e-16	2.3358871778702192e-17	9.516978698545724e-16	3.1086375360571695e-17	1.7557904484791953e-16	1.7982091356816618e-17	7.055381618856434e-16	5.534916733237912e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.600100005235	4.456926069990532e-16	1.4692768756225535e-17	6.593190472571032e-16	2.3327696770275143e-17	9.471533911005895e-16	3.1123336232942274e-17	1.7516332790308225e-16	1.68533958201298e-17	7.028936928200154e-16	5.380405640844712e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.65010000524	4.435228284571139e-16	1.4295763523258004e-17	6.56526957654242e-16	2.333204131049159e-17	9.426578541152513e-16	3.1186571713541024e-17	1.7474773760949408e-16	1.5784703323959325e-17	7.001748003283324e-16	5.2578195138792127e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.70010000524	4.4146100783047286e-16	1.3934524097488987e-17	6.537600212046871e-16	2.3376599779016927e-17	9.382108479766767e-16	3.127953097324572e-17	1.7433370510197234e-16	1.4921550675620294e-17	6.973730731474725e-16	5.175741386887819e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.75010000524	4.3950972903696725e-16	1.3614224360880428e-17	6.51017746966291e-16	2.3465768748940476e-17	9.338119620572044e-16	3.140550374802105e-17	1.7392266152891401e-16	1.443510164646696e-17	6.94480101795418e-16	5.142173321203206e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.800100005246	4.376709993590581e-16	1.3338936953073342e-17	6.482996822449173e-16	2.3602884742204874e-17	9.294608023886978e-16	3.156704014259849e-17	1.7351597744229107e-16	1.4477868225207573e-17	6.914886098690755e-16	5.162808703260288e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.85010000525	4.359425908367422e-16	1.3106749651182508e-17	6.456056547456728e-16	2.378609235400101e-17	9.251570954823616e-16	3.1762640818752955e-17	1.7311412336841298e-16	1.502641135691129e-17	6.883996476260392e-16	5.2348278300385064e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.90010000525	4.343203879511115e-16	1.2912817299518222e-17	6.429356171874799e-16	2.4010996508723463e-17	9.209006217058649e-16	3.198888063674181e-17	1.727168806496514e-16	1.5916060840394688e-17	6.852179756601571e-16	5.3507885505662686e-17	nan	nan	nan	nan	nan	nan	nan	nan
56758.950100005255	4.3280026661923463e-16	1.2751974759151499e-17	6.402895229311457e-16	2.4272872683193164e-17	9.166911619593787e-16	3.2242154667858844e-17	1.723240131667427e-16	1.6978644393494734e-17	6.819483765322251e-16	5.5023298913083547e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.00010000526	4.3137810285717765e-16	1.2618969219903485e-17	6.376673254047779e-16	2.4566805139007775e-17	9.125284974284903e-16	3.251875343989057e-17	1.7193528485657747e-16	1.8075476262991233e-17	6.78595623006968e-16	5.680958962121554e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.05010000526	4.300497728012264e-16	1.250866843767158e-17	6.350689781050967e-16	2.488780184347393e-17	9.084124095826451e-16	3.2814923755928966e-17	1.7155045970802124e-16	1.910316606698255e-17	6.751644994262856e-16	5.878612855498053e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.100100005264	4.2881115268075485e-16	1.2416244273618672e-17	6.324944345923736e-16	2.5230892445196392e-17	9.043426801734687e-16	3.312692191428913e-17	1.71169301759355e-16	1.9988369329567627e-17	6.716597824139611e-16	6.087987934698706e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.15010000527	4.276581188191778e-16	1.2337324610957296e-17	6.299436484977422e-16	2.5591208052878513e-17	9.003190912344612e-16	3.3451058978371997e-17	1.7079157509380944e-16	2.068064977639404e-17	6.68086250671732e-16	6.302679359953135e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.20010000527	4.2658654763642923e-16	1.2268111271815634e-17	6.274165735177619e-16	2.5964043177544185e-17	8.963414250786997e-16	3.378373819592437e-17	1.7041704383656654e-16	2.114671446492404e-17	6.644486846824397e-16	6.51719261860971e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.25010000527	4.255923156405749e-16	1.220546517764381e-17	6.2491316341648e-16	2.6344901286105482e-17	8.924094642976098e-16	3.412148501615724e-17	1.7004547215121703e-16	2.1366527391728384e-17	6.607518601793156e-16	6.726883901969576e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.300100005275	4.2467129941783615e-16	1.2146962034757862e-17	6.224333720228073e-16	2.6729526083471205e-17	8.88522991760276e-16	3.446097037829406e-17	1.6967662423614743e-16	2.133102449056314e-17	6.570005594263049e-16	6.927868217343326e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.35010000528	4.238193756387536e-16	1.2090922517834644e-17	6.19977153234642e-16	2.7113920913985503e-17	8.846817906113307e-16	3.479902808621314e-17	1.6931026432084464e-16	2.1041106253869683e-17	6.531995554849828e-16	7.11692042260469e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.40010000528	4.230324210471944e-16	1.2036420905126447e-17	6.175444610147457e-16	2.7494358662546842e-17	8.808856442706144e-16	3.5132667130990286e-17	1.6894615666277757e-16	2.050773814953837e-17	6.493536324003987e-16	7.291381704478397e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.450100005284	4.2230631245545966e-16	1.1983274888696912e-17	6.151352493926181e-16	2.7867384376665316e-17	8.771343364305123e-16	3.545907982166129e-17	1.6858406554369576e-16	1.975318183322596e-17	6.454675679837382e-16	7.449077590835388e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.50010000529	4.2163692673735836e-16	1.1932018065296163e-17	6.127494724650593e-16	2.822981254171791e-17	8.73427651055746e-16	3.577564653461452e-17	1.6822375526588304e-16	1.881357394855831e-17	6.415461385619338e-16	7.588248751530291e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.55010000529	4.2102014083615007e-16	1.1883855061744757e-17	6.103870843937329e-16	2.857872062909596e-17	8.697653723818763e-16	3.6079937816954196e-17	1.6786499014910955e-16	1.7743216097306585e-17	6.375941240241257e-16	7.707494761283717e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.60010000529	4.204518317440846e-16	1.1840597798149625e-17	6.080480394040408e-16	2.8911440241032515e-17	8.66147284913488e-16	3.63697144964664e-17	1.6750753452658424e-16	1.6620830458029366e-17	6.33616303368902e-16	7.805728791943743e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.650100005296	4.1992787650970937e-16	1.1804580524632931e-17	6.05732291793372e-16	2.922554688876907e-17	8.62573173423666e-16	3.6642926358942504e-17	1.6715115274194724e-16	1.555700255868589e-17	6.296174561885524e-16	7.882142474356645e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.7001000053	4.194441522279568e-16	1.1778550684278367e-17	6.034397959179802e-16	2.95188491873593e-17	8.590428229515102e-16	3.689770986703445e-17	1.6679560914536187e-16	1.4698620807892772e-17	6.256023555446521e-16	7.936178849387174e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.7501000053	4.1899653603595077e-16	1.1765533144354195e-17	6.011705062034815e-16	2.9789378078764296e-17	8.555560188021195e-16	3.713238531834109e-17	1.6644066809037352e-16	1.421939387483408e-17	6.215757872633542e-16	7.967512517051891e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.800100005305	4.185811045355629e-16	1.1768071339507981e-17	5.989243771427923e-16	3.003537649894745e-17	8.521125465447711e-16	3.734545376325109e-17	1.6608610343580401e-16	1.4274390089622777e-17	6.17542526187338e-16	7.976035750772242e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.85010000531	4.1819539877409197e-16	1.1784312810473435e-17	5.967013632876937e-16	3.0255289813360565e-17	8.487121920110068e-16	3.7535593951920425e-17	1.657318301527326e-16	1.4839411179968506e-17	6.135073536899968e-16	7.961849933569494e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.90010000531	4.178376125291543e-16	1.1810498392240245e-17	5.945014192602663e-16	3.044775723075152e-17	8.453547412943904e-16	3.770165951964864e-17	1.6537787126807468e-16	1.5746654834808223e-17	6.094750425360555e-16	7.925261672011048e-17	nan	nan	nan	nan	nan	nan	nan	nan
56759.95010000531	4.1750594260489843e-16	1.1843062956154394e-17	5.92324499747642e-16	3.0611604349261904e-17	8.420399807481935e-16	3.7842676585430727e-17	1.6502425255084536e-16	1.6825554017986764e-17	6.054503761768618e-16	7.866783300095452e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.000100005316	4.171985858285384e-16	1.1878779675914663e-17	5.901705594997535e-16	3.0745836936468977e-17	8.387676969850201e-16	3.795784190078097e-17	1.646709997662879e-16	1.793627706539684e-17	6.014381336110041e-16	7.787137585143289e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.05010000532	4.1691373906357036e-16	1.1914865698050184e-17	5.880395533306473e-16	3.0849636016919763e-17	8.355376768745187e-16	3.804652166314489e-17	1.6431813867554114e-16	1.8975123120209835e-17	5.97443091759116e-16	7.687266350189376e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.10010000532	4.1664959918530903e-16	1.1949061432888916e-17	5.85931436123545e-16	3.092235432820025e-17	8.323497075435188e-16	3.8108251082764716e-17	1.6396569503653554e-16	1.9868812316121692e-17	5.934700278386819e-16	7.56834346893706e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.150100005325	4.1640436310103044e-16	1.1979687462209347e-17	5.838461628210946e-16	3.096351418212345e-17	8.292035763728094e-16	3.814273478432761e-17	1.6361369460407568e-16	2.0567080083895354e-17	5.895237208482901e-16	7.43179162361286e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.20010000533	4.1617622773395936e-16	1.2005683182638169e-17	5.817836884321202e-16	3.097280679469811e-17	8.260990709974284e-16	3.8149848103884465e-17	1.6326216313047555e-16	2.1036794061623988e-17	5.856089527550353e-16	7.279303628771029e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.25010000533	4.159633900248581e-16	1.202663045812457e-17	5.79743968033496e-16	3.095009312279703e-17	8.230359793047542e-16	3.8129639339096475e-17	1.629111263657564e-16	2.125802626474753e-17	5.817304978078955e-16	7.112867157132415e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.300100005334	4.1576404693469496e-16	1.2042764792728639e-17	5.777269567598359e-16	3.089540628106149e-17	8.200140894331214e-16	3.8082332999171915e-17	1.6256061005845594e-16	2.1221759104740365e-17	5.77893140645621e-16	6.934793120180792e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.35010000534	4.1557639543593923e-16	1.2054974848548942e-17	5.757326098132415e-16	3.0808955616220303e-17	8.170331897707801e-16	3.8008334094514846e-17	1.6221063995553695e-16	2.0928881568576028e-17	5.74101652845534e-16	6.747745625242521e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.40010000534	4.153986325115445e-16	1.2064790191468026e-17	5.737608824612405e-16	3.069113251627608e-17	8.140930689542725e-16	3.7908233497121885e-17	1.6186124180299263e-16	2.0390299953380273e-17	5.703608151873267e-16	6.554771072245769e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.45010000534	4.152289551606674e-16	1.207435556894992e-17	5.718117300322869e-16	3.0542518077918065e-17	8.111935158676263e-16	3.778281439081094e-17	1.6151244134632767e-16	1.9628189889563094e-17	5.666754087475417e-16	6.359322012429206e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.500100005345	4.1506556038805613e-16	1.2086388915728627e-17	5.698851079187608e-16	3.0363892736055407e-17	8.083343196405077e-16	3.763305981833197e-17	1.6116426433100933e-16	1.867862106767344e-17	5.630502128216181e-16	6.165267879188834e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.55010000535	4.1490664520373293e-16	1.2104119539425461e-17	5.679809715782805e-16	3.0156247991863585e-17	8.055152696473892e-16	3.74601613071766e-17	1.6081673650258726e-16	1.7595950341998323e-17	5.594900001742805e-16	5.976882117062405e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.60010000535	4.14750406620198e-16	1.2131202657748415e-17	5.660992765322031e-16	2.992080037138467e-17	8.027361555059215e-16	3.726552853160131e-17	1.604698836073993e-16	1.6459296020678108e-17	5.559995548505781e-16	5.798790420488106e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.650100005354	4.145950416611349e-16	1.2171606737678281e-17	5.642399783609373e-16	2.9659007735433754e-17	7.999967670758977e-16	3.7050799927692914e-17	1.601237313927739e-16	1.5380383987759178e-17	5.5258365703650165e-16	5.63586190697453e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.70010000536	4.1443874734501675e-16	1.2229471822147124e-17	5.624030327146296e-16	2.937258805778215e-17	7.972968944579196e-16	3.681785412586916e-17	1.597783056077028e-16	1.450852569958528e-17	5.492470791999254e-16	5.493025198853741e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.75010000536	4.142797206893636e-16	1.2308939515503259e-17	5.605883953015408e-16	2.90635407170174e-17	7.946363279919613e-16	3.6568822000299916e-17	1.5943363200286363e-16	1.4021280656467777e-17	5.459945341417428e-16	5.37490779939727e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.80010000536	4.1411634526022725e-16	1.2413275070734191e-17	5.587960218944202e-16	2.873417029650396e-17	7.92014858256106e-16	3.630609904250827e-17	1.5908973524143533e-16	1.4077497336998894e-17	5.428280208542201e-16	5.282182337845655e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.850100005366	4.139483745206283e-16	1.2540377550207488e-17	5.570258683286311e-16	2.8387112750024804e-17	7.894322760650801e-16	3.603235766193819e-17	1.5874662380970376e-16	1.46523738566951e-17	5.39746035195122e-16	5.2105046027257755e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.90010000537	4.137761724788836e-16	1.2685648138528646e-17	5.552778905038375e-16	2.802536360326485e-17	7.868883724703492e-16	3.575055887973125e-17	1.584042938070989e-16	1.5574002847999243e-17	5.36746845931467e-16	5.1549450841729113e-17	nan	nan	nan	nan	nan	nan	nan	nan
56760.95010000537	4.1360010595971145e-16	1.2844412319930176e-17	5.535520443780053e-16	2.7652307611954398e-17	7.84382938756064e-16	3.5463962719648263e-17	1.5806274102086115e-16	1.666819217579593e-17	5.338287150027091e-16	5.1106358064945e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.000100005374	4.134205417767738e-16	1.3012093830123274e-17	5.518482859769637e-16	2.7271748918026516e-17	7.81915766440664e-16	3.517613642024607e-17	1.577219612410977e-16	1.7792974733024327e-17	5.309899082073602e-16	5.0730833746903356e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.05010000538	4.132378467335662e-16	1.3184340436627527e-17	5.501665713848434e-16	2.68879402620122e-17	7.794866472739501e-16	3.489095938400911e-17	1.5738195026047063e-16	1.884369086524683e-17	5.2822869787464695e-16	5.0384259276021076e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.10010000538	4.1305238764241625e-16	1.3357114421148368e-17	5.485068567517637e-16	2.6505609180799547e-17	7.770953732359121e-16	3.4612623570513664e-17	1.5704270387440836e-16	1.9746743796795782e-17	5.255433438660685e-16	5.003635589376373e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.15010000538	4.1286453130281645e-16	1.3526752730164676e-17	5.468690982840837e-16	2.6129978373855916e-17	7.747417365364344e-16	3.434562783809414e-17	1.5670421788087774e-16	2.0451831409795173e-17	5.229321131675395e-16	4.966677696091308e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.200100005386	4.1267464451737254e-16	1.3690002635580151e-17	5.452532522554626e-16	2.5766776517174935e-17	7.724255296126838e-16	3.4094764573917035e-17	1.563664880805281e-16	2.0925875294781194e-17	5.203932721712735e-16	4.9266425220915024e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.25010000539	4.124830940865301e-16	1.3844038600239394e-17	5.436592749993618e-16	2.5422234909930534e-17	7.701465451288651e-16	3.3865096866267936e-17	1.560295102764003e-16	2.1149007523770683e-17	5.179250881600361e-16	4.883862780526359e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.30010000539	4.1229024679656494e-16	1.3986465427215015e-17	5.420871229116688e-16	2.5103064532642e-17	7.679045759744051e-16	3.36619245070049e-17	1.5569328027401534e-16	2.1112241301163814e-17	5.155258233701313e-16	4.84002492599528e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.350100005395	4.1209646945364117e-16	1.4115311792687774e-17	5.405367524488225e-16	2.4816407542482633e-17	7.656994152628719e-16	3.3490737324151853e-17	1.5535779388155856e-16	2.0816454895314746e-17	5.131937495370845e-16	4.7982709560431516e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.4001000054	4.1190212884467007e-16	1.4229017288356847e-17	5.390081201304386e-16	2.456975741317986e-17	7.635308563303209e-16	3.335715478482512e-17	1.5502304690939115e-16	2.0272503007259977e-17	5.109271288972001e-16	4.763273045597093e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.4501000054	4.1170759176355237e-16	1.432641516987479e-17	5.37501182533122e-16	2.4370842962327275e-17	7.613986927353858e-16	3.3266851510428545e-17	1.54689035170263e-16	1.950248357192973e-17	5.087242266552888e-16	4.741243758450983e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.5001000054	4.11513225006095e-16	1.4406712359447287e-17	5.360158963020904e-16	2.4227473948073676e-17	7.593027182558493e-16	3.32254693271166e-17	1.5435575447929617e-16	1.8542405075120204e-17	5.065833121720708e-16	4.739825917215814e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.55010000541	4.1131939535831956e-16	1.4469467282548406e-17	5.34552218136177e-16	2.4147349809868277e-17	7.572427268890486e-16	3.323851768390976e-17	1.5402320065384995e-16	1.744668345781862e-17	5.04502649464954e-16	4.767795565198271e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.60010000541	4.111264696183842e-16	1.4514566075108827e-17	5.331101048002033e-16	2.4137838336382965e-17	7.552185128500693e-16	3.331126562233537e-17	1.5369136951344303e-16	1.6294844560105535e-17	5.024805073009575e-16	4.8345295959015776e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.65010000541	4.1093481457860093e-16	1.454219674958864e-17	5.316895131169174e-16	2.4205736960314857e-17	7.532298705704769e-16	3.344862980410546e-17	1.533602568798764e-16	1.519980261192436e-17	5.005151479163854e-16	4.949248264338451e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.700100005415	4.1074479703458623e-16	1.4552821039383334e-17	5.302903997694054e-16	2.4357023445410678e-17	7.512765944511665e-16	3.3655054870207604e-17	1.5302985857700403e-16	1.4313433517560448e-17	4.986048415625098e-16	5.120125182381486e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.75010000542	4.1055677042571737e-16	1.4547096539820504e-17	5.289126796209457e-16	2.4594315617974835e-17	7.493584283749163e-16	3.393249569039619e-17	1.5270017043086019e-16	1.3817428157168504e-17	4.96748135749108e-16	5.350633868289611e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.80010000542	4.1037078386186586e-16	1.452483360456678e-17	5.275561746831042e-16	2.4913956135717773e-17	7.474750038762239e-16	3.427803923513114e-17	1.5237118840868982e-16	1.3874723769607606e-17	4.949441995912152e-16	5.635918348002801e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.850100005424	4.101865837063368e-16	1.4485000287088423e-17	5.26220694532991e-16	2.53106799841432e-17	7.456259375677065e-16	3.4687691970110136e-17	1.5204291054916302e-16	1.445988275793964e-17	4.931922960086716e-16	5.969132453100132e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.90010000543	4.100039032797721e-16	1.4426759606414795e-17	5.249060488082676e-16	2.577855084283759e-17	7.438108462695464e-16	3.515707003690538e-17	1.5171533647710574e-16	1.5396585454662343e-17	4.914916730787847e-16	6.343136238932555e-17	nan	nan	nan	nan	nan	nan	nan	nan
56761.95010000543	4.098224759113917e-16	1.4349544851587358e-17	5.2361204720696e-16	2.6311197456736184e-17	7.420293470072945e-16	3.5681512709844637e-17	1.513884658597881e-16	1.6506771437069906e-17	4.898415937213947e-16	6.751067561823706e-17	nan	nan	nan	nan	nan	nan	nan	nan
56762.00010000543	4.0964203492711144e-16	1.425308647846834e-17	5.223384994825841e-16	2.690203036132886e-17	7.402810570094248e-16	3.625618857625874e-17	1.5106229836634446e-16	1.7646228376027375e-17	4.882413086854651e-16	7.186656594224892e-17	nan	nan	nan	nan	nan	nan	nan	nan
56762.050100005436	4.094623136558971e-16	1.4137437139841492e-17	5.210852154486447e-16	2.7544427438287908e-17	7.385655937051225e-16	3.687619063053768e-17	1.5073683366804308e-16	1.870931076182083e-17	4.866900770317775e-16	7.64434915751956e-17	nan	nan	nan	nan	nan	nan	nan	nan
56762.10010000544	4.0928304542347395e-16	1.400299546985796e-17	5.198520049737622e-16	2.823188282914885e-17	7.36882574721264e-16	3.753661800279523e-17	1.5041207143824567e-16	1.9622110406296764e-17	4.85187150696698e-16	8.119311848219282e-17	nan	nan	nan	nan	nan	nan	nan	nan
56762.15010000544	4.0910396355995153e-16	1.385052942608574e-17	5.186386779859836e-16	2.895811872179612e-17	7.352316178812668e-16	3.823264340453508e-17	1.5008801135227392e-16	2.0334300874277523e-17	4.837317905221121e-16	8.607375265294478e-17	nan	nan	nan	nan	nan	nan	nan	nan
56762.200100005444	4.0892480139531224e-16	1.3681199301506725e-17	5.174450444654716e-16	2.971716300985166e-17	7.33612341201156e-16	3.895956647428268e-17	1.4976465308755807e-16	2.0812869628587575e-17	4.823232487412365e-16	9.104952744652521e-17	nan	nan	nan	nan	nan	nan	nan	nan
56762.25010000545	4.087452922577594e-16	1.3496580347801256e-17	5.162709144514407e-16	3.050339776628784e-17	7.320243628888751e-16	3.9712853989210464e-17	1.4944199632363521e-16	2.103801685125548e-17	4.809607832274503e-16	9.608954618232824e-17	nan	nan	nan	nan	nan	nan	nan	nan
56762.30010000545	4.08565169477212e-16	1.3298684273100562e-17	5.151160980370957e-16	3.1311584215273375e-17	7.304673013405108e-16	4.048816840534115e-17	1.4912004074201604e-16	2.1000790259795773e-17	4.796436479950743e-16	1.0116708862440476e-16	nan	nan	nan	nan	nan	nan	nan	nan
56762.35010000545	4.083841663803483e-16	1.3089978393042388e-17	5.139804053686947e-16	3.213686978557799e-17	7.289407751384157e-16	4.128138642254877e-17	1.4879878602659237e-16	2.070205668721544e-17	4.7837110418284435e-16	1.0625891841989826e-16	nan	nan	nan	nan	nan	nan	nan	nan
