MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err
55751.90000000631	1.8613862485354867e-16	1.9727293788218834e-17	1.9939268779506039e-16	1.1360403881698925e-17	2.947766124733495e-16	2.0213171520458852e-17	9.375058779136343e-17	1.850755380342025e-17	3.0945800685160743e-16	1.0546933506275509e-17	2.265046355880591e-16	2.0570605432200934e-17	2.196595909245096e-16	1.2208920833908899e-17	2.9333841175047874e-16	2.482634892426398e-17	9.794164057257542e-17	2.87985293890716e-17	1.9301765214434333e-16	7.701660169867165e-18
55751.95000000631	1.8594586846192737e-16	1.996349686898544e-17	1.9919970772886794e-16	1.1363310179725125e-17	2.946417094661373e-16	2.0213820614072466e-17	9.377990361663038e-17	1.866561562489498e-17	3.092631109479925e-16	1.0556060650280283e-17	2.2633701207626636e-16	2.0832765860979394e-17	2.1949793596515095e-16	1.2393131310711043e-17	2.931229103377128e-16	2.5178583534771267e-17	9.790246992758578e-17	2.911797948490932e-17	1.9284741089199243e-16	7.705779047847833e-18
55752.000000006316	1.8575406011923982e-16	2.0198090878542193e-17	1.9900712523521072e-16	1.1365909038066661e-17	2.945067623807927e-16	2.0213976095690088e-17	9.3809395030834e-17	1.8823731602833302e-17	3.0906860465017417e-16	1.0565261499708266e-17	2.2616951012529756e-16	2.1093983169019334e-17	2.1933668483391328e-16	1.2576001953292274e-17	2.92908951281264e-16	2.5528728295203698e-17	9.786373250907711e-17	2.9437374753296554e-17	1.926771399282419e-16	7.70983125287965e-18
55752.05000000632	1.8556319546599514e-16	2.0430922572779876e-17	1.9881494315954234e-16	1.1368195994894836e-17	2.94371770069987e-16	2.021362446290335e-17	9.3839059736098e-17	1.8981798554889176e-17	3.0887448079196143e-16	1.0574524019908853e-17	2.2600212862424387e-16	2.1354103328873874e-17	2.191758343145246e-16	1.2757445008243431e-17	2.9269652054764005e-16	2.5876599417436486e-17	9.782542403461111e-17	2.9756516883835446e-17	1.9250684043635636e-16	7.713809776781403e-18
55752.10000000632	1.853732701472275e-16	2.0661846152621725e-17	1.9862316434790818e-16	1.1370166689252711e-17	2.9423673138608666e-16	2.0212752442419502e-17	9.38688954348431e-17	1.913971695949727e-17	3.0868073220802265e-16	1.0583836485215972e-17	2.2583486646011066e-16	2.161298043314895e-17	2.19015381191057e-16	1.2937377859820077e-17	2.9248560411129543e-16	2.6222023656288754e-17	9.778754022357364e-17	3.007521698432413e-17	1.9233651359926165e-16	7.717707714760978e-18
55752.150000006324	1.8518427981248525e-16	2.089072283036133e-17	1.984317916468752e-16	1.1371816862598589e-17	2.9410164518119364e-16	2.021134699401845e-17	9.389889982976545e-17	1.9297390852134947e-17	3.084873517323603e-16	1.0593187483518683e-17	2.256677225178077e-16	2.1870476212752283e-17	2.1885532224790337e-16	1.3115722641052999e-17	2.922761879545139e-16	2.656483757470472e-17	9.775007679713796e-17	3.039329514707322e-17	1.9216616059953298e-16	7.721518268011305e-18
55752.20000000633	1.8499622011577395e-16	2.1117420422794268e-17	1.9824082790362294e-16	1.1373142360346338e-17	2.939665103070907e-16	2.020939531440961e-17	9.392907062384592e-17	1.9454727721575236e-17	3.082943321997899e-16	1.0602565920174367e-17	2.2550069568014763e-16	2.2126459585386826e-17	2.1869565426977745e-16	1.3292405879115667e-17	2.920682580672779e-16	2.6904886867148035e-17	9.771302947822993e-17	3.0710580032108134e-17	1.9199578261941277e-16	7.725234746207626e-18
55752.25000000633	1.8480908671554518e-16	2.1341812969891247e-17	1.9805027596588665e-16	1.1374139133355407e-17	2.938313256152509e-16	2.0206884840931492e-17	9.395940552032226e-17	1.9611638406803746e-17	3.0810166644485605e-16	1.0611961021777055e-17	2.2533378482784143e-16	2.238080623295664e-17	2.185363740416704e-16	1.3467358171909453e-17	2.9186180044712217e-16	2.7242025736841318e-17	9.767639399151163e-17	3.1026908467763623e-17	1.9182538084080542e-16	7.728850569927465e-18
55752.30000000633	1.8462287527465006e-16	2.15637803776825e-17	1.978601386819763e-16	1.1374803239404161e-17	2.936960899568846e-16	2.0203803255172572e-17	9.398990222273636e-17	1.976803699514934e-17	3.079093473023277e-16	1.0621362339830392e-17	2.2516698883948515e-16	2.263339820642147e-17	2.1837747834885318e-16	1.3640513892913855e-17	2.916568010990084e-16	2.7576116322562153e-17	9.764016606333973e-17	3.1342125068794736e-17	1.916549564452747e-16	7.732359272995393e-18
55752.350000006336	1.8443758146032704e-16	2.178320808412207e-17	1.9767041890082009e-16	1.1375130844634081e-17	2.9356080218288604e-16	2.0200138486460812e-17	9.402055843486203e-17	1.9923840721909985e-17	3.0771736760701276e-16	1.0630759752898534e-17	2.2500030659156376e-16	2.2884123556621496e-17	2.1821896397684094e-16	1.3811810921781443e-17	2.9145324603516984e-16	2.7907028171082135e-17	9.760434142173892e-17	3.165608187203325e-17	1.9148451061406262e-16	7.735754504742789e-18
55752.40000000634	1.8425320094415062e-16	2.1999986746536478e-17	1.974811194718963e-16	1.1375118224972672e-17	2.9342546114381074e-16	2.0195878715247084e-17	9.405137186071625e-17	2.0078969871871155e-17	3.0752572019410605e-16	1.0640143469163727e-17	2.248337369584384e-16	2.3132875989660022e-17	2.1806082771138414e-16	1.3981190398250915e-17	2.9125112127500915e-16	2.823463775159662e-17	9.756891579637456e-17	3.1968637989395264e-17	1.9131404452807765e-16	7.73903003221382e-18
55752.45000000634	1.840697294020204e-16	2.221401194948638e-17	1.9729224324531668e-16	1.1374761767544858e-17	2.9329006568994994e-16	2.0191012376391913e-17	9.408234020459948e-17	2.0233347683055024e-17	3.0733439789872516e-16	1.0649504028668553e-17	2.2466727881234127e-16	2.337955454534567e-17	2.1790306633845526e-16	1.4148596497292692e-17	2.910504128449331e-16	2.8558828008750404e-17	9.753388491851461e-17	3.227965927799684e-17	1.911435593679095e-16	7.742179742292024e-18
55752.500000006345	1.8388716251411098e-16	2.2425183931733575e-17	1.971037930717714e-16	1.1374057972049975e-17	2.9315461467128674e-16	2.018552816239999e-17	9.411346117103718e-17	2.038690025289217e-17	3.0714339355575526e-16	1.0658832304228775e-17	2.24500931023371e-16	2.362406329736893e-17	2.1774567664421327e-16	1.4313976223516988e-17	2.9085110677823027e-16	2.887948795109956e-17	9.749924452100919e-17	3.258901802696027e-17	1.9097305631382217e-16	7.745197643770374e-18
55752.55000000635	1.8370549596485393e-16	2.2633407331201966e-17	1.9691577180256896e-16	1.1373003452139191e-17	2.9301910693747215e-16	2.017941502654608e-17	9.414473246478851e-17	2.0539556446923798e-17	3.0695270000101846e-16	1.0668119503185724e-17	2.243346924594872e-16	2.3866311073811986e-17	2.1758865541499916e-16	1.447727922305612e-17	2.9065318911493674e-16	2.919651227216897e-17	9.746499033825076e-17	3.289659266046259e-17	1.9080253654576153e-16	7.748077869365965e-18
55752.60000000635	1.8352472544290222e-16	2.2838590946687946e-17	1.9672818228963237e-16	1.1371594936772482e-17	2.928835413378669e-16	2.017266218590717e-17	9.41761517908605e-17	2.069124781038242e-17	3.0676231006964006e-16	1.0677357167879297e-17	2.2416856198650457e-16	2.4106211196750286e-17	2.1743199943730936e-16	1.463845761141393e-17	2.9045664590169563e-16	2.9509801001387056e-17	9.743111810615461e-17	3.320226745652216e-17	1.9063200124336232e-16	7.750814677683191e-18
55752.65000000635	1.833448466411008e-16	2.304064751537077e-17	1.9654102738549913e-16	1.136982927155653e-17	2.9274791672148826e-16	2.0165259124368844e-17	9.420771685444825e-17	2.0841908482485756e-17	3.0657221659744217e-16	1.0686537175537617e-17	2.2400253846808254e-16	2.4343681239685907e-17	2.172757054977746e-16	1.4797465815734625e-17	2.902614631916366e-16	2.981925918251839e-17	9.739762356211694e-17	3.350593228094833e-17	1.9046145158594347e-16	7.753402455121851e-18
55752.700000006356	1.8316585525645938e-16	2.3239493504989486e-17	1.9635430994333835e-16	1.1367703420096172e-17	2.926122319370681e-16	2.01571955955482e-17	9.423942536103187e-17	2.0991475113789222e-17	3.0638241241985974e-16	1.0695651739284886e-17	2.2383662076572585e-16	2.457864280167155e-17	2.1711977038316656e-16	1.495426043030145e-17	2.900676270442167e-16	3.0124796577286405e-17	9.736450244499174e-17	3.3807482335899366e-17	1.902908887525155e-16	7.75583571774621e-18
55752.75000000636	1.8298774699010876e-16	2.3435048919748775e-17	1.961680328169279e-16	1.1365214465310668e-17	2.92476485833019e-16	2.0148461625664916e-17	9.427127501623305e-17	2.113988678641617e-17	3.0619289037277684e-16	1.0704693406882756e-17	2.236708077387722e-16	2.4811021297002303e-17	2.1696419088034354e-16	1.5108800083990342e-17	2.8987512352510323e-16	3.04263273922052e-17	9.733175049505978e-17	3.41068179224169e-17	1.901203139217833e-16	7.75810911311165e-18
55752.80000000636	1.8281051754728983e-16	2.3627237119075844e-17	1.959821988607076e-16	1.1362359610764725e-17	2.9234067725740517e-16	2.0139047516396608e-17	9.430326352592615e-17	2.1287084937417878e-17	3.060036432918143e-16	1.0713655060438992e-17	2.2350509824439346e-16	2.5040745759452504e-17	2.168089637762382e-16	1.526104531869218e-17	2.896839387060314e-16	3.07237700266499e-17	9.729936345399882e-17	3.440384421639577e-17	1.8994972827215e-16	7.760217422060958e-18
55752.850000006365	1.8263416263730396e-16	2.3815984648317165e-17	1.9579681092974318e-16	1.1359136181977997e-17	2.922048050580168e-16	2.0128943847635486e-17	9.433538859617046e-17	2.1433013284993355e-17	3.0581466401325105e-16	1.0722529915536539e-17	2.233394911375806e-16	2.526774866010574e-17	2.1665408585787535e-16	1.5410958477692932e-17	2.894940586646776e-16	3.101704684056747e-17	9.726733706485409e-17	3.469847105729405e-17	1.8977913298171595e-16	7.76215556047544e-18
55752.90000000637	1.8245867797349401e-16	2.4001221080598793e-17	1.956118718797414e-16	1.1355541627765787e-17	2.9206886808228603e-16	2.0118141480263937e-17	9.436764793321874e-17	2.1577617757894076e-17	3.056259453758826e-16	1.073131151605911e-17	2.231739852711455e-16	2.5491965737800407e-17	2.164995539122997e-16	1.555850360315479e-17	2.893054694845207e-16	3.1306083940126035e-17	9.723566707199782e-17	3.499061274907928e-17	1.8960852922828978e-16	7.763918581009655e-18
55752.95000000637	1.8228405927320858e-16	2.4182878869077693e-17	1.954273845670671e-16	1.1351573521538368e-17	2.919328651773129e-16	2.0106631558878408e-17	9.440003924353408e-17	2.172084642771219e-17	3.0543748083858586e-16	1.0739992941223031e-17	2.2300857949570874e-16	2.5713335841433428e-17	2.1634536472660822e-16	1.570364634194268e-17	2.8911815725469107e-16	3.159081097997165e-17	9.720434922111939e-17	3.528018787276267e-17	1.894379181893824e-16	7.76550167480342e-18
55753.000000006374	1.821103022577761e-16	2.4360893208911195e-17	1.952433518487339e-16	1.134722956262695e-17	2.917967951899345e-16	2.0094405514503115e-17	9.443256023373146e-17	2.1862649444083196e-17	3.05249265243338e-16	1.0748565827696463e-17	2.228432726597001e-16	2.5931800783231797e-17	2.1619151508787234e-16	1.5846353859034162e-17	2.889321080698711e-16	3.187116098069428e-17	9.71733792591745e-17	3.556711910998789e-17	1.8926730104221543e-16	7.766900173162269e-18
55753.05000000638	1.8193740265246446e-16	2.4535201908260947e-17	1.9505977658241906e-16	1.1342507577622827e-17	2.9166065696657844e-16	2.008145506728624e-17	9.446520861063508e-17	2.2002978972908417e-17	3.050612936192897e-16	1.0757021903010022e-17	2.2267806360934473e-16	2.6147305202318126e-17	2.160380017831912e-16	1.5986594757901838e-17	2.887473080301177e-16	3.214707016038518e-17	9.714275293436703e-17	3.5851333077071394e-17	1.890966789637229e-16	7.768109549231452e-18
55753.10000000638	1.8176535618646368e-16	2.470574526771325e-17	1.948766616264714e-16	1.1337405521694615e-17	2.915244493533756e-16	2.0067772229199732e-17	9.449798208119228e-17	2.2141789137372507e-17	3.04873560995816e-16	1.076535322756691e-17	2.2251295118866365e-16	2.63597964378584e-17	2.1588482159960956e-16	1.612433900729337e-17	2.8856374324076777e-16	3.241847777912627e-17	9.711246599611837e-17	3.6132760169043546e-17	1.889260531305559e-16	7.769125419650234e-18
55753.15000000638	1.8159415859284328e-16	2.4872465967597602e-17	1.946940098399054e-16	1.1331921479934157e-17	2.913881711961536e-16	2.0053349306708988e-17	9.453087835258342e-17	2.2279035961738435e-17	3.0468606240215294e-16	1.0773552195360244e-17	2.2234793423946263e-16	2.6569224411133503e-17	2.1573197132413892e-16	1.6259557873834685e-17	2.883813998122726e-16	3.268532599542672e-17	9.708251419502969e-17	3.641133441307003e-17	1.8875542471908069e-16	7.769943546211703e-18
55753.200000006385	1.8142380560853039e-16	2.5035308962582483e-17	1.9451182408241824e-16	1.1326053668716163e-17	2.912518213403646e-16	2.003817890347209e-17	9.456389513209481e-17	2.2414677317917812e-17	3.044987928677763e-16	1.0781611535275825e-17	2.221830116013304e-16	2.6775541515975642e-17	2.155794477437086e-16	1.639222386005039e-17	2.882002638600786e-16	3.294755973372539e-17	9.705289328285855e-17	3.668699333083935e-17	1.8858479490538737e-16	7.770559837499194e-18
55753.25000000639	1.8125429297427518e-16	2.5194221383171092e-17	1.9433010721439192e-16	1.1319800437041237e-17	2.911153986311315e-16	2.0022253923055363e-17	9.459703012719761e-17	2.25486728747066e-17	3.0431174742203805e-16	1.0789524311458261e-17	2.22018182111628e-16	2.697870251696643e-17	2.1542724764518685e-16	1.6522310647298024e-17	2.8802032150449845e-16	3.320512656208001e-17	9.702359901248838e-17	3.6959677809427914e-17	1.8841416486529269e-16	7.770970350531488e-18
55753.30000000639	1.8108561643461796e-16	2.5349152443520406e-17	1.941488620968646e-16	1.1313160267930337e-17	2.909789019132759e-16	2.0005567571644995e-17	9.463028104550304e-17	2.268098404958807e-17	3.0412492109463863e-16	1.0797283924059988e-17	2.218534446054844e-16	2.7178664454957738e-17	2.1527536781531208e-16	1.6649793043263737e-17	2.878415588705513e-16	3.3457976579313793e-17	9.699462713789707e-17	3.722933198015588e-17	1.8824353577433887e-16	7.771171292414391e-18
55753.350000006394	1.8091777173786493e-16	2.550005335528048e-17	1.9396809159161602e-16	1.1306131779803964e-17	2.908423300312355e-16	1.9988113360800712e-17	9.466364559472245e-17	2.281157396310244e-17	3.0393830891524745e-16	1.080488410878045e-17	2.2168879791579232e-16	2.7375386559350358e-17	2.151238050407228e-16	1.6774646933659035e-17	2.876639620878554e-16	3.370606231089104e-17	9.696597341412477e-17	3.749590310506138e-17	1.8807290880779852e-16	7.77115902198805e-18
55753.4000000064	1.8075075463605085e-16	2.5646877246936105e-17	1.937877985610973e-16	1.1298713727886138e-17	2.907056818291272e-16	1.9969885110217368e-17	9.46971214827721e-17	2.29404073956772e-17	3.0375190591339464e-16	1.0812318936976764e-17	2.2152424087319842e-16	2.7568830166778953e-17	2.1497255610789544e-16	1.6896849237793763e-17	2.8748751729047866e-16	3.3949338612936975e-17	9.693763359724341e-17	3.775934147054023e-17	1.8790228514068096e-16	7.770930051494729e-18
55753.4500000064	1.8058456088491235e-16	2.5789579088404175e-17	1.9360798586845566e-16	1.1290905005644695e-17	2.905689561507242e-16	1.995087695053699e-17	9.473070641765286e-17	2.3067450746813918e-17	3.035657071189431e-16	1.0819582815509038e-17	2.2135977230610019e-16	2.7758958645726717e-17	2.148216178031632e-16	1.7016377867706186e-17	2.8731221061680923e-16	3.418776258377126e-17	9.690960344433543e-17	3.801960028779673e-17	1.8773166594773189e-16	7.770481048250545e-18
55753.5000000064	1.8041918624386158e-16	2.5928115620460324e-17	1.9342865637755904e-16	1.1282704646222634e-17	2.9043215183944375e-16	1.993108332622171e-17	9.476439810751275e-17	2.319267199662888e-17	3.033797075617018e-16	1.0826670485621714e-17	2.211953910406378e-16	2.794573732674031e-17	2.1467098691267956e-16	1.7133211690643895e-17	2.871380282094159e-16	3.442129348244415e-17	9.688187871344969e-17	3.827663559974028e-17	1.8756105240343373e-16	7.769808836341143e-18
55753.550000006406	1.8025462647594401e-16	2.6062445288724834e-17	1.932498129529961e-16	1.1274111823908314e-17	2.9029526773838175e-16	1.9910498998407547e-17	9.479819426058948e-17	2.3316040669635855e-17	3.0319390227174274e-16	1.0833577022173431e-17	2.2103109590068543e-16	2.812913343788364e-17	2.1452066022238698e-16	1.7247330494582936e-17	2.8696495621492106e-16	3.464989265380835e-17	9.685445516358553e-17	3.853040619394177e-17	1.8739044568201509e-16	7.768910398328607e-18
55753.60000000641	1.800908773478154e-16	2.6192528181909742e-17	1.9307145846006096e-16	1.126512585563774e-17	2.901583026902652e-16	1.988911904790288e-17	9.48320925852631e-17	2.343752780067907e-17	3.0300828627866566e-16	1.084029783246513e-17	2.208668857078492e-16	2.8309116045089013e-17	2.1437063451802485e-16	1.73587149566237e-17	2.8679298078386044e-16	3.487352345965486e-17	9.682732855464817e-17	3.878087352141042e-17	1.8721984695745183e-16	7.767782876995643e-18
55753.65000000641	1.799279346297211e-16	2.6318325974065744e-17	1.9289359576477807e-16	1.1255746202487025e-17	2.9002125553745e-16	1.98669388781678e-17	9.486609078999877e-17	2.355710590301257e-17	3.028228546129995e-16	1.0846828655207931e-17	2.2070275928146268e-16	2.8485655997135624e-17	2.1422090658508387e-16	1.7467346614040434e-17	2.8662208807054457e-16	3.5092151215533103e-17	9.680049464743258e-17	3.9028001620785344e-17	1.8704925740346558e-16	7.76642357709797e-18
55753.700000006414	1.7976579409543887e-16	2.6439801870554054e-17	1.9271622773390009e-16	1.1245972471237935e-17	2.8988412512199225e-16	1.984395421839121e-17	9.490018658337977e-17	2.3674748938458873e-17	3.0263760230433638e-16	1.085316555857786e-17	2.2053871543857076e-16	2.865872587498767e-17	2.1407147320882614e-16	1.7573207837802076e-17	2.8645226423293526e-16	3.5305743132878375e-17	9.677394920358158e-17	3.927175704772844e-17	1.8687867819353471e-16	7.764829967167627e-18
55753.75000000642	1.796044515222848e-16	2.655692055754231e-17	1.9253935723491938e-16	1.1235804415932425e-17	2.8974691028555773e-16	1.9820161126641663e-17	9.493437767406064e-17	2.3790432289427808e-17	3.0245252438306566e-16	1.0859304938409315e-17	2.2037475299393352e-16	2.8828299945200985e-17	2.1392233117420507e-16	1.7676281808398833e-17	2.8628349543250177e-16	3.5514268266109693e-17	9.674768798556494e-17	3.95121088092186e-17	1.867081105008905e-16	7.762999681327189e-18
55753.80000000642	1.7944390269104345e-16	2.6669648154809722e-17	1.9236298713606609e-16	1.1225241939480894e-17	2.896096098694446e-16	1.9795555993072288e-17	9.496866177080263e-17	2.3904132733011025e-17	3.022676158794067e-16	1.086524351631179e-17	2.2021087076001226e-16	2.8994354117204727e-17	2.1377347726591552e-16	1.777655249385428e-17	2.861157678340963e-16	3.571769746439373e-17	9.672170675664668e-17	3.9749028302494734e-17	1.8653755549852094e-16	7.760930521158235e-18
55753.85000000642	1.792841433859707e-16	2.6777952171651886e-17	1.9218712030631195e-16	1.1214285095282702e-17	2.8947222271463825e-16	1.97701355432419e-17	9.50030365824303e-17	2.4015828416841698e-17	3.020828718235554e-16	1.0870978337494927e-17	2.2004706754697342e-16	2.915686590422046e-17	2.1362490826832265e-16	1.787400462973662e-17	2.859490676058024e-16	3.591600332780217e-17	9.669600128084612e-17	3.99824892583965e-17	1.8636701435917972e-16	7.758620457596376e-18
55753.900000006426	1.7912516939474085e-16	2.6881801465698106e-17	1.9201175961538926e-16	1.1202934088905494e-17	2.8933474766171924e-16	1.9743896841485376e-17	9.503749981786425e-17	2.412549883678584e-17	3.018982872486424e-16	1.0876506764208468e-17	2.1988334216266634e-16	2.931581438764023e-17	2.134766209654719e-16	1.7968623701115366e-17	2.857833809188192e-16	3.610916016759281e-17	9.667056732292078e-17	4.021246768891046e-17	1.8619648825538373e-16	7.756067632880066e-18
55753.95000000643	1.789669765084361e-16	2.6981166204501987e-17	1.9183690793378326e-16	1.1191189279760621e-17	2.8919718355093116e-16	1.971683729439771e-17	9.507204918608741e-17	2.423312481640219e-17	3.0171385779867316e-16	1.0881825652176607e-17	2.1971969341263222e-16	2.947118018466204e-17	2.133286121410591e-16	1.806039592628362e-17	2.856186939473125e-16	3.6297143970406445e-17	9.664540064833174e-17	4.043894183867126e-17	1.8602597835941593e-16	7.753270362530767e-18
55754.00000000643	1.7880956052148734e-16	2.7076017829731782e-17	1.9166256813273591e-16	1.1179051182856394e-17	2.8905952922213704e-16	1.9688954654425977e-17	9.510668239614043e-17	2.4338688488093622e-17	3.01529580480335e-16	1.0886930331929163e-17	2.1955612010008704e-16	2.962294541901805e-17	2.1318087857840817e-16	1.8149308242203777e-17	2.854549928682945e-16	3.647993236615475e-17	9.662049702320838e-17	4.0661892140256195e-17	1.8585548584333116e-16	7.750227137393702e-18
55754.050000006435	1.7865291723168318e-16	2.71663290238195e-17	1.9148874308425357e-16	1.1166520470552993e-17	2.8892178351485323e-16	1.966024702352031e-17	9.514139715714104e-17	2.444217327588395e-17	3.0134545248451534e-16	1.0891816202522246e-17	2.1939262102592026e-16	2.977109369466446e-17	2.1303341706045894e-16	1.823534829154836e-17	2.852922638614633e-16	3.6657504599389525e-17	9.659585221432598e-17	4.088130117304476e-17	1.8568501187895614e-16	7.746936625718903e-18
55754.10000000644	1.784970424401067e-16	2.7252073678938364e-17	1.913154356611391e-16	1.115359797437037e-17	2.8878394526821553e-16	1.963071285696783e-17	9.517619117822261e-17	2.454356387982583e-17	3.0116147100247323e-16	1.0896478981482164e-17	2.1922919498868863e-16	2.991561007227248e-17	2.1288622436976062e-16	1.8318504411284375e-17	2.8513049310911414e-16	3.682984150404164e-17	9.657146198906746e-17	4.1097153625516325e-17	1.855145576378996e-16	7.743397675306318e-18
55754.15000000644	1.7834193195111455e-16	2.733322686819983e-17	1.9114264873694463e-16	1.1140284686842101e-17	2.8864601332100176e-16	1.9600350967265453e-17	9.521106216860911e-17	2.464284626197556e-17	3.009776332253361e-16	1.090091470503856e-17	2.190658407846073e-16	3.005648104838483e-17	2.1273929728841716e-16	1.8398765622708678e-17	2.849696667959464e-16	3.6996925481300977e-17	9.654732211540414e-17	4.130943626078821e-17	1.8534412429154516e-16	7.73960931569631e-18
55754.20000000644	1.781875815723141e-16	2.7409764818946617e-17	1.9097038518601688e-16	1.112658176339371e-17	2.8850798651159135e-16	1.9569160528188324e-17	9.524600783753056e-17	2.4740007633858948e-17	3.007939363441695e-16	1.0905119728620372e-17	2.189025572075416e-16	3.0193694537143017e-17	2.125926325981019e-16	1.847612162287214e-17	2.848097711089793e-16	3.7158740480549536e-17	9.652342836185573e-17	4.1518137885239345e-17	1.8517371301106059e-16	7.735570760426847e-18
55754.25000000645	1.7803398711452463e-16	2.748166488803011e-17	1.907986478834935e-16	1.1112490524275029e-17	2.8836986367802045e-16	1.9537141078894023e-17	9.528102589426514e-17	2.4835036445400924e-17	3.0061037755026355e-16	1.0909090727449007e-17	2.1873934304900669e-16	3.0327239854453094e-17	2.1244622708003527e-16	1.8550562777362987e-17	2.846507922373896e-16	3.7315271983185194e-17	9.649977649746103e-17	4.172324932011789e-17	1.8500332496740263e-16	7.731281409347151e-18
55754.30000000645	1.778811443917566e-16	2.7548905539038566e-17	1.9062743970531065e-16	1.1098012456532203e-17	2.882316436579397e-16	1.9504292528257186e-17	9.531611404812588e-17	2.49279223753452e-17	3.004269540348617e-16	1.0912824695987983e-17	2.185761970981548e-16	3.045710770452449e-17	2.123000775149426e-16	1.862208011435306e-17	2.844927163723895e-16	3.746650698926689e-17	9.647636229175533e-17	4.1924763375932356e-17	1.8483296133131383e-16	7.726740850999897e-18
55754.35000000645	1.7772904922116106e-16	2.761146632129368e-17	1.9045676352818393e-16	1.108314921602044e-17	2.880933252886127e-16	1.9470615159273278e-17	9.535127000843309e-17	2.5018656323021026e-17	3.002436629893393e-16	1.0916318948151474e-17	2.1841311814176945e-16	3.0583290168641046e-17	2.1215418068306087e-16	1.86906653199087e-17	2.843355297070788e-16	3.7612434006831536e-17	9.645318151473309e-17	4.212267482955393e-17	1.846626232733289e-16	7.72194886506285e-18
55754.400000006455	1.7757769742302947e-16	2.7669327850643908e-17	1.9028662222964455e-16	1.1067902629466418e-17	2.879549074069388e-16	1.9436109633641035e-17	9.538649148453599e-17	2.5107230401513107e-17	3.0006050160497084e-16	1.0919571116787945e-17	2.1825010496426561e-16	3.0705780696147296e-17	2.1200853336409973e-16	1.8756310734492797e-17	2.841792184363307e-16	3.7753043043824596e-17	9.643022993681967e-17	4.231698040388454e-17	1.844923119637784e-16	7.716905424867053e-18
55754.45000000646	1.7742708482073906e-16	2.772247179190806e-17	1.901170186880525e-16	1.105227469657427e-17	2.8781638884943816e-16	1.9400776996467185e-17	9.542177618577731e-17	2.5193637932127336e-17	2.998774670731006e-16	1.0922579153372494e-17	2.1808715634767195e-16	3.082457409751627e-17	2.118631323372549e-16	1.881900935064748e-17	2.840237687566324e-16	3.788832560255642e-17	9.640750332884174e-17	4.250767874998774e-17	1.8432202857279279e-16	7.711610699976605e-18
55754.50000000646	1.7727720724073036e-16	2.777088084294804e-17	1.899479557825473e-16	1.1036267592179691e-17	2.8767776845223127e-16	1.9364618681161208e-17	9.545712182152683e-17	2.5277873440218466e-17	2.9969455658522774e-16	1.0925341326884003e-17	2.1792427107163334e-16	3.0939666539466946e-17	2.1171797438113156e-16	1.8878754811827468e-17	2.8386916686597096e-16	3.801827467662613e-17	9.638499746200005e-17	4.269477043157391e-17	1.8415177427030383e-16	7.706065058852158e-18
55754.550000006464	1.7712806051247825e-16	2.781453872031601e-17	1.8977943639311816e-16	1.101988366845165e-17	2.875390450510821e-16	1.9327636514448222e-17	9.549252610113756e-17	2.5359932652247838e-17	2.995117673328204e-16	1.0927856223378469e-17	2.1776144791339947e-16	3.1051055542081334e-17	2.115730562738032e-16	1.893554141234126e-17	2.83715398963696e-16	3.8142884750231353e-17	9.636270810783438e-17	4.287825791173474e-17	1.8398155022604122e-16	7.700269071576176e-18
55754.60000000647	1.7697964046846898e-16	2.7853430146382636e-17	1.8961146340056417e-16	1.1003125457143998e-17	2.8740021748131446e-16	1.9289832721587824e-17	9.552798673396338e-17	2.5439812494117883e-17	2.993290965071763e-16	1.0930122744449338e-17	2.1759868564781957e-16	3.1158739977821875e-17	2.1142837479271061e-16	1.898936409841405e-17	2.835624512503713e-16	3.826215179984002e-17	9.634063103819584e-17	4.305814554185676e-17	1.8381135760955276e-16	7.694223512669986e-18
55754.65000000647	1.7683194294415125e-16	2.788754083797598e-17	1.8944403968652646e-16	1.0985995671899218e-17	2.8726128457793454e-16	1.9251209931743347e-17	9.556350142933066e-17	2.5517511090712252e-17	2.991465413000889e-16	1.0932140106241873e-17	2.1743598304733657e-16	3.126272007245674e-17	2.1128392671470952e-16	1.9040218470342e-17	2.83410309927651e-16	3.837607329816577e-17	9.631876202521579e-17	4.32344395525957e-17	1.8364119759018827e-16	7.687929363973147e-18
55754.70000000647	1.7668496377792165e-16	2.79168574964344e-17	1.8927716813346365e-16	1.0968497210594954e-17	2.871222451754888e-16	1.9211771183518544e-17	9.559906789656662e-17	2.5593027766659007e-17	2.9896409890302623e-16	1.0933907838297741e-17	2.1727333888197684e-16	3.1362997407806605e-17	2.1113970881601525e-16	1.9088100785715815e-17	2.8325896119815047e-16	3.848464822042394e-17	9.6297096841278e-17	4.34071480468469e-17	1.8347107133711572e-16	7.681387817619095e-18
