MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err
55805.550000005474	3.818854789788305e-15	3.793876468360487e-16	3.720967980218264e-15	2.488832575907938e-17	4.832537939536873e-15	1.6229027799766727e-16	1.5068613885669178e-15	7.66181235385529e-16	4.908985528281029e-15	1.1663658998624925e-16	nan	nan
55805.60000000548	3.819499033216537e-15	3.7151122790112973e-16	3.717342267602751e-15	2.4994732112166232e-17	4.828303998259963e-15	1.714069436047392e-16	1.5064732769328573e-15	7.586866496410455e-16	4.9044452619778434e-15	7.959138390675902e-17	nan	nan
55805.65000000548	3.8201320496393585e-15	3.6364030196782603e-16	3.713707504559103e-15	2.5124509840159186e-17	4.82407064673797e-15	1.7691307177802021e-16	1.5060942329289143e-15	7.511783747159457e-16	4.899909238721424e-15	4.5020898525850074e-17	nan	nan
55805.70000000548	3.82075359545435e-15	3.557768626930654e-16	3.7100633491012835e-15	2.528410166583793e-17	4.8198368264618204e-15	1.7872335672270674e-16	1.5057243008476566e-15	7.43656891109108e-16	4.895376645757233e-15	4.0140533978658156e-17	nan	nan
55805.750000005486	3.821363427005281e-15	3.4792296671746467e-16	3.706409459191868e-15	2.5480019280758846e-17	4.815601370237508e-15	1.7678675434155772e-16	1.5053635250231641e-15	7.361226855500676e-16	4.890847177564847e-15	7.244690903934686e-17	nan	nan
55805.80000000549	3.8219613005957076e-15	3.4008073756256314e-16	3.702745510277774e-15	2.571840673830492e-17	4.811363001931201e-15	1.7108521315329559e-16	1.5050119498190284e-15	7.285762511256196e-16	4.886321220212284e-15	1.1010028689660643e-16	nan	nan
55805.85000000549	3.822546972483308e-15	3.322523698985162e-16	3.699071858084436e-15	2.599905028215333e-17	4.8071203361816874e-15	1.6163434738898068e-16	1.504669619641649e-15	7.210180874110533e-16	4.881799104291614e-15	1.4580221432528475e-16	nan	nan
55805.900000005495	3.823120198885542e-15	3.244401342218742e-16	3.695389742045828e-15	2.6313611131925983e-17	4.8028718780801346e-15	1.4848673307642475e-16	1.5043365789356946e-15	7.134487006061072e-16	4.877281051602384e-15	1.7789294817613074e-16	nan	nan
55805.9500000055	3.8236807359609664e-15	3.166463820070294e-16	3.6917004606315135e-15	2.6653020667568137e-17	4.798616022817066e-15	1.3174040582372353e-16	1.5040128721841017e-15	7.058686036751407e-16	4.872767175319899e-15	2.0565237354648512e-16	nan	nan
55806.0000000055	3.824228339829055e-15	3.088735513564522e-16	3.688005312293924e-15	2.7008278684934138e-17	4.79435105529652e-15	1.115607560886682e-16	1.5036985439045075e-15	6.982783164924308e-16	4.868257480130828e-15	2.2863995933819807e-16	nan	nan
55806.0500000055	3.8247627665668006e-15	3.011241732636275e-16	3.684305595453198e-15	2.737068085098013e-17	4.7900751497172525e-15	8.824590923974104e-17	1.5033936386593038e-15	6.906783659931224e-16	4.863751862336183e-15	2.4654468249932183e-16	nan	nan
55806.10000000551	3.8252837721900244e-15	2.934008785014355e-16	3.6806026085174024e-15	2.7731987499637644e-17	4.7857863691209745e-15	6.248032157995856e-17	1.5030982010439618e-15	6.830692863296654e-16	4.859250109921682e-15	2.591373135893935e-16	nan	nan
55806.15000000551	3.825791112673767e-15	2.8570640527911957e-16	3.676897649879996e-15	2.808454124017683e-17	4.781482664907451e-15	3.683413322752354e-17	1.5028122756990312e-15	6.754516190326985e-16	4.85475190259552e-15	2.662514318232741e-16	nan	nan
55806.20000000551	3.8262845439335945e-15	2.7804360772362113e-16	3.6731920179223665e-15	2.842134282908517e-17	4.777161883140297e-15	2.691274408137938e-17	1.5025359072968438e-15	6.678259131806672e-16	4.850256811793558e-15	2.6777474289717756e-16	nan	nan
55806.250000005515	3.8267638218556225e-15	2.7041546530526185e-16	3.6694870110059635e-15	2.873609476797986e-17	4.772823203860635e-15	4.8820718259388604e-17	1.5022691405583775e-15	6.601927255733716e-16	4.8457643006520015e-15	2.63645031079098e-16	nan	nan
55806.30000000552	3.827228702249498e-15	2.628250933426395e-16	3.665783927511049e-15	2.902322137448169e-17	4.768468922027538e-15	7.892747225800937e-17	1.502012020238987e-15	6.525526209124665e-16	4.841273723947424e-15	2.538488894346117e-16	nan	nan
55806.35000000552	3.8276789408840915e-15	2.5527575471717853e-16	3.662084065798792e-15	2.9277872823408257e-17	4.764101657258628e-15	1.0968432898757453e-16	1.5017645911335923e-15	6.449061719911029e-16	4.836784328004348e-15	2.3842296951677773e-16	nan	nan
55806.400000005524	3.82811429347446e-15	2.4777087296393775e-16	3.658388724237942e-15	2.949591907062561e-17	4.759723917983364e-15	1.3964127782369658e-16	1.5015268980795971e-15	6.372539598889423e-16	4.832295250570126e-15	2.1745886932478786e-16	nan	nan
55806.45000000553	3.828534515671661e-15	2.4031404693534876e-16	3.654699201202867e-15	2.9673938429584985e-17	4.755338102293845e-15	1.6825289876983777e-16	1.5012989859562418e-15	6.295965741751911e-16	4.827805520657302e-15	1.9111556689807955e-16	nan	nan
55806.50000000553	3.8289393630944635e-15	2.329090672160003e-16	3.651016795071301e-15	2.980920426194426e-17	4.750946498762752e-15	1.9520281710365945e-16	1.5010808996803855e-15	6.219346131215219e-16	4.823314058353313e-15	1.5965213478560688e-16	nan	nan
55806.55000000553	3.829328591291403e-15	2.255599345808029e-16	3.6473428042465346e-15	2.98996722971581e-17	4.746551287228608e-15	2.2026332446397e-16	1.500872684211696e-15	6.142686839216313e-16	4.818819674597537e-15	1.2353025507606644e-16	nan	nan
55806.600000005536	3.829701955747011e-15	2.1827088071457847e-16	3.6436785271363524e-15	2.9943970500716437e-17	4.742154539548558e-15	2.432534596075111e-16	1.5006743845526504e-15	6.065994029218924e-16	4.814321070925612e-15	8.384978647348571e-17	nan	nan
55806.65000000554	3.830059211908439e-15	2.1104639151480622e-16	3.640025262164543e-15	2.994139259678474e-17	4.7377582203188144e-15	2.6402296750842075e-16	1.5004860457423713e-15	5.989273958604131e-16	4.8098168391810436e-15	4.544250511226828e-17	nan	nan
55806.70000000554	3.830400115143536e-15	2.0389123333406446e-16	3.6363843077972986e-15	2.989189614859983e-17	4.733364187562989e-15	2.8244490707160516e-16	1.5003077128699256e-15	5.912532981172216e-16	4.805305517946681e-15	4.036955985484522e-17	nan	nan
55806.750000005544	3.830724420789569e-15	1.968104824848385e-16	3.6327569625016555e-15	2.979610556847583e-17	4.728974193388415e-15	2.9841171125232427e-16	1.5001394310568104e-15	5.835777549755147e-16	4.800787741763797e-15	7.941758571314731e-17	nan	nan
55806.80000000555	3.83103188409488e-15	1.898095584412271e-16	3.62914452479042e-15	2.9655320231745063e-17	4.7245898846106645e-15	3.118328384084614e-16	1.4999812454738176e-15	5.7590142189369205e-16	4.796266901195322e-15	1.2533253958550016e-16	nan	nan
55806.85000000555	3.831322260270424e-15	1.8289426113080353e-16	3.62554829320364e-15	2.947152752872046e-17	4.720212803346361e-15	3.2263325478113797e-16	1.4998332013319532e-15	5.682249647904063e-16	4.791746469405158e-15	1.7098483930386253e-16	nan	nan
55806.90000000555	3.831595304448996e-15	1.7607081274612457e-16	3.6219695663203954e-15	2.924742024839998e-17	4.71584438757449e-15	3.307524038218108e-16	1.4996953438853559e-15	5.605490603428829e-16	4.787229811761111e-15	2.1488570017758843e-16	nan	nan
55806.950000005556	3.83185077171411e-15	1.693459044446027e-16	3.618409642759641e-15	2.8986417444050985e-17	4.711485971666263e-15	3.3614349346605345e-16	1.4995677184312975e-15	5.528743962979603e-16	4.782720186946285e-15	2.563825252885185e-16	nan	nan
55807.00000000556	3.832088417089246e-15	1.627267482844321e-16	3.614869821172908e-15	2.8692687043896107e-17	4.707138786883745e-15	3.3877301419862947e-16	1.4994503703062909e-15	5.452016717995036e-16	4.778220748038276e-15	2.9505464220917246e-16	nan	nan
55807.05000000556	3.83230799552821e-15	1.5622113455042545e-16	3.6113514002777165e-15	2.837116794781998e-17	4.702803961847292e-15	3.386204432021707e-16	1.4993433448984135e-15	5.375315977306638e-16	4.7737345435565955e-15	3.3058018578444176e-16	nan	nan
55807.100000005565	3.832509261919108e-15	1.4983749446299378e-16	3.607855678823602e-15	2.8027588085330237e-17	4.6984825229719626e-15	3.3567811539620254e-16	1.4992466876327143e-15	5.298648970724358e-16	4.769264518478495e-15	3.6269418237637043e-16	nan	nan
55807.15000000557	3.8326919710883086e-15	1.4358496773651283e-16	3.604383955623281e-15	2.7668473767266956e-17	4.694175394872977e-15	3.299512613520379e-16	1.4991604439812664e-15	5.222023052809761e-16	4.764813515223374e-15	3.911716611762093e-16	nan	nan
55807.20000000557	3.832855877798741e-15	1.374734740126675e-16	3.600937529544792e-15	2.7301143868152365e-17	4.689883400740342e-15	3.2145823143101427e-16	1.4990846594570056e-15	5.145445706832424e-16	4.76038427460613e-15	4.158194448560397e-16	nan	nan
55807.25000000557	3.833000736753296e-15	1.315137861882035e-16	3.597517699508123e-15	2.6933680826409992e-17	4.685607262682727e-15	3.102309513008885e-16	1.4990193796211895e-15	5.068924548939871e-16	4.75597943675954e-15	4.364715307330713e-16	nan	nan
55807.300000005576	3.833126302573868e-15	1.257176023024945e-16	3.594125764512452e-15	2.657486849550987e-17	4.681347602040664e-15	2.963156956291439e-16	1.4989646500801547e-15	4.992467332530133e-16	4.7516015420259856e-15	4.529861900831123e-16	nan	nan
55807.35000000558	3.833232329830808e-15	1.2009761091108229e-16	3.590763023608066e-15	2.623408578548476e-17	4.677104939669177e-15	2.797743422819381e-16	1.498920516480776e-15	4.916081952875991e-16	4.747253031818677e-15	4.65244002056309e-16	nan	nan
55807.40000000558	3.833318573011207e-15	1.1466754221796228e-16	3.5874307759264066e-15	2.592114457107173e-17	4.672879696189879e-15	2.606864181272466e-16	1.498887024517601e-15	4.839776451972844e-16	4.742936249452564e-15	4.731464593573199e-16	nan	nan
55807.450000005585	3.833384786546079e-15	1.0944219388998182e-16	3.58413032066968e-15	2.5646062047370374e-17	4.668672192212624e-15	2.391525627671505e-16	1.4988642199322022e-15	4.76355902367842e-16	4.738653440945229e-15	4.766149648121131e-16	nan	nan
55807.50000000559	3.8334307247956396e-15	1.0443741630642445e-16	3.58086295711451e-15	2.5418761754657204e-17	4.664482648526758e-15	2.1530075812910166e-16	1.4988521485063661e-15	4.687438019133777e-16	4.734406755787786e-15	4.75590126050753e-16	nan	nan
55807.55000000559	3.833456142037975e-15	9.967003690792214e-17	3.57762985697566e-15	2.5248130159728354e-17	4.660311186262037e-15	1.8929847786104768e-16	1.498850856076363e-15	4.611421952475642e-16	4.730198247686134e-15	4.700313049586916e-16	nan	nan
55807.600000005594	3.8334607924866004e-15	9.515769807695377e-17	3.574430282131639e-15	2.5133629523963487e-17	4.656157827019226e-15	1.613789456802666e-16	1.4988603885154336e-15	4.535519506906222e-16	4.7260298752726114e-15	4.599164136587839e-16	nan	nan
55807.6500000056	3.833444430297823e-15	9.091857824840223e-17	3.5712620242611e-15	2.5067306021443722e-17	4.652022492970436e-15	1.3190574670860454e-16	1.49888079174806e-15	4.45973954110348e-16	4.721903502788294e-15	4.452419839109204e-16	nan	nan
55807.7000000056	3.833406809527699e-15	8.697096363787851e-17	3.568122837311643e-15	2.5040599959969105e-17	4.647905006929242e-15	1.0156062381341704e-16	1.4989121117463966e-15	4.3840910960091376e-16	4.717820900736062e-15	4.260235861772979e-16	nan	nan
55807.7500000056	3.833347673507938e-15	8.333259808391656e-17	3.565010475303036e-15	2.5044880600501575e-17	4.643805092390563e-15	7.201762001215645e-17	1.4989543945260556e-15	4.30858340206055e-16	4.713783746504605e-15	4.022967619043519e-16	nan	nan
55807.800000005605	3.833264500231544e-15	8.001096898536741e-17	3.561922692306158e-15	2.507176681930816e-17	4.6397223735403485e-15	4.882483842676475e-17	1.4990076861487003e-15	4.233225886843696e-16	4.709793624963509e-15	3.7411880973474096e-16	nan	nan
55807.85000000561	3.833149713663461e-15	7.699173753082324e-17	3.558857242456194e-15	2.5113395096048978e-17	4.635656389006642e-15	4.715128701176917e-17	1.499072032731451e-15	4.158028183247356e-16	4.705852029029546e-15	3.415721638548121e-16	nan	nan
55807.90000000561	3.8329950537771385e-15	7.425627921546782e-17	3.555811879946737e-15	2.5162633049118137e-17	4.6316069836965794e-15	6.832782900824076e-17	1.4991474804303445e-15	4.083000138125398e-16	4.7019603602043555e-15	3.0477108596475955e-16	nan	nan
55807.950000005614	3.832792260436146e-15	7.178491129958662e-17	3.552784359011256e-15	2.521324196035695e-17	4.62757436540271e-15	9.642808563093584e-17	1.4992340754481177e-15	4.008151821558203e-16	4.698119929083582e-15	2.638761154855761e-16	nan	nan
55808.00000000562	3.832533073360186e-15	6.955751233419547e-17	3.5497724339267477e-15	2.5259995124683787e-17	4.623558667883911e-15	1.2508214300445585e-16	1.4993318640458835e-15	3.933493536705434e-16	4.694331955837613e-15	2.1912942000860364e-16	nan	nan
55808.05000000562	3.832209232076949e-15	6.75542092177409e-17	3.546773859001939e-15	2.5298760125768153e-17	4.619559925852324e-15	1.5242152497360525e-16	1.4994408925246436e-15	3.8590358303425453e-16	4.690597570664055e-15	1.7095781825338462e-16	nan	nan
55808.10000000562	3.831812475898888e-15	6.575609303704943e-17	3.5437863885809404e-15	2.532655296980611e-17	4.6155780750741335e-15	1.777174396721134e-16	1.4995612072350195e-15	3.7847895041338834e-16	4.686917814212034e-15	1.2036103123082154e-16	nan	nan
55808.150000005626	3.8313345439277564e-15	6.414592257319687e-17	3.540807777020218e-15	2.5341571094088606e-17	4.611612952440263e-15	2.0059632616926291e-16	1.4996928545753055e-15	3.710765626693063e-16	4.683293637978411e-15	7.110246081529949e-17	nan	nan
55808.20000000563	3.830767175000228e-15	6.270877524299595e-17	3.5378357787060037e-15	2.5343210305896434e-17	4.6076642960070405e-15	2.2082688567594363e-16	1.4998358809982793e-15	3.6369755465165955e-16	4.6797259041461085e-15	4.683133502891416e-17	nan	nan
55808.25000000563	3.830102107679969e-15	6.143261005089072e-17	3.534868148024811e-15	2.53320690489397e-17	4.603731745006835e-15	2.3824841769561597e-16	1.4999903330001764e-15	3.5634309058748816e-16	4.676214683240752e-15	8.242612270878468e-17	nan	nan
55808.300000005635	3.829331080219687e-15	6.030871207048652e-17	3.531902639377194e-15	2.530994092541203e-17	4.599814839828657e-15	2.5274223874328204e-16	1.500156257129769e-15	3.490143655734527e-16	4.6727578679184984e-15	1.366061979901428e-16	nan	nan
55808.35000000564	3.828445830544141e-15	5.933199326395561e-17	3.528937007153316e-15	2.5279794514655572e-17	4.595913021968777e-15	2.6421869186884375e-16	1.5003336999825307e-15	3.417126071821135e-16	4.669352875625437e-15	1.9312692800604003e-16	nan	nan
55808.40000000564	3.827438096213892e-15	5.850112801170743e-17	3.5259690057506423e-15	2.5245737313234916e-17	4.5920256339512944e-15	2.726106141029758e-16	1.500522708209715e-15	3.344390771928501e-16	4.665997034215092e-15	2.492180976103214e-16	nan	nan
55808.45000000564	3.8262996144332294e-15	5.781850456483709e-17	3.5229963895408026e-15	2.521295871297935e-17	4.588151919218685e-15	2.7786979300734046e-16	1.5007233285076547e-15	3.2719507345995603e-16	4.66268758122335e-15	3.040092659632528e-16	nan	nan
55808.500000005646	3.82502212198277e-15	5.728997595884847e-17	3.5200169128858797e-15	2.518764535425692e-17	4.584291021992304e-15	2.7996494987112193e-16	1.5009356076203552e-15	3.1998193193252327e-16	4.659421663115272e-15	3.570664474735559e-16	nan	nan
55808.55000000565	3.823597355205867e-15	5.692439878143647e-17	3.5170283301207164e-15	2.51768611359948e-17	4.580441987102805e-15	2.788805825665402e-16	1.5011595923550626e-15	3.128010288366989e-16	4.656196334503424e-15	4.0810493011139723e-16	nan	nan
55808.60000000565	3.822017050013136e-15	5.673295704985041e-17	3.514028395548144e-15	2.5188384257955845e-17	4.576603759790463e-15	2.746163497249531e-16	1.50139532955048e-15	3.056537830461481e-16	4.653008557337784e-15	4.569076985911811e-16	nan	nan
55808.650000005655	3.8202729418190244e-15	5.672828359819575e-17	3.5110148634395406e-15	2.523049490520141e-17	4.572775185475343e-15	2.6718684901097267e-16	1.5016428661163338e-15	2.9854165864905826e-16	4.649855200066848e-15	5.032959035742652e-16	nan	nan
55808.70000000566	3.8183567655372724e-15	5.692341296486913e-17	3.507985488023322e-15	2.531171054158887e-17	4.568955009497289e-15	2.5662174363729717e-16	1.5019022490022408e-15	2.91466167739813e-16	4.646733036769927e-15	5.471161262975752e-16	nan	nan
55808.75000000566	3.816260277991928e-15	5.733056545668598e-17	3.504938023480445e-15	2.544047089728578e-17	4.565141876825663e-15	2.4296627717718265e-16	1.5021735252119765e-15	2.844288734589595e-16	4.643638746260263e-15	5.882340785376222e-16	nan	nan
55808.80000000566	3.813979991413642e-15	5.794752777918798e-17	3.501870260893392e-15	2.5624612375542705e-17	4.561334331738782e-15	2.2628233394334525e-16	1.50245674180153e-15	2.774313933035722e-16	4.6405689111589335e-15	6.265311131086509e-16	nan	nan
55808.85000000567	3.811523028715017e-15	5.874202174874376e-17	3.4987814281461364e-15	2.586461586619363e-17	4.55753081747301e-15	2.0665043146574526e-16	1.502751945877807e-15	2.7047540274089776e-16	4.637520016939252e-15	6.619020995188105e-16	nan	nan
55808.90000000567	3.808897948014469e-15	5.967725343180376e-17	3.4956726195764687e-15	2.6151616005598207e-17	4.553729675841372e-15	1.8417358208622667e-16	1.5030591846025206e-15	2.635626391596938e-16	4.6344884509414625e-15	6.942540260211204e-16	nan	nan
55808.95000000567	3.806113306931413e-15	6.07171410464405e-17	3.492545054206814e-15	2.6475720070645916e-17	4.549929146821697e-15	1.5898549351086332e-16	1.5033785051883e-15	2.566949061899941e-16	4.631470501357531e-15	7.235050210173294e-16	nan	nan
55809.000000005675	3.803177662572663e-15	6.182737916328848e-17	3.4893999510045582e-15	2.6826938861433868e-17	4.546127368114113e-15	1.3127057302284994e-16	1.5037099549003126e-15	2.4987407844318957e-16	4.628462356185804e-15	7.495836353945059e-16	nan	nan
55809.05000000568	3.80009957158568e-15	6.297613933864337e-17	3.48623852888654e-15	2.7195478473286096e-17	4.5423223746678726e-15	1.0132317013040966e-16	1.5040535810572363e-15	2.4310210670707144e-16	4.625460102155293e-15	7.724282989215059e-16	nan	nan
55809.10000000568	3.796887590186887e-15	6.413446469946768e-17	3.483062006721018e-15	2.757196212026281e-17	4.538512098177373e-15	6.978087493015742e-17	1.5044094310338545e-15	2.363810236601747e-16	4.622459723619367e-15	7.919869004781566e-16	nan	nan
55809.150000005684	3.7935502741639394e-15	6.527643114306491e-17	3.479871603326546e-15	2.7947587938150763e-17	4.53469436654727e-15	3.908482270167865e-17	1.5047775522522985e-15	2.297129501515546e-16	4.6194571014186015e-15	8.082164617254534e-16	nan	nan
55809.20000000569	3.790096178920467e-15	6.637914564038407e-17	3.4766685374832064e-15	2.831423236781576e-17	4.530866908778917e-15	2.663805313879207e-17	1.505157992195346e-15	2.231001021174389e-16	4.616448011712509e-15	8.210828851193585e-16	nan	nan
55809.25000000569	3.786533859501566e-15	6.742264121751098e-17	3.4734540279303636e-15	2.866451038199238e-17	4.5270285048407156e-15	5.156904790810292e-17	1.5055507983953933e-15	2.1654479820816967e-16	4.613428124779963e-15	8.305607639252696e-16	nan	nan
55809.30000000569	3.7828718706175845e-15	6.838971424754926e-17	3.470229293370034e-15	2.89918033900265e-17	4.523180408497258e-15	8.453002076320345e-17	1.5059560184412657e-15	2.1004946819706149e-16	4.610393003787931e-15	8.366332461355238e-16	nan	nan
55809.350000005696	3.779118766658287e-15	6.926573682972777e-17	3.466995552479241e-15	2.9290264406830666e-17	4.519324117697031e-15	1.1759977803926097e-16	1.5063736999756244e-15	2.0361666226455675e-16	4.6073381035283926e-15	8.392919469984322e-16	nan	nan
55809.4000000057	3.775283101728533e-15	7.003846601424189e-17	3.463754023891201e-15	2.955480843671431e-17	4.5154610261560536e-15	1.4946212239859171e-16	1.5068038906943164e-15	1.9724906125007933e-16	4.604258769123015e-15	8.385369068435794e-16	nan	nan
55809.4500000057	3.771373429686229e-15	7.069786356243966e-17	3.4605059262267756e-15	2.978109421027334e-17	4.511592423862752e-15	1.7965476079611626e-16	1.5072466383544825e-15	1.9094948797272723e-16	4.6011502346954675e-15	8.343765923711589e-16	nan	nan
55809.500000005704	3.7673983041502595e-15	7.123593427031305e-17	3.4572524780725654e-15	2.9965502009194385e-17	4.507719497551901e-15	2.0792076810123615e-16	1.5077019907583429e-15	1.847209197327953e-16	4.598007622010857e-15	8.268279407856023e-16	nan	nan
55809.55000000571	3.763366278526538e-15	7.164658682141934e-17	3.4539948980078713e-15	3.0105110898267454e-17	4.503843331147686e-15	2.3407972012134377e-16	1.5081699957736274e-15	1.7856650210408415e-16	4.594825939082227e-15	8.15916447232097e-16	nan	nan
55809.60000000571	3.759285906055024e-15	7.192551876526272e-17	3.4507344045813842e-15	3.019767783006296e-17	4.499964906176023e-15	2.5799025098521847e-16	1.5086507013189818e-15	1.7248956413690952e-16	4.5916000787436584e-15	8.016762970588845e-16	nan	nan
55809.65000000571	3.755165739797254e-15	7.207012585324876e-17	3.4474722163378647e-15	3.0241620173874444e-17	4.496085102146248e-15	2.7953612077937516e-16	1.5091441553688332e-15	1.6649363508146498e-16	4.588324817189652e-15	7.841505455715544e-16	nan	nan
55809.700000005716	3.7510143327077195e-15	7.207943498328285e-17	3.44420955180382e-15	3.023600282455401e-17	4.492204696902225e-15	2.986200056275479e-16	1.5096504059566324e-15	1.605824627290938e-16	4.584994812480588e-15	7.633913492933975e-16	nan	nan
55809.75000000572	3.746840237624794e-15	7.195405968379753e-17	3.4409476295091266e-15	3.018053054731272e-17	4.4883243669430144e-15	3.151603129875359e-16	1.510169501168692e-15	1.5476003346455035e-16	4.581604603013804e-15	7.394602544514528e-16	nan	nan
55809.80000000572	3.742652007314919e-15	7.169617694455099e-17	3.437687667966251e-15	3.0075545920698546e-17	4.484444687713125e-15	3.2908935981219347e-16	1.5107014891503493e-15	1.490305940590537e-16	4.57814860596002e-15	7.124285507147084e-16	nan	nan
55809.850000005725	3.738458194494127e-15	7.13095238359398e-17	3.4344308857045095e-15	2.992203311094646e-17	4.480566133862466e-15	3.4035224351910647e-16	1.5112464181046671e-15	1.433986751933109e-16	4.574621115664751e-15	6.823777015234121e-16	nan	nan
55809.90000000573	3.7342673518376676e-15	7.079941247983183e-17	3.431178501238333e-15	2.97216273434131e-17	4.476689079476037e-15	3.48906106937785e-16	1.5118043362924356e-15	1.3786911659628755e-16	4.571016302014354e-15	6.493998673632425e-16	nan	nan
55809.95000000573	3.7300880320536426e-15	7.017276141589093e-17	3.4279317330956335e-15	2.947662981727106e-17	4.472813798273421e-15	3.547196531488413e-16	1.5123752920282801e-15	1.3244709355887569e-16	4.567328208766346e-15	6.135985463582406e-16	nan	nan
55810.00000000573	3.725928787839957e-15	6.943814090876309e-17	3.4246917998124658e-15	2.919002750136534e-17	4.468940463778146e-15	3.577728370413549e-16	1.5129593336884438e-15	1.2713814437049486e-16	4.5635507518436125e-15	5.750893700917993e-16	nan	nan
55810.05000000574	3.721798171969851e-15	6.860582881182533e-17	3.4214599199333087e-15	2.886551672482451e-17	4.465069149456928e-15	3.580566961570089e-16	1.5135565097049512e-15	1.219481979593274e-16	4.559677717592134e-15	5.340011167344377e-16	nan	nan
55810.10000000574	3.717704737291329e-15	6.768787201715966e-17	3.4182373120318467e-15	2.850752904950898e-17	4.461199828828869e-15	3.5557330371149917e-16	1.5141668685682014e-15	1.1688360062779255e-16	4.5557027610018965e-15	4.904770494040071e-16	nan	nan
55810.15000000574	3.713657036746983e-15	6.669814668071217e-17	3.4150251946817635e-15	2.812125691196683e-17	4.457332375544623e-15	3.503358405422106e-16	1.5147904588311852e-15	1.1195114024414426e-16	4.5516194038904716e-15	4.446767806298116e-16	nan	nan
55810.200000005745	3.709663623418745e-15	6.56524069919099e-17	3.4118247864881946e-15	2.771267562397261e-17	4.453466563435543e-15	3.4236879500999403e-16	1.5154273291013775e-15	1.0715806556431349e-16	4.547421033049001e-15	3.967790668519563e-16	nan	nan
55810.25000000575	3.7057330505420396e-15	6.456830892059112e-17	3.4086373060759323e-15	2.7288556606659626e-17	4.4496020665328585e-15	3.3170831438177807e-16	1.5160775280449516e-15	1.0251209744175368e-16	4.543100898350083e-15	3.469864210209334e-16	nan	nan
55810.30000000575	3.701873871540908e-15	6.346539017158487e-17	3.405463972107959e-15	2.6856465306519564e-17	4.445738459056861e-15	3.1840275260132687e-16	1.5167411043877547e-15	9.802142754431308e-17	4.538652110817161e-15	2.9553371389699384e-16	nan	nan
55810.350000005754	3.6980946400325335e-15	6.236498241793545e-17	3.4023060032685996e-15	2.642473481860862e-17	4.441875215376127e-15	3.025134956141766e-16	1.5174181069182238e-15	9.369469879796593e-17	4.5340676406550294e-15	2.427068136961548e-16	nan	nan
55810.40000000576	3.694403909877655e-15	6.129002635472563e-17	3.3991646182758768e-15	2.6002404547428347e-17	4.438011709936753e-15	2.8411621276674667e-16	1.5181085844844695e-15	8.95409601698474e-17	4.5293403152409476e-15	1.8889129063251512e-16	nan	nan
55810.45000000576	3.69081023519133e-15	6.02647562997477e-17	3.39604103589499e-15	2.559911124431659e-17	4.434147217161619e-15	2.6330281730029576e-16	1.5188125859900587e-15	8.556958664685394e-17	4.524462817076007e-15	1.347356653697237e-16	nan	nan
55810.50000000576	3.687322170387109e-15	5.931421996839383e-17	3.3929364749231513e-15	2.522491938656491e-17	4.4302809113196386e-15	2.401847073501599e-16	1.5195301604027707e-15	8.179015365124195e-17	4.519427681696188e-15	8.194784315351129e-17	nan	nan
55810.550000005765	3.683948270174208e-15	5.846360483890081e-17	3.3898521542050306e-15	2.4890079191491054e-17	4.426411866364994e-15	2.1489852780152344e-16	1.5202613567464904e-15	7.821225391293491e-17	4.514227295542775e-15	4.033597293671525e-17	nan	nan
55810.60000000577	3.680697074921561e-15	5.773731971992311e-17	3.386789292629385e-15	2.4604704985528903e-17	4.422539055746308e-15	1.8761739584671676e-16	1.521006216893482e-15	7.484521855636594e-17	4.508855502250645e-15	5.393455916396397e-17	nan	nan
55810.65000000577	3.677572738477965e-15	5.714708584949742e-17	3.3837489794860883e-15	2.4377527873925008e-17	4.4186613521857376e-15	1.585753882158954e-16	1.5217632520373535e-15	7.169228809501923e-17	4.503321224160567e-15	9.778230294087145e-17	nan	nan
55810.700000005774	3.674568912832836e-15	5.667623749141448e-17	3.3807308414448933e-15	2.4206807411009462e-17	4.414777527427914e-15	1.2812907543850566e-16	1.5225275581567478e-15	6.874360094406945e-17	4.497641630769445e-15	1.4175399997256283e-16	nan	nan
55810.75000000578	3.671677711518379e-15	5.630271674698533e-17	3.377733582405188e-15	2.4083926561403764e-17	4.410886251958731e-15	9.694326926888488e-17	1.5232937691565604e-15	6.598700395068853e-17	4.491833834430732e-15	1.818872768898923e-16	nan	nan
55810.80000000578	3.668891248431565e-15	5.600390775337883e-17	3.374755891826326e-15	2.3999720953459392e-17	4.406986094693855e-15	6.670437368873105e-17	1.5240565189306606e-15	6.34099809489191e-17	4.485914807837065e-15	2.1727269967988124e-16	nan	nan
55810.85000000578	3.666201637743506e-15	5.575755520494196e-17	3.371796459215682e-15	2.3944962752241122e-17	4.403075522636965e-15	4.353332736593732e-17	1.5248104413554048e-15	6.099994994355569e-17	4.479901389242787e-15	2.4754700820263234e-16	nan	nan
55810.900000005786	3.6636009939340056e-15	5.554255015519645e-17	3.3688539741334217e-15	2.391070208065537e-17	4.3991530070432175e-15	4.460938807637325e-17	1.525550170242937e-15	5.874458974085688e-17	4.473810287648688e-15	2.725196179566046e-16	nan	nan
