MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54679.39000000881	1.1782765977610158e-15	7.000194949863322e-17	1.0532110765363502e-15	2.4167030618948696e-17	1.279321674267914e-15	2.487127864937795e-17	nan	nan	1.2884821520748694e-15	4.5466845671115407e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.44000000881	1.1773213455214802e-15	6.992861377411083e-17	1.052331939393177e-15	2.4166402509753437e-17	1.2785221101054223e-15	2.4735417546700237e-17	nan	nan	1.2878877540921695e-15	4.524477060320546e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.49000000882	1.176367156961748e-15	6.979371021920648e-17	1.0514544978939798e-15	2.4161703046774478e-17	1.2777228920653203e-15	2.4580931894983047e-17	nan	nan	1.287281682446213e-15	4.4986642732332774e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.54000000882	1.1754140006468732e-15	6.960458718682873e-17	1.05057871365925e-15	2.4153429039045178e-17	1.276923206655096e-15	2.441217187705287e-17	nan	nan	1.286662338461571e-15	4.4700364989864906e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.59000000882	1.1744618451380185e-15	6.937275769466739e-17	1.0497045483117632e-15	2.4142276533088442e-17	1.2761222403709008e-15	2.4234528546200848e-17	nan	nan	1.2860281234166142e-15	4.4395804450145905e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.640000008825	1.1735106589910549e-15	6.91136980442507e-17	1.0488319634775146e-15	2.4129128047941186e-17	1.2753191796998182e-15	2.4054349208467864e-17	nan	nan	1.2853774385463268e-15	4.4084629767785824e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.69000000883	1.1725604107574177e-15	6.884652906855957e-17	1.0479609207833257e-15	2.4115036707995587e-17	1.274513211134221e-15	2.3878815333944253e-17	nan	nan	1.2847086850287804e-15	4.3780081154604854e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.74000000883	1.1716110689822384e-15	6.859354459626476e-17	1.047091381857972e-15	2.4101207020893052e-17	1.2737035211642152e-15	2.371577293619485e-17	nan	nan	1.2840202639867416e-15	4.349665289851185e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.790000008834	1.1706626022039566e-15	6.837954840123456e-17	1.0462233083294303e-15	2.4088972012083463e-17	1.2728892962753725e-15	2.3573504611579685e-17	nan	nan	1.2833105764765564e-15	4.3249669545150054e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.84000000884	1.1697149789574315e-15	6.823096412267605e-17	1.0453566618310453e-15	2.4079766471611785e-17	1.2720697229457068e-15	2.3460436789160037e-17	nan	nan	1.2825780234885533e-15	4.305474178053768e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.89000000884	1.168768167805071e-15	6.817462655969559e-17	1.0444914059395835e-15	2.407460754907118e-17	1.2712441518548995e-15	2.3382275992317735e-17	nan	nan	1.2818214076809443e-15	4.292247121555889e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.94000000884	1.1678221448743644e-15	6.82219922581076e-17	1.0436275120134572e-15	2.407260856246478e-17	1.2704125905497597e-15	2.333425269053926e-17	nan	nan	1.2810411385868884e-15	4.284411160311511e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54679.990000008846	1.166876903171899e-15	6.83507208182688e-17	1.0427649533581613e-15	2.4072463061724683e-17	1.2695752107772521e-15	2.330885898057191e-17	nan	nan	1.2802380274014023e-15	4.280586979537191e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.04000000885	1.1659324379838575e-15	6.853376941739303e-17	1.0419037032814203e-15	2.4072962159895254e-17	1.2687321842767844e-15	2.3298707711830113e-17	nan	nan	1.2794128852450483e-15	4.2794188421250493e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.09000000885	1.1649887445904296e-15	6.874506910021381e-17	1.0410437350904636e-15	2.40730192803875e-17	1.2678836827756715e-15	2.3296834520135182e-17	nan	nan	1.2785665231751827e-15	4.279630126974672e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.140000008854	1.1640458182639457e-15	6.896056994274862e-17	1.040185022094694e-15	2.4071691054651067e-17	1.2670298780042523e-15	2.3296943335645222e-17	nan	nan	1.27769975217551e-15	4.280068368711105e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.19000000886	1.163103654271444e-15	6.915904389628044e-17	1.0393275376062402e-15	2.406819447732268e-17	1.2661709416958885e-15	2.329359754937536e-17	nan	nan	1.2768133831657261e-15	4.2797403115426e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.24000000886	1.1621622478730369e-15	6.932267412225225e-17	1.0384712549345053e-15	2.4061920654328652e-17	1.2653070455469098e-15	2.328236325867115e-17	nan	nan	1.2759082270063373e-15	4.2778381209654304e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.29000000886	1.1612215943244009e-15	6.943746823073141e-17	1.0376161473923605e-15	2.4052445231718678e-17	1.2644383612816093e-15	2.3259911642402915e-17	nan	nan	1.27498509449518e-15	4.273758133508862e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.340000008866	1.1602816888707845e-15	6.949353350289107e-17	1.036762188293806e-15	2.4039535766209327e-17	1.2635650606038742e-15	2.3224087824874598e-17	nan	nan	1.2740447963703658e-15	4.2671134917313866e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.39000000887	1.1593425267537013e-15	6.948524691714604e-17	1.0359093509546852e-15	2.402315613155044e-17	1.2626873152092796e-15	2.3173952369802494e-17	nan	nan	1.2730881433189864e-15	4.257741786939458e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.44000000887	1.1584041032071934e-15	6.941134442295224e-17	1.0350576086891904e-15	2.400346803442825e-17	1.261805296791888e-15	2.3109799454769578e-17	nan	nan	1.2721159459720247e-15	4.245708440067068e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.490000008875	1.1574664134600896e-15	6.927494350333249e-17	1.0342069348152575e-15	2.398082962551785e-17	1.2609191770480298e-15	2.3033153291852393e-17	nan	nan	1.2711290149122554e-15	4.231306130435127e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.54000000888	1.156529452732347e-15	6.908350224749374e-17	1.0333573026504638e-15	2.3955791178109813e-17	1.2600291276566534e-15	2.2946742078819135e-17	nan	nan	1.2701281606754504e-15	4.2150500642026177e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.59000000888	1.1555932162380856e-15	6.884870680494315e-17	1.032508685511534e-15	2.392908768838605e-17	1.2591353203012414e-15	2.2854445712584338e-17	nan	nan	1.269114193748772e-15	4.197668413867462e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.64000000888	1.154657699186679e-15	6.858626818886221e-17	1.0316610567191284e-15	2.3901628179947327e-17	1.2582379266592306e-15	2.2761211499797135e-17	nan	nan	1.268087924579209e-15	4.1800867894794827e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.690000008886	1.153722896778707e-15	6.831559947126929e-17	1.03081438959432e-15	2.387448154691925e-17	1.2573371183974774e-15	2.2672929772575533e-17	nan	nan	1.2670501635722376e-15	4.163405237920099e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.74000000889	1.152788804208757e-15	6.805933654638482e-17	1.0299686574565309e-15	2.384885859064846e-17	1.2564330671964414e-15	2.2596260568708693e-17	nan	nan	1.2660017210978478e-15	4.1488660809237446e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.79000000889	1.1518554166645685e-15	6.784266218403586e-17	1.0291238336291733e-15	2.3826090072777643e-17	1.2555259447048416e-15	2.2538402736115443e-17	nan	nan	1.2649434074873293e-15	4.137810963554038e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.840000008895	1.1509227293277328e-15	6.769239648499153e-17	1.0282798914338433e-15	2.3807600467679025e-17	1.2546159225970918e-15	2.2506799286864002e-17	nan	nan	1.2638760330383596e-15	4.1316259509025854e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.8900000089	1.1499907373806197e-15	6.76357603899091e-17	1.0274368068143306e-15	2.3794380621980956e-17	1.2537031698783356e-15	2.2506320876815948e-17	nan	nan	1.2628003501440695e-15	4.131218231699617e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.9400000089	1.1490594378351577e-15	6.768436847017271e-17	1.0265945661953276e-15	2.37854775853542e-17	1.2527878449763949e-15	2.253165458486514e-17	nan	nan	1.261716879652652e-15	4.135602702468836e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54680.990000008904	1.1481288317864359e-15	6.781556807675161e-17	1.025753158624794e-15	2.3779505051495732e-17	1.2518701036709821e-15	2.2574917789734274e-17	nan	nan	1.2606260845092254e-15	4.143315923962956e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.04000000891	1.147198920878022e-15	6.800191903687761e-17	1.0249125731487072e-15	2.3775171197817306e-17	1.2509501017440767e-15	2.2628477051531312e-17	nan	nan	1.2595284276301175e-15	4.1529399624960793e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.09000000891	1.1462697067450795e-15	6.82169573923428e-17	1.0240727988145314e-15	2.3771305503746718e-17	1.2500279949512075e-15	2.2685244433692633e-17	nan	nan	1.2584243719114355e-15	4.163157764853152e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.14000000891	1.1453411910181023e-15	6.843626458653562e-17	1.0232338246716021e-15	2.3766881454004598e-17	1.2491039390819115e-15	2.2738909339185237e-17	nan	nan	1.257314380227325e-15	4.172796492539613e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.190000008915	1.1444133753203467e-15	6.863828709972427e-17	1.0223956397680165e-15	2.3761035260851053e-17	1.2481780898909615e-15	2.278411239886312e-17	nan	nan	1.2561989154275598e-15	4.1808599878796176e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.24000000892	1.1434862612679103e-15	6.880493651288529e-17	1.0215582331526697e-15	2.3753080852403988e-17	1.2472506031459785e-15	2.2816570017456282e-17	nan	nan	1.2550784403455768e-15	4.1865520631277085e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.29000000892	1.1425598504690305e-15	6.892200890294577e-17	1.0207215938761908e-15	2.374252133676051e-17	1.2463216346213844e-15	2.2833159529874988e-17	nan	nan	1.2539534177919136e-15	4.1892923861222613e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.340000008924	1.1416341445283645e-15	6.897946317774745e-17	1.0198857109897044e-15	2.3729057150939754e-17	1.245391340070441e-15	2.2831973135166524e-17	nan	nan	1.2528243105710824e-15	4.188726568357464e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.39000000893	1.1407091450413094e-15	6.897159243479569e-17	1.0190505735425185e-15	2.371259100597132e-17	1.2444598752464095e-15	2.2812347296186067e-17	nan	nan	1.2516915814553219e-15	4.1847316889469614e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.44000000893	1.1397848535978146e-15	6.889711369804111e-17	1.018216170588978e-15	2.3693229787201194e-17	1.2435273959252238e-15	2.277487171975531e-17	nan	nan	1.2505556932224963e-15	4.1774180242953836e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.49000000893	1.1388612717813707e-15	6.875919065109752e-17	1.0173824911796294e-15	2.367128334232465e-17	1.2425940578457865e-15	2.2721379314391256e-17	nan	nan	1.2494171086180622e-15	4.167127252830463e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.540000008936	1.1379384011688534e-15	6.856539261617297e-17	1.016549524366588e-15	2.3647260170203227e-17	1.2416600167711834e-15	2.265491564509774e-17	nan	nan	1.2482762903940383e-15	4.1544268627155604e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.59000000894	1.1370162433291228e-15	6.832758145560247e-17	1.0157172592036758e-15	2.3621859885378526e-17	1.2407254284607223e-15	2.2579683920708224e-17	nan	nan	1.2471337012814193e-15	4.140099975626854e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.64000000894	1.1360947998268366e-15	6.80617066224529e-17	1.014885684745788e-15	2.359596224094599e-17	1.239790448660863e-15	2.250095870934682e-17	nan	nan	1.2459898040057095e-15	4.125129339733241e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.690000008944	1.1351740722187929e-15	6.7787478285566e-17	1.0140547900471866e-15	2.3570612528815262e-17	1.238855233130157e-15	2.242495980612042e-17	nan	nan	1.2448450612902704e-15	4.110673842588549e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.74000000895	1.13425406205572e-15	6.752788030505075e-17	1.013224564158721e-15	2.3547003040920544e-17	1.2379199376180872e-15	2.2358676550521325e-17	nan	nan	1.2436999358470813e-15	4.098035706350309e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.79000000895	1.1333347708818863e-15	6.730848119601053e-17	1.0123949961388368e-15	2.3526450387471764e-17	1.2369847178779152e-15	2.230963337773122e-17	nan	nan	1.242554890384372e-15	4.0886166003979654e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.84000000895	1.1324162002344016e-15	6.715650461208305e-17	1.0115660750430074e-15	2.3510368372126576e-17	1.2360497296606355e-15	2.2285589679345548e-17	nan	nan	1.2414103876114433e-15	4.0838613990258767e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.890000008956	1.1314983516434494e-15	6.709956431197122e-17	1.0107377914318807e-15	2.3499731938646813e-17	1.2351151077976326e-15	2.2291683229512887e-17	nan	nan	1.2402668220062185e-15	4.0847258874846693e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.94000000896	1.1305812263605377e-15	6.714943554682274e-17	1.0099101418982536e-15	2.3493543334467186e-17	1.2341809034698149e-15	2.2322715823602407e-17	nan	nan	1.2391243151212433e-15	4.090240446067713e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54681.99000000896	1.129664825018736e-15	6.728314814742516e-17	1.009083124536823e-15	2.3490366265669134e-17	1.2332471469316792e-15	2.237086748549839e-17	nan	nan	1.2379829202896036e-15	4.0989463856540083e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.040000008965	1.128749148164811e-15	6.747285756391201e-17	1.0082567374459454e-15	2.3488862406730977e-17	1.2323138684263868e-15	2.2428553773225892e-17	nan	nan	1.2368426908356813e-15	4.109428408894142e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.09000000897	1.1278341963373575e-15	6.769169777604428e-17	1.0074309787240062e-15	2.3487819028014722e-17	1.2313810982333741e-15	2.2488726927548642e-17	nan	nan	1.235703680088813e-15	4.120371144181603e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.14000000897	1.126919970070691e-15	6.791487505784178e-17	1.0066058464703527e-15	2.348617229982305e-17	1.2304488665912677e-15	2.2545111788366016e-17	nan	nan	1.2345659413835573e-15	4.1306033771438816e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.19000000897	1.126006469889944e-15	6.81205048433185e-17	1.0057813387807552e-15	2.3483026450297188e-17	1.229517203762122e-15	2.2592382829094176e-17	nan	nan	1.2334295280441627e-15	4.1391312077059655e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.24000000898	1.1250936963168244e-15	6.829022263970679e-17	1.0049574537587727e-15	2.347766905682428e-17	1.2285861400057242e-15	2.262629162332492e-17	nan	nan	1.2322944934081336e-15	4.14516186829191e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.29000000898	1.1241816498649474e-15	6.840960963545967e-17	1.0041341894999273e-15	2.3469582650440255e-17	1.2276557055818615e-15	2.264375426964087e-17	nan	nan	1.2311608908041375e-15	4.1481200404283175e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.34000000898	1.1232703310417022e-15	6.846847406731882e-17	1.0033115441069247e-15	2.3458452931133893e-17	1.2267259307404967e-15	2.264290735226738e-17	nan	nan	1.2300287735728929e-15	4.147658304460551e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.390000008985	1.1223597403491863e-15	6.846102390309553e-17	1.0024895156791682e-15	2.344417368285026e-17	1.2257968457474628e-15	2.2623139377311085e-17	nan	nan	1.228898195046281e-15	4.1436629899766444e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.44000000899	1.1214498782823377e-15	6.83859569714266e-17	1.0016681023173816e-15	2.3426848546828125e-17	1.224868480853478e-15	2.258510143650445e-17	nan	nan	1.227769208564217e-15	4.136256200681697e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.49000000899	1.1205407453305693e-15	6.8246483848636e-17	1.0008473021232524e-15	2.3406789610830275e-17	1.2239408663289105e-15	2.253069871085627e-17	nan	nan	1.2266418674674197e-15	4.1257942867907696e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.540000008994	1.1196323419754341e-15	6.805028679013692e-17	1.0000271131967341e-15	2.338451285744274e-17	1.2230140324214553e-15	2.2463061277249412e-17	nan	nan	1.2255162250994207e-15	4.112862448724562e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.590000009	1.1187246686943602e-15	6.7809406145794e-17	9.99207533641771e-16	2.3360730247932847e-17	1.2220880093946781e-15	2.2386489636859193e-17	nan	nan	1.2243923348008045e-15	4.0982646658244406e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.640000009	1.1178177259573834e-15	6.754003367523026e-17	9.983885615577385e-16	2.333633833964926e-17	1.2211628275174356e-15	2.2306368451530378e-17	nan	nan	1.2232702499255475e-15	4.083007606464597e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.690000009	1.116911514228391e-15	6.72621816692978e-17	9.975701950506176e-16	2.3312403131622e-17	1.2202385170434686e-15	2.22290389401958e-17	nan	nan	1.2221500238198591e-15	4.0682768105116234e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.740000009006	1.1160060339649676e-15	6.699918805204051e-17	9.967524322216554e-16	2.3290140905171748e-17	1.2193151082295417e-15	2.2161620386166355e-17	nan	nan	1.221031709836778e-15	4.055403190733508e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.79000000901	1.1151012856180827e-15	6.677701398075751e-17	9.95935271173475e-16	2.3270894748685056e-17	1.2183926313460223e-15	2.2111770597075515e-17	nan	nan	1.2199153613326905e-15	4.045818015844165e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.84000000901	1.1141972696342696e-15	6.662329393571844e-17	9.951187100107087e-16	2.325610652924043e-17	1.2174711166526978e-15	2.2087378544948996e-17	nan	nan	1.2188010316659922e-15	4.0409950188266483e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.890000009014	1.1132939864515022e-15	6.656604135960493e-17	9.943027473196955e-16	2.324677114272062e-17	1.2165505878639005e-15	2.209366317808374e-17	nan	nan	1.217688758942859e-15	4.04190818097206e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.94000000902	1.1123914362500902e-15	6.661719486849426e-17	9.934873836178944e-16	2.3241875972588623e-17	1.2156310424448817e-15	2.2125347343846788e-17	nan	nan	1.2165785202482705e-15	4.047570607428583e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54682.99000000902	1.111489618647624e-15	6.675346140558348e-17	9.926726199013332e-16	2.3239961643082906e-17	1.2147124713411333e-15	2.217448445601968e-17	nan	nan	1.2154702774115053e-15	4.0564957921391525e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54683.04000000902	1.110588533176714e-15	6.694658490324742e-17	9.91858457171627e-16	2.3239668071614554e-17	1.2137948654709406e-15	2.2233361225836933e-17	nan	nan	1.214363992262244e-15	4.0672401516923366e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54683.090000009026	1.1096881793666244e-15	6.716929002507977e-17	9.910448964276384e-16	2.3239762905121465e-17	1.2128782157729934e-15	2.229480703555903e-17	nan	nan	1.2132596266424869e-15	4.078461372944264e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54683.14000000903	1.1087885567385259e-15	6.739640125321059e-17	9.902319386680101e-16	2.3239165428930236e-17	1.2119625131580197e-15	2.2352435830623998e-17	nan	nan	1.2121571423884762e-15	4.088963966594693e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54683.19000000903	1.1078896648093092e-15	6.7605697267965e-17	9.89419584895788e-16	2.3236966262250607e-17	1.2110477485730224e-15	2.2400827295796532e-17	nan	nan	1.2110565013458277e-15	4.097733314548802e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54683.240000009035	1.1069915030876162e-15	6.777853292820305e-17	9.88607836110028e-16	2.3232442983624608e-17	1.210133912938554e-15	2.2435656772838676e-17	nan	nan	1.209957665355738e-15	4.10396004897415e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54683.29000000904	1.1060940710789756e-15	6.790027109349603e-17	9.877966933118219e-16	2.3225072065375685e-17	1.2092209971917934e-15	2.2453784218884097e-17	nan	nan	1.2088605962655644e-15	4.1070566788532997e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54683.34000000904	1.1051973682779436e-15	6.796056702063717e-17	9.869861575022619e-16	2.3214537229908227e-17	1.2083089922593385e-15	2.245331095459435e-17	nan	nan	1.2077652559332421e-15	4.106668212035642e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54683.39000000904	1.1043013941787652e-15	6.7953542235991e-17	9.861762296838712e-16	2.320073450141303e-17	1.2073978890806353e-15	2.2433611417604517e-17	nan	nan	1.206671606204923e-15	4.10267807229819e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54683.440000009046	1.103406148265024e-15	6.787787508559886e-17	9.853669108584576e-16	2.3183773970264035e-17	1.2064876785830376e-15	2.2395343883967263e-17	nan	nan	1.2055796089372034e-15	4.0952101637376596e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
