MJD	Bessell_B	Bessell_B_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54898.79379999818	8.30119771058479e-16	2.891079375481204e-17	1.34977599130209e-15	3.06681111541041e-17	1.5143559905356168e-15	3.660971259849659e-17	1.3292299029041699e-15	2.232115362391261e-17	1.2390035023480222e-15	2.77468744888604e-17	1.4891306581260931e-15	7.21970649491139e-17	9.132676794298957e-16	1.8546738012323465e-17	8.814500072350512e-16	2.239431066297355e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3697395143982211e-15	6.894725041001025e-17
54898.84379999818	8.2973185350198e-16	2.9024348624881096e-17	1.3496675104714899e-15	3.085039026877768e-17	1.5142679470577027e-15	3.68790674545228e-17	1.3287716426624314e-15	2.2360272713223434e-17	1.23968185590107e-15	2.79298175631413e-17	1.4893397535343894e-15	7.285223822449166e-17	9.136148229571054e-16	1.8652819341127862e-17	8.803958714771363e-16	2.2299283522215263e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3696141007965513e-15	6.901144997177173e-17
54898.893799998186	8.293489495899479e-16	2.913709176723369e-17	1.34955780111238e-15	3.1027750507712457e-17	1.5141796979831246e-15	3.714310894615625e-17	1.328312814405637e-15	2.2398556124033845e-17	1.2403603215830236e-15	2.8109130154541856e-17	1.489549133195291e-15	7.3489395600104e-17	9.13962228083359e-16	1.8758396258978693e-17	8.793431354130226e-16	2.220388337113881e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3694886885638374e-15	6.907571892385307e-17
54898.94379999819	8.289709416478466e-16	2.9248920994604406e-17	1.349446953595702e-15	3.119998642233106e-17	1.514091208571552e-15	3.7401595432514775e-17	1.327853401983602e-15	2.2435946374756467e-17	1.2410387889935911e-15	2.828463667615528e-17	1.4897587762339167e-15	7.41080210356906e-17	9.143098622326023e-16	1.8863392648537038e-17	8.782917964162144e-16	2.2108111361843864e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3693632777594209e-15	6.91400571779592e-17
54898.99379999819	8.285977119978271e-16	2.9359737457520015e-17	1.3493350582628025e-15	3.1366903655524004e-17	1.514002444067917e-15	3.7654298888801194e-17	1.3273933892455295e-15	2.2472387918085122e-17	1.241717147715563e-15	2.845617097205507e-17	1.489968661612851e-15	7.470763201140657e-17	9.146576928257396e-16	1.8967735006814425e-17	8.772418518621455e-16	2.2011968674073205e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3692378684426268e-15	6.92044646463263e-17
54899.043799998195	8.282291429693293e-16	2.9469445610968515e-17	1.349222205425871e-15	3.1528318536007026e-17	1.513913369702127e-15	3.7901004357531545e-17	1.3269327600397648e-15	2.2507827140516336e-17	1.242395287314275e-15	2.862357598033727e-17	1.4901787681319197e-15	7.52877776863967e-17	9.150056872803833e-16	1.9071352397735808e-17	8.761932991282416e-16	2.191545651596841e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3691124606727927e-15	6.926894124170639e-17
54899.0937999982	8.278651168894733e-16	2.9577953178662833e-17	1.3491084853687775e-15	3.1684057691742215e-17	1.5138239506889827e-15	3.814150942809636e-17	1.3264714982129482e-15	2.254221236046597e-17	1.2430730973365923e-15	2.878670341100348e-17	1.490389074427739e-15	7.58480372043817e-17	9.153538130107731e-16	1.9174176403649913e-17	8.751461355938642e-16	2.1818576124855096e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3689870545092474e-15	6.933348687738158e-17
54899.1437999982	8.27505516094656e-16	2.96851711116215e-17	1.3489939883479219e-15	3.1833957682594485e-17	1.513734152227873e-15	3.8375623744685616e-17	1.3260095876108337e-15	2.2575493825115282e-17	1.2437504673101991e-15	2.8945413438678534e-17	1.4905995589729655e-15	7.638801813555213e-17	9.157020374276373e-16	1.9276141075915134e-17	8.741003586403284e-16	2.1721328768051475e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3688616500113285e-15	6.939810146713299e-17
54899.193799998204	8.271502229146481e-16	2.979101354956917e-17	1.3488788045925235e-15	3.1977864652131847e-17	1.5136439395024798e-15	3.860316854140642e-17	1.3255470120781122e-15	2.2607623705353383e-17	1.2444272867427707e-15	2.9099574410311125e-17	1.4908102000761255e-15	7.690735504502432e-17	9.160503279379597e-16	1.9377182885067714e-17	8.730559656508942e-16	2.162371574371073e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3687362472383624e-15	6.946278492528832e-17
54899.24379999821	8.267991196855151e-16	2.9895397776367076e-17	1.3487630243059234e-15	3.2115633998192264e-17	1.513553277680775e-15	3.8823976204518854e-17	1.3250837554583573e-15	2.2638556090271238e-17	1.2451034451210965e-15	2.924906256771986e-17	1.4910209758810243e-15	7.740570817858002e-17	9.163986519450442e-16	1.9477240670673264e-17	8.720129540107529e-16	2.152573838168657e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3686108462496782e-15	6.952753716668489e-17
54899.29379999821	8.264520887459727e-16	2.9998244179263773e-17	1.3486467376657832e-15	3.224713006218916e-17	1.5134621319146725e-15	3.9037889860343196e-17	1.3246198015937876e-15	2.2668246980128253e-17	1.2457788319102952e-15	2.939376178475924e-17	1.4912318643659324e-15	7.788276225721562e-17	9.1674697684816e-16	1.957625559123129e-17	8.709713211070474e-16	2.142739804443253e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3684854471046104e-15	6.959235810664856e-17
54899.34379999821	8.261090124393749e-16	3.009947620229738e-17	1.3485300348250153e-15	3.23722258365399e-17	1.5133704673400144e-15	3.924476298833478e-17	1.3241551343255441e-15	2.2696654278850677e-17	1.246453336552964e-15	2.9533563318925456e-17	1.4914428433437253e-15	7.833822537257245e-17	9.170952700424925e-16	1.9674171074189946e-17	8.699310643288519e-16	2.1328696127934845e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.368360049862494e-15	6.965724766104705e-17
54899.393799998215	8.257697731011243e-16	3.019902030090728e-17	1.348413005912525e-15	3.2490802689980567e-17	1.5132782490759172e-15	3.9444459058373405e-17	1.3236897374934235e-15	2.2723737785835036e-17	1.2471268484684173e-15	2.9668365577046497e-17	1.4916538904609503e-15	7.877182797605568e-17	9.174434989190601e-16	1.9770932766405936e-17	8.68892181067147e-16	2.1229634062673708e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3682346545826538e-15	6.972220574624914e-17
54899.44379999822	8.254342530788817e-16	3.0296805896887446e-17	1.3482957410338332e-15	3.2602750110165436e-17	1.5131854422251728e-15	3.9636851191194063e-17	1.3232235949360547e-15	2.274945918662414e-17	1.2477992570518272e-15	2.979807389474434e-17	1.4918649831973765e-15	7.91833219549163e-17	9.177916308644702e-16	1.9866488485102105e-17	8.678546687148608e-16	2.1130213314621556e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3681092613244132e-15	6.978723227913686e-17
54899.49379999822	8.251023347186515e-16	3.039276533337902e-17	1.3481783302717851e-15	3.270796546315854e-17	1.513092011873447e-15	3.982182184120783e-17	1.3227566904909859e-15	2.277378204384521e-17	1.2484704516734251e-15	2.9922600329272916e-17	1.4920760988654913e-15	7.957247978913418e-17	9.181396332608505e-16	1.9960788169468424e-17	8.668185246668255e-16	2.1030435386278417e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3679838701471266e-15	6.985232717710001e-17
54899.543799998224	8.247739003641185e-16	3.048683382618989e-17	1.348060863687377e-15	3.280635376937572e-17	1.5129979230896086e-15	3.9999262500712304e-17	1.3222890079943989e-15	2.2796671787214545e-17	1.2491403216775352e-15	3.004186346539792e-17	1.4922872146102005e-15	7.993909378367274e-17	9.184874734856587e-16	2.005378383307821e-17	8.657837463197825e-16	2.093030181774174e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3678584811100992e-15	6.991749035801511e-17
54899.59379999823	8.24448832365594e-16	3.057894942173906e-17	1.3479434313202894e-15	3.2897827495360455e-17	1.5129031409251433e-15	4.016907342455686e-17	1.3218205312807604e-15	2.2818095703579188e-17	1.249808756382081e-15	3.015578823377693e-17	1.4924983074080886e-15	8.028297537078872e-17	9.188351189116465e-16	2.0145429517131105e-17	8.64750331072411e-16	2.0829814187817454e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3677330942726841e-15	6.998272174029459e-17
54899.64379999823	8.241270130747141e-16	3.066905294860419e-17	1.3478261231897458e-15	3.298230636098462e-17	1.51280763041409e-15	4.033116337424496e-17	1.3213512441842449e-15	2.283802292656077e-17	1.2504756450772651e-15	3.0264305741609005e-17	1.4927093540668831e-15	8.060395447795269e-17	9.191825369065384e-16	2.0235681244695657e-17	8.637182763252681e-16	2.072897411516805e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3676077096941852e-15	7.00480212428403e-17
54899.69379999823	8.238083248431152e-16	3.0757087972813644e-17	1.3477090292951342e-15	3.305971716159427e-17	1.5127113565729145e-15	4.048544938122165e-17	1.320881130536342e-15	2.2856424426193227e-17	1.2511408770253508e-15	3.036735311502756e-17	1.4929203312252287e-15	8.090187895699592e-17	9.19529694833085e-16	2.0324496975919358e-17	8.626875794808148e-16	2.062778325950648e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3674823274339523e-15	7.011338878504594e-17
54899.743799998236	8.234926500201142e-16	3.084300075448452e-17	1.3475922396167259e-15	3.312999360467368e-17	1.5126142844000306e-15	4.063185652755396e-17	1.3204101741684843e-15	2.287327299858739e-17	1.2518043414593323e-15	3.046487335285407e-17	1.4931312153518742e-15	8.117661407085849e-17	9.198765600488126e-16	2.041183656437891e-17	8.616582379434262e-16	2.052624332283371e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3673569475513134e-15	7.017882428681692e-17
54899.79379999824	8.231798709652984e-16	3.092674020333219e-17	1.347475844116433e-15	3.319307616047988e-17	1.5125163788759811e-15	4.0770317744010227e-17	1.3199383589098796e-15	2.2888543255160168e-17	1.2524659275822791e-15	3.0556815191338703e-17	1.493341982745275e-15	8.142804203430957e-17	9.202230999059187e-16	2.049766171446559e-17	8.606302491193657e-16	2.0424356050717494e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3672315701055934e-15	7.024432766854936e-17
54899.84379999824	8.228698700312981e-16	3.1008257834023876e-17	1.347359932738521e-15	3.324891192634379e-17	1.5124176049628238e-15	4.0900773624626896e-17	1.3194656685888068e-15	2.2902211612957863e-17	1.2531255245666895e-15	3.064313297945901e-17	1.4935526095329497e-15	8.165606160571672e-17	9.20569281751088e-16	2.0581935939984064e-17	8.596036104167677e-16	2.0322123233623923e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3671061951561143e-15	7.030989885113434e-17
54899.893799998245	8.22562529578363e-16	3.1087507726560823e-17	1.3472445954102029e-15	3.329745450417944e-17	1.5123179276042175e-15	4.102317225659928e-17	1.318992087032024e-15	2.2914256283830938e-17	1.253783021553294e-15	3.07237865644894e-17	1.4937630716712242e-15	8.186058772702774e-17	9.209150729254201e-16	2.0664624523872667e-17	8.585783192456665e-16	2.0219546708295447e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3669808227622136e-15	7.037553775597e-17
54899.94379999825	8.222577319627673e-16	3.1164446481330507e-17	1.3471299220424347e-15	3.3338663890919816e-17	1.5122173117251351e-15	4.113746906546551e-17	1.3185175980647751e-15	2.292465726487676e-17	1.2544383076507596e-15	3.0798741187357074e-17	1.4939733449443414e-15	8.204155120951096e-17	9.212604407642617e-16	2.0745694479148443e-17	8.575543730179719e-16	2.0116628359183127e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3668554529832234e-15	7.044124430493275e-17
54899.99379999825	8.219553595440984e-16	3.1239033181302653e-17	1.3470160025306958e-15	3.337250638134204e-17	1.5121157222316362e-15	4.1243626674600733e-17	1.3180421855109598e-15	2.2933396328556565e-17	1.25509127193424e-15	3.086796738753533e-17	1.4941834049642677e-15	8.219889846310844e-17	9.216053525970441e-16	2.0825114510983885e-17	8.565317691474756e-16	2.001337011992896e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3667300858784755e-15	7.05070184203894e-17
54900.04379999825	8.216552946862506e-16	3.1311229349984485e-17	1.3469029267555053e-15	3.339895448332926e-17	1.5120131240105889e-15	4.1341614778211734e-17	1.3175658331929865e-15	2.2940457013174812e-17	1.2557418034450335e-15	3.093144091715332e-17	1.4943932271697728e-15	8.233259126747974e-17	9.219497757471629e-16	2.0902854980064125e-17	8.555105050498243e-16	1.990977397490956e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3666047215072766e-15	7.057286002521104e-17
54900.093799998256	8.21357419746823e-16	3.1380998914748556e-17	1.3467907845833053e-15	3.341798684488891e-17	1.5119094819296378e-15	4.143141002798648e-17	1.3170885249321202e-15	2.2945824613834263e-17	1.256389791189585e-15	3.0989142663918214e-17	1.494602786826246e-15	8.244260658311205e-17	9.222936775318522e-16	2.097888786702363e-17	8.544905781425562e-16	1.9805841960834914e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3664793599289824e-15	7.063876904274828e-17
54900.14379999826	8.210616170913663e-16	3.1448308167934883e-17	1.3466796658671288e-15	3.342958819297084e-17	1.511804760836846e-15	4.1512995931878366e-17	1.316610244547464e-15	2.2949486173517608e-17	1.2570351241385677e-15	3.104105858261673e-17	1.4948120590249797e-15	8.252893640106547e-17	9.226370252620492e-16	2.1053186738167183e-17	8.534719858450553e-16	1.9701576168408328e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3663540012029025e-15	7.070474539682397e-17
54900.19379999826	8.207677690854312e-16	3.151312572944639e-17	1.3465696604471926e-15	3.343374928378445e-17	1.5116989255605213e-15	4.158636276557757e-17	1.3161309758572098e-15	2.2951430474609687e-17	1.2576776912263931e-15	3.108717963498633e-17	1.4950210186825889e-15	8.259158763016323e-17	9.22979786242196e-16	2.112572671228214e-17	8.52454725578563e-16	1.9596978744052467e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3662286453883854e-15	7.077078901176448e-17
54900.243799998265	8.204757580909237e-16	3.157542251191618e-17	1.3464608581517796e-15	3.343046686442619e-17	1.5115919409091326e-15	4.165150749542499e-17	1.3156507026778797e-15	2.2951648030940513e-17	1.2583173813498345e-15	3.112750173751372e-17	1.49522964054052e-15	8.263058202062719e-17	9.23321927770158e-16	2.1196484428610392e-17	8.514387947661761e-16	1.949205189170088e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3661032925447285e-15	7.083689981236917e-17
54900.29379999827	8.201854664740573e-16	3.163517168747795e-17	1.3463533487977924e-15	3.341974364559948e-17	1.5114837716707464e-15	4.170843371263202e-17	1.3151694088241876e-15	2.2950131080116952e-17	1.2589540833677911e-15	3.116202571713041e-17	1.495437899164438e-15	8.264595612348283e-17	9.236634171370844e-16	2.1265438015992116e-17	8.504241908328576e-16	1.9386797874660292e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3659779427312898e-15	7.090307772392816e-17
54900.34379999827	8.198967766027013e-16	3.169234865036333e-17	1.3462472221915357e-15	3.340158828554741e-17	1.5113743826133362e-15	4.175715157851186e-17	1.314687078109744e-15	2.2946873576056168e-17	1.259587686100042e-15	3.119075727438711e-17	1.4956457689436933e-15	8.263776128505297e-17	9.24004221627222e-16	2.1332567063071666e-17	8.494109112053876e-16	1.9281219017541293e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3658525960073778e-15	7.096932267219002e-17
54900.39379999827	8.196095708430692e-16	3.1746930988334976e-17	1.3461425681294545e-15	3.337601538471882e-17	1.5112637384841094e-15	4.179767778030503e-17	1.3142036943462136e-15	2.2941871182356926e-17	1.2602180783265106e-15	3.1213706953981534e-17	1.495853224090858e-15	8.260606367618516e-17	9.243443085178295e-16	2.1397852589592044e-17	8.4839895331242155e-16	1.9175317708272813e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3657272524323298e-15	7.103563458340252e-17
54900.44379999828	8.19323731564024e-16	3.179889844921272e-17	1.3460394763987868e-15	3.334304549161967e-17	1.5111518040096668e-15	4.183003549699583e-17	1.3137192413439998e-15	2.2935121265777045e-17	1.2608451487867442e-15	3.1230890122489315e-17	1.4960602386409775e-15	8.255094435600584e-17	9.246836450789833e-16	2.1461277018753013e-17	8.473883145844163e-16	1.9069096400188915e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3656019120654708e-15	7.110201338427656e-17
54900.49379999828	8.190391411294601e-16	3.1848232910425045e-17	1.3459380367782961e-15	3.330270511929439e-17	1.5110385438954374e-15	4.185425437533581e-17	1.3132337029114842e-15	2.292662289034641e-17	1.2614687861785911e-15	3.1242326952932484e-17	1.4962667864509057e-15	8.247249937023725e-17	9.250221985735361e-16	2.1522824150603964e-17	8.46378992453686e-16	1.8962557614200084e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3654765749661272e-15	7.116845900200567e-17
54900.54379999828	8.187556819168546e-16	3.1894918349949266e-17	1.3458383390389293e-15	3.3255026772804073e-17	1.5109239228257595e-15	4.18703705150728e-17	1.3127470628557075e-15	2.2916376811834555e-17	1.2620888791577125e-15	3.124804241625231e-17	1.4964728411992294e-15	8.237083988411836e-17	9.253599362568133e-16	2.158247913640447e-17	8.453709843543664e-16	1.8855703941056258e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3653512411936238e-15	7.12349713642473e-17
54900.593799998285	8.184732362894389e-16	3.1938940817199415e-17	1.3457404729445604e-15	3.3200048987697336e-17	1.5108079054636076e-15	4.187842646392246e-17	1.312259304981829e-15	2.2904385472357818e-17	1.262705316336686e-15	3.124806627924365e-17	1.496678376385037e-15	8.224609235031385e-17	9.256968253766188e-16	2.1640228453975398e-17	8.443642877224128e-16	1.8748538043692236e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3652259108072968e-15	7.130155039912708e-17
54900.64379999829	8.18191686617733e-16	3.198028840620714e-17	1.3456445282527274e-15	3.3137816379324205e-17	1.5106904564501942e-15	4.187847122131231e-17	1.3117704130939134e-15	2.2890652996014044e-17	1.263317986284128e-15	3.124243310904577e-17	1.49688336532781e-15	8.209839871224508e-17	9.260328331730611e-16	2.1696059883979624e-17	8.433588999956173e-16	1.8641062659673002e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3651005838664599e-15	7.136819603525631e-17
54900.69379999829	8.179109152762324e-16	3.201895122929013e-17	1.3455505947152956e-15	3.3068379703303894e-17	1.5105715404050256e-15	4.187056025108215e-17	1.311280370993505e-15	2.287518518434626e-17	1.2639267775239224e-15	3.1231182283814586e-17	1.4970877811665666e-15	8.192791664359252e-17	9.263679268783607e-16	2.174996248708076e-17	8.423548186135559e-16	1.8533280603739255e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.364975260430452e-15	7.14349082017e-17
54900.743799998294	8.176308046304877e-16	3.205492138930156e-17	1.345458762079185e-15	3.2991795927191336e-17	1.5104511219255175e-15	4.1854755502830885e-17	1.3107891624810605e-15	2.2857989512446417e-17	1.2645315785343615e-15	3.1214358009625885e-17	1.4972915968595288e-15	8.173481982465114e-17	9.267020737167863e-16	2.180192658200947e-17	8.413520410176527e-16	1.842519477045194e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3648499405585911e-15	7.150168682798472e-17
54900.7937999983	8.173512370540004e-16	3.2088192957791495e-17	1.3453691200870289e-15	3.290812831342164e-17	1.5103291655868184e-15	4.1831125441448277e-17	1.3102967713551408e-15	2.2839075125420717e-17	1.2651322777471991e-15	3.119200934333621e-17	1.497494785183212e-15	8.151929825661946e-17	9.270352409044297e-16	2.185194372443104e-17	8.403505646511177e-16	1.8316808136947567e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3647246243102092e-15	7.156853184411448e-17
54900.8437999983	8.170720949172904e-16	3.2118761948853127e-17	1.3452817584780212e-15	3.2817446513809527e-17	1.510205635941756e-15	4.179974508504538e-17	1.3098031814125769e-15	2.2818452835153363e-17	1.2657287635472075e-15	3.1164190221257514e-17	1.4976973187319214e-15	8.128155861496577e-17	9.273673956491436e-16	2.190000668659702e-17	8.393503869589623e-16	1.8208123765806294e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3645993117446352e-15	7.163544318054808e-17
54900.8937999983	8.167932605925342e-16	3.2146626296924466e-17	1.345196766988349e-15	3.2719826675652216e-17	1.5100804975204086e-15	4.1760696050833955e-17	1.3093083764482499e-15	2.279613511730168e-17	1.2663209242708374e-15	3.1130959493607425e-17	1.497899169917344e-15	8.10218246430711e-17	9.276985051503643e-16	2.1946109437848643e-17	8.383515053880035e-16	1.80991448080405e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3644740029211874e-15	7.170242076820338e-17
54900.943799998306	8.165146164499205e-16	3.217178583321144e-17	1.3451142353522616e-15	3.261535155978446e-17	1.5099537148299424e-15	4.1714066608516215e-17	1.3088123402557872e-15	2.2772136108762395e-17	1.266908648205701e-15	3.1092380964497846e-17	1.4981003109678633e-15	8.074033758780318e-17	9.280285365989312e-16	2.1990247125737213e-17	8.373539173868489e-16	1.798987450620543e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3643486978991944e-15	7.176946453847476e-17
54900.99379999831	8.162360448626196e-16	3.2194242266033974e-17	1.3450342533024466e-15	3.250411067068462e-17	1.509825252354497e-15	4.16599517415636e-17	1.3083150566263253e-15	2.274647160536532e-17	1.2674918235897958e-15	3.104852343730868e-17	1.498300713927616e-15	8.043735667849731e-17	9.283574571770877e-16	2.2032416057899828e-17	8.3635762040591615e-16	1.788031619763812e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3642233967379928e-15	7.183657442318037e-17
54901.04379999831	8.15957428201814e-16	3.2213999157135074e-17	1.3449569105709446e-15	3.23862003989534e-17	1.5096950745548887e-15	4.1598453215525384e-17	1.3078165093496712e-15	2.2719159059394113e-17	1.2680703386103695e-15	3.099946076540243e-17	1.4985003506562778e-15	8.01131596512763e-17	9.286852340581645e-16	2.2072613684620784e-17	8.353626118973729e-16	1.7770473317836858e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3640980994968935e-15	7.190375035461565e-17
54901.093799998314	8.156786488386862e-16	3.2231061904518764e-17	1.3448822968896954e-15	3.226172417631628e-17	1.509563145868355e-15	4.152967965375232e-17	1.3073166822139564e-15	2.2690217577966087e-17	1.268644081403539e-15	3.0945271907834434e-17	1.4986991928284632e-15	7.976804332048052e-17	9.290118344065496e-16	2.2110838581963035e-17	8.343688893151903e-16	1.7660349403979001e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3639728062352184e-15	7.197099226553102e-17
54901.14379999832	8.15399589143425e-16	3.2245437718999906e-17	1.3448105019915373e-15	3.2130792643463153e-17	1.5094294307087362e-15	4.145374661963819e-17	1.3068155590047384e-15	2.265966792078893e-17	1.269212940052866e-15	3.088604099005463e-17	1.4988972119326215e-15	7.940232419963811e-17	9.2933722537753e-16	2.214709043550827e-17	8.333764501151187e-16	1.7549948098590104e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3638475170123107e-15	7.203830008913215e-17
54901.19379999832	8.15120131488538e-16	3.225713560882091e-17	1.3447416156104187e-15	3.199352383104513e-17	1.5092938934655746e-15	4.137077670573505e-17	1.3063131235064656e-15	2.262753249854936e-17	1.2697768025891278e-15	3.0821857369285864e-17	1.4990943792708977e-15	7.901633917389412e-17	9.296613741170855e-16	2.2181370024659755e-17	8.323852917546737e-16	1.7439273153369138e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.36372223188749e-15	7.210567375905773e-17
54901.24379999832	8.148401582428887e-16	3.226616635742118e-17	1.3446757274826417e-15	3.1850043353738596e-17	1.509156498504473e-15	4.1280899629092073e-17	1.305809359501362e-15	2.25938353712165e-17	1.2703355569891187e-15	3.075281570440636e-17	1.4992906659584895e-15	7.861044622654823e-17	9.29984247761866e-16	2.22136792074897e-17	8.313954116931435e-16	1.7328328433175662e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3635969509200864e-15	7.217311320940826e-17
54901.293799998326	8.145595517796474e-16	3.2272542508346737e-17	1.3446129273471997e-15	3.1700484618104086e-17	1.5090172101667328e-15	4.118425233255039e-17	1.3053042507697385e-15	2.255860224582443e-17	1.2708890911748734e-15	3.0679016030118715e-17	1.4994860429226286e-15	7.818502522215555e-17	9.303058134389958e-16	2.2244020906001797e-17	8.304068073915882e-16	1.7217117920191736e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3634716741694042e-15	7.224061837473313e-17
54901.34379999833	8.142781944680089e-16	3.227627834391532e-17	1.3445533049466203e-15	3.154498904396656e-17	1.5088759927689352e-15	4.108097909175e-17	1.3047977810901072e-15	2.2521860475043672e-17	1.2714372930130289e-15	3.0600563835018305e-17	1.4996804809021743e-15	7.774047874889607e-17	9.30626038265876e-16	2.2272399091914893e-17	8.294194763128046e-16	1.7105645718257375e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3633464016947892e-15	7.230818919002541e-17
54901.39379999833	8.139959686774993e-16	3.227738987049894e-17	1.3444969500277283e-15	3.138370629977658e-17	1.5087328106029351e-15	4.097123162730536e-17	1.3042899342388292e-15	2.2483639054490016e-17	1.2719800503136892e-15	3.0517570143454665e-17	1.4998739504471095e-15	7.727723302283915e-17	9.309448893501009e-16	2.2298818772806665e-17	8.284334159213773e-16	1.699391605740613e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.363221133555562e-15	7.237582559072225e-17
54901.443799998335	8.137127567789699e-16	3.227589480054771e-17	1.3444439523421281e-15	3.121679455187491e-17	1.5085876279358785e-15	4.085516922185054e-17	1.303780693990701e-15	2.2443968620698605e-17	1.2725172508298195e-15	3.043015160063443e-17	1.5000664219175114e-15	7.679573885718661e-17	9.312623337893587e-16	2.232328597866129e-17	8.2744862368361175e-16	1.6881933298583692e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3630958698110492e-15	7.24435275126864e-17
54901.49379999834	8.134284411383023e-16	3.227181253433552e-17	1.3443944016471768e-15	3.104442072793132e-17	1.5084404090093548e-15	4.0732958841384496e-17	1.3032700441181552e-15	2.240288144840866e-17	1.2730487822563414e-15	3.0338430560671403e-17	1.5002578654834771e-15	7.629647269905682e-17	9.315783386711993e-16	2.234580774874102e-17	8.264650970675989e-16	1.6769701938583793e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3629706105205618e-15	7.25112948922519e-17
54901.54379999834	8.13142904126348e-16	3.22651641442859e-17	1.3443483877065726e-15	3.086676079427882e-17	1.5082911180398105e-15	4.0604775260261316e-17	1.3027579683919053e-15	2.2360411447119273e-17	1.2735745322292697e-15	3.0242535177223697e-17	1.5004482511238695e-15	7.577993773687576e-17	9.318928710729336e-16	2.2366392118767027e-17	8.254828335431372e-16	1.66572266151993e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3628453557434427e-15	7.257912766617913e-17
54901.59379999834	8.128560281103139e-16	3.22559723580173e-17	1.3443060002909862e-15	3.068400004720803e-17	1.5081397192178751e-15	4.0470801189163995e-17	1.3022444505803188e-15	2.2316594157843663e-17	1.2740943883249674e-15	3.0142599496012953e-17	1.5006375486259423e-15	7.524666508116973e-17	9.322058980615261e-16	2.2385048108373958e-17	8.245018305817793e-16	1.6544512112597477e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3627201055390028e-15	7.264702577165354e-17
