MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56429.76829998836	1.3765827904590489e-15	8.792592623674998e-17	1.3235909720922876e-15	2.3591345363556418e-17	1.9993712609596952e-15	3.0462692834584483e-17	2.2641287887411103e-15	2.973822640023811e-17	2.0791222872185235e-15	8.256875729343534e-17	1.4998551614643599e-15	3.6585563543943736e-17	2.2720780021312123e-15	4.238766073325029e-17	1.240776701359253e-15	6.558137991594286e-17	1.6622771626326788e-16	2.973316392796147e-17	nan	nan	nan	nan	nan	nan
56429.818299988365	1.3739408860644152e-15	8.908672174788105e-17	1.3221369297581053e-15	2.3345627085526633e-17	1.9965085955745034e-15	2.973352469605573e-17	2.259874063011037e-15	2.953495701557982e-17	2.0759242661175935e-15	8.338411471281272e-17	1.498984154357378e-15	3.6604989720763646e-17	2.269744187405953e-15	4.263169334016877e-17	1.2373394667358993e-15	6.557297142080026e-17	1.6611492735068902e-16	3.2757376253918875e-17	nan	nan	nan	nan	nan	nan
56429.86829998837	1.371217260180368e-15	9.013606245173202e-17	1.3206852490165905e-15	2.3108053972846886e-17	1.993589757906526e-15	2.9070064875923055e-17	2.2555847113158442e-15	2.9351791180788786e-17	2.072640013525082e-15	8.411070495737943e-17	1.4981093516524036e-15	3.6610925434577314e-17	2.267373993664061e-15	4.2859870314184674e-17	1.2338929459708473e-15	6.556780480368767e-17	1.660040398892515e-16	3.508117199689901e-17	nan	nan	nan	nan	nan	nan
56429.91829998837	1.3684152248527585e-15	9.107207468784576e-17	1.3192360404055085e-15	2.287864743711495e-17	1.990620520760473e-15	2.846754414379936e-17	2.251266626462475e-15	2.9184360847158507e-17	2.069271487160876e-15	8.474720270409219e-17	1.4972305805600595e-15	3.6603387872013786e-17	2.264968022878019e-15	4.307188281670103e-17	1.2304373641981184e-15	6.556578608802227e-17	1.6589493173622302e-16	3.6669953258971374e-17	nan	nan	nan	nan	nan	nan
56429.96829998837	1.3655380894672858e-15	9.189306622075683e-17	1.317789414239628e-15	2.26574309728755e-17	1.9876066561172067e-15	2.792101516311635e-17	2.2469256998887284e-15	2.902845692898341e-17	2.0658206417504393e-15	8.529244990683383e-17	1.49634766828236e-15	3.658241033994337e-17	2.2625268769102577e-15	4.326745829841718e-17	1.2269729465459833e-15	6.556683132059889e-17	1.657874800819854e-16	3.750330745596806e-17	nan	nan	nan	nan	nan	nan
56430.01829998838	1.3625891608484969e-15	9.25975190975859e-17	1.316345480614368e-15	2.244443169023762e-17	1.9845539352157708e-15	2.7425505017284e-17	2.242567821840103e-15	2.8880173171323595e-17	2.0622894290839814e-15	8.574545012012246e-17	1.4954604420225498e-15	3.6548042280447794e-17	2.2600511576074854e-15	4.344635954693849e-17	1.223499918136076e-15	6.557086667695476e-17	1.6568156143222608e-16	3.7572007824782806e-17	nan	nan	nan	nan	nan	nan
56430.06829998838	1.3595717433597992e-15	9.318408359232135e-17	1.3149043494094096e-15	2.2239681701191895e-17	1.9814681286368552e-15	2.6976166668122635e-17	2.238198881548162e-15	2.873602907109632e-17	2.0586797980757898e-15	8.610536383982736e-17	1.4945687289708073e-15	3.650034932317691e-17	2.257541466690636e-15	4.3608383950288446e-17	1.2200185040841153e-15	6.557782855021402e-17	1.6557705159001858e-16	3.687682129400409e-17	nan	nan	nan	nan	nan	nan
56430.11829998838	1.356489139003327e-15	9.365157311381833e-17	1.3134661302923469e-15	2.2043219338468507e-17	1.978355006385351e-15	2.6568423111713515e-17	2.23382476740811e-15	2.859307186406671e-17	2.0549936948236963e-15	8.637150477894155e-17	1.4936723563096259e-15	3.643941337140303e-17	2.2549984060850273e-15	4.3753362832385033e-17	1.216528929499468e-15	6.558766361955541e-17	1.6547382563778803e-16	3.542840431514389e-17	nan	nan	nan	nan	nan	nan
56430.168299988385	1.3533446475199384e-15	9.399895998167953e-17	1.3120309327222611e-15	2.1855090185796602e-17	1.975220337972939e-15	2.61980988842046e-17	2.2294513671564425e-15	2.8448958342501655e-17	2.051233062668249e-15	8.654333701446939e-17	1.4927711512210377e-15	3.636533272261472e-17	2.2524225776059235e-15	4.3881160763390397e-17	1.2130314194866372e-15	6.560032889968266e-17	1.6537175791916192e-16	3.3248213001230946e-17	nan	nan	nan	nan	nan	nan
56430.21829998839	1.3501415664887872e-15	9.42253719923714e-17	1.3105988659533645e-15	2.1675347898558843e-17	1.972069892501376e-15	2.5861534697371615e-17	2.22508456804801e-15	2.8302017636416896e-17	2.0473998422515224e-15	8.662047295958917e-17	1.4918649408764689e-15	3.627822221903696e-17	2.2498145830371466e-15	4.399167509413534e-17	1.209526199143759e-15	6.561579177427841e-17	1.6527072202070188e-16	3.037092420349965e-17	nan	nan	nan	nan	nan	nan
56430.26829998839	1.3468831914260924e-15	9.433008972172702e-17	1.3091700390385789e-15	2.1504054794353562e-17	1.9689094387451136e-15	2.5555682128155776e-17	2.2207302570345595e-15	2.8151296093033196e-17	2.0434959715766357e-15	8.66026721303459e-17	1.4909535524404284e-15	3.617821344345231e-17	2.247175024131074e-15	4.408483548422631e-17	1.2060134935633847e-15	6.563403000877076e-17	1.6517059075351604e-16	2.6849954892110927e-17	nan	nan	nan	nan	nan	nan
56430.318299988394	1.3435728158862645e-15	9.431254452269362e-17	1.3077445608331375e-15	2.1341282193692936e-17	1.9657447452339487e-15	2.5278176273629712e-17	2.2163943209418357e-15	2.7996585088067326e-17	2.039523386066326e-15	8.648984069155656e-17	1.490036813080346e-15	3.6065454935576674e-17	2.244504502734414e-15	4.416060358051413e-17	1.2024935278336206e-15	6.565503174786401e-17	1.6507123613474827e-16	2.2770752950883048e-17	nan	nan	nan	nan	nan	nan
56430.3682999884	1.340213731560201e-15	9.417231719552688e-17	1.3063225399981766e-15	2.1187110492323122e-17	1.962581580335857e-15	2.502738500025323e-17	2.212082646646621e-15	2.783843205627701e-17	2.035484018622224e-15	8.628203178177069e-17	1.4891145499282975e-15	3.5940112455016676e-17	2.2418036205995445e-15	4.421897262412618e-17	1.1989665270366879e-15	6.567879549321388e-17	1.6497252936894476e-16	1.82871727578929e-17	nan	nan	nan	nan	nan	nan
56430.4182999884	1.3368092283756272e-15	9.390913732211277e-17	1.3049040850042991e-15	2.104162894823846e-17	1.9594257123400426e-15	2.480243382811509e-17	2.207801121255576e-15	2.7678134320490803e-17	2.0313797996836265e-15	8.597944663137111e-17	1.4881865901375713e-15	3.580236926898838e-17	2.239072979478843e-15	4.425996733338999e-17	1.195432716250078e-15	6.570533006559594e-17	1.6487434082929233e-16	1.3738767041709898e-17	nan	nan	nan	nan	nan	nan
56430.4682999884	1.333362594595538e-15	9.352288327074937e-17	1.3034893041351711e-15	2.090493516835489e-17	1.956282909539339e-15	2.4603205624324788e-17	2.20355563228135e-15	2.7517714506268676e-17	2.0272126572862546e-15	8.558243650395542e-17	1.487252760845008e-15	3.5652426483788104e-17	2.2363131811561305e-15	4.428364370195168e-17	1.1918923205463873e-15	6.57346545479034e-17	1.647765400387303e-16	1.0065269772246499e-17	nan	nan	nan	nan	nan	nan
56430.518299988405	1.329877116918818e-15	9.301358289429499e-17	1.3020783054910688e-15	2.0777134282442845e-17	1.953158940313508e-15	2.4430314235670046e-17	2.199352067821462e-15	2.7359875541283696e-17	2.0229845171209562e-15	8.509150550785271e-17	1.4863128891703875e-15	3.5490503404882377e-17	2.233524827226567e-15	4.429008891658689e-17	1.188345564993438e-15	6.576679821161772e-17	1.6467899546723916e-16	9.490949450911723e-18	nan	nan	nan	nan	nan	nan
56430.56829998841	1.3263560805788472e-15	9.238141496266236e-17	1.3006711969924612e-15	2.0658337794842066e-17	1.950059573211416e-15	2.428505109976824e-17	2.195196316735459e-15	2.720793257312691e-17	2.0186973025927455e-15	8.450731434291647e-17	1.4853668022327196e-15	3.5316837932329206e-17	2.2307085197412443e-15	4.427942134466795e-17	1.1847926746551932e-15	6.580180042658027e-17	1.6458156588110583e-16	1.258275578956236e-17	nan	nan	nan	nan	nan	nan
56430.61829998841	1.322802769442582e-15	9.162671138813781e-17	1.2992680863835408e-15	2.0548662107911993e-17	1.9469905770344147e-15	2.416930390363401e-17	2.191094268822154e-15	2.7065718716070216e-17	2.0143529348789595e-15	8.383068506744994e-17	1.4844143271447134e-15	3.5131686994558294e-17	2.2278648602796e-15	4.4251790609763135e-17	1.181233874590046e-15	6.583971055150994e-17	1.6448409661088297e-16	1.701246258762956e-17	nan	nan	nan	nan	nan	nan
56430.668299988414	1.3192204661113377e-15	9.074996032847518e-17	1.297869081235791e-15	2.044822671520964e-17	1.943957720918739e-15	2.4085446676471084e-17	2.1870518149973407e-15	2.6937461512139192e-17	2.009953332988376e-15	8.306260699558316e-17	1.4834552910043206e-15	3.493532701366138e-17	2.2249944505782897e-15	4.420737764339874e-17	1.1776693898533109e-15	6.588058780889466e-17	1.6438643110057783e-16	2.1532102124977405e-17	nan	nan	nan	nan	nan	nan
56430.71829998842	1.3156124520175623e-15	8.975181027701544e-17	1.2964742885516223e-15	2.0357151613104547e-17	1.940966769155053e-15	2.4036195012273966e-17	2.1830748417972063e-15	2.6827619569340805e-17	2.005500413819464e-15	8.220424386060755e-17	1.4824895209005784e-15	3.4728054402126453e-17	2.222097892185308e-15	4.4146394872724654e-17	1.1740994454955882e-15	6.592450114158343e-17	1.642884118395272e-16	2.5704204685693303e-17	nan	nan	nan	nan	nan	nan
56430.76829998842	1.3119820075271896e-15	8.863307528648578e-17	1.2950836781770246e-15	2.0275400005011706e-17	1.9380216835456915e-15	2.4022247235588892e-17	2.1791672932447103e-15	2.6737988189243306e-17	2.0009960922187804e-15	8.125694241362992e-17	1.4815168439136084e-15	3.451018610174859e-17	2.219175787120303e-15	4.4069086455092636e-17	1.1705242665638301e-15	6.597152905073917e-17	1.6418988033931906e-16	2.9343939049265113e-17	nan	nan	nan	nan	nan	nan
56430.81829998842	1.3083324120357753e-15	8.739474151210252e-17	1.2936968833445658e-15	2.020255149007425e-17	1.9351219983382217e-15	2.4039006147672287e-17	2.175328340555871e-15	2.666366274206382e-17	1.9964422810397287e-15	8.022224266415831e-17	1.4805370871219953e-15	3.4282060142696973e-17	2.2162287367897727e-15	4.3975728502077344e-17	1.1669440781011442e-15	6.602175941942176e-17	1.640906771105723e-16	3.235411643974783e-17	nan	nan	nan	nan	nan	nan
56430.868299988426	1.3046669440700485e-15	8.603797531770337e-17	1.292313486394947e-15	2.013812936949904e-17	1.9322665808522107e-15	2.40813113890148e-17	2.171556436837327e-15	2.659887170682291e-17	1.991840891200674e-15	7.91018900154502e-17	1.479550077582804e-15	3.404403623939927e-17	2.213257343056147e-15	4.3866629457044364e-17	1.163359105147065e-15	6.607528931348473e-17	1.6399064163956487e-16	3.467615041014856e-17	nan	nan	nan	nan	nan	nan
56430.91829998843	1.3009888813860756e-15	8.456413325406839e-17	1.2909330694797233e-15	2.0081662146130132e-17	1.929454298941622e-15	2.414441712352238e-17	2.1678500367185074e-15	2.6538182146416025e-17	1.9871938317436504e-15	7.789784960206084e-17	1.478555642350179e-15	3.3796496415306004e-17	2.2102622076403598e-15	4.3742130363835014e-17	1.1597695727378841e-15	6.613222476812342e-17	1.638896123647166e-16	3.627289380997301e-17	nan	nan	nan	nan	nan	nan
56430.96829998843	1.2973015010681791e-15	8.297477431081136e-17	1.2895552145490854e-15	2.0032687195690347e-17	1.926684020979562e-15	2.422412186868893e-17	2.1642075963042736e-15	2.6476667561813683e-17	1.9825030098920188e-15	7.661232320333899e-17	1.4775536084661218e-15	3.3539845648157365e-17	2.2072439322633457e-15	4.3602605365149743e-17	1.1561757059061992e-15	6.619268055487356e-17	1.6378742665291755e-16	3.712172996278203e-17	nan	nan	nan	nan	nan	nan
56431.018299988435	1.2936080796286221e-15	8.12716749604499e-17	1.2881795033396137e-15	1.9990754092073454e-17	1.9239546158418933e-15	2.431686714844386e-17	2.1606275731315713e-15	2.6410045775048914e-17	1.9777703311096296e-15	7.524776918636467e-17	1.476543802960183e-15	3.327451253640438e-17	2.2042031183316022e-15	4.344846204223463e-17	1.1525777296820556e-15	6.625677993089885e-17	1.6368392077569961e-16	3.721156827722475e-17	nan	nan	nan	nan	nan	nan
56431.06829998844	1.289911893106576e-15	7.94568476682228e-17	1.2868055173620625e-15	1.9955427561462565e-17	1.9212649528907487e-15	2.4419807385544515e-17	2.157108426121934e-15	2.6334789803875388e-17	1.9729976991581765e-15	7.380692602823633e-17	1.4755260528551502e-15	3.3000949989107324e-17	2.2011403678647776e-15	4.3280141926232876e-17	1.1489758690918503e-15	6.632465436755869e-17	1.6357892988525343e-16	3.654163049606644e-17	nan	nan	nan	nan	nan	nan
56431.11829998844	1.2862162171671355e-15	7.753256375150444e-17	1.2854328378890892e-15	1.992629004707498e-17	1.9186139019593336e-15	2.4530854136692844e-17	2.153648615537604e-15	2.6248215418307037e-17	1.968187016156061e-15	7.22928400837044e-17	1.4745001851595155e-15	3.27196359139824e-17	2.198056282190761e-15	4.3098120971301457e-17	1.1453703491598776e-15	6.63964432650237e-17	1.6347228799028218e-16	3.51213195488686e-17	nan	nan	nan	nan	nan	nan
56431.16829998844	1.2825243272005466e-15	7.550138175074426e-17	1.2840610459430211e-15	1.9902943872912976e-17	1.916000333334998e-15	2.4648697801871237e-17	2.150246602935653e-15	2.6148549115336208e-17	1.963340182635894e-15	7.070889840316444e-17	1.4734660268742398e-15	3.243107391291568e-17	2.1949514632820345e-15	4.29029100004247e-17	1.1417613949071144e-15	6.64722936429061e-17	1.6336382793169462e-16	3.297109707273751e-17	nan	nan	nan	nan	nan	nan
56431.218299988446	1.2788394984213041e-15	7.336618285772259e-17	1.2826897222835904e-15	1.988501300065376e-17	1.9134231177440275e-15	2.4772809519880197e-17	2.1469008511221677e-15	2.6034979743822063e-17	1.958459097603162e-15	6.905886757088985e-17	1.472423404983375e-15	3.213579397692273e-17	2.1918265125765402e-15	4.269505525023839e-17	1.1381492313524952e-15	6.655235981582181e-17	1.6325338135812924e-16	3.012485710065508e-17	nan	nan	nan	nan	nan	nan
56431.26829998845	1.2751650059668726e-15	7.11302154700707e-17	1.2813184473956554e-15	1.987214437885521e-17	1.9108811263350353e-15	2.490342527506182e-17	2.143609824107439e-15	2.590769609354124e-17	1.9535456585941157e-15	6.734693972824549e-17	1.4713721464660547e-15	3.183435314800002e-17	2.1886820318895427e-15	4.2475138809809704e-17	1.134534083512552e-15	6.663680304865395e-17	1.6314077870131302e-16	2.6635357763351945e-17	nan	nan	nan	nan	nan	nan
56431.31829998845	1.2715041249974053e-15	6.879715166744221e-17	1.27994680147694e-15	1.9864008887740645e-17	1.9083732306627395e-15	2.5041513469302204e-17	2.1403719870602248e-15	2.5767911518067512e-17	1.948601761733485e-15	6.55777871683988e-17	1.4703120782823525e-15	3.152733615565297e-17	2.1855186226589838e-15	4.2243779098420794e-17	1.130916176401325e-15	6.672579119428678e-17	1.6302584915124655e-16	2.2587314522661918e-17	nan	nan	nan	nan	nan	nan
56431.368299988455	1.2678601307942364e-15	6.637115941945487e-17	1.2785743644257321e-15	1.9860301886297143e-17	1.905898302672891e-15	2.5188726483942464e-17	2.137185806263276e-15	2.5617875184720478e-17	1.943629301792838e-15	6.375662713865396e-17	1.4692430273886523e-15	3.1215356011245654e-17	2.1823368866372406e-15	4.200163126961038e-17	1.127295735031442e-15	6.681949830960338e-17	1.6290842063121579e-16	1.8133265960561112e-17	nan	nan	nan	nan	nan	nan
56431.41829998846	1.264236298859501e-15	6.385699576950446e-17	1.2772007158286027e-15	1.9860743370861612e-17	1.903455214684919e-15	2.5347336187107852e-17	2.1340497490669267e-15	2.5460867875921658e-17	1.938630172248496e-15	6.188929874864316e-17	1.4681648207202804e-15	3.0899054513063044e-17	2.179137425545247e-15	4.1749387561145287e-17	1.1236729844126343e-15	6.691810425815434e-17	1.62788319772627e-16	1.3609480003335175e-17	nan	nan	nan	nan	nan	nan
56431.46829998846	1.2606359050146117e-15	6.126012827451601e-17	1.2758254349480984e-15	1.9865077756349477e-17	1.9010428393770437e-15	2.55201530148481e-17	2.1309622838443655e-15	2.5301178508134408e-17	1.9336062653392632e-15	5.998235413410756e-17	1.4670772852093344e-15	3.057910268669091e-17	2.175920840820945e-15	4.148777760796689e-17	1.1200481495540164e-15	6.702179428929843e-17	1.6266537188966202e-16	9.947953932172182e-18	nan	nan	nan	nan	nan	nan
56431.518299988464	1.2570622254997315e-15	5.858689490472972e-17	1.2744481007104177e-15	1.9873073292481938e-17	1.8986600497697007e-15	2.5710428239035624e-17	2.127921879946527e-15	2.5144055786209153e-17	1.9285594721244778e-15	5.804316621796902e-17	1.4659802477647018e-15	3.025620108012554e-17	2.172687734263877e-15	4.1217568603803245e-17	1.1164214554622112e-15	6.71307586020718e-17	1.6253940600365322e-16	9.366939293884158e-18	nan	nan	nan	nan	nan	nan
56431.56829998847	1.2535185370729533e-15	5.584471682289129e-17	1.273068291693104e-15	1.9884521128211523e-17	1.896305719209581e-15	2.5921739368117986e-17	2.124927007656575e-15	2.499562789278231e-17	1.9234916825417127e-15	5.608005545340814e-17	1.4648735352894295e-15	2.9931079927115215e-17	2.169438707311985e-15	4.0939565326141264e-17	1.1127931271431204e-15	6.724519189158921e-17	1.6241049210942964e-16	1.2427766186078121e-17	nan	nan	nan	nan	nan	nan
56431.61829998847	1.2500081171093148e-15	5.304238456541888e-17	1.2716855861127019e-15	1.9899234037822988e-17	1.893978721353634e-15	2.6157859320027556e-17	2.1219761381449894e-15	2.4862782135238535e-17	1.918404785464947e-15	5.410243767809049e-17	1.4637569746762652e-15	2.960449911603853e-17	2.166174361654759e-15	4.0654610112880086e-17	1.1091633896011894e-15	6.736529287654933e-17	1.6227904321725405e-16	1.6795728812158895e-17	nan	nan	nan	nan	nan	nan
56431.66829998847	1.2465342436998146e-15	5.019044698022798e-17	1.2702995618124204e-15	1.9917044822419005e-17	1.891677930153154e-15	2.6422611007081976e-17	2.1190677434243288e-15	2.4752996472396127e-17	1.9133006687620016e-15	5.2120994403148926e-17	1.4626303927922872e-15	2.927724793761325e-17	2.1628952990445764e-15	4.036358244237297e-17	1.1055324678394827e-15	6.74912638121792e-17	1.621454972923798e-16	2.122850097027422e-17	nan	nan	nan	nan	nan	nan
56431.718299988475	1.2431001957502314e-15	4.7301744943092887e-17	1.2689097946466094e-15	1.9937786493381765e-17	1.889402193669458e-15	2.671941920234724e-17	2.1162003076242214e-15	2.467381627912575e-17	1.9081812193523207e-15	5.014786511263906e-17	1.4614936165065714e-15	2.895014456151381e-17	2.159602120966544e-15	4.0067398523182334e-17	1.1019005868603136e-15	6.762330998379109e-17	1.6201029107267338e-16	2.5292212061482773e-17	nan	nan	nan	nan	nan	nan
56431.76829998848	1.2397092530811364e-15	4.4392149646164015e-17	1.2675158325291258e-15	1.996100077535383e-17	1.8871499106557946e-15	2.7046462688973912e-17	2.11337251011452e-15	2.462775602974011e-17	1.903048323265211e-15	4.8196857865937935e-17	1.4603464726626789e-15	2.862403519217362e-17	2.156295428874326e-15	3.976701044108107e-17	1.0982679716653346e-15	6.776163919071106e-17	1.6187386013487525e-16	2.880351851318959e-17	nan	nan	nan	nan	nan	nan
56431.81829998848	1.2363646965265338e-15	4.1481588959219355e-17	1.2661171997813535e-15	1.9985987811357788e-17	1.8849191017233318e-15	2.7397493459069793e-17	2.1105831946686645e-15	2.4613078517674986e-17	1.8979038656970616e-15	4.6283668841175954e-17	1.4591887880934097e-15	2.8299792841884415e-17	2.152975824677517e-15	3.9463405010320595e-17	1.094634847255523e-15	6.790646120945077e-17	1.61736638960697e-16	3.16659829165482e-17	nan	nan	nan	nan	nan	nan
56431.868299988484	1.2330698080325154e-15	3.859547351670226e-17	1.2647134195766238e-15	2.0012060298960826e-17	1.8827077758966506e-15	2.776607330329798e-17	2.1078312108431325e-15	2.4628147667871144e-17	1.8927497310691407e-15	4.4426092374062383e-17	1.4580203896192678e-15	2.7978315687796695e-17	2.149643909625397e-15	3.915760233239142e-17	1.091001438630985e-15	6.805798724849444e-17	1.6159906100276372e-16	3.382162502612381e-17	nan	nan	nan	nan	nan	nan
56431.91829998849	1.2298278707577657e-15	3.576665770704787e-17	1.2633040146489538e-15	2.0038554674226928e-17	1.8805139423825346e-15	2.8145850161566066e-17	2.1051154088395046e-15	2.4671697525574052e-17	1.8875878030854594e-15	4.264418942871669e-17	1.4568411040450782e-15	2.7660524909406308e-17	2.1463002855646743e-15	3.8850653900743145e-17	1.0873679707920823e-15	6.821642938727936e-17	1.6146155875040104e-16	3.523400656583965e-17	nan	nan	nan	nan	nan	nan
56431.96829998849	1.2266421691716435e-15	3.303806005313e-17	1.2618885072790576e-15	2.0064833788902245e-17	1.878335610541943e-15	2.8530672167548587e-17	2.1024346394701735e-15	2.4742923955712478e-17	1.8824199647904067e-15	4.096036367662308e-17	1.4556507581601414e-15	2.7347361983085605e-17	2.1429455539647343e-15	3.85436401663457e-17	1.0837346687384257e-15	6.838200000693951e-17	1.6132456379528561e-16	3.5881454412869527e-17	nan	nan	nan	nan	nan	nan
56432.01829998849	1.2235159891539188e-15	3.0465944544678485e-17	1.2604664192803344e-15	2.0090289185487807e-17	1.876170789861194e-15	2.891467319044147e-17	2.09978775412552e-15	2.484153298153032e-17	1.8772480986262526e-15	3.9399271472838654e-17	1.4544491787394625e-15	2.7039785335048815e-17	2.139580316436458e-15	3.823766767641492e-17	1.0801017574704215e-15	6.855491120851004e-17	1.611885068969554e-16	3.5754165937612145e-17	nan	nan	nan	nan	nan	nan
56432.068299988496	1.220452618094049e-15	2.8123457200336784e-17	1.2590372719848434e-15	2.0114343004323713e-17	1.8740174899240344e-15	2.9292333653637845e-17	2.0971736047385157e-15	2.496774565852215e-17	1.8720740864910364e-15	3.7987469585468165e-17	1.4532361925425222e-15	2.6738766315909727e-17	2.1362051745750053e-15	3.7933865511815915e-17	1.0764694619873653e-15	6.873537422483223e-17	1.610538180481972e-16	3.4853140919498234e-17	nan	nan	nan	nan	nan	nan
56432.1182999885	1.2174553449904888e-15	2.6103033957752403e-17	1.2576005862292487e-15	2.0136449558638567e-17	1.871873720382773e-15	2.965852089160456e-17	2.094591043752412e-15	2.5122260438560483e-17	1.866899809795805e-15	3.6752693018203383e-17	1.4520116263171185e-15	2.644528441087563e-17	2.1328207298654823e-15	3.763338117449017e-17	1.0728380072902792e-15	6.892359882417012e-17	1.609209265403082e-16	3.319030767816455e-17	nan	nan	nan	nan	nan	nan
56432.1682999885	1.2145274605500661e-15	2.451456230047066e-17	1.2561558823407886e-15	2.0156096613873436e-17	1.869737490930332e-15	3.0008513279535845e-17	2.092038924086194e-15	2.530617490896233e-17	1.8617271495227385e-15	3.572267210754387e-17	1.4507753067859948e-15	2.6160321661828632e-17	2.1294275839816583e-15	3.733737567666379e-17	1.0692076183798102e-15	6.911979271002704e-17	1.607902610282504e-16	3.078993013113371e-17	nan	nan	nan	nan	nan	nan
56432.218299988504	1.211672257287177e-15	2.347452479342734e-17	1.2547026801231847e-15	2.0172806407315242e-17	1.867606811271393e-15	3.0338012019434926e-17	2.0895160991005096e-15	2.552086973762961e-17	1.85655798628219e-15	3.492346380539476e-17	1.4495270606672837e-15	2.588485623354521e-17	2.126026338613023e-15	3.7047018003311297e-17	1.0655785202570252e-15	6.932416091463396e-17	1.6066224959569584e-16	2.769220370705319e-17	nan	nan	nan	nan	nan	nan
56432.26829998851	1.2088930259246638e-15	2.3082990136183685e-17	1.2532404988425785e-15	2.0186136442604624e-17	1.8654796910943644e-15	3.064314394798455e-17	2.0870214179050926e-15	2.576785041076135e-17	1.851394198550245e-15	3.437737014127547e-17	1.448266714512033e-15	2.5619854035172912e-17	2.122617594049826e-15	3.676347738774209e-17	1.061950937924448e-15	6.953690519362044e-17	1.6053731981997406e-16	2.3961866001536938e-17	nan	nan	nan	nan	nan	nan
56432.31829998851	1.2061917920431863e-15	2.337461061283419e-17	1.2517688572134295e-15	2.0195680091961338e-17	1.863354140042674e-15	3.0920458163301104e-17	2.0845521338975234e-15	2.604575353635143e-17	1.846237040947e-15	3.409150031959324e-17	1.4469940458924894e-15	2.5365888322381162e-17	2.1192016131293303e-15	3.6487501884308394e-17	1.0583250963849326e-15	6.975822341822036e-17	1.604158988369291e-16	1.9710818808567965e-17	nan	nan	nan	nan	nan	nan
56432.36829998851	1.2035674711957104e-15	2.427726982191004e-17	1.2502872733844047e-15	2.0201067036619782e-17	1.8612281676866725e-15	3.1166918714693726e-17	2.0821015808057687e-15	2.634618316915422e-17	1.8410862363237378e-15	3.40432592257492e-17	1.4457087121059849e-15	2.5122591767752752e-17	2.1157778285928148e-15	3.621880985888294e-17	1.0547012206426542e-15	6.998830897078543e-17	1.602984134056948e-16	1.5167799308353845e-17	nan	nan	nan	nan	nan	nan
56432.418299988516	1.201018511863613e-15	2.567398464865264e-17	1.2487952649242618e-15	2.0201963573437203e-17	1.859099783495149e-15	3.1379895107156516e-17	2.0796625015681027e-15	2.6659826605776794e-17	1.8359412764464062e-15	3.4201226593559223e-17	1.4444103523044146e-15	2.4889440168738548e-17	2.1123455479573217e-15	3.595696217829356e-17	1.051079535703109e-15	7.022735014316479e-17	1.6018528997338934e-16	1.093263174313143e-17	nan	nan	nan	nan	nan	nan
56432.46829998852	1.1985433645184447e-15	2.7439649334809916e-17	1.2472923488076957e-15	2.019807281295574e-17	1.8569669968065483e-15	3.155715195509276e-17	2.077227638998596e-15	2.697773056094611e-17	1.8308016528416756e-15	3.453083423516756e-17	1.4430986056192296e-15	2.466589764149038e-17	2.1089040787713366e-15	3.570152332394475e-17	1.0474602651559048e-15	7.047552537776677e-17	1.6007695473974605e-16	8.770277660937608e-18	nan	nan	nan	nan	nan	nan
56432.51829998852	1.1961404815762745e-15	2.94614601816368e-17	1.2457780414011989e-15	2.0189134791318428e-17	1.8548278168012383e-15	3.169683877713044e-17	2.0747897355700707e-15	2.729146895633347e-17	1.8256668567834774e-15	3.499653781469341e-17	1.4417731111688157e-15	2.4451423605421445e-17	2.10545272880345e-15	3.545206852976471e-17	1.0438435645941403e-15	7.07328071053626e-17	1.5997370919779168e-16	1.075264736741001e-17	nan	nan	nan	nan	nan	nan
56432.568299988525	1.1938083173508728e-15	3.164714525741755e-17	1.244251858448878e-15	2.0174926515781158e-17	1.852680252472372e-15	3.179748066020449e-17	2.0723415331964646e-15	2.7593257630050827e-17	1.8205363792784093e-15	3.556362573954046e-17	1.440433508054958e-15	2.4245479689208975e-17	2.1019908056650345e-15	3.520819076060833e-17	1.0402294929847555e-15	7.099887764766248e-17	1.5987530307830284e-16	1.5022330279162176e-17	nan	nan	nan	nan	nan	nan
56432.61829998853	1.191545328008841e-15	3.3925102174065185e-17	1.2427133150582754e-15	2.0155261960683625e-17	1.850522312598138e-15	3.185797030983684e-17	2.069875773016379e-15	2.787602611802462e-17	1.815409711052074e-15	3.619951964884514e-17	1.4390794353474694e-15	2.4047536535109437e-17	2.0985176167316357e-15	3.496950747447803e-17	1.036618101932129e-15	7.127339219450015e-17	1.5978133324403804e-16	1.9720387380168532e-17	nan	nan	nan	nan	nan	nan
56432.66829998853	1.1893499715232363e-15	3.624113287718778e-17	1.241161925686158e-15	2.0129992028142062e-17	1.8483520057128196e-15	3.18775618512695e-17	2.0673851951751835e-15	2.813345666078488e-17	1.8102863425347094e-15	3.687456435756026e-17	1.4377105321183147e-15	2.38570804288724e-17	2.095032469756123e-15	3.473566707094056e-17	1.0330094430416914e-15	7.155600125324426e-17	1.596913963184638e-16	2.4203040092030268e-17	nan	nan	nan	nan	nan	nan
