MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i	sdss_i_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56525.75460000892	nan	nan	3.325019734724948e-16	1.1239218728760593e-17	2.4397058578002137e-16	1.0031059593731922e-17	nan	nan	1.6273852943607497e-16	1.2791091604640382e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56525.80460000892	nan	nan	3.324218871721063e-16	1.123014833805187e-17	2.439277812342105e-16	9.959913910799539e-18	nan	nan	1.626959890424078e-16	8.80922690403335e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56525.854600008926	nan	nan	3.3234182153065034e-16	1.1222568549295519e-17	2.4388499690088703e-16	9.913849543937197e-18	nan	nan	1.6265411219635182e-16	4.927057160194315e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56525.90460000893	nan	nan	3.3226177721104313e-16	1.1217120063926511e-17	2.438422390001571e-16	9.90251126912134e-18	nan	nan	1.626132190227607e-16	3.783849107237815e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56525.95460000893	nan	nan	3.3218175442714946e-16	1.1214004212937166e-17	2.4379950956795674e-16	9.928758225825653e-18	nan	nan	1.6257341437618677e-16	7.127685128033566e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.004600008935	nan	nan	3.3210175255889433e-16	1.1212637640230932e-17	2.437568028694036e-16	9.984106214375318e-18	nan	nan	1.6253440319559102e-16	1.1162138153256686e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.05460000894	nan	nan	3.3202177097220785e-16	1.1212391573173822e-17	2.437141130393614e-16	1.0058628375076883e-17	nan	nan	1.6249588383671278e-16	1.4978349851349214e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.10460000894	nan	nan	3.3194180910971426e-16	1.1212685662942669e-17	2.4367143492746484e-16	1.0142672163582084e-17	nan	nan	1.6245759153199847e-16	1.8394702380476325e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.154600008944	nan	nan	3.3186186649073875e-16	1.1212999433962772e-17	2.436287640980007e-16	1.0227376382629007e-17	nan	nan	1.6241929834130777e-16	2.1336195533402014e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.20460000895	nan	nan	3.317819427112976e-16	1.1212881873014015e-17	2.435860968297677e-16	1.0305019335929331e-17	nan	nan	1.6238081310949542e-16	2.37581971654058e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.25460000895	nan	nan	3.31702037444096e-16	1.1211959258244777e-17	2.4354343011598384e-16	1.0369230138869341e-17	nan	nan	1.6234198143092185e-16	2.5630258526327815e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.30460000895	nan	nan	3.316221504385327e-16	1.1209941331312438e-17	2.4350076166419903e-16	1.0415102589003566e-17	nan	nan	1.6230268562082873e-16	2.6931164063854977e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.354600008955	nan	nan	3.315422815207018e-16	1.1206625913465447e-17	2.434580898962423e-16	1.0439247867263456e-17	nan	nan	1.6226284469362188e-16	2.7647021973903156e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.40460000896	nan	nan	3.314624305933835e-16	1.1201902048403767e-17	2.434154139481775e-16	1.0439814331555024e-17	nan	nan	1.622224143480243e-16	2.777042835992102e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.45460000896	nan	nan	3.313825976360619e-16	1.1195751733983341e-17	2.433727336702942e-16	1.0416493393919467e-17	nan	nan	1.6218138695912548e-16	2.7300116035540646e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.504600008964	nan	nan	3.3130278270491507e-16	1.1188250274489365e-17	2.4333004962710125e-16	1.0370521555614802e-17	nan	nan	1.6213979157730805e-16	2.6240898915518377e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.55460000897	nan	nan	3.312229859328326e-16	1.1179565257138874e-17	2.432873630973718e-16	1.0304680307906641e-17	nan	nan	1.6209769393404735e-16	2.4603885505244026e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.60460000897	nan	nan	3.3114320752941604e-16	1.1169954121601687e-17	2.432446760741735e-16	1.0223287317467947e-17	nan	nan	1.6205519645461113e-16	2.2407068563926782e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.65460000897	nan	nan	3.31063447780986e-16	1.115976026371455e-17	2.432019912649451e-16	1.0132163481392057e-17	nan	nan	1.6201243827762925e-16	1.9676656468540236e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.704600008976	nan	nan	3.3098370705059287e-16	1.1149407587753196e-17	2.4315931209158863e-16	1.0038550905622213e-17	nan	nan	1.6196959528155673e-16	1.6450303294514522e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.75460000898	nan	nan	3.3090398577802687e-16	1.1139393400603534e-17	2.431166426905814e-16	9.95094757153876e-18	nan	nan	1.6192688011802673e-16	1.2786574553803114e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.80460000898	nan	nan	3.308242844798271e-16	1.113027953269595e-17	2.4307398791310426e-16	9.87881824598292e-18	nan	nan	1.6188454225210073e-16	8.802482817897966e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.854600008985	nan	nan	3.307446037492945e-16	1.1122681568235162e-17	2.430313533252019e-16	9.832143187911533e-18	nan	nan	1.6184286800941877e-16	4.914787924851903e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.90460000899	nan	nan	3.306649442501373e-16	1.111725035231351e-17	2.4298874514865015e-16	9.820710093231773e-18	nan	nan	1.6180217757686376e-16	3.767810927012641e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56526.95460000899	nan	nan	3.30585306196498e-16	1.1114190322852145e-17	2.4294616541993983e-16	9.847418646294699e-18	nan	nan	1.61762575829359e-16	7.119278619087833e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.00460000899	nan	nan	3.305056889676147e-16	1.1112908980720018e-17	2.429036084026602e-16	9.903661829350456e-18	nan	nan	1.6172376764883084e-16	1.1156896468780598e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.054600008996	nan	nan	3.30426091928714e-16	1.1112767362640718e-17	2.4286106823010213e-16	9.979361608264984e-18	nan	nan	1.6168545133270906e-16	1.4974571558467204e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.104600009	nan	nan	3.303465145218073e-16	1.1113175444852308e-17	2.428185397505412e-16	1.006471687948316e-17	nan	nan	1.616473620622673e-16	1.8391746265310593e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.154600009	nan	nan	3.3026695626569355e-16	1.1113603895391337e-17	2.4277601852707304e-16	1.0150732534458413e-17	nan	nan	1.616092718533066e-16	2.1333754642807355e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.204600009005	nan	nan	3.3018741675594863e-16	1.1113593912597023e-17	2.427335008375112e-16	1.022957405619367e-17	nan	nan	1.6157098951374414e-16	2.3756096472736723e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.25460000901	nan	nan	3.3010789566493316e-16	1.111276525249117e-17	2.426909836742692e-16	1.0294781129871698e-17	nan	nan	1.6153236060809893e-16	2.5628383778649673e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.30460000901	nan	nan	3.300283927417842e-16	1.1110822554747458e-17	2.4264846474429516e-16	1.0341381333950795e-17	nan	nan	1.6149326742886867e-16	2.6929431663170933e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.354600009014	nan	nan	3.2994890781241896e-16	1.1107560070937216e-17	2.426059424689963e-16	1.0365941578131863e-17	nan	nan	1.614536289747994e-16	2.7645364138726285e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.40460000902	nan	nan	3.2986944077953773e-16	1.110286488287342e-17	2.4256341598420763e-16	1.0366586522389179e-17	nan	nan	1.6141340093604926e-16	2.776878457653176e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.45460000902	nan	nan	3.297899916226239e-16	1.1096718674946744e-17	2.425208851401884e-16	1.0343003557396175e-17	nan	nan	1.6137257568621622e-16	2.729842700261647e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.50460000902	nan	nan	3.29710560397953e-16	1.1089198095192775e-17	2.424783505016036e-16	1.0296444706390211e-17	nan	nan	1.6133118228127252e-16	2.62391008747158e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.554600009025	nan	nan	3.2963114723859312e-16	1.1080473706951602e-17	2.424358133475658e-16	1.0229727208451087e-17	nan	nan	1.6128928646536064e-16	2.4601903088166514e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.60460000903	nan	nan	3.2955175235441176e-16	1.1070807500983044e-17	2.4239327567168364e-16	1.0147226022921468e-17	nan	nan	1.6124699068349656e-16	2.2404803325976104e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.65460000903	nan	nan	3.2947237603208804e-16	1.1060548904107187e-17	2.423507401821236e-16	1.0054842392169148e-17	nan	nan	1.6120443410113649e-16	1.9673965031236524e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.704600009034	nan	nan	3.2939301863511637e-16	1.10501291969296e-17	2.423082103017059e-16	9.959922695882807e-18	nan	nan	1.6116179263064953e-16	1.644694896725247e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.75460000904	nan	nan	3.29313680603819e-16	1.1040054228381892e-17	2.422656901680135e-16	9.87109210669004e-18	nan	nan	1.611192789646672e-16	1.2782100671306963e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.80460000904	nan	nan	3.2923436245535627e-16	1.1030895306581272e-17	2.4222318463352894e-16	9.797960952625082e-18	nan	nan	1.610771426163497e-16	8.79580042208189e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.85460000904	nan	nan	3.2915506478373813e-16	1.1023278144923716e-17	2.421806992657899e-16	9.75066363791624e-18	nan	nan	1.610356699665313e-16	4.9026099218107866e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.904600009046	nan	nan	3.2907578825346436e-16	1.1017863939459797e-17	2.421382402882346e-16	9.739133640933507e-18	nan	nan	1.6099518126381777e-16	3.751863999467556e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56527.95460000905	nan	nan	3.2899653307894704e-16	1.1014860296486393e-17	2.420958097379024e-16	9.766311973727216e-18	nan	nan	1.6095578140339588e-16	7.110945559326702e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.00460000905	nan	nan	3.289172986387468e-16	1.101366538930902e-17	2.4205340187686244e-16	9.823466393958533e-18	nan	nan	1.609171752104458e-16	1.1151704268404538e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.054600009054	nan	nan	3.288380842973859e-16	1.1013629850287095e-17	2.4201101083684848e-16	9.900364630118632e-18	nan	nan	1.608790609243787e-16	1.4970829754412974e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.10460000906	nan	nan	3.2875888949626576e-16	1.1014153771699616e-17	2.4196863146475906e-16	9.987054098724105e-18	nan	nan	1.6084117367554738e-16	1.8388818974975145e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.15460000906	nan	nan	3.2867971375366367e-16	1.101469877062162e-17	2.4192625932252197e-16	1.0074403336200037e-17	nan	nan	1.6080328543592135e-16	2.1331337673433205e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.20460000906	nan	nan	3.2860055666471675e-16	1.1014798083466473e-17	2.4188389068695914e-16	1.0154463149605961e-17	nan	nan	1.607652049766587e-16	2.3754016429016546e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.254600009066	nan	nan	3.2852141790144096e-16	1.1014064798104628e-17	2.4184152254968983e-16	1.0220682494107928e-17	nan	nan	1.607267778325849e-16	2.562652749370823e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.30460000907	nan	nan	3.2844229721271234e-16	1.1012198337358183e-17	2.417991526170545e-16	1.0268021883957955e-17	nan	nan	1.606878862735671e-16	2.6927716343355225e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.35460000907	nan	nan	3.283631944242747e-16	1.1008989302742023e-17	2.417567793100422e-16	1.0293003455608222e-17	nan	nan	1.606484492827784e-16	2.7643722659259624e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.404600009075	nan	nan	3.2828410943874665e-16	1.1004322769792848e-17	2.417144017642706e-16	1.0293727923045409e-17	nan	nan	1.6060842254184232e-16	2.776715701213508e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.45460000908	nan	nan	3.2820504223561417e-16	1.099818010257088e-17	2.416720198299534e-16	1.0269878609639167e-17	nan	nan	1.6056779842288156e-16	2.729675462903783e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.50460000908	nan	nan	3.281259928712443e-16	1.0990639323290585e-17	2.4162963407191783e-16	1.0222723208934624e-17	nan	nan	1.6052660598742542e-16	2.623732055272467e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.55460000908	nan	nan	3.280469614788832e-16	1.0981874039056188e-17	2.4158724576961507e-16	1.0155115085210724e-17	nan	nan	1.604849109922225e-16	2.4599940177156222e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.60460000909	nan	nan	3.2796794826866716e-16	1.0972150894340764e-17	2.4154485691719507e-16	1.0071487175974892e-17	nan	nan	1.6044281590193634e-16	2.2402560323028143e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.65460000909	nan	nan	3.278889535276272e-16	1.096182548292388e-17	2.4150247022354082e-16	9.977822169017867e-18	nan	nan	1.604004599087203e-16	1.967129990773251e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.70460000909	nan	nan	3.278099776197041e-16	1.0951336626958608e-17	2.4146008911239547e-16	9.881572349999928e-18	nan	nan	1.6035801895868333e-16	1.6443627201297506e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.754600009095	nan	nan	3.2773102098574616e-16	1.0941198906717422e-17	2.4141771772244414e-16	9.791492320124456e-18	nan	nan	1.6031570578525484e-16	1.2777669560791907e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.8046000091	nan	nan	3.2765208414353286e-16	1.0931993315426249e-17	2.4137536090746667e-16	9.717340772338143e-18	nan	nan	1.602737699494488e-16	8.789179197518702e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.8546000091	nan	nan	3.275731676877818e-16	1.0924355911388114e-17	2.413330242364837e-16	9.669409384653293e-18	nan	nan	1.6023249788702592e-16	4.890522628054632e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.904600009104	nan	nan	3.274942722837737e-16	1.0918958454355178e-17	2.412907139345939e-16	9.657780356496783e-18	nan	nan	1.6019220990799852e-16	3.736007911229467e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56528.95460000911	nan	nan	3.274153981461973e-16	1.0916011782028694e-17	2.4124843203937733e-16	9.685436830472449e-18	nan	nan	1.6015301092772224e-16	7.102685384455378e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.00460000911	nan	nan	3.2733654465293078e-16	1.0914904550863154e-17	2.4120617281139636e-16	9.743518869955593e-18	nan	nan	1.6011460571490977e-16	1.1146561108908836e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.05460000911	nan	nan	3.2725771116780157e-16	1.0914976769378606e-17	2.4116393038082333e-16	9.821636823660151e-18	nan	nan	1.600766924512474e-16	1.4967124097090614e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.104600009116	nan	nan	3.271788971316037e-16	1.0915618431403032e-17	2.4112169959319607e-16	9.909683637359505e-18	nan	nan	1.6003900621641897e-16	1.8385920234168444e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.15460000912	nan	nan	3.2710010206208883e-16	1.091628190272666e-17	2.4107947600927496e-16	9.998388998861843e-18	nan	nan	1.6000131893877998e-16	2.1328944394337207e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.20460000912	nan	nan	3.270213255539679e-16	1.0916492279853777e-17	2.410372559048861e-16	1.007968715644145e-17	nan	nan	1.5996343935291003e-16	2.3751956833578393e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.254600009124	nan	nan	3.2694256727890366e-16	1.0915855832230947e-17	2.4099503627086634e-16	1.014693502373154e-17	nan	nan	1.5992521296409724e-16	2.562468949153208e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.30460000913	nan	nan	3.268638269855172e-16	1.0914066647951801e-17	2.4095281481294628e-16	1.0195025203461427e-17	nan	nan	1.5988652201968686e-16	2.6926017937459256e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.35460000913	nan	nan	3.267851044993804e-16	1.0910911595530699e-17	2.409105899517045e-16	1.0220434558663953e-17	nan	nan	1.5984728548735205e-16	2.764209737544559e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.40460000913	nan	nan	3.2670639972302817e-16	1.0906273698938798e-17	2.4086836082252614e-16	1.0221239611542287e-17	nan	nan	1.5980745904023595e-16	2.7765545508081884e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.454600009136	nan	nan	3.2662771263595043e-16	1.0900133994791116e-17	2.408261272756011e-16	1.0197119572558716e-17	nan	nan	1.5976703504897763e-16	2.7295098751997768e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.50460000914	nan	nan	3.265490432946046e-16	1.0892571910770841e-17	2.407838898758973e-16	1.01493579515829e-17	nan	nan	1.597260425806477e-16	2.623555777662376e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.55460000914	nan	nan	3.2647039183241525e-16	1.0883764166992626e-17	2.407416499032246e-16	1.0080844612691326e-17	nan	nan	1.5968454740453578e-16	2.4597996582437022e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.604600009145	nan	nan	3.2639175845978324e-16	1.0873982167474417e-17	2.406994093522522e-16	9.9960711554751e-18	nan	nan	1.5964265200485272e-16	2.240033933972179e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.65460000915	nan	nan	3.2631314346409703e-16	1.086358781252438e-17	2.406571709325955e-16	9.901102820694433e-18	nan	nan	1.596004956003164e-16	1.9668660845207707e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.70460000915	nan	nan	3.26234547209731e-16	1.0853027635705602e-17	2.4061493806890216e-16	9.80349945168931e-18	nan	nan	1.5955825417060655e-16	1.6440337688271343e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.75460000915	nan	nan	3.2615597013806406e-16	1.0842825143588526e-17	2.405727149009614e-16	9.712147357444171e-18	nan	nan	1.5951614048974966e-16	1.2773280829376013e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.804600009156	nan	nan	3.260774127674909e-16	1.083357122679602e-17	2.405305062838447e-16	9.636956462670631e-18	nan	nan	1.5947440416637624e-16	8.782618629455137e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.85460000916	nan	nan	3.259988756934291e-16	1.0825912510717536e-17	2.404883177880488e-16	9.588378928912692e-18	nan	nan	1.5943333169089056e-16	4.878525522066978e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.90460000916	nan	nan	3.2592035958194254e-16	1.0820531536887667e-17	2.404461556403316e-16	9.576648692889141e-18	nan	nan	1.5939324343441764e-16	3.720242251675013e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56529.954600009165	nan	nan	3.258418646479925e-16	1.0817642439202826e-17	2.4040402187882167e-16	9.604791851669744e-18	nan	nan	1.5935424433236968e-16	7.094497533410485e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.00460000917	nan	nan	3.257633902687777e-16	1.081662416302425e-17	2.4036191076255474e-16	9.663818239920396e-18	nan	nan	1.5931603909728158e-16	1.11414665508464e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.05460000917	nan	nan	3.256849358074348e-16	1.0816805867566598e-17	2.4031981642016663e-16	9.743177601585329e-18	nan	nan	1.5927832585339715e-16	1.496345424748603e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.104600009174	nan	nan	3.25606500704151e-16	1.0817567227858888e-17	2.402777336958376e-16	9.832605348637033e-18	nan	nan	1.592408396299894e-16	1.8383049769789858e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.15460000918	nan	nan	3.2552808447616104e-16	1.0818351152718184e-17	2.4023565814914504e-16	9.922689776478644e-18	nan	nan	1.5920335231201357e-16	2.1326574576834774e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.20460000918	nan	nan	3.2544968671774216e-16	1.0818674415528942e-17	2.4019358605495657e-16	1.0005246663691164e-17	nan	nan	1.5916567259765767e-16	2.374991748791937e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.25460000918	nan	nan	3.253713071002151e-16	1.0818136313006944e-17	2.4015151440330176e-16	1.007353955926823e-17	nan	nan	1.5912764596281012e-16	2.5622869593850447e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.304600009185	nan	nan	3.2529294537194217e-16	1.0816425477084297e-17	2.401094408993142e-16	1.0122392305833978e-17	nan	nan	1.590891546324167e-16	2.692433628015764e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.35460000919	nan	nan	3.2521460135832606e-16	1.0813324958516712e-17	2.4006736396316107e-16	1.0148235995647706e-17	nan	nan	1.5905011755872544e-16	2.7640488128873072e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.40460000919	nan	nan	3.251362749618165e-16	1.0808715682782123e-17	2.400252827300041e-16	1.0149122715616444e-17	nan	nan	1.590104904064336e-16	2.7763949907097624e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.454600009194	nan	nan	3.2505796616190807e-16	1.080257835174079e-17	2.399831970499909e-16	1.012472751810706e-17	nan	nan	1.5897026554472004e-16	2.7293459210106465e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.5046000092	nan	nan	3.249796750151485e-16	1.0794993830805592e-17	2.399411074882516e-16	1.0076349872426639e-17	nan	nan	1.5892947204615328e-16	2.6233812375128623e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.5546000092	nan	nan	3.2490140165513974e-16	1.078614202447655e-17	2.3989901532493254e-16	1.0006916513997478e-17	nan	nan	1.5888817569250784e-16	2.4596072115976767e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.6046000092	nan	nan	3.2482314629254755e-16	1.0776299204771878e-17	2.398569225552376e-16	9.920978386497465e-18	nan	nan	1.5884647898744898e-16	2.2398140162759458e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.654600009206	nan	nan	3.2474490921511015e-16	1.0765833722211208e-17	2.398148318895006e-16	9.824684397109899e-18	nan	nan	1.5880452117611606e-16	1.9666047593279878e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.70460000921	nan	nan	3.2466669078763996e-16	1.0755199996248097e-17	2.397727467532766e-16	9.72570361961892e-18	nan	nan	1.5876247827160217e-16	1.6437080122686832e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.75460000921	nan	nan	3.2458849145204393e-16	1.0744930659911697e-17	2.3973067128745613e-16	9.633056390177383e-18	nan	nan	1.5872056308832264e-16	1.2768934087610389e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.804600009214	nan	nan	3.24510311727326e-16	1.0735626720086833e-17	2.3968861034839057e-16	9.556806798840328e-18	nan	nan	1.586790252822845e-16	8.776118205961818e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.85460000922	nan	nan	3.244321522096016e-16	1.072794559701298e-17	2.3964656950805903e-16	9.507570782357615e-18	nan	nan	1.5863815139827295e-16	4.866618083988903e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.90460000922	nan	nan	3.2435401356571347e-16	1.0722580838011778e-17	2.396045549948615e-16	9.49573711245804e-18	nan	nan	1.5859826186821027e-16	3.704566611374893e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56530.95460000922	nan	nan	3.242758960108941e-16	1.0719749939398225e-17	2.3956256884746985e-16	9.52437568635692e-18	nan	nan	1.585594616474741e-16	7.08638144875452e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.004600009226	nan	nan	3.241977989216663e-16	1.0718821936213718e-17	2.39520605323418e-16	9.584363508592703e-18	nan	nan	1.5852145539269789e-16	1.1136420157871385e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.05460000923	nan	nan	3.2411972166047976e-16	1.0719114907112033e-17	2.39478658549794e-16	9.664986407583987e-18	nan	nan	1.584839411709689e-16	1.4959819869651507e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.10460000923	nan	nan	3.2404166366691735e-16	1.0719997981497396e-17	2.394367233694253e-16	9.755819124321172e-18	nan	nan	1.5844665396139799e-16	1.838020731159232e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.154600009235	nan	nan	3.239636244576979e-16	1.072090439982578e-17	2.393947953407281e-16	9.847305967321844e-18	nan	nan	1.5840936560575908e-16	2.1324227994252986e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.20460000924	nan	nan	3.23885603626671e-16	1.0721342424220415e-17	2.3935287073758806e-16	9.931142305697767e-18	nan	nan	1.5837188476603022e-16	2.3747898195280324e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
