#MJD,band,Flux,Flux_err,FilterSet,Instr
49089.2,Bessell_I,8.384412178365735e-14,7.722328998166952e-15,GeneralFilters,Rich1996
49089.2,Bessell_R,1.579299917913086e-13,1.4545889793390832e-14,GeneralFilters,Rich1996
49089.2,Bessell_V,2.146276911253148e-13,1.9767940885091042e-14,GeneralFilters,Rich1996
49090.2,Bessell_B,3.133304729104855e-13,2.885880304408183e-14,GeneralFilters,Rich1996
49090.2,Bessell_B,3.0761154726566994e-13,2.833207052667433e-14,GeneralFilters,Rich1996
49090.2,Bessell_I,9.025528046746454e-14,8.312818534741371e-15,GeneralFilters,Rich1996
49090.2,Bessell_I,8.699065884993005e-14,8.012135771898235e-15,GeneralFilters,Rich1996
49090.2,Bessell_R,1.7316679251527602e-13,1.5949251001934517e-14,GeneralFilters,Rich1996
49090.2,Bessell_R,1.7000614235125745e-13,1.565814436393783e-14,GeneralFilters,Rich1996
49090.2,Bessell_V,2.3751210770002143e-13,2.187567354381416e-14,GeneralFilters,Rich1996
49090.2,Bessell_V,2.331770231765853e-13,2.1476397503769113e-14,GeneralFilters,Rich1996
49090.3,Bessell_B,3.047913476485001e-13,2.8072320542710345e-14,GeneralFilters,Rich1996
49090.3,Bessell_I,9.025528046746454e-14,8.312818534741371e-15,GeneralFilters,Rich1996
49090.3,Bessell_R,1.715791898201004e-13,1.5803027389892676e-14,GeneralFilters,Rich1996
49090.3,Bessell_V,2.353345836077152e-13,2.1675116163203723e-14,GeneralFilters,Rich1996
49091.2,Bessell_B,3.435600317325456e-13,3.164304830463359e-14,GeneralFilters,Rich1996
49091.2,Bessell_B,3.341970670688502e-13,3.0780687390247116e-14,GeneralFilters,Rich1996
49091.2,Bessell_I,9.62659320672039e-14,8.86642000564559e-15,GeneralFilters,Rich1996
49091.2,Bessell_I,9.278389931248657e-14,8.545712937084511e-15,GeneralFilters,Rich1996
49091.2,Bessell_R,1.881328405495158e-13,1.7327674966018188e-14,GeneralFilters,Rich1996
49091.2,Bessell_R,1.813278920171679e-13,1.670091604418351e-14,GeneralFilters,Rich1996
49091.2,Bessell_V,2.5332949281663366e-13,2.333250855114015e-14,GeneralFilters,Rich1996
49091.2,Bessell_V,2.510069540674133e-13,2.3118594826971802e-14,GeneralFilters,Rich1996
49091.3,Bessell_B,3.372893544589299e-13,3.1065497584084236e-14,GeneralFilters,Rich1996
49091.3,Bessell_I,9.538336069704702e-14,8.7851321784259e-15,GeneralFilters,Rich1996
49091.3,Bessell_R,1.8469902922328714e-13,1.701140925528206e-14,GeneralFilters,Rich1996
49091.3,Bessell_V,2.4870570848056704e-13,2.2906642275501876e-14,GeneralFilters,Rich1996
49093.2,Bessell_B,3.664397972557154e-13,3.375035258578545e-14,GeneralFilters,Rich1996
49093.2,Bessell_B,3.467389535678477e-13,3.193583782583534e-14,GeneralFilters,Rich1996
49093.2,Bessell_I,1.0653017001234899e-13,9.811791256975435e-15,GeneralFilters,Rich1996
49093.2,Bessell_I,1.0555349554305534e-13,9.721836214038216e-15,GeneralFilters,Rich1996
49093.2,Bessell_R,2.1011865530966329e-13,1.9352643338971775e-14,GeneralFilters,Rich1996
49093.2,Bessell_R,1.969992681640227e-13,1.8144303128316147e-14,GeneralFilters,Rich1996
49093.2,Bessell_V,2.855523598771503e-13,2.6300344285054033e-14,GeneralFilters,Rich1996
49093.2,Bessell_V,2.7020025443276926e-13,2.4886363119085474e-14,GeneralFilters,Rich1996
49093.3,Bessell_B,3.467389535678477e-13,3.193583782583534e-14,GeneralFilters,Rich1996
49093.3,Bessell_I,1.0555349554305534e-13,9.721836214038216e-15,GeneralFilters,Rich1996
49093.3,Bessell_R,1.988220799498248e-13,1.8312190298077685e-14,GeneralFilters,Rich1996
49093.3,Bessell_V,2.7020025443276926e-13,2.4886363119085474e-14,GeneralFilters,Rich1996
49094.2,Bessell_B,3.435600317325456e-13,3.164304830463359e-14,GeneralFilters,Rich1996
49094.2,Bessell_I,1.0951475101484275e-13,1.0086681325992739e-14,GeneralFilters,Rich1996
49094.2,Bessell_I,1.0362692712790403e-13,9.544392705501613e-15,GeneralFilters,Rich1996
49094.2,Bessell_R,2.140250527679057e-13,1.971243584121844e-14,GeneralFilters,Rich1996
49094.2,Bessell_R,2.0439233861694272e-13,1.8825230080724014e-14,GeneralFilters,Rich1996
49094.2,Bessell_V,2.8819454333243697e-13,2.6543698374379262e-14,GeneralFilters,Rich1996
49094.2,Bessell_V,2.7020025443276926e-13,2.4886363119085474e-14,GeneralFilters,Rich1996
49095.2,Bessell_B,3.341970670688502e-13,3.0780687390247116e-14,GeneralFilters,Rich1996
49095.2,Bessell_I,1.0951475101484275e-13,1.0086681325992739e-14,GeneralFilters,Rich1996
49095.2,Bessell_R,2.1011865530966329e-13,1.9352643338971775e-14,GeneralFilters,Rich1996
49095.2,Bessell_V,2.803404419338768e-13,2.5820308902508027e-14,GeneralFilters,Rich1996
49095.3,Bessell_B,3.341970670688502e-13,3.0780687390247116e-14,GeneralFilters,Rich1996
49095.3,Bessell_I,1.0951475101484275e-13,1.0086681325992739e-14,GeneralFilters,Rich1996
49095.3,Bessell_R,2.0251845839292575e-13,1.865263933400038e-14,GeneralFilters,Rich1996
49095.3,Bessell_V,2.803404419338768e-13,2.5820308902508027e-14,GeneralFilters,Rich1996
49096.2,Bessell_B,3.311331299419551e-13,3.0498488352097245e-14,GeneralFilters,Rich1996
49096.2,Bessell_I,1.0653017001234899e-13,9.811791256975435e-15,GeneralFilters,Rich1996
49096.2,Bessell_R,2.1206285928952051e-13,1.953171114310641e-14,GeneralFilters,Rich1996
49096.2,Bessell_V,2.8819454333243697e-13,2.6543698374379262e-14,GeneralFilters,Rich1996
49097.2,Bessell_B,2.992282786037167e-13,2.755994294851972e-14,GeneralFilters,Rich1996
49097.2,Bessell_I,1.075158815391599e-13,9.902578643683282e-15,GeneralFilters,Rich1996
49097.2,Bessell_R,2.0251845839292575e-13,1.865263933400038e-14,GeneralFilters,Rich1996
49097.2,Bessell_V,2.677230436094972e-13,2.4658203570696964e-14,GeneralFilters,Rich1996
49097.3,Bessell_I,1.0851071374246739e-13,9.994206075742198e-15,GeneralFilters,Rich1996
49097.3,Bessell_R,2.0066175800548666e-13,1.848163090863393e-14,GeneralFilters,Rich1996
49097.3,Bessell_V,2.777702653148937e-13,2.5583586887552312e-14,GeneralFilters,Rich1996
49099.2,Bessell_B,2.4660542948630067e-13,2.271319943143939e-14,GeneralFilters,Rich1996
49099.2,Bessell_I,1.1052807852964864e-13,1.01800122391876e-14,GeneralFilters,Rich1996
49099.2,Bessell_I,1.0173552254937281e-13,9.370187906005025e-15,GeneralFilters,Rich1996
49099.2,Bessell_R,1.9340362629697978e-13,1.7813132273650042e-14,GeneralFilters,Rich1996
49099.2,Bessell_R,1.780182850013179e-13,1.63960899729494e-14,GeneralFilters,Rich1996
49099.2,Bessell_V,2.4642556083975274e-13,2.2696632916781284e-14,GeneralFilters,Rich1996
49099.2,Bessell_V,2.4416631771769425e-13,2.248854893550202e-14,GeneralFilters,Rich1996
49100.2,Bessell_B,2.108640939705274e-13,1.9421300777025565e-14,GeneralFilters,Rich1996
49100.2,Bessell_I,1.0362692712790403e-13,9.544392705501613e-15,GeneralFilters,Rich1996
49100.2,Bessell_I,1.0080280567226372e-13,9.28428150692166e-15,GeneralFilters,Rich1996
49100.2,Bessell_R,1.8469902922328714e-13,1.701140925528206e-14,GeneralFilters,Rich1996
49100.2,Bessell_R,1.715791898201004e-13,1.5803027389892676e-14,GeneralFilters,Rich1996
49100.2,Bessell_V,2.2474278258028482e-13,2.0699575237068757e-14,GeneralFilters,Rich1996
49100.3,Bessell_B,2.0893088033782217e-13,1.924324522123753e-14,GeneralFilters,Rich1996
49100.3,Bessell_I,1.0080280567226372e-13,9.28428150692166e-15,GeneralFilters,Rich1996
49100.3,Bessell_R,1.7000614235125745e-13,1.565814436393783e-14,GeneralFilters,Rich1996
49100.3,Bessell_V,2.226823283630188e-13,2.050980039057716e-14,GeneralFilters,Rich1996
49102.2,Bessell_I,9.364241816261091e-14,8.624785445329907e-15,GeneralFilters,Rich1996
49102.2,Bessell_R,1.5939130001276933e-13,1.4680481254529302e-14,GeneralFilters,Rich1996
49102.2,Bessell_V,1.886625732343432e-13,1.7376465149472496e-14,GeneralFilters,Rich1996
49103.2,Bessell_I,9.025528046746454e-14,8.312818534741371e-15,GeneralFilters,Rich1996
49104.2,Bessell_B,1.1272042931342473e-13,1.0381935208532156e-14,GeneralFilters,Rich1996
49104.2,Bessell_I,8.307543425476666e-14,7.651530260358703e-15,GeneralFilters,Rich1996
49104.2,Bessell_R,1.414049500733306e-13,1.3023877204572132e-14,GeneralFilters,Rich1996
49104.2,Bessell_V,1.5837468118416734e-13,1.4586847200086223e-14,GeneralFilters,Rich1996
49104.3,Bessell_B,1.1912492334445977e-13,1.0971810907881604e-14,GeneralFilters,Rich1996
49104.3,Bessell_B,1.1272042931342473e-13,1.0381935208532156e-14,GeneralFilters,Rich1996
49104.3,Bessell_I,8.307543425476666e-14,7.651530260358703e-15,GeneralFilters,Rich1996
49104.3,Bessell_R,1.414049500733306e-13,1.3023877204572132e-14,GeneralFilters,Rich1996
49104.3,Bessell_R,1.3504067894667554e-13,1.2437706171613867e-14,GeneralFilters,Rich1996
49104.3,Bessell_V,1.5837468118416734e-13,1.4586847200086223e-14,GeneralFilters,Rich1996
49105.2,Bessell_B,1.0000060654492955e-13,9.2103962368303e-15,GeneralFilters,Rich1996
49105.2,Bessell_I,7.717428598979633e-14,7.108014419311396e-15,GeneralFilters,Rich1996
49105.2,Bessell_R,1.277805087153852e-13,1.1769019781734344e-14,GeneralFilters,Rich1996
49105.2,Bessell_V,1.418031092874677e-13,1.3060549023417008e-14,GeneralFilters,Rich1996
49105.3,Bessell_B,1.0375347088931759e-13,9.556047816652646e-15,GeneralFilters,Rich1996
49105.3,Bessell_I,8.231379409551993e-14,7.581380609275663e-15,GeneralFilters,Rich1996
49105.3,Bessell_R,1.3755127261212522e-13,1.2668940393553644e-14,GeneralFilters,Rich1996
49105.3,Bessell_V,1.4712475533698196e-13,1.355069073798125e-14,GeneralFilters,Rich1996
49106.2,Bessell_B,9.375676936601147e-14,8.635317580391307e-15,GeneralFilters,Rich1996
49106.2,Bessell_B,9.289720213776658e-14,8.556148512931675e-15,GeneralFilters,Rich1996
49106.2,Bessell_I,7.788837086610946e-14,7.17378406695626e-15,GeneralFilters,Rich1996
49106.2,Bessell_I,7.507107244359356e-14,6.914301292941292e-15,GeneralFilters,Rich1996
49106.2,Bessell_R,1.289628472053668e-13,1.1877917181005832e-14,GeneralFilters,Rich1996
49106.2,Bessell_V,1.3793858088235233e-13,1.2704612803526828e-14,GeneralFilters,Rich1996
49106.3,Bessell_B,9.289720213776658e-14,8.556148512931675e-15,GeneralFilters,Rich1996
49106.3,Bessell_I,7.438281671450024e-14,6.850910597657333e-15,GeneralFilters,Rich1996
49106.3,Bessell_R,1.277805087153852e-13,1.1769019781734344e-14,GeneralFilters,Rich1996
49106.3,Bessell_V,1.3667395237134122e-13,1.258813621323555e-14,GeneralFilters,Rich1996
49107.3,Bessell_B,8.709688727413728e-14,8.02191977134473e-15,GeneralFilters,Rich1996
49107.3,Bessell_I,7.860906308845162e-14,7.240162273663019e-15,GeneralFilters,Rich1996
49107.3,Bessell_R,1.2315856295337606e-13,1.1343322845242229e-14,GeneralFilters,Rich1996
49107.3,Bessell_V,1.305226112169218e-13,1.2021576755473215e-14,GeneralFilters,Rich1996
49108.2,Bessell_B,8.472325529560832e-14,7.803300186945819e-15,GeneralFilters,Rich1996
49108.2,Bessell_B,8.165873242970344e-14,7.521047200223402e-15,GeneralFilters,Rich1996
49108.2,Bessell_I,7.370087095180236e-14,6.788101071768506e-15,GeneralFilters,Rich1996
49108.2,Bessell_I,7.038378534232892e-14,6.482586196707914e-15,GeneralFilters,Rich1996
49108.2,Bessell_R,1.1870379748222197e-13,1.0933023782574615e-14,GeneralFilters,Rich1996
49108.2,Bessell_R,1.1653720900697135e-13,1.0733473609539737e-14,GeneralFilters,Rich1996
49108.2,Bessell_V,1.2464812602036003e-13,1.1480516673754698e-14,GeneralFilters,Rich1996
49108.2,Bessell_V,1.2350534513192273e-13,1.1375262664232332e-14,GeneralFilters,Rich1996
49109.2,Bessell_B,7.447364910398776e-14,6.85927656991381e-15,GeneralFilters,Rich1996
49109.2,Bessell_B,7.379087058506746e-14,6.796390344323925e-15,GeneralFilters,Rich1996
49109.2,Bessell_I,7.1035038489739e-14,6.542568828258085e-15,GeneralFilters,Rich1996
49109.2,Bessell_I,6.659975324850831e-14,6.134063961075208e-15,GeneralFilters,Rich1996
49109.2,Bessell_R,1.144101652277621e-13,1.0537565637619112e-14,GeneralFilters,Rich1996
49109.2,Bessell_R,1.0926085955798878e-13,1.0063297058643763e-14,GeneralFilters,Rich1996
49109.2,Bessell_V,1.1686534719107294e-13,1.0763696253201655e-14,GeneralFilters,Rich1996
49109.2,Bessell_V,1.1368044203592754e-13,1.0470355647879934e-14,GeneralFilters,Rich1996
49110.2,Bessell_B,7.51627452949652e-14,6.9227446745767115e-15,GeneralFilters,Rich1996
49110.2,Bessell_B,7.379087058506746e-14,6.796390344323925e-15,GeneralFilters,Rich1996
49110.2,Bessell_I,7.038378534232892e-14,6.482586196707914e-15,GeneralFilters,Rich1996
49110.2,Bessell_I,6.360227058310506e-14,5.857985605008578e-15,GeneralFilters,Rich1996
49110.2,Bessell_R,1.1546878945271849e-13,1.0635068531989636e-14,GeneralFilters,Rich1996
49110.2,Bessell_R,1.0530878758822127e-13,9.699297778473293e-15,GeneralFilters,Rich1996
49110.2,Bessell_V,1.1368044203592754e-13,1.0470355647879934e-14,GeneralFilters,Rich1996
49110.2,Bessell_V,1.0756865877491567e-13,9.907439606726343e-15,GeneralFilters,Rich1996
49111.3,Bessell_B,6.606974554110286e-14,6.0852484472308705e-15,GeneralFilters,Rich1996
49111.3,Bessell_I,6.659975324850831e-14,6.134063961075208e-15,GeneralFilters,Rich1996
49111.3,Bessell_R,1.0434331082024176e-13,9.610374081939109e-15,GeneralFilters,Rich1996
49111.3,Bessell_V,1.0463711418868804e-13,9.637434372187707e-15,GeneralFilters,Rich1996
49112.2,Bessell_B,6.367993833581074e-14,5.8651390694093994e-15,GeneralFilters,Rich1996
49112.2,Bessell_I,6.478472507662584e-14,5.966893688603713e-15,GeneralFilters,Rich1996
49112.2,Bessell_R,1.0149966592006531e-13,9.348464707654607e-15,GeneralFilters,Rich1996
49112.2,Bessell_V,1.0085228760324162e-13,9.288838961193987e-15,GeneralFilters,Rich1996
49114.2,Bessell_B,5.915652222617593e-14,5.448517049270546e-15,GeneralFilters,Rich1996
49114.2,Bessell_I,6.073969686098856e-14,5.594332821801506e-15,GeneralFilters,Rich1996
49114.2,Bessell_R,9.604275575977758e-14,8.845864708108207e-15,GeneralFilters,Rich1996
49114.2,Bessell_V,9.54301823389901e-14,8.789444611009513e-15,GeneralFilters,Rich1996
49115.2,Bessell_B,5.64940401409349e-14,5.203293386850159e-15,GeneralFilters,Rich1996
49115.2,Bessell_I,5.488739510248974e-14,5.055315910250361e-15,GeneralFilters,Rich1996
49115.2,Bessell_R,8.678898569715737e-14,7.993560988098178e-15,GeneralFilters,Rich1996
49115.2,Bessell_V,8.947171327499748e-14,8.240649329274655e-15,GeneralFilters,Rich1996
49116.2,Bessell_B,5.3951389488996027e-14,4.9691066073390576e-15,GeneralFilters,Rich1996
49116.2,Bessell_I,5.388558723954748e-14,4.963045996203242e-15,GeneralFilters,Rich1996
49116.2,Bessell_R,8.520490818496579e-14,7.847662057477626e-15,GeneralFilters,Rich1996
49116.2,Bessell_V,8.7033360694817e-14,8.016068757170718e-15,GeneralFilters,Rich1996
49116.3,Bessell_B,5.495442070699509e-14,5.061489196567197e-15,GeneralFilters,Rich1996
49116.3,Bessell_I,5.747415833996465e-14,5.2935656090366665e-15,GeneralFilters,Rich1996
49116.3,Bessell_R,9.004603884081339e-14,8.29354666872532e-15,GeneralFilters,Rich1996
49116.3,Bessell_V,8.865143167723384e-14,8.165098602090404e-15,GeneralFilters,Rich1996
49117.3,Bessell_B,5.248106434426032e-14,4.8336846569459345e-15,GeneralFilters,Rich1996
49117.3,Bessell_I,5.694723208903369e-14,5.2450339078239446e-15,GeneralFilters,Rich1996
49117.3,Bessell_R,8.442374489135555e-14,7.775714259265425e-15,GeneralFilters,Rich1996
49117.3,Bessell_V,8.544482283628426e-14,7.869759013461799e-15,GeneralFilters,Rich1996
49118.2,Bessell_I,5.642513672714828e-14,5.196947147921349e-15,GeneralFilters,Rich1996
49118.2,Bessell_R,8.137005560939148e-14,7.494459082484363e-15,GeneralFilters,Rich1996
49118.2,Bessell_V,8.085106661395315e-14,7.446658429530403e-15,GeneralFilters,Rich1996
49121.3,Bessell_B,4.830617320081296e-14,4.449162972464764e-15,GeneralFilters,Rich1996
49121.3,Bessell_I,5.098854510810151e-14,4.696218555173594e-15,GeneralFilters,Rich1996
49121.3,Bessell_I,4.8247256185357105e-14,4.443736514805204e-15,GeneralFilters,Rich1996
49121.3,Bessell_R,7.559004655148092e-14,6.962100574727743e-15,GeneralFilters,Rich1996
49121.3,Bessell_R,7.489703283907549e-14,6.898271652998491e-15,GeneralFilters,Rich1996
49121.3,Bessell_V,7.721216918834129e-14,7.111503590835363e-15,GeneralFilters,Rich1996
49121.3,Bessell_V,7.580288827664805e-14,6.981704022083604e-15,GeneralFilters,Rich1996
49122.3,Bessell_B,4.830617320081296e-14,4.449162972464764e-15,GeneralFilters,Rich1996
49122.3,Bessell_B,4.742448617516863e-14,4.367956596390551e-15,GeneralFilters,Rich1996
49122.3,Bessell_I,5.0521079316807054e-14,4.6531633646643155e-15,GeneralFilters,Rich1996
49122.3,Bessell_I,4.693238450904428e-14,4.3226323579684845e-15,GeneralFilters,Rich1996
49122.3,Bessell_R,7.421037271467602e-14,6.835027918341405e-15,GeneralFilters,Rich1996
49122.3,Bessell_R,7.218793403362853e-14,6.648754431993831e-15,GeneralFilters,Rich1996
49122.3,Bessell_V,7.650428376622283e-14,7.0463049340205606e-15,GeneralFilters,Rich1996
49122.3,Bessell_V,7.44193296407094e-14,6.8542735624468124e-15,GeneralFilters,Rich1996
49123.2,Bessell_B,4.613203726579548e-14,4.248917652707506e-15,GeneralFilters,Rich1996
49123.2,Bessell_I,4.6075771952895905e-14,4.243735425876045e-15,GeneralFilters,Rich1996
49123.2,Bessell_R,7.087035574849489e-14,6.527400987255851e-15,GeneralFilters,Rich1996
49123.2,Bessell_V,7.30610237956106e-14,6.729168970828806e-15,GeneralFilters,Rich1996
49123.3,Bessell_B,4.655889175116161e-14,4.288232403707572e-15,GeneralFilters,Rich1996
49123.3,Bessell_I,4.9144239647643854e-14,4.526351744756089e-15,GeneralFilters,Rich1996
49123.3,Bessell_R,7.152611107645558e-14,6.58779828497633e-15,GeneralFilters,Rich1996
49123.3,Bessell_V,7.510792321973407e-14,6.917695374859129e-15,GeneralFilters,Rich1996
49124.3,Bessell_B,4.5709096205926573e-14,4.209963341523794e-15,GeneralFilters,Rich1996
49124.3,Bessell_I,4.86936825503423e-14,4.484853902535429e-15,GeneralFilters,Rich1996
49124.3,Bessell_R,7.087035574849489e-14,6.527400987255851e-15,GeneralFilters,Rich1996
49124.3,Bessell_V,7.373704912538253e-14,6.791433204707895e-15,GeneralFilters,Rich1996
49126.2,Bessell_B,4.325164544249683e-14,3.983623761744274e-15,GeneralFilters,Rich1996
49126.2,Bessell_I,4.280284338908813e-14,3.942287565027565e-15,GeneralFilters,Rich1996
49126.2,Bessell_R,6.644535296701065e-14,6.1198431696300005e-15,GeneralFilters,Rich1996
49126.2,Bessell_V,6.91330557627917e-14,6.3673897453112415e-15,GeneralFilters,Rich1996
49126.3,Bessell_I,4.6075771952895905e-14,4.243735425876045e-15,GeneralFilters,Rich1996
49126.3,Bessell_R,6.768066430850684e-14,6.233619548825874e-15,GeneralFilters,Rich1996
49126.3,Bessell_V,6.977273605202245e-14,6.42630647722892e-15,GeneralFilters,Rich1996
49128.3,Bessell_B,4.3651847990533155e-14,4.020483778581345e-15,GeneralFilters,Rich1996
49128.3,Bessell_I,4.48200792504718e-14,4.128081853964739e-15,GeneralFilters,Rich1996
49128.3,Bessell_I,4.202160345268378e-14,3.870332707755594e-15,GeneralFilters,Rich1996
49128.3,Bessell_R,6.523258859864399e-14,6.008143443392818e-15,GeneralFilters,Rich1996
49128.3,Bessell_R,6.345481945903798e-14,5.844404854603138e-15,GeneralFilters,Rich1996
49128.3,Bessell_V,6.72489880646185e-14,6.193860697449167e-15,GeneralFilters,Rich1996
49129.3,Bessell_B,4.405575356706857e-14,4.057684856964999e-15,GeneralFilters,Rich1996
49129.3,Bessell_B,4.325164544249683e-14,3.983623761744274e-15,GeneralFilters,Rich1996
49129.3,Bessell_I,4.4409166294002845e-14,4.090235372037928e-15,GeneralFilters,Rich1996
49129.3,Bessell_I,4.0876398097183104e-14,3.764855396561898e-15,GeneralFilters,Rich1996
49129.3,Bessell_R,6.229663847869983e-14,5.737732444187941e-15,GeneralFilters,Rich1996
49129.3,Bessell_R,6.172549946408191e-14,5.6851285969404326e-15,GeneralFilters,Rich1996
49129.3,Bessell_V,6.481652650587088e-14,5.969822708490458e-15,GeneralFilters,Rich1996
49129.3,Bessell_V,6.422228501905987e-14,5.9150910449213555e-15,GeneralFilters,Rich1996
49130.3,Bessell_B,4.325164544249683e-14,3.983623761744274e-15,GeneralFilters,Rich1996
49130.3,Bessell_I,4.280284338908813e-14,3.942287565027565e-15,GeneralFilters,Rich1996
49130.3,Bessell_I,4.050164102696692e-14,3.730338994820557e-15,GeneralFilters,Rich1996
49130.3,Bessell_R,6.229663847869983e-14,5.737732444187941e-15,GeneralFilters,Rich1996
49130.3,Bessell_R,6.115959668354937e-14,5.633007024686418e-15,GeneralFilters,Rich1996
49130.3,Bessell_V,6.541626644159934e-14,6.025060797905114e-15,GeneralFilters,Rich1996
49130.3,Bessell_V,6.422228501905987e-14,5.9150910449213555e-15,GeneralFilters,Rich1996
49135.2,Bessell_B,4.130500073091314e-14,3.804331157964652e-15,GeneralFilters,Rich1996
49135.2,Bessell_I,3.8678766902406704e-14,3.5624460833925595e-15,GeneralFilters,Rich1996
49135.2,Bessell_R,5.376066260506836e-14,4.9515400121578675e-15,GeneralFilters,Rich1996
49135.2,Bessell_V,5.803443405880764e-14,5.3451689097526884e-15,GeneralFilters,Rich1996
49136.3,Bessell_I,3.7972799844946684e-14,3.4974241144850628e-15,GeneralFilters,Rich1996
49136.3,Bessell_R,5.4760147945594936e-14,5.043596013986424e-15,GeneralFilters,Rich1996
49136.3,Bessell_V,5.911337474288405e-14,5.444543019172091e-15,GeneralFilters,Rich1996
49141.3,Bessell_B,4.017932478914218e-14,3.700652572240924e-15,GeneralFilters,Rich1996
49141.3,Bessell_B,3.908432664177332e-14,3.599799515810797e-15,GeneralFilters,Rich1996
49141.3,Bessell_I,3.6263742322448305e-14,3.34001409950794e-15,GeneralFilters,Rich1996
49141.3,Bessell_I,3.2769711664853685e-14,3.0182019832530238e-15,GeneralFilters,Rich1996
49141.3,Bessell_R,5.326778188773971e-14,4.906144020456243e-15,GeneralFilters,Rich1996
49141.3,Bessell_R,5.0403954725725943e-14,4.642375791176774e-15,GeneralFilters,Rich1996
49141.3,Bessell_V,5.5422454260078566e-14,5.104596679856545e-15,GeneralFilters,Rich1996
49141.3,Bessell_V,5.341776997625821e-14,4.919958433943917e-15,GeneralFilters,Rich1996
49146.2,Bessell_B,3.732524217255584e-14,3.4377818487647824e-15,GeneralFilters,Rich1996
49146.2,Bessell_I,3.187664604603116e-14,2.9359475999995325e-15,GeneralFilters,Rich1996
49146.2,Bessell_R,4.682357970100623e-14,4.3126110648011545e-15,GeneralFilters,Rich1996
49146.2,Bessell_V,4.96233127646914e-14,4.5704760094876656e-15,GeneralFilters,Rich1996
49147.2,Bessell_B,3.767060838615044e-14,3.4695912525663963e-15,GeneralFilters,Rich1996
49147.2,Bessell_I,3.072363663488937e-14,2.829751508721859e-15,GeneralFilters,Rich1996
49147.2,Bessell_R,4.4306211141142195e-14,4.080752852039537e-15,GeneralFilters,Rich1996
49147.2,Bessell_V,4.8717585232677306e-14,4.487055420923621e-15,GeneralFilters,Rich1996
49147.3,Bessell_B,3.6643979725571547e-14,3.3750352585785442e-15,GeneralFilters,Rich1996
49147.3,Bessell_I,2.9612332699977646e-14,2.7273966337473843e-15,GeneralFilters,Rich1996
49147.3,Bessell_R,4.390000935593282e-14,4.043340285013219e-15,GeneralFilters,Rich1996
49147.3,Bessell_V,4.827093972646613e-14,4.445917849555086e-15,GeneralFilters,Rich1996
49149.3,Bessell_B,3.8725999381263976e-14,3.5667963554622356e-15,GeneralFilters,Rich1996
49149.3,Bessell_I,3.072363663488937e-14,2.829751508721859e-15,GeneralFilters,Rich1996
49149.3,Bessell_R,4.390000935593282e-14,4.043340285013219e-15,GeneralFilters,Rich1996
49149.3,Bessell_V,4.8717585232677306e-14,4.487055420923621e-15,GeneralFilters,Rich1996
49150.2,Bessell_B,3.6983042295396677e-14,3.4062640753237603e-15,GeneralFilters,Rich1996
49150.2,Bessell_I,2.9886332240917777e-14,2.752632924084289e-15,GeneralFilters,Rich1996
49150.2,Bessell_R,4.270361222466731e-14,3.933148037029698e-15,GeneralFilters,Rich1996
49150.2,Bessell_V,4.652493270593993e-14,4.285104660064427e-15,GeneralFilters,Rich1996
49151.2,Bessell_B,3.6983042295396677e-14,3.4062640753237603e-15,GeneralFilters,Rich1996
49151.2,Bessell_I,2.934084520190563e-14,2.70239171111391e-15,GeneralFilters,Rich1996
49151.2,Bessell_R,4.270361222466731e-14,3.933148037029698e-15,GeneralFilters,Rich1996
49151.2,Bessell_V,4.6098389559029815e-14,4.245818584392943e-15,GeneralFilters,Rich1996
49152.3,Bessell_B,3.630802570022111e-14,3.3440927493309124e-15,GeneralFilters,Rich1996
49152.3,Bessell_I,2.9071846716208966e-14,2.6776160349796464e-15,GeneralFilters,Rich1996
49152.3,Bessell_R,4.040774481151067e-14,3.721690833791516e-15,GeneralFilters,Rich1996
49152.3,Bessell_V,4.525699912609703e-14,4.168323661659135e-15,GeneralFilters,Rich1996
49154.3,Bessell_B,3.597515171975898e-14,3.31343392271064e-15,GeneralFilters,Rich1996
49154.3,Bessell_I,2.75088617124076e-14,2.5336597961778576e-15,GeneralFilters,Rich1996
49154.3,Bessell_R,3.967022035087746e-14,3.653762320631987e-15,GeneralFilters,Rich1996
49154.3,Bessell_V,4.4023620256507946e-14,4.054725269687635e-15,GeneralFilters,Rich1996
49156.3,Bessell_B,3.4994728960351805e-14,3.2231336494870567e-15,GeneralFilters,Rich1996
49156.3,Bessell_I,2.6759168859996787e-14,2.4646105327220363e-15,GeneralFilters,Rich1996
49156.3,Bessell_R,3.967022035087746e-14,3.653762320631987e-15,GeneralFilters,Rich1996
49156.3,Bessell_V,4.2431242928140495e-14,3.908061897745661e-15,GeneralFilters,Rich1996
49157.3,Bessell_B,3.4356003173254566e-14,3.1643048304633584e-15,GeneralFilters,Rich1996
49157.3,Bessell_I,2.602990721915309e-14,2.397443053402413e-15,GeneralFilters,Rich1996
49157.3,Bessell_R,3.894615722866686e-14,3.587073642553034e-15,GeneralFilters,Rich1996
49157.3,Bessell_V,4.204223095481088e-14,3.8722325709058006e-15,GeneralFilters,Rich1996
49158.3,Bessell_B,3.4994728960351805e-14,3.2231336494870567e-15,GeneralFilters,Rich1996
49158.3,Bessell_I,2.602990721915309e-14,2.397443053402413e-15,GeneralFilters,Rich1996
49158.3,Bessell_R,3.584797374246436e-14,3.301720398132999e-15,GeneralFilters,Rich1996
