MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55313.95000000276	7.311653535431425e-17	9.495033799891871e-17	6.913650181113289e-17	1.0559615409306266e-16	1.0645595573027352e-16	1.221570427491304e-16	8.467497136605964e-17	2.104627260394258e-17	6.145274891087032e-17	6.839059166131137e-17	1.0197699781044642e-16	2.0283049377799965e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.000000002765	7.348520852314324e-17	9.434875238827101e-17	6.880635616743795e-17	1.0529737686566913e-16	1.0614862981158935e-16	1.2061749518089028e-16	8.451608330963097e-17	2.0938042280876066e-17	6.097366164825543e-17	6.857310543108765e-17	1.0147332584841126e-16	2.0364600634991014e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.05000000277	7.385791256434447e-17	9.373603802018761e-17	6.847986689832257e-17	1.0499074415973564e-16	1.0584358584729711e-16	1.1906347929548558e-16	8.43632904287634e-17	2.0828814405061315e-17	6.049928438414787e-17	6.875202970672877e-17	1.0097592688124747e-16	2.0445122959788466e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.10000000277	7.423431054796e-17	9.311249796217002e-17	6.815699586002531e-17	1.0467626657655177e-16	1.0554071523271587e-16	1.1749524609143482e-16	8.421633312022041e-17	2.0718675571298773e-17	6.002958934008838e-17	6.892735558719012e-17	1.0048475257972893e-16	2.0524612840686615e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.15000000277	7.461406556734695e-17	9.247844437502689e-17	6.78377049997261e-17	1.0435395510623585e-16	1.0523990940777561e-16	1.159130543939303e-16	8.407495181728959e-17	2.0607739793976545e-17	5.956454880056169e-17	6.909907442074965e-17	9.999975476679616e-17	2.060306683001854e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.20000000278	7.499684073774647e-17	9.18341987139997e-17	6.75219563544935e-17	1.0402382112996532e-16	1.0494105985276539e-16	1.1431717123459645e-16	8.393888775542395e-17	2.0496131653257535e-17	5.910413511262044e-17	6.926717780349545e-17	9.952088541636638e-17	2.068048154323361e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.25000000278	7.538229919234813e-17	9.118009193354344e-17	6.72097120502559e-17	1.0368587642229287e-16	1.046440580840907e-16	1.1270787226290036e-16	8.380789370532592e-17	2.0383767390820218e-17	5.864832068559789e-17	6.943165757782975e-17	9.904809665210219e-17	2.0756853658193892e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.30000000278	7.577010408258817e-17	9.051646469380131e-17	6.690093430075875e-17	1.0334013315355079e-16	1.0434879565004227e-16	1.110854421925711e-16	8.368173132375552e-17	2.027040946467992e-17	5.819707799068066e-17	6.95925058310566e-17	9.8581340746202e-17	2.0832179914483972e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.350000002785	7.615991857331942e-17	8.984366756969745e-17	6.659558540653123e-17	1.0298660389234922e-16	1.0405516412653092e-16	1.0945017528688547e-16	8.35601625240393e-17	2.015584404734655e-17	5.775037956052069e-17	6.974971489399913e-17	9.812057011812974e-17	2.0906457112737564e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.40000000279	7.655140584239393e-17	8.916206126055462e-17	6.629362775385326e-17	1.0262530160815881e-16	1.037630551128603e-16	1.0780237588710757e-16	8.344294924811098e-17	2.003988813470039e-17	5.730819798894184e-17	6.990327733967651e-17	9.766573733342233e-17	2.0979682113979313e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.45000000279	7.694422907738334e-17	8.847201680062583e-17	6.599502381372205e-17	1.0225623967399105e-16	1.034723602274828e-16	1.0614235898895676e-16	8.332985346361751e-17	1.9922391843016768e-17	5.687050593047656e-17	7.005318598202381e-17	9.721679510246579e-17	2.1051851838979796e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.500000002794	7.733805147408818e-17	8.777391576794432e-17	6.569973614082286e-17	1.0187943186917369e-16	1.0318297110376381e-16	1.044704508726539e-16	8.322063716298766e-17	1.9803240521434887e-17	5.64372761001328e-17	7.019943387466661e-17	9.677369627929545e-17	2.1122963267626486e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.5500000028	7.773253623391413e-17	8.706815049197688e-17	6.54077273725019e-17	1.0149489238221761e-16	1.0289477938571138e-16	1.0278698979277609e-16	8.311506236210139e-17	1.96823566837153e-17	5.600848127293966e-17	7.034201430972953e-17	9.633639386037201e-17	2.1193013438309465e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.6000000028	7.812734656202352e-17	8.635512425763962e-17	6.511896022773812e-17	1.0110263581378222e-16	1.0260767672377062e-16	1.010923267350877e-16	8.301289109875981e-17	1.955970176329196e-17	5.558409428355174e-17	7.048092081670743e-17	9.590484098332798e-17	2.1261999447319183e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.6500000028	7.852214566471165e-17	8.563525150428108e-17	6.483339750611983e-17	1.0070267717974302e-16	1.0232155477055329e-16	9.938682624843806e-17	8.291388543132123e-17	1.943527769126076e-17	5.5164088026017564e-17	7.06161471613726e-17	9.54789909258464e-17	2.1329918448259738e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.700000002806	7.891659674726013e-17	8.490895801805838e-17	6.455100208681915e-17	1.0029503191435469e-16	1.0203630517660393e-16	9.767086736099547e-17	8.281780743663887e-17	1.9309128296696555e-17	5.474843545331767e-17	7.074768734472678e-17	9.505879710440733e-17	2.1396767651474545e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.75000000281	7.93103630118498e-17	8.417668111573234e-17	6.427173692757526e-17	9.987971587352328e-17	1.0175181958617992e-16	9.594484459141562e-17	8.272441920929577e-17	1.9181340522435097e-17	5.43371095770262e-17	7.087553560200398e-17	9.464421307305888e-17	2.146254432348601e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.80000000281	7.970310765535452e-17	8.343886981732184e-17	6.399556506366845e-17	9.945674533817434e-17	1.0146798963295361e-16	9.420916906705957e-17	8.263348285957562e-17	1.9052045447587097e-17	5.393008346692277e-17	7.099968640170765e-17	9.423519252228117e-17	2.1527245786447964e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.850000002814	8.009449386773112e-17	8.269598500545083e-17	6.372244960690488e-17	9.902613701773808e-17	1.0118470693581186e-16	9.2464269763194e-17	8.254476051216551e-17	1.892141910233059e-17	5.3527330250721724e-17	7.11201344446997e-17	9.383168927774266e-17	2.159086941761016e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.90000000282	8.048418482742794e-17	8.194849956761898e-17	6.345235374460067e-17	9.858790805373493e-17	1.0090186309461746e-16	9.071059487915784e-17	8.245801430559043e-17	1.8789683055866253e-17	5.312882311364488e-17	7.123687466333387e-17	9.343365729913227e-17	2.1653412648797359e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55314.95000000282	8.087184370287558e-17	8.119689851950686e-17	6.318524073856697e-17	9.81420760234788e-17	1.0061934968591307e-16	8.894861336993072e-17	8.23730063887538e-17	1.8657104751859702e-17	5.273453529806654e-17	7.134990222061447e-17	9.304105067895971e-17	2.1714872965897464e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.00000000282	8.125713364712026e-17	8.044167910432433e-17	6.292107392409e-17	9.768865894388688e-17	1.0033705825871539e-16	8.717881665438618e-17	8.228949892083766e-17	1.852399756071443e-17	5.2344440103143427e-17	7.145921250942448e-17	9.265382364138034e-17	2.1775247908365403e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.050000002826	8.163971779704859e-17	7.968335086533368e-17	6.265981670892985e-17	9.722767527541682e-17	1.0005488033026474e-16	8.540172052477345e-17	8.220725407030474e-17	1.8390720511127104e-17	5.195851088452287e-17	7.156480115176555e-17	9.227193054096126e-17	2.1834535068736664e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.10000000283	8.201925927106208e-17	7.892243568582523e-17	6.240143257229867e-17	9.675914392610993e-17	9.977270738174543e-17	8.361786728595568e-17	8.212603401173839e-17	1.8257677656573404e-17	5.157672105393813e-17	7.16666639980655e-17	9.1895325861555e-17	2.189273209215357e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.15000000283	8.23954211666323e-17	7.815946779313489e-17	6.214588506385867e-17	9.628308425576718e-17	9.949043085406526e-17	8.182782815743384e-17	8.204560092594237e-17	1.8125317026957463e-17	5.1199044078838337e-17	7.176479712650304e-17	9.152396421509982e-17	2.1949836675902417e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.200000002835	8.27678665579753e-17	7.739499371928517e-17	6.189313780271223e-17	9.579951608024502e-17	9.920794214358532e-17	8.003220597654473e-17	8.196571621330971e-17	1.7994114359457175e-17	5.08254534820666e-17	7.18591968423943e-17	9.115780034045194e-17	2.200584656896242e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.25000000284	8.313625849462063e-17	7.662957221463029e-17	6.164315447639583e-17	9.530845967588106e-17	9.89251325978644e-17	7.823163824759017e-17	8.18861295482473e-17	1.7864365532250553e-17	5.04559228415095e-17	7.194985967759885e-17	9.079678910215643e-17	2.2060759571566954e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.30000000284	8.350025999795264e-17	7.586377410539431e-17	6.139589883987415e-17	9.480993578405273e-17	9.864189351141616e-17	7.642680058905414e-17	8.180658157603523e-17	1.773623792882888e-17	5.009042578970294e-17	7.203678238998093e-17	9.044088548934544e-17	2.2114573534773406e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.35000000284	8.385953405960066e-17	7.509818209028062e-17	6.115133471453489e-17	9.430396561586768e-17	9.835811612143458e-17	7.461841063980251e-17	8.172681271000257e-17	1.7609938318173346e-17	4.972893601351025e-17	7.211996196290252e-17	9.009004461456287e-17	2.2167286360045915e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.400000002846	8.421374363988853e-17	7.433339046660534e-17	6.090942598719346e-17	9.379057085699651e-17	9.80736916035361e-17	7.2807232495499e-17	8.164656336008543e-17	1.748571937974707e-17	4.937142725379879e-17	7.219939560475735e-17	8.974422171250128e-17	2.221889599884906e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.45000000285	8.456255166449542e-17	7.357000477877101e-17	6.067013660908381e-17	9.326977367264961e-17	9.778851106750459e-17	7.099408175869794e-17	8.156557393369182e-17	1.7363881398202347e-17	4.901787330500814e-17	7.227508074854034e-17	8.940337213897816e-17	2.2269400452250303e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.50000000285	8.490562102218981e-17	7.280864137939054e-17	6.043343059486278e-17	9.27415967126999e-17	9.7502465553009e-17	6.917983130020008e-17	8.148358483220898e-17	1.7244773447522112e-17	4.866824801487341e-17	7.234701505145735e-17	8.906745136965069e-17	2.2318797770534276e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.550000002855	8.524261456512777e-17	7.204992689389425e-17	6.019927202161342e-17	9.22060631169561e-17	9.721544602535573e-17	6.736541784631654e-17	8.140033644993883e-17	1.712879400547158e-17	4.8322525284023505e-17	7.241519639458016e-17	8.873641499893837e-17	2.2367086052827366e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.60000000286	8.557319510259177e-17	7.129449757830931e-17	5.996762502784389e-17	9.166319652059789e-17	9.692734337120906e-17	6.55518495262443e-17	8.131556917283404e-17	1.701639093257156e-17	4.798067906564724e-17	7.2479622882522e-17	8.841021873880131e-17	2.241426344673186e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.65000000286	8.589702540152738e-17	7.054299855924562e-17	5.973845381249258e-17	9.111302105976824e-17	9.663804839429851e-17	6.374021453687979e-17	8.122902337650206e-17	1.690806074427058e-17	4.764268336518493e-17	7.254029284317126e-17	8.808881841764567e-17	2.246032814797083e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.700000002864	8.621376818427735e-17	6.979608294505916e-17	5.951172263393962e-17	9.055556137733765e-17	9.63474518111762e-17	6.193169110918506e-17	8.114043942427592e-17	1.6804347099336332e-17	4.7308512239911686e-17	7.259720482744755e-17	8.777216997909962e-17	2.250527840004214e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.75000000287	8.652308612476532e-17	6.905441079674429e-17	5.928739580900498e-17	8.999084262883863e-17	9.605544424691302e-17	6.012755899104188e-17	8.10495576671476e-17	1.6705838425129865e-17	4.697813979864563e-17	7.265035760910112e-17	8.746022948093578e-17	2.2549112493882565e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.80000000287	8.682464184807842e-17	6.831864794605217e-17	5.906543771195957e-17	8.941889048858233e-17	9.57619162308169e-17	5.832921269690254e-17	8.095611843987617e-17	1.6613164602283406e-17	4.665154020133718e-17	7.269975018454877e-17	8.715295309386431e-17	2.2591828767542013e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.85000000287	8.711809792677025e-17	6.75894646489027e-17	5.884581277353778e-17	8.88397311559579e-17	9.54667581921691e-17	5.653817681389573e-17	8.085986206075497e-17	1.6526992633923212e-17	4.632868765877723e-17	7.274538177275032e-17	8.685029710040654e-17	2.2633425605866854e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.900000002875	8.7403116879549e-17	6.686753406215767e-17	5.862848547994125e-17	8.82533913619291e-17	9.516986045590413e-17	5.4756123697690106e-17	8.07605288303475e-17	1.644802123597673e-17	4.600955643223463e-17	7.27872518151137e-17	8.65522178937589e-17	2.267390144019291e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55315.95000000288	8.767938357566868e-17	6.615347633052314e-17	5.841342037185732e-17	8.765989837573247e-17	9.487111323832747e-17	5.298489393723376e-17	8.065785902866002e-17	1.6376974300317173e-17	4.569412083309665e-17	7.282535997544555e-17	8.625867197663472e-17	2.271325474804712e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.00000000288	8.794674842489596e-17	6.54475106777335e-17	5.820058204346567e-17	8.705928001177749e-17	9.457040664282997e-17	5.122652001373192e-17	8.055159291421011e-17	1.6314593204951345e-17	4.538235522255006e-17	7.2859706139933e-17	8.596961596015261e-17	2.2751484052859133e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.050000002884	8.82051360001017e-17	6.47496764168644e-17	5.798993514145167e-17	8.64515646367723e-17	9.426763065557803e-17	4.948325362055834e-17	8.044147072282924e-17	1.6261627974217787e-17	4.507423401119155e-17	7.28902904171672e-17	8.56850065626368e-17	2.2788587923682825e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.10000000289	8.845447116419441e-17	6.406001244066404e-17	5.778144436402636e-17	8.583678117707228e-17	9.396267514121262e-17	4.775759714020606e-17	8.03272326647354e-17	1.6218827329565276e-17	4.476973165872382e-17	7.291711313819577e-17	8.540480060853476e-17	2.2824564974924237e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.15000000289	8.869467872009533e-17	6.337855884773827e-17	5.757507445993682e-17	8.52149591262631e-17	9.365542983852863e-17	4.6052339778655807e-17	8.020861892473282e-17	1.618692771112117e-17	4.446882267360663e-17	7.294017485662353e-17	8.512895502727382e-17	2.2859413866081767e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.20000000289	8.892568340877074e-17	6.270535766237118e-17	5.73707902274861e-17	8.458612855299518e-17	9.334578435618119e-17	4.43705988173187e-17	8.008538609690771e-17	1.6166588748715005e-17	4.4171481612662645e-17	7.29594763487392e-17	8.485742685211271e-17	2.289313330149209e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.250000002896	8.914740991102083e-17	6.204045348985345e-17	5.71685565135496e-17	8.395032010907432e-17	9.303362816835272e-17	4.2715866328127193e-17	7.995753670434747e-17	1.6157647478021724e-17	4.3877683080808174e-17	7.297501861368256e-17	8.459017321903731e-17	2.292572203008705e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.3000000029	8.935978284563112e-17	6.138389409924482e-17	5.696833821258871e-17	8.330756503782382e-17	9.271885061044843e-17	4.1092061463723914e-17	7.9825262581426e-17	1.615930130071172e-17	4.3587401730681616e-17	7.298680287365143e-17	8.432715136558298e-17	2.295717884515905e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.3500000029	8.956272676794145e-17	6.073573092633595e-17	5.677010026567857e-17	8.26578951827262e-17	9.240134087474223e-17	3.950358801895802e-17	7.968876040401752e-17	1.6170710435894024e-17	4.330061226227792e-17	7.299483057414464e-17	8.40683186297741e-17	2.2987502584132884e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.400000002905	8.975616617163481e-17	6.009601948999903e-17	5.657380765952697e-17	8.200134299637296e-17	9.208098800607683e-17	3.7955396274549926e-17	7.954822682071963e-17	1.6191025379346564e-17	4.301728942258754e-17	7.299910338423512e-17	8.381363244895387e-17	2.3016692128349633e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.45000000291	8.994002548706769e-17	5.946481971285809e-17	5.637942542548989e-17	8.133794154971289e-17	9.175768089750968e-17	3.6453047065486156e-17	7.940385845458306e-17	1.6219397857471298e-17	4.273740800537985e-17	7.299962319688839e-17	8.356305035865543e-17	2.304474640285561e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.50000000291	9.011422907971979e-17	5.884219613821285e-17	5.618691863859818e-17	8.0667724541646e-17	9.143130828598627e-17	3.5002774428986893e-17	7.925585190407627e-17	1.6254990742283295e-17	4.24609428506826e-17	7.299639212931782e-17	8.331652999153174e-17	2.3071664376201666e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.55000000291	9.02787012513269e-17	5.822821803448012e-17	5.599625241657938e-17	7.999072630895023e-17	9.110175874796897e-17	3.361154094085995e-17	7.910440374398368e-17	1.6296986839213215e-17	4.218786884459395e-17	7.29894125233668e-17	8.307402907617794e-17	2.3097445060250797e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.600000002916	9.043336623898654e-17	5.762295937804592e-17	5.580739191888405e-17	7.930698183658653e-17	9.076892069511666e-17	3.22870768454484e-17	7.894971052723512e-17	1.6344596502109073e-17	4.191816091881157e-17	7.29786869459443e-17	8.283550543605872e-17	2.3122087509992533e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.65000000292	9.05781482140249e-17	5.702649870463782e-17	5.562030234570644e-17	7.861652676838486e-17	9.043268236990852e-17	3.103789035752348e-17	7.879196878537156e-17	1.6397064067001796e-17	4.165179405046572e-17	7.29642181894843e-17	8.260091698837224e-17	2.314559082336755e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.70000000292	9.071297128193732e-17	5.643891882052304e-17	5.5434948937013416e-17	7.791939741814413e-17	9.009293184129816e-17	2.987323237937792e-17	7.863137503064078e-17	1.645367312727503e-17	4.1388743261580645e-17	7.294600927244656e-17	8.237022174293842e-17	2.3167954141098633e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.750000002925	9.083775948244784e-17	5.58603063618531e-17	5.525129697156895e-17	7.721563078116433e-17	8.974955700032575e-17	2.880299513949559e-17	7.846812575652953e-17	1.651375069639412e-17	4.112898361886855e-17	7.292406343986293e-17	8.214337780108481e-17	2.3189176646531084e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.80000000293	9.095243678789924e-17	5.52907511941511e-17	5.506931176596289e-17	7.65052645462453e-17	8.940244555576058e-17	2.783752243225077e-17	7.830241743916069e-17	1.657667032023994e-17	4.0872490233348995e-17	7.289838416390923e-17	8.192034335454714e-17	2.320925756547991e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.85000000293	9.105692710355114e-17	5.4730345639704093e-17	5.488895867363663e-17	7.578833710817211e-17	8.905148502972374e-17	2.698731151147078e-17	7.813444653869032e-17	1.664185421275807e-17	4.0619238260020924e-17	7.286897514452558e-17	8.17010766843625e-17	2.322819616608625e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.900000002934	9.115115426638752e-17	5.417918352392301e-17	5.4710203083914133e-17	7.506488758072645e-17	8.869656275328462e-17	2.626259598453801e-17	7.796440950043865e-17	1.6708774491961377e-17	4.036920289751974e-17	7.283584031006967e-17	8.148553615975034e-17	2.324599175868077e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55316.95000000294	9.123505559668237e-17	5.3637308032501503e-17	5.453301042102681e-17	7.433495581025549e-17	8.833756586209103e-17	2.5672817345591033e-17	7.779250275642029e-17	1.677695359597836e-17	4.0122359387783336e-17	7.279898381800775e-17	8.127368023703497e-17	2.3262643695654963e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.00000000294	9.130866850052102e-17	5.310438495168384e-17	5.43573461431516e-17	7.359858238984047e-17	8.7974381291966e-17	2.5226019633980352e-17	7.76189227253774e-17	1.6845963953856222e-17	3.987868301569254e-17	7.275841005565408e-17	8.106546745848502e-17	2.3278151371341823e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.05000000294	9.137207520457782e-17	5.2579911775086316e-17	5.4183175741433646e-17	7.285580867409617e-17	8.760689607143886e-17	2.492822012945817e-17	7.744386581554068e-17	1.691542698215633e-17	3.9638149108809416e-17	7.27141236409361e-17	8.086085645127997e-17	2.329251422190183e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.100000002945	9.142535807875703e-17	5.206338803203614e-17	5.401046473901843e-17	7.210667679466546e-17	8.723505997356153e-17	2.478034648606355e-17	7.726752842552747e-17	1.6985011471630047e-17	3.940073303690036e-17	7.26661294232071e-17	8.06598059263764e-17	2.3305731725218706e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.15000000295	9.146859942617793e-17	5.155431822929185e-17	5.383917869008926e-17	7.135122967643919e-17	8.685896301775792e-17	2.477491612957433e-17	7.709010694474095e-17	1.7054431417989925e-17	3.916641021178571e-17	7.261443248410352e-17	8.04622746774037e-17	2.3317803400801844e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.20000000295	9.150188148222078e-17	5.1052213888092284e-17	5.366928317889535e-17	7.058951105457308e-17	8.647871402141678e-17	2.4901280268112186e-17	7.691179456476649e-17	1.7123427209667784e-17	3.8935156086844806e-17	7.255903813842449e-17	8.026822157959392e-17	2.3328728809697393e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.250000002954	9.152528641732932e-17	5.055659546047518e-17	5.3500743818784094e-17	6.982156549235451e-17	8.609442159972745e-17	2.5146977074247777e-17	7.673273673831415e-17	1.7191537623167484e-17	3.870694615675576e-17	7.249995193507727e-17	8.007760558868468e-17	2.333850755440545e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.30000000296	9.153889633486423e-17	5.006699411350674e-17	5.3333526251238094e-17	6.904743839998825e-17	8.570619417020573e-17	2.5498398260514915e-17	7.655304216777139e-17	1.7258155303974082e-17	3.848175595717805e-17	7.243717965804136e-17	7.98903857397611e-17	2.3347139278807304e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.35000000296	9.154279327342859e-17	4.958295337029358e-17	5.3167596144905884e-17	6.826717605438235e-17	8.531413995719715e-17	2.594144243465362e-17	7.637281860566732e-17	1.7322709705789638e-17	3.8259561064373433e-17	7.2370727327384e-17	7.970652114630299e-17	2.335462366809697e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.40000000296	9.153705920668901e-17	4.910403059704619e-17	5.300291919463676e-17	6.748082562000018e-17	8.491836699642948e-17	2.646208346986429e-17	7.619217380020666e-17	1.7384673369494266e-17	3.8040337094885547e-17	7.230060120032001e-17	7.952597099892154e-17	2.3360960448724523e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.450000002966	9.152177604403157e-17	4.862979832617063e-17	5.2839461120521915e-17	6.668843517089768e-17	8.451898313945414e-17	2.704681378020149e-17	7.601121549663365e-17	1.744356290942636e-17	3.782405970523151e-17	7.222680777230815e-17	7.934869456443836e-17	2.336614938834289e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.50000000297	9.149702563163515e-17	4.8159845404766046e-17	5.2677187666922186e-17	6.589005371402198e-17	8.411609605820897e-17	2.768295232531563e-17	7.583005143716548e-17	1.7498939549111214e-17	3.7610704591534885e-17	7.214935377818804e-17	7.917465118464663e-17	2.3370190295764724e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.55000000297	9.146288975217327e-17	4.769377795954161e-17	5.251606460150437e-17	6.508573121389966e-17	8.370981324947475e-17	2.83588286885751e-17	7.56487893620235e-17	1.7550409263629114e-17	3.740024748922483e-17	7.206824619337041e-17	7.900380027534852e-17	2.337308302092643e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55317.600000002974	9.141945012541037e-17	4.7231220168049425e-17	5.235605771428568e-17	6.42755186188389e-17	8.330024203937543e-17	2.9063866116047534e-17	7.546753701033132e-17	1.7597622576117948e-17	3.719266417270063e-17	7.198349223505938e-17	7.883610132520925e-17	2.3374827454858906e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
