MJD	Bessell_B	Bessell_B_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err
53677.65000000102	1.1342157662346522e-15	1.3734561753771931e-17	8.367204894627602e-16	1.7454298717400913e-17	7.345377715273516e-16	6.6177882837544794e-18	3.2432772623487793e-16	3.1554804750647783e-18	5.620640959778269e-16	4.862529318104896e-18
53677.70000000102	1.136599111249992e-15	1.3689118952928037e-17	8.381038403733112e-16	1.7389815863646167e-17	7.367985826689914e-16	6.611418183961929e-18	3.2538365531995736e-16	3.1539613268911926e-18	5.638291789621114e-16	4.853561524931856e-18
53677.750000001026	1.1389570629544178e-15	1.3644120385347922e-17	8.394556946937315e-16	1.7325743123497844e-17	7.390440601822626e-16	6.605954797720535e-18	3.264343235140543e-16	3.1528770664565663e-18	5.655846143205907e-16	4.845043758955011e-18
53677.80000000103	1.141289751287037e-15	1.3599620854474703e-17	8.407759743413932e-16	1.7262128231690788e-17	7.412740342282481e-16	6.6013981778709074e-18	3.2747974844449837e-16	3.1521801053663494e-18	5.673303790758652e-16	4.836967221778853e-18
53677.85000000103	1.143597306120148e-15	1.3555679383028678e-17	8.420646010802689e-16	1.7199020923180028e-17	7.434883349137433e-16	6.5977521136288544e-18	3.285199476873441e-16	3.151830944450602e-18	5.690664502281034e-16	4.829325086331603e-18
53677.900000001035	1.14587985725979e-15	1.3512359124794286e-17	8.433214965204929e-16	1.7136472911767236e-17	7.456867922906671e-16	6.595024194978185e-18	3.295549387674078e-16	3.151798352618089e-18	5.707928047552642e-16	4.822112554762211e-18
53677.95000000104	1.148137534445434e-15	1.3469727246742392e-17	8.445465821180037e-16	1.7074537860232764e-17	7.478692363553476e-16	6.593225842595594e-18	3.305847391584934e-16	3.152059445793383e-18	5.725094196128852e-16	4.815326899264059e-18
53678.00000000104	1.1503704673509754e-15	1.3427854780310239e-17	8.457397791742006e-16	1.7013271341816837e-17	7.500354970481253e-16	6.59237230219102e-18	3.3160936628345046e-16	3.1525996684970277e-18	5.742162717342338e-16	4.808967486136626e-18
53678.05000000104	1.1525787855844888e-15	1.3386816441447687e-17	8.469010088355438e-16	1.6952730792557913e-17	7.521854042526157e-16	6.592482603804561e-18	3.3262883751434934e-16	3.1534126801753544e-18	5.759133380300232e-16	4.803035782216689e-18
53678.100000001046	1.1547626186891439e-15	1.3346690416688311e-17	8.480301920930723e-16	1.689297545402822e-17	7.543187877951918e-16	6.593579484778887e-18	3.3364317017259976e-16	3.1545001479952775e-18	5.776005953883926e-16	4.797535344137784e-18
53678.15000000105	1.1569220961430053e-15	1.3307558115356003e-17	8.491272497822373e-16	1.683406630625207e-17	7.564354774445859e-16	6.595689277302962e-18	3.34652381529056e-16	3.1558714470180593e-18	5.792780206751194e-16	4.792471789782705e-18
53678.20000000105	1.159057347359776e-15	1.326950388651105e-17	8.501921025823623e-16	1.6776065989992125e-17	7.585353029108686e-16	6.598841759469326e-18	3.356564888042148e-16	3.1575432684855494e-18	5.809455907331123e-16	4.787852752334916e-18
53678.250000001055	1.161168501688698e-15	1.3232614699070103e-17	8.512246710162861e-16	1.671903871855887e-17	7.60618093845362e-16	6.6030699708130786e-18	3.366555091682542e-16	3.159539136255694e-18	5.826032823828274e-16	4.783687815850438e-18
53678.30000000106	1.163255688415317e-15	1.3196979785183269e-17	8.52224875450025e-16	1.6663050178184122e-17	7.626836798398012e-16	6.6084099915450396e-18	3.3764945974124117e-16	3.161888831418547e-18	5.842510724218514e-16	4.779988433418285e-18
53678.35000000106	1.1653190367616691e-15	1.3162690245154362e-17	8.53192636092361e-16	1.660816741708186e-17	7.647318904256867e-16	6.6149006864074505e-18	3.3863835759321256e-16	3.1646277248833733e-18	5.858889376251052e-16	4.776767826873201e-18
53678.400000001064	1.167358660487117e-15	1.312982573451646e-17	8.541279005511307e-16	1.6554452080757707e-17	7.667625773264175e-16	6.622570341569961e-18	3.3962222783564654e-16	3.16777637273785e-18	5.875168484876327e-16	4.774033158975989e-18
53678.45000000107	1.1693745594785624e-15	1.3098371795972859e-17	8.550307653241448e-16	1.6501931026942172e-17	7.687756812142403e-16	6.6313972500337764e-18	3.406011278955613e-16	3.171281064787433e-18	5.891347504541859e-16	4.771762334895859e-18
53678.50000000107	1.1713666825499285e-15	1.3068272513031053e-17	8.559013769131404e-16	1.64506201632869e-17	7.707711649526021e-16	6.641349075530965e-18	3.415751232421102e-16	3.1750731540423957e-18	5.907425826893961e-16	4.769927239081614e-18
53678.55000000107	1.173334978211538e-15	1.3039473350365716e-17	8.567398817010159e-16	1.6400536573455908e-17	7.727489913433191e-16	6.652396164325959e-18	3.4254427929576243e-16	3.1790893269718064e-18	5.923402843349339e-16	4.768501601323536e-18
53678.600000001075	1.1752793949104248e-15	1.3011921713768306e-17	8.575464259146087e-16	1.6351698563797518e-17	7.747091231265005e-16	6.664511747083471e-18	3.4350866142888006e-16	3.183272124640998e-18	5.939277945090114e-16	4.767461135315328e-18
53678.65000000108	1.1771998810304167e-15	1.298556727949783e-17	8.583211556253719e-16	1.6304125692195925e-17	7.766515229805224e-16	6.6776721049755905e-18	3.4446833496625634e-16	3.1875703637908145e-18	5.955050523064537e-16	4.766783658824587e-18
53678.70000000108	1.179096384891587e-15	1.2960362293487889e-17	8.590642167500992e-16	1.625783878776408e-17	7.785761535217686e-16	6.691856699425972e-18	3.4542336518564277e-16	3.1919394619733906e-18	5.970719967986577e-16	4.766449196040038e-18
53678.750000001084	1.1809688547506663e-15	1.2936261839644399e-17	8.597757550516419e-16	1.621285996120272e-17	7.804829773044988e-16	6.707048265517167e-18	3.463738173183376e-16	3.1963416708318776e-18	5.986285670329832e-16	4.76644006193275e-18
53678.80000000109	1.1828172388004994e-15	1.2913224076857888e-17	8.604559161394819e-16	1.6169212605725924e-17	7.823719568208626e-16	6.7232328707666755e-18	3.473197565496854e-16	3.2007462216589255e-18	6.001747020332295e-16	4.7667409289438126e-18
53678.85000000109	1.1846414851699816e-15	1.2891210443986523e-17	8.611048454704975e-16	1.6126921387839628e-17	7.842430545006132e-16	6.7403999388661325e-18	3.482612480196474e-16	3.2051293866820263e-18	6.017103407990371e-16	4.767338876120123e-18
53678.90000000109	1.1864415419240585e-15	1.2870185832800028e-17	8.617226883496528e-16	1.608601222832014e-17	7.860962327110054e-16	6.758542239304689e-18	3.4919835682335637e-16	3.2094744593536313e-18	6.032354223061305e-16	4.768223420916683e-18
53678.950000001096	1.1882173570635228e-15	1.2850118727477821e-17	8.623095899306263e-16	1.6046512272636805e-17	7.879314537567318e-16	6.777655843963779e-18	3.501311480116143e-16	3.2137716561479448e-18	6.0474988550573965e-16	4.769386534031635e-18
53679.0000000011	1.1899688785247103e-15	1.2830981312215052e-17	8.628656952165306e-16	1.6008449851013106e-17	7.897486798797466e-16	6.797740051611855e-18	3.5105968659149383e-16	3.218017941882392e-18	6.062536693248336e-16	4.7708226370469044e-18
53679.0500000011	1.1916960541797124e-15	1.2812749544667506e-17	8.633911490605776e-16	1.5971854427662388e-17	7.915478732590602e-16	6.818797280366287e-18	3.519840375268346e-16	3.22221678000969e-18	6.077467126657649e-16	4.7725285834806304e-18
53679.100000001104	1.1933988318359468e-15	1.2795403196418983e-17	8.638860961667427e-16	1.5936756539095398e-17	7.933289960108709e-16	6.840832930245937e-18	3.5290426573882183e-16	3.2263778086389004e-18	6.092289544061575e-16	4.774503623256926e-18
53679.15000000111	1.1950771592360117e-15	1.2778925859790376e-17	8.643506810904304e-16	1.5903187721596716e-17	7.950920101879757e-16	6.863855215676238e-18	3.538204361065054e-16	3.2305164426982234e-18	6.107003333991307e-16	4.776749350488664e-18
53679.20000000111	1.1967309840578763e-15	1.2763304921151771e-17	8.647850482393045e-16	1.5871180427382516e-17	7.968368777801126e-16	6.887874970029125e-18	3.5473261346735096e-16	3.2346534021902378e-18	6.121607884723948e-16	4.779269635070467e-18
53679.25000000111	1.1983602442698991e-15	1.274852844771391e-17	8.65189338262308e-16	1.5840766135607277e-17	7.98563560430813e-16	6.912898790915141e-18	3.556408601212653e-16	3.2388101446469964e-18	6.136102609621832e-16	4.7820690658815635e-18
53679.300000001116	1.1999647334666656e-15	1.2734542514784271e-17	8.65563608599168e-16	1.58119357972187e-17	8.002720176304189e-16	6.93888648507526e-18	3.565452009721591e-16	3.2429522039061083e-18	6.150487300839926e-16	4.7851323165079625e-18
53679.35000000112	1.2015441340880015e-15	1.27212618899082e-17	8.659078334805181e-16	1.5784639892061155e-17	8.019622078691866e-16	6.965778231202296e-18	3.57445632127325e-16	3.2470031707284667e-18	6.164762042069797e-16	4.7884292583285075e-18
53679.40000000112	1.2030981256495817e-15	1.2708604635971753e-17	8.662219833793256e-16	1.5758828099356413e-17	8.036340895691e-16	6.993516702772124e-18	3.583421489139736e-16	3.2508904562418603e-18	6.178926924258956e-16	4.791931619653316e-18
53679.450000001125	1.2046263875996111e-15	1.2696493352141412e-17	8.665060286219641e-16	1.573445130502955e-17	8.05287621088069e-16	7.022047402970396e-18	3.592347466188875e-16	3.2545470859361856e-18	6.192982038101532e-16	4.795613554610052e-18
53679.50000000113	1.206128599318368e-15	1.2684855475870206e-17	8.667599393881391e-16	1.5711461806014853e-17	8.069227607199938e-16	7.051318860005747e-18	3.6012342048833847e-16	3.2579122205153723e-18	6.206927474038785e-16	4.7994517588042214e-18
53679.55000000113	1.2076044401169667e-15	1.2673623552561033e-17	8.669836857107746e-16	1.5689813505317354e-17	8.085394666945469e-16	7.081282789091048e-18	3.610081657280763e-16	3.2609316007756357e-18	6.220763322260426e-16	4.803425568884475e-18
53679.60000000113	1.2090535892368139e-15	1.2662735471780835e-17	8.671772374758498e-16	1.5669462097636055e-17	8.101376971768944e-16	7.111894222297693e-18	3.618889775032442e-16	3.263557921992878e-18	6.234489672705021e-16	4.807517045961593e-18
53679.65000000114	1.2104757258486533e-15	1.2652134672491245e-17	8.673405644222178e-16	1.5650365245168692e-17	8.117174102677058e-16	7.14311160689996e-18	3.6276585093832212e-16	3.265751143076929e-18	6.248106615058062e-16	4.8117110436758614e-18
53679.70000000114	1.2118705290516364e-15	1.2641770315322559e-17	8.674736361415723e-16	1.5632482743399646e-17	8.132785640029139e-16	7.17489687457415e-18	3.6363878111705574e-16	3.2674787351515598e-18	6.261614238754911e-16	4.815995261112526e-18
53679.75000000114	1.2132376778727926e-15	1.263159742546055e-17	8.6757642207815115e-16	1.5615776676774592e-17	8.148211163537367e-16	7.20721548234735e-18	3.6450776308243803e-16	3.2687158737666344e-18	6.275012632979892e-16	4.820360281268061e-18
53679.800000001145	1.2145768512659104e-15	1.2621577004285674e-17	8.676488915287034e-16	1.5600211563996927e-17	8.163450252262491e-16	7.24003642690175e-18	3.6537279183659643e-16	3.2694455782024422e-18	6.288301886664657e-16	4.824799594708444e-18
53679.85000000115	1.2158877281109074e-15	1.2611676111769742e-17	8.676910136422961e-16	1.5585754492925404e-17	8.178502484615166e-16	7.273332233596636e-18	3.662338623407938e-16	3.2696588005458497e-18	6.301482088491139e-16	4.829309609627655e-18
53679.90000000115	1.2171699872127341e-15	1.2601867919016194e-17	8.677027574202238e-16	1.557237524491045e-17	8.19336743835279e-16	7.307078921833033e-18	3.670909695153026e-16	3.269354466348414e-18	6.314553326890025e-16	4.8338896476513066e-18
53679.950000001154	1.2184233073009984e-15	1.2592131732833541e-17	8.676840917157613e-16	1.5560046408644934e-17	8.208044690577704e-16	7.341255947154967e-18	3.6794410823939944e-16	3.2685394679461042e-18	6.327515690042076e-16	4.838541926342603e-18
53680.00000000116	1.219647367028632e-15	1.2582452990336642e-17	8.676349852341324e-16	1.5548743483197812e-17	8.222533817738217e-16	7.375846122286427e-18	3.6879327335127797e-16	3.267228610401998e-18	6.340369265877722e-16	4.843271527661893e-18
53680.05000000116	1.2208418449715125e-15	1.2572823226443404e-17	8.675554065322588e-16	1.553844497057624e-17	8.236834395624451e-16	7.410835517601324e-18	3.6963845964799997e-16	3.265444509351648e-18	6.35311414207544e-16	4.848086353250384e-18
53680.10000000116	1.2220064196272738e-15	1.2563240012352528e-17	8.674453240187082e-16	1.5529132457437915e-17	8.2509459993672115e-16	7.446213342327782e-18	3.7047966188542097e-16	3.2632174391385033e-18	6.365750406066724e-16	4.852997066119642e-18
53680.150000001166	1.2231407694146106e-15	1.2553706865426338e-17	8.673047059534806e-16	1.552079068619646e-17	8.264868203438727e-16	7.481971807307281e-18	3.713168747781445e-16	3.2605851286227004e-18	6.378278145031113e-16	4.858017018594371e-18
53680.20000000117	1.2242445726725384e-15	1.2544233131158287e-17	8.67133520447803e-16	1.5513407615309575e-17	8.278600581648551e-16	7.518105970102004e-18	3.721500929994432e-16	3.257592501502444e-18	6.39069744589873e-16	4.8631621667655965e-18
53680.25000000117	1.2253175076594972e-15	1.2534833836661851e-17	8.669317354641999e-16	1.5506974468938947e-17	8.292142707143592e-16	7.554613563913478e-18	3.729793111812258e-16	3.2542913572282248e-18	6.403008395350991e-16	4.868450971163219e-18
53680.300000001174	1.2263592525524458e-15	1.2525529514140586e-17	8.666993188160945e-16	1.550148577564999e-17	8.305494152406452e-16	7.591494810275824e-18	3.7380452391394837e-16	3.250739987894659e-18	6.415211079818983e-16	4.873904283320589e-18
53680.35000000118	1.2273694854462536e-15	1.2516345996441326e-17	8.664362381677624e-16	1.5496939396587877e-17	8.318654489252154e-16	7.62875221665571e-18	3.7462572574654435e-16	3.247002726253483e-18	6.427305585486203e-16	4.87954521854137e-18
53680.40000000118	1.2283478845737017e-15	1.2507304349204811e-17	8.661424637176076e-16	1.549333558204016e-17	8.331623316254982e-16	7.666377312039496e-18	3.754429162431852e-16	3.243133003150557e-18	6.439291983132859e-16	4.8853925357649574e-18
53680.45000000118	1.2292941297201565e-15	1.2498357860512692e-17	8.658179853464911e-16	1.5490670844963222e-17	8.344400341018138e-16	7.704311366582414e-18	3.762561151534564e-16	3.2391237517882656e-18	6.451170282686146e-16	4.891441098785503e-18
53680.500000001186	1.2302079013190777e-15	1.2489432335815934e-17	8.654628016745137e-16	1.548894190608003e-17	8.356985297899827e-16	7.742484663426117e-18	3.770653472423064e-16	3.2349570078745824e-18	6.46294047866946e-16	4.897681348137726e-18
53680.55000000119	1.2310888797221175e-15	1.2480458899219772e-17	8.65076911214228e-16	1.5488148891774723e-17	8.369377920586448e-16	7.78082974446779e-18	3.778706372334219e-16	3.23062086583381e-18	6.474602565359323e-16	4.9041058538831234e-18
53680.60000000119	1.2319367451943945e-15	1.2471374511408593e-17	8.646603123286695e-16	1.5488295369883254e-17	8.381577942094521e-16	7.819281583399035e-18	3.7867200980948623e-16	3.2261099519547793e-18	6.486156536781517e-16	4.9107093745649735e-18
53680.650000001195	1.2327511779138744e-15	1.2462122305306742e-17	8.64213003231398e-16	1.5489388359466245e-17	8.393585094766456e-16	7.857777735394762e-18	3.7946948961232626e-16	3.2214258316621677e-18	6.497602386714744e-16	4.917488901465615e-18
53680.7000000012	1.2335318579705492e-15	1.2452651895127651e-17	8.637349819864746e-16	1.5491438329728578e-17	8.405399110271259e-16	7.89625846487159e-18	3.80263101243135e-16	3.2165773511072497e-18	6.508940108689103e-16	4.924443688439684e-18
53680.7500000012	1.234278465365395e-15	1.244291965963056e-17	8.632262465083761e-16	1.549445918787413e-17	8.417019719603732e-16	7.934666852548932e-18	3.8105286926265154e-16	3.211580912652849e-18	6.520169695983754e-16	4.9315752667844835e-18
53680.8000000012	1.2349906800099608e-15	1.243288899953274e-17	8.626867945621662e-16	1.549846825609486e-17	8.428446653081943e-16	7.972948883554793e-18	3.818388181913959e-16	3.2064606832089565e-18	6.531291141630163e-16	4.938887446323035e-18
53680.850000001206	1.2356681817250942e-15	1.2422530571418845e-17	8.621166237632797e-16	1.5503486237258313e-17	8.439679640348761e-16	8.011053517847819e-18	3.826209725098134e-16	3.201248733550292e-18	6.542304438411094e-16	4.946386301909595e-18
53680.90000000121	1.2363106502405577e-15	1.2411822497275864e-17	8.61515731577669e-16	1.5509537169565918e-17	8.45071841036968e-16	8.048932744017315e-18	3.8339935665851975e-16	3.1959851059047724e-18	6.553209578859689e-16	4.954080145992218e-18
53680.95000000121	1.2369177651937225e-15	1.2400750551389465e-17	8.608841153217565e-16	1.5516648369844928e-17	8.461562691430451e-16	8.086541617886737e-18	3.8417399503845323e-16	3.1907178061557057e-18	6.564006555260285e-16	4.961979486784197e-18
53681.000000001215	1.2374892061290805e-15	1.2389308324828645e-17	8.602217721623721e-16	1.5524850365635103e-17	8.472212211139641e-16	8.123838287368344e-18	3.8494491201112436e-16	3.1855027165613198e-18	6.574695359648207e-16	4.9700969731658395e-18
53681.05000000122	1.2380246524973604e-15	1.2377497366951821e-17	8.595286991167577e-16	1.5534176815800697e-17	8.482666696423061e-16	8.160784003745122e-18	3.857121318987425e-16	3.1804034235636645e-18	6.585275983809567e-16	4.9784473246777495e-18
53681.10000000122	1.2385237836547208e-15	1.2365327305376637e-17	8.588048930526881e-16	1.5544664419593435e-17	8.492925873527706e-16	8.197343121650477e-18	3.8647567898448985e-16	3.1754909551842584e-18	6.595748419280754e-16	4.987047248400058e-18
53681.150000001224	1.2389862788617815e-15	1.2352815943033184e-17	8.580503506882261e-16	1.555635281443348e-17	8.502989468016346e-16	8.233483087349113e-18	3.8723557751264457e-16	3.170843421774634e-18	6.606112657351688e-16	4.995915341420244e-18
53681.20000000123	1.2394118172829528e-15	1.2339989333256422e-17	8.57265068591905e-16	1.5569284461816197e-17	8.512857204770368e-16	8.269174416868861e-18	3.8799185168882087e-16	3.1665455536153723e-18	6.616368689058505e-16	5.005071979626198e-18
53681.25000000123	1.2398000779854344e-15	1.2326881830769247e-17	8.564490431826374e-16	1.5583504521914502e-17	8.522528807985299e-16	8.304390664753378e-18	3.8874452568015213e-16	3.162688129209532e-18	6.626516505191985e-16	5.01453919262121e-18
53681.30000000123	1.2401507399387526e-15	1.2313536119639994e-17	8.556022708638834e-16	1.5599060687538966e-17	8.532004000505635e-16	8.339108360227533e-18	3.894936232679635e-16	3.1593667461699755e-18	6.636556095440193e-16	5.024340333316451e-18
53681.350000001235	1.2404634818212684e-15	1.2300000128769267e-17	8.547248078161827e-16	1.561599016225446e-17	8.541282362835898e-16	8.373302037551043e-18	3.9023914130804445e-16	3.1566396613066525e-18	6.64648738335227e-16	5.034485288387627e-18
53681.40000000124	1.240737981443545e-15	1.2286317771786151e-17	8.53816864128837e-16	1.5634299292765392e-17	8.550363158753328e-16	8.406938117949624e-18	3.9098103104194445e-16	3.154498378415348e-18	6.656310180533933e-16	5.044960104743386e-18
53681.45000000124	1.2409739163235023e-15	1.2272538253212795e-17	8.528786741577972e-16	1.5653991497079856e-17	8.559245608579565e-16	8.439984462486558e-18	3.9171923925791487e-16	3.1529323976851677e-18	6.666024287528072e-16	5.0557497674953625e-18
53681.500000001244	1.2411709638779046e-15	1.2258719197852872e-17	8.519104721116744e-16	1.5675072553724302e-17	8.567928931945199e-16	8.472411878330625e-18	3.9245371270515883e-16	3.1519367275090397e-18	6.675629504621051e-16	5.0668407153514414e-18
53681.55000000125	1.2413288014214118e-15	1.2244926664131379e-17	8.50912492052985e-16	1.569755062204068e-17	8.576412347786117e-16	8.504194124606065e-18	3.931843980933608e-16	3.1515124103069374e-18	6.685125631851641e-16	5.078220905251477e-18
53681.60000000125	1.2414471061657927e-15	1.2231235127804631e-17	8.498849678991358e-16	1.5721436251097697e-17	8.584695074339185e-16	8.535307910217594e-18	3.9391124209220703e-16	3.1516669456334096e-18	6.694512469007475e-16	5.0898798620808324e-18
53681.65000000125	1.2415255552191537e-15	1.2217727433482462e-17	8.488281334236966e-16	1.5746742377042967e-17	8.592776329140902e-16	8.565732884741917e-18	3.94634191330928e-16	3.152414608685914e-18	6.703789815623819e-16	5.101808713910676e-18
53681.700000001256	1.2415638255849387e-15	1.2204494712345936e-17	8.477422222573303e-16	1.5773484309049962e-17	8.600655329025057e-16	8.595451622648675e-18	3.9535319239780896e-16	3.1537766623363257e-18	6.712957470982661e-16	5.114000212993007e-18
53681.75000000126	1.2415615941612938e-15	1.2191636263365366e-17	8.466274678890157e-16	1.5801679703984218e-17	8.608331290118765e-16	8.624449601081071e-18	3.96068191839713e-16	3.1557814607748976e-18	6.722015234115256e-16	5.126448742907645e-18
53681.80000000126	1.2415185377400714e-15	1.2179259396248875e-17	8.454841036670786e-16	1.5831348529726287e-17	8.61580342784131e-16	8.652715171994254e-18	3.967791361616192e-16	3.1584644429860847e-18	6.730962903799374e-16	5.139150311879656e-18
53681.850000001265	1.2414343330061503e-15	1.2167479232969474e-17	8.44312362800362e-16	1.586251301748367e-17	8.623070956900238e-16	8.680239528234944e-18	3.974859718261605e-16	3.1618680140543778e-18	6.739800278557478e-16	5.152102533027869e-18
53681.90000000127	1.2413086565365067e-15	1.2156418465950727e-17	8.43112478359298e-16	1.5895197603033867e-17	8.63013309128995e-16	8.707016664386806e-18	3.981886452531079e-16	3.1660413127450826e-18	6.748527156659464e-16	5.165304591356799e-18
53681.95000000127	1.2411411847994405e-15	1.2146207069394099e-17	8.41884683277045e-16	1.5929428857055228e-17	8.636989044287474e-16	8.733043332282735e-18	3.988871028189231e-16	3.1710398638144507e-18	6.757143336121341e-16	5.178757198094097e-18
53682.00000000127	1.2409315941534962e-15	1.2136981962347213e-17	8.40629210350514e-16	1.5965235404889345e-17	8.643638028451407e-16	8.758318991186047e-18	3.995812908562721e-16	3.1769251141827405e-18	6.765648614702489e-16	5.192462532594929e-18
53682.050000001276	1.2406795608471007e-15	1.2128886619786827e-17	8.393462922415682e-16	1.6002647835853194e-17	8.650079255617497e-16	8.782845752808756e-18	4.002711556535841e-16	3.1837638527280813e-18	6.774042789907788e-16	5.2064241718461584e-18
53682.10000000128	1.2403847610174582e-15	1.2122070629843204e-17	8.380361614780699e-16	1.604169860209838e-17	8.656311936896754e-16	8.806628321296783e-18	4.009566434545019e-16	3.1916275144977848e-18	6.782325658986307e-16	5.220647008239031e-18
53682.15000000128	1.2400468706895529e-15	1.2116689195825813e-17	8.366990504549693e-16	1.6082421907555078e-17	8.662335282675481e-16	8.829673927968031e-18	4.0163770045747806e-16	3.200591371427354e-18	6.790497018930681e-16	5.235137155606613e-18
53682.200000001285	1.239665565775665e-15	1.2112902579778561e-17	8.353351914354679e-16	1.6124853587165938e-17	8.668148502606626e-16	8.851992260826512e-18	4.023142728152644e-16	3.2107336131836808e-18	6.798556666476413e-16	5.249901843687601e-18
53682.25000000129	1.2392405220828816e-15	1.2110875484627393e-17	8.339448174113038e-16	1.616903077323689e-17	8.673750806412151e-16	8.873595358833236e-18	4.0298630663603696e-16	3.2221343203066156e-18	6.806504397382162e-16	5.2649492309946774e-18
53682.30000000129	1.2387714945870324e-15	1.2110749645248621e-17	8.325282277198731e-16	1.62149762369934e-17	8.679141572553327e-16	8.894491229056943e-18	4.036537628936077e-16	3.2348422946193657e-18	6.814339854486278e-16	5.280273323326075e-18
53682.350000001294	1.2382585112167239e-15	1.2112577965461636e-17	8.310858342509613e-16	1.6262687377757176e-17	8.684320556877756e-16	8.914675995595787e-18	4.043166538757082e-16	3.2487960594867398e-18	6.82206233975903e-16	5.295835432679915e-18
53682.4000000013	1.2377016585305788e-15	1.2116396833634923e-17	8.296180596828482e-16	1.6312160304270914e-17	8.689287565655943e-16	8.934146111859076e-18	4.0497500287244287e-16	3.263911251857396e-18	6.829671108823362e-16	5.311593294416099e-18
53682.4500000013	1.2371010229725318e-15	1.2122246099836995e-17	8.281253265696113e-16	1.6363392430953768e-17	8.6940424044204325e-16	8.952900274012431e-18	4.0562883312721193e-16	3.2801054313351213e-18	6.837165417041527e-16	5.327505752198775e-18
53682.5000000013	1.2364566908717104e-15	1.2130169193132594e-17	8.266080573431487e-16	1.6416382481450326e-17	8.698584877963401e-16	8.970939416346592e-18	4.062781678368761e-16	3.297299006469843e-18	6.844544519511321e-16	5.343532890533045e-18
53682.550000001305	1.2357687484428353e-15	1.2140213191815949e-17	8.25066674315171e-16	1.6471130482385534e-17	8.702914790338002e-16	8.98826670020215e-18	4.0692303015195824e-16	3.3154160309469547e-18	6.851807671066295e-16	5.359636152864384e-18
53682.60000000131	1.2350372817865407e-15	1.2152428845275287e-17	8.235015996790973e-16	1.6527637747321093e-17	8.707031944855006e-16	9.004887496795628e-18	4.0756344317681976e-16	3.3343848716336825e-18	6.858954126272291e-16	5.37577844506654e-18
53682.65000000131	1.2342623768893022e-15	1.2166870547604019e-17	8.21913255512192e-16	1.65859068512403e-17	8.710936144084402e-16	9.02080936374172e-18	4.0819942996986e-16	3.3541387521200006e-18	6.865983139427756e-16	5.391924225468378e-18
53682.700000001314	1.2334441196239759e-15	1.218359626274522e-17	8.203020637774705e-16	1.6645941595740614e-17	8.714627189854368e-16	9.036042015434287e-18	4.0883101354369817e-16	3.374616176788966e-18	6.872893964560587e-16	5.408039582095143e-18
53682.75000000132	1.2325825957497398e-15	1.2202667400759699e-17	8.186684463257882e-16	1.6707746965378805e-17	8.718104883249228e-16	9.050597286964534e-18	4.0945821686535946e-16	3.3957612414981384e-18	6.87968585542539e-16	5.424092297218873e-18
53682.80000000132	1.2316778909127049e-15	1.22241486464684e-17	8.170128248976858e-16	1.6771329075289916e-17	8.721369024610119e-16	9.064489092090156e-18	4.100810628564552e-16	3.4175238372727066e-18	6.886358065505915e-16	5.4400519004535695e-18
53682.85000000132	1.2307300906456394e-15	1.2248107739766578e-17	8.153356211255193e-16	1.683669511062434e-17	8.724419413533939e-16	9.077733374552315e-18	4.1069957439339513e-16	3.4398597539444683e-18	6.892909848009677e-16	5.455889710608274e-18
53682.900000001326	1.2297392803685164e-15	1.227461520988442e-17	8.136372565354493e-16	1.6903853257789875e-17	8.727255848871708e-16	9.090348052830953e-18	4.113137743075384e-16	3.4627306904899454e-18	6.899340455867444e-16	5.471578866915958e-18
53682.95000000133	1.2287055453887678e-15	1.230374406347514e-17	8.119181525493498e-16	1.6972812628328833e-17	8.729878128731072e-16	9.102352958579348e-18	4.1192368538539126e-16	3.486104178717833e-18	6.905649141729682e-16	5.487094350579136e-18
53683.00000000133	1.2276289709012298e-15	1.2335569428593335e-17	8.101787304868582e-16	1.7043583175267607e-17	8.732286050470245e-16	9.113769767779113e-18	4.125293303687983e-16	3.5099534267088956e-18	6.911835157970619e-16	5.502412996485255e-18
53683.050000001334	1.2265096419885915e-15	1.2370168156084533e-17	8.084194115674024e-16	1.7116175602699087e-17	8.734479410702627e-16	9.124621925377399e-18	4.131307319551403e-16	3.534257087883951e-18	6.917897756678899e-16	5.5175134962557346e-18
53683.10000000134	1.2253476436216893e-15	1.2407618380761407e-17	8.066406169121108e-16	1.7190601268762867e-17	8.736458005292759e-16	9.134934562450218e-18	4.1372791279747876e-16	3.5589989613381695e-18	6.923836189661746e-16	5.532376392533798e-18
53683.15000000134	1.2241430606592854e-15	1.2447999044406768e-17	8.048427675459022e-16	1.7266872082501908e-17	8.738221629357521e-16	9.144734406122373e-18	4.143208955047777e-16	3.584167628502502e-18	6.929649708440596e-16	5.5469840654951196e-18
53683.20000000134	1.2228959778489096e-15	1.2491389383742933e-17	8.030262843993695e-16	1.734500039492213e-17	8.739770077263878e-16	9.154049681909868e-18	4.1490970264207895e-16	3.609756030872636e-18	6.935337564250286e-16	5.5613207111982425e-18
53683.250000001346	1.2216064798267283e-15	1.2537868385907188e-17	8.011915883109037e-16	1.742499888471281e-17	8.741103142629494e-16	9.16291000802096e-18	4.1549435673067087e-16	3.635760993183932e-18	6.940899008037118e-16	5.575372312867065e-18
53683.30000000135	1.2202746511175494e-15	1.2587514215819999e-17	7.993391000286046e-16	1.7506880439059695e-17	8.742220618321454e-16	9.17134628209385e-18	4.1607488024829883e-16	3.662182696076502e-18	6.946333290456938e-16	5.589126604925178e-18
