MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54436.489399986545	2.809803312332859e-15	6.680271554647391e-17	1.6472337143940821e-15	3.243961999623126e-17	8.416003197699044e-16	1.0021560817714311e-17	1.3229448815625921e-15	1.631683086596777e-17	2.2985980189758147e-15	9.348156776708218e-17	2.0642415528380418e-15	3.831622446697051e-17	5.638026278501184e-16	1.671659878703604e-16	8.671338360392591e-16	1.4463133706791934e-16	6.288291390242005e-16	1.8021027020746374e-16	1.5824091872130812e-15	6.247642336110658e-17
54436.53939998655	2.802538590296456e-15	6.516572437405133e-17	1.6459934585926898e-15	3.2020787280039215e-17	8.407983285848865e-16	1.0012353077739554e-17	1.3215466707226017e-15	1.629608281033471e-17	2.2945932961935283e-15	9.348910369583892e-17	2.054629431245055e-15	3.843082727025936e-17	5.566809405009739e-16	1.7062244442340372e-16	8.593261880735314e-16	1.4633603162015728e-16	6.239181127203932e-16	1.913762000406013e-16	1.5811057818561403e-15	6.250798759149363e-17
54436.58939998655	2.795224977711412e-15	6.354999082674447e-17	1.6447448230838132e-15	3.160383440280202e-17	8.399933484017779e-16	1.0003179698361311e-17	1.320151076286968e-15	1.6275265644079284e-17	2.2905885195207846e-15	9.349843498343199e-17	2.0449943721914127e-15	3.8544517204897354e-17	5.497740557905689e-16	1.7585419600720062e-16	8.516778279097248e-16	1.4865040336860245e-16	6.190627741202221e-16	2.0885365330811189e-16	1.5798013283319963e-15	6.253987492427205e-17
54436.639399986554	2.787862154550511e-15	6.196150265524629e-17	1.6434870703397911e-15	3.1190844266083013e-17	8.391853848267675e-16	9.994074916437129e-18	1.3187581196940617e-15	1.6254459101455807e-17	2.286583709556527e-15	9.350953952356955e-17	2.0353455746626924e-15	3.862304064348137e-17	5.430789946356233e-16	1.8264030909244286e-16	8.441866650423948e-16	1.515194097305242e-16	6.142625089793027e-16	2.3097723074289133e-16	1.5784958329116646e-15	6.257208090314552e-17
54436.68939998656	2.7804497965788586e-15	6.040671275074658e-17	1.6422194613491553e-15	3.07840120055208e-17	8.38374443455423e-16	9.98507421321336e-18	1.3173678223976275e-15	1.623374517109319e-17	2.2825788868991155e-15	9.352239531539158e-17	2.0256922240804217e-15	3.864181876961388e-17	5.365927800941897e-16	1.90743229084295e-16	8.368506099172549e-16	1.5488365343741234e-16	6.095167047909204e-16	2.563119983599451e-16	1.5771893018653886e-15	6.260460111041761e-17
54436.73939998656	2.772987575342411e-15	5.8892553146463e-17	1.6409412555804438e-15	3.038564162084201e-17	8.375605299278383e-16	9.976214265760532e-18	1.3159802058423253e-15	1.621320800222335e-17	2.2785740721462838e-15	9.35369804793292e-17	2.0160434937342333e-15	3.858645975067716e-17	5.303124373346853e-16	1.9992904791357576e-16	8.296675739157332e-16	1.5868190755445613e-16	6.048247507661155e-16	2.837697818938987e-16	1.5758817414625658e-15	6.263743116777491e-17
54436.78939998656	2.7654751581561964e-15	5.742643886739353e-17	1.6396517109459365e-15	2.999814002678083e-17	8.367436498158885e-16	9.967532884859039e-18	1.3145952914707187e-15	1.6192933780354113e-17	2.27456928589518e-15	9.355327327263023e-17	2.0064085462121034e-15	3.8452959140890025e-17	5.242349936066562e-16	2.0998064243895604e-16	8.226354693431131e-16	1.6285321510593528e-16	6.00186037814086e-16	3.1256896891059113e-16	1.5745731579717448e-15	6.267056673722982e-17
54436.839399986566	2.7579122080923173e-15	5.601625753006033e-17	1.6383500837654272e-15	2.962400802059185e-17	8.359238087482296e-16	9.959068961281236e-18	1.3132131007512282e-15	1.6173010593025054e-17	2.270564548742376e-15	9.357125210432501e-17	1.996796534829093e-15	3.824772968187247e-17	5.183574782094939e-16	2.2070427502671e-16	8.157522094184019e-16	1.673384888950585e-16	5.955999585213647e-16	3.4215587058654675e-16	1.5732635576606858e-15	6.270400352194712e-17
54436.88939998657	2.7502983839677858e-15	5.4670339863577584e-17	1.6370356287297327e-15	2.9265827653957236e-17	8.351010123200207e-16	9.950862394752507e-18	1.3118336551152358e-15	1.6153528297955425e-17	2.2665598812839432e-15	9.359089554974657e-17	1.9872166050544876e-15	3.7987497940163366e-17	5.126769224633575e-16	2.319314442967351e-16	8.090157082570355e-16	1.7208162050827357e-16	5.91065907133024e-16	3.7213522705311813e-16	1.5719529467963188e-15	6.273773726703687e-17
54436.93939998657	2.7426333403321818e-15	5.339740576191225e-17	1.6357075988643564e-15	2.8926245521058e-17	8.342752661562416e-16	9.942954028727474e-18	1.310456976035355e-15	1.6134578372506457e-17	2.262555304115391e-15	9.361218236475615e-17	1.9776778959377464e-15	3.769899921964917e-17	5.071903596793084e-16	2.4351785484782864e-16	8.024238808618591e-16	1.7703015988369822e-16	5.865832795321063e-16	4.02219565550598e-16	1.5706413316447606e-15	6.277176376032458e-17
54436.989399986574	2.7349167274551916e-15	5.2206480281945883e-17	1.634365245492877e-15	2.8607951542348416e-17	8.334465758361202e-16	9.935385573887395e-18	1.3090830849464624e-15	1.6116253746387966e-17	2.258550837831751e-15	9.363509149922088e-17	1.968189541533228e-15	3.741829602809462e-17	5.018948251278689e-16	2.553409498403501e-16	7.959746431085496e-16	1.8213565069511613e-16	5.821514732205966e-16	4.321947834990916e-16	1.5693287184713178e-15	6.280607883316304e-17
54437.03939998658	2.727148191313897e-15	5.110677442400778e-17	1.6330078182003729e-15	2.8313652944889946e-17	8.326149469842274e-16	9.928199533780177e-18	1.307712003312785e-15	1.6098648621439226e-17	2.254546503027578e-15	9.365960211044143e-17	1.9587606723239434e-15	3.7189449979688065e-17	4.967873560101806e-16	2.6729694165248377e-16	7.896659117346202e-16	1.8735370975448006e-16	5.777698872989582e-16	4.618972862328905e-16	1.568015113540503e-15	6.284067836110716e-17
54437.08939998658	2.7193273735798335e-15	5.010752685540145e-17	1.6316345647967626e-15	2.804604332327414e-17	8.317803851949057e-16	9.921439114917312e-18	1.3063437525685003e-15	1.6081858309803963e-17	2.250542320296961e-15	9.368569357572315e-17	1.949400416644564e-15	3.706222502842769e-17	4.918649914283759e-16	2.7929786687050627e-16	7.834956043248423e-16	1.9264392950409457e-16	5.734379224470844e-16	4.911988236750333e-16	1.5667005231160243e-15	6.287555826461642e-17
54437.13939998658	2.7114539116059804e-15	4.921780521547319e-17	1.6302447312800069e-15	2.7807766913540555e-17	8.309428960731183e-16	9.915148150115451e-18	1.3049783541806313e-15	1.6065979007767932e-17	2.246538310233577e-15	9.371334550466392e-17	1.940117902103677e-15	3.708855035899933e-17	4.871247723546088e-16	2.912689186856544e-16	7.774616393004967e-16	1.9796966797161132e-16	5.691549809042141e-16	5.199963457631386e-16	1.5653849534607852e-15	6.291071450977092e-17
54437.189399986586	2.7035274384136004e-15	4.844626940553137e-17	1.6288375617992954e-15	2.760137852160463e-17	8.301024852258709e-16	9.90937099475607e-18	1.3036158295959344e-15	1.6051107604892207e-17	2.2425344934306975e-15	9.374253775107546e-17	1.930921324844259e-15	3.7310000622339286e-17	4.825637416008747e-16	3.031461484507539e-16	7.715619359059086e-16	2.0329777516708308e-16	5.649204664495877e-16	5.482051230496392e-16	1.5640684108369093e-15	6.294614310886149e-17
54437.23939998659	2.695547582678566e-15	4.7800904193043216e-17	1.6274122986181e-15	2.7429299902714582e-17	8.292591582487312e-16	9.90415243434232e-18	1.3022562002681548e-15	1.6037341458643093e-17	2.2385308904811645e-15	9.37732504241833e-17	1.921811721878763e-15	3.770217799418462e-17	4.781789437899322e-16	3.148745426038072e-16	7.657944141949803e-16	2.0859829096835895e-16	5.607337843829747e-16	5.75754007911815e-16	1.562750901505729e-15	6.298184012106508e-17
54437.28939998659	2.6875139687180563e-15	4.7288734063889036e-17	1.6259681835248189e-15	2.7293769260833786e-17	8.284129208402081e-16	9.899537514955571e-18	1.300899487637759e-15	1.602477801244811e-17	2.234527521977485e-15	9.380546389959764e-17	1.912786813264651e-15	3.820860308243378e-17	4.739674253253597e-16	3.264064415033465e-16	7.601569950206906e-16	2.1384413822275982e-16	5.565943415047604e-16	6.025821165090692e-16	1.5614324317277943e-15	6.301780165299467e-17
54437.339399986595	2.679426686437392e-15	4.691354647794331e-17	1.6245048158495488e-15	2.7195682429168384e-17	8.27563803262446e-16	9.895554516103825e-18	1.2995457058541973e-15	1.6013479272373732e-17	2.2305244085118334e-15	9.38391588296715e-17	1.90384430280148e-15	3.877304965131696e-17	4.699262343607433e-16	3.3770025237555783e-16	7.5464760001977515e-16	2.1901082617085128e-16	5.52501546096958e-16	6.286364674159092e-16	1.5601130077628665e-15	6.305402385925632e-17
54437.3893999866	2.67128777014178e-15	4.6669446797750725e-17	1.6230226225534944e-15	2.7133112085855408e-17	8.267118923721544e-16	9.892192685678518e-18	1.2981948523471296e-15	1.60034253761902e-17	2.226521570676056e-15	9.387431615352543e-17	1.894981895889042e-15	3.9343494911569396e-17	4.660524207705214e-16	3.4871940712211086e-16	7.492641516033376e-16	2.240761730210717e-16	5.484548079036122e-16	6.538702743322779e-16	1.5587926358699467e-15	6.309050294306623e-17
54437.4393999866	2.6630997549253026e-15	4.654710631884205e-17	1.6215221452843118e-15	2.7103554606546604e-17	8.258572830039549e-16	9.889435995441231e-18	1.2968469221876246e-15	1.59945849868165e-17	2.2225190290616853e-15	9.391091710634851e-17	1.886197299233495e-15	3.9874486528160695e-17	4.623430361203548e-16	3.5943152009527914e-16	7.440045729409121e-16	2.2902005218099324e-16	5.444535381109675e-16	6.78241692854892e-16	1.5574713223072584e-15	6.312723515666867e-17
54437.4893999866	2.6548651717583743e-15	4.653616386858362e-17	1.6200039237610819e-15	2.710433664533878e-17	8.250000700071751e-16	9.887268732986348e-18	1.2955019104397626e-15	1.5986926989544142e-17	2.2185168042599883e-15	9.394894322865271e-17	1.8774882205531777e-15	4.03283885234865e-17	4.587951336355285e-16	3.698077073387967e-16	7.388667879508273e-16	2.3382416376995415e-16	5.404971493287994e-16	7.017128871974237e-16	1.5561490733322664e-15	6.316421680186782e-17
54437.53939998661	2.6465865476184937e-15	4.6625510836735204e-17	1.6184684958021867e-15	2.7132659670576304e-17	8.241403482205212e-16	9.885675586060426e-18	1.2941598121690213e-15	1.598042067900291e-17	2.214514916861968e-15	9.398837637451752e-17	1.8688523682842172e-15	4.0675886325153796e-17	4.554057681729764e-16	3.7982203543466453e-16	7.338487212851338e-16	2.3847183124710835e-16	5.365850555706683e-16	7.242493256157034e-16	1.5548258952016504e-15	6.320144423049586e-17
54437.58939998661	2.638266405621909e-15	4.6803579255174266e-17	1.6169163973532041e-15	2.7185643419619305e-17	8.232782124492036e-16	9.884641724086985e-18	1.2928206224646396e-15	1.5975035952746546e-17	2.2105133874584123e-15	9.402919871994297e-17	1.8602874512857744e-15	4.089608231144594e-17	4.52171996190786e-16	3.894510740799277e-16	7.289482983174971e-16	2.429478218759426e-16	5.327166722345743e-16	7.4581924157582085e-16	1.5535017941713556e-15	6.323891384484253e-17
54437.63939998661	2.629907265154824e-15	4.7058614468250906e-17	1.615348162514616e-15	2.7260366939233224e-17	8.224137575670592e-16	9.884152863618627e-18	1.2914843363725277e-15	1.597074347890828e-17	2.2065122366398644e-15	9.407139277023163e-17	1.8517911785449215e-15	4.0976424017416524e-17	4.490908757175448e-16	3.9867353168687963e-16	7.241634451343027e-16	2.472381892202587e-16	5.288914160840134e-16	7.663932166202436e-16	1.5521767764965783e-15	6.3276622098053e-17
54437.689399986615	2.621511642004551e-15	4.7378918424926016e-17	1.6137643235695432e-15	2.7353906183936636e-17	8.215470783846083e-16	9.884195343604469e-18	1.2901509489721402e-15	1.5967514875479213e-17	2.2025114849967228e-15	9.411494136726769e-17	1.843361258881197e-15	4.091262042062337e-17	4.461594663245239e-16	4.074699575037574e-16	7.194920885146415e-16	2.513301355923956e-16	5.251087052283581e-16	7.859438537007233e-16	1.5508508484317319e-15	6.331456549450211e-17
54437.73939998662	2.6130820484904988e-15	4.775305485516832e-17	1.612165411011252e-15	2.7463367469576868e-17	8.206782697454597e-16	9.884756194615287e-18	1.2888204553352448e-15	1.5965322866608926e-17	2.1985111531191865e-15	9.415982769612162e-17	1.8349954006507176e-15	4.070863148386578e-17	4.433748290928173e-16	4.1582249717838724e-16	7.149321559269748e-16	2.552118923536167e-16	5.213679591042301e-16	8.044455185770418e-16	1.5495240162305002e-15	6.335274059021159e-17
54437.78939998662	2.6046209935952552e-15	4.8170012596393145e-17	1.6105519535707607e-15	2.758591639173774e-17	8.198074264793327e-16	9.885823201251713e-18	1.2874928505419952e-15	1.5964141443319053e-17	2.1945112615973353e-15	9.420603529126108e-17	1.8266913114498217e-15	4.0376760226775595e-17	4.407340265864714e-16	4.2371469142405336e-16	7.104815755067729e-16	2.5887261603007487e-16	5.176685984554376e-16	8.218741330020199e-16	1.5481962861458604e-15	6.339114399310567e-17
54437.839399986624	2.5961309830950883e-15	4.861932746636165e-17	1.6089244782442233e-15	2.7718802094575434e-17	8.189346434245256e-16	9.887384959583707e-18	1.2861681296564715e-15	1.596394601008947e-17	2.1905118310210947e-15	9.425354804234765e-17	1.8184466978182857e-15	3.9937825788211924e-17	4.3823412282064945e-16	4.3113130957167434e-16	7.061382760525612e-16	2.6230229839861184e-16	5.140100453150228e-16	8.382070077418344e-16	1.546867664429993e-15	6.342977236337746e-17
54437.88939998663	2.5876145196905936e-15	4.909116603463768e-17	1.6072835103202705e-15	2.7859377001664196e-17	8.18060015405856e-16	9.889430934377442e-18	1.284846287743453e-15	1.5964713514028654e-17	2.186512881980307e-15	9.430235019952592e-17	1.8102592649420204e-15	3.9421338921673513e-17	4.358721832333419e-16	4.3805821151806986e-16	7.019001870076364e-16	2.65491688832817e-16	5.1039172298501e-16	8.534227065694707e-16	1.5455381573343773e-15	6.346862241376131e-17
54437.93939998663	2.579074103137078e-15	4.957637642012453e-17	1.6056295734073919e-15	2.800511229047643e-17	8.171836372640729e-16	9.89195151564805e-18	1.2835273198886837e-15	1.5966422596729022e-17	2.1825144350647355e-15	9.435242637822241e-17	1.8021267163551953e-15	3.886552812138215e-17	4.336452746540826e-16	4.444822329100653e-16	6.977652384498124e-16	2.6843222743569176e-16	5.068130560182421e-16	8.675009345861541e-16	1.5442077711097657e-15	6.350769090976407e-17
54437.98939998663	2.5705122303750016e-15	5.006651200971997e-17	1.603963189460959e-15	2.815360950786091e-17	8.163056038309387e-16	9.894938065097541e-18	1.2822112211653292e-15	1.5969053693562754e-17	2.1785165108640997e-15	9.440376156352917e-17	1.7940467536418594e-15	3.8316971550566774e-17	4.3155046527494997e-16	4.503910894625363e-16	6.93731361079189e-16	2.7111598765304467e-16	5.032734701989088e-16	8.804224458534886e-16	1.5428765120061748e-15	6.354697466993728e-17
54438.039399986636	2.561931395659998e-15	5.055383401281103e-17	1.602284878810581e-15	2.830260879116682e-17	8.154260099365813e-16	9.898382959243314e-18	1.2808979866402646e-15	1.5972589166802692e-17	2.174519129968043e-15	9.445634111423338e-17	1.7860170761368857e-15	3.7829489921705884e-17	4.29584824621332e-16	4.557732971419123e-16	6.897964862039451e-16	2.735356272538802e-16	4.997723925235602e-16	8.92168966513679e-16	1.5415443862729095e-15	6.358647056607659e-17
54438.08939998664	2.5533340906931252e-15	5.103129829943079e-17	1.6005951601869913e-15	2.844999418669607e-17	8.145449504160308e-16	9.902279635020488e-18	1.2795876113901498e-15	1.597701340235243e-17	2.170522312966258e-15	9.451015076614456e-17	1.778035380626343e-15	3.746189192502874e-17	4.277454235214305e-16	4.606181056186554e-16	6.859585457304551e-16	2.7568434673021447e-16	4.963092511821634e-16	9.027231304665407e-16	1.5402114001585478e-15	6.362617552339532e-17
54438.13939998664	2.5447228047506296e-15	5.149253124125301e-17	1.5988945507490753e-15	2.8593796553581774e-17	8.136625200838926e-16	9.90662262452451e-18	1.2782800904993313e-15	1.598231291313484e-17	2.166526080448385e-15	9.456517663530683e-17	1.7700993610471795e-15	3.7274219508152884e-17	4.2602933407552835e-16	4.649154429196355e-16	6.822154721469806e-16	2.775558543189406e-16	4.928834755394106e-16	9.120684253431998e-16	1.5388775599109643e-15	6.366608652071423e-17
54438.189399986644	2.5361000248139013e-15	5.193179844885362e-17	1.5971835661108574e-15	2.873219451576559e-17	8.127788137972555e-16	9.911407593807587e-18	1.2769754190256e-15	1.5988476423626133e-17	2.1625304530041405e-15	9.462140522046344e-17	1.7622068314604804e-15	3.731427389022048e-17	4.2443362962927646e-16	4.686558696354599e-16	6.785651985142821e-16	2.791443370057061e-16	4.894944961153324e-16	9.201891470288605e-16	1.537542871777321e-15	6.370620059057255e-17
54438.23939998665	2.5274682356991693e-15	5.23439694895999e-17	1.5954627203682302e-15	2.88635138851187e-17	8.11893926370725e-16	9.916631367200723e-18	1.2756735920651823e-15	1.599549495284746e-17	2.1585354512232722e-15	9.467882340527356e-17	1.7543565495194127e-15	3.755843122310817e-17	4.2295538474083357e-16	4.718305413970573e-16	6.750056584510403e-16	2.8044443696757003e-16	4.861417445670502e-16	9.270703613815341e-16	1.5362073420040712e-15	6.374651481936965e-17
54438.28939998665	2.5188299201871205e-15	5.272448093944276e-17	1.593732526125824e-15	2.898622593173168e-17	8.1100795263688e-16	9.92229195756925e-18	1.2743746046751705e-15	1.600336189001097e-17	2.154541095695625e-15	9.473741846005014e-17	1.7465477082435919e-15	3.794752960540641e-17	4.215916751521042e-16	4.744311786106991e-16	6.715347861236022e-16	2.8145123307360206e-16	4.828246536692403e-16	9.32697872100939e-16	1.5348709768369907e-15	6.378702634745319e-17
54438.33939998665	2.510187559152478e-15	5.3069299500120694e-17	1.5919934945236487e-15	2.9098944827482474e-17	8.101209874381037e-16	9.928388594093087e-18	1.273078451950394e-15	1.6012073056774338e-17	2.1505474070110812e-15	9.479717804297908e-17	1.7387794994009042e-15	3.8421480064389985e-17	4.203395777605277e-16	4.764500426952809e-16	6.681505162312794e-16	2.8216022712988327e-16	4.795426572957609e-16	9.370581939506876e-16	1.5335337825211204e-15	6.382773236917493e-17
54438.389399986656	2.501543631693402e-15	5.337488640702765e-17	1.5902461352637827e-15	2.920042453976416e-17	8.092331255840993e-16	9.934921730105864e-18	1.271785128957029e-15	1.6021626760822836e-17	2.1465544057597233e-15	9.485809020107042e-17	1.7310511110296842e-15	3.8923945624727077e-17	4.19196170587164e-16	4.778799182591548e-16	6.648507839946116e-16	2.8256733470022715e-16	4.762951904008121e-16	9.401385307363326e-16	1.5321957653008488e-15	6.386863013293542e-17
54438.43939998666	2.4929006152608174e-15	5.3638163956391194e-17	1.5884909566368918e-15	2.9289555406209185e-17	8.083444619221519e-16	9.94189306913102e-18	1.2704946307794228e-15	1.603202384652823e-17	2.1425621125317314e-15	9.492014337053165e-17	1.7233617273606118e-15	3.9405290051623384e-17	4.1815853274848314e-16	4.78714100856708e-16	6.616335251427651e-16	2.826688804147421e-16	4.730816890000556e-16	9.419267576066137e-16	1.530856931419845e-15	6.390971694125301e-17
54438.48939998666	2.484260985787757e-15	5.385648467862227e-17	1.586728465548833e-15	2.93653605793395e-17	8.074550912766707e-16	9.949305576307077e-18	1.269206952491439e-15	1.6043267728528445e-17	2.138570547917464e-15	9.498332637677091e-17	1.7157105287378274e-15	3.982421775861323e-17	4.172237444256326e-16	4.789463901164541e-16	6.584966759008082e-16	2.8246159779497054e-16	4.699015901520084e-16	9.424114073976132e-16	1.5295172871211246e-15	6.395099015070632e-17
54438.539399986665	2.4756272178185843e-15	5.4027603464224296e-17	1.5849591675469035e-15	2.9426992493349456e-17	8.065651084814603e-16	9.957163477842336e-18	1.2679220891809187e-15	1.605536443151218e-17	2.1345797325074383e-15	9.504762843402585e-17	1.708096691539247e-15	4.014851257832513e-17	4.1638888683606937e-16	4.785710882131317e-16	6.554381729774798e-16	2.819426337334265e-16	4.667543319389293e-16	9.415816608662504e-16	1.5281768386469987e-15	6.399244717195735e-17
54438.58939998667	2.4670017846379828e-15	5.414965279154249e-17	1.583183566846483e-15	2.947372947350331e-17	8.056746083523516e-16	9.9654722748669e-18	1.26664003591334e-15	1.6068322603220722e-17	2.1305896868924365e-15	9.511303914444777e-17	1.7005193880960148e-15	4.0355262760241065e-17	4.156510422022757e-16	4.775830037996135e-16	6.524559535530832e-16	2.8110955789565474e-16	4.636393534487405e-16	9.394273407882312e-16	1.526835592239114e-15	6.403408546970816e-17
54438.63939998667	2.4583871584001607e-15	5.422112109962179e-17	1.5814021663571131e-15	2.9504972581754934e-17	8.047836857456162e-16	9.97423873952818e-18	1.2653607877716515e-15	1.6082153525791674e-17	2.126600431663393e-15	9.517954849706549e-17	1.6929777866112237e-15	4.0430868932760825e-17	4.1500729372378507e-16	4.759774617180582e-16	6.495479552658948e-16	2.799603774262147e-16	4.605560947559137e-16	9.359389100245024e-16	1.5254935541384452e-15	6.407590256258074e-17
54438.68939998667	2.449785810257759e-15	5.4240834281273025e-17	1.5796154677088843e-15	2.9520242769859833e-17	8.038924354554349e-16	9.983470915804843e-18	1.264084339857671e-15	1.6096871136076528e-17	2.1226119874115648e-15	9.524714686586351e-17	1.6854710510777597e-15	4.0371031606525276e-17	4.1445472554629214e-16	4.737503189728466e-16	6.467121162003057e-16	2.7849355752059683e-16	4.575039969029486e-16	9.311074737972237e-16	1.5241507305852951e-15	6.411789602311663e-17
54438.739399986676	2.4412002104908244e-15	5.420794023320443e-17	1.5778239712786133e-15	2.95191783927542e-17	8.030009523466579e-16	9.993178108772436e-18	1.262810687222201e-15	1.611249200141853e-17	2.1186243747284316e-15	9.531582500792182e-17	1.6779983411953136e-15	4.018082890237359e-17	4.139904227323389e-16	4.708979876844479e-16	6.439463748740957e-16	2.76708048585846e-16	4.544825018818928e-16	9.249247865682665e-16	1.522807127819318e-15	6.416006347760197e-17
54438.78939998668	2.4326328286357555e-15	5.4121896381209554e-17	1.5760281762159396e-15	2.9501533119599686e-17	8.021093312261291e-16	1.0003370877841817e-17	1.261539824967059e-15	1.6129035323414295e-17	2.1146376142058108e-15	9.538557406093123e-17	1.6705588122865458e-15	3.9874923889301695e-17	4.1361147123168557e-16	4.674174660115391e-16	6.412486702248439e-16	2.746033209314354e-16	4.514910526155242e-16	9.173832641005668e-16	1.5214627520794923e-15	6.420240260596697e-17
54438.83939998668	2.424086133614014e-15	5.398246009576545e-17	1.5742285804694511e-15	2.9467174267430556e-17	8.012176669231598e-16	1.0014061017592831e-17	1.2602717481640126e-15	1.6146522902608088e-17	2.110651726435815e-15	9.545638554031393e-17	1.6631516152124488e-15	3.947787322313437e-17	4.133149578520755e-16	4.633063783332099e-16	6.386169416005391e-16	2.721794082038346e-16	4.48529092938892e-16	9.084760014987774e-16	1.5201176096041677e-15	6.424491114164082e-17
54438.889399986685	2.4155625938610782e-15	5.378968192066637e-17	1.5724256808126551e-15	2.9416081571574435e-17	8.003260542793158e-16	1.002526154899437e-17	1.2590064519023002e-15	1.6164979125304453e-17	2.106666732010885e-15	9.55282513359741e-17	1.6557758962868116e-15	3.9024429890162084e-17	4.130979702285817e-16	4.585630263882663e-16	6.360491287441375e-16	2.6943696107197653e-16	4.455960675810265e-16	8.981967983123742e-16	1.5187717066310038e-15	6.42875868713625e-17
54438.93939998669	2.4070646649168833e-15	5.354388137769064e-17	1.5706199785628405e-15	2.934834135098169e-17	7.9943458811900645e-16	1.0036986686906355e-17	1.2577439312655698e-15	1.6184430901729372e-17	2.1026826515238414e-15	9.560116370866847e-17	1.6484307971898233e-15	3.855963011980986e-17	4.129575967953171e-16	4.53186453586373e-16	6.335431717814551e-16	2.6637731308944485e-16	4.426914221456577e-16	8.865401921370457e-16	1.5174250493970529e-15	6.433042763498564e-17
54438.98939998669	2.398594750100901e-15	5.324558253672401e-17	1.568811997520687e-15	2.9264130355378537e-17	7.985433632756278e-16	1.0049251821390836e-17	1.256484181325589e-15	1.6204907646200582e-17	2.0986995055678983e-15	9.567511528602245e-17	1.6411154548808264e-15	3.8138326886058173e-17	4.1289092675549075e-16	4.471765253208185e-16	6.310970112098017e-16	2.6300256112852776e-16	4.398146030938321e-16	8.735015026257209e-16	1.5160776441387014e-15	6.437343132530259e-17
54439.039399986694	2.3901552391546107e-15	5.2895578866268546e-17	1.5670022665091335e-15	2.91637316646836e-17	7.976524745662363e-16	1.0062073490035723e-17	1.2552271971827777e-15	1.622644120267477e-17	2.0947173147366517e-15	9.575009905808696e-17	1.6338290015101611e-15	3.78237073957552e-17	4.1289505004980815e-16	4.4053402899282617e-16	6.287085878846385e-16	2.593156634021601e-16	4.3696505772410353e-16	8.590768884468228e-16	1.5147294970917027e-15	6.441659588777571e-17
54439.0893999867	2.3817485218406045e-15	5.2494960941481644e-17	1.5651913132831603e-15	2.9047541009070507e-17	7.967620168332147e-16	1.0075469340479702e-17	1.253972973914494e-15	1.6249065786812814e-17	2.090736099624179e-15	9.582610837259954e-17	1.6265705643301636e-15	3.768428667111716e-17	4.1296705733023094e-16	4.332607985199951e-16	6.263758430061117e-16	2.5532055884595677e-16	4.341422341554457e-16	8.432634205684136e-16	1.5133806144911863e-15	6.445991932027399e-17
54439.1393999867	2.3733769880672313e-15	5.204512531752607e-17	1.5633796645571956e-15	2.891606806542172e-17	7.958720848993385e-16	1.0089458098543355e-17	1.2527215065855172e-15	1.6272817905144933e-17	2.0867558808249055e-15	9.590313692981608e-17	1.6193392656051894e-15	3.778903220719249e-17	4.1310403992829886e-16	4.2535986957654503e-16	6.240967181090454e-16	2.5102231263092987e-16	4.313455813078438e-16	8.260591764099041e-16	1.5120310025716458e-15	6.450339967284309e-17
54439.1893999867	2.365043028013529e-15	5.154778633887733e-17	1.5615678460327044e-15	2.876993812288044e-17	7.949827736033141e-16	1.0104059516777579e-17	1.2514727903242211e-15	1.62977362867539e-17	2.082776678933822e-15	9.59811787770114e-17	1.6121343374434594e-15	3.819222176061625e-17	4.133030898251067e-16	4.1683567375711378e-16	6.218691550489819e-16	2.4642729374371715e-16	4.2857454888415216e-16	8.074633609947393e-16	1.510680667566946e-15	6.454703504736233e-17
54439.239399986705	2.356749032253755e-15	5.1004990982199766e-17	1.5597563824255021e-15	2.860989407434418e-17	7.940941777679169e-16	1.0119294349783116e-17	1.2502268201765157e-15	1.6323861779988465e-17	2.078798514546398e-15	9.606022830252289e-17	1.6049558896654525e-15	3.887077224347214e-17	4.13561299624039e-16	4.076942824446636e-16	6.196910959884675e-16	2.415433921703082e-16	4.2582858735174076e-16	7.87476463491639e-16	1.5093296157103346e-15	6.459082359728414e-17
54439.28939998671	2.3484973918822646e-15	5.041913682598936e-17	1.557945797493173e-15	2.843679867510026e-17	7.932063922114286e-16	1.0135184287977152e-17	1.2489835912505086e-15	1.6351237254560427e-17	2.0748214082585763e-15	9.614028022962205e-17	1.5978044361993853e-15	3.9762206749374457e-17	4.1387576251751656e-16	3.979437147329325e-16	6.17560483386799e-16	2.3638028511805693e-16	4.2310714792412047e-16	7.661004607199104e-16	1.507977853234448e-15	6.463476352723317e-17
54439.33939998671	2.3402904986382434e-15	4.9792993216017004e-17	1.5561366140624273e-15	2.825163699146337e-17	7.923195117848104e-16	1.0151751917875727e-17	1.247743098627751e-15	1.637990750765582e-17	2.0708453806668625e-15	9.622132960980797e-17	1.5906804882325326e-15	4.0801624140791254e-17	4.142435722614645e-16	3.875943285638765e-16	6.154752599865576e-16	2.3094976413322378e-16	4.2040968254288546e-16	7.433390838062573e-16	1.506625386371298e-15	6.467885309272278e-17
