MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57483.303299994855	2.288193785476911e-15	1.407552046389184e-16	2.2310847160548785e-15	3.313167462184197e-17	3.5120421784525237e-15	5.863662836557136e-17	5.335235193767265e-16	9.448223182831515e-17	3.791062769425729e-15	5.887815137227083e-17	3.413151823099152e-15	1.8645559723646919e-16	2.554510729413722e-15	5.972346972646051e-17	3.862754875314931e-15	1.2313361801023125e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.35329999486	2.2865592557995152e-15	1.4316349247868543e-16	2.229858539842452e-15	3.323821732170046e-17	3.5106368078609677e-15	5.878915355774664e-17	5.323878558590219e-16	9.444041308786607e-17	3.787583645643451e-15	5.945733520028093e-17	3.4131982145054803e-15	1.85934590137983e-16	2.553741591363754e-15	5.975361211181392e-17	3.863477206907941e-15	1.2271254152252335e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.40329999486	2.2850008041069035e-15	1.4541385856383277e-16	2.2286330697449833e-15	3.334876209837923e-17	3.509228101024411e-15	5.89469823913786e-17	5.312051745246847e-16	9.267023821336253e-17	3.78411045624141e-15	6.003455590991599e-17	3.4132136764520762e-15	1.8528645794054778e-16	2.552964863759494e-15	5.97771887771774e-17	3.86418332809336e-15	1.2225761195286777e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.453299994864	2.2835148061632695e-15	1.474988195025946e-16	2.2274082398280583e-15	3.34627715890881e-17	3.5078159154807565e-15	5.910976608661457e-17	5.299804589785158e-16	8.919958270993224e-17	3.780643125981249e-15	6.060817715466772e-17	3.41319620002052e-15	1.8451182628402313e-16	2.552180307418218e-15	5.97942375000141e-17	3.86487126507664e-15	1.2176917772153443e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.50329999487	2.2820976389137466e-15	1.4941157450814661e-16	2.2261839841519638e-15	3.3579719658179245e-17	3.506400108752877e-15	5.927715888310638e-17	5.287186835320954e-16	8.408245743641588e-17	3.777181580118976e-15	6.117666315528018e-17	3.4131437754743434e-15	1.8361149564468173e-16	2.5513876830783903e-15	5.980481379543378e-17	3.865539043809965e-15	1.2124766461173412e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.55329999487	2.2807456804166056e-15	1.5114598898616948e-16	2.224960236773117e-15	3.369909242339302e-17	3.504980538351256e-15	5.944881858194724e-17	5.274248139567781e-16	7.740566616716135e-17	3.773725743587359e-15	6.173857735530737e-17	3.413054392227313e-15	1.8258644523381245e-16	2.550586751598882e-15	5.980899082692019e-17	3.866184689972347e-15	1.206935773783662e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.60329999487	2.2794553097733538e-15	1.5269657958315672e-16	2.2237369317416754e-15	3.382038914403019e-17	3.5035570617705228e-15	5.962440704633061e-17	5.261038082356818e-16	6.930293444351804e-17	3.770275541661419e-15	6.229258050912553e-17	3.4129260388078962e-15	1.814378379274167e-16	2.5497772736699946e-15	5.980685932066411e-17	3.8668062289516765e-15	1.2010750153430616e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.653299994876	2.278222907057792e-15	1.540585011455201e-16	2.2225140031031476e-15	3.3943122979398545e-17	3.5021295364935465e-15	5.980359066433413e-17	5.247606173147845e-16	5.998643835877422e-17	3.766830899178856e-15	6.283742868379542e-17	3.4127567028229258e-15	1.801670262992177e-16	2.548959010080544e-15	5.979852752076e-17	3.8674016858252055e-15	1.1949010531908366e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.70329999488	2.2770448532503037e-15	1.5522753592893786e-16	2.221291384897376e-15	3.406682162670029e-17	3.5006978199854758e-15	5.99860407727192e-17	5.234001858527155e-16	4.9824142912850874e-17	3.763391741528773e-15	6.337197084539672e-17	3.4125443709266868e-15	1.7877555984663156e-16	2.5481317216084005e-15	5.978412108264234e-17	3.867969085342495e-15	1.1884214185160602e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.75329999488	2.275917530163114e-15	1.5620008532883266e-16	2.22006901115813e-15	3.419102784820479e-17	3.4992617696986812e-15	6.017143404326688e-17	5.220274529703207e-16	3.95504258121864e-17	3.759957993415774e-15	6.389514644046875e-17	3.412287028783776e-15	1.7726519351626103e-16	2.547295169057705e-15	5.976378302567956e-17	3.868506451906399e-15	1.1816445147064954e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.803299994885	2.2748373203747123e-15	1.5697316436271469e-16	2.218846815913437e-15	3.431529989665526e-17	3.4978212430678618e-15	6.035945283482794e-17	5.206473529990278e-16	3.085271616391842e-17	3.756529580362059e-15	6.440598292317207e-17	3.411982661034976e-15	1.7563789765377615e-16	2.5464491131165697e-15	5.9737673637469e-17	3.869011809554056e-15	1.1745796426099534e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.85329999489	2.2738006071594265e-15	1.575443991201474e-16	2.2176247331847276e-15	3.4439211848279117e-17	3.4963760975135074e-15	6.054978550930891e-17	5.192648160669545e-16	2.73134351757082e-17	3.753106427452511e-15	6.490359307637736e-17	3.4116292512631268e-15	1.7389586952759506e-16	2.545593314611027e-15	5.970597041015356e-17	3.869483181939051e-15	1.1672370276598235e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.90329999489	2.2728037744164826e-15	1.5791202739830857e-16	2.2164026969872686e-15	3.456235385344725e-17	3.494926190439624e-15	6.074212671549959e-17	5.178840879180305e-16	3.160331796681025e-17	3.7496884592776455e-15	6.538717266001942e-17	3.411224781958197e-15	1.7204154659760954e-16	2.5447275342488927e-15	5.966886794084819e-17	3.8699185923124564e-15	1.1596278488115764e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57483.95329999489	2.2718432066035058e-15	1.580749027549276e-16	2.2151806413292655e-15	3.4684332313005484e-17	3.493471379233124e-15	6.0936177642122e-17	5.165071747007112e-16	4.041870561788031e-17	3.746275601549806e-15	6.585599773310165e-17	3.4107672344833577e-15	1.7007762172797719e-16	2.543851532792712e-15	5.962657785207957e-17	3.870316063505498e-15	1.1517642692281146e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.003299994896	2.270915288664137e-15	1.5803250224701245e-16	2.213958500212257e-15	3.4804769989573413e-17	3.492011521264484e-15	6.113164624009528e-17	5.151356216738015e-16	5.0400457382108307e-17	3.74286777895458e-15	6.630942240970067e-17	3.410254589040251e-15	1.6800706057355195e-16	2.5429650710115986e-15	5.957932867043721e-17	3.8706736179089826e-15	1.1436594686193034e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.0532999949	2.270016405960884e-15	1.5778493816784293e-16	2.212736207630382e-15	3.492330606122153e-17	3.490546473887015e-15	6.132824741771594e-17	5.137709719949195e-16	6.003436850737744e-17	3.739464916862058e-15	6.674687620660225e-17	3.409684824632255e-15	1.6583312140044147e-16	2.542067909619935e-15	5.952736574045262e-17	3.870989277456515e-15	1.1353276770747442e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.1032999949	2.269142944203126e-15	1.5733297414259442e-16	2.2115136975705183e-15	3.503959612600308e-17	3.4890760944374213e-15	6.15257032086094e-17	5.124147669593406e-16	6.865903031109578e-17	3.736066940357122e-15	6.7167862160198e-17	3.4090559190331655e-15	1.635593776382404e-16	2.541159809393402e-15	5.947095106312187e-17	3.871261063605657e-15	1.126784210210408e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.153299994905	2.268291289380492e-15	1.5667804602495267e-16	2.210290904011549e-15	3.5153312163214594e-17	3.4876002402322127e-15	6.172374291593115e-17	5.110685462392887e-16	7.594206522189535e-17	3.732673774410567e-15	6.757195432220366e-17	3.4083658487500607e-15	1.6118974350044376e-16	2.5402405310638964e-15	5.941036317757568e-17	3.8714869973190845e-15	1.1180455053647214e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.20329999491	2.267457827691519e-15	1.5582228810353728e-16	2.209067760924972e-15	3.526414245969427e-17	3.4861187685715577e-15	6.192210323224386e-17	5.097338481220319e-16	8.169450795239364e-17	3.729285343860093e-15	6.795879582200203e-17	3.407612588990776e-15	1.5872850304749236e-16	2.5393098353304766e-15	5.934589697587907e-17	3.871665099045576e-15	1.109129158504534e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.25329999491	2.2666389454763733e-15	1.5476856522485596e-16	2.20784420227405e-15	3.5371791505224e-17	3.484631536736279e-15	6.21205283389254e-17	5.084122097485761e-16	8.580210795516647e-17	3.72590157458917e-15	6.832809691133842e-17	3.406794113626367e-15	1.561803431095002e-16	2.5383674829556878e-15	5.92778635162887e-17	3.871793388703567e-15	1.100053961446049e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.303299994914	2.265831029143156e-15	1.5352051154598018e-16	2.206620162013353e-15	3.547597986398777e-17	3.483138401989307e-15	6.231876998548457e-17	5.071051673515125e-16	8.81972308315762e-17	3.722522390941131e-15	6.867963299432714e-17	3.4059083951587883e-15	1.535503905253062e-16	2.537413234680184e-15	5.920658982247064e-17	3.871869885660132e-15	1.0908399388437124e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.35329999492	2.265030465104288e-15	1.5208257673698346e-16	2.2053955740891125e-15	3.5576444026603097e-17	3.481639221572092e-15	6.251658754936206e-17	5.058142564931901e-16	8.884651924317367e-17	3.7191477185332505e-15	6.90132429126824e-17	3.4049534046861635e-15	1.5084425418695846e-16	2.5364468512074015e-15	5.913241860686855e-17	3.871892608713477e-15	1.0815083843422453e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.40329999492	2.2642336397029468e-15	1.5046008058361635e-16	2.2041703724391997e-15	3.567293624690919e-17	3.4801338527093086e-15	6.271374808059693e-17	5.045410123029301e-16	8.774563778729856e-17	3.7157774820130865e-15	6.932882725086307e-17	3.4039271118650453e-15	1.480680724054956e-16	2.535468093236399e-15	5.905570802749768e-17	3.871859576075274e-15	1.0720818951048187e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.45329999492	2.2634369391434285e-15	1.4865927706574441e-16	2.2029444909916544e-15	3.5765224368204786e-17	3.4786221526044165e-15	6.291002632917632e-17	5.032869697150628e-16	8.491799328635708e-17	3.712411606959885e-15	6.962634660345301e-17	3.4028274848794997e-15	1.4522856612018634e-16	2.534476721520965e-15	5.897683133610309e-17	3.871768805350863e-15	1.0625844038138638e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.503299994925	2.262636749424524e-15	1.4668742911453582e-16	2.201717863665776e-15	3.58530916422915e-17	3.4771039784396388e-15	6.310520475945582e-17	5.020536637059447e-16	8.041669195175029e-17	3.709050018173316e-15	6.990582018013893e-17	3.401652490405374e-15	1.423330984501724e-16	2.5334724967360766e-15	5.889617654385883e-17	3.8716183135208e-15	1.0530412070569853e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.55329999493	2.261829456268834e-15	1.445528953568722e-16	2.2004904243713436e-15	3.593633654405259e-17	3.4755791873785794e-15	6.329907355097627e-17	5.008426295314908e-16	7.433067314633477e-17	3.705692640890373e-15	7.016732419191846e-17	3.4004000935725548e-15	1.3938974102475463e-16	2.532455179620198e-15	5.881414600702561e-17	3.8714061169236344e-15	1.043478988825428e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.60329999493	2.261011445052086e-15	1.422652302369434e-16	2.1992621070082835e-15	3.601477258537082e-17	3.4740476365622713e-15	6.349143058739479e-17	4.996554029643421e-16	6.679847995489633e-17	3.702339400291006e-15	7.041099049269908e-17	3.3990682579340535e-15	1.3640734739446901e-16	2.5314245308395496e-15	5.873115597548313e-17	3.8711302312359465e-15	1.0339258376746858e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.653299994934	2.2601791007363773e-15	1.3983529889951091e-16	2.1980328454667396e-15	3.6088228129795834e-17	3.4725091831106788e-15	6.368208143570412e-17	4.984935205308904e-16	5.803916007866678e-17	3.6989902212699585e-15	7.063700517681918e-17	3.397654945429069e-15	1.333956336012024e-16	2.5303803111479195e-15	5.864763609066417e-17	3.87078867145412e-15	1.0244112558469494e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.70329999494	2.2593288077972666e-15	1.37275408114552e-16	2.1968025736264978e-15	3.6156546211186575e-17	3.4709636841237905e-15	6.387083931485631e-17	4.973585197487886e-16	4.842721124869218e-17	3.69564502925436e-15	7.08456070952432e-17	3.396158116347053e-15	1.303652656225979e-16	2.529322281167744e-15	5.856402880946729e-17	3.8703794518767235e-15	1.0149661584893559e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.75329999494	2.2584569501581944e-15	1.345994542134299e-16	2.1955712253570713e-15	3.621958435767115e-17	3.4694109966767443e-15	6.405752505662725e-17	4.962519393637204e-16	3.869213175177931e-17	3.69230374911994e-15	7.103708676334908e-17	3.3945757292971963e-15	1.2732795286400972e-16	2.5282502016681363e-15	5.848078879037875e-17	3.869900586084611e-15	1.0056228608348745e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.80329999494	2.2575599111165273e-15	1.3182308840470856e-16	2.194338734517388e-15	3.627721442198816e-17	3.4678509778250166e-15	6.424196705826834e-17	4.951753195868455e-16	3.0453358657045364e-17	3.6889663059896074e-15	7.121178470767582e-17	3.3929057411680803e-15	1.242965460745568e-16	2.5271638332671537e-15	5.839838220526698e-17	3.869350086922742e-15	9.964150510427856e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.853299994946	2.2566340732790276e-15	1.2896389879059253e-16	2.193105034955335e-15	3.632932242105114e-17	3.4662834846002035e-15	6.442400122920611e-17	4.941302019909364e-16	2.7021930564112122e-17	3.685632625024298e-15	7.137009034351856e-17	3.3911461070961567e-15	1.2128513695492382e-16	2.526062936666044e-15	5.83172859665617e-17	3.8687259664825726e-15	9.873777462084242e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.90329999495	2.255675818488157e-15	1.2604160670729202e-16	2.1918700605079107e-15	3.637580838454882e-17	3.4647083740115732e-15	6.460347093090312e-17	4.931166942524615e-16	3.0802060390907974e-17	3.682302631327907e-15	7.15124404421943e-17	3.389294780429816e-15	1.1830915520408874e-16	2.524947272555108e-15	5.823798690102595e-17	3.868026236082255e-15	9.785472288931389e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57484.95329999495	2.2546815277554528e-15	1.2307827240673907e-16	2.1906337450007005e-15	3.6416586214010483e-17	3.4631255030432037e-15	6.478022691266947e-17	4.921301902034989e-16	3.869972931920614e-17	3.678976250232497e-15	7.163931782055048e-17	3.3873497126940544e-15	1.153854567648372e-16	2.5238166015786746e-15	5.816098083262766e-17	3.867248906248808e-15	9.699609614713186e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.003299994954	2.2536475811897954e-15	1.2009850126093984e-16	2.1893960222478268e-15	3.645158355345367e-17	3.461534728657912e-15	6.495412724121354e-17	4.911651182661569e-16	4.753496848626437e-17	3.675653406594782e-15	7.17512497705597e-17	3.385308853556347e-15	1.1253239451111663e-16	2.5226706843942064e-15	5.80867716110679e-17	3.866391986698762e-15	9.616574755854523e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.05329999496	2.2525703579311758e-15	1.171296362702573e-16	2.1881568260514173e-15	3.648074167159259e-17	3.459935907793229e-15	6.512503722846281e-17	4.90215907308995e-16	5.583118355076441e-17	3.672334025461616e-15	7.184880648764592e-17	3.3831701507907152e-15	1.0976985960289465e-16	2.5215092816941943e-15	5.801587001976494e-17	3.865453486320885e-15	9.536762340959332e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.10329999496	2.2514462360763477e-15	1.1420191537958408e-16	2.186916090201904e-15	3.650401535697548e-17	3.4583288973624887e-15	6.529282935437615e-17	4.892769858169198e-16	6.293339391015915e-17	3.669018031974919e-15	7.193259952546818e-17	3.3809315502435967e-15	1.0711927835563977e-16	2.5203321541404797e-15	5.794879262947889e-17	3.864431413156443e-15	9.460574632005225e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.15329999496	2.2502715926132476e-15	1.1134856287498292e-16	2.1856737484771644e-15	3.652137282490198e-17	3.4567135542544924e-15	6.545738318736073e-17	4.883427810608236e-16	6.851595390493511e-17	3.665705351466756e-15	7.200327991356873e-17	3.378590995797313e-15	1.0460354606526382e-16	2.5191390623445533e-15	5.788606055444328e-17	3.8633237743808025e-15	9.388419527595096e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.203299994966	2.2490428033507043e-15	1.0860577329754112e-16	2.1844297346429015e-15	3.6532795638199185e-17	3.4550897353326322e-15	6.561858530318782e-17	4.874077182668273e-16	7.240334125403287e-17	3.662395909174119e-15	7.206153636315675e-17	3.3761464293363405e-15	1.0224687643468074e-16	2.5179297669770124e-15	5.782819813545106e-17	3.862128576284645e-15	9.320708234936364e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.25329999497	2.2477562428463154e-15	1.0601253506598794e-16	2.1831839824518027e-15	3.6538278640601374e-17	3.4534572974357185e-15	6.577632920042588e-17	4.864662197853958e-16	7.450411554451498e-17	3.6590896299917494e-15	7.210809318849666e-17	3.3735957907121815e-15	1.0007454401017825e-16	2.516704028653726e-15	5.77757315129887e-17	3.860843824256627e-15	9.257852604856339e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.30329999497	2.2464082843408685e-15	1.0361023186662477e-16	2.1819364256440915e-15	3.653782990282702e-17	3.451816097375141e-15	6.593051521568444e-17	4.855127042599837e-16	7.478609310203268e-17	3.655786438814389e-15	7.214370811158835e-17	3.3709370177070275e-15	9.811249870224888e-17	2.515461608010265e-15	5.772918712613375e-17	3.859467522763091e-15	9.200262134348386e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.353299994975	2.244995299685826e-15	1.0144195702856916e-16	2.1806869979463995e-15	3.6531470682069427e-17	3.4501659919384826e-15	6.608105043679714e-17	4.845415857950353e-16	7.326969135840609e-17	3.652486261354379e-15	7.216916987453994e-17	3.3681680459986305e-15	9.638683750674225e-17	2.5142022657325525e-15	5.768909015416095e-17	3.857997675330164e-15	9.148340652815679e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.40329999498	2.2435136592731627e-15	9.955148532222367e-17	2.1794356330721775e-15	3.6519235393376123e-17	3.4485068378853722e-15	6.622784861528405e-17	4.835472731234397e-16	7.00332159527021e-17	3.649189022050126e-15	7.21852956650609e-17	3.3652868091265745e-15	9.492313027186224e-17	2.5129257623751584e-15	5.765596283567408e-17	3.85643228452503e-15	9.10248272179662e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.45329999498	2.2419597319695284e-15	9.79818742132187e-17	2.17818226472121e-15	3.650117159372579e-17	3.4468384919485776e-15	6.637083007810058e-17	4.825241687734601e-16	6.523201891989548e-17	3.645894646575944e-15	7.219292836339575e-17	3.362291238456344e-15	9.374561422963094e-17	2.511631858573654e-15	5.763032271511858e-17	3.854769351938369e-15	9.063069792952874e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.50329999498	2.2403298850417653e-15	9.677371668480694e-17	2.176926826579559e-15	3.647733997761043e-17	3.4451608108356526e-15	6.650992163872609e-17	4.814666682345451e-16	5.914195105989007e-17	3.6426030596174205e-15	7.219293338564863e-17	3.3591792631439914e-15	9.287629482478047e-17	2.510320314948286e-15	5.761268087256146e-17	3.853006878164006e-15	9.030466183716272e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.55329999499	2.2386204882360104e-15	9.596294444372111e-17	2.175669252318757e-15	3.64478143837075e-17	3.4434736512232157e-15	6.664505650828444e-17	4.803691591223609e-16	5.2252580081252115e-17	3.6393141880847794e-15	7.218619165642373e-17	3.355948823620577e-15	9.23339160609727e-17	2.5089908933211798e-15	5.760353746442965e-17	3.851142875060809e-15	9.005013108626492e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.60329999499	2.2368283397853245e-15	9.555890460029599e-17	2.1744094755966986e-15	3.6412681812218475e-17	3.441776869764321e-15	6.677617420584834e-17	4.792260203431493e-16	4.545837326168225e-17	3.6360281160578826e-15	7.217320232353937e-17	3.3525992617730416e-15	9.212297272692027e-17	2.50764348394697e-15	5.760311674778978e-17	3.849176628354232e-15	8.986835879700738e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.65329999499	2.234951035876833e-15	9.552643862318247e-17	2.173147430056472e-15	3.637204245127722e-17	3.440070323080699e-15	6.690322046921007e-17	4.780316212564202e-16	4.03629057427209e-17	3.6327452191200665e-15	7.215374027920948e-17	3.3491325265991465e-15	9.222466173989946e-17	2.5062782156237635e-15	5.761113828663267e-17	3.847109792636673e-15	8.975678718465961e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.703299994995	2.232986257928245e-15	9.58207236204759e-17	2.171883049326283e-15	3.6326009712651875e-17	3.4383538677669277e-15	6.702614716531202e-17	4.767803312682005e-16	3.9285772284444907e-17	3.629465905501688e-15	7.21275178306025e-17	3.3455508489524187e-15	9.261447324192081e-17	2.5048952431619247e-15	5.762725826236764e-17	3.844944279514929e-15	8.971223168322385e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.753299995	2.2309316854684464e-15	9.639341488714605e-17	2.1706162670193033e-15	3.6274710274494775e-17	3.4366273603882743e-15	6.71449122011438e-17	4.754700818809866e-16	4.340295698147379e-17	3.626190583204936e-15	7.20942687091425e-17	3.3418564574669156e-15	9.326517585576908e-17	2.5034947213674386e-15	5.765112490714642e-17	3.842681999586509e-15	8.973130276686371e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.803299995	2.2287849960961366e-15	9.719463867061482e-17	2.169347016733518e-15	3.621828413037115e-17	3.434890657482028e-15	6.725947943416839e-17	4.741075691185045e-16	5.1008731494333207e-17	3.622919659851719e-15	7.205375154021602e-17	3.338051578596572e-15	9.4147768597797e-17	2.5020768050638054e-15	5.768238011697616e-17	3.840324862463496e-15	8.981044282969674e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.853299995004	2.2265438654282554e-15	9.817473283647428e-17	2.1680752320517893e-15	3.615688464319614e-17	3.4331436155533806e-15	6.736981858317181e-17	4.727008013520233e-16	6.013155072043397e-17	3.619653543577324e-15	7.200575308214035e-17	3.3341384366551478e-15	9.523238971418793e-17	2.5006416490329288e-15	5.772066102252785e-17	3.837874776784481e-15	8.994596312912052e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.90329999501	2.224205967060059e-15	9.92856393362094e-17	2.166800846540873e-15	3.609067860260183e-17	3.431386091081266e-15	6.74759051395454e-17	4.712577776476535e-16	6.951978387791569e-17	3.616392642345912e-15	7.195009123268221e-17	3.330119253849554e-15	9.648912208191931e-17	2.499189408041389e-15	5.776560149655795e-17	3.835333650236746e-15	9.013408005823063e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57485.95329999501	2.221768972524021e-15	1.0048192164780071e-16	2.165523793751842e-15	3.601984628331408e-17	3.429617940511624e-15	6.757772027800464e-17	4.697864889740191e-16	7.846172248511716e-17	3.613137363874462e-15	7.188661794942086e-17	3.3259962503252196e-15	9.788865900215338e-17	2.4977202368995497e-15	5.781683361649527e-17	3.832703389572213e-15	9.037095009977242e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57486.00329999501	2.219230551236555e-15	1.0172143189089812e-16	2.1642440072197472e-15	3.59445815030926e-17	3.42783902026118e-15	6.76752507678622e-17	4.682949194091651e-16	8.653897451274466e-17	3.609888116222204e-15	7.18152218631415e-17	3.321771644197411e-15	9.940281703727387e-17	2.4962342903696124e-15	5.787398907002686e-17	3.829985900625616e-15	9.065270292178709e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57486.053299995016	2.216588370461105e-15	1.0296568235457673e-16	2.162961420462594e-15	3.586509167802236e-17	3.4260491867147054e-15	6.776848888407144e-17	4.66791047346407e-16	9.348869828113641e-17	3.606645307258229e-15	7.173583085888532e-17	3.317447651596598e-15	1.0100490049465206e-16	2.4947317232225354e-15	5.793670047841808e-17	3.827183088332674e-15	9.09754721909612e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57486.10329999502	2.213840095259057e-15	1.0417998759969517e-16	2.1616759669827467e-15	3.578159787234729e-17	3.4242482962272986e-15	6.785743231798234e-17	4.652828466994554e-16	9.913622839275451e-17	3.603409345136838e-15	7.164841442925851e-17	3.3130264867009773e-15	1.0266993397337701e-16	2.4932126902467904e-15	5.800460267672295e-17	3.824296856747488e-15	9.133542379550547e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57486.15329999502	2.2109833884469373e-15	1.0533344178173477e-16	2.160387580264805e-15	3.56943348402275e-17	3.4224362051213765e-15	6.794208408836291e-17	4.637782881070419e-16	1.03361873249408e-16	3.600180637670081e-15	7.155298592193431e-17	3.3085103617784275e-15	1.0437478542837794e-16	2.491677346180498e-15	5.807733391767819e-17	3.821329109061047e-15	9.172878128114547e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57486.203299995024	2.208015910552432e-15	1.063987871823721e-16	2.1590961937768915e-15	3.5603551056613846e-17	3.420612769688299e-15	6.802245245163205e-17	4.622853401369365e-16	1.0608385820669274e-16	3.596959592612963e-15	7.144960456145629e-17	3.3039014872218414e-15	1.0609820375658556e-16	2.490125845768345e-15	5.815453698999093e-17	3.8182817476184e-15	9.215184840674478e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57486.25329999503	2.2049353197671337e-15	1.073522185265284e-16	2.1578017409700565e-15	3.550950873367716e-17	3.4187778461851956e-15	6.809855081199047e-17	4.608119704896478e-16	1.0724921614453584e-16	3.593746618062744e-15	7.1338377460071e-17	3.2992020715912824e-15	1.0782079348429289e-16	2.4885583438228853e-15	5.823586030251246e-17	3.815156673936495e-15	9.260102881291203e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57486.30329999503	2.2017392719041287e-15	1.0817315632999166e-16	2.156504155276888e-15	3.5412483819445344e-17	3.4169312908399324e-15	6.817039763090249e-17	4.593661472022396e-16	1.068288769626173e-16	3.590542121812458e-15	7.121946130468137e-17	3.2944143216479125e-15	1.0952494608438786e-16	2.486974994992481e-15	5.832095887209769e-17	3.811955788723247e-15	9.30728428733976e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
