MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
53642.45180000548	4.434906947656256e-15	2.1700514010940447e-15	3.5296453728013967e-15	4.2087862479798145e-16	5.525704576008465e-15	5.527185228009636e-16	nan	nan	4.45073210514767e-15	1.1674075736356296e-15	2.6749871424633785e-15	2.2194611507465405e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.501800005484	4.430475527224229e-15	2.167942788674652e-15	3.528469252163382e-15	4.205570890990362e-16	5.523637342231472e-15	5.530103327901166e-16	nan	nan	4.448559560120958e-15	1.1666798409549507e-15	2.6721460903287153e-15	2.224415483941069e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.55180000549	4.425943783830044e-15	2.1657717320393874e-15	3.5272934206435085e-15	4.2022239478362735e-16	5.521559920651655e-15	5.532894833904167e-16	nan	nan	4.446382110551197e-15	1.165917938566663e-15	2.669299965716324e-15	2.2293530644714994e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.60180000549	4.421311866014676e-15	2.163538215147443e-15	3.526117894089969e-15	4.1987454629420355e-16	5.519472319539139e-15	5.535559691979123e-16	nan	nan	4.444199773478096e-15	1.1651218885935191e-15	2.6664487882393165e-15	2.2342738367234817e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.65180000549	4.4165799275298174e-15	2.161242221270861e-15	3.524942688172183e-15	4.19513548330516e-16	5.517374543856001e-15	5.538097850527145e-16	nan	nan	4.442012566316532e-15	1.1642917136997678e-15	2.6635925775011978e-15	2.239177745450479e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.701800005496	4.411748127353533e-15	2.1588837330112393e-15	3.523767818380776e-15	4.1913940585028107e-16	5.51526659955673e-15	5.54050926115931e-16	nan	nan	4.439820506856995e-15	1.163427437095955e-15	2.6607313530961567e-15	2.244064735770728e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.7518000055	4.406816629712158e-15	2.1564627323168646e-15	3.5225933000281632e-15	4.1875212406988597e-16	5.513148492595818e-15	5.5427938782228e-16	nan	nan	4.437623613266892e-15	1.1625290825438565e-15	2.6578651346087084e-15	2.248934753164805e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.8018000055	4.4017856040961414e-15	2.1539792005002835e-15	3.5214191482486957e-15	4.1835170846511794e-16	5.511020230416378e-15	5.544951658817624e-16	nan	nan	4.43542190409147e-15	1.1615966743615758e-15	2.65499394161405e-15	2.2537877434731483e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.851800005505	4.396655225281455e-15	2.1514331182563312e-15	3.520245377998918e-15	4.1793816477193935e-16	5.508881817980486e-15	5.54698256298801e-16	nan	nan	4.433215398255047e-15	1.1606302374287426e-15	2.652117793677935e-15	2.2586236528932697e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.90180000551	4.391425673350403e-15	2.1488244656805957e-15	3.519072004057938e-15	4.1751149898728056e-16	5.506733262235047e-15	5.548886553409763e-16	nan	nan	4.431004115061734e-15	1.1596297971919146e-15	2.6492367103567653e-15	2.2634424279770903e-16	nan	nan	nan	nan	nan	nan	nan	nan
53642.95180000551	4.386097133710363e-15	2.1461532222883527e-15	3.5178990410275907e-15	4.1707171736989783e-16	5.504574568472942e-15	5.550663596088056e-16	nan	nan	4.428788074196902e-15	1.1585953796700828e-15	2.6463507111975784e-15	2.2682440156286234e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.00180000551	4.380669797116162e-15	2.143419367033965e-15	3.5167265033327804e-15	4.166188264412323e-16	5.502405743971883e-15	5.552313659318891e-16	nan	nan	4.4265672957280115e-15	1.1575270114603624e-15	2.643459815738072e-15	2.2730283631015325e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.051800005516	4.375143859692098e-15	2.1406228783307525e-15	3.515554405221811e-15	4.16152832986337e-16	5.500226794520957e-15	5.553836714372391e-16	nan	nan	4.4243418001057406e-15	1.1564247197438075e-15	2.6405640435067527e-15	2.2777954179963e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.10180000552	4.369519522953797e-15	2.1377637340713296e-15	3.5143827607664423e-15	4.156737440548116e-16	5.498037725247642e-15	5.555232735729689e-16	nan	nan	4.422111608165183e-15	1.1552885322914086e-15	2.637663414022855e-15	2.282545128258445e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.15180000552	4.363796993831593e-15	2.1348419116484466e-15	3.51321158386239e-15	4.151815669618006e-16	5.4958385432642465e-15	5.556501700180561e-16	nan	nan	4.419876741127032e-15	1.154118477470226e-15	2.6347579467963426e-15	2.2872774421754847e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.201800005525	4.357976484693736e-15	2.1318573879763016e-15	3.512040888229487e-15	4.1467630928900784e-16	5.493629254029054e-15	5.557643587616327e-16	nan	nan	4.417637220598344e-15	1.1529145842496872e-15	2.6318476613280793e-15	2.291992308374886e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.25180000553	4.352058213369084e-15	2.128810139512373e-15	3.5108706874118145e-15	4.141579788857632e-16	5.491409864654373e-15	5.558658380633616e-16	nan	nan	4.4153930685744065e-15	1.151676882208058e-15	2.6289325771096805e-15	2.2966896758217045e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.30180000553	4.346042403174445e-15	2.125700142279744e-15	3.5097009947782753e-15	4.1362658387012113e-16	5.489180381094693e-15	5.559546064750522e-16	nan	nan	4.4131443074389944e-15	1.1504054015390644e-15	2.626012713623755e-15	2.301369493816399e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.351800005534	4.3399292829372585e-15	2.1225273718899457e-15	3.508531823522489e-15	4.1308213262999945e-16	5.486940809304507e-15	5.560306628359356e-16	nan	nan	4.410890959966344e-15	1.1491001730586747e-15	2.623088090343811e-15	2.306031711992231e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.40180000554	4.333719087021617e-15	2.1192918035663232e-15	3.5073631866633283e-15	4.125246338243609e-16	5.484691153749682e-15	5.560940062350275e-16	nan	nan	4.4086330493218355e-15	1.1477612282120672e-15	2.6201587267342356e-15	2.310676280313495e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.45180000554	4.327412055355505e-15	2.11599341216793e-15	3.5061950970449114e-15	4.119540963844216e-16	5.482431423692757e-15	5.561446360883276e-16	nan	nan	4.4063705990635146e-15	1.1463885990807535e-15	2.617224642250466e-15	2.315303149072745e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.50180000554	4.321008433456301e-15	2.112632172213969e-15	3.5050275673371698e-15	4.1137052951491944e-16	5.480161622937993e-15	5.561825520535001e-16	nan	nan	4.404103633142999e-15	1.144982318389885e-15	2.614285856338931e-15	2.319912268889133e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.551800005545	4.314508472458599e-15	2.1092080579087626e-15	3.5038606100357733e-15	4.107739426954116e-16	5.4778817587631e-15	5.562077540866241e-16	nan	nan	4.401832175907055e-15	1.1435424195157226e-15	2.6113423884370763e-15	2.3245035907062344e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.60180000555	4.307912429142605e-15	2.105721043167307e-15	3.502694237462474e-15	4.1016434568161645e-16	5.475591836957166e-15	5.56220242438782e-16	nan	nan	4.399556252098448e-15	1.1420689364932934e-15	2.6083942579734895e-15	2.3290770657892447e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.65180000555	4.301220565961626e-15	2.102171101641363e-15	3.5015284617655194e-15	4.095417485067952e-16	5.4732918631438765e-15	5.562200176370694e-16	nan	nan	4.397275886857617e-15	1.140561904024229e-15	2.6054414843678192e-15	2.3336326457237434e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.701800005554	4.294433151071147e-15	2.0985582067461435e-15	3.500363294919659e-15	4.0890616148317833e-16	5.470981844435539e-15	5.56207080445901e-16	nan	nan	4.394991105723588e-15	1.1390213574847758e-15	2.602484087030879e-15	2.3381702824131405e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.75180000556	4.2875504583586786e-15	2.0948823316875713e-15	3.4991987487264243e-15	4.082575952034465e-16	5.4686617867866466e-15	5.561814319744674e-16	nan	nan	4.3927019346354494e-15	1.137447332934004e-15	2.599522085364637e-15	2.3426899280768755e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.80180000556	4.28057276747379e-15	2.0911434494901368e-15	3.4980348348145282e-15	4.0759606054223106e-16	5.466331695490078e-15	5.561430735779923e-16	nan	nan	4.390408399933558e-15	1.1358398671222024e-15	2.5965554987622715e-15	2.3471915352480117e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.85180000556	4.2735003638592255e-15	2.087341533025365e-15	3.496871564639755e-15	4.0692156865768447e-16	5.463991577823544e-15	5.5609200689359e-16	nan	nan	4.388110528360836e-15	1.1341989974994501e-15	2.5935843466082975e-15	2.351675056771754e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.901800005566	4.2663335387804725e-15	2.083476555040882e-15	3.495708949485589e-15	4.0623413099307835e-16	5.461641437922109e-15	5.560282338498178e-16	nan	nan	4.385808347064253e-15	1.1325247622244168e-15	2.590608648278328e-15	2.356140445803142e-16	nan	nan	nan	nan	nan	nan	nan	nan
53643.95180000557	4.259072589359473e-15	2.079548488190136e-15	3.49454700046312e-15	4.055337592784694e-16	5.4592812852137154e-15	5.559517566655987e-16	nan	nan	4.3835018835958426e-15	1.13081720017332e-15	2.5876284231393577e-15	2.3605876558051e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.00180000557	4.25171781860643e-15	2.075557305062711e-15	3.4933857285114914e-15	4.048204655323882e-16	5.456911122510206e-15	5.558625777889665e-16	nan	nan	4.381191165914521e-15	1.129076350949114e-15	2.5846436905497767e-15	2.3650166405468164e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.051800005574	4.244269535451554e-15	2.0715029782153403e-15	3.492225144397939e-15	4.0409426206358957e-16	5.454530957916306e-15	5.557607000324002e-16	nan	nan	4.378876222386828e-15	1.1273022548908721e-15	2.5816544698592893e-15	2.3694273541015966e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.10180000558	4.236728054780823e-15	2.067385480203532e-15	3.4910652587181383e-15	4.0335516147285596e-16	5.452140797055699e-15	5.556461264168107e-16	nan	nan	4.376557081788833e-15	1.1254949530833808e-15	2.578660780409006e-15	2.3738197508447844e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.15180000558	4.229093697467584e-15	2.063204783613899e-15	3.489906081896174e-15	4.0260317665484257e-16	5.449740646213682e-15	5.555188602880956e-16	nan	nan	4.3742337733072775e-15	1.1236544873669424e-15	2.5756626415314212e-15	2.378193785452566e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.20180000558	4.2213667904091695e-15	2.058960861097171e-15	3.4887476241852563e-15	4.018383207999775e-16	5.447330511179343e-15	5.553789052512965e-16	nan	nan	4.3719063265410236e-15	1.1217809003473904e-15	2.572660072550619e-15	2.3825494128995824e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.251800005586	4.213547666561355e-15	2.0546536854018762e-15	3.4875898956672986e-15	4.0106060739640924e-16	5.444910398237978e-15	5.552262651882545e-16	nan	nan	4.369574771502415e-15	1.1198742354063387e-15	2.569653092781986e-15	2.386886588457315e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.30180000559	4.205636664973535e-15	2.050283229408765e-15	3.4864329062536676e-15	4.0027005023202227e-16	5.442480314501894e-15	5.550609442786915e-16	nan	nan	4.367239138618658e-15	1.1179345367116307e-15	2.56664172153266e-15	2.3912052676922606e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.35180000559	4.19763413082701e-15	2.0458494661659443e-15	3.4852766656850223e-15	3.9946666339648127e-16	5.4400402629483376e-15	5.548829469891682e-16	nan	nan	4.364899458733582e-15	1.1159618492280424e-15	2.563625978101174e-15	2.3955054064643495e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.401800005595	4.189540415470258e-15	2.0413523689247426e-15	3.484121183531613e-15	3.986504612833566e-16	5.437590253170655e-15	5.546922780488802e-16	nan	nan	4.3625557631085936e-15	1.1139562187281923e-15	2.560605881777732e-15	2.399786960924871e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.4518000056	4.18135587645648e-15	2.036791911176348e-15	3.4829664691936896e-15	3.978214585922985e-16	5.435130290296324e-15	5.544889424751664e-16	nan	nan	4.360208083424536e-15	1.111917691803707e-15	2.5575814518441144e-15	2.404049887515163e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.5018000056	4.173080877583853e-15	2.0321680666891855e-15	3.481812531901317e-15	3.9697967033124423e-16	5.432660379452823e-15	5.542729455552775e-16	nan	nan	4.3578564517829756e-15	1.1098463158766155e-15	2.5545527075738093e-15	2.408294142964613e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.5518000056	4.164715788931599e-15	2.0274808095470974e-15	3.4806593807148702e-15	3.9612511181873265e-16	5.430180528248667e-15	5.540442928969563e-16	nan	nan	4.355500900707785e-15	1.1077421392109884e-15	2.551519668231974e-15	2.4125196842891065e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.60180000561	4.156260986901962e-15	2.0227301141883158e-15	3.4795070245251753e-15	3.952577986862422e-16	5.4276907413151285e-15	5.538029903499525e-16	nan	nan	4.353141463146495e-15	1.1056052109248352e-15	2.5484823530754243e-15	2.416726468789421e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.65180000561	4.147716854257761e-15	2.0179159554452435e-15	3.4783554720534614e-15	3.9437774688058466e-16	5.4251910257645134e-15	5.53549044065072e-16	nan	nan	4.3507781724720404e-15	1.1034355810022443e-15	2.545440781352843e-15	2.4209144540494557e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.70180000561	4.139083780164736e-15	2.0130383085850687e-15	3.4772047318519915e-15	3.9348497266640392e-16	5.422681387385911e-15	5.532824604804778e-16	nan	nan	4.34841106248421e-15	1.1012333003058013e-15	2.5423949723046403e-15	2.425083597934763e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.751800005615	4.130362160232223e-15	2.00809714935123e-15	3.4760548123037406e-15	3.9257949262869265e-16	5.4201618319684105e-15	5.530032463022412e-16	nan	nan	4.346040167410961e-15	1.0989984205892355e-15	2.5393449451630006e-15	2.429233858590833e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.80180000562	4.1215523965549565e-15	2.003092454005744e-15	3.474905721622985e-15	3.9166132367541216e-16	5.417632366955124e-15	5.527114085023688e-16	nan	nan	4.343665521910336e-15	1.0967309945103852e-15	2.5362907191520084e-15	2.4333651944416684e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.85180000562	4.112654897755278e-15	1.998024199372408e-15	3.4737574678552346e-15	3.907304830401426e-16	5.415092997638933e-15	5.524069544083118e-16	nan	nan	4.341287161071903e-15	1.0944310756443946e-15	2.5332323134876143e-15	2.43747756418811e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.901800005624	4.1036700790264706e-15	1.992892362880922e-15	3.4726100588775135e-15	3.897869882848424e-16	5.412543728981912e-15	5.520898915193537e-16	nan	nan	4.338905120418128e-15	1.0920987184972207e-15	2.5301697473776914e-15	2.4415709268062655e-16	nan	nan	nan	nan	nan	nan	nan	nan
53644.95180000563	4.094598362176101e-15	1.9876969226119186e-15	3.471463502398534e-15	3.8883085730264583e-16	5.4099845690887856e-15	5.517602277492079e-16	nan	nan	4.336519435906369e-15	1.0897339785194112e-15	2.5271030400220256e-15	2.4456452415462367e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.00180000563	4.0854401756704856e-15	1.9824378573429263e-15	3.470317805958826e-15	3.8786210832075423e-16	5.407415521598409e-15	5.514179711718119e-16	nan	nan	4.334130143930151e-15	1.087336912120182e-15	2.524032210612452e-15	2.449700467930277e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.05180000563	4.076195954680303e-15	1.9771151465953242e-15	3.469172976930842e-15	3.8688075990338485e-16	5.40483659560792e-15	5.510631302385454e-16	nan	nan	4.3317372813210424e-15	1.084907576681793e-15	2.5209572783326947e-15	2.453736565751489e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.101800005636	4.066866141124317e-15	1.9717287706822397e-15	3.4680290225193983e-15	3.858868309548171e-16	5.402247795583188e-15	5.506957136379768e-16	nan	nan	4.329340885350033e-15	1.0824460305742223e-15	2.5178782623586418e-15	2.4577534950725083e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.15180000564	4.057451183717286e-15	1.9662787107574835e-15	3.466885949761454e-15	3.8488034072249082e-16	5.39964912797491e-15	5.503157303528284e-16	nan	nan	4.3269409937294605e-15	1.0799523331701666e-15	2.5147951818581633e-15	2.4617512162237082e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.20180000564	4.047951538015808e-15	1.960764948865487e-15	3.4657437655265957e-15	3.8386130880021356e-16	5.397040598572175e-15	5.499231896396415e-16	nan	nan	4.324537644614459e-15	1.0774265448603486e-15	2.5117080559912462e-15	2.4657296898022086e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.251800005644	4.038367666466175e-15	1.955187467992316e-15	3.4646024765169557e-15	3.828297551314226e-16	5.394422213991083e-15	5.495181010710968e-16	nan	nan	4.322130876604893e-15	1.0748687270691497e-15	2.508616903910113e-15	2.469688876669984e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.30180000565	4.028700038451721e-15	1.9495462521177237e-15	3.463462089267524e-15	3.8178570001255736e-16	5.391793979855321e-15	5.491004744774764e-16	nan	nan	4.319720728746784e-15	1.0722789422705917e-15	2.505521744758953e-15	2.47362873795283e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.35180000565	4.018949130342685e-15	1.9438412862683355e-15	3.462322610146271e-15	3.8072916409649234e-16	5.389155902284781e-15	5.486703199941989e-16	nan	nan	4.31730724053412e-15	1.0696572540046329e-15	2.502422597674375e-15	2.4775492350388435e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.40180000565	4.0091154255441444e-15	1.9380725565719342e-15	3.4611840453542573e-15	3.796601683960908e-16	5.386507987399356e-15	5.482276480301355e-16	nan	nan	4.3148904519108255e-15	1.067003726893842e-15	2.499319481785071e-15	2.481450329577053e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.451800005656	3.99919941454725e-15	1.9322400503129135e-15	3.460046400925825e-15	3.7857873428782137e-16	5.3838502414843444e-15	5.477724692744149e-16	nan	nan	4.312470403272004e-15	1.0643184266604005e-15	2.496212416212047e-15	2.485331983476163e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.50180000566	3.989201594978967e-15	1.9263437559888874e-15	3.458909682728647e-15	3.7748488351548095e-16	5.381182670990441e-15	5.473047947335455e-16	nan	nan	4.31004713546616e-15	1.0616014201434919e-15	2.493101420068588e-15	2.489194158903105e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.55180000566	3.979122471653368e-15	1.9203836633685362e-15	3.457773896464078e-15	3.763786381940303e-16	5.378505282037541e-15	5.468246356756576e-16	nan	nan	4.30762068979674e-15	1.0588527753170546e-15	2.4899865124603166e-15	2.493036818281729e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.601800005665	3.968962556624505e-15	1.9143597635506498e-15	3.4566390476670672e-15	3.7526002081349585e-16	5.375818080083928e-15	5.463320036526814e-16	nan	nan	4.3051911080239475e-15	1.05607256130791e-15	2.486867712485215e-15	2.4968599242917656e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.65180000567	3.958722369237564e-15	1.9082720490244612e-15	3.4555051417064624e-15	3.741290542430063e-16	5.373121071414896e-15	5.458269105446004e-16	nan	nan	4.302758432366573e-15	1.053260848414298e-15	2.4837450392336598e-15	2.5006634398669856e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.70180000567	3.94840243618372e-15	1.902120513731285e-15	3.454372183784928e-15	3.7298576173491955e-16	5.3704142628119496e-15	5.453093684744283e-16	nan	nan	4.300322705503792e-15	1.0504177081248023e-15	2.480618511788445e-15	2.504447328194595e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.75180000567	3.938003291552531e-15	1.895905153127445e-15	3.453240178939527e-15	3.718301669290611e-16	5.367697659237164e-15	5.447793898803515e-16	nan	nan	4.2978839705769796e-15	1.0475432131376835e-15	2.4774881492247926e-15	2.508211552713444e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.801800005676	3.927525476886965e-15	1.8896259642486015e-15	3.4521091320411837e-15	3.7066229385708617e-16	5.3649712668104325e-15	5.442369874795899e-16	nan	nan	4.295442271191608e-15	1.0446374373806452e-15	2.4743539706104235e-15	2.511956077113166e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.85180000568	3.916969541239448e-15	1.8832829457754534e-15	3.4509790477955165e-15	3.694821669469307e-16	5.362235092644063e-15	5.436821742903932e-16	nan	nan	4.292997651419015e-15	1.0417004560310144e-15	2.4712159950056016e-15	2.5156808653326103e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.90180000568	3.9063360412266316e-15	1.8768760981008802e-15	3.449849930742419e-15	3.6828981102742186e-16	5.35948914285795e-15	5.431149636204637e-16	nan	nan	4.290550155798347e-15	1.0387323455363743e-15	2.4680742414631235e-15	2.519385881558891e-16	nan	nan	nan	nan	nan	nan	nan	nan
53645.951800005685	3.8956255410869215e-15	1.8704054233985516e-15	3.448721785256456e-15	3.670852513329748e-16	5.356733423902791e-15	5.425353690537116e-16	nan	nan	4.2880998293383315e-15	1.0357331836356546e-15	2.46492872902834e-15	2.5230710902261424e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.00180000569	3.8848386127368745e-15	1.8638709256930296e-15	3.4475946155469666e-15	3.658685135084431e-16	5.353967939582843e-15	5.419434044937666e-16	nan	nan	4.2856467175194446e-15	1.0327030493806673e-15	2.4617794767392506e-15	2.526736456014265e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.05180000569	3.873975835830115e-15	1.857272610931444e-15	3.4464684256581676e-15	3.6463962361408613e-16	5.351192698002832e-15	5.413390841078196e-16	nan	nan	4.283190866295505e-15	1.0296420231581419e-15	2.4586265036264655e-15	2.530381943847697e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.101800005694	3.863037797815178e-15	1.8506104870567302e-15	3.4453432194691312e-15	3.6339860813067916e-16	5.348407705448051e-15	5.407224223779919e-16	nan	nan	4.280732322095811e-15	1.0265501867122252e-15	2.4554698287132894e-15	2.534007518894537e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.1518000057	3.852025093994896e-15	1.8438845640824986e-15	3.4442190006941404e-15	3.6214549396476723e-16	5.3456129662189676e-15	5.400934340664655e-16	nan	nan	4.278271131826889e-15	1.0234276231675057e-15	2.4523094710157656e-15	2.5376131465649936e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.2018000057	3.8409383275870464e-15	1.837094854169596e-15	3.4430957728825284e-15	3.608803084540492e-16	5.342808488254902e-15	5.394521342510899e-16	nan	nan	4.2758073428748656e-15	1.0202744170525332e-15	2.4491454495426184e-15	2.541198792510598e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.2518000057	3.829778109784721e-15	1.8302413717043696e-15	3.4419735394191274e-15	3.596030793729392e-16	5.339994276848734e-15	5.387985382838179e-16	nan	nan	4.2733410031069026e-15	1.0170906543238825e-15	2.4459777832953354e-15	2.54476442262287e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.301800005705	3.8185450598174124e-15	1.823324133378694e-15	3.4408523035240202e-15	3.5831383493825092e-16	5.3371703377895524e-15	5.381326617967027e-16	nan	nan	4.270872160873579e-15	1.0138764223907393e-15	2.4428064912683024e-15	2.548310003032392e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.35180000571	3.807239805013953e-15	1.8163431582718393e-15	3.4397320682529086e-15	3.57012603815077e-16	5.334336677693459e-15	5.374545207754956e-16	nan	nan	4.268400865010701e-15	1.0106318101400708e-15	2.439631592448634e-15	2.551835500107619e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.40180000571	3.795862980864321e-15	1.809298467934162e-15	3.4386128364969953e-15	3.55699415122797e-16	5.331493303176553e-15	5.367641314663015e-16	nan	nan	4.265927164841499e-15	1.007356907962338e-15	2.43645310581631e-15	2.555340880453688e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.451800005714	3.7844152310842334e-15	1.802190086472767e-15	3.4374946109833815e-15	3.5437429844129466e-16	5.3286402187047035e-15	5.36061510386935e-16	nan	nan	4.263451110178417e-15	1.0040518077778247e-15	2.433271050344312e-15	2.558826110911547e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.50180000572	3.7728972076787215e-15	1.7950180406391052e-15	3.4363773942748634e-15	3.530372838173352e-16	5.325777431721024e-15	5.353466743941788e-16	nan	nan	4.260972751325364e-15	1.0007166030635422e-15	2.430085444998455e-15	2.5622911585568826e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.55180000572	3.761309571007335e-15	1.7877823599186262e-15	3.435261188770179e-15	3.5168840177112235e-16	5.3229049483454065e-15	5.346196406649681e-16	nan	nan	4.258492139079756e-15	9.973513888807824e-16	2.4268963087375207e-15	2.5657359906988807e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.60180000572	3.749652989849877e-15	1.7804830766225066e-15	3.434145996704055e-15	3.503276833030526e-16	5.320022774697746e-15	5.338804265863974e-16	nan	nan	4.256009324734434e-15	9.939562619032922e-16	2.423703660513364e-15	2.569160574879313e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.651800005726	3.737928141473173e-15	1.7731202259815452e-15	3.4330318201474024e-15	3.48955159900684e-16	5.317130915574715e-15	5.331290499513969e-16	nan	nan	4.253524360080018e-15	9.905313204461031e-16	2.4205075192707624e-15	2.5725648788716204e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.70180000573	3.726135711697682e-15	1.7656938462422715e-15	3.4319186610071275e-15	3.475708635458813e-16	5.314229378254023e-15	5.323655287871477e-16	nan	nan	4.251037297406879e-15	9.870766644950634e-16	2.4173079039476e-15	2.5759488706797896e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.75180000573	3.714276394965877e-15	1.7582039787653328e-15	3.4308065210266414e-15	3.4617482672221177e-16	5.311318167863149e-15	5.315898814532453e-16	nan	nan	4.248548189507137e-15	9.835923957370119e-16	2.414104833474798e-15	2.5793125185373305e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.801800005735	3.70235089441029e-15	1.750650668126257e-15	3.429695401785572e-15	3.4476708242251435e-16	5.3083972920106105e-15	5.30802126589489e-16	nan	nan	4.246057089677083e-15	9.800786175907287e-16	2.4108983267765125e-15	2.5826557909062946e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.85180000574	3.690359921924209e-15	1.7430339622186048e-15	3.4285853046999686e-15	3.433476641567482e-16	5.3054667558238836e-15	5.300022831551005e-16	nan	nan	4.243564051719176e-15	9.765354352385842e-16	2.4076884027699006e-15	2.5859786564765386e-16	nan	nan	nan	nan	nan	nan	nan	nan
53646.90180000574	3.678304198229988e-15	1.7353539123596823e-15	3.427476231022424e-15	3.419166059600517e-16	5.30252656459585e-15	5.291903704232936e-16	nan	nan	4.24106912994414e-15	9.729629556589542e-16	2.4044750803654e-15	2.5892810841642656e-16	nan	nan	nan	nan	nan	nan	nan	nan
