MJD,Mag,Mag_err,band,Instr
49147.3,11.8,0.1,Bessell_I,Rich1996
49147.3,12.22,0.1,Bessell_R,Rich1996
49147.3,12.76,0.1,Bessell_V,Rich1996
49149.3,13.78,0.1,Bessell_B,Rich1996
49149.3,11.76,0.1,Bessell_I,Rich1996
49149.3,12.22,0.1,Bessell_R,Rich1996
49149.3,12.75,0.1,Bessell_V,Rich1996
49150.2,13.83,0.1,Bessell_B,Rich1996
49150.2,11.79,0.1,Bessell_I,Rich1996
49150.2,12.25,0.1,Bessell_R,Rich1996
49150.2,12.8,0.1,Bessell_V,Rich1996
49151.2,13.83,0.1,Bessell_B,Rich1996
49151.2,11.81,0.1,Bessell_I,Rich1996
49151.2,12.25,0.1,Bessell_R,Rich1996
49151.2,12.81,0.1,Bessell_V,Rich1996
49152.3,13.85,0.1,Bessell_B,Rich1996
49152.3,11.82,0.1,Bessell_I,Rich1996
49152.3,12.31,0.1,Bessell_R,Rich1996
49152.3,12.83,0.1,Bessell_V,Rich1996
49154.3,13.86,0.1,Bessell_B,Rich1996
49154.3,11.88,0.1,Bessell_I,Rich1996
49154.3,12.33,0.1,Bessell_R,Rich1996
49154.3,12.86,0.1,Bessell_V,Rich1996
49156.3,13.89,0.1,Bessell_B,Rich1996
49156.3,11.91,0.1,Bessell_I,Rich1996
49156.3,12.33,0.1,Bessell_R,Rich1996
49156.3,12.9,0.1,Bessell_V,Rich1996
49157.3,13.91,0.1,Bessell_B,Rich1996
49157.3,11.94,0.1,Bessell_I,Rich1996
49157.3,12.35,0.1,Bessell_R,Rich1996
49157.3,12.91,0.1,Bessell_V,Rich1996
49158.3,13.89,0.1,Bessell_B,Rich1996
49158.3,11.94,0.1,Bessell_I,Rich1996
49158.3,12.44,0.1,Bessell_R,Rich1996
49158.3,12.93,0.1,Bessell_V,Rich1996
49159.2,11.94,0.1,Bessell_I,Rich1996
49159.2,12.45,0.1,Bessell_R,Rich1996
49159.2,12.95,0.1,Bessell_V,Rich1996
49160.3,13.89,0.1,Bessell_B,Rich1996
49160.3,12,0.1,Bessell_I,Rich1996
49160.3,12.43,0.1,Bessell_R,Rich1996
49160.3,12.95,0.1,Bessell_V,Rich1996
49161.2,13.92,0.1,Bessell_B,Rich1996
49161.2,12,0.1,Bessell_I,Rich1996
49161.2,12.47,0.1,Bessell_R,Rich1996
49161.2,12.98,0.1,Bessell_V,Rich1996
49162.2,13.94,0.1,Bessell_B,Rich1996
49162.2,12.04,0.1,Bessell_I,Rich1996
49162.2,12.5,0.1,Bessell_R,Rich1996
49162.2,13.02,0.1,Bessell_V,Rich1996
49163.2,13.88,0.1,Bessell_B,Rich1996
49163.2,12.06,0.1,Bessell_I,Rich1996
49163.2,12.52,0.1,Bessell_R,Rich1996
49163.2,13.02,0.1,Bessell_V,Rich1996
49164.2,13.92,0.1,Bessell_B,Rich1996
49164.2,12.08,0.1,Bessell_I,Rich1996
49164.2,12.58,0.1,Bessell_R,Rich1996
49164.2,13.03,0.1,Bessell_V,Rich1996
49165.2,13.92,0.1,Bessell_B,Rich1996
49165.2,14,0.1,Bessell_B,Rich1996
49165.2,12.08,0.1,Bessell_I,Rich1996
49165.2,12.16,0.1,Bessell_I,Rich1996
49165.2,12.6,0.1,Bessell_R,Rich1996
49165.2,13.04,0.1,Bessell_V,Rich1996
49165.2,13.09,0.1,Bessell_V,Rich1996
49166.2,14.01,0.1,Bessell_B,Rich1996
49166.2,12.14,0.1,Bessell_I,Rich1996
49166.2,12.6,0.1,Bessell_R,Rich1996
49166.2,13.06,0.1,Bessell_V,Rich1996
49167.2,13.95,0.1,Bessell_B,Rich1996
49167.2,12.12,0.1,Bessell_I,Rich1996
49167.2,12.19,0.1,Bessell_I,Rich1996
49167.2,12.64,0.1,Bessell_R,Rich1996
49167.2,13.09,0.1,Bessell_V,Rich1996
49167.2,13.1,0.1,Bessell_V,Rich1996
49168.2,13.97,0.1,Bessell_B,Rich1996
49168.2,13.99,0.1,Bessell_B,Rich1996
49168.2,12.17,0.1,Bessell_I,Rich1996
49168.2,12.64,0.1,Bessell_R,Rich1996
49168.2,12.65,0.1,Bessell_R,Rich1996
49168.2,13.11,0.1,Bessell_V,Rich1996
49169.2,14,0.1,Bessell_B,Rich1996
49169.2,12.19,0.1,Bessell_I,Rich1996
49169.2,12.22,0.1,Bessell_I,Rich1996
49169.2,12.66,0.1,Bessell_R,Rich1996
49169.2,13.14,0.1,Bessell_V,Rich1996
49169.2,13.15,0.1,Bessell_V,Rich1996
49170.2,14,0.1,Bessell_B,Rich1996
49170.2,14.02,0.1,Bessell_B,Rich1996
49170.2,12.2,0.1,Bessell_I,Rich1996
49170.2,12.67,0.1,Bessell_R,Rich1996
49170.2,12.68,0.1,Bessell_R,Rich1996
49170.2,13.14,0.1,Bessell_V,Rich1996
49171.2,13.93,0.1,Bessell_B,Rich1996
49171.2,12.2,0.1,Bessell_I,Rich1996
49171.2,12.32,0.1,Bessell_I,Rich1996
49171.2,12.69,0.1,Bessell_R,Rich1996
49171.2,13.13,0.1,Bessell_V,Rich1996
49171.2,13.17,0.1,Bessell_V,Rich1996
49172.2,13.98,0.1,Bessell_B,Rich1996
49172.2,14,0.1,Bessell_B,Rich1996
49172.2,12.23,0.1,Bessell_I,Rich1996
49172.2,12.65,0.1,Bessell_R,Rich1996
49172.2,12.72,0.1,Bessell_R,Rich1996
49172.2,13.17,0.1,Bessell_V,Rich1996
49173.2,14.02,0.1,Bessell_B,Rich1996
49173.2,12.23,0.1,Bessell_I,Rich1996
49173.2,12.35,0.1,Bessell_I,Rich1996
49173.2,12.72,0.1,Bessell_R,Rich1996
49173.2,13.21,0.1,Bessell_V,Rich1996
49173.2,13.26,0.1,Bessell_V,Rich1996
49174.2,14.06,0.1,Bessell_B,Rich1996
49174.2,14.09,0.1,Bessell_B,Rich1996
49174.2,12.29,0.1,Bessell_I,Rich1996
49174.2,12.76,0.1,Bessell_R,Rich1996
49174.2,12.79,0.1,Bessell_R,Rich1996
49174.2,13.22,0.1,Bessell_V,Rich1996
49177.2,12.33,0.1,Bessell_I,Rich1996
49179.2,14.12,0.1,Bessell_B,Rich1996
49179.2,12.39,0.1,Bessell_I,Rich1996
49179.2,12.47,0.1,Bessell_I,Rich1996
49179.2,12.81,0.1,Bessell_R,Rich1996
49179.2,13.3,0.1,Bessell_V,Rich1996
49179.2,13.33,0.1,Bessell_V,Rich1996
49180.2,14.1,0.1,Bessell_B,Rich1996
49180.2,14.18,0.1,Bessell_B,Rich1996
49180.2,12.4,0.1,Bessell_I,Rich1996
49180.2,12.49,0.1,Bessell_I,Rich1996
49180.2,12.84,0.1,Bessell_R,Rich1996
49180.2,12.89,0.1,Bessell_R,Rich1996
49180.2,13.26,0.1,Bessell_V,Rich1996
49180.2,13.37,0.1,Bessell_V,Rich1996
49181.2,14.16,0.1,Bessell_B,Rich1996
49181.2,12.42,0.1,Bessell_I,Rich1996
49181.2,12.96,0.1,Bessell_R,Rich1996
49181.2,13.36,0.1,Bessell_V,Rich1996
49182.2,14.16,0.1,Bessell_B,Rich1996
49182.2,12.42,0.1,Bessell_I,Rich1996
49182.2,12.52,0.1,Bessell_I,Rich1996
49182.2,12.95,0.1,Bessell_R,Rich1996
49182.2,13.39,0.1,Bessell_V,Rich1996
49182.2,13.4,0.1,Bessell_V,Rich1996
49183.2,14.14,0.1,Bessell_B,Rich1996
49183.2,12.48,0.1,Bessell_I,Rich1996
49183.2,12.98,0.1,Bessell_R,Rich1996
49183.2,13.4,0.1,Bessell_V,Rich1996
49184.2,14.19,0.1,Bessell_B,Rich1996
49184.2,12.49,0.1,Bessell_I,Rich1996
49184.2,12.57,0.1,Bessell_I,Rich1996
49184.2,13.01,0.1,Bessell_R,Rich1996
49184.2,13.41,0.1,Bessell_V,Rich1996
49184.2,13.44,0.1,Bessell_V,Rich1996
49185.2,14.15,0.1,Bessell_B,Rich1996
49185.2,12.52,0.1,Bessell_I,Rich1996
49185.2,13.01,0.1,Bessell_R,Rich1996
49185.2,13.43,0.1,Bessell_V,Rich1996
49186.2,14.21,0.1,Bessell_B,Rich1996
49186.2,12.55,0.1,Bessell_I,Rich1996
49186.2,13.06,0.1,Bessell_R,Rich1996
49186.2,13.44,0.1,Bessell_V,Rich1996
49187.2,14.32,0.1,Bessell_B,Rich1996
49187.2,12.69,0.1,Bessell_I,Rich1996
49187.2,13.05,0.1,Bessell_R,Rich1996
49187.2,13.5,0.1,Bessell_V,Rich1996
49188.2,12.59,0.1,Bessell_I,Rich1996
49188.2,13.15,0.1,Bessell_R,Rich1996
49188.2,13.52,0.1,Bessell_V,Rich1996
49256.4,14.46,0.1,Bessell_R,Rich1996
49259.4,14.23,0.1,Bessell_I,Rich1996
49259.4,14.42,0.1,Bessell_R,Rich1996
49259.4,15,0.1,Bessell_V,Rich1996
49260.4,15.45,0.1,Bessell_B,Rich1996
49308.5,16.36,0.1,Bessell_B,Rich1996
49308.5,15.12,0.1,Bessell_I,Rich1996
49308.5,15.24,0.1,Bessell_R,Rich1996
49310.4,15.13,0.1,Bessell_I,Rich1996
49310.4,15.22,0.1,Bessell_R,Rich1996
49310.4,15.96,0.1,Bessell_V,Rich1996
49312.3,15.15,0.1,Bessell_I,Rich1996
49314.4,16.27,0.1,Bessell_B,Rich1996
49314.4,15.25,0.1,Bessell_R,Rich1996
49314.4,15.99,0.1,Bessell_V,Rich1996
49314.6,15.02,0.1,Bessell_I,Rich1996
49314.6,14.97,0.1,Bessell_R,Rich1996
49314.6,15.99,0.1,Bessell_V,Rich1996
49317.3,15.28,0.1,Bessell_I,Rich1996
49317.3,15.3,0.1,Bessell_R,Rich1996
49317.3,16.05,0.1,Bessell_V,Rich1996
49322.3,16.38,0.1,Bessell_B,Rich1996
49322.3,15.3,0.1,Bessell_I,Rich1996
49322.3,15.38,0.1,Bessell_R,Rich1996
49322.3,16.16,0.1,Bessell_V,Rich1996
49323.5,15.2,0.1,Bessell_I,Rich1996
49323.5,15.13,0.1,Bessell_R,Rich1996
49324.3,15.33,0.1,Bessell_I,Rich1996
49324.3,15.43,0.1,Bessell_R,Rich1996
49324.3,16.11,0.1,Bessell_V,Rich1996
49325.3,16.35,0.1,Bessell_B,Rich1996
49326.3,15.38,0.1,Bessell_I,Rich1996
49326.3,15.41,0.1,Bessell_R,Rich1996
49326.3,16.19,0.1,Bessell_V,Rich1996
49326.5,15.22,0.1,Bessell_I,Rich1996
49326.5,15.15,0.1,Bessell_R,Rich1996
49328.4,15.43,0.1,Bessell_I,Rich1996
49328.4,16.25,0.1,Bessell_V,Rich1996
49333.5,15.35,0.1,Bessell_I,Rich1996
49333.5,15.19,0.1,Bessell_R,Rich1996
49337.5,15.4,0.1,Bessell_I,Rich1996
49337.5,15.27,0.1,Bessell_R,Rich1996
49339.4,16.69,0.1,Bessell_B,Rich1996
49339.4,15.69,0.1,Bessell_R,Rich1996
49340.5,15.41,0.1,Bessell_I,Rich1996
49340.5,15.33,0.1,Bessell_R,Rich1996
49341.4,16.42,0.1,Bessell_V,Rich1996
49343.4,15.64,0.1,Bessell_R,Rich1996
49344.4,15.76,0.1,Bessell_I,Rich1996
49344.4,16.49,0.1,Bessell_V,Rich1996
49345.5,16.7,0.1,Bessell_B,Rich1996
49345.5,15.75,0.1,Bessell_R,Rich1996
49346.5,15.53,0.1,Bessell_I,Rich1996
49346.5,15.41,0.1,Bessell_R,Rich1996
49349.3,16.96,0.1,Bessell_B,Rich1996
49349.3,15.74,0.1,Bessell_R,Rich1996
49350.2,16.96,0.1,Bessell_B,Rich1996
49350.2,15.81,0.1,Bessell_I,Rich1996
49350.2,15.75,0.1,Bessell_R,Rich1996
49350.2,16.45,0.1,Bessell_V,Rich1996
49358.3,16.97,0.1,Bessell_B,Rich1996
49358.3,15.91,0.1,Bessell_I,Rich1996
49358.3,15.86,0.1,Bessell_R,Rich1996
49358.3,16.69,0.1,Bessell_V,Rich1996
49358.5,15.71,0.1,Bessell_I,Rich1996
49358.5,15.58,0.1,Bessell_R,Rich1996
49359.5,16.91,0.1,Bessell_B,Rich1996
49359.5,15.94,0.1,Bessell_I,Rich1996
49359.5,15.89,0.1,Bessell_R,Rich1996
49359.5,16.71,0.1,Bessell_V,Rich1996
49360.2,15.86,0.1,Bessell_R,Rich1996
49362.2,17.02,0.1,Bessell_B,Rich1996
49362.2,15.92,0.1,Bessell_I,Rich1996
49362.2,15.88,0.1,Bessell_R,Rich1996
49362.2,16.78,0.1,Bessell_V,Rich1996
49363.2,15.91,0.1,Bessell_I,Rich1996
49363.2,15.91,0.1,Bessell_R,Rich1996
49363.2,16.81,0.1,Bessell_V,Rich1996
49364.2,15.79,0.1,Bessell_I,Rich1996
49364.2,15.62,0.1,Bessell_R,Rich1996
49364.5,17.02,0.1,Bessell_B,Rich1996
49368.3,16.98,0.1,Bessell_B,Rich1996
49368.3,16.02,0.1,Bessell_I,Rich1996
49368.3,16,0.1,Bessell_R,Rich1996
49368.3,16.85,0.1,Bessell_V,Rich1996
49368.4,15.86,0.1,Bessell_I,Rich1996
49368.4,15.65,0.1,Bessell_R,Rich1996
49370.2,15.87,0.1,Bessell_I,Rich1996
49370.2,15.72,0.1,Bessell_R,Rich1996
49370.3,16.98,0.1,Bessell_B,Rich1996
49380.4,16.2,0.1,Bessell_I,Rich1996
49380.4,16.13,0.1,Bessell_R,Rich1996
49380.4,17.04,0.1,Bessell_V,Rich1996
49381.3,17.02,0.1,Bessell_V,Rich1996
49381.4,16.06,0.1,Bessell_I,Rich1996
49381.4,15.82,0.1,Bessell_R,Rich1996
49382.3,17.13,0.1,Bessell_B,Rich1996
49382.3,16.24,0.1,Bessell_I,Rich1996
49382.3,16.19,0.1,Bessell_R,Rich1996
49382.3,17.13,0.1,Bessell_V,Rich1996
49384.4,16.15,0.1,Bessell_I,Rich1996
49384.4,15.92,0.1,Bessell_R,Rich1996
49387.4,16.19,0.1,Bessell_I,Rich1996
49387.4,15.93,0.1,Bessell_R,Rich1996
49392.4,16.21,0.1,Bessell_I,Rich1996
49392.4,16.01,0.1,Bessell_R,Rich1996
49392.5,16.2,0.1,Bessell_R,Rich1996
49394.3,16.32,0.1,Bessell_R,Rich1996
49395.4,16.24,0.1,Bessell_I,Rich1996
49395.4,16.03,0.1,Bessell_R,Rich1996
49395.4,16.32,0.1,Bessell_R,Rich1996
49395.4,17.26,0.1,Bessell_V,Rich1996
49396.2,17.36,0.1,Bessell_B,Rich1996
49397.4,16.43,0.1,Bessell_I,Rich1996
49397.4,16.37,0.1,Bessell_R,Rich1996
49398.3,16.29,0.1,Bessell_I,Rich1996
49398.3,16,0.1,Bessell_R,Rich1996
49398.3,17.2,0.1,Bessell_V,Rich1996
49404.2,16.51,0.1,Bessell_I,Rich1996
49404.3,16.35,0.1,Bessell_I,Rich1996
49404.3,16.16,0.1,Bessell_R,Rich1996
49405.3,16.47,0.1,Bessell_R,Rich1996
49405.3,17.38,0.1,Bessell_V,Rich1996
49406.4,16.49,0.1,Bessell_R,Rich1996
49407.2,17.52,0.1,Bessell_B,Rich1996
49407.2,16.48,0.1,Bessell_R,Rich1996
49407.2,17.37,0.1,Bessell_V,Rich1996
49407.3,16.42,0.1,Bessell_I,Rich1996
49407.3,16.15,0.1,Bessell_R,Rich1996
49408.3,16.49,0.1,Bessell_I,Rich1996
49408.3,16.48,0.1,Bessell_R,Rich1996
49408.3,17.24,0.1,Bessell_V,Rich1996
49412.2,16.6,0.1,Bessell_I,Rich1996
49413.2,17.63,0.1,Bessell_B,Rich1996
49413.2,16.54,0.1,Bessell_R,Rich1996
49413.2,17.42,0.1,Bessell_V,Rich1996
49415.3,16.59,0.1,Bessell_I,Rich1996
49415.3,16.29,0.1,Bessell_R,Rich1996
49418.2,16.67,0.1,Bessell_I,Rich1996
49418.2,16.57,0.1,Bessell_R,Rich1996
49418.3,16.65,0.1,Bessell_I,Rich1996
49418.3,16.28,0.1,Bessell_R,Rich1996
49419.3,17.63,0.1,Bessell_B,Rich1996
49420.2,16.69,0.1,Bessell_I,Rich1996
49420.2,16.51,0.1,Bessell_R,Rich1996
49420.2,17.33,0.1,Bessell_V,Rich1996
49422.4,16.84,0.1,Bessell_I,Rich1996
49422.4,16.68,0.1,Bessell_R,Rich1996
49422.4,17.52,0.1,Bessell_V,Rich1996
49423.3,17.57,0.1,Bessell_B,Rich1996
49424.3,16.6,0.1,Bessell_I,Rich1996
49424.3,16.79,0.1,Bessell_I,Rich1996
49424.3,16.25,0.1,Bessell_R,Rich1996
49424.3,16.71,0.1,Bessell_R,Rich1996
49424.3,17.69,0.1,Bessell_V,Rich1996
49434.4,16.88,0.1,Bessell_I,Rich1996
49437.2,16.96,0.1,Bessell_I,Rich1996
49437.2,16.89,0.1,Bessell_R,Rich1996
49437.2,17.84,0.1,Bessell_V,Rich1996
49438.3,17.07,0.1,Bessell_I,Rich1996
49438.3,16.43,0.1,Bessell_R,Rich1996
49439.3,17.72,0.1,Bessell_V,Rich1996
