MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_V	swift_V_err
55996.25000000205	5.006145551344775e-16	3.589256268687211e-17	8.74294682467086e-16	2.160648069753736e-17	1.076390645634499e-15	1.680839496630291e-17	1.0736670272511606e-15	2.4874853728337367e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.300000002055	4.987377828354426e-16	3.442983917875854e-17	8.722667392894015e-16	2.1576474220257526e-17	1.0723841767959844e-15	1.683598934111188e-17	1.069274066239434e-15	2.427713257630879e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.35000000206	4.968928253723905e-16	3.318096597828707e-17	8.702384042990549e-16	2.1541206253257792e-17	1.0683208388102564e-15	1.687376323577343e-17	1.06487318177465e-15	2.369350289535005e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.40000000206	4.950798799337872e-16	3.2170581343432625e-17	8.68209758284586e-16	2.150057026633881e-17	1.0642009780228896e-15	1.6922752312265433e-17	1.060466427466765e-15	2.3126718317077056e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.45000000206	4.932991444087788e-16	3.142099671466263e-17	8.661808820169322e-16	2.145447847373822e-17	1.0600249400366058e-15	1.6984220132190228e-17	1.0560558568483555e-15	2.2579687269648587e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.50000000207	4.915508173921804e-16	3.0950012770931825e-17	8.641518562499957e-16	2.140286166809134e-17	1.0557930697149832e-15	1.7059582644481195e-17	1.051643523394869e-15	2.205544273116478e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.55000000207	4.898350410062107e-16	3.0767351068222234e-17	8.621227661349377e-16	2.1345655810470764e-17	1.0515058791167268e-15	1.7149882512576564e-17	1.0472313474212155e-15	2.1556739939928643e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.60000000207	4.881515354667647e-16	3.086400471916897e-17	8.600937294252478e-16	2.1282717776767807e-17	1.0471651206751286e-15	1.7252901983090595e-17	1.0428202653727841e-15	2.1083717814263984e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.650000002075	4.864998322780009e-16	3.121872349002329e-17	8.580648784793582e-16	2.1213879462220444e-17	1.0427731023832163e-15	1.736499751654908e-17	1.03841077271905e-15	2.063539002060995e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.70000000208	4.8487946274729685e-16	3.180471599180374e-17	8.560363457113421e-16	2.1138991918375338e-17	1.0383321341804888e-15	1.7482635413290305e-17	1.0340033628415338e-15	2.021089246151429e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.75000000208	4.832899588678793e-16	3.2591987188743235e-17	8.540082635230682e-16	2.105792626625451e-17	1.0338445253588217e-15	1.7602465485815165e-17	1.0295985291193852e-15	1.980955104102752e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.800000002084	4.81730853307608e-16	3.354956175709968e-17	8.519807643053225e-16	2.0970574340206005e-17	1.029312584590316e-15	1.7721372573009497e-17	1.0251967649330138e-15	1.9430941552628905e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.85000000209	4.802016793979563e-16	3.464727481653346e-17	8.499539804390448e-16	2.0876849274669148e-17	1.0247386199569067e-15	1.78365145913369e-17	1.020798563669678e-15	1.9074945675166686e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.90000000209	4.787019711230211e-16	3.5856994148820375e-17	8.479280442963107e-16	2.077668603981178e-17	1.020124938978949e-15	1.7945349223847394e-17	1.0164044187274328e-15	1.8741801244892692e-17	nan	nan	nan	nan	nan	nan	nan	nan
55996.95000000209	4.772312631084585e-16	3.7153301998193025e-17	8.459030882416526e-16	2.06700419312069e-17	1.0154738486434578e-15	1.8045651387521504e-17	1.0120148235200634e-15	1.8432144737247002e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.000000002095	4.75789090610367e-16	3.851375145476038e-17	8.438792446330549e-16	2.0556897017704946e-17	1.010787655434238e-15	1.8135523481427164e-17	1.0076302714819858e-15	1.8147043570605775e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.0500000021	4.743749895044778e-16	3.9918833340783617e-17	8.418566458230161e-16	2.043725455066068e-17	1.0060686653593433e-15	1.8213400167223828e-17	1.0032512560720155e-15	1.7888015498976777e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.1000000021	4.729884962750326e-16	4.135177238981156e-17	8.39835424159956e-16	2.031114133666692e-17	1.0013191839809497e-15	1.827804913504024e-17	9.988782707791677e-16	1.765703201265906e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.150000002104	4.716291480037543e-16	4.279824067149972e-17	8.378157119891337e-16	2.0178608074568418e-17	9.965415164435442e-16	1.8328568992046613e-17	9.945118091264475e-16	1.7456502466264187e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.20000000211	4.702964823589744e-16	4.4246045993403295e-17	8.357976416538427e-16	2.0039729656688798e-17	9.917379675028196e-16	1.8364385107875835e-17	9.901523646759938e-16	1.7289235684872665e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.25000000211	4.689900375846173e-16	4.568482922006362e-17	8.337813454965365e-16	1.9894605432173855e-17	9.869108415547418e-16	1.8385243967957552e-17	9.858004310333883e-16	1.71583763209208e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.30000000211	4.677093524892412e-16	4.71057879637036e-17	8.317669558599045e-16	1.9743359429620625e-17	9.820624426642548e-16	1.8391206326981743e-17	9.814565018522805e-16	1.706731435051225e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.350000002116	4.664539664350558e-16	4.85014336983742e-17	8.297546050882551e-16	1.9586140533634234e-17	9.771950745939998e-16	1.8382639219087366e-17	9.771210708393847e-16	1.7019567985775287e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.40000000212	4.652234193271589e-16	4.986538332238631e-17	8.277444255283008e-16	1.9423122608858955e-17	9.723110408329853e-16	1.8360206665072543e-17	9.727946317590732e-16	1.7018642878191854e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.45000000212	4.640172516022906e-16	5.1192183035915726e-17	8.2573654953055155e-16	1.925450456231583e-17	9.674126446257387e-16	1.832485871502671e-17	9.68477678437622e-16	1.7067873587277936e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.500000002125	4.628350042182547e-16	5.2477160992139616e-17	8.237311094684766e-16	1.9080509968177454e-17	9.625021935008893e-16	1.8277816034968834e-17	9.641707045799774e-16	1.717024584870266e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.55000000213	4.616762186428112e-16	5.371630477410962e-17	8.217282415685493e-16	1.8901310029264454e-17	9.57582948812458e-16	1.8220081831049657e-17	9.598741640696642e-16	1.7326016156554303e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.60000000213	4.605404368427789e-16	5.4906159869471336e-17	8.197280906475152e-16	1.871692901688952e-17	9.52660300295801e-16	1.8151853890383408e-17	9.555884218592413e-16	1.7529940388925852e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.65000000213	4.594272012732265e-16	5.604374568447147e-17	8.177308026919632e-16	1.8527395576132686e-17	9.477399256109082e-16	1.8073462737811132e-17	9.513138309373012e-16	1.7775782337980543e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.700000002136	4.583360548664873e-16	5.712648609454872e-17	8.157365236979961e-16	1.8332768524500093e-17	9.428275024089805e-16	1.7985540754192908e-17	9.47050744374812e-16	1.8057218077032027e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.75000000214	4.572665410214529e-16	5.815215199013112e-17	8.137453996726796e-16	1.8133139337700046e-17	9.379287084036968e-16	1.7889045167191863e-17	9.42799515328928e-16	1.8368028294761573e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.80000000214	4.562182035924756e-16	5.911881370034868e-17	8.117575766352287e-16	1.7928634683131993e-17	9.330492214413903e-16	1.7785278037428746e-17	9.38560497046016e-16	1.8702247269669554e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.850000002145	4.551905868787307e-16	6.002480154895466e-17	8.097732006181694e-16	1.7719419014458085e-17	9.281947195722555e-16	1.767590270878098e-17	9.343340428646531e-16	1.9054269446968114e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.90000000215	4.541832356131871e-16	6.086867311356885e-17	8.077924176686684e-16	1.7505697237191838e-17	9.233708811206671e-16	1.7562955819166886e-17	9.301205062197745e-16	1.9418918402275235e-17	nan	nan	nan	nan	nan	nan	nan	nan
55997.95000000215	4.531956949518864e-16	6.164918602244842e-17	8.058153738498756e-16	1.7287717454341665e-17	9.185833847560633e-16	1.7448853556094152e-17	9.2592024064549e-16	1.979148485663901e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.000000002154	4.522275104630312e-16	6.236527534146601e-17	8.038422152419339e-16	1.706577379616784e-17	9.138379095636288e-16	1.733639039183502e-17	9.217335997783755e-16	2.016774081447579e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.05000000216	4.512782281161909e-16	6.301603478195844e-17	8.018730879434385e-16	1.6840209334012755e-17	9.091401351151457e-16	1.7228728105904595e-17	9.175609373612627e-16	2.054393636550464e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.10000000216	4.503473942714879e-16	6.360070110612317e-17	7.999081380726217e-16	1.6611419071383286e-17	9.044957415395027e-16	1.712937254312282e-17	9.13402607246045e-16	2.0916784676657864e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.15000000216	4.494345556687392e-16	6.411864122514708e-17	7.979475117685481e-16	1.637985299658681e-17	8.999104095934615e-16	1.7042135366317625e-17	9.0925896339754e-16	2.1283439546876966e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.200000002165	4.485392594166776e-16	6.456934158251722e-17	7.959913551923747e-16	1.6146019170790138e-17	8.953898207323664e-16	1.697107816006924e-17	9.05130359896708e-16	2.164146879188348e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.25000000217	4.476610529821322e-16	6.495239949419901e-17	7.940398145287529e-16	1.591048681046036e-17	8.909396571814334e-16	1.692043675490286e-17	9.010171509433622e-16	2.198882577782117e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.30000000217	4.467994841792495e-16	6.526751618298578e-17	7.920930359868862e-16	1.5673889306409404e-17	8.865656020054221e-16	1.6894524693463244e-17	8.969196908607303e-16	2.2323820652811582e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.350000002174	4.459541011587181e-16	6.551449129854712e-17	7.901511658018158e-16	1.5436927099413877e-17	8.822733391802485e-16	1.689761640216611e-17	8.928383340978577e-16	2.2645092241458377e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.40000000218	4.451244523968819e-16	6.569321876033664e-17	7.88214350235756e-16	1.5200370306049984e-17	8.780685536637111e-16	1.6933812814362423e-17	8.887734352332492e-16	2.2951581131935737e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.45000000218	4.443100866851172e-16	6.580368379921334e-17	7.862827347204875e-16	1.496500630573841e-17	8.739556676450489e-16	1.7005697914123446e-17	8.8472549757745e-16	2.3242381256078342e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.50000000218	4.4351055311892067e-16	6.584596110742169e-17	7.843564612822307e-16	1.473147852204879e-17	8.699340491368087e-16	1.7110659435923787e-17	8.806956189752755e-16	2.3516350351321218e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.550000002186	4.427254010871937e-16	6.582021403626351e-17	7.824356711192004e-16	1.4500455697874597e-17	8.660018034309e-16	1.7244576331190344e-17	8.766850460187721e-16	2.377246886132397e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.60000000219	4.4195418026152637e-16	6.572669480800282e-17	7.805205054616693e-16	1.4272692482404465e-17	8.621570368958633e-16	1.7403166374377998e-17	8.726950254589782e-16	2.4009956835248072e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.65000000219	4.4119644058532015e-16	6.556574573409662e-17	7.786111055731917e-16	1.4049034815410637e-17	8.583978569531616e-16	1.758212047313999e-17	8.687268042182671e-16	2.4228268479678182e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.700000002194	4.404517322631257e-16	6.533780145668307e-17	7.767076127516825e-16	1.3830424504515684e-17	8.547223720542116e-16	1.7777216232751194e-17	8.647816294010595e-16	2.4427087418110227e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.7500000022	4.39719605749883e-16	6.504339225546987e-17	7.748101683308157e-16	1.3617902671516904e-17	8.511286916564512e-16	1.79844092474712e-17	8.608607483061971e-16	2.4606322714799448e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.8000000022	4.389996117401272e-16	6.468314848779717e-17	7.729189136810714e-16	1.3412611671702467e-17	8.476149262007273e-16	1.8199902720152896e-17	8.569654084383545e-16	2.4766105655572334e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.8500000022	4.382913011573021e-16	6.425780625818783e-17	7.710339902110744e-16	1.3215795016701464e-17	8.441791870874636e-16	1.8420197444228e-17	8.530968575193228e-16	2.4906787218083586e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.900000002206	4.3759422514292173e-16	6.376821444390836e-17	7.691555393686734e-16	1.3028794765917415e-17	8.408195866534501e-16	1.8642124972310383e-17	8.492563434996429e-16	2.5028936116524997e-17	nan	nan	nan	nan	nan	nan	nan	nan
55998.95000000221	4.3690793504599667e-16	6.321534323800824e-17	7.672837026421824e-16	1.285304580262863e-17	8.375342381485254e-16	1.8862867057886004e-17	8.454451145707681e-16	2.5133337258390062e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.00000000221	4.3623198241214173e-16	6.260029441044069e-17	7.654186215617415e-16	1.2690066394430737e-17	8.343212557124333e-16	1.9079964350003756e-17	8.416644191759882e-16	2.5220990400607958e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.050000002215	4.355659189729534e-16	6.192431353330309e-17	7.635604377002547e-16	1.254144447155215e-17	8.311787543512311e-16	1.9291316992404543e-17	8.379155060221794e-16	2.529310874415696e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.10000000222	4.3490929663521037e-16	6.118880446903118e-17	7.617092926748969e-16	1.2408819159463828e-17	8.281048499143861e-16	1.9495179344282738e-17	8.341996240916597e-16	2.5351117154549977e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.15000000222	4.3426166747019725e-16	6.039534648133639e-17	7.598653281480982e-16	1.2293857290328425e-17	8.250976590711181e-16	1.9690150575894583e-17	8.305180226537486e-16	2.539664963808661e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.20000000222	4.3362258370295895e-16	5.954571440014565e-17	7.580286858288168e-16	1.2198224904794757e-17	8.221552992873383e-16	1.9875162456565988e-17	8.268719512761878e-16	2.543154564480127e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.25000000223	4.3299159770160476e-16	5.864190235430728e-17	7.561995074738214e-16	1.2123554136863589e-17	8.192758888022323e-16	2.0049465261198164e-17	8.232626598364897e-16	2.5457844713432408e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.30000000223	4.323682619665824e-16	5.768615167997844e-17	7.543779348887486e-16	1.2071406329684184e-17	8.164575466053398e-16	2.021261239276512e-17	8.196913985343958e-16	2.547777891745613e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.35000000223	4.3175212911989375e-16	5.668098372029487e-17	7.52564109929542e-16	1.204323272006107e-17	8.136983924130304e-16	2.0364444044706174e-17	8.161594179025998e-16	2.5493762527199542e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.400000002235	4.3114275189455057e-16	5.562923834908703e-17	7.507581731999086e-16	1.2040308797909272e-17	8.109965475562415e-16	2.0505057571270777e-17	8.126679467693302e-16	2.550835457927504e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.45000000224	4.3053968312367713e-16	5.4534119178001784e-17	7.489602146829732e-16	1.206272606339708e-17	8.083501694773801e-16	2.0634319587469033e-17	8.092173571406968e-16	2.5523345734763886e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.50000000224	4.2994247572994635e-16	5.339924653128121e-17	7.471702585886187e-16	1.2109090686099477e-17	8.057574623016381e-16	2.0751715599552596e-17	8.058069078772541e-16	2.5539482764642926e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.550000002244	4.2935068271470717e-16	5.222871938437733e-17	7.453883247812618e-16	1.2177769824052672e-17	8.032166338654106e-16	2.0856943505766014e-17	8.024357837756799e-16	2.5557605582545884e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.60000000225	4.2876385714751864e-16	5.1027187535020865e-17	7.436144331789389e-16	1.2267021367514895e-17	8.007258926186684e-16	2.0949963852182457e-17	7.991031699778618e-16	2.5578748538207254e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.65000000225	4.2818155215520857e-16	4.9799935269399095e-17	7.418486037537866e-16	1.2375035971931274e-17	7.982834476021462e-16	2.1031006795906923e-17	7.958082519643032e-16	2.560415855629865e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.70000000225	4.2760332091123614e-16	4.855297763694658e-17	7.400908565320916e-16	1.2499976140182007e-17	7.958875084257426e-16	2.1100577886084968e-17	7.925502155460672e-16	2.563530976307133e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.750000002256	4.2702871662506426e-16	4.72931700584946e-17	7.383412115944898e-16	1.264001098391486e-17	7.935362852462725e-16	2.115946266244529e-17	7.893282468575998e-16	2.5673914204261606e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.80000000226	4.2645729253143865e-16	4.6028331220107254e-17	7.365996890762106e-16	1.2793345838519333e-17	7.912279887450166e-16	2.12087299254114e-17	7.861415323490455e-16	2.5721928171950662e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.85000000226	4.2588860187956446e-16	4.476737784775794e-17	7.348663091673905e-16	1.2958246406082732e-17	7.889608301058637e-16	2.1249733378285363e-17	7.829892587790696e-16	2.5781553585760525e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.900000002264	4.253221979225128e-16	4.3520467749395e-17	7.331410921129303e-16	1.313305750465744e-17	7.867330209930263e-16	2.1284111191190937e-17	7.798706132073539e-16	2.5855233829000726e-17	nan	nan	nan	nan	nan	nan	nan	nan
55999.95000000227	4.247576339065243e-16	4.229914412879209e-17	7.314240582130351e-16	1.331621679698085e-17	7.845427735291913e-16	2.131378288565959e-17	7.76784782987324e-16	2.594564342972519e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.00000000227	4.241944630601858e-16	4.1116469292010475e-17	7.297152278232691e-16	1.3506264056274717e-17	7.823883002733098e-16	2.134094279630004e-17	7.737309557581047e-16	2.6055671027882137e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.05000000227	4.236322385838318e-16	3.9987129271602266e-17	7.280146213548237e-16	1.3701846618315081e-17	7.802678141979183e-16	2.136804924331749e-17	7.707083194378511e-16	2.618839519080579e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.100000002276	4.2307051363887296e-16	3.8927482729345126e-17	7.263222592745403e-16	1.3901721687880547e-17	7.781795286680243e-16	2.1397808462076084e-17	7.677160622161062e-16	2.634705283617423e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.15000000228	4.2250884133694766e-16	3.795551865884045e-17	7.246381621053166e-16	1.4104756135002394e-17	7.761216574180698e-16	2.143315230028751e-17	7.647533725460098e-16	2.6535000320818112e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.20000000228	4.219467747292652e-16	3.7090680041709717e-17	7.229623504261989e-16	1.4309924353510982e-17	7.740924145306388e-16	2.147720873882097e-17	7.618194391371427e-16	2.675566761869586e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.250000002285	4.213838667959878e-16	3.635350854384589e-17	7.212948448726535e-16	1.4516304675528598e-17	7.720900144135459e-16	2.1533264439882592e-17	7.58913450948202e-16	2.701250645322897e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.30000000229	4.208196704353924e-16	3.5765073943988594e-17	7.196356661366422e-16	1.472307475159563e-17	7.70112671778398e-16	2.1604718796908606e-17	7.560345971794854e-16	2.730893371663691e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.35000000229	4.20253738453233e-16	3.5346176767393606e-17	7.179848349669249e-16	1.4929506227106128e-17	7.681586016180726e-16	2.1695029373100338e-17	7.53182067265555e-16	2.764827195144067e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.40000000229	4.1968562355196117e-16	3.511635592706625e-17	7.163423721693148e-16	1.5134958971430794e-17	7.662260191849149e-16	2.1807649158587712e-17	7.503550508674475e-16	2.8033689052816015e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.450000002296	4.191148783200839e-16	3.5092789836263886e-17	7.147082986066454e-16	1.5338875055445532e-17	7.643131399685276e-16	2.1945956731658385e-17	7.475527378656865e-16	2.846813958001422e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.5000000023	4.1854106040867955e-16	3.5289074675675384e-17	7.130826352059964e-16	1.554076916632866e-17	7.624181972954704e-16	2.2113122758338775e-17	7.447743251535513e-16	2.8954256340365316e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.5500000023	4.1796392898916697e-16	3.5708386550553946e-17	7.114654032125081e-16	1.574009191029798e-17	7.605401097369526e-16	2.230982838037169e-17	7.420192742078601e-16	2.9492269961136075e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.600000002305	4.1738350504981943e-16	3.6341561480999475e-17	7.098566242675113e-16	1.5936185521202806e-17	7.586786859502983e-16	2.2533579323871363e-17	7.392873901427391e-16	3.007939773056461e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.65000000231	4.167998269455244e-16	3.717533919326487e-17	7.082563200929767e-16	1.6128444403528368e-17	7.568337942438915e-16	2.2781523800087657e-17	7.365785012228043e-16	3.071245393252332e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.70000000231	4.162129328917112e-16	3.819392434779549e-17	7.066645124691457e-16	1.6316324853773422e-17	7.550053031026265e-16	2.305072379211391e-17	7.338924359088929e-16	3.138811017051357e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.750000002314	4.156228609654293e-16	3.9380038515735186e-17	7.05081223234577e-16	1.649934304068959e-17	7.531930811855846e-16	2.333822106529368e-17	7.312290228573118e-16	3.210296483358581e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.80000000232	4.1502964910624956e-16	4.0715865153442226e-17	7.035064742865107e-16	1.6677072959204442e-17	7.51396997325022e-16	2.3641093845622974e-17	7.285880909166401e-16	3.285360211182895e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.85000000232	4.144333351173621e-16	4.2183808338722425e-17	7.0194028758097e-16	1.6849144407429772e-17	7.49616920524378e-16	2.3956503936140873e-17	7.259694691284497e-16	3.363664035684802e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.90000000232	4.138339566665167e-16	4.3767039630197505e-17	7.00382685133075e-16	1.701524102287851e-17	7.478527199569141e-16	2.428173461536195e-17	7.233729867239281e-16	3.44487702505257e-17	nan	nan	nan	nan	nan	nan	nan	nan
56000.950000002325	4.1323155128701304e-16	4.54498464355416e-17	6.988336890171531e-16	1.717509840191767e-17	7.461042649645232e-16	2.4614220055378346e-17	7.207984731233283e-16	3.52867836885499e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.00000000233	4.126261563787878e-16	4.7217816491576115e-17	6.972933213669748e-16	1.7328502317313007e-17	7.443714250555224e-16	2.4951567237033654e-17	7.182457579340204e-16	3.6147594535909427e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.05000000233	4.1201780920930715e-16	4.9057899682844715e-17	6.957616043760765e-16	1.7475287042062523e-17	7.4265406990313045e-16	2.5291571444365458e-17	7.157146709492224e-16	3.702825250517489e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.100000002334	4.114065469145167e-16	5.09583858496736e-17	6.942385602977234e-16	1.7615333780449238e-17	7.409520693448239e-16	2.5632226423541125e-17	7.132050421464752e-16	3.7925951392804694e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.15000000234	4.1079240649999335e-16	5.2908830319382553e-17	6.927242114454265e-16	1.7748569204552834e-17	7.392652933797738e-16	2.5971730228907626e-17	7.107167016858323e-16	3.883803282125454e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.20000000234	4.1017542484180743e-16	5.489995093318505e-17	6.912185801929332e-16	1.7874964088516058e-17	7.375936121674099e-16	2.6308487670542293e-17	7.082494799087914e-16	3.9761986499492506e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.25000000234	4.0955563868749297e-16	5.692351311177405e-17	6.897216889744996e-16	1.799453203175823e-17	7.35936896026719e-16	2.6641110152761392e-17	7.058032073364416e-16	4.069544787661743e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.300000002346	4.089330846570766e-16	5.897221370677663e-17	6.882335602851353e-16	1.8107328258622933e-17	7.34295015433727e-16	2.696841355948508e-17	7.033777146679917e-16	4.163619391020332e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.35000000235	4.083077992440037e-16	6.103957009959398e-17	6.867542166807552e-16	1.821344848028845e-17	7.326678410202332e-16	2.7289414715255152e-17	7.009728327794691e-16	4.258213753680276e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.40000000235	4.076798188162408e-16	6.311981803260998e-17	6.852836807785121e-16	1.8313027803151498e-17	7.310552435728729e-16	2.760332683523605e-17	6.98588392722046e-16	4.353132130946986e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.450000002354	4.070491796170153e-16	6.520781969715868e-17	6.838219752568702e-16	1.8406239665861057e-17	7.294570940304112e-16	2.7909554272317156e-17	6.962242257204952e-16	4.4481910563657115e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.50000000236	4.0641591776596717e-16	6.729898237995733e-17	6.823691228558268e-16	1.8493294786209574e-17	7.278732634834458e-16	2.820768678213636e-17	6.938801631718027e-16	4.543218638258515e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.55000000236	4.0578006926007494e-16	6.938918725582063e-17	6.809251463772999e-16	1.8574440097268356e-17	7.263036231718996e-16	2.849749345089497e-17	6.91556036643612e-16	4.638053856556474e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.60000000236	4.0514166997461106e-16	7.147472753588261e-17	6.794900686851741e-16	1.8649957651376473e-17	7.247480444841169e-16	2.8778916368508694e-17	6.892516778727628e-16	4.7325458743702056e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.650000002366	4.045007556640239e-16	7.355225501624079e-17	6.780639127054994e-16	1.8720163468909323e-17	7.232063989548634e-16	2.905206407809087e-17	6.869669187635769e-16	4.826553374184819e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.70000000237	4.0385736196299625e-16	7.561873403476274e-17	6.766467014267999e-16	1.8785406308189854e-17	7.216785582641063e-16	2.9317204791060056e-17	6.847015913867145e-16	4.919943925374901e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.75000000237	4.0321152438737597e-16	7.76714018824293e-17	6.752384579003324e-16	1.8846066331398955e-17	7.201643942355291e-16	2.957475932345732e-17	6.824555279771841e-16	5.012593386867148e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.800000002375	4.025632783351221e-16	7.970773479035273e-17	6.738392052401604e-16	1.8902553641252032e-17	7.186637788344402e-16	2.982529368284355e-17	6.802285609336654e-16	5.1043853469895765e-17	nan	nan	nan	nan	nan	nan	nan	nan
56001.85000000238	4.019126590871912e-16	8.17254187063046e-17	6.724489666234814e-16	1.895530666185148e-17	7.171765841672086e-16	3.006951121489064e-17	6.780205228159578e-16	5.19521060096313e-17	nan	nan	nan	nan	nan	nan	nan	nan
