MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56582.15000000775	4.3151850365601603e-16	6.999538902349245e-17	3.6679407438155706e-16	1.4070324344116317e-17	4.33091483600799e-16	2.813726345702217e-17	nan	nan	4.1260792919951626e-16	3.866796799084335e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.20000000775	4.3123835330466084e-16	7.360099771465657e-17	3.665326506318667e-16	1.411337968942525e-17	4.3271832528459884e-16	3.116943842818803e-17	nan	nan	4.122688558145908e-16	4.21719521730052e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.250000007756	4.309583898280256e-16	7.660246002144425e-17	3.6627141335591687e-16	1.4149689531605702e-17	4.3234548776988035e-16	3.35930315912054e-17	nan	nan	4.1193006005413667e-16	4.5006356716790623e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.30000000776	4.306786151842782e-16	7.883971486566785e-17	3.660103624837338e-16	1.4176099888085647e-17	4.319729715778483e-16	3.535494692144733e-17	nan	nan	4.1159154357912047e-16	4.7081446659062285e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.35000000776	4.303990307397087e-16	8.020957111974025e-17	3.657494979275394e-16	1.4190322502939656e-17	4.316007786630201e-16	3.642244273339442e-17	nan	nan	4.112533054982918e-16	4.834239637610503e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.400000007765	4.3011963726921435e-16	8.065418637216113e-17	3.654888195817049e-16	1.4190974646687985e-17	4.3122890459515605e-16	3.677746317094321e-17	nan	nan	4.109153456090938e-16	4.8759271637834464e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.45000000777	4.2984043495677685e-16	8.015476225756277e-17	3.6522832732297476e-16	1.4177600940285977e-17	4.3085735080756904e-16	3.6414147526011877e-17	nan	nan	4.1057766176442343e-16	4.8322393813833345e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.50000000777	4.2956142339585427e-16	7.872955157816204e-17	3.6496802101005563e-16	1.415068082113343e-17	4.3048611599724727e-16	3.533810924294929e-17	nan	nan	4.102402568405885e-16	4.704095788093667e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.55000000777	4.292826015897305e-16	7.643586139765938e-17	3.6470790048426115e-16	1.411162284315331e-17	4.3011520250961193e-16	3.356711024375674e-17	nan	nan	4.0990312828537226e-16	4.494433828580774e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.60000000778	4.2900396795186282e-16	7.337640276272818e-17	3.6444796556879234e-16	1.4062744507130112e-17	4.297446093022536e-16	3.1133481355595635e-17	nan	nan	4.095662774356502e-16	4.208664773190056e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.65000000778	4.28725520306129e-16	6.971094773694595e-17	3.6418821606935453e-16	1.4007233858764623e-17	4.293743352024617e-16	2.808969082580126e-17	nan	nan	4.0922970348119466e-16	3.8556649216403894e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.70000000778	4.284472558870717e-16	6.567445189735977e-17	3.6392865177385815e-16	1.394908679291812e-17	4.2900437929812814e-16	2.4520915627152216e-17	nan	nan	4.088934060574033e-16	3.4498070357811716e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.750000007785	4.2816917134006653e-16	6.160132724470653e-17	3.636692724525589e-16	1.389301212241251e-17	4.286347426316622e-16	2.0575489751253694e-17	nan	nan	4.0855738484018517e-16	3.015141778797391e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.80000000779	4.278912627214922e-16	5.794909673445674e-17	3.6341007785788037e-16	1.3844295420283137e-17	4.282654240303533e-16	1.6545584127234316e-17	nan	nan	4.082216389382898e-16	2.5938054453640426e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.85000000779	4.2761352549877463e-16	5.529810860839328e-17	3.631510677247316e-16	1.3808613026436056e-17	4.278964225820934e-16	1.308362717565533e-17	nan	nan	4.078861698911497e-16	2.2598008820319463e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.900000007794	4.273359545504984e-16	5.428133174380866e-17	3.6289224177026413e-16	1.3791790077137537e-17	4.27527741023207e-16	1.1548484737796287e-17	nan	nan	4.0755097696955993e-16	2.1233374610266084e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56582.9500000078	4.2705854612472085e-16	5.5282923522268287e-17	3.6263359975315406e-16	1.3797661144817459e-17	4.271593764870683e-16	1.3082786768729932e-17	nan	nan	4.0721605851255416e-16	2.2595122280982248e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.0000000078	4.2678130371417336e-16	5.791749865082876e-17	3.6237514165075586e-16	1.3822348279734658e-17	4.267913306675926e-16	1.6543510836248118e-17	nan	nan	4.0688141601905324e-16	2.5931553614861536e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.0500000078	4.2650423218183613e-16	6.155098877893133e-17	3.6211686748212616e-16	1.385998343630857e-17	4.2642359913454004e-16	2.0571591921097384e-17	nan	nan	4.0654704794962484e-16	3.0140071627048526e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.100000007806	4.262273358033532e-16	6.560216977531515e-17	3.6185877724864816e-16	1.390484888365581e-17	4.2605618723025864e-16	2.4514525234317036e-17	nan	nan	4.06212954952451e-16	3.448037459116979e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.15000000781	4.2595061826770315e-16	6.961287036149677e-17	3.616008709340691e-16	1.3951620684758683e-17	4.2568908896089455e-16	2.8080102662812656e-17	nan	nan	4.058791365008839e-16	3.8530951187425534e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.20000000781	4.2567408267791054e-16	7.324819725630202e-17	3.6134314850451896e-16	1.3995556415086627e-17	4.2532230862638644e-16	3.111995718631545e-17	nan	nan	4.055455925544121e-16	4.2051187666911106e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.250000007814	4.253977315516503e-16	7.627280718527539e-17	3.6108560990865993e-16	1.4032633098382767e-17	4.2495584427221667e-16	3.3548867941371675e-17	nan	nan	4.052123226674104e-16	4.4897243166365996e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.30000000782	4.25121566821812e-16	7.852657179191271e-17	3.6082825507735004e-16	1.4059643898879774e-17	4.2458969615898766e-16	3.5314303981777185e-17	nan	nan	4.0487932732601535e-16	4.698021326283391e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.35000000782	4.2484558983705797e-16	7.99064072787119e-17	3.605710839241853e-16	1.407426254922134e-17	4.2422386376549467e-16	3.6383846173418415e-17	nan	nan	4.0454660393749883e-16	4.824579385751867e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.40000000782	4.245698013622944e-16	8.035458080133491e-17	3.603140963449573e-16	1.4075083486198427e-17	4.238583453978225e-16	3.6739601068944304e-17	nan	nan	4.0421415428436147e-16	4.8664334677772594e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.450000007826	4.2429420157911733e-16	7.985233460308992e-17	3.600572922181676e-16	1.4061643786141755e-17	4.2349314183777817e-16	3.637576092537648e-17	nan	nan	4.038819788527397e-16	4.822624839544997e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.50000000783	4.2401879008623665e-16	7.84178733781226e-17	3.5980067140456963e-16	1.4034430666205746e-17	4.231282536065664e-16	3.5297892021492726e-17	nan	nan	4.035500759816671e-16	4.694064450994578e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.55000000783	4.237435658998032e-16	7.610838449689588e-17	3.5954423374761734e-16	1.3994875788584195e-17	4.227636797920789e-16	3.352359741234737e-17	nan	nan	4.032184459952347e-16	4.4836621015466516e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.600000007835	4.2346852745373417e-16	7.302645589255441e-17	3.5928797907305386e-16	1.3945335020797953e-17	4.223994200034123e-16	3.1084894990017604e-17	nan	nan	4.0288708860986286e-16	4.196777240705707e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.65000000784	4.2319367259998966e-16	6.933190215031191e-17	3.5903190718950044e-16	1.3889049732198438e-17	4.220354742405665e-16	2.803369448146195e-17	nan	nan	4.025560031368581e-16	3.8422033045141227e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.70000000784	4.2291899860879233e-16	6.526026036172856e-17	3.587760178876526e-16	1.3830083319055871e-17	4.216718410702287e-16	2.445419768185487e-17	nan	nan	4.022251901028684e-16	3.434192884534177e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.75000000784	4.2264450216881216e-16	6.114780087224678e-17	3.585203109411214e-16	1.3773224674029112e-17	4.2130852283781983e-16	2.0493057304253885e-17	nan	nan	4.018946485356207e-16	2.99665638042816e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.80000000785	4.2237017938730136e-16	5.74563744612347e-17	3.5826478610581635e-16	1.372384921069282e-17	4.2094551667671427e-16	1.643997345828953e-17	nan	nan	4.0156437871869456e-16	2.5717043073558163e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.85000000785	4.2209602579018e-16	5.477426069882019e-17	3.580094431204317e-16	1.3687728454137124e-17	4.2058282375962253e-16	1.294725132394812e-17	nan	nan	4.012343805305559e-16	2.233940981117859e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.90000000785	4.2182203632210095e-16	5.374504685055348e-17	3.577542817060817e-16	1.3670781787459284e-17	4.2022044291383404e-16	1.1392703638726968e-17	nan	nan	4.009046533635341e-16	2.095621607439396e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56583.950000007855	4.2154820727954364e-16	5.475945624139505e-17	3.5749930162475096e-16	1.3676902900502533e-17	4.1985837413934884e-16	1.2946441756309286e-17	nan	nan	4.0057519742018593e-16	2.233662633780706e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.00000000786	4.212745421101717e-16	5.742554307295561e-17	3.572445028543547e-16	1.3702154121010476e-17	4.1949661665435988e-16	1.6437969747923708e-17	nan	nan	4.0024601103954505e-16	2.571075941420621e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.05000000786	4.210010456142135e-16	6.109862829629592e-17	3.569898854135477e-16	1.3740572556173986e-17	4.1913517267398704e-16	2.0489278201125757e-17	nan	nan	3.999170968548509e-16	2.995556753571132e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.100000007864	4.207277220121402e-16	6.518956648961708e-17	3.567354493036944e-16	1.3786344712791283e-17	4.1877403907100226e-16	2.4447991930157496e-17	nan	nan	3.9958845134161365e-16	3.4324745703713026e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.15000000787	4.20454574945347e-16	6.923586892218925e-17	3.5648119450872904e-16	1.383405628014124e-17	4.1841321753932076e-16	2.802437546364109e-17	nan	nan	3.992600777002321e-16	3.8397045916343016e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.20000000787	4.2018160747680543e-16	7.29007927985968e-17	3.5622712099541703e-16	1.3878884289116326e-17	4.1805270625472613e-16	3.107174175108423e-17	nan	nan	3.9893197358104645e-16	4.193325914513235e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.25000000787	4.1990882209171135e-16	7.594841985319654e-17	3.5597322871292537e-16	1.3916737883888277e-17	4.1769250456571253e-16	3.35058477024861e-17	nan	nan	3.986041375661584e-16	4.4790750899957194e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.300000007875	4.1963622069801217e-16	7.821858335544666e-17	3.55719517593299e-16	1.394435662844384e-17	4.1733261533890573e-16	3.527472237258636e-17	nan	nan	3.982765720457393e-16	4.688144871007643e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.35000000788	4.1936380462696703e-16	7.960832439165302e-17	3.5546598755117126e-16	1.3959375729538403e-17	4.169730336228612e-16	3.6346261073211455e-17	nan	nan	3.979492745080836e-16	4.81515674944763e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.40000000788	4.1909157463361585e-16	8.006002889051311e-17	3.552126384840441e-16	1.396036649151517e-17	4.166137630660118e-16	3.6702733067684335e-17	nan	nan	3.9762224787001065e-16	4.857174011183183e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.450000007884	4.188195308972151e-16	7.955498264046859e-17	3.5495947027183974e-16	1.394685834754934e-17	4.1625480249564685e-16	3.633838108675944e-17	nan	nan	3.9729548868805326e-16	4.81324704826769e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.50000000789	4.185476730216369e-16	7.811133961205993e-17	3.547064827775733e-16	1.39193463897609e-17	4.158961506087548e-16	3.5258725178913666e-17	nan	nan	3.9696899858266653e-16	4.6842782390597946e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.55000000789	4.1827600003574205e-16	7.578615860092377e-17	3.544536758466895e-16	1.3879285686808515e-17	4.1553780805684143e-16	3.348121250050008e-17	nan	nan	3.9664277722975944e-16	4.4731498236873033e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.60000000789	4.180045103936451e-16	7.268188716595942e-17	3.5420104930765103e-16	1.382907098617773e-17	4.151797751005091e-16	3.1037552624357276e-17	nan	nan	3.9631682260376314e-16	4.1851697997237765e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.650000007896	4.177332019750348e-16	6.895835364874309e-17	3.5394860297145317e-16	1.3771997731544143e-17	4.1482204874283086e-16	2.797910573323427e-17	nan	nan	3.959911373784286e-16	3.829048634808492e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.7000000079	4.1746207208534553e-16	6.485163446305416e-17	3.5369633663199705e-16	1.3712197821125899e-17	4.144646308080231e-16	2.4389104503729858e-17	nan	nan	3.956657188394934e-16	3.418917151586176e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.7500000079	4.1719111745597257e-16	6.069980920681051e-17	3.5344425006603397e-16	1.3654541471758297e-17	4.141075222081941e-16	2.041252519564267e-17	nan	nan	3.953405679187193e-16	2.978540583645452e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.800000007905	4.169203342443951e-16	5.696903065074303e-17	3.5319234303299698e-16	1.3604495387960539e-17	4.137507213797297e-16	1.633654834001226e-17	nan	nan	3.950156844135494e-16	2.549991070594914e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.85000000791	4.166497180342741e-16	5.425556840839267e-17	3.529406152750944e-16	1.356792783548551e-17	4.133942262378112e-16	1.2813144761477339e-17	nan	nan	3.9469106710864237e-16	2.2084578234255566e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.90000000791	4.163792638354873e-16	5.3213799030128384e-17	3.5268906651755276e-16	1.3550853948092059e-17	4.130380408217749e-16	1.123903236220138e-17	nan	nan	3.943667169762713e-16	2.068263916474875e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56584.95000000791	4.1610896799229063e-16	5.42411361213123e-17	3.524376965257212e-16	1.3557227421447171e-17	4.1268215978927286e-16	1.2812365137822915e-17	nan	nan	3.940426334492768e-16	2.2081894552862333e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.000000007916	4.158388339078673e-16	5.693894916354904e-17	3.521865052777113e-16	1.3583049966004336e-17	4.123265863978342e-16	1.6334610625238637e-17	nan	nan	3.9371881713532965e-16	2.549383667810558e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.05000000792	4.15568866320518e-16	6.065177764097329e-17	3.519354927920655e-16	1.3622262333924506e-17	4.119713197353509e-16	2.040886109418593e-17	nan	nan	3.933952660493723e-16	2.9774749201695e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.10000000792	4.152990693962385e-16	6.478249621953208e-17	3.516846590700363e-16	1.3668953707364872e-17	4.1161635862911233e-16	2.4383077934247574e-17	nan	nan	3.9307198067754132e-16	3.41724864937411e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.150000007925	4.150294467294546e-16	6.886432456648695e-17	3.514340040958288e-16	1.3717617949261621e-17	4.11261702688215e-16	2.7970047288448884e-17	nan	nan	3.9274896191108695e-16	3.826618928655889e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.20000000793	4.1476000134360974e-16	7.255871942577775e-17	3.5118352783656373e-16	1.3763350296861346e-17	4.1090735425807996e-16	3.1024759719334256e-17	nan	nan	3.9242620731932654e-16	4.181810611070951e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.25000000793	4.144907356918382e-16	7.562922969170667e-17	3.5093323024227716e-16	1.3801991011459652e-17	4.1055330969027445e-16	3.34639419848222e-17	nan	nan	3.9210371884680627e-16	4.4686821405944136e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.300000007934	4.1422165165746263e-16	7.791567901759073e-17	3.506831112459299e-16	1.3830225304715757e-17	4.1019957028781015e-16	3.523617459553545e-17	nan	nan	3.9178149450846856e-16	4.678509605434396e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.35000000794	4.1395275055456305e-16	7.931525070060914e-17	3.50433170763333e-16	1.3845649341075664e-17	4.098461361809883e-16	3.6309662457180394e-17	nan	nan	3.9145953539812073e-16	4.8059662072889595e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.40000000794	4.136840331284469e-16	7.97704584713551e-17	3.501834086934557e-16	1.3846810991573299e-17	4.0949300645770064e-16	3.666683391918331e-17	nan	nan	3.911378417993423e-16	4.848143357254451e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.45000000794	4.134154995560489e-16	7.926263454383948e-17	3.4993382491796793e-16	1.383323194707958e-17	4.091401804664413e-16	3.630198205601314e-17	nan	nan	3.908164115650303e-16	4.80410038791212e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.500000007945	4.1314714944635936e-16	7.780987960854736e-17	3.496844193016886e-16	1.3805415271240576e-17	4.087876585981139e-16	3.522058193942737e-17	nan	nan	3.9049524607257153e-16	4.674731423926564e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.55000000795	4.128789818407602e-16	7.546911518214391e-17	3.494351916924175e-16	1.376483973685819e-17	4.084354411133207e-16	3.343992695068679e-17	nan	nan	3.901743432558858e-16	4.462891144515716e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.60000000795	4.126109952133216e-16	7.234263142896607e-17	3.491861419209073e-16	1.3713939488504624e-17	4.08083527490857e-16	3.099142418723664e-17	nan	nan	3.8985370599128093e-16	4.173836393711727e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.650000007954	4.123431874710843e-16	6.859024184703392e-17	3.489372698008915e-16	1.365606479933824e-17	4.077319156459041e-16	2.792589019881162e-17	nan	nan	3.8953333099733523e-16	3.8161946112620466e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.70000000796	4.1207555595425604e-16	6.444851974813911e-17	3.486885751292341e-16	1.359541707971739e-17	4.073806075329796e-16	2.4325600048132323e-17	nan	nan	3.8921321815251466e-16	3.4039736095875005e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.75000000796	4.1180809743640285e-16	6.025730377059982e-17	3.484400576857985e-16	1.3536949132651825e-17	4.0702960184907167e-16	2.0333854982539274e-17	nan	nan	3.888933710623318e-16	2.960788590704057e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.80000000796	4.115408081245863e-16	5.648702074969327e-17	3.481917172332889e-16	1.3486220422928021e-17	4.0667889911538517e-16	1.6235270254333034e-17	nan	nan	3.8857378523002373e-16	2.528660674845932e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.850000007966	4.1127368365944577e-16	5.374198768542087e-17	3.4794355351789507e-16	1.3449197540919497e-17	4.063284980289082e-16	1.2681279211035789e-17	nan	nan	3.882544625191138e-16	2.183346924906535e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.90000000797	4.110067191152535e-16	5.2687543546137657e-17	3.476955662684043e-16	1.3431992898871173e-17	4.05978398589641e-16	1.1087441173919283e-17	nan	nan	3.879354014306811e-16	2.0412598396397425e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56585.95000000797	4.107399108834304e-16	5.372791925457882e-17	3.474477552537079e-16	1.3438621100096823e-17	4.0562860170969154e-16	1.2680527152244565e-17	nan	nan	3.8761660411182855e-16	2.1830882882721165e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.000000007974	4.104732623232546e-16	5.645767265114637e-17	3.472001204521511e-16	1.346502233079426e-17	4.052791066072529e-16	1.6233397447521382e-17	nan	nan	3.8729806715960046e-16	2.5280735547235868e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.05000000798	4.1020677811188327e-16	6.021038875106516e-17	3.469526618819213e-16	1.3505039453455777e-17	4.0492991054600043e-16	2.0330302858845467e-17	nan	nan	3.869797925590544e-16	2.959755712129599e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.10000000798	4.0994046236156184e-16	6.43809050475317e-17	3.4670537954438294e-16	1.3552662738649528e-17	4.0458101730466815e-16	2.4319747629001754e-17	nan	nan	3.8666177913536036e-16	3.4023533330649876e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.15000000798	4.0967431862032997e-16	6.849817754500529e-17	3.4645827342390953e-16	1.360229274753231e-17	4.04232424537835e-16	2.791708487903568e-17	nan	nan	3.863440279823256e-16	3.8138320129427875e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.200000007986	4.094083498726301e-16	7.222191269299919e-17	3.462113434881171e-16	1.3648941659814753e-17	4.038841301606822e-16	3.097898117344755e-17	nan	nan	3.860265376415404e-16	4.170566890667546e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.25000000799	4.09142558539927e-16	7.531516892604647e-17	3.459645896876865e-16	1.3688379841005717e-17	4.0353613651863085e-16	3.3423122390305176e-17	nan	nan	3.8570930778891383e-16	4.4585397549853104e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.30000000799	4.08876946481258e-16	7.761778887612745e-17	3.4571801195657866e-16	1.3717237391738439e-17	4.031884432207774e-16	3.5198633165688007e-17	nan	nan	3.853923391941621e-16	4.6691099499706996e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.350000007995	4.086115149937513e-16	7.902711513183123e-17	3.454716102118757e-16	1.3733070915951471e-17	4.028410517004348e-16	3.627402381640689e-17	nan	nan	3.8507563047989824e-16	4.797002308265652e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.400000008	4.0834626481307763e-16	7.948579808102614e-17	3.452253843537431e-16	1.3734404549868526e-17	4.0249395674555615e-16	3.6631877856117954e-17	nan	nan	3.847591824968613e-16	4.839336061234126e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.450000008	4.0808119611390685e-16	7.897521917428244e-17	3.4497933426574805e-16	1.3720752142384524e-17	4.0214716174397193e-16	3.626653816505672e-17	nan	nan	3.8444299350306193e-16	4.795179551534039e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.500000008	4.0781630851026405e-16	7.751342333267342e-17	3.4473345981453195e-16	1.3692624825030917e-17	4.0180066591387507e-16	3.5183435449755804e-17	nan	nan	3.8412706556458053e-16	4.665418468628403e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.55000000801	4.0755160105590506e-16	7.515718627424019e-17	3.4448776085006287e-16	1.3651525373703247e-17	4.0145446886436213e-16	3.3399712328972115e-17	nan	nan	3.8381139661533673e-16	4.452880392647999e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.60000000801	4.0728707224458995e-16	7.200862399904056e-17	3.442422372055141e-16	1.3599927848499825e-17	4.011085686409155e-16	3.094647792045595e-17	nan	nan	3.8349598783016053e-16	4.162771222011562e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.65000000801	4.0702272001035445e-16	6.82275067479465e-17	3.439968886972454e-16	1.354123811310209e-17	4.007629664162457e-16	2.787401462113551e-17	nan	nan	3.8318083698092617e-16	3.803635192100918e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.700000008015	4.0675854172773933e-16	6.405086210407391e-17	3.4375171512495256e-16	1.3479728110205264e-17	4.004176632327622e-16	2.4263648280600658e-17	nan	nan	3.8286594670087314e-16	3.389356150007339e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.75000000802	4.064945342119365e-16	5.982023644760561e-17	3.4350671627162996e-16	1.3420434506071774e-17	4.0007265804805547e-16	2.0257008510515493e-17	nan	nan	3.8255131435676196e-16	2.943394567125655e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.80000000802	4.0623069371894513e-16	5.601030062915215e-17	3.432618919034398e-16	1.3369011018785788e-17	3.9972794838640337e-16	1.613610393282605e-17	nan	nan	3.822369403942177e-16	2.5077080129758933e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.850000008024	4.0596701594565486e-16	5.3233474935841087e-17	3.4301724177002983e-16	1.3331524170651857e-17	3.99383536593227e-16	1.2551620547062709e-17	nan	nan	3.8192282497528596e-16	2.1586040273095018e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.90000000803	4.0570349602989556e-16	5.216623610912685e-17	3.4277276560411283e-16	1.3314185208237771e-17	3.990394214958158e-16	1.0937900618181166e-17	nan	nan	3.816089673707619e-16	2.014604755385185e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56586.95000000803	4.054401304096523e-16	5.3219762187272276e-17	3.42528463177795e-16	1.3321070558620048e-17	3.986956027032662e-16	1.2550897758290636e-17	nan	nan	3.812953677832024e-16	2.158354688863309e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
