MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56246.460000003324	2.1274942891356844e-15	8.13350700168125e-17	9.809129142317898e-16	5.504507336764824e-17	1.6632403816629132e-15	7.546855522990488e-17	2.0293253012896e-15	1.1823378806400733e-16	1.15774111270179e-15	1.3009100204715674e-16	5.772594805321571e-16	2.1740747369857537e-16	7.243180252284941e-16	1.8507543579224312e-16	3.6026741138422267e-16	3.6310076201588137e-16
56246.51000000333	2.119466559693589e-15	8.643149745714608e-17	9.811520116656755e-16	5.797858881871504e-17	1.6618879400761699e-15	8.359639172690846e-17	2.0227956488831773e-15	1.195242391566149e-16	1.1608198975001943e-15	1.23388470913005e-16	5.755949499209938e-16	1.9689373285651679e-16	7.245675297723121e-16	1.6705351732006542e-16	3.608026615116219e-16	3.2278724181799747e-16
56246.56000000333	2.1111051569103835e-15	9.10767456029249e-17	9.813565536946688e-16	6.100522382924643e-17	1.6605085627052193e-15	9.169446271803986e-17	2.016090141723828e-15	1.2063502299313047e-16	1.1641368427125617e-15	1.166768034377834e-16	5.739273292990428e-16	1.7571120162673954e-16	7.251267013505025e-16	1.4924172160193863e-16	3.6149283069542227e-16	2.8245155505136974e-16
56246.61000000333	2.102458736222065e-15	9.513913824940008e-17	9.815262437243556e-16	6.408146360341835e-17	1.6591014225463198e-15	9.968334606729678e-17	2.009237919591122e-15	1.2151305809011563e-16	1.1676902294462695e-15	1.1006360056023976e-16	5.722541861208297e-16	1.5400243783699346e-16	7.260000164582596e-16	1.3178397166280578e-16	3.623396720317679e-16	2.4221849711393275e-16
56246.660000003336	2.0935759361098787e-15	9.852826694984091e-17	9.816607784214977e-16	6.716984718281111e-17	1.6576656839938994e-15	1.0750371996312406e-16	2.002268103760977e-15	1.2211625279070832e-16	1.1714783395633864e-15	1.0367797899460062e-16	5.705730878567515e-16	1.3196222519178034e-16	7.271919523272328e-16	1.1488353973008117e-16	3.6334493983233003e-16	2.0224485462756654e-16
56246.71000000334	2.0845053807377605e-15	1.0118500854878632e-16	9.817598476804096e-16	7.023820353637432e-17	1.6562005027498018e-15	1.1510957978935132e-16	1.9952097997896285e-15	1.2241361316926068e-16	1.1754994556853606e-15	9.767348682193809e-17	5.688816019930768e-16	1.0988495747580343e-16	7.287069863885279e-16	9.884317816676834e-17	3.6451038963039777e-16	1.6275058042985696e-16
56246.76000000334	2.075295682587053e-15	1.0307522652294873e-16	9.818231345886346e-16	7.325887903489008e-17	1.6547050257313067e-15	1.2246405747925496e-16	1.9880921002973196e-15	1.2238526740597103e-16	1.1797518611508319e-15	9.222898730394685e-17	5.671772958361962e-16	8.827871556458547e-17	7.305495966409349e-16	8.413499787804406e-17	3.6583777820524338e-16	1.2410475012201424e-16
56246.810000003345	2.0659954450919497e-15	1.0418606314589125e-16	9.818503153920658e-16	7.620803191751679e-17	1.6531783909784753e-15	1.2953677744187436e-16	1.9809440877487825e-15	1.2202250969630808e-16	1.1842338400437571e-15	8.754492428683951e-17	5.654577368036012e-16	6.816772461692878e-17	7.327242613594139e-16	7.150919998749779e-17	3.6732886358449043e-16	8.712010566309755e-17
56246.86000000335	2.0566532652740446e-15	1.0452410366780148e-16	9.818410594593258e-16	7.906502175351141e-17	1.6516197275603937e-15	1.3630213864768245e-16	1.9737948372347435e-15	1.2132792994455372e-16	1.1889436771605966e-15	8.383150926438617e-17	5.637204922281353e-16	5.190046045944473e-17	7.352354594633236e-16	6.209650899080942e-17	3.68985405087091e-16	5.440424240247681e-17
56246.91000000335	2.0473177363773708e-15	1.0411499023572395e-16	9.817950292455672e-16	8.181189707528914e-17	1.6500281554805741e-15	1.4273816854774828e-16	1.9666734192528255e-15	1.2031566523178042e-16	1.1938796580384406e-15	8.128603875810934e-17	5.619631295272899e-16	4.4370485177643574e-17	7.380876701481931e-16	5.726310361576119e-17	3.7080916328610123e-16	3.717232114190577e-17
56246.96000000335	2.0380374505027047e-15	1.0300427275997699e-16	9.817118802556173e-16	8.443297295112727e-17	1.6484027855815828e-15	1.4882573892712649e-16	1.9596089024863082e-15	1.1901178103000312e-16	1.1990336971811418e-15	8.001351430542879e-17	5.601835497925727e-16	4.937648993877312e-17	7.412776113259634e-16	5.769332046084437e-17	3.7279834013422864e-16	5.098833999143087e-17
56247.010000003356	2.028861001240196e-15	1.0125941999872331e-16	9.815912610064986e-16	8.6914486141701e-17	1.6467427194484441e-15	1.5454801648702564e-16	1.9526303565845185e-15	1.1745475874961999e-16	1.204372222742405e-15	7.986292882261163e-17	5.583809893088646e-16	6.226051501923839e-17	7.447709540865147e-16	6.222876734877433e-17	3.749368991137446e-16	7.747506632080889e-17
56247.06000000336	2.0198369863059157e-15	9.897297661502224e-17	9.814328129891862e-16	8.92443149906336e-17	1.6450470493111258e-15	1.5989006926075877e-16	1.945766854941918e-15	1.1569602495989938e-16	1.2098552917255095e-15	8.058718718179673e-17	5.565550181937785e-16	7.758025001854303e-17	7.485256082207966e-16	6.905606917598119e-17	3.7720524494884364e-16	1.0455686296845497e-16
56247.11000000336	2.011014010175305e-15	9.626680845935403e-17	9.81236170629883e-16	9.141175232403114e-17	1.6433148579464742e-15	1.6483857881690575e-16	1.939047477478306e-15	1.1380039972352794e-16	1.2154429616212379e-15	8.19244519150733e-17	5.547052064379547e-16	9.279879923226922e-17	7.524994837038719e-16	7.672704889618725e-17	3.795837833562425e-16	1.2955800480154155e-16
56247.160000003365	2.002440686717191e-15	9.329714477636685e-17	9.810009612504554e-16	9.340732132311173e-17	1.6415452185785487e-15	1.6938162581357652e-16	1.932501313418513e-15	1.1184626163513258e-16	1.2210952901875613e-15	8.362653871147965e-17	5.528311241748774e-16	1.0685745836520159e-16	7.566504908943742e-16	8.431957244944295e-17	3.820529209128668e-16	1.5171619247037285e-16
56247.21000000337	1.99416564183001e-15	9.025955114681706e-17	9.807268050283604e-16	9.522262608325576e-17	1.639737194778561e-15	1.7350852745512338e-16	1.9261574640734854e-15	1.0992512582221003e-16	1.2267723354355774e-15	8.54762809648292e-17	5.509323412735044e-16	1.192645837307785e-16	7.609365404271074e-16	9.128801446323753e-17	3.845930648744692e-16	1.7073584698180116e-16
56247.26000000337	1.986237516076275e-15	8.739186197078851e-17	9.804133149558124e-16	9.685023016275885e-17	1.6378898403634985e-15	1.772097123969092e-16	1.920045045621327e-15	1.081402224548902e-16	1.2324341554326348e-15	8.729467844764033e-17	5.490084276451179e-16	1.2976129312808787e-16	7.653155429522183e-16	9.731202025922391e-17	3.8718462306937236e-16	1.8647873222791865e-16
56247.310000003374	1.978704967319411e-15	8.497143127332776e-17	9.800600967982788e-16	9.82835577814913e-17	1.6360021992937517e-15	1.804766231889607e-16	1.914193191889873e-15	1.0660358570692778e-16	1.2380408081898308e-15	8.894130141911067e-17	5.47058953312101e-16	1.3819768764465565e-16	7.697454094880811e-16	1.0220209737685729e-16	3.898080037096428e-16	1.9887515992232363e-16
56247.36000000338	1.9716166733603835e-15	8.330146157914889e-17	9.796667490524049e-16	9.951681345106093e-17	1.6340733055699898e-15	1.833016393570441e-16	1.9086310571400544e-15	1.0543118703589346e-16	1.2435523515495124e-15	9.031138133917025e-17	5.450834880164388e-16	1.4448243384080015e-16	7.741840508996422e-16	1.058472273435166e-16	3.9244361525539304e-16	2.078924989346909e-16
56247.41000000338	1.965021334574943e-15	8.26816421346934e-17	9.792328629031342e-16	1.0054491672777415e-16	1.6321021831288287e-15	1.856780162463179e-16	1.9033878188513534e-15	1.0473586361075605e-16	1.2489288430446495e-15	9.133194078486428e-17	5.430816015477308e-16	1.4856024266181896e-16	7.785893781592471e-16	1.081865673611246e-16	3.950718662421984e-16	2.135223028940098e-16
56247.46000000338	1.958955523881802e-15	8.329542762890398e-17	9.78758022180186e-16	1.013634495128786e-16	1.6300878457374453e-15	1.8759983614542856e-16	1.8984874487334052e-15	1.0458616242081109e-16	1.2541303397675849e-15	9.195825384375659e-17	5.410528638066782e-16	1.5040114147101613e-16	7.82919302223899e-16	1.0919435502157976e-16	3.9767316515588965e-16	2.1577461682329153e-16
56247.510000003385	1.9534072305951333e-15	8.497434861749396e-17	9.78241803313954e-16	1.0196861391629394e-16	1.6280292968874036e-15	1.8906196918026498e-16	1.893933019601446e-15	1.0490401067118389e-16	1.259116898295033e-15	9.217121817027115e-17	5.389968443924215e-16	1.4999533288461606e-16	7.871317338358016e-16	1.0887232578448022e-16	4.0022792026335384e-16	2.1467551813119183e-16
56247.56000000339	1.9483523179144488e-15	8.743209556859376e-17	9.77683775290565e-16	1.0235719918205228e-16	1.6259255296871987e-15	1.9006004216230476e-16	1.8897224010974434e-15	1.0556709598301172e-16	1.263848574444329e-15	9.197583112420609e-17	5.369131130310739e-16	1.4735112680745084e-16	7.911845837064728e-16	1.0724689240593328e-16	4.02716539453487e-16	2.1026642992388993e-16
56247.61000000339	1.943766674288722e-15	9.037669030352776e-17	9.7708349960631e-16	1.0252655657301299e-16	1.6237755267538353e-15	1.9059041408085946e-16	1.8858534912698237e-15	1.064501987419724e-16	1.2682854232687416e-15	9.140077258488941e-17	5.348012392847422e-16	1.4249504798719599e-16	7.950357622712601e-16	1.0437001346308391e-16	4.051194301075876e-16	2.0260475685238711e-16
56247.660000003394	1.9396262121162553e-15	9.354023497478676e-17	9.76440530221464e-16	1.0247458145462631e-16	1.6215782601034289e-15	1.906501573125619e-16	1.8823242163827353e-15	1.074324989484201e-16	1.2723874988465335e-15	9.049899239636287e-17	5.326607928477965e-16	1.3547415539487932e-16	7.986431797046832e-16	1.0032382101869956e-16	4.074169989345565e-16	1.917660039486646e-16
56247.7100000034	1.9359068664473275e-15	9.669334126615421e-17	9.757544135132641e-16	1.0219970212144974e-16	1.6193326910407704e-15	1.902370439170613e-16	1.8791325307285195e-15	1.0840264488035787e-16	1.2761148542434615e-15	8.934909397714462e-17	5.304913432347288e-16	1.263615991697321e-16	8.019647458437199e-16	9.523016160575317e-17	4.095896517901923e-16	1.7784825172100635e-16
56247.7600000034	1.9325845936831662e-15	9.964859476577349e-17	9.750246882282702e-16	1.0170087519757921e-16	1.6170377700474917e-15	1.8934953663703544e-16	1.8762764164399505e-15	1.0926178197230265e-16	1.2794275412596507e-15	8.805712379567571e-17	5.282924599229973e-16	1.152682001506325e-16	8.049583702491775e-16	8.926757756293356e-17	4.1161779358886937e-16	1.6098128253225055e-16
56247.8100000034	1.9296353702808782e-15	1.0225813655293904e-16	9.742508854340264e-16	1.0097758773108961e-16	1.6146924366696783e-15	1.8798678443830664e-16	1.873753883306611e-15	1.0992499827982886e-16	1.282285610448344e-15	8.675805846474773e-17	5.260637123265738e-16	1.0236703498286982e-16	8.075819618834935e-16	8.270013022527839e-17	4.1348182809000823e-16	1.413463406506897e-16
56247.860000003406	1.927035191455811e-15	1.0440899536179983e-16	9.73432528469988e-16	1.0002986641429624e-16	1.6122956194039475e-15	1.861486226395768e-16	1.8715629685916406e-15	1.1032169231009578e-16	1.2846491108252748e-15	8.561580152673162e-17	5.238046698858827e-16	8.794956740823765e-17	8.097934293715637e-16	7.592423511543406e-17	4.151621577836973e-16	1.192237536727971e-16
56247.91000000341	1.9247600698861584e-15	1.0601817748472565e-16	9.725691328977004e-16	9.885829472130891e-17	1.6098462355827073e-15	1.8383557790808196e-16	1.869701736851458e-15	1.103953011563908e-16	1.2864780899014814e-15	8.481995324271347e-17	5.215149018826324e-16	7.256715019055335e-17	8.115506807705999e-16	6.953716773193321e-17	4.1663918369611345e-16	9.512614985607589e-17
56247.96000000341	1.922786034418095e-15	1.0702840550870754e-16	9.716602064503599e-16	9.746403919209913e-17	1.607343191258068e-15	1.8104887866222893e-16	1.8681682797555332e-15	1.1010271812532709e-16	1.2877325934536165e-15	8.457732954559945e-17	5.191939777255043e-16	5.742421549433106e-17	8.128116233860161e-16	6.440891275352347e-17	4.1789330529544756e-16	7.025191117127383e-17
56248.010000003414	1.9210891287697702e-15	1.0740479021827442e-16	9.707052489815857e-16	9.584888665079905e-17	1.604785381084891e-15	1.7779047175563195e-16	1.866960715910524e-15	1.0941362393661719e-16	1.2883726654301978e-15	8.509681041930311e-17	5.168414666009771e-16	4.544704882224279e-17	8.135341640015709e-16	6.16693139547752e-17	4.1890492029766356e-16	4.8376857559232837e-17
56248.06000000342	1.9196454102399963e-15	1.0713244415685249e-16	9.697037524134265e-16	9.401529488078775e-17	1.6021716882024996e-15	1.7406304675981152e-16	1.8660771906836744e-15	1.0830987217204009e-16	1.2883590228288965e-15	8.65654242008029e-17	5.144569388594472e-16	4.252945441965298e-17	8.136769021442732e-16	6.243186580797387e-17	4.196544626615302e-16	4.1631071372470054e-17
56248.11000000342	1.9184309484124854e-15	1.0621494500019529e-16	9.686552006837177e-16	9.196646027332349e-17	1.599500984115377e-15	1.6987006978036761e-16	1.8655158760302996e-15	1.0678501031778044e-16	1.2876786212283883e-15	8.902184574381839e-17	5.120402106865813e-16	5.183040898837681e-17	8.132253919440383e-16	6.69319323173679e-17	4.2013045033653467e-16	5.847963965678461e-17
56248.16000000342	1.917421823864618e-15	1.0467353498838217e-16	9.675590696927147e-16	8.970640733731038e-17	1.5967721285726835e-15	1.652158296263779e-16	1.8652749703214126e-15	1.0484397777612459e-16	1.2863525016284495e-15	9.23223703464948e-17	5.095916468224142e-16	6.832612389909513e-17	8.122002030623703e-16	7.433616783137316e-17	4.203394401668635e-16	8.561856838850467e-17
56248.210000003426	1.9165941268735603e-15	1.0254694522555847e-16	9.664148272488846e-16	8.724010687799248e-17	1.5939839694465764e-15	1.601055004627945e-16	1.8653526981735355e-15	1.0250299451188227e-16	1.28440398109966e-15	9.62918189178076e-17	5.07111686016269e-16	8.762017498423282e-17	8.106242446018789e-16	8.365344565556924e-17	4.202904279769522e-16	1.1533120057207724e-16
56248.26000000343	1.9159239561254405e-15	9.989172906821086e-17	9.65221933014035e-16	8.457363238030628e-17	1.591135342609384e-15	1.5454522705699755e-16	1.8657473102806945e-15	9.978963086418887e-17	1.2818563747344635e-15	1.007526553173148e-16	5.046007671867658e-16	1.0776840122137388e-16	8.085204248520054e-16	9.40738291168293e-17	4.1999240757675085e-16	1.4535196170970574e-16
56248.31000000343	1.91538741742326e-15	9.678295218765271e-17	9.639798384477181e-16	8.171436805128053e-17	1.588225071809673e-15	1.4854224180451691e-16	1.8664570832483234e-15	9.674302216675936e-17	1.2787329957315425e-15	1.0553805731939519e-16	5.02059328966836e-16	1.2791595551963454e-16	8.059116514884781e-16	1.0501924909613441e-16	4.1945437082568123e-16	1.7484292427285616e-16
56248.360000003435	1.9149606223951743e-15	9.331498912439095e-17	9.626879867508035e-16	7.867128766362631e-17	1.585251968547e-15	1.421050275998568e-16	1.8674803194278606e-15	9.341415127314397e-17	1.2750571554098813e-15	1.1049860565166871e-16	4.994878101481268e-16	1.4762429571808084e-16	8.028208314505708e-16	1.1609240667621781e-16	4.186853077148677e-16	2.0338556734143676e-16
56248.41000000344	1.9146196872024026e-15	8.960197783414562e-17	9.61345812808346e-16	7.545533166153462e-17	1.5822148319455707e-15	1.352435485764853e-16	1.8688153467541382e-15	8.986605517408382e-17	1.2708521633728296e-15	1.1550438169078907e-16	4.968866494270561e-16	1.6662990581684493e-16	7.992708710178161e-16	1.2701767779529055e-16	4.176942064236497e-16	2.3071832964708487e-16
56248.46000000344	1.9143407312505304e-15	8.577713853258066e-17	9.59952743131711e-16	7.207992221999076e-17	1.5791124486266353e-15	1.279695840742841e-16	1.870460518583888e-15	8.617370281629706e-17	1.266141327508102e-15	1.2044437249946862e-16	4.942562853624877e-16	1.8475303416345422e-16	7.952846760094624e-16	1.3759817014344089e-16	4.164900533980902e-16	2.5665190305479665e-16
56248.51000000344	1.914099875895581e-15	8.198964539482412e-17	9.585081957998582e-16	6.856167393511531e-17	1.5759435925797105e-15	1.202972242326308e-16	1.8724142135368457e-15	8.242312397809041e-17	1.2609479540955922e-15	1.2522460147802323e-16	4.915971564921232e-16	2.0185929016250115e-16	7.908851515696746e-16	1.4768821170096562e-16	4.150818334264385e-16	2.8103649440482394e-16
56248.56000000345	1.913872922976206e-15	7.839405478178065e-17	9.57011580399977e-16	6.492138406893813e-17	1.5727070250323987e-15	1.1224362677864056e-16	1.874673716485033e-15	7.870743893027919e-17	1.2552953479104967e-15	1.2976585568254237e-16	4.889097013801168e-16	2.1784174656008684e-16	7.86095202320962e-16	1.571763125625429e-16	4.13478529693274e-16	3.0374725120242716e-16
56248.61000000345	1.9136232266739245e-15	7.502199005031155e-17	9.554622979672123e-16	6.118542371095686e-17	1.5694014943193041e-15	1.0383021096500224e-16	1.877192841495292e-15	7.505878192701086e-17	1.2492068122045669e-15	1.3400146756193708e-16	4.861943584636503e-16	2.326118196740763e-16	7.809377322874638e-16	1.6597459769514414e-16	4.1168912385598425e-16	3.2467699003948824e-16
56248.66000000345	1.9132979694314397e-15	7.174677956874139e-17	9.538597409237048e-16	5.738770186888887e-17	1.5660257357493864e-15	9.508461236425588e-17	1.8798689206579413e-15	7.143031949424034e-17	1.242705648893608e-15	1.378753516359498e-16	4.834515662328104e-16	2.46094251643873e-16	7.75435645155778e-16	1.7401214455362574e-16	4.097225961283492e-16	3.43732207569191e-16
56248.710000003455	1.9128432476021527e-15	6.844839661586914e-17	9.522032930168234e-16	5.357243484133768e-17	1.5625784714720942e-15	8.604402154916172e-17	1.8825955206184885e-15	6.778701223890981e-17	1.2358151585199809e-15	1.4134035675168887e-16	4.806817629766438e-16	2.582241626359736e-16	7.696118440141326e-16	1.8123069030063426e-16	4.075879253150581e-16	3.6083070887012854e-16
56248.76000000346	1.912205149141402e-15	6.504709823495353e-17	9.504923292565871e-16	4.979800094024094e-17	1.5590584103424944e-15	7.676116750602854e-17	1.885266208577588e-15	6.412449718746939e-17	1.2285586404541638e-15	1.443569262925902e-16	4.778853870847171e-16	2.6894521204043373e-16	7.634892316745852e-16	1.8758179835682056e-16	4.052940889433463e-16	3.759000974835743e-16
56248.81000000346	1.911329750690416e-15	6.152713238683039e-17	9.48726215852329e-16	4.614212102029885e-17	1.555464247784624e-15	6.731563972103185e-17	1.887774542166309e-15	6.04839748725461e-17	1.2209593928338163e-15	1.4689203248869539e-16	4.750628768725295e-16	2.7820839803555588e-16	7.570907103661665e-16	1.930249469030517e-16	4.0285006326333353e-16	3.8887675744832597e-16
56248.860000003464	1.9101631146623913e-15	5.796347681105099e-17	9.469043101485006e-16	4.270827907096357e-17	1.551794665654086e-15	5.783662608540582e-17	1.890014059321905e-15	5.696952312685852e-17	1.213040712760654e-15	1.4891834357636882e-16	4.722146705815129e-16	2.859712369214956e-16	7.504391821031077e-16	1.9752621270282853e-16	4.0026482336138773e-16	3.997051344181347e-16
56248.91000000347	1.9086512863256276e-15	5.45537977399181e-17	9.450259605598067e-16	3.963225240665484e-17	1.5480483320989799e-15	4.8551343363135e-17	1.8918782681592244e-15	5.376701233102124e-17	1.204825896262949e-15	1.5041358579803226e-16	4.69341206405484e-16	2.92197185400339e-16	7.435575485620985e-16	2.0105735132323535e-16	3.9754734321156117e-16	4.083372096305341e-16
56248.96000000347	1.9067402908880553e-15	5.1651775307910937e-17	9.43090506505301e-16	3.708521455756639e-17	1.544223901419546e-15	3.9891997983381395e-17	1.8932606368426255e-15	5.1158896002221154e-17	1.196338238464281e-15	1.513600688404886e-16	4.6644292254884105e-16	2.9685522249073614e-16	7.364687110669437e-16	2.0359515017862097e-16	3.9470659576560477e-16	4.147321052362855e-16
56249.01000000347	1.9043761305782898e-15	4.977964741392158e-17	9.41097278341937e-16	3.526608228797474e-17	1.5403200139266074e-15	3.271679980680083e-17	1.8940545834538954e-15	4.951921688533379e-17	1.1876010335929116e-15	1.5174435063062757e-16	4.635202570519754e-16	2.999195433173981e-16	7.291955706039063e-16	2.0512097385282113e-16	3.917515529918837e-16	4.188557844202117e-16
56249.060000003476	1.9015047817291355e-15	4.956866555142844e-17	9.39045597297064e-16	3.4373870585684095e-17	1.536335295798674e-15	2.857229923011183e-17	1.8941534658560778e-15	4.9263753145907643e-17	1.1786375751036609e-15	1.5155702543413997e-16	4.605736481087039e-16	3.0136933570557093e-16	7.2176102805184955e-16	2.056204546212336e-16	3.886911859755433e-16	4.2068082343709626e-16
56249.11000000348	1.898075020474874e-15	5.1556895554584776e-17	9.369348774684599e-16	3.455448938516015e-17	1.5322685168337098e-15	2.913995771805808e-17	1.89345567044733e-15	5.072661070678339e-17	1.1694711556966571e-15	1.5079262671811832e-16	4.576035337170936e-16	3.01188620418949e-16	7.141879840748377e-16	2.0508329748050988e-16	3.8553446497332976e-16	4.201862417111074e-16
56249.16000000348	1.8940779160243858e-15	5.563334178145085e-17	9.347660509524369e-16	3.578882951184816e-17	1.528120795041033e-15	3.41794378387546e-17	1.8919357986683623e-15	5.381088019938488e-17	1.160125067439212e-15	1.4944964390074783e-16	4.546103519069551e-16	2.993661452740516e-16	7.064993389380215e-16	2.0350318329434023e-16	3.822903594812698e-16	4.1735738171016004e-16
56249.210000003484	1.8895370871061025e-15	6.119679584901814e-17	9.325412163797605e-16	3.7916200928820436e-17	1.5238950529105026e-15	4.191878499875661e-17	1.8896271015564916e-15	5.80918858670961e-17	1.1506226018361348e-15	1.4753066047421866e-16	4.51594540671065e-16	2.958953282917638e-16	6.987179929986088e-16	2.008777666262031e-16	3.789678383121636e-16	4.121858342439849e-16
56249.26000000349	1.884476959772903e-15	6.765924187677925e-17	9.302624937118669e-16	4.073773935818485e-17	1.519594245800551e-15	5.096876245190131e-17	1.8865642616618527e-15	6.314031891156047e-17	1.1409870498906684e-15	1.4504263113322443e-16	4.485565379228417e-16	2.907742492425361e-16	6.908668463683223e-16	1.9720877230595166e-16	3.7557586966766403e-16	4.0466940881575415e-16
56249.31000000349	1.8789219306174184e-15	7.455269371286713e-17	9.279319942367866e-16	4.4062284968779477e-17	1.5152213155057716e-15	6.058733568567811e-17	1.882781885569145e-15	6.859667352836174e-17	1.1312417021466792e-15	1.4199732749434456e-16	4.454967815809946e-16	2.8400569525288626e-16	6.829687991742279e-16	1.925022107478912e-16	3.7212342119715785e-16	3.9481215213489556e-16
56249.36000000349	1.8728963680949403e-15	8.153336998607615e-17	9.255518208066792e-16	4.772874194359287e-17	1.5107791906074109e-15	7.039868926347332e-17	1.878314507195237e-15	7.418439483620004e-17	1.1214098488339686e-15	1.3841199914863617e-16	4.424157095060368e-16	2.755972717475399e-16	6.750467513439343e-16	1.8676874718660603e-16	3.6861946006409156e-16	3.826244230224723e-16
56249.410000003496	1.8664246138455108e-15	8.835434622361624e-17	9.231240680746632e-16	5.1610498316744364e-17	1.5062707868225584e-15	8.020137340971706e-17	1.8731965910798918e-15	7.969803839505709e-17	1.1115147798776486e-15	1.343103192052158e-16	4.3931375954260996e-16	2.655615999365341e-16	6.671236028203937e-16	1.8002428507660843e-16	3.6507295305256723e-16	3.6812303929158175e-16
56249.4600000035	1.8595309840141364e-15	9.483755221792248e-17	9.206508227307427e-16	5.561119214568686e-17	1.501699007351923e-15	8.987813872425508e-17	1.8674625356730965e-15	8.49863767562878e-17	1.1015797850153308e-15	1.2972371575489286e-16	4.361913694877409e-16	2.5391663861959903e-16	6.592222536232718e-16	1.7229086772452998e-16	3.61492866583247e-16	3.5133152448684505e-16
56249.5100000035	1.8522397705702265e-15	1.0085294352586888e-16	9.181341637371546e-16	5.965816976848843e-17	1.497066743226667e-15	9.935492773499185e-17	1.861146676616302e-15	8.99379376906182e-17	1.0916281538674382e-15	1.2469323489046e-16	4.3304897706967957e-16	2.40686197587514e-16	6.513656036648351e-16	1.6359807335017632e-16	3.5788816681284236e-16	3.3228050432402026e-16
56249.560000003505	1.8445752426275613e-15	1.0630452812626101e-16	9.15576162562933e-16	6.369643694762538e-17	1.4923768736538392e-15	1.0858138256823698e-16	1.854283290020132e-15	9.447039261156866e-17	1.0816831759372055e-15	1.1927214174393096e-16	4.298870201224865e-16	2.2590076224272445e-16	6.435765530261207e-16	1.539852070205556e-16	3.542678197166832e-16	3.110083445591693e-16
56249.61000000351	1.8365616477591583e-15	1.1112133026460098e-16	9.129788834178116e-16	6.768389076200857e-17	1.4876322663607078e-15	1.175210084401392e-16	1.8469065957370703e-15	9.85232467174608e-17	1.071768140835681e-15	1.135295424287186e-16	4.2670593619982394e-16	2.0959885659371015e-16	6.358780018035085e-16	1.435048360266971e-16	3.506407911313561e-16	2.87562206260927e-16
56249.66000000351	1.8282232133163004e-15	1.1525162580160818e-16	9.10344383485407e-16	7.158780544807251e-17	1.4828357779379677e-15	1.2614590962675991e-16	1.839050760629869e-15	1.0205295230412801e-16	1.0619063382020377e-15	1.0755539262923734e-16	4.2350616314104307e-16	1.918293954504568e-16	6.282928503235209e-16	1.322286785316727e-16	3.47016046833551e-16	2.619998760377983e-16
56249.71000000351	1.819584147743486e-15	1.1865930864383827e-16	9.076747131558402e-16	7.538231539163831e-17	1.477990254182018e-15	1.3443381835941034e-16	1.8307499018370784e-15	1.0502971203920515e-16	1.0521210578676374e-15	1.0146730395809693e-16	4.202881384733534e-16	1.7265597974743468e-16	6.208439989280227e-16	1.20257797094557e-16	3.434025526229692e-16	2.343931509330179e-16
56249.760000003516	1.8106686418932115e-15	1.2132166935358278e-16	9.049719162576538e-16	7.90466292706424e-17	1.4730985304358733e-15	1.4236633685453306e-16	1.8220380900337395e-15	1.0743545424785254e-16	1.042435589879468e-15	9.541944652119001e-17	4.1705229986151845e-16	1.5216531539407435e-16	6.135543482503923e-16	1.077410088876025e-16	3.3980927437342107e-16	2.0483463383082444e-16
56249.81000000352	1.801500870341409e-15	1.2322815071080523e-16	9.022380302891424e-16	8.256376201830334e-17	1.4681634319292447e-15	1.4992785287967872e-16	1.8129493526894747e-15	1.0926263952108875e-16	1.0328732246360823e-15	8.961328198611544e-17	4.1379908484332883e-16	1.304852462741558e-16	6.064467990007221e-16	9.490960180286022e-17	3.3624517810828904e-16	1.7345287731952114e-16
56249.86000000352	1.792104992699538e-15	1.2437982702093053e-16	8.994750866490548e-16	8.591962876460732e-17	1.4631877741176086e-15	1.5710484563095116e-16	1.8035176773229506e-15	1.1051368419027367e-16	1.0234572529157222e-15	8.430826979013747e-17	4.105289309988995e-16	1.0782797420044546e-16	5.995442521959608e-16	8.214513630953431e-17	3.327192300898648e-16	1.4045106242667235e-16
56249.910000003525	1.782505154928959e-15	1.2478947121263923e-16	8.966851108668227e-16	8.910239136294209e-17	1.4581743630201743e-15	1.6388542656102685e-16	1.793777014753741e-15	1.1120087158632148e-16	1.0142109659185074e-15	7.982728838130551e-17	4.072422758448589e-16	8.46097831376629e-17	5.928696092979986e-16	7.011208477806789e-17	3.292403968467597e-16	1.0622613778750502e-16
56249.96000000353	1.772725490652495e-15	1.2448215176892647e-16	8.938701228321127e-16	9.210198194234705e-17	1.4531259955571178e-15	1.7025902651692443e-16	1.7837612823510246e-15	1.113466782600013e-16	1.005157655444561e-15	7.654634478066683e-17	4.0393955692428827e-16	6.184951112347424e-17	5.864457717073543e-16	5.998974486367734e-17	3.2581764529132867e-16	7.185128417430807e-17
56250.01000000353	1.7627901224672966e-15	1.2349635513815474e-16	8.910321370239094e-16	9.49097515016101e-17	1.4480454598856102e-15	1.7621617681188006e-16	1.7735043672807045e-15	1.1098447741420115e-16	9.96320613865884e-16	7.485505214254e-17	4.0062121163742435e-16	4.274109845992018e-17	5.802956414536022e-16	5.3691331204457954e-17	3.2245994275554077e-16	4.195333132797933e-17
