# wavelength flux
4581.70992 2.43998e-17
4583.40751 2.43801e-17
4585.10510 2.46738e-17
4586.80269 2.49678e-17
4588.50028 2.55049e-17
4590.19786 2.55943e-17
4591.89545 2.50631e-17
4593.58299 2.53386e-17
4595.28058 2.60740e-17
4596.97817 2.59214e-17
4598.67576 2.59500e-17
4600.37335 2.62357e-17
4602.07094 2.53320e-17
4603.76852 2.35046e-17
4605.46611 2.23880e-17
4607.16370 2.22248e-17
4608.86129 2.25061e-17
4610.54883 2.36903e-17
4612.24642 2.63329e-17
4613.94401 2.81502e-17
4615.64159 2.75534e-17
4617.33918 2.70830e-17
4619.03677 2.76749e-17
4620.73436 2.72151e-17
4622.43195 2.72916e-17
4624.12954 2.87769e-17
4625.82712 2.93797e-17
4627.52471 2.85164e-17
4629.21225 2.79092e-17
4630.90984 2.76949e-17
4632.60743 2.65503e-17
4634.30502 2.51562e-17
4636.00261 2.50256e-17
4637.70020 2.49754e-17
4639.39778 2.35903e-17
4641.09537 2.28450e-17
4642.79296 2.28933e-17
4644.49055 2.22578e-17
4646.18814 2.15824e-17
4647.87568 2.17361e-17
4649.57327 2.27073e-17
4651.27086 2.35202e-17
4652.96844 2.39573e-17
4654.66603 2.50800e-17
4656.36362 2.63012e-17
4658.06121 2.65540e-17
4659.75880 2.69367e-17
4661.45638 2.77066e-17
4663.15397 2.75809e-17
4664.84152 2.68928e-17
4666.53910 2.57710e-17
4668.23669 2.49630e-17
4669.93428 2.41434e-17
4671.63187 2.35486e-17
4673.32946 2.38674e-17
4675.02704 2.45527e-17
4676.72463 2.43225e-17
4678.42222 2.44352e-17
4680.11981 2.44570e-17
4681.81740 2.37017e-17
4683.50494 2.31634e-17
4685.20253 2.27306e-17
4686.90012 2.14603e-17
4688.59770 2.01453e-17
4690.29529 1.94486e-17
4691.99288 1.83997e-17
4693.69047 1.76976e-17
4695.38806 1.81242e-17
4697.08564 1.89661e-17
4698.78323 1.92576e-17
4700.48082 1.94577e-17
4702.16836 1.99252e-17
4703.86595 2.03017e-17
4705.56354 1.72780e-17
4707.26113 1.29264e-17
4708.95872 1.24294e-17
4710.65630 1.28010e-17
4712.35389 1.22217e-17
4714.05148 1.48341e-17
4715.74907 1.89096e-17
4717.44666 2.00642e-17
4719.13420 2.00271e-17
4720.83179 1.98352e-17
4722.52938 1.91495e-17
4724.22696 1.88987e-17
4725.92455 1.82622e-17
4727.62214 1.76208e-17
4729.31973 1.77733e-17
4731.01732 1.81374e-17
4732.71490 1.82171e-17
4734.41249 1.79427e-17
4736.11008 1.67792e-17
4737.79762 1.55721e-17
4739.49521 1.57624e-17
4741.19280 1.55862e-17
4742.89039 1.50302e-17
4744.58798 1.58997e-17
4746.28556 1.62464e-17
4747.98315 1.61515e-17
4749.68074 1.61986e-17
4751.37833 1.63812e-17
4753.07592 1.64577e-17
4754.77350 1.72025e-17
4756.46105 1.77518e-17
4758.15864 1.75585e-17
4759.85622 1.75584e-17
4761.55381 1.74868e-17
4763.25140 1.64848e-17
4764.94899 1.57986e-17
4766.64658 1.59308e-17
4768.34416 1.58059e-17
4770.04175 1.56132e-17
4771.73934 1.52794e-17
4773.42688 1.48955e-17
4775.12447 1.49109e-17
4776.82206 1.52996e-17
4778.51965 1.56843e-17
4780.21724 1.55982e-17
4781.91482 1.50039e-17
4783.61241 1.43221e-17
4785.31000 1.38582e-17
4787.00759 1.40136e-17
4788.70518 1.47825e-17
4790.40277 1.55139e-17
4792.09031 1.58574e-17
4793.78790 1.58713e-17
4795.48548 1.50394e-17
4797.18307 1.36747e-17
4798.88066 1.34501e-17
4800.57825 1.47024e-17
4802.27584 1.53641e-17
4803.97343 1.47429e-17
4805.67101 1.41154e-17
4807.36860 1.35172e-17
4809.05614 1.30691e-17
4810.75373 1.33331e-17
4812.45132 1.38087e-17
4814.14891 1.37981e-17
4815.84650 1.32615e-17
4817.54408 1.23983e-17
4819.24167 1.20722e-17
4820.93926 1.24831e-17
4822.63685 1.27182e-17
4824.33444 1.27686e-17
4826.03203 1.30962e-17
4827.71957 1.33054e-17
4829.41716 1.31762e-17
4831.11474 1.33968e-17
4832.81233 1.38898e-17
4834.50992 1.39509e-17
4836.20751 1.37628e-17
4837.90510 1.34503e-17
4839.60269 1.30322e-17
4841.30027 1.26068e-17
4842.99786 1.18147e-17
4844.69545 1.09657e-17
4846.38299 1.09001e-17
4848.08058 1.14821e-17
4849.77817 1.20828e-17
4851.47576 1.22746e-17
4853.17335 1.23270e-17
4854.87093 1.24710e-17
4856.56852 1.23374e-17
4858.26611 1.21242e-17
4859.96370 1.23140e-17
4861.66129 1.19821e-17
4863.35887 1.09879e-17
4865.04642 1.04762e-17
4866.74401 1.06769e-17
4868.44159 1.07733e-17
4870.13918 1.10201e-17
4871.83677 1.19770e-17
4873.53436 1.31696e-17
4875.23195 1.40962e-17
4876.92953 1.46057e-17
4878.62712 1.47765e-17
4880.32471 1.41161e-17
4882.01225 1.33623e-17
4883.70984 1.29660e-17
4885.40743 1.29871e-17
4887.10502 1.28450e-17
4888.80261 1.30491e-17
4890.50019 1.40501e-17
4892.19778 1.48839e-17
4893.89537 1.53001e-17
4895.59296 1.53331e-17
4897.29055 1.51061e-17
4898.97809 1.43015e-17
4900.67568 1.36160e-17
4902.37327 1.33577e-17
4904.07085 1.28528e-17
4905.76844 1.21887e-17
4907.46603 1.24471e-17
4909.16362 1.31297e-17
4910.86121 1.32437e-17
4912.55879 1.32229e-17
4914.25638 1.29889e-17
4915.95397 1.25162e-17
4917.65156 1.26564e-17
4919.33910 1.30659e-17
4921.03669 1.34147e-17
4922.73428 1.39117e-17
4924.43187 1.42288e-17
4926.12945 1.42897e-17
4927.82704 1.44952e-17
4929.52463 1.44162e-17
4931.22222 1.38200e-17
4932.91981 1.34705e-17
4934.61739 1.33549e-17
4936.30494 1.34492e-17
4938.00253 1.42111e-17
4939.70011 1.49315e-17
4941.39770 1.45844e-17
4943.09529 1.35367e-17
4944.79288 1.21071e-17
4946.49047 9.39313e-18
4948.18805 7.52263e-18
4949.88564 9.49888e-18
4951.58323 1.38806e-17
4953.28082 1.66065e-17
4954.96836 1.69515e-17
4956.66595 1.61414e-17
4958.36354 1.50873e-17
4960.06113 1.44970e-17
4961.75871 1.43686e-17
4963.45630 1.47738e-17
4965.15389 1.58626e-17
4966.85148 1.64969e-17
4968.54907 1.62396e-17
4970.24665 1.63494e-17
4971.94424 1.66606e-17
4973.63179 1.63806e-17
4975.32937 1.57062e-17
4977.02696 1.47851e-17
4978.72455 1.39431e-17
4980.42214 1.38299e-17
4982.11973 1.36883e-17
4983.81731 1.32773e-17
4985.51490 1.35121e-17
4987.21249 1.44138e-17
4988.91008 1.53108e-17
4990.59762 1.60249e-17
4992.29521 1.62162e-17
4993.99280 1.57951e-17
4995.69039 1.51026e-17
4997.38797 1.41364e-17
4999.08556 1.37926e-17
5000.78315 1.45711e-17
5002.48074 1.48003e-17
5004.17833 1.47389e-17
5005.87592 1.46074e-17
5007.57350 1.41391e-17
5009.26105 1.37894e-17
5010.95863 1.43274e-17
5012.65622 1.48299e-17
5014.35381 1.58689e-17
5016.05140 1.68558e-17
5017.74899 1.65678e-17
5019.44657 1.56018e-17
5021.14416 1.49800e-17
5022.84175 1.47069e-17
5024.53934 1.45334e-17
5026.23693 1.43036e-17
5027.92447 1.39343e-17
5029.62206 1.40638e-17
5031.31965 1.47348e-17
5033.01723 1.53060e-17
5034.71482 1.55602e-17
5036.41241 1.57406e-17
5038.11000 1.55180e-17
5039.80759 1.52901e-17
5041.50518 1.52896e-17
5043.20276 1.55048e-17
