MJD	Bessell_B	Bessell_B_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
53806.900000001384	2.621797718646631e-16	1.5062209884046985e-17	nan	nan	3.583228582033923e-16	1.1057196164253276e-17	2.743250092899395e-16	7.641170080156586e-18	3.8933241106422106e-16	8.349524929179194e-18	3.145661821676082e-16	5.551438900785658e-17	1.8028643594555969e-16	2.1474907653271494e-17	nan	nan	nan	nan	nan	nan	4.493393838121938e-16	4.794197475505272e-17
53806.95000000139	2.608373420184019e-16	1.4579443749632865e-17	nan	nan	3.562658437967549e-16	1.0703831357726444e-17	2.734660056966742e-16	7.548193316752717e-18	3.8790566687240166e-16	8.099910734581592e-18	3.1261397867274255e-16	5.556010175076628e-17	1.7981657165047008e-16	2.0131980559681816e-17	nan	nan	nan	nan	nan	nan	4.478084756806383e-16	4.794474229263522e-17
53807.00000000139	2.5952325818532674e-16	1.412316577487084e-17	nan	nan	3.5423457821353307e-16	1.0351735008108926e-17	2.7260170289403575e-16	7.458398408436867e-18	3.864897470300988e-16	7.861095878265292e-18	3.106580758662297e-16	5.555343252819792e-17	1.7936251904289152e-16	1.839194346351037e-17	nan	nan	nan	nan	nan	nan	4.462983383853045e-16	4.791240610052639e-17
53807.05000000139	2.5823756101026106e-16	1.369532638125936e-17	nan	nan	3.5222932779633435e-16	1.000124314327213e-17	2.7173189920635917e-16	7.372070563238014e-18	3.85084794667704e-16	7.63392296590913e-18	3.0869937322599484e-16	5.549445960875395e-17	1.7892182841002195e-16	1.6296329954663516e-17	nan	nan	nan	nan	nan	nan	4.448090530136097e-16	4.784505512518658e-17
53807.100000001396	2.5698029161414444e-16	1.3297819616885382e-17	nan	nan	3.5025035905407e-16	9.652717189376733e-18	2.7085639279203915e-16	7.289497379977773e-18	3.836909530263514e-16	7.419231944615314e-18	3.0673876806237337e-16	5.5383387527848534e-17	1.7849205103472444e-16	1.3916508685788078e-17	nan	nan	nan	nan	nan	nan	4.4334069278190274e-16	4.7742866826916945e-17
53807.1500000014	2.557514612542516e-16	1.2932314948446352e-17	nan	nan	3.482979386637193e-16	9.306547149337964e-18	2.6997505847338395e-16	7.210918037457567e-18	3.8230834515703755e-16	7.217744625058867e-18	3.047771556640175e-16	5.5220547910409305e-17	1.7807073883022079e-16	1.1388361752093751e-17	nan	nan	nan	nan	nan	nan	4.418933231152761e-16	4.760610790623284e-17
53807.2000000014	2.545506276797995e-16	1.259864043701015e-17	nan	nan	3.4637233347195534e-16	8.963155259900692e-18	2.690883387544637e-16	7.136221155343495e-18	3.8093694417768847e-16	7.029414636431996e-18	3.0281542944293645e-16	5.5006401051878496e-17	1.7765544397525343e-16	9.007581975370434e-18	nan	nan	nan	nan	nan	nan	4.404670017237202e-16	4.743513553340825e-17
53807.250000001404	2.5337699963068174e-16	1.229515224883372e-17	nan	nan	3.444738104970187e-16	8.623000195172677e-18	2.681969304906138e-16	7.065136619113227e-18	3.795766560682032e-16	6.8538308154036854e-18	3.00854481079731e-16	5.474153826993347e-17	1.7724371855000494e-16	7.446810383995178e-18	nan	nan	nan	nan	nan	nan	4.3906177867465733e-16	4.7230399085540853e-17
53807.30000000141	2.5222977731297833e-16	1.2020015538424681e-17	nan	nan	3.4260263693042655e-16	8.286581885970367e-18	2.6730153159128775e-16	6.99739342929307e-18	3.78227386603723e-16	6.690552417120023e-18	2.9889520066832445e-16	5.4426685047614365e-17	1.7683317477309215e-16	7.69760730488018e-18	nan	nan	nan	nan	nan	nan	4.376776964618573e-16	4.699244239800818e-17
53807.35000000141	2.5110816137462004e-16	1.1771275698672376e-17	nan	nan	3.4075908013887453e-16	7.954447024386524e-18	2.664028398359583e-16	6.93272412429249e-18	3.768890416708092e-16	6.539120000163966e-18	2.969384768605115e-16	5.4062704996473284e-17	1.7642233084525506e-16	9.611940082037193e-18	nan	nan	nan	nan	nan	nan	4.363147900707834e-16	4.672190653921577e-17
53807.40000000141	2.500113528916953e-16	1.1546901016108276e-17	nan	nan	3.3894340766576193e-16	7.627195311112982e-18	2.655015528905545e-16	6.870868260590006e-18	3.7556152726649205e-16	6.399065453739311e-18	2.9498519701020224e-16	5.3650604675784296e-17	1.7601040198498516e-16	1.2214396490363742e-17	nan	nan	nan	nan	nan	nan	4.3497308704036436e-16	4.641953311884654e-17
53807.450000001416	2.489385533544711e-16	1.134482783380483e-17	nan	nan	3.3715588723321916e-16	7.305486481134707e-18	2.64598368323904e-16	6.811575639118714e-18	3.742447494971199e-16	6.269922405966015e-18	2.9303624731773873e-16	5.319153931060126e-17	1.7559662021228955e-16	1.4938786709843845e-17	nan	nan	nan	nan	nan	nan	4.336526075212446e-16	4.6086168140183607e-17
53807.50000000142	2.478889646536511e-16	1.1163006123092825e-17	nan	nan	3.353967867436311e-16	6.990048096363977e-18	2.636939836241551e-16	6.754609242934133e-18	3.72938614577597e-16	6.151236657905282e-18	2.9109251297350824e-16	5.2686819457126835e-17	1.7518021627830517e-16	1.7536257140409287e-17	nan	nan	nan	nan	nan	nan	4.32353364330508e-16	4.5722766406168015e-17
53807.55000000142	2.4686178906629975e-16	1.0999443434622185e-17	nan	nan	3.3366637428169483e-16	6.6816840181306334e-18	2.6278909621523667e-16	6.699747857962613e-18	3.7164302883008837e-16	6.0425762622507735e-18	2.891548783020215e-16	5.2137918668012293e-17	1.7476041955375253e-16	1.9887292043969644e-17	nan	nan	nan	nan	nan	nan	4.310753630029123e-16	4.533039648627274e-17
53807.600000001425	2.458562292421754e-16	1.0852245435419272e-17	nan	nan	3.3196491811584377e-16	6.3812833417122834e-18	2.618844034732488e-16	6.64678835474317e-18	3.7035789868324265e-16	5.943540856364646e-18	2.8722422690529545e-16	5.15464822120198e-17	1.743364579149076e-16	2.192565504310544e-17	nan	nan	nan	nan	nan	nan	4.2981860183863736e-16	4.4910246246478036e-17
53807.65000000143	2.4487148818989757e-16	1.0719651587156006e-17	nan	nan	3.3029268670035117e-16	6.089829378370813e-18	2.6098060274294075e-16	6.595547614235068e-18	3.6908313067102654e-16	5.8537698692736705e-18	2.853014418061845e-16	5.0914336900981836e-17	1.739075576301318e-16	2.361039953285789e-17	nan	nan	nan	nan	nan	nan	4.285830719475836e-16	4.4463628936978023e-17
53807.70000000143	2.4390676926288644e-16	1.0600064918958772e-17	nan	nan	3.2864994867690167e-16	5.808407973572984e-18	2.600783913541095e-16	6.545864084877476e-18	3.678186314318578e-16	5.772949244415471e-18	2.833874055919644e-16	5.024350207062427e-17	1.734729432463523e-16	2.4914683525617093e-17	nan	nan	nan	nan	nan	nan	4.273687572902215e-16	4.3991989820853177e-17
53807.75000000143	2.4296127614576147e-16	1.0492075239316904e-17	nan	nan	3.2703697287636355e-16	5.53821402845111e-18	2.591784666380456e-16	6.497598961036607e-18	3.6656430770751464e-16	5.7008163566995895e-18	2.814830005574623e-16	4.9536201748789595e-17	1.7303183747527307e-16	2.5820834229182973e-17	nan	nan	nan	nan	nan	nan	4.2617563471501246e-16	4.349691331081807e-17
53807.800000001436	2.420342128403029e-16	1.0394475470070456e-17	nan	nan	3.254540283206839e-16	5.280554524566053e-18	2.5828152594394775e-16	6.4506369746374854e-18	3.653200663420096e-16	5.637162848217217e-18	2.7958910884797094e-16	4.879487802201463e-17	1.7258346107893823e-16	2.6317993407642005e-17	nan	nan	nan	nan	nan	nan	4.250036739924221e-16	4.2980130558972594e-17
53807.85000000144	2.4112478365186125e-16	1.0306271044920893e-17	nan	nan	3.239013842246454e-16	5.036845641788991e-18	2.573882666553672e-16	6.404886792430684e-18	3.6408581428089233e-16	5.581835162199434e-18	2.7770661260251657e-16	4.802220557600556e-17	1.7212703275544486e-16	2.6400957053164582e-17	nan	nan	nan	nan	nan	nan	4.238528378455266e-16	4.244352741476804e-17
53807.90000000144	2.4023219317516747e-16	1.0226682488275975e-17	nan	nan	3.2237930999750833e-16	4.808600767330859e-18	2.5649938620663946e-16	6.360281010987142e-18	3.6286145857007885e-16	5.534732618223386e-18	2.758363940967412e-16	4.722110733266196e-17	1.716617690245261e-16	2.606964899299471e-17	nan	nan	nan	nan	nan	nan	4.227230819772423e-16	4.1889152627322353e-17
53807.950000001445	2.3935564628098533e-16	1.0155141383019693e-17	nan	nan	3.208880752448431e-16	4.597405481504516e-18	2.5561558209931443e-16	6.316775740383016e-18	3.61646906354676e-16	5.495802942349129e-18	2.739793358858815e-16	4.63947710301817e-17	1.7118688411221756e-16	2.532900624440367e-17	nan	nan	nan	nan	nan	nan	4.2161435509417196e-16	4.131922611785505e-17
53808.00000000145	2.384943481017759e-16	1.0091279967378932e-17	nan	nan	3.1942794977045757e-16	4.404875287788129e-18	2.5473755191855796e-16	6.274349765941997e-18	3.6044206487832887e-16	5.4650352470954364e-18	2.721363209475226e-16	4.5546666486218745e-17	1.7070158983563324e-16	2.418922625201437e-17	nan	nan	nan	nan	nan	nan	4.205265989270839e-16	4.0736147084066235e-17
53808.05000000145	2.376475040183014e-16	1.0034914595557899e-17	nan	nan	3.1799920357797984e-16	4.232592415843839e-18	2.5386599334963214e-16	6.233003275585149e-18	3.592468414819853e-16	5.442450544202703e-18	2.7030823282467545e-16	4.46805631386323e-17	1.7020509548790086e-16	2.2666464662369063e-17	nan	nan	nan	nan	nan	nan	4.1945974824805e-16	4.014250161873051e-17
53808.100000001454	2.3681431964552176e-16	9.986023279025349e-18	nan	nan	3.166021068727626e-16	4.0820200620209976e-18	2.530016041943084e-16	6.192756138577976e-18	3.5806114360286485e-16	5.428089969835412e-18	2.684959557686116e-16	4.380054726382921e-17	1.69696607721393e-16	2.0784274397712498e-17	nan	nan	nan	nan	nan	nan	4.184137308842199e-16	3.9541069427523045e-17
53808.15000000146	2.359940129194243e-16	9.944641264616134e-18	nan	nan	3.1523682105099076e-16	3.954185990542638e-18	2.5214503148224723e-16	6.153611453382132e-18	3.5688486044224534e-16	5.4218964984200354e-18	2.6670037488167447e-16	4.2911038018839286e-17	1.6917533043246318e-16	1.8576510391665052e-17	nan	nan	nan	nan	nan	nan	4.17388467728266e-16	3.89348291149781e-17
53808.20000000146	2.351859830417889e-16	9.909768561266926e-18	nan	nan	3.1390270204166815e-16	3.848240677259339e-18	2.51296546170663e-16	6.115334855744303e-18	3.5571774581411654e-16	5.423037262681913e-18	2.6492237626057916e-16	4.2016801129569104e-17	1.6864046464446767e-16	1.6093543247652383e-17	nan	nan	nan	nan	nan	nan	4.1638387274549175e-16	3.832696137235203e-17
53808.25000000146	2.343897687904256e-16	9.879637690388697e-18	nan	nan	3.1259874487002044e-16	3.7623143644922095e-18	2.504562507483269e-16	6.077596324965932e-18	3.545594929010471e-16	5.430342782559869e-18	2.631628471388493e-16	4.1122958646943686e-17	1.6809120839064767e-16	1.3416870440033079e-17	nan	nan	nan	nan	nan	nan	4.153998529776186e-16	3.7720849249122045e-17
53808.300000001465	2.3360491271683735e-16	9.85259977036814e-18	nan	nan	3.1132394305162383e-16	3.694280127593516e-18	2.496242470657814e-16	6.0400870801354275e-18	3.534097946870597e-16	5.44267472472461e-18	2.61422676030519e-16	4.023499271343992e-17	1.675267565969917e-16	1.0697402550205791e-17	nan	nan	nan	nan	nan	nan	4.1443630854323735e-16	3.712007452609711e-17
53808.35000000147	2.3283095755319314e-16	9.827173752526763e-18	nan	nan	3.1007729028927095e-16	3.641847063727195e-18	2.4880063713323663e-16	6.002523713285567e-18	3.5226834424089666e-16	5.458947208124076e-18	2.5970275287289066e-16	3.935874073560219e-17	1.6694630096500838e-16	8.262234219509572e-18	nan	nan	nan	nan	nan	nan	4.134931326349531e-16	3.6528409042338233e-17
53808.40000000147	2.320674462041486e-16	9.802066911204532e-18	nan	nan	3.0885778046637167e-16	3.602658122497876e-18	2.4798552312304725e-16	5.9646513923293605e-18	3.511348347125528e-16	5.478142294169404e-18	2.5800396917000254e-16	3.850037877296566e-17	1.663490298528144e-16	6.839289078864282e-18	nan	nan	nan	nan	nan	nan	4.1257021151320416e-16	3.5949799675994066e-17
53808.450000001474	2.3131392173911475e-16	9.776189889742505e-18	nan	nan	3.0766440764056604e-16	3.574384880731743e-18	2.471790073722209e-16	5.926246695787439e-18	3.5000895932982843e-16	5.499321496793231e-18	2.5632721813601913e-16	3.766638938869866e-17	1.6573440939914726e-16	7.291829256353842e-18	nan	nan	nan	nan	nan	nan	4.116674244967718e-16	3.53883455635441e-17
53808.50000000148	2.30569927384262e-16	9.748667063548432e-18	nan	nan	3.06496166036895e-16	3.5548104210526326e-18	2.4638119238495426e-16	5.887120109766643e-18	3.4889041139498663e-16	5.521633705749414e-18	2.546733948387008e-16	3.686350975824352e-17	1.6510398077720182e-16	9.093952478819506e-18	nan	nan	nan	nan	nan	nan	4.107846439499714e-16	3.484826609358225e-17
53808.55000000148	2.2983500651460013e-16	9.718842945911188e-18	nan	nan	3.0535205004141165e-16	3.541894917606442e-18	2.4559218083508674e-16	5.84711821900638e-18	3.47778884281361e-16	5.544320018773223e-18	2.5304339634306596e-16	3.609865564047037e-17	1.6446021347512531e-16	1.1275598242559895e-17	nan	nan	nan	nan	nan	nan	4.0992173244259774e-16	3.433385261735086e-17
53808.60000000148	2.2910870264598224e-16	9.686285257100585e-18	nan	nan	3.0423105419460666e-16	3.53382207982521e-18	2.448120755686466e-16	5.80612562241351e-18	3.4667407142992327e-16	5.566716009468621e-18	2.5143869735424586e-16	3.537768061948109e-17	1.6380557844612787e-16	1.3358569136929327e-17	nan	nan	nan	nan	nan	nan	4.09077946866685e-16	3.384822375933258e-17
53808.650000001486	2.283905594273844e-16	9.650785125258805e-18	nan	nan	3.0313217318475785e-16	3.529027415574489e-18	2.4404097960636515e-16	5.764066599793029e-18	3.455756663458861e-16	5.5882519324889356e-18	2.498630769612175e-16	3.470187628997288e-17	1.6314254408767973e-16	1.5142721634208126e-17	nan	nan	nan	nan	nan	nan	4.082512011116593e-16	3.339181779755751e-17
53808.70000000149	2.2768012063273696e-16	9.612354707446179e-18	nan	nan	3.02054401841458e-16	3.526210979735324e-18	2.43278996146165e-16	5.7209065503751945e-18	3.444833625953506e-16	5.608451315129644e-18	2.483208926990251e-16	3.407140176828286e-17	1.6247357661630596e-16	1.6536849825354728e-17	nan	nan	nan	nan	nan	nan	4.074392203417975e-16	3.296471804330853e-17
53808.75000000149	2.2697693015325817e-16	9.571222324119895e-18	nan	nan	3.0099673512912027e-16	3.52433794021236e-18	2.425262285657019e-16	5.676653215676551e-18	3.433968538018889e-16	5.6269283068140044e-18	2.4681650571278003e-16	3.3486474968174235e-17	1.6180114044079637e-16	1.7497225381185344e-17	nan	nan	nan	nan	nan	nan	4.066397209053047e-16	3.2567038981903667e-17
53808.800000001494	2.2628053198935555e-16	9.527825003738804e-18	nan	nan	2.99958168140175e-16	3.522630192261805e-18	2.417827804249045e-16	5.631357688979662e-18	3.423158336431119e-16	5.6433840816636186e-18	2.4535428142028973e-16	3.2947419068486906e-17	1.6112769853548526e-16	1.800611609976143e-17	nan	nan	nan	nan	nan	nan	4.0585040950647413e-16	3.21989467951196e-17
53808.8500000015	2.2559047024275976e-16	9.48279814230795e-18	nan	nan	2.989376960887735e-16	3.520551708319332e-18	2.4104875546842863e-16	5.585115201743632e-18	3.4123999584732186e-16	5.657602509383152e-18	2.4393859017560644e-16	3.245469822680859e-17	1.6045571281395982e-16	1.8064446874346517e-17	nan	nan	nan	nan	nan	nan	4.050689823737997e-16	3.1860674898486713e-17
53808.9000000015	2.2490628910869073e-16	9.436961809729703e-18	nan	nan	2.979343143041494e-16	3.517789587960256e-18	2.403242576282747e-16	5.538065663173635e-18	3.4016903419012003e-16	5.669445239023035e-18	2.4257380793249977e-16	3.200894007341506e-17	1.5978764450186137e-16	1.7690659951718334e-17	nan	nan	nan	nan	nan	nan	4.04293124423796e-16	3.155253376752736e-17
53808.9500000015	2.242275328678294e-16	9.391303089973836e-18	nan	nan	2.9694701822395414e-16	3.514232048785218e-18	2.3960939102624466e-16	5.490393913609737e-18	3.391026424910143e-16	5.6788462769492615e-18	2.4126431690902605e-16	3.161094265509435e-17	1.5912595450970675e-16	1.6923830719313267e-17	nan	nan	nan	nan	nan	nan	4.0352050842030333e-16	3.127491438546238e-17
53809.000000001506	2.2355374587850545e-16	9.3469537453653e-18	nan	nan	2.959748033878999e-16	3.509943970536521e-18	2.389042599765207e-16	5.442329634973565e-18	3.38040514609897e-16	5.68580608760279e-18	2.4001450625241747e-16	3.126166378482751e-17	1.5847310380592878e-16	1.583179403834875e-17	nan	nan	nan	nan	nan	nan	4.027487941290366e-16	3.102828473395352e-17
53809.05000000151	2.2288447256873376e-16	9.305162463216183e-18	nan	nan	2.9501666543099417e-16	3.505140115720393e-18	2.3820896898818247e-16	5.394146843229319e-18	3.3698234444393695e-16	5.690385200934936e-18	2.388287727050155e-16	3.096219121639867e-17	1.578315537902856e-16	1.452710649235756e-17	nan	nan	nan	nan	nan	nan	4.0197562746714525e-16	3.0813178871240596e-17
53809.10000000151	2.222192574283806e-16	9.26726100337955e-18	nan	nan	2.9407160007717374e-16	3.5001558167846974e-18	2.3752362276776424e-16	5.346162868638786e-18	3.3592782592386293e-16	5.692697276256268e-18	2.3771152127059814e-16	3.0713692721065245e-17	1.5720376666537644e-16	1.3194663283801144e-17	nan	nan	nan	nan	nan	nan	4.011986396475534e-16	3.0630178301014266e-17
53809.150000001515	2.2155765670593673e-16	9.234526506940891e-18	nan	nan	2.9313865764532604e-16	3.49525332037161e-18	2.368482923496608e-16	5.298716301785114e-18	3.3487670865471643e-16	5.6928327894998525e-18	2.3666716588186236e-16	3.051734599835867e-17	1.565922058110872e-16	1.212672107056081e-17	nan	nan	nan	nan	nan	nan	4.0041544434317285e-16	3.0479879779538375e-17
53809.20000000152	2.208994018361902e-16	9.206784393556682e-18	nan	nan	2.922171833779907e-16	3.489884680926155e-18	2.361826992868195e-16	5.2519751369975986e-18	3.3382904323514285e-16	5.69054993901147e-18	2.356990720738529e-16	3.037294850438659e-17	1.5599933615698348e-16	1.1719793790655744e-17	nan	nan	nan	nan	nan	nan	3.9962322015627254e-16	3.036165029744997e-17
53809.25000000152	2.2024435911844962e-16	9.18274766704118e-18	nan	nan	2.9130662181917735e-16	3.483278664813301e-18	2.3552635903330245e-16	5.206025262187771e-18	3.3278498158061855e-16	5.685523019565747e-18	2.3480638347765723e-16	3.027497491609537e-17	1.5542717679847313e-16	1.228003221365191e-17	nan	nan	nan	nan	nan	nan	3.988181941797673e-16	3.027212645459785e-17
53809.30000000152	2.1959239835933618e-16	9.16114807559542e-18	nan	nan	2.9040641765581706e-16	3.474753453025915e-18	2.3487878456094053e-16	5.160997652172018e-18	3.3174467571286943e-16	5.677471869375933e-18	2.3398719571445056e-16	3.021662252812313e-17	1.5487532722323904e-16	1.3616028037621061e-17	nan	nan	nan	nan	nan	nan	3.979964482766901e-16	3.020762819029086e-17
53809.35000000153	2.1894338940257968e-16	9.140802995868327e-18	nan	nan	2.8951601563945227e-16	3.463732126747198e-18	2.342394890143438e-16	5.117074150533797e-18	3.3070827768522377e-16	5.666165614280322e-18	2.3323961410988953e-16	3.019129902318177e-17	1.543425740371438e-16	1.5354092784293652e-17	nan	nan	nan	nan	nan	nan	3.971540440186147e-16	3.0164597799764695e-17
53809.40000000153	2.182972021266932e-16	9.120647639599272e-18	nan	nan	2.886348605825847e-16	3.4497545533757735e-18	2.33607985699606e-16	5.074491046580976e-18	3.296759395844154e-16	5.651425633144851e-18	2.325617534143877e-16	3.0192781699133416e-17	1.5382770522483206e-16	1.7198926338105527e-17	nan	nan	nan	nan	nan	nan	3.9628702123761057e-16	3.013966153134987e-17
53809.45000000153	2.1765370644277191e-16	9.099761613149846e-18	nan	nan	2.877623973551176e-16	3.4324866305189208e-18	2.329837880730278e-16	5.0335419349842795e-18	3.28647813532158e-16	5.633127939015129e-18	2.3195173752451803e-16	3.0215346785040904e-17	1.533295105856004e-16	1.8955721120320762e-17	nan	nan	nan	nan	nan	nan	3.953913965707719e-16	3.0129681048215326e-17
53809.500000001535	2.1701277229229168e-16	9.077390217146058e-18	nan	nan	2.8689807088055345e-16	3.411727543383927e-18	2.323664097297923e-16	4.994579706552474e-18	3.27624051687083e-16	5.611205056056627e-18	2.3140769920558805e-16	3.0253869031375306e-17	1.5284678155462635e-16	2.0500515259093577e-17	nan	nan	nan	nan	nan	nan	3.944631619969212e-16	3.0131794804020296e-17
53809.55000000154	2.1637426964489167e-16	9.052960954102225e-18	nan	nan	2.86041326132631e-16	3.3874155547837855e-18	2.317553643927169e-16	4.9580174845686435e-18	3.2660480624632814e-16	5.585647450563412e-18	2.309277798146877e-16	3.030389347783169e-17	1.5237831102432652e-16	2.1753039200695455e-17	nan	nan	nan	nan	nan	nan	3.9349828336505703e-16	3.01434497600712e-17
53809.60000000154	2.1573806849610298e-16	9.026095704979534e-18	nan	nan	2.851916081315121e-16	3.359632676748561e-18	2.31150165900932e-16	4.92432828895794e-18	3.255902294472917e-16	5.556504549024704e-18	2.305101290252982e-16	3.0361682301789214e-17	1.5192289316612375e-16	2.266003386995158e-17	nan	nan	nan	nan	nan	nan	3.924926989141657e-16	3.0162424116263947e-17
53809.650000001544	2.1510403886512027e-16	8.996618959096749e-18	nan	nan	2.843483619402947e-16	3.3286083621712713e-18	2.3055032819861523e-16	4.8940431845395844e-18	3.2458047356945997e-16	5.523885348730075e-18	2.3015290455212523e-16	3.042424002546154e-17	1.5147932325249298e-16	2.3185908498018165e-17	nan	nan	nan	nan	nan	nan	3.914423177839543e-16	3.0186841851151205e-17
53809.70000000155	2.1447205079268162e-16	8.964562351682195e-18	nan	nan	2.8351103266124263e-16	3.294722120616308e-18	2.2995536532370344e-16	4.8677476566867414e-18	3.2357569093604175e-16	5.4879585976382555e-18	2.2985427187732344e-16	3.048932025702094e-17	1.5104639747819013e-16	2.3307590015856307e-17	nan	nan	nan	nan	nan	nan	3.9034301851611294e-16	3.021517988830436e-17
53809.75000000155	2.1384197433876992e-16	8.930165595439899e-18	nan	nan	2.8267906543230017e-16	3.2585046784997076e-18	2.293647913966111e-16	4.846075965341745e-18	3.2257603391576623e-16	5.448952487751557e-18	2.2961240397720773e-16	3.055541671669678e-17	1.506229127826469e-16	2.301171198284584e-17	nan	nan	nan	nan	nan	nan	3.891906475456662e-16	3.024626865095582e-17
53809.80000000155	2.1321367958033083e-16	8.893873701774523e-18	nan	nan	2.81851905423442e-16	3.2206369900014662e-18	2.2877812060893355e-16	4.829703265143784e-18	3.2158165492456694e-16	5.407153772415357e-18	2.2942548104990236e-16	3.0621740693720447e-17	1.502076666717876e-16	2.2293196908018674e-17	nan	nan	nan	nan	nan	nan	3.879810176820146e-16	3.027928665873869e-17
53809.850000001556	2.1258703660920097e-16	8.856330187973156e-18	nan	nan	2.8102899783296664e-16	3.1819460459432555e-18	2.281948672122086e-16	4.819335353485265e-18	3.205927064273751e-16	5.3629061819701946e-18	2.292916902438416e-16	3.0688186407689516e-17	1.4979945704023472e-16	2.1154827619755666e-17	nan	nan	nan	nan	nan	nan	3.867099065792294e-16	3.031374968120311e-17
53809.90000000156	2.1196191552972855e-16	8.818365776057664e-18	nan	nan	2.802097878840767e-16	3.1433960596698886e-18	2.2761454550659517e-16	4.8156960241444086e-18	3.1960934093983306e-16	5.316607975075238e-18	2.292092253866307e-16	3.075528509455261e-17	1.4939708199299597e-16	1.9607801153156675e-17	nan	nan	nan	nan	nan	nan	3.8537305519516875e-16	3.03494948113463e-17
53809.95000000156	2.11338186456761e-16	8.780981925375583e-18	nan	nan	2.7939372082104107e-16	3.106073267418816e-18	2.270366698296166e-16	4.819512162483672e-18	3.186317110299882e-16	5.268708425943731e-18	2.291762867152076e-16	3.082414806628183e-17	1.4899933966776965e-16	1.7673766245739848e-17	nan	nan	nan	nan	nan	nan	3.8396616623900945e-16	3.038665967402715e-17
53810.000000001564	2.1071571951311991e-16	8.745328430191372e-18	nan	nan	2.785802419057734e-16	3.0711623679526144e-18	2.264607545448705e-16	4.831496910189983e-18	3.1765996932013593e-16	5.21970301284942e-18	2.291910806060182e-16	3.089639855085303e-17	1.486050280564225e-16	1.538996958437256e-17	nan	nan	nan	nan	nan	nan	3.824849026067297e-16	3.042565685126615e-17
53810.05000000157	2.1009438482768584e-16	8.712674281452048e-18	nan	nan	2.7776879641398224e-16	3.039912652957792e-18	2.2588631403077066e-16	4.852331436881709e-18	3.1669426848846864e-16	5.170127046198438e-18	2.2925181930641007e-16	3.097409184021149e-17	1.4821294482789282e-16	1.2822486322201666e-17	nan	nan	nan	nan	nan	nan	3.8092488580413823e-16	3.046714349872213e-17
53810.10000000157	2.0947405253293247e-16	8.684371073917117e-18	nan	nan	2.7695882963178974e-16	3.0135923253122304e-18	2.253128626692515e-16	4.8826460549398745e-18	3.1573476127081413e-16	5.1205474547035765e-18	2.293567206662162e-16	3.105962318437475e-17	1.478218871489509e-16	1.0104328789061137e-17	nan	nan	nan	nan	nan	nan	3.7928169435698844e-16	3.05119860527907e-17
53810.15000000157	2.0885459789394894e-16	8.66170528742149e-18	nan	nan	2.761498347263031e-16	2.993234362300979e-18	2.247399420235117e-16	4.922927267219177e-18	3.147815681676076e-16	5.0714708034257615e-18	2.295040078701794e-16	3.1155622985410714e-17	1.474306515069227e-16	7.559475768927759e-18	nan	nan	nan	nan	nan	nan	3.7755087371243615e-16	3.0561214495627545e-17
53810.200000001576	2.0823597294961583e-16	8.644414091545864e-18	nan	nan	2.753416586886557e-16	2.9783327042212546e-18	2.2416737432754033e-16	4.9728117008265845e-18	3.138345710606665e-16	5.022812589405087e-18	2.2969100831445136e-16	3.1263532049562975e-17	1.470380335303606e-16	6.051067267669781e-18	nan	nan	nan	nan	nan	nan	3.7573036217634534e-16	3.061484040635909e-17
53810.25000000158	2.0761818883886803e-16	8.631047810940136e-18	nan	nan	2.745343070957918e-16	2.9676663596081355e-18	2.2359514738436143e-16	5.031411032737645e-18	3.128935449146233e-16	4.974235713151114e-18	2.299114506091032e-16	3.137960375674176e-17	1.4664294381959416e-16	6.7807507808248515e-18	nan	nan	nan	nan	nan	nan	3.738234930570469e-16	3.067043121397823e-17
53810.30000000158	2.0700125821953789e-16	8.620175646643506e-18	nan	nan	2.73727786275215e-16	2.9600083290631257e-18	2.230232511145527e-16	5.0977835983901875e-18	3.119582642464566e-16	4.9254326787944956e-18	2.3015816623230137e-16	3.149889553797374e-17	1.4624514915400495e-16	9.100637397799822e-18	nan	nan	nan	nan	nan	nan	3.7183429037674506e-16	3.072534808106189e-17
53810.350000001585	2.0638519374865915e-16	8.610461205801051e-18	nan	nan	2.7292210255687034e-16	2.9541840747034735e-18	2.224516754158611e-16	5.170963930863114e-18	3.11028503627672e-16	4.876138991949431e-18	2.3042398930999626e-16	3.161668108825843e-17	1.4584479936042783e-16	1.186211651922346e-17	nan	nan	nan	nan	nan	nan	3.697667341394332e-16	3.0777129705773966e-17
53810.40000000159	2.0577000808255343e-16	8.600700023302325e-18	nan	nan	2.7211726227337434e-16	2.9491169434834993e-18	2.218804101630368e-16	5.249983396913799e-18	3.101040376818016e-16	4.826144036609573e-18	2.307017555395776e-16	3.172853651152035e-17	1.4544204487194717e-16	1.4583127266722304e-17	nan	nan	nan	nan	nan	nan	3.676247618933553e-16	3.0823524524476576e-17
