MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_r	sdss_r_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56614.768499989535	7.462833130092422e-16	4.185508322723956e-17	4.517521563799096e-16	1.5148014658576554e-17	7.639495215178908e-16	2.2471331632125673e-17	8.853894536593974e-16	3.0599268213858306e-17	9.533870873558637e-16	2.5660309866768348e-17	7.522415070185554e-17	1.3170037718746796e-17	nan	nan	nan	nan	nan	nan
56614.81849998954	7.451004993511242e-16	4.0774563624718546e-17	4.515658883809534e-16	1.5072309837108584e-17	7.638104097453369e-16	2.2042498785294034e-17	8.847245953779409e-16	2.9921206279052255e-17	9.532853612813318e-16	2.5096080010854908e-17	7.475470124590715e-17	1.313461668769502e-17	nan	nan	nan	nan	nan	nan
56614.86849998954	7.439206620205648e-16	3.968349489513788e-17	4.513787277116952e-16	1.4998390081450502e-17	7.636683889134234e-16	2.1613128302142068e-17	8.840589619672453e-16	2.923955066150084e-17	9.53182353432896e-16	2.452858690857727e-17	7.428818139316418e-17	1.3098551181740154e-17	nan	nan	nan	nan	nan	nan
56614.918499989544	7.427438117233296e-16	3.8582584428119126e-17	4.511906733733739e-16	1.4926435450332052e-17	7.635234176864209e-16	2.1183819870489062e-17	8.833925668442334e-16	2.855503312925788e-17	9.530780327140005e-16	2.3958155038793524e-17	7.382457323077226e-17	1.3061617993505688e-17	nan	nan	nan	nan	nan	nan
56614.96849998955	7.415699591860265e-16	3.747263306496381e-17	4.51001724332248e-16	1.48566304038921e-17	7.633754547114063e-16	2.0755229747754296e-17	8.827254233272911e-16	2.786846747291145e-17	9.529723680158452e-16	2.338513105806098e-17	7.336385883935448e-17	1.3023665539695228e-17	nan	nan	nan	nan	nan	nan
56615.01849998955	7.403991151561963e-16	3.635455088354142e-17	4.508118795195231e-16	1.478916361578493e-17	7.632244586182158e-16	2.032807643060878e-17	8.820575446365919e-16	2.7180760297227804e-17	9.528653282178929e-16	2.2809886284944538e-17	7.290602030931776e-17	1.298461635210892e-17	nan	nan	nan	nan	nan	nan
56615.06849998955	7.392312904027311e-16	3.522937615182199e-17	4.506211378313975e-16	1.472422774615852e-17	7.630703880186904e-16	1.9903146779741417e-17	8.81388943894433e-16	2.6492923305209977e-17	9.52756882187181e-16	2.223281954162675e-17	7.245103973041677e-17	1.2944468608964777e-17	nan	nan	nan	nan	nan	nan
56615.118499989556	7.380664957158642e-16	3.4098298158487916e-17	4.504294981290486e-16	1.4662019173088168e-17	7.629132015071676e-16	1.948130257792434e-17	8.80719634125674e-16	2.5806087244612407e-17	9.526469987784425e-16	2.165436041018497e-17	7.199889919110163e-17	1.2903296686682569e-17	nan	nan	nan	nan	nan	nan
56615.16849998956	7.369047419075845e-16	3.296268479341647e-17	4.50236959238614e-16	1.460273768029169e-17	7.627528576596883e-16	1.9063487471851168e-17	8.800496282580125e-16	2.5121517682227233e-17	9.525356468343587e-16	2.1074972969343234e-17	7.154958077199547e-17	1.2861250521638675e-17	nan	nan	nan	nan	nan	nan
56615.21849998956	7.357460398118286e-16	3.1824115949617005e-17	4.500435199511765e-16	1.454658609926354e-17	7.625893150343143e-16	1.8650734209502112e-17	8.793789391223726e-16	2.4440632751059583e-17	9.524227951844068e-16	2.049516008808107e-17	7.110306657002772e-17	1.2818554104401906e-17	nan	nan	nan	nan	nan	nan
56615.268499989565	7.345904002846515e-16	3.0684424053920754e-17	4.498491790227856e-16	1.449376990437708e-17	7.624225321704293e-16	1.82441720365578e-17	8.787075794532669e-16	2.3765022971532194e-17	9.52308412645911e-16	1.9915468365334944e-17	7.065933867038728e-17	1.2775502612525875e-17	nan	nan	nan	nan	nan	nan
56615.31849998957	7.334378342044823e-16	2.9545743302778806e-17	4.496539351744216e-16	1.4444496760001026e-17	7.622524675895884e-16	1.7845034048061744e-17	8.780355618891281e-16	2.309647316848245e-17	9.521924680226976e-16	1.9336493815371267e-17	7.021837916804682e-17	1.2732458520799389e-17	nan	nan	nan	nan	nan	nan
56615.36849998957	7.3228835247238e-16	2.8410569472971574e-17	4.494577870920194e-16	1.4398976019240645e-17	7.620790797934546e-16	1.7454664210887424e-17	8.773628989726564e-16	2.2436986375238323e-17	9.520749301057423e-16	1.8758888413866552e-17	6.978017014689072e-17	1.2689846336636465e-17	nan	nan	nan	nan	nan	nan
56615.41849998957	7.311419660122457e-16	2.7281832461054787e-17	4.492607334264121e-16	1.435741817463947e-17	7.619023272658305e-16	1.7074523670771083e-17	8.766896031511659e-16	2.1788809413908734e-17	9.519557676731396e-16	1.818336763206813e-17	6.934469370776197e-17	1.264814590668595e-17	nan	nan	nan	nan	nan	nan
56615.468499989576	7.299986857710091e-16	2.6162983922065772e-17	4.490627727933749e-16	1.4320034261844816e-17	7.617221684705072e-16	1.670619583858664e-17	8.7601568677695e-16	2.115445954234842e-17	9.5183494948899e-16	1.761071909814269e-17	6.891193193454491e-17	1.2607884313606999e-17	nan	nan	nan	nan	nan	nan
56615.51849998958	7.288585227189302e-16	2.5058102402319804e-17	4.488639037735711e-16	1.428703521821981e-17	7.615385618525742e-16	1.6351389616074062e-17	8.753411621076064e-16	2.0536751134516744e-17	9.517124443046546e-16	1.7041812533692097e-17	6.848186693917088e-17	1.2569615856409122e-17	nan	nan	nan	nan	nan	nan
56615.56849998958	7.277214878497593e-16	2.39720179798221e-17	4.486641249125685e-16	1.4258631199148183e-17	7.61351465837316e-16	1.6011939978071617e-17	8.74666041306344e-16	1.9938820783882765e-17	9.515882208569042e-16	1.6477611114204048e-17	6.805448166454285e-17	1.2533441488353911e-17	nan	nan	nan	nan	nan	nan
56615.618499989585	7.265875921810529e-16	2.2910457269655826e-17	4.484634347208264e-16	1.423503085583773e-17	7.611608388305772e-16	1.568980499159684e-17	8.739903364424138e-16	1.9364148470223704e-17	9.514622478696984e-16	1.5919184392103057e-17	6.76297602184897e-17	1.249881205804004e-17	nan	nan	nan	nan	nan	nan
56615.66849998959	7.254568467542428e-16	2.188020712938731e-17	4.482618316736736e-16	1.42164405793738e-17	7.609666392178098e-16	1.5387058241478917e-17	8.733140594913303e-16	1.88165715121123e-17	9.51334494052214e-16	1.536772288952575e-17	6.720768680080808e-17	1.2465163192156918e-17	nan	nan	nan	nan	nan	nan
56615.71849998959	7.243292626351039e-16	2.0889290630171766e-17	4.48059314211302e-16	1.420306371676954e-17	7.60768825364923e-16	1.5105875581847358e-17	8.726372223352849e-16	1.8300286990267385e-17	9.512049280998363e-16	1.4824554406059626e-17	6.678824560803342e-17	1.2431976892830285e-17	nan	nan	nan	nan	nan	nan
56615.768499989594	7.232048509137647e-16	1.9947140674831677e-17	4.478558807387545e-16	1.4195099765711793e-17	7.605673556174967e-16	1.4848515175670636e-17	8.719598367634614e-16	1.7819837298321976e-17	9.51073518693855e-16	1.429116197353165e-17	6.637142084322364e-17	1.2398791091639426e-17	nan	nan	nan	nan	nan	nan
56615.8184999896	7.220836227050485e-16	1.9064743807038235e-17	4.476515296259288e-16	1.419274355564427e-17	7.603621883002423e-16	1.4617289974447765e-17	8.712819144723398e-16	1.7380072694947397e-17	9.509402345008983e-16	1.3769203211980925e-17	6.595719670030513e-17	1.2365207741493026e-17	nan	nan	nan	nan	nan	nan
56615.8684999896	7.20965589148635e-16	1.825470868943897e-17	4.474462592075108e-16	1.419618442359266e-17	7.601532817177486e-16	1.4414532158685463e-17	8.706034670660689e-16	1.6986084567051946e-17	9.508050441731957e-16	1.3260530554877675e-17	6.554555737972681e-17	1.2330899637051557e-17	nan	nan	nan	nan	nan	nan
56615.9184999896	7.19850761409391e-16	1.753119212177822e-17	4.472400677830426e-16	1.420560539388263e-17	7.599405941533785e-16	1.4242549643475825e-17	8.699245060567516e-16	1.6643104056899728e-17	9.506679163480715e-16	1.2767211397157016e-17	6.513648709302594e-17	1.2295615750466339e-17	nan	nan	nan	nan	nan	nan
56615.968499989605	7.187391506775829e-16	1.6909596939146066e-17	4.470329536168355e-16	1.4221182371351454e-17	7.597240838700548e-16	1.4103575538313718e-17	8.692450428647786e-16	1.635636326850084e-17	9.50528819647895e-16	1.2291546626734594e-17	6.472997002891088e-17	1.2259185538888575e-17	nan	nan	nan	nan	nan	nan
56616.01849998961	7.176307681689121e-16	1.6405954918760496e-17	4.468249149380014e-16	1.4243083358096652e-17	7.59503709108617e-16	1.399971238938743e-17	8.68565088819192e-16	1.613092078547164e-17	9.503877226807784e-16	1.1836085207358678e-17	6.432599039174406e-17	1.2221521867985678e-17	nan	nan	nan	nan	nan	nan
56616.06849998961	7.165256251250481e-16	1.603594499720978e-17	4.466159499404093e-16	1.4271467703813477e-17	7.592794280894805e-16	1.3932874010611992e-17	8.678846551579229e-16	1.5971459561233536e-17	9.502445940385933e-16	1.140363147305875e-17	6.392453238784468e-17	1.2182622834460671e-17	nan	nan	nan	nan	nan	nan
56616.118499989614	7.154237328136627e-16	1.5813590145832197e-17	4.46406056782692e-16	1.4306485399734553e-17	7.590511990108585e-16	1.3904728557252084e-17	8.672037530282119e-16	1.588207247916625e-17	9.500994022985096e-16	1.0997240644181123e-17	6.352558021048691e-17	1.214257227944638e-17	nan	nan	nan	nan	nan	nan
56616.16849998962	7.143251025287294e-16	1.574981650315404e-17	4.461952335882146e-16	1.4348276425800507e-17	7.588189800493571e-16	1.3916647023656277e-17	8.665223934868408e-16	1.5866057274157474e-17	9.49952116022468e-16	1.0620196924536512e-17	6.312911807838278e-17	1.2101539209722367e-17	nan	nan	nan	nan	nan	nan
56616.21849998962	7.132297439875022e-16	1.585084263770938e-17	4.459834788994071e-16	1.4396964236934657e-17	7.585827314262328e-16	1.396962787982348e-17	8.658405876788436e-16	1.592567987855694e-17	9.49802709772823e-16	1.0275906098427332e-17	6.273513018089288e-17	1.2059775852441573e-17	nan	nan	nan	nan	nan	nan
56616.26849998962	7.121376538742554e-16	1.6115014877487567e-17	4.457707989002958e-16	1.4452561155989767e-17	7.58342448256395e-16	1.4063738258757674e-17	8.6515834967341e-16	1.6061020307679848e-17	9.496512597615478e-16	9.966845658878087e-18	6.234360072629319e-17	1.2017614396004488e-17	nan	nan	nan	nan	nan	nan
56616.318499989626	7.110488225362791e-16	1.6534560096494294e-17	4.455572061336235e-16	1.4514985210050138e-17	7.580981547132608e-16	1.4198213083310873e-17	8.644756959604276e-16	1.6270173857380058e-17	9.494979268586694e-16	9.69467848483828e-18	6.195451392351195e-17	1.1975462277590638e-17	nan	nan	nan	nan	nan	nan
56616.36849998963	7.099632403048728e-16	1.7098029651186785e-17	4.453427133022268e-16	1.458414154269145e-17	7.57849875835763e-16	1.4371944719185536e-17	8.637926430174383e-16	1.65502768664753e-17	9.49342874503369e-16	9.461048461248623e-18	6.15678539671278e-17	1.193379589797952e-17	nan	nan	nan	nan	nan	nan
56616.41849998963	7.08880897537806e-16	1.7791692960193098e-17	4.451273330741315e-16	1.4659925651605343e-17	7.575976366405055e-16	1.4583542779029064e-17	8.631092072334433e-16	1.6897714936188686e-17	9.491862661206408e-16	9.267551878765326e-18	6.118360507520051e-17	1.1893152669790925e-17	nan	nan	nan	nan	nan	nan
56616.468499989634	7.078017846193292e-16	1.860088725442339e-17	4.449110780828297e-16	1.474222412354846e-17	7.573414621227631e-16	1.4831386874610687e-17	8.62425404909275e-16	1.73083276938753e-17	9.490282651224473e-16	9.115671836815325e-18	6.080175144491776e-17	1.185412130888131e-17	nan	nan	nan	nan	nan	nan
56616.51849998964	7.067258919601609e-16	1.9511103857899353e-17	4.446939609273812e-16	1.4830915399154134e-17	7.570813772555126e-16	1.511368249314718e-17	8.617412522580913e-16	1.7777614616746635e-17	9.488690349088e-16	9.0067067377237e-18	6.042227729955736e-17	1.1817318663494206e-17	nan	nan	nan	nan	nan	nan
56616.56849998964	7.056532099973226e-16	2.050872502083278e-17	4.44475994172715e-16	1.492587055718861e-17	7.5681740699055295e-16	1.542851616183079e-17	8.610567654058075e-16	1.8300922980337732e-17	9.487087388682264e-16	8.941699684156992e-18	6.004516759553071e-17	1.1782856298360399e-17	nan	nan	nan	nan	nan	nan
56616.61849998964	7.045837291940292e-16	2.1581433979528964e-17	4.442571903497615e-16	1.502695410824305e-17	7.565495762582744e-16	1.5773906812227864e-17	8.603719603914803e-16	1.8873605869033246e-17	9.485475403783358e-16	8.921376982781946e-18	5.967040829567737e-17	1.1750122229359509e-17	nan	nan	nan	nan	nan	nan
56616.668499989646	7.035174400397007e-16	2.271837391600983e-17	4.440375619556856e-16	1.513402478848976e-17	7.562779099673412e-16	1.614785118793746e-17	8.596868531677456e-16	1.9491145008220634e-17	9.483856028070438e-16	8.94610389881709e-18	5.929798545023885e-17	1.171848537308274e-17	nan	nan	nan	nan	nan	nan
56616.71849998965	7.024543330498164e-16	2.3910140645421972e-17	4.438171214540722e-16	1.524693634477122e-17	7.560024330056284e-16	1.6548362075884907e-17	8.590014596012173e-16	2.0149238614500077e-17	9.48223089513443e-16	9.015863989888266e-18	5.892788510749996e-17	1.1687364777906093e-17	nan	nan	nan	nan	nan	nan
56616.76849998965	7.013943987657511e-16	2.5148680113070083e-17	4.4359588127512946e-16	1.5365538303224192e-17	7.557231702394594e-16	1.6973498961541806e-17	8.583157954729612e-16	2.0843858005362784e-17	9.48060163847832e-16	9.130265002590477e-18	5.856009332096353e-17	1.1656241075083181e-17	nan	nan	nan	nan	nan	nan
56616.818499989655	7.003376277548926e-16	2.6427141346615233e-17	4.433738538158835e-16	1.5489676714552042e-17	7.554401465146385e-16	1.7421391339869306e-17	8.576298764788638e-16	2.1571278479394005e-17	9.47896989153316e-16	9.288570221091699e-18	5.819459614021886e-17	1.1624666110628119e-17	nan	nan	nan	nan	nan	nan
56616.86849998966	6.992840106104508e-16	2.7739716894203057e-17	4.4315105144039845e-16	1.5619194870052372e-17	7.551533866554341e-16	1.7890255340350195e-17	8.569437182300729e-16	2.2328090402315986e-17	9.477337287663015e-16	9.489750373118491e-18	5.783137960768045e-17	1.1592270999831687e-17	nan	nan	nan	nan	nan	nan
56616.91849998966	6.982335379512872e-16	2.9081488866440695e-17	4.4292748647994427e-16	1.575393398353235e-17	7.548629154660957e-16	1.8378404566454286e-17	8.562573362533647e-16	2.311119601145413e-17	9.47570546017275e-16	9.732548668446748e-18	5.747042978533042e-17	1.1558772563973044e-17	nan	nan	nan	nan	nan	nan
56616.96849998966	6.971862004219808e-16	3.044828947050595e-17	4.4270317123320175e-16	1.589373383520453e-17	7.545687577294002e-16	1.888425614217768e-17	8.555707459916368e-16	2.391779660292975e-17	9.474076042313611e-16	1.0015550730291211e-17	5.711173271493105e-17	1.1523978309928575e-17	nan	nan	nan	nan	nan	nan
56617.01849998967	6.961419886927428e-16	3.1836579330572657e-17	4.424781179664758e-16	1.6038433374659266e-17	7.542709382082884e-16	1.940633294275492e-17	8.548839628042458e-16	2.4745373789432833e-17	9.472450667296362e-16	1.0337251975209955e-17	5.675527445389865e-17	1.1487789925754882e-17	nan	nan	nan	nan	nan	nan
56617.06849998967	6.951008934591812e-16	3.324334378030383e-17	4.4225233891389163e-16	1.618787128086406e-17	7.539694816447682e-16	1.9943262906634647e-17	8.541970019674384e-16	2.559166758701806e-17	9.470830913344644e-16	1.0696054302430176e-17	5.640104105377932e-17	1.1450205391735106e-17	nan	nan	nan	nan	nan	nan
56617.11849998967	6.940629054423332e-16	3.4666005763181347e-17	4.4202584627754906e-16	1.6341886477993075e-17	7.536644127609159e-16	2.0493776207739232e-17	8.535098786747628e-16	2.6454653294062146e-17	9.469217430163527e-16	1.1089324442117648e-17	5.604901856351009e-17	1.1411319633761518e-17	nan	nan	nan	nan	nan	nan
56617.168499989675	6.930280153886539e-16	3.6102353341044306e-17	4.41798652227782e-16	1.650031860662591e-17	7.533557562580977e-16	2.1056700938227262e-17	8.52822608037506e-16	2.733251848984388e-17	9.467610094113278e-16	1.1513643865035278e-17	5.56991930392028e-17	1.1371323765837675e-17	nan	nan	nan	nan	nan	nan
56617.21849998968	6.919962140697928e-16	3.7550479676462974e-17	4.415707689033028e-16	1.666300845051853e-17	7.530435368181367e-16	2.1630957824783128e-17	8.521352050849974e-16	2.822364099760005e-17	9.466008757941284e-16	1.1965739658815181e-17	5.5351550531099015e-17	1.1330502848754923e-17	nan	nan	nan	nan	nan	nan
56617.26849998968	6.909674922825496e-16	3.900873347244132e-17	4.4134220841142167e-16	1.6829798319684807e-17	7.52727779102535e-16	2.2215554387270213e-17	8.51447684765113e-16	2.912656830644258e-17	9.464413274365795e-16	1.2442560999738281e-17	5.50060771005286e-17	1.1289231931434809e-17	nan	nan	nan	nan	nan	nan
56617.318499989684	6.89941840848882e-16	4.0475678077503106e-17	4.411129828282442e-16	1.7000532391034833e-17	7.524085077527834e-16	2.280957884838865e-17	8.507600619446254e-16	3.003999870075859e-17	9.462823496077739e-16	1.2941303854586165e-17	5.4662758792515085e-17	1.1247970543882924e-17	nan	nan	nan	nan	nan	nan
56617.36849998969	6.889192506157025e-16	4.195005772189583e-17	4.4088310419884283e-16	1.7175057008189434e-17	7.520857473911468e-16	2.3412194021260904e-17	8.5007235140963665e-16	3.096276418039367e-17	9.461239275741324e-16	1.345941739620486e-17	5.432158166577932e-17	1.1207255122406526e-17	nan	nan	nan	nan	nan	nan
56617.41849998969	6.878997124549234e-16	4.3430769599113005e-17	4.4065258453746645e-16	1.7353220942361158e-17	7.517595226196328e-16	2.4022631335039126e-17	8.493845678658931e-16	3.189381514864283e-17	9.459660465995372e-16	1.399459796883639e-17	5.398253177643316e-17	1.1167689529439764e-17	nan	nan	nan	nan	nan	nan
56617.46849998969	6.868832172632349e-16	4.491684073015476e-17	4.404214358277405e-16	1.7534875616484147e-17	7.514298580212617e-16	2.464018510693737e-17	8.486967259392893e-16	3.2832206780386167e-17	9.45808691944409e-16	1.4544775279426006e-17	5.364559517667491e-17	1.1129933249959488e-17	nan	nan	nan	nan	nan	nan
56617.518499989696	6.858697559622129e-16	4.6407408740100754e-17	4.4018967002283547e-16	1.7719875294865975e-17	7.510967781591691e-16	2.5264207129145303e-17	8.480088401761596e-16	3.377708694713456e-17	9.456518488667707e-16	1.510809430260601e-17	5.33107579454453e-17	1.109467468822673e-17	nan	nan	nan	nan	nan	nan
56617.5684999897	6.848593194980141e-16	4.7901705837827314e-17	4.399572990456896e-16	1.7908077240784502e-17	7.507603075773764e-16	2.5894101609231798e-17	8.473209250437749e-16	3.472768555942887e-17	9.45495502621013e-16	1.5682895347688705e-17	5.2978006774151684e-17	1.1062037433718278e-17	nan	nan	nan	nan	nan	nan
56617.6184999897	6.838518988415007e-16	4.939904542222533e-17	4.3972433478918627e-16	1.8099341844458466e-17	7.504204708008142e-16	2.6529320481068198e-17	8.466329949305966e-16	3.5683305183334606e-17	9.453396384593402e-16	1.6267693907743927e-17	5.2647329286924755e-17	1.1031337832707034e-17	nan	nan	nan	nan	nan	nan
56617.668499989704	6.828474849880271e-16	5.089881084692211e-17	4.3949078911632903e-16	1.8293532723869603e-17	7.50077292335259e-16	2.716935908805433e-17	8.459450641467968e-16	3.664331279168168e-17	9.451842416298696e-16	1.686116129522131e-17	5.2318713158118775e-17	1.1001868186776883e-17	nan	nan	nan	nan	nan	nan
56617.71849998971	6.818460689574424e-16	5.2400445963310714e-17	4.3925667386045184e-16	1.8490516800817458e-17	7.497307966673967e-16	2.781375222924783e-17	8.45257146924575e-16	3.760713251925422e-17	9.45029297377935e-16	1.7462106632174325e-17	5.199214606339251e-17	1.0972975077223976e-17	nan	nan	nan	nan	nan	nan
56617.76849998971	6.808476417939198e-16	5.3903447133000065e-17	4.39022000825422e-16	1.8690164354582545e-17	7.493810082651479e-16	2.846207055281246e-17	8.445692574185083e-16	3.857423930182955e-17	9.448747909455116e-16	1.8069460465156297e-17	5.166761568297053e-17	1.0944072880907302e-17	nan	nan	nan	nan	nan	nan
56617.81849998971	6.798521945660488e-16	5.5407356458107736e-17	4.387867817858e-16	1.88923490554627e-17	7.490279515777397e-16	2.9113917276274447e-17	8.438814097060586e-16	3.9544153290738347e-17	9.447207075711943e-16	1.8682260088585215e-17	5.1345109691207083e-17	1.0914655501409652e-17	nan	nan	nan	nan	nan	nan
56617.868499989716	6.788597183664995e-16	5.69117560239044e-17	4.3855102848704683e-16	1.9096947980296785e-17	7.486716510358164e-16	2.976892521126965e-17	8.4319361778781e-16	4.051643494611659e-17	9.44567032489774e-16	1.9299636537356407e-17	5.102461577028349e-17	1.088430578792379e-17	nan	nan	nan	nan	nan	nan
56617.91849998972	6.778702043122189e-16	5.841626298599126e-17	4.38314752645709e-16	1.9303841612080594e-17	7.483121310512731e-16	3.042675406921625e-17	8.425058955879282e-16	4.149068072332536e-17	9.44413750933218e-16	1.9920803148779428e-17	5.0706121597815285e-17	1.0852703292416537e-17	nan	nan	nan	nan	nan	nan
56617.96849998972	6.768836435441626e-16	5.992052536409071e-17	4.3807796594961294e-16	1.9512913825512676e-17	7.479494160176602e-16	3.108708802465756e-17	8.418182569545139e-16	4.2466519277242256e-17	9.442608481293453e-16	2.0545045555499275e-17	5.038961485533154e-17	1.0819630083150779e-17	nan	nan	nan	nan	nan	nan
56618.018499989725	6.759000272273452e-16	6.142421842915607e-17	4.3784068005805095e-16	1.9724051860303618e-17	7.475835303104858e-16	3.174963351361236e-17	8.411307156600175e-16	4.3443608118478974e-17	9.441083093024535e-16	2.1171712962472418e-17	5.0075083221100024e-17	1.0784974920345349e-17	nan	nan	nan	nan	nan	nan
56618.06849998973	6.749193465505904e-16	6.292704159009116e-17	4.3760290660195367e-16	1.993714628385675e-17	7.472144982869286e-16	3.241411724520124e-17	8.404432854015424e-16	4.4421630664078054e-17	9.43956119673238e-16	2.1800210558926514e-17	4.9762514375997555e-17	1.0748735683530068e-17	nan	nan	nan	nan	nan	nan
56618.11849998973	6.739415927267222e-16	6.442871570272806e-17	4.3736465718411117e-16	2.0152090944841067e-17	7.468423442858633e-16	3.3080284406788436e-17	8.397559798012739e-16	4.540029363256857e-17	9.43804264458529e-16	2.2429992926616205e-17	4.945189599829192e-17	1.0711020192103555e-17	nan	nan	nan	nan	nan	nan
56618.16849998973	6.729667569921298e-16	6.59289807367696e-17	4.3712594337933295e-16	2.0368782919047198e-17	7.464670926284786e-16	3.374789704345939e-17	8.390688124068217e-16	4.637932473987994e-17	9.43652728871119e-16	2.306055831492159e-17	4.914321577668698e-17	1.0672045262372086e-17	nan	nan	nan	nan	nan	nan
56618.218499989736	6.719948306070701e-16	6.742759374694212e-17	4.368867767346474e-16	2.0587122448759302e-17	7.460887676182379e-16	3.441673259495908e-17	8.383817966916156e-16	4.735847065825225e-17	9.435014981200168e-16	2.3691443668535522e-17	4.883646138292797e-17	1.0632134071796672e-17	nan	nan	nan	nan	nan	nan
56618.26849998974	6.710258048552901e-16	6.89243271038028e-17	4.3664716876947813e-16	2.080701287679373e-17	7.457073935402363e-16	3.5086582574330135e-17	8.376949460552425e-16	4.833749520537382e-17	9.433505574102944e-16	2.432222030583733e-17	4.853162050637101e-17	1.0591711462288747e-17	nan	nan	nan	nan	nan	nan
56618.31849998974	6.700596710441745e-16	7.041896694652106e-17	4.3640713097583854e-16	2.102836057621005e-17	7.453229946628915e-16	3.5757251374081555e-17	8.37008273823839e-16	4.931617773518547e-17	9.431998919426935e-16	2.4952490158508486e-17	4.822868082006586e-17	1.0551297344940604e-17	nan	nan	nan	nan	nan	nan
56618.368499989745	6.69096420504499e-16	7.19113118261829e-17	4.361666748185158e-16	2.125107487661668e-17	7.449355952362052e-16	3.6428555186772855e-17	8.363217932504133e-16	5.0294311705599793e-17	9.430494869142318e-16	2.558188249586546e-17	4.792763001923891e-17	1.0511497689987498e-17	nan	nan	nan	nan	nan	nan
56618.41849998975	6.681360445904406e-16	7.340117151294543e-17	4.359258117352566e-16	2.147506798787725e-17	7.445452194934221e-16	3.710032102862916e-17	8.356355175152887e-16	5.1271703401644793e-17	9.428993275172223e-16	2.6210051066536904e-17	4.762845577889668e-17	1.0472993071321568e-17	nan	nan	nan	nan	nan	nan
56618.46849998975	6.671785346795129e-16	7.488836594460764e-17	4.356845531369567e-16	2.1700254921934014e-17	7.441518916501651e-16	3.777238585565564e-17	8.349494597263716e-16	5.2248170795285686e-17	9.427493989398592e-16	2.683667160034713e-17	4.733114578187273e-17	1.0436524438388909e-17	nan	nan	nan	nan	nan	nan
56618.518499989754	6.66223882172439e-16	7.637272429753075e-17	4.354429104078354e-16	2.192655341338327e-17	7.437556359049904e-16	3.8444595762817797e-17	8.342636329195743e-16	5.3223542525656224e-17	9.42599686366077e-16	2.7461439620717676e-17	4.703568773056827e-17	1.0402862005160471e-17	nan	nan	nan	nan	nan	nan
56618.56849998976	6.652720784930235e-16	7.78540841635757e-17	4.3520089490562787e-16	2.2153883839359988e-17	7.433564764393638e-16	3.9116805257881536e-17	8.335780500591486e-16	5.4197656985496654e-17	9.424501749749534e-16	2.80840685253186e-17	4.674206989288878e-17	1.0372143127428858e-17	nan	nan	nan	nan	nan	nan
56618.61849998976	6.643231150883613e-16	7.933229081932547e-17	4.349585179617615e-16	2.238216913920722e-17	7.429544374178199e-16	3.9788876602437206e-17	8.328927240380461e-16	5.5170361501437834e-17	9.423008499419333e-16	2.870428789904223e-17	4.645028136836375e-17	1.034360218619805e-17	nan	nan	nan	nan	nan	nan
56618.66849998976	6.633769834283446e-16	8.08071965757522e-17	4.347157908815515e-16	2.2611334734350183e-17	7.425495429880806e-16	4.046067921321304e-17	8.322076676782666e-16	5.614151159728969e-17	9.42151696437099e-16	2.9321842027615585e-17	4.616031130739845e-17	1.0316443541494924e-17	nan	nan	nan	nan	nan	nan
56618.718499989765	6.624336750059063e-16	8.227866019810061e-17	4.344727249443756e-16	2.2841308448738643e-17	7.421418172809125e-16	4.113208911780121e-17	8.315228937312419e-16	5.711097033089873e-17	9.420026996259186e-16	2.993648858538344e-17	4.587214886952975e-17	1.0289930123571564e-17	nan	nan	nan	nan	nan	nan
56618.76849998977	6.614931813368205e-16	8.374654638735512e-17	4.3422933140385596e-16	2.3072020430155897e-17	7.417312844108889e-16	4.180298845919575e-17	8.308384148781281e-16	5.807860769629494e-17	9.418538446697519e-16	3.0547997474541254e-17	4.5585783203858443e-17	1.026339978356602e-17	nan	nan	nan	nan	nan	nan
56618.81849998977	6.605554939596624e-16	8.521072531572388e-17	4.3398562148804403e-16	2.3303403072650652e-17	7.413179684756993e-16	4.247326504455553e-17	8.301542437302193e-16	5.90443000838542e-17	9.417051167245351e-16	3.115614979605434e-17	4.530120347057361e-17	1.0236279200821343e-17	nan	nan	nan	nan	nan	nan
56618.868499989774	6.596206044356604e-16	8.667107220964169e-17	4.3374160639959453e-16	2.353539094031703e-17	7.4090189355683185e-16	4.31428119334952e-17	8.294703928292601e-16	6.000792979211562e-17	9.415565009417626e-16	3.1760736935400713e-17	4.501839882725536e-17	1.0208095322221122e-17	nan	nan	nan	nan	nan	nan
56618.91849998978	6.586885043487564e-16	8.812746697475117e-17	4.3349729731598393e-16	2.376792069259083e-17	7.404830837193036e-16	4.381152706246304e-17	8.287868746478089e-16	6.09693845856435e-17	9.414079824674747e-16	3.236155974827221e-17	4.4737358421047716e-17	1.0178484439829717e-17	nan	nan	nan	nan	nan	nan
56618.96849998978	6.577591853054439e-16	8.957979385783875e-17	4.3325270538963294e-16	2.4000931011214658e-17	7.400615630122242e-16	4.447931290131672e-17	8.281037015895657e-16	6.192855729397801e-17	9.412595464434722e-16	3.295842783429831e-17	4.4458071417357804e-17	1.0147199117070565e-17	nan	nan	nan	nan	nan	nan
