MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err
53824.3900000034	9.09030294541255e-16	1.6828098335073484e-17	5.77367643069556e-16	1.084487722982831e-17	7.718888407426219e-16	1.424363239712259e-17	2.459784567356342e-16	4.621304391913778e-18	4.3159936532288e-16	8.190486356771919e-18	1.160329471574356e-15	4.557840371093624e-17
53824.4400000034	9.087684529812744e-16	1.690013513701081e-17	5.772872440952382e-16	1.0899911192329537e-17	7.7170919499465795e-16	1.4301211386405132e-17	2.459549058949218e-16	4.6448732085750975e-18	4.315006356467403e-16	8.23507124220359e-18	1.1599743006162875e-15	4.555362190504268e-17
53824.4900000034	9.085040362692259e-16	1.697463722066163e-17	5.772057093577505e-16	1.095667439372423e-17	7.71528123389323e-16	1.4360821763258932e-17	2.4593110551901075e-16	4.669181754780438e-18	4.314009704733993e-16	8.281005817948011e-18	1.1596168556174658e-15	4.553035703566953e-17
53824.540000003406	9.082370608148e-16	1.7051451416156236e-17	5.771230388273767e-16	1.1015052669336897e-17	7.713456299348481e-16	1.442234028782148e-17	2.4590705380889027e-16	4.6941813014037554e-18	4.3130037596953136e-16	8.328197960694883e-18	1.159257137748584e-15	4.5508549070111406e-17
53824.59000000341	9.079675430198484e-16	1.713042685784779e-17	5.770392324709784e-16	1.1074933905407998e-17	7.711617186347756e-16	1.4485645458781862e-17	2.4588274896469546e-16	4.719823996162587e-18	4.311988582992316e-16	8.376557338861436e-18	1.1588951481647335e-15	4.5488138003486834e-17
53824.64000000341	9.076954992784748e-16	1.7211415165676082e-17	5.769542902525046e-16	1.113620816888982e-17	7.709763934884535e-16	1.4550617660554457e-17	2.4585818918577736e-16	4.746062919095334e-18	4.3109642362377535e-16	8.425995513658652e-18	1.1585308880054825e-15	4.546906389521181e-17
53824.690000003415	9.074209459770485e-16	1.729427060346979e-17	5.768682121326791e-16	1.119876781747327e-17	7.707896584904588e-16	1.4617139292816324e-17	2.4583337267061186e-16	4.772852129558298e-18	4.3099307810145765e-16	8.476426023308264e-18	1.1581643583947892e-15	4.5451266904509706e-17
53824.74000000342	9.071438994945544e-16	1.7378850215400087e-17	5.767809980683595e-16	1.126250759081022e-17	7.706015176310303e-16	1.4685094883326504e-17	2.458082976167383e-16	4.800146705145623e-18	4.308888278880253e-16	8.527764451101608e-18	1.157795560441056e-15	4.543468732494151e-17
53824.79000000342	9.06864376201918e-16	1.7465013941602522e-17	5.766926480139348e-16	1.1327324684404479e-17	7.7041197489607425e-16	1.475437118464041e-17	2.457829622210661e-16	4.827902773262554e-18	4.307836791363682e-16	8.579928478894704e-18	1.1574244952371266e-15	4.5419265617910917e-17
53824.84000000342	9.065823924629419e-16	1.7552624714346162e-17	5.766031619198453e-16	1.1393118807308808e-17	7.702210342668502e-16	1.482485725575615e-17	2.4575736467946136e-16	4.85607753565484e-18	4.306776379965996e-16	8.63283792690667e-18	1.1570511638603198e-15	4.540494244515456e-17
53824.89000000343	9.06297964633706e-16	1.764154853593632e-17	5.765125397336272e-16	1.1459792224885947e-17	7.70028699720194e-16	1.489644452964324e-17	2.457315031869554e-16	4.884629286692696e-18	4.3057071061613013e-16	8.686414781289604e-18	1.1566755673723626e-15	4.539165870019802e-17
53824.94000000343	9.060111090627253e-16	1.77316545397212e-17	5.76420781399287e-16	1.1527249788250424e-17	7.698349752286696e-16	1.496902686742242e-17	2.4570537593776717e-16	4.913517425774705e-18	4.304629031396371e-16	8.740583210352193e-18	1.156297706819464e-15	4.5379355538781764e-17
53824.99000000343	9.057218420913398e-16	1.7822815035412062e-17	5.763278868579683e-16	1.1595398950902066e-17	7.696398647603566e-16	1.5042500600376218e-17	2.4567898112526533e-16	4.942702464489773e-18	4.3035422170918155e-16	8.795269570682219e-18	1.1559175832323068e-15	4.5367974408207894e-17
53825.040000003435	9.054301800533108e-16	1.791490554012766e-17	5.762338560471291e-16	1.1664149774718967e-17	7.694433722788479e-16	1.5116764560556253e-17	2.4565231694189046e-16	4.9721460289727516e-18	4.3024467246406015e-16	8.850402404362765e-18	1.1555351976260388e-15	4.535745707565566e-17
53825.09000000344	9.051361392750162e-16	1.8007804796317337e-17	5.761386889009448e-16	1.1733414925718886e-17	7.69245501743365e-16	1.5191720100993645e-17	2.4562538157923805e-16	5.0018108580878396e-18	4.301342615409474e-16	8.905912428018304e-18	1.155150551000274e-15	4.5347745655457715e-17
53825.14000000344	9.04839736075633e-16	1.810139477776975e-17	5.760423853508509e-16	1.1803109660882728e-17	7.690462571088603e-16	1.5267271106457912e-17	2.455981732279984e-16	5.031660797703548e-18	4.3002299507384585e-16	8.961732514952761e-18	1.1547636443391537e-15	4.533878263528414e-17
53825.190000003444	9.04540986766994e-16	1.8195560684926404e-17	5.759449453241863e-16	1.1873151807368477e-17	7.688456423258073e-16	1.534332399551717e-17	2.4557069007800615e-16	5.061660791715662e-18	4.2991087919397536e-16	9.017797670993167e-18	1.154374478611295e-15	4.533051090133878e-17
53825.24000000345	9.042399076537438e-16	1.829019093062283e-17	5.758463687457308e-16	1.1943461734711245e-17	7.686436613402232e-16	1.5419787714966576e-17	2.455429303182223e-16	5.091776870101271e-18	4.297979200302481e-16	9.074045005183452e-18	1.1539830547697596e-15	4.532287376245933e-17
53825.29000000345	9.039365150333003e-16	1.8385177117243177e-17	5.757466555366941e-16	1.2013962321122767e-17	7.684403180940073e-16	1.5496573727089797e-17	2.455148921366785e-16	5.121976134437275e-18	4.296841237086453e-16	9.130413695783073e-18	1.1535893737521974e-15	4.531581497323056e-17
53825.34000000345	9.036308251959324e-16	1.8480414006336866e-17	5.756458056148878e-16	1.2084578914676024e-17	7.682356165244673e-16	1.5573595990916578e-17	2.4548657372057854e-16	5.152226741244007e-18	4.2956949635271717e-16	9.186844952595944e-18	1.1531934364807374e-15	4.530927875606867e-17
53825.390000003455	9.033228544248383e-16	1.8575799481650583e-17	5.755438188952441e-16	1.2155239290188253e-17	7.680295605646969e-16	1.5650770937860182e-17	2.4545797325611965e-16	5.182497883500912e-18	4.294540440833298e-16	9.243281975997134e-18	1.1527952438619808e-15	4.5303209822275393e-17
53825.44000000346	9.03012618996132e-16	1.8671234506319653e-17	5.754406952889602e-16	1.2225873602443499e-17	7.678221541434183e-16	1.5728017442568425e-17	2.454290889286957e-16	5.2127597705736886e-18	4.2933777301906007e-16	9.299669913400531e-18	1.1523947967871162e-15	4.5297553392141146e-17
53825.49000000346	9.027001351788573e-16	1.876662307525711e-17	5.753364347042386e-16	1.2296414336485488e-17	7.676134011851069e-16	1.5805256789632747e-17	2.4539991892277806e-16	5.242983606920177e-18	4.2922068927542443e-16	9.355955813710648e-18	1.1519920961318391e-15	4.529225521405031e-17
53825.540000003464	9.023854192350515e-16	1.886187216318303e-17	5.752310370458595e-16	1.2366796255481577e-17	7.674033056098529e-16	1.5882412636602318e-17	2.453704614218579e-16	5.273141569771166e-18	4.291027989659402e-16	9.412088580176879e-18	1.1515871427563332e-15	4.5287261582613505e-17
53825.59000000347	9.02068487420047e-16	1.8956891669231358e-17	5.751245022154846e-16	1.2436956346724364e-17	7.671918713334498e-16	1.5959410974014232e-17	2.4534071460864914e-16	5.303206785992915e-18	4.289841082011938e-16	9.468018922021379e-18	1.1511799375054111e-15	4.528251935590897e-17
53825.64000000347	9.01749355981974e-16	1.9051594358606218e-17	5.750168301112798e-16	1.250683376630811e-17	7.669791022674024e-16	1.6036180082790587e-17	2.453106766647825e-16	5.333153308379522e-18	4.288646230896304e-16	9.523699305434683e-18	1.1507704812083547e-15	4.5277975971752396e-17
53825.69000000347	9.014280411620879e-16	1.9145895801974932e-17	5.749080206284568e-16	1.257636978276653e-17	7.667650023189412e-16	1.6112650489536388e-17	2.452803457710691e-16	5.362956091559114e-18	4.2874434973675835e-16	9.579083903943613e-18	1.1503587746790212e-15	4.527357946309791e-17
53825.740000003476	9.011045591951981e-16	1.9239714312918975e-17	5.747980736587393e-16	1.2645507720118507e-17	7.665495753911152e-16	1.6188754920084837e-17	2.4524972010738916e-16	5.3925909676206355e-18	4.2862329424596947e-16	9.63412854880808e-18	1.1499448187158412e-15	4.526927847256611e-17
53825.79000000348	9.007789263089003e-16	1.9332970884150396e-17	5.746869890904781e-16	1.2714192900788398e-17	7.663328253825032e-16	1.626442825177314e-17	2.4521879785274407e-16	5.42203462162216e-18	4.2850146271807635e-16	9.688790679409934e-18	1.1495286141017906e-15	4.526502226609253e-17
53825.84000000348	9.004511587242008e-16	1.942558912271239e-17	5.745747668089468e-16	1.2782372588317602e-17	7.66114756187663e-16	1.6339607464595615e-17	2.4518757718501143e-16	5.451264567186396e-18	4.2837886125138044e-16	9.743029293992722e-18	1.1491101616044125e-15	4.526076074578516e-17
53825.890000003485	9.001212726555954e-16	1.9517495184622897e-17	5.744614066961366e-16	1.2849995930603867e-17	7.658953716967587e-16	1.6414231591836215e-17	2.4515605628134257e-16	5.480259122124678e-18	4.282554959418568e-16	9.796804900924265e-18	1.1486894619758132e-15	4.52564444619343e-17
53825.94000000349	8.997892843106132e-16	1.9608617709287666e-17	5.743469086305419e-16	1.2917013903474823e-17	7.656746757956636e-16	1.648824167005515e-17	2.4512423331784184e-16	5.508997384348144e-18	4.2813137288301856e-16	9.850079470673524e-18	1.1482665159527289e-15	4.525202462427199e-17
53825.99000000349	8.994552098904545e-16	1.9698887753956905e-17	5.742312724876135e-16	1.2983379255036134e-17	7.654526723663645e-16	1.6561580689093883e-17	2.450921064697157e-16	5.53745920808165e-18	4.280064981659048e-16	9.902816388534287e-18	1.1478413242563867e-15	4.524745311246495e-17
53826.04000000349	8.991190655893928e-16	1.9788238728453386e-17	5.741144981393961e-16	1.3049046450831309e-17	7.652293652861686e-16	1.6634193541902978e-17	2.450596739111572e-16	5.565625180372861e-18	4.278808778791294e-16	9.954980408307661e-18	1.1474138875926836e-15	4.524268248586932e-17
53826.090000003496	8.987808675956585e-16	1.9876606330495157e-17	5.739965854547666e-16	1.3113971620037242e-17	7.650047584284941e-16	1.670602697486211e-17	2.450269338154702e-16	5.593476598109153e-18	4.2775451810922083e-16	1.0006537607064872e-17	1.1469842066520982e-15	4.523766599259151e-17
53826.1400000035	8.98440632090412e-16	1.996392848170214e-17	5.738775342993033e-16	1.317811250263338e-17	7.647788556624927e-16	1.677702953811666e-17	2.4499388435500253e-16	5.620995445448167e-18	4.2762742493996786e-16	1.0057455340893943e-17	1.1465522821096815e-15	4.523235757786139e-17
53826.1900000035	8.980983752487715e-16	2.00501452644713e-17	5.737573445352029e-16	1.3241428397994675e-17	7.645516608530773e-16	1.6847151536825887e-17	2.449605237010765e-16	5.648164371800741e-18	4.2749960445312313e-16	1.0107702201911011e-17	1.1461181146250748e-15	4.522671189175398e-17
53826.240000003505	8.97754113239305e-16	2.0135198859903008e-17	5.736360160214045e-16	1.330388011440355e-17	7.643231778610816e-16	1.6916344982765008e-17	2.4492685002413756e-16	5.674966670317262e-18	4.2737106272791566e-16	1.015724797639723e-17	1.1456817048425992e-15	4.522068429628433e-17
53826.29000000351	8.974078622242654e-16	2.0219033486956285e-17	5.735135486136054e-16	1.3365429920280733e-17	7.640934105430153e-16	1.6984563546849377e-17	2.4489286149358053e-16	5.7013862569822584e-18	4.2724180584125437e-16	1.0206063604246382e-17	1.1452430533911078e-15	4.5214230871882644e-17
53826.34000000351	8.970596383594725e-16	2.030159534270409e-17	5.733899421644262e-16	1.3426041496445123e-17	7.638623627514464e-16	1.7051762512496867e-17	2.4485855627784656e-16	5.727407650245038e-18	4.271118398678146e-16	1.0254121139565854e-17	1.1448021608841093e-15	4.5207308423330496e-17
53826.390000003514	8.9670945779447e-16	2.0382832544052427e-17	5.732651965228098e-16	1.3485679889950805e-17	7.636300383345857e-16	1.7117898729813654e-17	2.4482393254447153e-16	5.753015951295209e-18	4.269811708800749e-16	1.0301393712684612e-17	1.144359027919764e-15	4.51998744850979e-17
53826.44000000352	8.963573366726809e-16	2.0462695070840584e-17	5.73139311534754e-16	1.3544311469286367e-17	7.63396441136587e-16	1.71829305709165e-17	2.447889884599394e-16	5.778196824923164e-18	4.2684980494788554e-16	1.0347855493297911e-17	1.1439136550808092e-15	4.519188732618804e-17
53826.49000000352	8.960032911311354e-16	2.0541134710355038e-17	5.730122870427766e-16	1.3601903881062521e-17	7.631615749976161e-16	1.724681788620107e-17	2.447537221897523e-16	5.802936480989751e-18	4.26717748139443e-16	1.0393481654951815e-17	1.143466042934642e-15	4.518330595445797e-17
53826.54000000352	8.956473373008076e-16	2.0618105003365643e-17	5.728841228861949e-16	1.3658426007934057e-17	7.629254437534537e-16	1.730952196171764e-17	2.4471813189844066e-16	5.827221656525791e-18	4.26585006520056e-16	1.0438248340851593e-17	1.1430161920332966e-15	4.517409012047783e-17
53826.590000003525	8.95289491306487e-16	2.0693561191747734e-17	5.727548189011588e-16	1.3713847928267297e-17	7.626880512360356e-16	1.737100547769861e-17	2.446822157495911e-16	5.851039598400182e-18	4.264515861531638e-16	1.048213263076583e-17	1.1425641029134505e-15	4.516420032093162e-17
53826.64000000353	8.9492976926696e-16	2.0767460167496122e-17	5.726243749203877e-16	1.3768140876923994e-17	7.624494012729211e-16	1.7431232468162628e-17	2.4464597190568124e-16	5.874378046658496e-18	4.263174930998794e-16	1.0525112509314044e-17	1.1421097760964143e-15	4.515359780157244e-17
53826.69000000353	8.945681872948536e-16	2.0839760423453034e-17	5.724927907732111e-16	1.3821277207603866e-17	7.62209497687855e-16	1.7490168281732955e-17	2.44609398528309e-16	5.897225218409327e-18	4.2618273341929813e-16	1.056716683533264e-17	1.141653212088158e-15	4.514224455979603e-17
53826.740000003534	8.94204761496857e-16	2.091042200552982e-17	5.723600662860549e-16	1.3873230356579198e-17	7.619683443002771e-16	1.7547779543601958e-17	2.4457249377798424e-16	5.9195697923181815e-18	4.2604731316804714e-16	1.0608275312600337e-17	1.1411944113793242e-15	4.513010334682051e-17
53826.79000000354	8.938395079736952e-16	2.0979406466421598e-17	5.722262012816998e-16	1.3923974807597185e-17	7.61725944925749e-16	1.7604034118645834e-17	2.4453525581425167e-16	5.941400893676137e-18	4.2591123840068665e-16	1.064841846149862e-17	1.1407333744451778e-15	4.511713766949872e-17
53826.84000000354	8.934724428201167e-16	2.104667682099201e-17	5.720911955798336e-16	1.397348605840086e-17	7.614823033756104e-16	1.765890107573406e-17	2.444976827955871e-16	5.962708080050577e-18	4.2577451516972825e-16	1.0687577592019371e-17	1.140270101745683e-15	4.510331179179078e-17
53826.89000000354	8.93103582124984e-16	2.111219750306296e-17	5.719550489967707e-16	1.4021740588348094e-17	7.61237423457243e-16	1.7712350653189585e-17	2.444597728795258e-16	5.983481327485514e-18	4.256371495254561e-16	1.0725734777710494e-17	1.13980459372548e-15	4.508859073594497e-17
53826.940000003546	8.92732941971456e-16	2.1175934323759933e-17	5.718177613457078e-16	1.4068715827302615e-17	7.609913089739329e-16	1.776435422542265e-17	2.4442152422259317e-16	6.003711017228323e-18	4.254991475159515e-16	1.0762872830773921e-17	1.1393368508138158e-15	4.507294028333848e-17
53826.99000000355	8.923605384366365e-16	2.1237854431373928e-17	5.716793324363775e-16	1.411439012586201e-17	7.607439637249478e-16	1.781488427065022e-17	2.4438293498020487e-16	6.023387923011291e-18	4.253605151873399e-16	1.0798975278213577e-17	1.1388668734246894e-15	4.5056326975086026e-17
53827.04000000355	8.919863875920954e-16	2.1297926272639285e-17	5.715397620752548e-16	1.415874272675063e-17	7.604953915056225e-16	1.7863914339804678e-17	2.443440033068293e-16	6.042503198848018e-18	4.252212585835253e-16	1.0834026338932494e-17	1.1383946619567619e-15	4.503871811236094e-17
53827.090000003554	8.916105055035035e-16	2.1356119555463638e-17	5.71399050065672e-16	1.4201753737348067e-17	7.602455961070748e-16	1.7911419026532788e-17	2.4430472735581297e-16	6.061048367301227e-18	4.2508138374630157e-16	1.0868010901834038e-17	1.1379202167933482e-15	4.502008175649487e-17
53827.14000000356	8.912329082310364e-16	2.1412405213025303e-17	5.712571962074896e-16	1.4243404103357487e-17	7.599945813166275e-16	1.7957373938256658e-17	2.442651052795254e-16	6.079015308256509e-18	4.249408967155991e-16	1.0900914504886795e-17	1.1374435383024849e-15	4.5000386728856364e-17
53827.19000000356	8.9085361182901e-16	2.1466755369333292e-17	5.711142002974993e-16	1.428367558364925e-17	7.597423509174801e-16	1.8001755668333665e-17	2.4422513522936305e-16	6.096396248180635e-18	4.247998035291208e-16	1.0932723315063427e-17	1.1369646268368849e-15	4.497960261053004e-17
53827.24000000356	8.904726323463366e-16	2.1519143305992736e-17	5.70970062129062e-16	1.432255072610627e-17	7.59488908688902e-16	1.8044541769257545e-17	2.4418481535555813e-16	6.113183749798738e-18	4.2465811022245313e-16	1.096342410920018e-17	1.1364834827339622e-15	4.4957699741817365e-17
53827.290000003566	8.900899858262372e-16	2.1569543430391033e-17	5.708247814922563e-16	1.4360012844476746e-17	7.592342584061055e-16	1.8085710726853628e-17	2.4414414380735547e-16	6.12937070227787e-18	4.245158228293131e-16	1.0993004255624361e-17	1.1360001063158301e-15	4.493464922156353e-17
53827.34000000357	8.897056883064515e-16	2.1617931245100826e-17	5.706783581739685e-16	1.4396045996296537e-17	7.589784038404417e-16	1.8125241935537027e-17	2.4410311873294807e-16	6.144950311727674e-18	4.2437294738141837e-16	1.1021451696739399e-17	1.1355144978893194e-15	4.491042290634993e-17
53827.39000000357	8.893197558192887e-16	2.1664283318520315e-17	5.705307919578022e-16	1.4430634961756083e-17	7.587213487592542e-16	1.8163115674450327e-17	2.440617382794536e-16	6.159916092226947e-18	4.2422948990830866e-16	1.1048754932237919e-17	1.1350266577459538e-15	4.4884993409547265e-17
53827.440000003575	8.8893220439155e-16	2.1708577256753325e-17	5.70382082623906e-16	1.4463765223471838e-17	7.584630969259344e-16	1.81993130846706e-17	2.440200005929417e-16	6.174261857208085e-18	4.240854564378514e-16	1.1074903003208782e-17	1.1345365861619477e-15	4.485833410025923e-17
53827.49000000358	8.885430500445806e-16	2.1750791676587392e-17	5.702322299492443e-16	1.4495422947145987e-17	7.582036520999213e-16	1.8233816147237684e-17	2.4397790381841224e-16	6.1879817111961714e-18	4.239408529955446e-16	1.1099885476905107e-17	1.1340442833982994e-15	4.4830419102154366e-17
53827.54000000358	8.881523087945425e-16	2.1790906179738106e-17	5.700812337076554e-16	1.452559496318195e-17	7.579430180367736e-16	1.8266607662128514e-17	2.439354460998599e-16	6.201070041950008e-18	4.2379568560524524e-16	1.1123692432210294e-17	1.1335497497006587e-15	4.480122329222831e-17
53827.59000000358	8.877599966521552e-16	2.1828901327996064e-17	5.699290936694481e-16	1.4554268749060413e-17	7.576811984881029e-16	1.829767122814162e-17	2.4389262558006843e-16	6.213521512954239e-18	4.236499602887799e-16	1.1146314445845336e-17	1.1330529852993956e-15	4.477072229948718e-17
53827.64000000359	8.873661296228124e-16	2.1864758619657375e-17	5.697758096019283e-16	1.4581432412524045e-17	7.574181972015522e-16	1.8326991223561197e-17	2.438494404008797e-16	6.2253310562673535e-18	4.2350368306591457e-16	1.1167742579156221e-17	1.1325539904096814e-15	4.473889250356829e-17
53827.69000000359	8.869707237068811e-16	2.1898460466862683e-17	5.696213812687081e-16	1.4607074675609954e-17	7.571540179208756e-16	1.8354552787703444e-17	2.438058887030184e-16	6.236493865698664e-18	4.2335685995478e-16	1.1187968365595537e-17	1.1320527652313465e-15	4.4705711033335025e-17
53827.74000000359	8.865737948992593e-16	2.1929990173942287e-17	5.694658084304705e-16	1.4631184859338606e-17	7.568886643861172e-16	1.8380341803244604e-17	2.437619686261189e-16	6.247005390278313e-18	4.232094969713967e-16	1.1206983798739451e-17	1.1315493099489504e-15	4.4671155765407234e-17
53827.790000003595	8.861753591898317e-16	2.195933191683446e-17	5.693090908445094e-16	1.465375286924724e-17	7.56622140333193e-16	1.8404344879364335e-17	2.4371767830868633e-16	6.256861328087242e-18	4.2306160012994025e-16	1.122478132098529e-17	1.1310436247318386e-15	4.463520532272296e-17
53827.8400000036	8.857754325634435e-16	2.198647072332372e-17	5.691512282648356e-16	1.4674769181518937e-17	7.563544494942233e-16	1.8426549335596438e-17	2.4367301588818946e-16	6.266057620348645e-18	4.22913175442871e-16	1.1241353812664035e-17	1.1305357097340647e-15	4.459783907304064e-17
53827.8900000036	8.853740309996533e-16	2.201139245429596e-17	5.689922204419967e-16	1.4694224829804318e-17	7.560855955975527e-16	1.844694318647061e-17	2.4362797950098715e-16	6.274590445838942e-18	4.227642289204525e-16	1.1256694581902793e-17	1.1300255650943947e-15	4.455903712747748e-17
53827.940000003604	8.849711704732405e-16	2.2034083785854882e-17	5.688320671236688e-16	1.4712111392834772e-17	7.558155823675599e-16	1.846551512683505e-17	2.43582567282332e-16	6.282456215532412e-18	4.226147665714738e-16	1.1270797354770748e-17	1.1295131909364042e-15	4.4518780339063244e-17
53827.99000000361	8.845668669536717e-16	2.2054532192243537e-17	5.686707680538754e-16	1.4728420982425852e-17	7.555444135247622e-16	1.8482254517881212e-17	2.4353677736640867e-16	6.2896515675761504e-18	4.2246479440278624e-16	1.1283656266103701e-17	1.1289985873683899e-15	4.447705030131166e-17
53828.04000000361	8.84161136405817e-16	2.20727259297146e-17	5.685083229734475e-16	1.4743146232261496e-17	7.552720927859862e-16	1.8497151373883453e-17	2.434906078862166e-16	6.296173362464418e-18	4.2231431841927304e-16	1.1295265850763519e-17	1.1284817544833521e-15	4.4433829346831696e-17
53828.09000000361	8.8375399478935095e-16	2.208865402111071e-17	5.683447316199342e-16	1.4756280287321162e-17	7.549986238641425e-16	1.851019634953512e-17	2.4344405697373627e-16	6.3020186785220034e-18	4.22163344624318e-16	1.1305621035311295e-17	1.1279626923591144e-15	4.4389100545975064e-17
53828.140000003616	8.833454580592077e-16	2.2102306241290034e-17	5.681799937276918e-16	1.4767816793624073e-17	7.547240104682085e-16	1.8521380727982088e-17	2.4339712275979334e-16	6.307184807578562e-18	4.2201187901920074e-16	1.1314717130226335e-17	1.1274414010582336e-15	4.4342847705577973e-17
53828.19000000362	8.829355421654128e-16	2.2113673103308656e-17	5.680141090275887e-16	1.477774988882487e-17	7.54448256303584e-16	1.85306964094027e-17	2.4334980337407636e-16	6.311669250899885e-18	4.218599276036708e-16	1.1322549822467465e-17	1.1269178806280062e-15	4.42950553677261e-17
53828.24000000362	8.825242630532645e-16	2.212274584533627e-17	5.678470772473998e-16	1.4786074193081644e-17	7.541713650716479e-16	1.8538135900326617e-17	2.4330209694511233e-16	6.3154697153806764e-18	4.2170749637568207e-16	1.132911516852798e-17	1.126392131100493e-15	4.424570880861088e-17
53828.290000003624	8.821116366632952e-16	2.2129516418322523e-17	5.6767889811156825e-16	1.4792784800687704e-17	7.538933404701741e-16	1.8543692303386255e-17	2.4325400160045607e-16	6.318584109896321e-18	4.2155459133131887e-16	1.133440958784653e-17	1.1258641524925618e-15	4.419479403748516e-17
53828.34000000363	8.816976789312718e-16	2.213397747429977e-17	5.675095713411886e-16	1.479787727193634e-17	7.536141861929979e-16	1.854735930775086e-17	2.4320551546636883e-16	6.321010541900309e-18	4.2140121846515996e-16	1.1338429856638735e-17	1.1253339448057974e-15	4.4142297795682515e-17
53828.39000000363	8.812824057883248e-16	2.2136122355463903e-17	5.673390966539739e-16	1.480134762574246e-17	7.533339059302861e-16	1.8549131180070146e-17	2.431566366679988e-16	6.3227473142379696e-18	4.2124738376990214e-16	1.1341173102170548e-17	1.1248015080265674e-15	4.408820755577621e-17
53828.44000000363	8.808658331609625e-16	2.213594508388745e-17	5.671674737647335e-16	1.480319233252282e-17	7.530525033684353e-16	1.85490027559951e-17	2.4310736332948374e-16	6.3237929221482415e-18	4.2109309323661336e-16	1.1342636797204548e-17	1.1242668421260304e-15	4.4032511520793135e-17
53828.490000003636	8.804479769711094e-16	2.2133440351854882e-17	5.66994702384385e-16	1.480340830766019e-17	7.527699821899863e-16	1.854696943223252e-17	2.430576935736501e-16	6.324146050477185e-18	4.2093835285465223e-16	1.1342818755090304e-17	1.1237299470600986e-15	4.397519862360259e-17
53828.54000000364	8.800288531360932e-16	2.2128603512866055e-17	5.668207822211065e-16	1.4801992905356965e-17	7.524863460738171e-16	1.8543027159053015e-17	2.430076255222827e-16	6.32380557103686e-18	4.207831686118411e-16	1.1341717124949945e-17	1.1231908227694761e-15	4.3916258526387697e-17
53828.59000000364	8.796084775687494e-16	2.2121430573268154e-17	5.666457129796126e-16	1.479894391294108e-17	7.522015986951205e-16	1.85371724334303e-17	2.4295715729600415e-16	6.3227705402106005e-18	4.2062754649413267e-16	1.1339330387375129e-17	1.1226494691796483e-15	4.3855681620261924e-17
53828.640000003645	8.791868661774079e-16	2.2111918184454607e-17	5.664694943611047e-16	1.479425954563387e-17	7.519157437252779e-16	1.8529402292567375e-17	2.4290628701427957e-16	6.321040196701753e-18	4.204714924860234e-16	1.1335657350363057e-17	1.1221058862008583e-15	4.379345902501979e-17
53828.69000000365	8.787640348661014e-16	2.2100063635736634e-17	5.662921260636747e-16	1.478793844164323e-17	7.516287848319165e-16	1.8519714307981865e-17	2.428550127953212e-16	6.318613959489339e-18	4.2031501257028835e-16	1.1330697145635945e-17	1.1215600737281488e-15	4.37295825890404e-17
53828.74000000365	8.783399995341876e-16	2.2085864847741547e-17	5.661136077823702e-16	1.4779979657784445e-17	7.513407256791334e-16	1.8508106580037287e-17	2.4280333275633884e-16	6.3154914259043555e-18	4.2015811272825863e-16	1.1324449225214943e-17	1.1210120316413776e-15	4.366404488933756e-17
53828.79000000365	8.779147760770661e-16	2.2069320366378084e-17	5.659339392084052e-16	1.4770382665365337e-17	7.510515699271198e-16	1.8494577732995194e-17	2.4275124501322345e-16	6.311672369938184e-18	4.2000079893938965e-16	1.1316913358391595e-17	1.1204617598051227e-15	4.3596839231749736e-17
53828.840000003656	8.774883803854874e-16	2.20504293574356e-17	5.657531200301881e-16	1.4759147346588794e-17	7.507613212324678e-16	1.8479126910465446e-17	2.4269874768087097e-16	6.3071567406836896e-18	4.198430771818287e-16	1.1308089628889636e-17	1.1199092580687928e-15	4.3527959651327676e-17
53828.89000000366	8.770608283461002e-16	2.2029191601665485e-17	5.655711499324336e-16	1.4746273991277525e-17	7.504699832481644e-16	1.8461753771365525e-17	2.426458388727432e-16	6.301944660936486e-18	4.1968495343203856e-16	1.129797843246782e-17	1.1193545262666364e-15	4.345740091286285e-17
53828.94000000366	8.766321358412953e-16	2.2005607490464235e-17	5.653880285968368e-16	1.4731763293941513e-17	7.501775596233654e-16	1.844245848632179e-17	2.4259251670142585e-16	6.296036425984314e-18	4.195264336648099e-16	1.1286580474688388e-17	1.118797564217599e-15	4.338515851159335e-17
53828.990000003665	8.762023187491531e-16	2.1979678022097234e-17	5.65203755701835e-16	1.471561635130546e-17	7.498840540036687e-16	1.8421241734527792e-17	2.425387792780718e-16	6.289432502517285e-18	4.193675238538165e-16	1.1273896769052412e-17	1.118238371725487e-15	4.331122867410942e-17
53829.04000000367	8.757713929438215e-16	2.1951404798413397e-17	5.650183309222948e-16	1.4697834660159735e-17	7.495894700310258e-16	1.8398104701024638e-17	2.424846247127188e-16	6.282133527750591e-18	4.192082299707022e-16	1.1259928635394145e-17	1.1176769485788896e-15	4.323560835942078e-17
53829.09000000367	8.753393742951254e-16	2.1920790022175804e-17	5.648317539299652e-16	1.4678420115561356e-17	7.492938113437142e-16	1.837304907444722e-17	2.4243005111438073e-16	6.2741403086368665e-18	4.19048557985889e-16	1.1244677698593725e-17	1.117113294551205e-15	4.315829526023347e-17
