MJD	Bessell_B	Bessell_B_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err
54627.00010000409	1.0713066458233872e-16	7.891216120909674e-18	4.374591614050001e-17	2.2490267277899643e-17	1.8455184946301992e-16	2.2197449100233164e-17	1.205001339799131e-16	6.695373920808614e-18	2.122855253124693e-16	5.979574871599266e-17
54627.05010000409	1.0702456678596491e-16	7.9046182937013e-18	4.344883871334716e-17	2.2231869281254518e-17	1.8437089931076189e-16	2.1912495436289217e-17	1.2034189868251031e-16	6.633572572059509e-18	2.120573121983138e-16	5.896322849946863e-17
54627.10010000409	1.0691911343749619e-16	7.917972044966596e-18	4.315167737194577e-17	2.196566737714102e-17	1.8418330801518592e-16	2.1617981942248014e-17	1.201828830114946e-16	6.5698212932423145e-18	2.1182787577813518e-16	5.81013452554637e-17
54627.150100004095	1.0681430792752158e-16	7.931285016305048e-18	4.285445512823547e-17	2.169174166440642e-17	1.8398889126735944e-16	2.1314044251871284e-17	1.2002306867213693e-16	6.504173318524791e-18	2.1159706220970628e-16	5.721026569453093e-17
54627.2001000041	1.0671015364265057e-16	7.94456502169822e-18	4.2557194993399873e-17	2.1410182079687844e-17	1.8378746398742723e-16	2.1000826464866225e-17	1.1986243731870393e-16	6.436685268262641e-18	2.1136471326075319e-16	5.629016574201248e-17
54627.2501000041	1.066066539651151e-16	7.957820043993017e-18	4.2259919977929876e-17	2.1121089348380733e-17	1.8357884031101187e-16	2.067848176241818e-17	1.1970097055395013e-16	6.367417362769195e-18	2.111306662697756e-16	5.5341230967062824e-17
54627.300100004104	1.0650381227993284e-16	7.971058229517715e-18	4.196265309182541e-17	2.08245760638678e-17	1.833628335755464e-16	2.0347173103576505e-17	1.1953864992859651e-16	6.2964336551983356e-18	2.1089475410568308e-16	5.4363657048826195e-17
54627.35010000411	1.0640163197172345e-16	7.984287884339123e-18	4.1665417344676795e-17	2.0520767913828446e-17	1.83139256306577e-16	2.0007074015208467e-17	1.193754569408157e-16	6.22380228508981e-18	2.1065680512622836e-16	5.335765028462621e-17
54627.40010000411	1.0630011643028006e-16	7.997517469116586e-18	4.136823574585748e-17	2.0209805075399163e-17	1.8290792020400015e-16	1.965836949055595e-17	1.1921137303571272e-16	6.149595754270894e-18	2.1041664313523738e-16	5.232342814601851e-17
54627.45010000411	1.0619926903226323e-16	8.010755594770846e-18	4.107113130468371e-17	1.9891843804408035e-17	1.826686361282562e-16	1.9301257014255214e-17	1.1904637960480725e-16	6.073891226836145e-18	2.1017408733862317e-16	5.1261219889817223e-17
54627.500100004116	1.0609909316706814e-16	8.024011016494356e-18	4.0774127030547005e-17	1.9567058248487712e-17	1.8242121408647412e-16	1.8935947735085423e-17	1.1888045798550892e-16	5.996770855001499e-18	2.0992895229917754e-16	5.017126723277373e-17
54627.55010000412	1.0599959222130426e-16	8.037292628444051e-18	4.047724593303467e-17	1.9235642518162898e-17	1.8216546321854841e-16	1.856266781181732e-17	1.1871358946059708e-16	5.9183221326324655e-18	2.0968104789012835e-16	4.905382510059836e-17
54627.60010000412	1.0590076957362192e-16	8.05060946104675e-18	4.0180511022143623e-17	1.8897813056322548e-17	1.8190119178318353e-16	1.8181659962557778e-17	1.1854575525769413e-16	5.838638278223877e-18	2.0943017924745687e-16	4.790916246457302e-17
54627.650100004124	1.0580262861978359e-16	8.063970670085193e-18	3.988394530834669e-17	1.8553811352604896e-17	1.8162820714386407e-16	1.7793185254033098e-17	1.1837693654874258e-16	5.7578186490272324e-18	2.0917614672096328e-16	4.673756328230144e-17
54627.70010000413	1.0570517273247029e-16	8.077385536770751e-18	3.958757180281544e-17	1.8203907057143836e-17	1.8134631575478239e-16	1.7397525174718243e-17	1.182071144494777e-16	5.675969187819329e-18	2.0891874582407014e-16	4.55393275634423e-17
54627.75010000413	1.056084053078424e-16	8.090863456602913e-18	3.92914135175377e-17	1.7848401556853476e-17	1.810553231467088e-16	1.6994984044733228e-17	1.1803627001889667e-16	5.593202903574731e-18	2.086577671823559e-16	4.431477258687906e-17
54627.80010000413	1.0551232973091761e-16	8.104413937368556e-18	3.8995493465471106e-17	1.7487632087343615e-17	1.807550339127973e-16	1.6585891826521926e-17	1.1786438425873312e-16	5.50964038681702e-18	2.0839299648080667e-16	4.306423430321783e-17
54627.850100004136	1.0541694937517281e-16	8.118046589161935e-18	3.8699834660648584e-17	1.7121976465046278e-17	1.8044525169434367e-16	1.6170607413868405e-17	1.1769143811291518e-16	5.425410359879128e-18	2.081242144097757e-16	4.1788068966405284e-17
54627.90010000414	1.0532226763477865e-16	8.131771120902627e-18	3.840446011839817e-17	1.6751858536374537e-17	1.8012577916647843e-16	1.5749522493360318e-17	1.1751741246704872e-16	5.3406502614115205e-18	2.0785119660964055e-16	4.048665505161856e-17
54627.95010000414	1.0522828790151803e-16	8.145597331623337e-18	3.810939285549665e-17	1.637775445443006e-17	1.7979641802380385e-16	1.5323066092661176e-17	1.1734228814786918e-16	5.255506863353951e-18	2.0757371361414594e-16	3.9160395534749056e-17
54628.000100004145	1.0513501354608217e-16	8.159535103464203e-18	3.7814655890193637e-17	1.6000199907662798e-17	1.7945696896597312e-16	1.489170995459282e-17	1.1716604592271037e-16	5.170136917121014e-18	2.0729153079242178e-16	3.7809720633828555e-17
54628.05010000415	1.050424479709988e-16	8.17359439568582e-18	3.752027224250675e-17	1.5619798438695147e-17	1.7910723168319926e-16	1.4455974905974848e-17	1.1698866649896785e-16	5.084707823749528e-18	2.0700440828966446e-16	3.643509114761396e-17
54628.10010000415	1.0495059454735709e-16	8.187785236322767e-18	3.7226264934317996e-17	1.5237231003217708e-17	1.7874700484171325e-16	1.4016438426184466e-17	1.1681013052355983e-16	4.99939832032646e-18	2.0671210096646853e-16	3.503700257573963e-17
54628.15010000415	1.0485945667052154e-16	8.202117715236848e-18	3.6932656989476166e-17	1.485326692721761e-17	1.7837608606916078e-16	1.3573743663375808e-17	1.1663041858238008e-16	4.9143991718912454e-18	2.064143583367989e-16	3.361599027520499e-17
54628.20010000416	1.0476903772033637e-16	8.216601975820953e-18	3.6639471433995636e-17	1.4468776420052846e-17	1.779942719399184e-16	1.3128610196562627e-17	1.1644951119976774e-16	4.829913854164192e-18	2.061109245045891e-16	3.2172636010131034e-17
54628.25010000416	1.0467934108341107e-16	8.231248207105565e-18	3.634673129621598e-17	1.408474478829613e-17	1.7760135796037052e-16	1.268184689921216e-17	1.16267388837953e-16	4.746159207797856e-18	2.0580153809895322e-16	3.0707576402349233e-17
54628.30010000416	1.0459037015232443e-16	8.24606663618136e-18	3.6054459606961634e-17	1.3702288460126345e-17	1.7719713855410308e-16	1.2234367322674077e-17	1.160840318965166e-16	4.66336603931488e-18	2.0548593220799902e-16	2.922151401647117e-17
54628.350100004165	1.0450212830930841e-16	8.26106751974134e-18	3.5762679399541856e-17	1.3322672862079367e-17	1.7678140704703615e-16	1.1787208081374756e-17	1.1589942071184397e-16	4.581779637420436e-18	2.0516383431122953e-16	2.7715232158688096e-17
54628.40010000417	1.0441461893699293e-16	8.276261133974764e-18	3.5471413710115203e-17	1.2947332072932769e-17	1.7635395565249814e-16	1.1341550776696346e-17	1.157135355565646e-16	4.5016601660588274e-18	2.0483496621051806e-16	2.618961500791647e-17
54628.45010000417	1.0432784542596701e-16	8.291657769522738e-18	3.518068557771662e-17	1.257788999194566e-17	1.7591457545622192e-16	1.0898748025306806e-17	1.1552635663902443e-16	4.42328288756954e-18	2.0449904395964387e-16	2.4645675558628004e-17
54628.500100004174	1.0424181116045239e-16	8.307267717759217e-18	3.4890518044426115e-17	1.2216182473549218e-17	1.7546305640127684e-16	1.0460354129024206e-17	1.1533786410271212e-16	4.3469381608160604e-18	2.0415577779237403e-16	2.3084595262529084e-17
54628.55010000418	1.0415651953223198e-16	8.323101267107014e-18	3.46009341555043e-17	1.1864279468506057e-17	1.749991872729343e-16	1.0028160784331786e-17	1.1514803802571778e-16	4.272931150888266e-18	2.0380487204907701e-16	2.150778162229383e-17
54628.60010000418	1.0407197391438473e-16	8.339168689725889e-18	3.431195695957309e-17	1.1524505642697119e-17	1.745227556834606e-16	9.604237895109025e-18	1.1495685842017563e-16	4.201581179513084e-18	2.0344602510185428e-16	1.99169540879199e-17
54628.65010000418	1.0398817770744857e-16	8.355480233970273e-18	3.402360950874222e-17	1.119945720038083e-17	1.7403354805684076e-16	9.19097889117303e-18	1.1476430523169863e-16	4.1332206398767155e-18	2.030789292781722e-16	1.831427594152306e-17
54628.700100004186	1.0390513429325753e-16	8.372046115030105e-18	3.37359148587749e-17	1.0892011732268267e-17	1.7353134961342937e-16	8.791148780480293e-18	1.1457035833883482e-16	4.0681933974938306e-18	2.0270327078298276e-16	1.6702563479585664e-17
54628.75010000419	1.0382284706001288e-16	8.388876504150875e-18	3.344889606919323e-17	1.0605326910528887e-17	1.7301594435453122e-16	8.407931232484308e-18	1.1437499755249293e-16	4.006852601731236e-18	2.0231872961931408e-16	1.508563014989591e-17
54628.80010000419	1.0374131938994658e-16	8.405981521356054e-18	3.3162576203504086e-17	1.0342822930427249e-17	1.7248711504690737e-16	8.044968048805378e-18	1.1417820261539338e-16	3.949557842552758e-18	2.0192497950731673e-16	1.3468876562191788e-17
54628.850100004194	1.0366055467484152e-16	8.423371222949654e-18	3.287697832925938e-17	1.010814305551319e-17	1.7194464320720403e-16	7.706380281381368e-18	1.1397995320148698e-16	3.896671605737382e-18	2.0152168780174951e-16	1.1860350117166705e-17
54628.9001000042	1.0358055630170516e-16	8.441055593955366e-18	3.259212551830601e-17	9.905086908238267e-18	1.7138830908631558e-16	7.396755247797671e-18	1.1378022891541364e-16	3.848555008783372e-18	2.011085154078871e-16	1.027274822409961e-17
54628.9501000042	1.0350132764759599e-16	8.459044535419262e-18	3.2308040846797965e-17	9.737512796710357e-18	1.708178916536636e-16	7.121078852791801e-18	1.1357900929191068e-16	3.80556283948023e-18	2.0068511669583374e-16	8.72741353975388e-18
54629.0001000042	1.0342287211066423e-16	8.47734785853726e-18	3.2024747395479396e-17	9.609208840772571e-18	1.7023316858139896e-16	6.884590430820697e-18	1.1337627379525536e-16	3.768037969159432e-18	2.0025113941322494e-16	7.262675863002015e-18
54629.050100004206	1.0334519307513161e-16	8.495975269263381e-18	3.174226824977501e-17	9.523738029215822e-18	1.6963391622853462e-16	6.6925418368250484e-18	1.1317200181870095e-16	3.736305270246905e-18	1.9980622459630162e-16	5.951356646920496e-18
54629.10010000421	1.0326829392959738e-16	8.514936362128016e-18	3.146062649994966e-17	9.484268945519142e-18	1.6901990962499046e-16	6.549858278881657e-18	1.1296617268389015e-16	3.710665228466745e-18	1.99350006479336e-16	4.932171955481509e-18
54629.15010000421	1.0319217805828329e-16	8.534240608989944e-18	3.1179845241210805e-17	9.493410166074016e-18	1.6839092245556674e-16	6.46072713048728e-18	1.1275876564028887e-16	3.691387497041988e-18	1.9888211240239316e-16	4.4271243630353116e-18
54629.200100004215	1.0311684843432202e-16	8.553896697005397e-18	nan	nan	1.6774675191725919e-16	6.428026615793143e-18	1.1254976572936967e-16	3.678667367493915e-18	1.984022385851145e-16	4.616372027691304e-18
54629.25010000422	1.0304230185535798e-16	8.573903502712025e-18	nan	nan	1.670875630815032e-16	6.450934011108082e-18	1.1233920098651211e-16	3.672384566308787e-18	1.9791063131703366e-16	5.403673862672892e-18
54629.30010000422	1.029685303992719e-16	8.594252360895662e-18	nan	nan	1.6641380241439563e-16	6.525477659603417e-18	1.121271185696243e-16	3.672256690172792e-18	1.9740777821153944e-16	6.5465652331967904e-18
54629.35010000422	1.028955260070475e-16	8.614934286501516e-18	nan	nan	1.6572592224195374e-16	6.646540243462392e-18	1.1191356565406142e-16	3.677965973863118e-18	1.9689416118115122e-16	7.866054815411531e-18
54629.400100004226	1.0282328063996433e-16	8.635940177795935e-18	nan	nan	1.650243735972096e-16	6.808336160834885e-18	1.1169858934582985e-16	3.689165780394679e-18	1.9637025543803915e-16	9.26512874992047e-18
54629.45010000423	1.0275178624378159e-16	8.657260824827515e-18	nan	nan	1.6430960625499805e-16	7.004835170386139e-18	1.1148223668305977e-16	3.705486866402216e-18	1.9583652963453406e-16	1.0693621519745023e-17
54629.50010000423	1.026810347805747e-16	8.678886920081517e-18	nan	nan	1.6358206876668447e-16	7.230111106606004e-18	1.1126455463745679e-16	3.726543699067358e-18	1.9529344600202605e-16	1.2124475710346356e-17
54629.550100004235	1.0261101819092944e-16	8.700809069441442e-18	nan	nan	1.6284220849481057e-16	7.478587369963283e-18	1.1104559011575738e-16	3.7519405700256544e-18	1.9474146048828202e-16	1.3542143283445062e-17
54629.60010000424	1.0254172843333964e-16	8.723017803440897e-18	nan	nan	1.6209047164766168e-16	7.745181190693018e-18	1.1082538996119571e-16	3.781277298267175e-18	1.9418102289321208e-16	1.4937108380213832e-17
54629.65010000424	1.024731574627175e-16	8.745503582450789e-18	nan	nan	1.6132730331378523e-16	8.025365820500098e-18	1.1060400095494228e-16	3.814154368660976e-18	1.9361257700311112e-16	1.6303204450986617e-17
54629.700100004244	1.0240529722482223e-16	8.768256811571539e-18	nan	nan	1.605531474964184e-16	8.315175000044481e-18	1.1038146981757863e-16	3.8501774085721835e-18	1.9303656072340703e-16	1.763622881406107e-17
54629.75010000425	1.0233813967934154e-16	8.791267846516052e-18	nan	nan	1.5976844714787292e-16	8.611171880159774e-18	1.1015784321052529e-16	3.8889609566148416e-18	1.9245340620993968e-16	1.8933188234580683e-17
54629.80010000425	1.0227167677442237e-16	8.814527003023657e-18	nan	nan	1.5897364420383016e-16	8.91039939442392e-18	1.0993316773750969e-16	3.9301315212874065e-18	1.9186353999880421e-16	2.0191867641442114e-17
54629.85010000425	1.0220590046497693e-16	8.838024566886285e-18	nan	nan	1.581691796176058e-16	9.210323634090314e-18	1.0970748994599925e-16	3.9733299611623195e-18	1.9126738313477926e-16	2.1410572665344483e-17
54629.900100004255	1.0214080270114195e-16	8.861750799464154e-18	nan	nan	1.5735549339432866e-16	9.508777299576163e-18	1.09480856328671e-16	4.018213242265476e-18	1.9066535129837389e-16	2.258796995678792e-17
54629.95010000426	1.0207637544021738e-16	8.885695948567609e-18	nan	nan	1.5653302462507672e-16	9.803907088092735e-18	1.0925331332482809e-16	4.064455642997446e-18	1.9005785493151597e-16	2.372298475327974e-17
54630.00010000426	1.0201261063035018e-16	8.90985025543841e-18	nan	nan	1.55702211520953e-16	1.0094126777033117e-17	1.0902490732186947e-16	4.111749483889486e-18	1.8944529936191015e-16	2.481473317991693e-17
54630.050100004264	1.0194950022565663e-16	8.934203960106776e-18	nan	nan	1.5486349144710656e-16	1.0378076497701372e-17	1.0879568465671473e-16	4.159805460403628e-18	1.8882808492609197e-16	2.5862476301695513e-17
54630.10010000427	1.0188703618184489e-16	8.958747312592309e-18	nan	nan	1.5401730095670495e-16	1.0654587995118681e-17	1.0856569161725713e-16	4.208352653521704e-18	1.8820660709120444e-16	2.686558818944702e-17
54630.15010000427	1.0182521045104145e-16	8.983470575864154e-18	nan	nan	1.5316407582485398e-16	1.0922655328366509e-17	1.0833497444379689e-16	4.257138286622326e-18	1.8758125657552188e-16	2.782353324712701e-17
54630.20010000427	1.0176401498497486e-16	9.00836403419324e-18	nan	nan	1.5230425108247065e-16	1.1181410336593294e-17	1.0810357933048742e-16	4.305927289291243e-18	1.869524194677488e-16	2.8735849802516846e-17
54630.250100004276	1.0170344173696553e-16	9.03341800046624e-18	nan	nan	1.5143826105011487e-16	1.1430102184053985e-17	1.0787155242676116e-16	4.3545017202849376e-18	1.8632047734511683e-16	2.960213802381364e-17
54630.30010000428	1.0164348266391544e-16	9.058622820038656e-18	nan	nan	1.5056653937176452e-16	1.1668080345118569e-17	1.0763893983878407e-16	4.402660093464284e-18	1.856858073903065e-16	3.042205088219845e-17
54630.35010000428	1.015841297171552e-16	9.0839688786809e-18	nan	nan	1.4968951904856426e-16	1.1894780463255459e-17	1.0740578763086659e-16	4.4502166426565685e-18	1.8504878250721864e-16	3.119528729798209e-17
54630.400100004284	1.0152537484363789e-16	9.109446605987501e-18	nan	nan	1.4880763247252307e-16	1.2109712597525802e-17	1.0717214182692415e-16	4.497000554294452e-18	1.8440977143561948e-16	3.192158687862641e-17
54630.45010000429	1.0146721000583689e-16	9.135046483309826e-18	nan	nan	1.479213114601781e-16	1.2312451446462723e-17	1.0693804841189234e-16	4.542855190466477e-18	1.8376913886468443e-16	3.260072583599032e-17
54630.50010000429	1.0140962715866441e-16	9.16075904598881e-18	nan	nan	1.470309872862182e-16	1.2502628207873258e-17	1.0670355333316215e-16	4.587637319731711e-18	1.8312724554546498e-16	3.3232513790665906e-17
54630.55010000429	1.0135261824350215e-16	9.186574889921146e-18	nan	nan	1.4613709071708142e-16	1.2679923792579623e-17	1.0646870250202035e-16	4.631216368600763e-18	1.8248444840230213e-16	3.381679125379433e-17
54630.600100004296	1.0129617522680306e-16	9.212484675508503e-18	nan	nan	1.4524005204451061e-16	1.2844063160472043e-17	1.0623354179506506e-16	4.6734737029937446e-18	1.818411006432105e-16	3.435342763412457e-17
54630.6501000043	1.0124029005233656e-16	9.238479133201822e-18	nan	nan	1.4434030111908335e-16	1.2994810589263297e-17	1.0599811705565126e-16	4.714301946065741e-18	1.8119755186925686e-16	3.484231965854925e-17
54630.7001000043	1.011849546865556e-16	9.264549064443543e-18	nan	nan	1.4343826738371346e-16	1.3131965721008693e-17	1.0576247409529954e-16	4.753604336462711e-18	1.8055414818295696e-16	3.528339012333145e-17
54630.750100004305	1.0113016106407663e-16	9.290685349081689e-18	nan	nan	1.425343799071222e-16	1.3255360260011236e-17	1.0552665869514682e-16	4.7912941293375225e-18	1.7991123229571241e-16	3.567658691423805e-17
54630.80010000431	1.0107590115811783e-16	9.31687894686562e-18	nan	nan	1.4162906741728948e-16	1.336485521907077e-17	1.0529071660734982e-16	4.827294041023631e-18	1.79269143634312e-16	3.602188224924574e-17
54630.85010000431	1.0102216691563231e-16	9.343120901768417e-18	nan	nan	1.4072275833487888e-16	1.3460338630227038e-17	1.0505469355652544e-16	4.861535737304568e-18	1.786282184465203e-16	3.6319272109022077e-17
54630.90010000431	1.0096895028397109e-16	9.369402344327807e-18	nan	nan	1.3981588080664087e-16	1.3541723651785265e-17	1.0481863524117086e-16	4.893959364429961e-18	1.7798878990577451e-16	3.656877582910704e-17
54630.95010000432	1.0091624322839324e-16	9.395714495992284e-18	nan	nan	1.3890886273879986e-16	1.3608947016409982e-17	1.0458258733508681e-16	4.924513121538236e-18	1.7735118821501396e-16	3.6770435834461096e-17
54631.00010000432	1.0086403769067844e-16	9.422048670743438e-18	nan	nan	1.3800213183042444e-16	1.3661967775682869e-17	1.0434659548880439e-16	4.953152872770031e-18	1.7671574070966422e-16	3.6924317502341176e-17
54631.05010000432	1.0081232563688167e-16	9.448396278045764e-18	nan	nan	1.3709611560677816e-16	1.370076630547867e-17	1.0411070533100336e-16	4.9798417971449295e-18	1.760827719597961e-16	3.7030509143762696e-17
54631.100100004325	1.0076109901276213e-16	9.474748825413979e-18	nan	nan	1.3619124145265674e-16	1.3725343543964824e-17	1.0387496246993736e-16	5.0045500741566445e-18	1.7545260387148433e-16	3.7089122097360346e-17
54631.15010000433	1.0071034977681365e-16	9.501097921503093e-18	nan	nan	1.3528793664572076e-16	1.3735720440412453e-17	1.0363941249485058e-16	5.027254602970524e-18	1.74825555787385e-16	3.710029093257329e-17
54631.20010000433	1.0066006988235661e-16	9.52743527571615e-18	nan	nan	1.343866283898112e-16	1.3731937598540461e-17	1.0340410097740834e-16	5.047938753127426e-18	1.7420194458655474e-16	3.7064173761877465e-17
54631.250100004334	1.0061025127793593e-16	9.55375270479462e-18	nan	nan	1.3348774384826257e-16	1.371405510296863e-17	1.0316907347310563e-16	5.0665921446824654e-18	1.7358208478353353e-16	3.698095266446372e-17
54631.30010000434	1.0056088592960659e-16	9.580042128368093e-18	nan	nan	1.3259171017720416e-16	1.3682152521784383e-17	1.0293437552269212e-16	5.083210455768865e-18	1.7296628862670997e-16	3.685083422646337e-17
54631.35010000434	1.0051196578432167e-16	9.606295575946803e-18	nan	nan	1.316989545588639e-16	1.3636329082318911e-17	1.0270005265359398e-16	5.097795255640166e-18	1.7235486619599467e-16	3.667405020564194e-17
54631.40010000434	1.004634827942077e-16	9.632505185864052e-18	nan	nan	1.3080990423486718e-16	1.357670402120139e-17	1.0246615038132493e-16	5.110353861327186e-18	1.717481254998166e-16	3.64508583316297e-17
54631.450100004346	1.0041542892293192e-16	9.658663208120777e-18	nan	nan	1.299249865395315e-16	1.3503417113629412e-17	1.0223271421091552e-16	5.120899216107693e-18	1.7114637257146924e-16	3.618154325634416e-17
54631.50010000435	1.0036779611744741e-16	9.684762003511548e-18	nan	nan	1.29044628933174e-16	1.3416629390836565e-17	1.0199978963831821e-16	5.1294497880479245e-18	1.705499115648223e-16	3.586641767349517e-17
54631.55010000435	1.003205763326664e-16	9.710794046845202e-18	nan	nan	1.2816925903540707e-16	1.3316524058926403e-17	1.0176742215183522e-16	5.1360294869456074e-18	1.6995904484942463e-16	3.550582363119047e-17
54631.600100004354	1.0027376152190927e-16	9.73675192667687e-18	nan	nan	1.2729930465845702e-16	1.3203307636834406e-17	1.015356572335278e-16	5.1406675980048545e-18	1.6937407310501183e-16	3.5100134067969204e-17
54631.65010000436	1.0022734364565961e-16	9.762628346392279e-18	nan	nan	1.2643519384047124e-16	1.3077211336191181e-17	1.0130454036063767e-16	5.1433987306337145e-18	1.687952954154472e-16	3.464975461049129e-17
54631.70010000436	1.0018131465763577e-16	9.788416125823227e-18	nan	nan	1.2557735487885302e-16	1.2938492711546677e-17	1.0107411700700646e-16	5.144262780718722e-18	1.6822300936210821e-16	3.415512568110397e-17
54631.75010000436	1.001356665059847e-16	9.814108201516401e-18	nan	nan	1.2472621636359557e-16	1.2787437615835515e-17	1.0084443264448343e-16	5.1433049047253605e-18	1.6765751111674503e-16	3.3616724976303225e-17
54631.800100004366	1.0009039114959818e-16	9.839697626581951e-18	nan	nan	1.238822072106317e-16	1.2624362503344093e-17	1.0061553274434423e-16	5.140575503924018e-18	1.670990955338259e-16	3.3035070393679133e-17
54631.85010000437	1.0004548054657206e-16	9.865177571752742e-18	nan	nan	1.230457566952018e-16	1.244961713086945e-17	1.0038746277871363e-16	5.136130216959374e-18	1.665480562423928e-16	3.241072350652894e-17
54631.90010000437	1.0000092663948192e-16	9.890541326191132e-18	nan	nan	1.2221729448523312e-16	1.226358771757157e-17	1.0016026822197267e-16	5.130029918883929e-18	1.660046857374463e-16	3.1744293713800186e-17
54631.950100004375	9.995672140114799e-17	9.915782296644663e-18	nan	nan	1.2139725067474728e-16	1.2066700635087626e-17	9.993399455217922e-17	5.122340724651352e-18	1.6546927547087594e-16	3.103644323089165e-17
54632.00010000438	9.991285677613565e-17	9.940894009806677e-18	nan	nan	1.205860558172758e-16	1.1859426712203575e-17	9.970868725247908e-17	5.1131339948910384e-18	1.6494211594196186e-16	3.028789313763918e-17
54632.05010000438	9.98693247217448e-17	9.965870110149825e-18	nan	nan	1.1978414095930795e-16	1.1642286252516866e-17	9.948439181252463e-17	5.102486341615688e-18	1.6442349678746082e-16	2.949943076868211e-17
54632.10010000438	9.982611719089792e-17	9.990704360429176e-18	nan	nan	1.1899193767376213e-16	1.1415854879074806e-17	9.926115372989112e-17	5.090479631265018e-18	1.6391370687130003e-16	2.8671918825655494e-17
54632.150100004386	9.978322613850717e-17	1.0015390643758228e-17	nan	nan	1.1820987809347707e-16	1.1180770336336644e-17	9.903901851149133e-17	5.077200982263696e-18	1.6341303437389609e-16	2.780630672099864e-17
54632.20010000439	9.974064352107663e-17	1.0039922960932968e-17	nan	nan	1.174383949447383e-16	1.0937740396150546e-17	9.881803167498712e-17	5.06274275396489e-18	1.6292176688111823e-16	2.6903644845460374e-17
54632.25010000439	9.969836128754915e-17	1.0064295432245493e-17	nan	nan	1.1667792158083545e-16	1.0687552028823453e-17	9.859823875020902e-17	5.047202523571328e-18	1.6244019147291653e-16	2.596510270911717e-17
54632.300100004395	9.96563714059695e-17	1.0088502296431728e-17	nan	nan	1.1592889201564265e-16	1.0431082010099907e-17	9.837968528057229e-17	5.0306830472734584e-18	1.6196859481163166e-16	2.4991992274593198e-17
54632.3501000044	9.96146658193112e-17	1.0112537909729865e-17	nan	nan	1.1519174095724387e-16	1.0169309134791497e-17	9.816241682449155e-17	5.013292201509118e-18	1.6150726323000617e-16	2.398579833549667e-17
54632.4001000044	9.957323649203742e-17	1.0136396747465448e-17	nan	nan	1.1446690384158572e-16	9.903328190634934e-18	9.794647895679344e-17	4.9951428999003646e-18	1.6105648281891732e-16	2.294821857706577e-17
54632.450100004404	9.95320753714992e-17	1.0160073402768008e-17	nan	nan	1.1375481686617723e-16	9.634365800044004e-18	9.77319172701372e-17	4.9763529810741636e-18	1.6061653951484671e-16	2.188121712094858e-17
54632.50010000441	9.949117441579239e-17	1.0183562586008467e-17	nan	nan	1.1305591702381955e-16	9.363798145841617e-18	9.751877737643049e-17	4.957045062225379e-18	1.6018771918711102e-16	2.0787097109584828e-17
54632.55010000441	9.945052557982922e-17	1.0206859123947863e-17	nan	nan	1.1237064213638186e-16	9.093170435790408e-18	9.730710490824477e-17	4.937346353015629e-18	1.5977030772486532e-16	1.966860055747738e-17
54632.60010000441	9.941012082250145e-17	1.022995796232733e-17	nan	nan	1.1169943088862408e-16	8.824217697272283e-18	9.709694552023117e-17	4.917388424140557e-18	1.5936459112390416e-16	1.8529047812575162e-17
54632.650100004415	9.936995209195604e-17	1.0252854159972084e-17	nan	nan	1.1104272286205923e-16	8.558886086735518e-18	9.688834489053967e-17	4.897306924720198e-18	1.589708555732743e-16	1.737253536358038e-17
54632.70010000442	9.933001135146228e-17	1.0275542893442399e-17	nan	nan	1.1040095856886624e-16	8.299353301941475e-18	9.668134872223899e-17	4.877241242669304e-18	1.5858938754171952e-16	1.620422068721596e-17
54632.75010000442	9.929029054598348e-17	1.0298019454566469e-17	nan	nan	1.0977457948585566e-16	8.048045856855272e-18	9.647600274472645e-17	4.857334102223403e-18	1.582204738639764e-16	1.5030738232014273e-17
54632.800100004424	9.925078164038075e-17	1.0320279248974345e-17	nan	nan	1.0916402808847667e-16	7.807649903214328e-18	9.627235271515653e-17	4.8377310930930274e-18	1.5786440182693703e-16	1.38608138149865e-17
54632.85010000443	9.921147659036223e-17	1.034231779634225e-17	nan	nan	1.0856974788488932e-16	7.581111009212214e-18	9.607044441985371e-17	4.818580126167977e-18	1.575214592557e-16	1.2706177128555258e-17
54632.90010000443	9.917236734089121e-17	1.0364130730288677e-17	nan	nan	1.0799218345008215e-16	7.371617008685067e-18	9.587032367573085e-17	4.800030811384637e-18	1.5719193459952484e-16	1.1582908904712587e-17
54632.95010000443	9.913344585722678e-17	1.0385713797372482e-17	nan	nan	1.0743178046005608e-16	7.182557084529583e-18	9.567203633171539e-17	4.782233754322274e-18	1.5687611701771125e-16	1.0513371872379283e-17
54633.000100004436	9.909470408950564e-17	1.0407062855109431e-17	nan	nan	1.0688898572605765e-16	7.01745026301424e-18	9.547562827016421e-17	4.765339769336333e-18	1.5657429646541796e-16	9.528762474679483e-18
54633.05010000444	9.905613399622166e-17	1.0428173874990494e-17	nan	nan	1.0636424722887874e-16	6.879838286103083e-18	9.528114540828365e-17	4.749499008579401e-18	1.5628676377944272e-16	8.671815021329988e-18
54633.10010000444	9.901772753228702e-17	1.0449042936404354e-17	nan	nan	1.0585801415322176e-16	6.77314216998424e-18	9.508863369955805e-17	4.734860008072821e-18	1.5601381076397836e-16	7.997813056377584e-18
