MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_i'	sdss_i'_err	sdss_r	sdss_r_err	sdss_r'	sdss_r'_err	sdss_u	sdss_u_err	sdss_u'	sdss_u'_err	sdss_z	sdss_z_err
55251.400979918544	3.215240996364365e-16	1.576053108722026e-17	1.8705725646127682e-16	2.0336124748924326e-18	2.8665472614279634e-16	3.602519672210406e-18	1.1490059852908145e-16	9.073037383464707e-18	3.15394878331363e-16	5.888554614849539e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.45097991855	3.2132617667823234e-16	1.5779397778000464e-17	1.86904867273486e-16	2.0346398306645283e-18	2.86449945313764e-16	3.605329949428747e-18	1.1480871480836202e-16	9.077632644440332e-18	3.1514323357155847e-16	5.8968874788097945e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.50097991855	3.21128375779816e-16	1.5792983395901872e-17	1.8675260220774052e-16	2.0359306374915635e-18	2.86245310778967e-16	3.608812813872114e-18	1.1471690456585172e-16	9.08456206055638e-18	3.1489178959319814e-16	5.902561830031259e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.55097991855	3.2093069689693215e-16	1.5800480532530827e-17	1.8660046121611678e-16	2.0372851258901063e-18	2.8604082242942156e-16	3.6124608673793674e-18	1.1462516774205515e-16	9.092434955370831e-18	3.146405462352946e-16	5.905171327437547e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.600979918556	3.2073313996911867e-16	1.580150732518851e-17	1.8644844410692055e-16	2.0385267099156417e-18	2.858364801653923e-16	3.615825015685685e-18	1.1453350427817144e-16	9.100000551993437e-18	3.1438950333929166e-16	5.904524377917189e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.65097991856	3.2053570491973154e-16	1.5796113903064718e-17	1.862965508961263e-16	2.039506676654832e-18	2.856322838771598e-16	3.618525190349004e-18	1.1444191411516814e-16	9.106179563040602e-18	3.1413866074101093e-16	5.9006474060367345e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.70097991856	3.2033839165583757e-16	1.5784781419161918e-17	1.861447814559379e-16	2.04010676196381e-18	2.854282334645684e-16	3.620258582743767e-18	1.1435039719725387e-16	9.110088739505117e-18	3.138880182840235e-16	5.893784427098643e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.750979918565	3.2014120006834986e-16	1.576841361632779e-17	1.8599313561063553e-16	2.040240696498498e-18	2.852243288207361e-16	3.620805660871356e-18	1.1425895346146074e-16	9.111059247130452e-18	3.1363757580878546e-16	5.884392911317249e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.80097991857	3.199441300319595e-16	1.5748320392320805e-17	1.858416133921683e-16	2.03985715994117e-18	2.850205698438258e-16	3.620034297262838e-18	1.1416758285176583e-16	9.108649612040508e-18	3.133873331549931e-16	5.8731355223955904e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.85097991857	3.1974718140519363e-16	1.572619238609617e-17	1.8569021449702022e-16	2.0389393561632305e-18	2.8481695642790136e-16	3.6179021536747385e-18	1.1407628530959973e-16	9.102653930386787e-18	3.1313729016241886e-16	5.8608671158996145e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.90097991857	3.195503540304371e-16	1.570406524809174e-17	1.855389390529875e-16	2.0375059619603987e-18	2.846134884716511e-16	3.614457485788469e-18	1.1398506077755057e-16	9.093105733030842e-18	3.1288744667303826e-16	5.848616002108424e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55251.950979918576	3.1935364773381856e-16	1.56842720305989e-17	1.8538778678850322e-16	2.03561100958545e-18	2.8441016586934916e-16	3.609838397932363e-18	1.138939091947339e-16	9.080277756424399e-18	3.126378025257879e-16	5.8375584638988845e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.00097991858	3.191570623253583e-16	1.566938209897933e-17	1.8523675762369482e-16	2.0333423425718365e-18	2.8420698851590034e-16	3.604270500454653e-18	1.1380283050373786e-16	9.064677560921406e-18	3.1238835756195963e-16	5.828985362747091e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.05097991858	3.18960597598947e-16	1.5662125187104083e-17	1.8508585154258772e-16	2.0308208674374332e-18	2.8400395630883675e-16	3.598062843520869e-18	1.1371182464784502e-16	9.047038676201285e-18	3.1213911162314915e-16	5.824259954825045e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.100979918585	3.187642533451314e-16	1.5665079271356745e-17	1.8493506841738578e-16	2.0281974367453957e-18	2.8380106914411417e-16	3.5916018225684515e-18	1.1362089156709699e-16	9.028306704703501e-18	3.1189006455080013e-16	5.824658505715779e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.15097991859	3.1856802951600615e-16	1.5677746899406705e-17	1.8478440808834372e-16	2.0256506370895676e-18	2.835983269191596e-16	3.585342908022996e-18	1.1353003120408187e-16	9.009619695171934e-18	3.116412161849129e-16	5.829933353852471e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.20097991859	3.1837192617747946e-16	1.5697393162556826e-17	1.846338704436399e-16	2.023382566731329e-18	2.833957295271964e-16	3.579799729956344e-18	1.1343924349722075e-16	8.992281839662627e-18	3.113925663683747e-16	5.838724081319554e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.250979918594	3.1817594338228414e-16	1.5721324050856652e-17	1.8448345562704503e-16	2.021613703223224e-18	2.831932768703808e-16	3.5755303308950306e-18	1.1334852839419474e-16	8.977729649755283e-18	3.111441149414896e-16	5.849679377117747e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.3009799186	3.1798008116706595e-16	1.5747025195979824e-17	1.8433316315932344e-16	2.020577741136689e-18	2.829909688386782e-16	3.573120266205439e-18	1.132578858345824e-16	8.967489802441813e-18	3.108958617479047e-16	5.8615313087179815e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.3509799186	3.1778433955241794e-16	1.5772233960227327e-17	1.8418299323216936e-16	2.0204290856523752e-18	2.82788805333299e-16	3.572953260878993e-18	1.1316731576004585e-16	8.963003958164137e-18	3.1064780662800004e-16	5.873135386649378e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.4009799186	3.175887185427807e-16	1.5794996941217286e-17	1.8403294554206687e-16	2.021002678365282e-18	2.8258678624746643e-16	3.574618362644303e-18	1.1307681811062672e-16	8.963982411653598e-18	3.1039994942504276e-16	5.8835020065504846e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.450979918605	3.1739321812658194e-16	1.5813714360992673e-17	1.8388302015291407e-16	2.022064177646089e-18	2.823849114810249e-16	3.5775268712771745e-18	1.1298639283076504e-16	8.968876162128069e-18	3.1015228997910904e-16	5.89182027629947e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.50097991861	3.171978382761637e-16	1.58271729607996e-17	1.8373321701678739e-16	2.0233923760778375e-18	2.8218318093161145e-16	3.581118472144855e-18	1.1289603986189145e-16	8.976160072824098e-18	3.099048281362011e-16	5.897475316323686e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.55097991861	3.170025789478594e-16	1.5834568932514165e-17	1.8358353576627278e-16	2.024785049144156e-18	2.819815944926597e-16	3.584878139031985e-18	1.1280575914821455e-16	8.984410970668607e-18	3.0965756373548346e-16	5.900060112600755e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.600979918614	3.1680744008197224e-16	1.5835522152261566e-17	1.8343397648124287e-16	2.026063733513709e-18	2.81780152064224e-16	3.588349923547602e-18	1.127155506295444e-16	8.992348372586129e-18	3.0941049662090696e-16	5.8993827695527826e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.65097991862	3.16612421602696e-16	1.583008260267006e-17	1.8328453901792696e-16	2.0270777652642893e-18	2.8157885354299574e-16	3.591147915670878e-18	1.1262541424800614e-16	8.998867097641904e-18	3.0916362663345953e-16	5.8954697949836496e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.70097991862	3.164175234183192e-16	1.581872941319881e-17	1.8313522331242692e-16	2.027707093860225e-18	2.813776988259816e-16	3.5929646280855245e-18	1.1253534994757684e-16	9.003062614614308e-18	3.0891695361883945e-16	5.888565670538917e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.75097991862	3.1622274542105514e-16	1.5802362466676296e-17	1.8298602926889566e-16	2.0278648008498993e-18	2.811766878093476e-16	3.5935771303922684e-18	1.124453576680666e-16	9.004249928588547e-18	3.0867047741537555e-16	5.87912870845889e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.800979918626	3.1602808748711665e-16	1.5782286043735336e-17	1.8283695679148602e-16	2.0274987386647587e-18	2.8097582039283276e-16	3.5928512397072594e-18	1.12355437355073e-16	9.001976888786289e-18	3.0842419787043747e-16	5.8678227916027004e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.85097991863	3.158335494768303e-16	1.5760183537024778e-17	1.8268800575240178e-16	2.026591925864042e-18	2.807750964711317e-16	3.590743935635741e-18	1.1226558895164717e-16	8.996032602518954e-18	3.0817811482493713e-16	5.855504328580572e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.90097991863	3.1563913123440584e-16	1.5738081912201403e-17	1.825391760877449e-16	2.025163415206339e-18	2.8057451594177663e-16	3.58730419833982e-18	1.121758123962102e-16	8.986451397189594e-18	3.0793222812252155e-16	5.843203503177068e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55252.950979918634	3.154448325881808e-16	1.5718304367622326e-17	1.8239046765374466e-16	2.023267635564599e-18	2.803740787075544e-16	3.582672235079899e-18	1.1208610763297066e-16	8.973512599970526e-18	3.076865376056981e-16	5.832098713686289e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.00097991864	3.1525065335047545e-16	1.570340961226776e-17	1.8224188027468128e-16	2.0209935183650297e-18	2.8017378466000675e-16	3.57707710176098e-18	1.1199647460497967e-16	8.957736023389201e-18	3.074410431179618e-16	5.823483110087135e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.05097991864	3.1505659331771227e-16	1.5696116396354215e-17	1.820934140464019e-16	2.0184636504980135e-18	2.7997363369918817e-16	3.57083255069265e-18	1.119069132557513e-16	8.939872902745715e-18	3.0719574450387134e-16	5.818722289879787e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.10097991864	3.148626522829911e-16	1.5698992758414122e-17	1.8194506871331418e-16	2.015830636919111e-18	2.797736257222104e-16	3.5643308696004425e-18	1.1181742352694766e-16	8.92089161434831e-18	3.069506416057061e-16	5.8190946069653815e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.150979918646	3.1466883019900407e-16	1.5711542987169837e-17	1.817968442754181e-16	2.013275134250592e-18	2.795737606283922e-16	3.5580343974826666e-18	1.1172800535999934e-16	8.90195746416816e-18	3.0670573426741696e-16	5.824351926075368e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.20097991865	3.144751271308188e-16	1.5731042575415752e-17	1.8164874057296842e-16	2.0110017073364615e-18	2.793740383140046e-16	3.55246440703166e-18	1.1163865869980946e-16	8.884405556636586e-18	3.0646102233325873e-16	5.8331314627286536e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.25097991865	3.142815431305478e-16	1.5754808214603617e-17	1.8150075752609254e-16	2.0092334164205333e-18	2.7917445867636954e-16	3.548187071205945e-18	1.115493834887346e-16	8.869705813065402e-18	3.0621650564733424e-16	5.844079445387297e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.300979918655	3.1408807823440317e-16	1.578033580119834e-17	1.8135289500699429e-16	2.008206374865973e-18	2.7897502161533135e-16	3.5457961470873556e-18	1.1146017966866834e-16	8.859419328395522e-18	3.059721840561014e-16	5.855925574538343e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.35097991866	3.1389473246271897e-16	1.5805372087539317e-17	1.8120515301567362e-16	2.008076768059421e-18	2.7877572702610995e-16	3.5456805395981294e-18	1.113710471824303e-16	8.855018839308289e-18	3.057280574001683e-16	5.867523194716867e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.40097991866	3.13701505819842e-16	1.5827971855392712e-17	1.8105753128056368e-16	2.0086778537420465e-18	2.785765748091803e-16	3.5474238113847164e-18	1.1128198597469202e-16	8.8562084887704e-18	3.0548412552842403e-16	5.877880822728184e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.45097991866	3.1350839829438765e-16	1.5846542067764946e-17	1.8091002989751157e-16	2.0097724994225094e-18	2.783775648639662e-16	3.5504290681385144e-18	1.111929959850322e-16	8.861405514548559e-18	3.0524038828109687e-16	5.8861860241922965e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.50097991867	3.133154098590251e-16	1.5859874600801353e-17	1.8076264859495044e-16	2.0111372140112737e-18	2.7817869708736925e-16	3.554127897777109e-18	1.1110407716136331e-16	8.86905008203344e-18	3.049968455060882e-16	5.891822759376045e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.55097991867	3.1312254047061695e-16	1.5867169070892316e-17	1.8061538742080382e-16	2.012567179776878e-18	2.7797997137912863e-16	3.557997656842632e-18	1.1101522944557905e-16	8.877685733478993e-18	3.047534970486404e-16	5.8943832562833904e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.60097991867	3.129297900701677e-16	1.5868047010837756e-17	1.8046824618337746e-16	2.0138818198878664e-18	2.777813876370917e-16	3.5615755760192544e-18	1.1092645277633196e-16	8.886001543205176e-18	3.045103427506532e-16	5.893675282076822e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.650979918675	3.127371585828793e-16	1.5862558267956697e-17	1.8032122486669682e-16	2.014928780420402e-18	2.775829457584754e-16	3.564469917532191e-18	1.1083774710130314e-16	8.892865824446649e-18	3.04267382459952e-16	5.889725430104408e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.70097991868	3.1254464591805763e-16	1.5851180052972292e-17	1.801743233110167e-16	2.0155864400699773e-18	2.773846456437545e-16	3.5663685225655685e-18	1.107491123609972e-16	8.897352237659868e-18	3.0402461602071557e-16	5.882778698766503e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.75097991868	3.1235225196930677e-16	1.5834808585684825e-17	1.8002754138854087e-16	2.015767158609042e-18	2.7718648718898993e-16	3.567045076254973e-18	1.1066054850216921e-16	8.898759239581637e-18	3.037820432775786e-16	5.873294339128193e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.800979918684	3.121599766144043e-16	1.5814742815029678e-17	1.7988087909926934e-16	2.0154175758077646e-18	2.769884702987551e-16	3.566363341586319e-18	1.1057205546324029e-16	8.896623757919863e-18	3.035396640778348e-16	5.861937577117377e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.85097991869	3.1196781971523573e-16	1.5792659254982463e-17	1.7973433626748236e-16	2.0145209579592413e-18	2.7679059486606315e-16	3.564279631641823e-18	1.1048363319559552e-16	8.890729788835293e-18	3.0329747826520704e-16	5.849566556357475e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.90097991869	3.1177578111802616e-16	1.5770576626221543e-17	1.7958791276538376e-16	2.0130962676825437e-18	2.7659286079296525e-16	3.560843640025244e-18	1.103952816351095e-16	8.881112477265968e-18	3.030554856866092e-16	5.837213532328738e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55253.95097991869	3.115838606531984e-16	1.5750808773045042e-17	1.7944160852907543e-16	2.011198871507429e-18	2.763952679780446e-16	3.5561976615901415e-18	1.1030700072714831e-16	8.868057880086068e-18	3.0281368618584023e-16	5.826059258403926e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.000979918696	3.113920581353542e-16	1.57359042872939e-17	1.7929542368635358e-16	2.0089187644766036e-18	2.7619781632051483e-16	3.55057419330025e-18	1.1021879041707807e-16	8.852098367485456e-18	3.0257207961042166e-16	5.817399424978581e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.0509799187	3.112003733634194e-16	1.57285714903169e-17	1.791493577100589e-16	2.006379612051354e-18	2.760005057160164e-16	3.5442916921192835e-18	1.1013065064401437e-16	8.834003297753163e-18	3.0233066580574786e-16	5.812602231934999e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.1009799187	3.110088061329886e-16	1.573136898177327e-17	1.7900341082383474e-16	2.0037362662104896e-18	2.758033360698585e-16	3.537748296399714e-18	1.1004258135494378e-16	8.814764377659924e-18	3.0208944461812495e-16	5.8129483470062695e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.150979918704	3.1081735639737e-16	1.5743802696552898e-17	1.7885758286793587e-16	2.0011713521114706e-18	2.7560630727578984e-16	3.531413201495786e-18	1.099545824956954e-16	8.795574834212745e-18	3.018484158932511e-16	5.8181891231887296e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.20097991871	3.1062602422085437e-16	1.5763157992501173e-17	1.7871187371456613e-16	1.998891749717221e-18	2.754094192337598e-16	3.52581531796104e-18	1.0986665400885733e-16	8.777801425081941e-18	3.0160757947788824e-16	5.8269591546468935e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.25097991871	3.104348096548958e-16	1.5786761708857857e-17	1.7856628312410762e-16	1.9971232235597823e-18	2.752126718478164e-16	3.5215289023202435e-18	1.0977879583238769e-16	8.762948293870733e-18	3.0136693521955795e-16	5.837901949236635e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.30097991871	3.102437127352626e-16	1.5812119475225236e-17	1.7842081128825463e-16	1.9961043213968253e-18	2.7501606501454595e-16	3.519155890138143e-18	1.0969100791558803e-16	8.752611778131969e-18	3.011264829631988e-16	5.849744590755124e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.350979918716	3.1005273348199864e-16	1.5836986947071777e-17	1.782754579354403e-16	1.995992924501503e-18	2.7481959863158574e-16	3.519090343037287e-18	1.0960329020174097e-16	8.748296362682985e-18	3.0088622255823163e-16	5.86133802963908e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.40097991872	3.098618718994507e-16	1.5859426666731522e-17	1.7813022298579197e-16	1.996620489020976e-18	2.7462327260151246e-16	3.5209103753703575e-18	1.0951564263343459e-16	8.749699910222849e-18	3.0064615384974704e-16	5.871688697488299e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.45097991872	3.0967112797636796e-16	1.587785198951165e-17	1.7798510635943705e-16	1.9977474755861683e-18	2.744270868213328e-16	3.5240109080691814e-18	1.0942806515534049e-16	8.755205143060118e-18	3.004062766858743e-16	5.8799824599577975e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.500979918725	3.0948050168574957e-16	1.5891059661970734e-17	1.778401079605284e-16	1.9991476143318804e-18	2.742310411929929e-16	3.527815469309429e-18	1.0934055771189877e-16	8.763216697957731e-18	3.001665909131475e-16	5.885601990641393e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.55097991873	3.092899929849544e-16	1.589825254995482e-17	1.7769522761334628e-16	2.0006139187089115e-18	2.740351356169676e-16	3.5317938248041054e-18	1.092531202452345e-16	8.772244032701762e-18	2.9992709637999984e-16	5.88813867704518e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.60097991873	3.090996018157409e-16	1.5899053759780523e-17	1.7755046539776325e-16	2.001963781985785e-18	2.7383936998910755e-16	3.5354763892639225e-18	1.0916575269978781e-16	8.780945041305443e-18	2.9968779293281337e-16	5.8873999123902125e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.65097991873	3.0890932810424566e-16	1.5893513014912766e-17	1.7740582101026344e-16	2.0030427149812218e-18	2.7364374421692885e-16	3.538465621340314e-18	1.0907845501999877e-16	8.788160872382454e-18	2.994486804198694e-16	5.883412381247171e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.700979918736	3.0871917176084677e-16	1.588210571194243e-17	1.772612945307194e-16	2.0037279332244044e-18	2.7344825819460076e-16	3.540444712233897e-18	1.0899122715354846e-16	8.792942864437408e-18	2.992097586877019e-16	5.876421646655338e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.75097991874	3.0852913268043e-16	1.5865724604232923e-17	1.7711688579938596e-16	2.003930607257322e-18	2.732529118242795e-16	3.5411839655688494e-18	1.08904069040247e-16	8.79457254130069e-18	2.9897102758520005e-16	5.8668879892674e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.80097991874	3.0833921074230193e-16	1.5845663593859793e-17	1.769725946884669e-16	2.0035967204478156e-18	2.730577050082266e-16	3.540545098967347e-18	1.0881698062383996e-16	8.792575625842068e-18	2.9873248696125294e-16	5.85547811957478e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.850979918745	3.081494058100805e-16	1.5823592682398068e-17	1.7682842110211505e-16	2.0027094069809993e-18	2.728626376387194e-16	3.538483753984616e-18	1.0872996185455494e-16	8.786730892494581e-18	2.984941366595835e-16	5.843052084191884e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.90097991875	3.079597177318329e-16	1.5801522785682913e-17	1.7668436502435595e-16	2.0012879030782384e-18	2.726677096247454e-16	3.53505034085106e-18	1.0864301266710905e-16	8.777074325920115e-18	2.9825597653363935e-16	5.830644424911143e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55254.95097991875	3.07770146339993e-16	1.5781758891764836e-17	1.765404262634953e-16	1.9993880631246755e-18	2.72472920865098e-16	3.53038924459708e-18	1.0855613301543388e-16	8.763898874186434e-18	2.9801800642721925e-16	5.819438483757115e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55255.000979918754	3.075806914515522e-16	1.5766840014099872e-17	1.7639660480355856e-16	1.9971010229297766e-18	2.722782712587806e-16	3.524736380299348e-18	1.08469322836793e-16	8.747749750495776e-18	2.97780226190732e-16	5.810732747268203e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55255.05097991876	3.0739135286780315e-16	1.575946459868653e-17	1.7625290050077504e-16	1.9945520377195538e-18	2.720837607056375e-16	3.518414887112869e-18	1.0838258208002501e-16	8.729414874341687e-18	2.9754263567162303e-16	5.805898278809472e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55255.10097991876	3.0720213038690645e-16	1.5762182305295814e-17	1.7610931329124663e-16	1.9918976215559165e-18	2.718893891069843e-16	3.511828759591362e-18	1.08295910688644e-16	8.709909842357061e-18	2.973052347192374e-16	5.8062182998457085e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55255.15097991876	3.070130239627078e-16	1.577450062021857e-17	1.7596584295133002e-16	1.9893225224891707e-18	2.71695156366869e-16	3.505454017425685e-18	1.0820930860685859e-16	8.690456474076096e-18	2.970680231810968e-16	5.811443603142273e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55255.200979918765	3.068240336587129e-16	1.5793714230933276e-17	1.7582248960882137e-16	1.9870359542843936e-18	2.7150106238103714e-16	3.499827178403826e-18	1.081227757776041e-16	8.67245397279446e-18	2.9683100090760977e-16	5.820205906926596e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55255.25097991877	3.066351595257402e-16	1.5817159572580895e-17	1.7567925299215382e-16	1.985266372696064e-18	2.7130710705006864e-16	3.49553056661727e-18	1.0803631214775136e-16	8.657441524482423e-18	2.9659416774751343e-16	5.831145736675036e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55255.30097991877	3.064464015991182e-16	1.584235147770416e-17	1.7553613310132734e-16	1.984254975238959e-18	2.711132902785371e-16	3.493174268094698e-18	1.0794991766035147e-16	8.647051520681516e-18	2.9635752354939307e-16	5.84298730485282e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55255.350979918774	3.0625775989866493e-16	1.5867054019550135e-17	1.753931297606222e-16	1.9841608828070435e-18	2.7091961196744276e-16	3.493157475562123e-18	1.0786359226169654e-16	8.642820919496064e-18	2.9612106816335345e-16	5.854578933008735e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
