MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err
54743.3501000014	6.710286257079248e-15	6.646539346228747e-17	6.479759842745102e-15	1.3400558051919967e-16	6.783690632183068e-15	7.426615786137476e-17	3.157831490613241e-15	6.108432627992265e-17	5.084671819025515e-15	9.143675961681163e-17	3.866738162643799e-15	9.522932958612605e-17
54743.4001000014	6.692608193407455e-15	6.640576364512751e-17	6.4658154375423155e-15	1.3164281702448583e-16	6.769090349324269e-15	7.410706634642295e-17	3.1518072262968857e-15	6.025622622891057e-17	5.07563936147761e-15	9.04956524139889e-17	3.849206011062439e-15	9.484936127765685e-17
54743.450100001406	6.674928393896789e-15	6.634652195769751e-17	6.451867950202042e-15	1.2929694214574375e-16	6.754505259576509e-15	7.394718240471932e-17	3.1457827304754807e-15	5.943460608258379e-17	5.0666279410810215e-15	8.956140997240907e-17	3.831723540558885e-15	9.446987523663421e-17
54743.50010000141	6.657247545843178e-15	6.628766403916641e-17	6.437917923724315e-15	1.2698193731395415e-16	6.7399360725988316e-15	7.378664337857276e-17	3.1397590537049737e-15	5.862413144624416e-17	5.057638824375506e-15	8.863900755284594e-17	3.8142909555358264e-15	9.409095271787609e-17
54743.55010000141	6.63956633654349e-15	6.622919546193071e-17	6.423965899930353e-15	1.2471274461771678e-16	6.725383498061515e-15	7.362559264094289e-17	3.1337372463205327e-15	5.782971009291726e-17	5.048673277975591e-15	8.773361889406869e-17	3.796908460411664e-15	9.371267850924156e-17
54743.600100001415	6.621885453295845e-15	6.617113147313059e-17	6.410012419478454e-15	1.2250525610996228e-16	6.7108482456498645e-15	7.346417935416388e-17	3.1277183584552606e-15	5.705648015344478e-17	5.039732568588093e-15	8.685060064474712e-17	3.779576259573371e-15	9.333514096500321e-17
54743.65010000142	6.6042055833927236e-15	6.611349671410971e-17	6.396058021881087e-15	1.2037627476176623e-16	6.6963310250643485e-15	7.330255819974176e-17	3.121703440058781e-15	5.630979124728099e-17	5.030817963029028e-15	8.599547146847321e-17	3.762294557407923e-15	9.295843181702535e-17
54743.70010000142	6.586527414127234e-15	6.605632489894944e-17	6.382103245521412e-15	1.1834343930829721e-16	6.6818325460193356e-15	7.314088910198225e-17	3.1156935409157343e-15	5.55951772744956e-17	5.0219307282402365e-15	8.517388515459868e-17	3.745063558375621e-15	9.258264615822319e-17
54743.75010000142	6.5688516328003165e-15	6.599965847843121e-17	6.368148627669804e-15	1.1642510481508908e-16	6.667353518245628e-15	7.297933692889079e-17	3.109689710664577e-15	5.4918319633844604e-17	5.013072131306657e-15	8.43915971270436e-17	3.727883466858203e-15	9.22078823092038e-17
54743.80010000143	6.551178926702572e-15	6.594354826252281e-17	6.3541947045001414e-15	1.1464017104606173e-16	6.65289465149298e-15	7.281807117279094e-17	3.1036929988157494e-15	5.428499978424364e-17	5.004243439473239e-15	8.365442386461412e-17	3.7107544872845465e-15	9.183424171220167e-17
54743.85010000143	6.533509983134941e-15	6.588805302127958e-17	6.340242011106836e-15	1.1300785197125412e-16	6.638456655523506e-15	7.265726561504226e-17	3.0977044547708535e-15	5.3701040363816955e-17	4.995445920161258e-15	8.296819492337425e-17	3.693676824094002e-15	9.146182880275273e-17
54743.90010000143	6.515845489394605e-15	6.583323905291332e-17	6.32629108152067e-15	1.1154738231389979e-16	6.624040240124033e-15	7.249709797291997e-17	3.091725127840778e-15	5.317223454047552e-17	4.986680840986316e-15	8.23386975006531e-17	3.676650681663069e-15	9.109075093340653e-17
54743.950100001435	6.498186132784385e-15	6.577917971918559e-17	6.3123424487255525e-15	1.1027766112644665e-16	6.6096461150923404e-15	7.233774951893074e-17	3.085756067264424e-15	5.270426390481584e-17	4.97794946977429e-15	8.177161379699209e-17	3.659676264514905e-15	9.072111815994596e-17
54744.00010000144	6.48053260060898e-15	6.572595495465155e-17	6.298396644674822e-15	1.0921683802603543e-16	6.595274990252467e-15	7.217940468569078e-17	3.079798322227125e-15	5.230260601921308e-17	4.969253074578825e-15	8.127245180582473e-17	3.642753777015534e-15	9.035304316779293e-17
54744.05010000144	6.462885580175914e-15	6.567365074318168e-17	6.284454200308058e-15	1.0838185459376904e-16	6.580927575443757e-15	7.202225064780335e-17	3.0738529418797888e-15	5.19724336611688e-17	4.960592923697876e-15	8.084647059276683e-17	3.6258834236409716e-15	8.998664108328085e-17
54744.100100001444	6.445245758463067e-15	6.562235803305026e-17	6.270515646657768e-15	1.0778792434599315e-16	6.566604579426006e-15	7.186647640019489e-17	3.0679209743391895e-15	5.171849703171354e-17	4.951970283460313e-15	8.049858925223439e-17	3.6090654086472465e-15	8.96220290231159e-17
54744.15010000145	6.4276137543642835e-15	6.557206387547189e-17	6.256581739327282e-15	1.0744056090146716e-16	6.552306483245009e-15	7.171217357728061e-17	3.062003257421456e-15	5.1542604703893745e-17	4.943385959372685e-15	8.023077655698406e-17	3.592299902600397e-15	8.925926719254487e-17
54744.20010000145	6.409990035680054e-15	6.552251861083303e-17	6.242653733385645e-15	1.0732620487532841e-16	6.538033262696018e-15	7.155921537423667e-17	3.05610016236787e-15	5.144062450648103e-17	4.934839734204582e-15	8.003891824075052e-17	3.575587001054907e-15	8.889828698734114e-17
54744.25010000145	6.392375049908584e-15	6.547344538005364e-17	6.228732950254434e-15	1.0742701983141462e-16	6.523784825667466e-15	7.140744740910175e-17	3.050211997715126e-15	5.140721347912212e-17	4.9263312534766704e-15	7.991775554418321e-17	3.5589267895661685e-15	8.853900434845047e-17
54744.300100001456	6.3747692445496434e-15	6.542457325129692e-17	6.2148207104689046e-15	1.0772360655619547e-16	6.509561080070537e-15	7.12567177686745e-17	3.044339072029736e-15	5.1436642878011445e-17	4.917860162992121e-15	7.986171880401006e-17	3.5423193537314715e-15	8.818133770219811e-17
54744.35010000146	6.357173067114913e-15	6.53756378436398e-17	6.200918333714588e-15	1.0819548037766784e-16	6.495361933838181e-15	7.110687744514193e-17	3.0384816939140964e-15	5.15229010185696e-17	4.909426108832442e-15	7.986500252249312e-17	3.525764779032875e-15	8.782520808824329e-17
54744.40010000146	6.339586965115131e-15	6.532638193351613e-17	6.187027138864256e-15	1.0882153239873572e-16	6.481187294922865e-15	7.095778076140928e-17	3.0326401720118196e-15	5.165979346835321e-17	4.9010287373530625e-15	7.992163863499991e-17	3.509263151041481e-15	8.747053940237799e-17
54744.450100001464	6.3220113860691835e-15	6.527655600955008e-17	6.173148444015285e-15	1.0958045302831657e-16	6.467037071301208e-15	7.080928578292616e-17	3.0268148150136574e-15	5.1841037237709684e-17	4.892667695179208e-15	8.002556626969092e-17	3.4928145553231545e-15	8.711725854646284e-17
54744.50010000147	6.304446777508489e-15	6.52259188093571e-17	6.159283566526543e-15	1.1045110287479676e-16	6.452911170967663e-15	7.06612547108243e-17	3.0210059316633267e-15	5.20603464318963e-17	4.8843426292014585e-15	8.017069664222835e-17	3.4764190774070954e-15	8.676529567707056e-17
54744.55010000147	6.2868935869616494e-15	6.517423782000042e-17	6.1454338230551694e-15	1.1141282280912314e-16	6.438809501940976e-15	7.051355426597233e-17	3.015213830763264e-15	5.2311507685244126e-17	4.876053186571719e-15	8.035097209025087e-17	3.4600768028958332e-15	8.641458438250533e-17
54744.60010000147	6.2693522619694816e-15	6.512128974902474e-17	6.13160052959389e-15	1.1244568095870256e-16	6.424731972260534e-15	7.036605605411233e-17	3.00943882118039e-15	5.258844451334586e-17	4.8677990146988785e-15	8.056041862530117e-17	3.443787817355233e-15	8.606506182998735e-17
54744.650100001476	6.2518232500787615e-15	6.506686096654563e-17	6.1177850015076975e-15	1.1353065904607503e-16	6.4106784899852425e-15	7.021863692210042e-17	3.0036812118518144e-15	5.288527042207766e-17	4.859579761244393e-15	8.079319170144634e-17	3.4275522063668718e-15	8.5716668993543e-17
54744.70010000148	6.234306998849736e-15	6.501074792098357e-17	6.103988553570882e-15	1.146497836831667e-16	6.3966489631964736e-15	7.007117929389107e-17	2.9979413117906154e-15	5.3196331174812695e-17	4.8513950741183596e-15	8.104361519651828e-17	3.411370055465188e-15	8.536935082416013e-17
54744.75010000148	6.2168039558432785e-15	6.495275752472801e-17	6.090212500003983e-15	1.1578621007450256e-16	6.382643299995681e-15	6.99235714967477e-17	2.992219430091934e-15	5.3516237024796075e-17	4.843244601474854e-15	8.130621382968409e-17	3.3952414502893767e-15	8.502305638553841e-17
54744.800100001485	6.199314568630291e-15	6.489270752106625e-17	6.076458154510698e-15	1.1692426630437545e-16	6.368661408505521e-15	6.977570807328809e-17	2.986515875938111e-15	5.383988598206444e-17	4.8351279917083806e-15	8.15757394188152e-17	3.3791664763843506e-15	8.467773902546762e-17
54744.85010000149	6.181839284792327e-15	6.483042681745133e-17	6.062726830314594e-15	1.1804946628563022e-16	6.354703196869572e-15	6.962749007646628e-17	2.9808309586050413e-15	5.4162479318662376e-17	4.8270448934485105e-15	8.184719150427286e-17	3.363145219357877e-15	8.433335660765793e-17
54744.90010000149	6.164378551919091e-15	6.476575580765182e-17	6.049019840195989e-15	1.1914849881761825e-16	6.340768573251212e-15	6.947882535648554e-17	2.9751649874674862e-15	5.447953055156855e-17	4.818994955556877e-15	8.211583293904584e-17	3.3471777648282e-15	8.398987155045762e-17
54744.95010000149	6.1469328176106225e-15	6.469854665957838e-17	6.0353384965292844e-15	1.2020919927492403e-16	6.326857445835023e-15	6.932962882729335e-17	2.9695182720054825e-15	5.4786869104142367e-17	4.8109778271220756e-15	8.23772010833347e-17	3.331264198387373e-15	8.364725108110387e-17
54745.000100001496	6.129502529475113e-15	6.462866359148972e-17	6.021684111318853e-15	1.2122050940831015e-16	6.312969722826227e-15	6.917982272649526e-17	2.963891121809212e-15	5.5080639758687235e-17	4.802993157455653e-15	8.262711524050454e-17	3.315404605601261e-15	8.330546732560787e-17
54745.0501000015	6.1120881351292105e-15	6.455598312387443e-17	6.008057996236809e-15	1.221724297092176e-16	6.299105312450691e-15	6.902933685802316e-17	2.95828384658563e-15	5.535729889729517e-17	4.7950405960882555e-15	8.28616809524419e-17	3.2995990721509618e-15	8.296449746248403e-17
54745.1001000015	6.094690082203979e-15	6.448039431348625e-17	5.9944614626591804e-15	1.2305596784436834e-16	6.285264122953094e-15	6.887810882439861e-17	2.952696756163666e-15	5.56136083973758e-17	4.787119792764679e-15	8.307729173150836e-17	3.2838476836023396e-15	8.262432383809429e-17
54745.150100001505	6.077308818338316e-15	6.440179897221868e-17	5.9808958217029935e-15	1.238630858393972e-16	6.2714460625996025e-15	6.87260842406296e-17	2.9471301605002926e-15	5.584662791865192e-17	4.779230397440208e-15	8.327062875805506e-17	3.2681505255945897e-15	8.22849341298695e-17
54745.20010000151	6.059944791184593e-15	6.432011186096507e-17	5.967362384262987e-15	1.2458664800401123e-16	6.257651039677164e-15	6.857321694421974e-17	2.9415843696862408e-15	5.605370619349072e-17	4.7713720602761326e-15	8.343865901747877e-17	3.252507683725004e-15	8.194632144233525e-17
54745.25010000151	6.042598448400507e-15	6.423526087835343e-17	5.953862461048391e-15	1.2522037102996322e-16	6.2438789624909815e-15	6.841946918447314e-17	2.9360596939516294e-15	5.623247182053129e-17	4.7635444316356235e-15	8.357863229410443e-17	3.2369192436694424e-15	8.160848444228169e-17
54745.300100001514	6.025270237661617e-15	6.414718722354343e-17	5.940397362619431e-15	1.2575877725590834e-16	6.2301297393678804e-15	6.826481180419544e-17	2.9305564436718788e-15	5.638082396048302e-17	4.755747162079357e-15	8.368807738213828e-17	3.2213852910409104e-15	8.127142742691968e-17
54745.35010000152	6.007960606652255e-15	6.40558455477604e-17	5.926968399424599e-15	1.2619715175535776e-16	6.216403278653505e-15	6.810922440529002e-17	2.9250749293735335e-15	5.649692325023265e-17	4.74797990236144e-15	8.376479782480357e-17	3.205905911462889e-15	8.09351604831991e-17
54745.40010000152	5.990670003068034e-15	6.396120409673782e-17	5.913576881836859e-15	1.2653150365660188e-16	6.202699488713437e-15	6.795269550327406e-17	2.9196154617399612e-15	5.657918317805697e-17	4.7402423034251815e-15	8.380686744020176e-17	3.1904811906007625e-15	8.059969954794179e-17
54745.45010000152	5.9733988746202335e-15	6.386324482735207e-17	5.900224120190846e-15	1.2675853191935512e-16	6.189018277934183e-15	6.779522267011463e-17	2.9141783516171884e-15	5.662626210604289e-17	4.732534016398781e-15	8.38126258527956e-17	3.1751112140989637e-15	8.0265066497961e-17
54745.500100001525	5.9561476690311005e-15	6.376196351929474e-17	5.886911424819162e-15	1.268755956713018e-16	6.1753595547206426e-15	6.763681266136439e-17	2.9087639100193082e-15	5.66370560776147e-17	4.7248546925910336e-15	8.378067420812919e-17	3.1597960676019253e-15	7.993128922823838e-17
54745.55010000153	5.938916834034164e-15	6.365736986704317e-17	5.873640106089149e-15	1.2688068912169324e-16	6.161723227497656e-15	6.747748153518168e-17	2.903372448135024e-15	5.661069251295962e-17	4.717203983487082e-15	8.370987121586992e-17	3.1445358367802693e-15	7.95984017665836e-17
54745.60010000153	5.9217068173798706e-15	6.354948756383491e-17	5.860411474440117e-15	1.2677242102267991e-16	6.148109204709723e-15	6.731725475046326e-17	2.898004277332626e-15	5.654652486267888e-17	4.7095815407447155e-15	8.359932963738008e-17	3.1293306072679532e-15	7.926644430385642e-17
54745.650100001534	5.904518066829322e-15	6.343835436470383e-17	5.847226840419363e-15	1.265499986192943e-16	6.134517394819875e-15	6.715616725927137e-17	2.8926597091664166e-15	5.644412827270976e-17	4.701987016189419e-15	8.344841330758009e-17	3.1141804647670253e-15	7.89354632311983e-17
54745.70010000154	5.887351030158036e-15	6.332402213994182e-17	5.8340875147192505e-15	1.2621321602379783e-16	6.120947706312212e-15	6.699426358122508e-17	2.8873390553820113e-15	5.630329629111968e-17	4.694420061810432e-15	8.325673475932609e-17	3.0990854949166814e-15	7.860551125331751e-17
54745.75010000154	5.8702061551575074e-15	6.320655691030833e-17	5.820994808213727e-15	1.2576244695064417e-16	6.107400047689226e-15	6.68315978636974e-17	2.882042627922468e-15	5.612403863901283e-17	4.6868803297567856e-15	8.302415349914091e-17	3.084045783429446e-15	7.827664733455427e-17
54745.80010000154	5.853083889634586e-15	6.308603886852739e-17	5.807950031995249e-15	1.2519864176150014e-16	6.0938743274719435e-15	6.666823393037744e-17	2.876770738933915e-15	5.590658005370998e-17	4.6793674723328106e-15	8.275077496570346e-17	3.06906141595499e-15	7.794893688077607e-17
54745.850100001546	5.835984681406152e-15	6.2962562385544e-17	5.794954497411237e-15	1.2452332878078687e-16	6.08037045420049e-15	6.650424531032043e-17	2.871523700771221e-15	5.565136020600946e-17	4.671881141993759e-15	8.24369501858728e-17	3.054132478190124e-15	7.762245158097031e-17
54745.90010000155	5.818908978310701e-15	6.283623599878055e-17	5.7820095161010025e-15	1.2373861985857577e-16	6.0668883364354915e-15	6.633971525393851e-17	2.866301826004079e-15	5.5359034682131323e-17	4.664420991341989e-15	8.208327612646503e-17	3.0392590558421364e-15	7.729726956901004e-17
54745.95010000155	5.8018572281980126e-15	6.270718237816586e-17	5.769116400032133e-15	1.2284722016668914e-16	6.053427882754565e-15	6.61747367329577e-17	2.8611054274225044e-15	5.503047701510309e-17	4.656986673122747e-15	8.16905967258833e-17	3.024441234565935e-15	7.69734752979432e-17
54746.000100001555	5.7848298789341596e-15	6.257553828200056e-17	5.756276461537356e-15	1.218524422146477e-16	6.039989001755969e-15	6.600941242314036e-17	2.855934818043061e-15	5.466678173428909e-17	4.6495778402193165e-15	8.12600045686255e-17	3.0096791001002344e-15	7.66511596545624e-17
54746.05010000156	5.767827378403076e-15	6.244145448583593e-17	5.743491013351169e-15	1.2075822406313823e-16	6.0265716020555145e-15	6.584385466652024e-17	2.850790311113962e-15	5.426926839196741e-17	4.642194145649568e-15	8.079284314981567e-17	2.994972738126132e-15	7.633041982558977e-17
54746.10010000156	5.750850174502481e-15	6.230509569008815e-17	5.730761368646835e-15	1.1956915168333813e-16	6.0131755922878296e-15	6.567818541671163e-17	2.845672220121651e-15	5.383948650296312e-17	4.63483524256135e-15	8.029070965225567e-17	2.9803222343613913e-15	7.601135933881971e-17
54746.15010000156	5.733898715150776e-15	6.216664040556972e-17	5.7180888410724414e-15	1.182904853552145e-16	5.999800881106779e-15	6.551253616715545e-17	2.840580858796076e-15	5.337922130947607e-17	4.627500784228184e-15	7.975545813198547e-17	2.965727674518537e-15	7.569408797278852e-17
54746.200100001566	5.716973448279839e-15	6.202628081304929e-17	5.705474744788151e-15	1.169281899099499e-16	5.98644737718378e-15	6.534704785415524e-17	2.835516541116477e-15	5.2890500249440256e-17	4.6201904240454686e-15	7.918920297934779e-17	2.9511891443100945e-15	7.53787216980602e-17
54746.25010000157	5.700074821841596e-15	6.188422260040169e-17	5.69292039450281e-15	1.1548896848854006e-16	5.973114989209768e-15	6.518187074006937e-17	2.8304795813177467e-15	5.237559996181559e-17	4.612903815525926e-15	7.859432248296505e-17	2.936706729495729e-15	7.50653826068261e-17
54746.30010000157	5.683203283805526e-15	6.174068475923287e-17	5.680427105510268e-15	1.1398029929174098e-16	5.959803625892811e-15	6.501716427526517e-17	2.825470293895518e-15	5.183705360783642e-17	4.6056406122954e-15	7.797346228412155e-17	2.9222805157460634e-15	7.475419884278406e-17
54746.350100001575	5.666359282155518e-15	6.159589936285347e-17	5.66799619372671e-15	1.1241047453178453e-16	5.946513195959932e-15	6.485309693587775e-17	2.8204889936123917e-15	5.127765821431641e-17	4.598400468088646e-15	7.732953845453808e-17	2.9079105888364766e-15	7.444530445976773e-17
54746.40010000158	5.649543264897711e-15	6.145011130399085e-17	5.655628975726692e-15	1.1078864042781895e-16	5.933243608157253e-15	6.468984603240734e-17	2.8155359955037566e-15	5.0700481659662737e-17	4.591183036745392e-15	7.6665739874867e-17	2.8935970345004452e-15	7.413883927667456e-17
54746.45010000158	5.6327556800561034e-15	6.130357799876984e-17	5.6433267687804375e-15	1.0912483661480763e-16	5.919994771246199e-15	6.452759749633786e-17	2.810611614883584e-15	5.010886881483927e-17	4.583987972205892e-15	7.598552952459862e-17	2.8793399384609702e-15	7.38349488208669e-17
54746.50010000158	5.615996975673183e-15	6.11565690488903e-17	5.6310908908902836e-15	1.0743003271570543e-16	5.906766594009963e-15	6.436654564014305e-17	2.805716167349864e-15	4.950644622704927e-17	4.576814928506656e-15	7.529264421866693e-17	2.86513938647248e-15	7.353378402418628e-17
54746.55010000159	5.599267599811175e-15	6.100936586933348e-17	5.6189226608274e-15	1.0571615907015855e-16	5.893558985246762e-15	6.420689288258058e-17	2.800849968791124e-15	4.889712458767307e-17	4.569663559776244e-15	7.459109224747862e-17	2.8509954642946392e-15	7.323550119191549e-17
54746.60010000159	5.582568000549228e-15	6.086226126666557e-17	5.606823398168496e-15	1.0399612768807314e-16	5.8803718537736276e-15	6.404884944964751e-17	2.796013335391624e-15	4.828509806328838e-17	4.562533520231279e-15	7.38851482931542e-17	2.836908257681877e-15	7.29402616981643e-17
54746.65010000159	5.5658986259934364e-15	6.071555897184296e-17	5.594794423332941e-15	1.0228383843713983e-16	5.867205108425989e-15	6.389263304170152e-17	2.7912065836375123e-15	4.767483939736917e-17	4.555424464172311e-15	7.317934490994782e-17	2.8228778523833833e-15	7.264823184888918e-17
54746.700100001595	5.549259924261177e-15	6.056957313020236e-17	5.582837057618989e-15	1.0059416430341752e-16	5.854058658055282e-15	6.373846846731132e-17	2.7864300303226072e-15	4.707108951410789e-17	4.548336045978885e-15	7.247845978337904e-17	2.808904334179775e-15	7.235958252465187e-17
54746.7501000016	5.532652343497087e-15	6.042462772977572e-17	5.5709526232410325e-15	9.894290839360288e-17	5.8409324115327406e-15	6.358658724284967e-17	2.781683992554113e-15	4.647884020295127e-17	4.5412679201062376e-15	7.17874979127902e-17	2.794987788856908e-15	7.207448901691599e-17
54746.8001000016	5.516076331862723e-15	6.028105598485045e-17	5.559142443365973e-15	9.734672430618217e-17	5.82782627774631e-15	6.343722716117015e-17	2.776968787758632e-15	4.590330834241783e-17	4.534219741080631e-15	7.111166783117875e-17	2.781128302174448e-15	7.179313065777016e-17
54746.850100001604	5.499532337543145e-15	6.013919965636792e-17	5.5474078421503255e-15	9.58229908322941e-17	5.8147401655995235e-15	6.329063181813124e-17	2.7722847336879457e-15	4.5349900080191014e-17	4.5271911634949274e-15	7.045635096597281e-17	2.7673259598815844e-15	7.151569060798753e-17
54746.90010000161	5.48302080874409e-15	5.999940831509382e-17	5.535750144776973e-15	9.438963195679658e-17	5.801673984015991e-15	6.314705010477084e-17	2.7676321484246783e-15	4.482416345074065e-17	4.520181842004954e-15	6.982706329991248e-17	2.7535808478322658e-15	7.124235539423671e-17
54746.95010000161	5.466542193692919e-15	5.986203854796463e-17	5.524170677491901e-15	9.306487418714196e-17	5.788627641935053e-15	6.30067356616793e-17	2.763011350388376e-15	4.433172812954519e-17	4.513191431324973e-15	6.922940860083465e-17	2.7398930517652063e-15	7.097331463696082e-17
54747.00010000161	5.450096940639868e-15	5.972745309302924e-17	5.512670767641082e-15	9.186693573879899e-17	5.77560104831402e-15	6.286994629297832e-17	2.758422658341381e-15	4.3878231435317425e-17	4.506219586223252e-15	6.866902268790272e-17	2.7262626575134017e-15	7.070876064921944e-17
54747.050100001616	5.433685497853657e-15	5.959601991675113e-17	5.501251743707276e-15	9.081364634704269e-17	5.7625941121269154e-15	6.273694334408472e-17	2.7538663913943347e-15	4.346923032595938e-17	4.4992659615183886e-15	6.815150848646728e-17	2.7126897508103285e-15	7.044888796176597e-17
54747.10010000162	5.4173083136352824e-15	5.946811121717592e-17	5.4899149353471114e-15	8.992200256134211e-17	5.749606742364472e-15	6.260799103124798e-17	2.7493428690125454e-15	4.311010000252336e-17	4.492330212074555e-15	6.76823620039387e-17	2.6991744175466e-15	7.019389295742827e-17
54747.15010000162	5.4009658422596745e-15	5.934408486838386e-17	5.478661542734356e-15	8.920661992847639e-17	5.736638858909659e-15	6.248334215686631e-17	2.744852368885821e-15	4.2805592343854195e-17	4.485412011705006e-15	6.726656298839961e-17	2.6857167337184895e-15	6.994396242155795e-17
54747.200100001624	5.384658626545073e-15	5.92240411396459e-17	5.4674908271321954e-15	8.866472796756287e-17	5.723690543094701e-15	6.236304937934634e-17	2.740394543561876e-15	4.2555184039401487e-17	4.478511314941361e-15	6.690397314879712e-17	2.6723166307098835e-15	6.969912200214816e-17
54747.25010000163	5.368387277114879e-15	5.910788350664225e-17	5.456400565335666e-15	8.827985489349356e-17	5.710761999888372e-15	6.224701242426512e-17	2.735968566959289e-15	4.2354224492765603e-17	4.471628291286576e-15	6.659047678304134e-17	2.658973929107979e-15	6.945927417492458e-17
54747.30010000163	5.352152406337199e-15	5.899551325362364e-17	5.445388497543269e-15	8.803391652717267e-17	5.697853437418053e-15	6.213512906435233e-17	2.7315736011661822e-15	4.219767456485273e-17	4.464763115747523e-15	6.632167449662572e-17	2.645688446608667e-15	6.922431946491726e-17
54747.35010000163	5.335954626604272e-15	5.888683528073053e-17	5.4344523650660885e-15	8.790800449466594e-17	5.684965063829659e-15	6.202729954355184e-17	2.727208808602424e-15	4.208030936811146e-17	4.457915963373388e-15	6.609305545387611e-17	2.632460000965455e-15	6.899415992176672e-17
54747.400100001636	5.319794550334654e-15	5.878175881709015e-17	5.4235899102705906e-15	8.788285050348313e-17	5.6720970872862386e-15	6.192342706048557e-17	2.7228733520053434e-15	4.199682229922786e-17	4.451087009258254e-15	6.59000724348038e-17	2.6192884099213757e-15	6.876869950435479e-17
54747.45010000164	5.30367278997197e-15	5.868019808479344e-17	5.4127988765210525e-15	8.793925138788077e-17	5.659249715967548e-15	6.182341820868651e-17	2.718566394415579e-15	4.1941922400633314e-17	4.444276428544057e-15	6.573821289641233e-17	2.6061734912508885e-15	6.854784431862121e-17
54747.50010000164	5.287589957987106e-15	5.85820729285059e-17	5.402077008122425e-15	8.805844214266754e-17	5.646423158073285e-15	6.172718340592329e-17	2.7142870991629104e-15	4.191042298776902e-17	4.4374843964225825e-15	6.560306507716493e-17	2.5931150626865497e-15	6.83315029859378e-17
54747.550100001645	5.271546666873509e-15	5.848730938794226e-17	5.3914220502625605e-15	8.822241050198693e-17	5.633617621819715e-15	6.163463728379034e-17	2.7100346298523843e-15	4.1897320283810105e-17	4.430711088138766e-15	6.54903784930424e-17	2.5801129420132944e-15	6.811958680042018e-17
54747.60010000165	5.2555435291572145e-15	5.839584024419604e-17	5.38083174895521e-15	8.841415214835799e-17	5.62083331544164e-15	6.154569905538877e-17	2.705808150349812e-15	4.189786154718573e-17	4.423956678992452e-15	6.539611847213035e-17	2.5671669470108195e-15	6.79120101855911e-17
54747.65010000165	5.23958115738525e-15	5.830760549826806e-17	5.370303850982597e-15	8.86178699033625e-17	5.608070447194083e-15	6.146029285063673e-17	2.701606824767869e-15	4.190760280660711e-17	4.417221344341544e-15	6.531651463056475e-17	2.5542768954012067e-15	6.770869072044736e-17
54747.70010000165	5.223660164133787e-15	5.822255282545876e-17	5.359836103837784e-15	8.88191231391086e-17	5.595329225347933e-15	6.137834802414119e-17	2.6974298174518473e-15	4.192245680532952e-17	4.410505259604589e-15	6.524810341070033e-17	2.541442605016531e-15	6.750954953719294e-17
54747.75010000166	5.20778116200939e-15	5.814063795983033e-17	5.3494262556677366e-15	8.900493525810194e-17	5.582609858193879e-15	6.12997994275023e-17	2.693276292965755e-15	4.193873209320811e-17	4.403808600262882e-15	6.518776496402661e-17	2.528663893605063e-15	6.731451144359273e-17
54747.80010000166	5.1919447636477635e-15	5.806182504800203e-17	5.339072055215646e-15	8.916386766102028e-17	5.569912554044515e-15	6.122458765975568e-17	2.6891454160778683e-15	4.195316440556725e-17	4.397131541863726e-15	6.513275477632697e-17	2.51594057899364e-15	6.712350512220698e-17
54747.85010000166	5.176151581709056e-15	5.798608694257131e-17	5.3287712517639646e-15	8.928606843389509e-17	5.5572375212283046e-15	6.115265928015129e-17	2.6850363517467043e-15	4.196294154823168e-17	4.39047426002223e-15	6.50807304934281e-17	2.5032724789357715e-15	6.693646333934355e-17
54747.900100001665	5.160402228883808e-15	5.791340545515253e-17	5.3185215950765866e-15	8.936330330966649e-17	5.544584968093647e-15	6.108396699077833e-17	2.6809482651071674e-15	4.1965722993641095e-17	4.383836930424728e-15	6.502977442717427e-17	2.4906594112478184e-15	6.675332305612987e-17
54747.95010000167	5.144697317896715e-15	5.784377155077807e-17	5.308320835342035e-15	8.938897550348507e-17	5.531955103011273e-15	6.101846979044075e-17	2.676880321456062e-15	4.1959655308321486e-17	4.377219728830612e-15	6.497841220339969e-17	2.4781011937199544e-15	6.657402564328956e-17
54748.00010000167	5.129037461497229e-15	5.777718549480063e-17	5.298166723115793e-15	8.93581399557828e-17	5.51934813436876e-15	6.095613309242757e-17	2.6728316862381963e-15	4.194338439216843e-17	4.37062283107523e-15	6.492562796181856e-17	2.4655976441790176e-15	6.639851680757452e-17
54748.050100001674	5.113423272468952e-15	5.771365695281676e-17	5.288057009263258e-15	8.926751642553484e-17	5.506764270575733e-15	6.089692881587982e-17	2.668801525032011e-15	4.1916065339328887e-17	4.36404641307273e-15	6.487087644303963e-17	2.453148580399467e-15	6.62267469148408e-17
54748.10010000168	5.097855363621812e-15	5.765320502765359e-17	5.277989444902105e-15	8.911550482352914e-17	5.494203720060492e-15	6.08408354379331e-17	2.664789003536021e-15	4.1877370532548295e-17	4.357490650818182e-15	6.481409220217074e-17	2.440753820239568e-15	6.605867090899647e-17
54748.15010000168	5.082334347803022e-15	5.759585826022524e-17	5.267961781345283e-15	8.89022051598333e-17	5.481666691273244e-15	6.078783802022262e-17	2.6607932875539614e-15	4.1827496369593385e-17	4.350955720390167e-15	6.475569607545182e-17	2.42841318149997e-15	6.5894248422133e-17
