MJD	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56646.950000002646	nan	nan	nan	nan	1.5329919455874017e-15	1.54461320751387e-16	1.2696487540696005e-15	2.597512031825046e-17	1.7064218425358793e-15	2.801355468066932e-17	6.925761652160886e-16	8.075549505884217e-17	1.6965896447189852e-16	3.708918171061699e-16	nan	nan	nan	nan	nan	nan	1.3477575970644895e-15	7.604042009365888e-17
56647.00000000265	nan	nan	nan	nan	1.5306115446361146e-15	1.5219499997576755e-16	1.267154432182118e-15	2.5777506220818506e-17	1.7032720634142525e-15	2.785639256098678e-17	6.906165734849426e-16	8.042329064542742e-17	1.6939037446028016e-16	3.779358531635186e-16	nan	nan	nan	nan	nan	nan	1.344835781114948e-15	7.583058930475404e-17
56647.05000000265	nan	nan	nan	nan	1.5282124197251206e-15	1.498896762156447e-16	1.264669458207067e-15	2.5578465744807205e-17	1.70013754920144e-15	2.7697711366058087e-17	6.886841309078446e-16	8.011540570512896e-17	1.6912465060259788e-16	3.847356809743693e-16	nan	nan	nan	nan	nan	nan	1.341928569009021e-15	7.561197568808893e-17
56647.100000002654	nan	nan	nan	nan	1.525793953791481e-15	1.4754618899407472e-16	1.2621938528279098e-15	2.537805216796515e-17	1.6970183171368593e-15	2.7537553159584787e-17	6.867809331665763e-16	7.984484489301546e-17	1.6886190710949682e-16	3.9128784874579284e-16	nan	nan	nan	nan	nan	nan	1.3390363225382235e-15	7.538453519708078e-17
56647.15000000266	nan	nan	nan	nan	1.5233555278502053e-15	1.4516540755466568e-16	1.259727636732682e-15	2.5176320488356817e-17	1.6939143844785814e-15	2.7375961316782158e-17	6.849090768906989e-16	7.962528674832529e-17	1.6860225528034347e-16	3.975890807981612e-16	nan	nan	nan	nan	nan	nan	1.3361594035776376e-15	7.51482459336824e-17
56647.20000000266	nan	nan	nan	nan	1.520896520964358e-15	1.4274823208566987e-16	1.2572708306174247e-15	2.497332746855269e-17	1.6908257684741344e-15	2.72129805585465e-17	6.830706597498172e-16	7.947093771824148e-17	1.6834580354252712e-16	4.036362675876341e-16	nan	nan	nan	nan	nan	nan	1.3332981740889537e-15	7.490310703887968e-17
56647.25000000266	nan	nan	nan	nan	1.5184163102161339e-15	1.4029559504494837e-16	1.2548234551801797e-15	2.4769131678631498e-17	1.6877524863807778e-15	2.7048656961710612e-17	6.81267780545977e-16	7.939634786595416e-17	1.6809265748983023e-16	4.094264566721465e-16	nan	nan	nan	nan	nan	nan	1.3304529961253316e-15	7.464913750730894e-17
56647.300000002666	nan	nan	nan	nan	1.5159142706768719e-15	1.3780846259717166e-16	1.2523855311292809e-15	2.4563793540658743e-17	1.6846945554525272e-15	2.6883037986136667e-17	6.795025393059828e-16	7.941618772724256e-17	1.6784291991987855e-16	4.1495684450201486e-16	nan	nan	nan	nan	nan	nan	1.3276242318308938e-15	7.438637492305978e-17
56647.35000000267	nan	nan	nan	nan	1.5133897753774391e-15	1.3528783617620262e-16	1.249957079172776e-15	2.4357375375687168e-17	1.681651992945832e-15	2.6716172501547614e-17	6.777770373738714e-16	7.954498866578176e-17	1.6759669087067575e-16	4.202247689361561e-16	nan	nan	nan	nan	nan	nan	1.3248122434443733e-15	7.411487411048177e-17
56647.40000000267	nan	nan	nan	nan	1.5108421952783495e-15	1.3273475418725394e-16	1.2475381200278613e-15	2.4149941450928157e-17	1.6786248161228178e-15	2.6548110799342312e-17	6.760933775033367e-16	7.979685256808316e-17	1.6735406765623526e-16	4.2522770240098985e-16	nan	nan	nan	nan	nan	nan	1.322017393301847e-15	7.38347056943336e-17
56647.450000002675	nan	nan	nan	nan	1.5082708992402958e-15	1.3015029386601124e-16	1.2451286744148778e-15	2.394155802685773e-17	1.6756130422480434e-15	2.637890462870622e-17	6.744536639501845e-16	8.018514048780472e-17	1.671151449013141e-16	4.2996324562210813e-16	nan	nan	nan	nan	nan	nan	1.319240043839269e-15	7.354595456258051e-17
56647.50000000268	nan	nan	nan	nan	1.5056752539936688e-15	1.275355733143429e-16	1.2427287630613136e-15	2.373229340819236e-17	1.6726166885876895e-15	2.6208607211906502e-17	6.728599737938545e-16	8.072192964463583e-17	1.6688001457526039e-16	4.34429121869578e-16	nan	nan	nan	nan	nan	nan	1.3164805544950664e-15	7.324871058361711e-17
56647.55000000268	nan	nan	nan	nan	1.5030546241087694e-15	1.248917537350805e-16	1.2403384067006601e-15	2.3522217993804792e-17	1.669635772407937e-15	2.603727326725446e-17	6.713132673197335e-16	8.140925280763983e-17	1.6664876602498106e-16	4.386231716665475e-16	nan	nan	nan	nan	nan	nan	1.3137391643820329e-15	7.294277754545349e-17
56647.60000000268	nan	nan	nan	nan	1.5004083719655282e-15	1.222200418926374e-16	1.237957626066981e-15	2.3311404327089044e-17	1.6666703109741557e-15	2.5864959035412964e-17	6.698130535963179e-16	8.223648127005728e-17	1.664214860070351e-16	4.4254334791816435e-16	nan	nan	nan	nan	nan	nan	1.3110159562703012e-15	7.262758397691956e-17
56647.650000002686	nan	nan	nan	nan	1.4977358577235438e-15	1.1952169282973726e-16	1.2355864419086339e-15	2.309992714865194e-17	1.6637203215655024e-15	2.5691722304496324e-17	6.6835874629762985e-16	8.319116596736157e-17	1.6619825871886594e-16	4.461877114238996e-16	nan	nan	nan	nan	nan	nan	1.3083110025815851e-15	7.230254452081652e-17
56647.70000000269	nan	nan	nan	nan	1.4950364392913773e-15	1.167980128765894e-16	1.233224874969402e-15	2.288786344753483e-17	1.6607858214514022e-15	2.5517622428273047e-17	6.66949760780837e-16	8.426012800172958e-17	1.6597916582917334e-16	4.495544267415999e-16	nan	nan	nan	nan	nan	nan	1.3056243758452752e-15	7.196708713315033e-17
56647.75000000269	nan	nan	nan	nan	1.4923094722963505e-15	1.1405036299427964e-16	1.2308729460047902e-15	2.2675292515352697e-17	1.6578668279158774e-15	2.5342720349740813e-17	6.655855140614236e-16	8.542976794220932e-17	1.6576428650743896e-16	4.526417583758142e-16	nan	nan	nan	nan	nan	nan	1.302956148699046e-15	7.162065439608158e-17
56647.800000002695	nan	nan	nan	nan	1.4895543100540667e-15	1.1128016250208834e-16	1.2285306757745913e-15	2.2462295997550414e-17	1.6549633582307863e-15	2.5167078625954393e-17	6.642654247884698e-16	8.668633881024978e-17	1.6555369745260457e-16	4.554480672667288e-16	nan	nan	nan	nan	nan	nan	1.3003063938860212e-15	7.126270474005614e-17
56647.8500000027	nan	nan	nan	nan	1.48677030353741e-15	1.084888932472592e-16	1.2261980850440307e-15	2.2248957946526257e-17	1.6520754296777186e-15	2.4990761447491977e-17	6.629889132199607e-16	8.801617726738435e-17	1.653474729209199e-16	4.579718075591755e-16	nan	nan	nan	nan	nan	nan	1.297675184260445e-15	7.089271358072355e-17
56647.9000000027	nan	nan	nan	nan	1.4839568013462796e-15	1.05678104286292e-16	1.2238751945831927e-15	2.2035364874074034e-17	1.6492030595415078e-15	2.481383466036165e-17	6.617554011981178e-16	8.940589149844437e-17	1.6514568475295516e-16	4.60211523633897e-16	nan	nan	nan	nan	nan	nan	1.2950625927848458e-15	7.051017437613722e-17
56647.950000002704	nan	nan	nan	nan	1.4811131496764165e-15	1.0284941716059498e-16	1.2215620251673082e-15	2.18216058024345e-17	1.646346265118342e-15	2.4636365784141144e-17	6.605643121247953e-16	9.084250735571179e-17	1.649484023997963e-16	4.6216584738564715e-16	nan	nan	nan	nan	nan	nan	1.2924686925320628e-15	7.011459960923539e-17
56648.00000000271	nan	nan	nan	nan	1.4782386922887771e-15	1.0000453186435332e-16	1.2192585975790412e-15	2.160777231381882e-17	1.643505063678457e-15	2.4458424032019916e-17	6.59415070936962e-16	9.231357642655816e-17	1.6475569294841935e-16	4.638334957347977e-16	nan	nan	nan	nan	nan	nan	1.2898935566833214e-15	6.970552170192327e-17
56648.05000000271	nan	nan	nan	nan	1.4753327704782275e-15	9.714523362287606e-17	1.2169649326047718e-15	2.1393958599710442e-17	1.6406794725196627e-15	2.428008032966156e-17	6.583071040821492e-16	9.380725089158705e-17	1.645676211462566e-16	4.652132683609327e-16	nan	nan	nan	nan	nan	nan	1.2873372585324868e-15	6.928249386536231e-17
56648.10000000271	nan	nan	nan	nan	1.4723947230424117e-15	9.42734006226508e-17	1.214681051036598e-15	2.1180261507290065e-17	1.6378695089454456e-15	2.410140733031881e-17	6.572398394940354e-16	9.53123305228776e-17	1.6438424942495604e-16	4.663040456486159e-16	nan	nan	nan	nan	nan	nan	1.2847998714839374e-15	6.88450908936449e-17
56648.150000002715	nan	nan	nan	nan	1.4694238862508047e-15	9.139101286402669e-17	1.2124069736734788e-15	2.0966780582232013e-17	1.6350751902438837e-15	2.3922479423235574e-17	6.562127065679919e-16	9.681828712545816e-17	1.6420563792334408e-16	4.671047868369699e-16	nan	nan	nan	nan	nan	nan	1.2822814690536786e-15	6.839290990535187e-17
56648.20000000272	nan	nan	nan	nan	1.4664195938130084e-15	8.850016234328538e-17	1.210142721318662e-15	2.0753618110248397e-17	1.6322965337079207e-15	2.374337275502639e-17	6.552251361367535e-16	9.831527133572653e-17	1.640318445095923e-16	4.676145283661176e-16	nan	nan	nan	nan	nan	nan	1.2797821248703569e-15	6.792557103991866e-17
56648.25000000272	nan	nan	nan	nan	1.4633811768475122e-15	8.560306481488929e-17	1.207888314782256e-15	2.0540879152139093e-17	1.6295335566418545e-15	2.356416523024831e-17	6.542765604460345e-16	9.979410610983658e-17	1.638629248025981e-16	4.678323824148133e-16	nan	nan	nan	nan	nan	nan	1.2773019126737386e-15	6.744271811388597e-17
56648.300000002724	nan	nan	nan	nan	1.4603079638500022e-15	8.270207343966735e-17	1.2056437748769427e-15	2.0328671576417378e-17	1.626786276346739e-15	2.33849365246416e-17	6.533664131303351e-16	1.0124627057778161e-16	1.6369893219257984e-16	4.677575356247878e-16	nan	nan	nan	nan	nan	nan	1.2748409063194727e-15	6.694401924345809e-17
56648.35000000273	nan	nan	nan	nan	1.4571992806618419e-15	7.979969469240369e-17	1.2034091224248379e-15	2.0117106084341485e-17	1.6240547101309268e-15	2.3205768087901523e-17	6.524941291886055e-16	1.026638772817417e-16	1.6353991786089583e-16	4.67389248008564e-16	nan	nan	nan	nan	nan	nan	1.2723991797751384e-15	6.642916743831814e-17
56648.40000000273	nan	nan	nan	nan	1.454054450438009e-15	7.689860698580224e-17	1.201184378250916e-15	1.990629622955227e-17	1.6213388752922276e-15	2.302674313912252e-17	6.516591449600737e-16	1.0403964520936066e-16	1.633859307990885e-16	4.667268520386111e-16	nan	nan	nan	nan	nan	nan	1.2699768071237922e-15	6.589788117401946e-17
56648.45000000273	nan	nan	nan	nan	1.4508727936156425e-15	7.40016825719247e-17	1.1989695631893003e-15	1.9696358428772608e-17	1.6186387891527816e-15	2.2847946665666583e-17	6.50860898100155e-16	1.0536687049712727e-16	1.6323701782715944e-16	4.657697519168847e-16	nan	nan	nan	nan	nan	nan	1.2675738625626502e-15	6.53499049474588e-17
56648.500000002736	nan	nan	nan	nan	1.447653627881474e-15	7.111201340945983e-17	1.1967646980741137e-15	1.9487411965145192e-17	1.6159544690176973e-15	2.266946541993502e-17	6.500988275562163e-16	1.066393962261381e-16	1.6309322361108163e-16	4.645174230250424e-16	nan	nan	nan	nan	nan	nan	1.265190420403493e-15	6.478500982223616e-17
56648.55000000274	nan	nan	nan	nan	1.4443962681402015e-15	6.82329418426779e-17	1.1945698037514864e-15	1.9279578979213943e-17	1.6132859321985717e-15	2.2491387897366e-17	6.493723735435737e-16	1.0785158236055233e-16	1.6295459067954887e-16	4.629694115568052e-16	nan	nan	nan	nan	nan	nan	1.262826555076009e-15	6.420299396936513e-17
56648.60000000274	nan	nan	nan	nan	1.4411000264818808e-15	6.536809712891855e-17	1.1923849010681204e-15	1.9072984451134152e-17	1.6106331960175443e-15	2.2313804323490404e-17	6.48680977521443e-16	1.089982765816233e-16	1.6282115943997e-16	4.611253343353519e-16	nan	nan	nan	nan	nan	nan	1.2604823411250593e-15	6.360368320993747e-17
56648.650000002744	nan	nan	nan	nan	1.437764212149767e-15	6.252143908163334e-17	1.1902100108784361e-15	1.8867756165923974e-17	1.607996277790267e-15	2.213680663347367e-17	6.480240821688997e-16	1.1007478653747968e-16	1.6269296819371197e-16	4.589848788200425e-16	nan	nan	nan	nan	nan	nan	1.2581578532122985e-15	6.29869315659858e-17
56648.70000000275	nan	nan	nan	nan	1.434388131507945e-15	5.969731036661024e-17	1.1880451540422865e-15	1.8664024667570453e-17	1.6053751948388798e-15	2.1960488432673658e-17	6.474011313609371e-16	1.110768538508273e-16	1.6257005315059118e-16	4.565478033084081e-16	nan	nan	nan	nan	nan	nan	1.255853166116782e-15	6.23526218247522e-17
56648.75000000275	nan	nan	nan	nan	1.4309710880082941e-15	5.690049929699112e-17	1.1858903514263853e-15	1.846192319484631e-17	1.6027699644863332e-15	2.178494496750593e-17	6.46811570144507e-16	1.120006300941124e-16	1.6245244844262112e-16	4.538139373411488e-16	nan	nan	nan	nan	nan	nan	1.2535683547365874e-15	6.170066612537282e-17
56648.80000000275	nan	nan	nan	nan	1.4275123821582096e-15	5.413631530196723e-17	1.1837456239008771e-15	1.826158759874639e-17	1.6001806040563892e-15	2.1610273074816677e-17	6.462548447146758e-16	1.1284265484422136e-16	1.6234018613701868e-16	4.50783182319957e-16	nan	nan	nan	nan	nan	nan	1.2513034940871929e-15	6.103100657253581e-17
56648.850000002756	nan	nan	nan	nan	1.424011311487621e-15	5.141067955615206e-17	1.1816109923444827e-15	1.8063156239443294e-17	1.5976071308833527e-15	2.1436571130978116e-17	6.457304023906704e-16	1.1359983586001812e-16	1.6223329624846956e-16	4.474555123503685e-16	nan	nan	nan	nan	nan	nan	1.2490586593035045e-15	6.034361588587895e-17
56648.90000000276	nan	nan	nan	nan	1.4204671705158639e-15	4.8730233471690637e-17	1.1794864776396394e-15	1.78667698605494e-17	1.59504956228693e-15	2.1263938989057326e-17	6.452376915921342e-16	1.1426943138006498e-16	1.621318067506596e-16	4.438309753246193e-16	nan	nan	nan	nan	nan	nan	1.246833925640969e-15	5.963849809208446e-17
56648.95000000276	nan	nan	nan	nan	1.416879250718975e-15	4.6102467713992004e-17	1.1773721006736453e-15	1.7672571440358375e-17	1.5925079156160243e-15	2.1092477907465247e-17	6.447761618152941e-16	1.1484903450719707e-16	1.620357435870716e-16	4.3990969426279034e-16	nan	nan	nan	nan	nan	nan	1.244629368472536e-15	5.891568926888824e-17
56649.000000002765	nan	nan	nan	nan	1.4132468404960993e-15	4.3535873824520126e-17	1.1752678823438034e-15	1.7480706013122954e-17	1.5899822081943974e-15	2.0922290464563047e-17	6.443452636091877e-16	1.1533655963040836e-16	1.6194513068105174e-16	4.3569186893438455e-16	nan	nan	nan	nan	nan	nan	1.2424450632944305e-15	5.817525834838306e-17
56649.05000000277	nan	nan	nan	nan	1.4095692251363066e-15	4.104011891778248e-17	1.1731738435477031e-15	1.7291320464163192e-17	1.5874724573587869e-15	2.0753480470251692e-17	6.439444485519017e-16	1.1573023082671532e-16	1.6185998994514913e-16	4.311777777871783e-16	nan	nan	nan	nan	nan	nan	1.2402810857227109e-15	5.741730799069946e-17
56649.10000000277	nan	nan	nan	nan	1.4058456867851439e-15	3.862624044431648e-17	1.171090005192654e-15	1.7104563291012805e-17	1.5849786804556626e-15	2.0586152853947964e-17	6.435731692269494e-16	1.1602857218583804e-16	1.6178034128972736e-16	4.2636778021583217e-16	nan	nan	nan	nan	nan	nan	1.2381375114955967e-15	5.664197553785226e-17
56649.15000000277	nan	nan	nan	nan	1.4020755044110133e-15	3.630685137399654e-17	1.1690163881888245e-15	1.6920584332041555e-17	1.5825008948258174e-15	2.0420413549925264e-17	6.432308791995016e-16	1.1623040000564309e-16	1.6170620263085436e-16	4.212623192095448e-16	nan	nan	nan	nan	nan	nan	1.236014416472862e-15	5.584943405888385e-17
56649.20000000278	nan	nan	nan	nan	1.3982579537714978e-15	3.4096334496604144e-17	1.1669530134561028e-15	1.673953445808709e-17	1.5800391178092328e-15	2.0256369367849905e-17	6.429170329927907e-16	1.1633481681539096e-16	1.6163758989746883e-16	4.1586192442652343e-16	nan	nan	nan	nan	nan	nan	1.2339118766375575e-15	5.5039893499325874e-17
56649.25000000278	nan	nan	nan	nan	1.39439230737946e-15	3.201098555315188e-17	1.164899901917236e-15	1.6561565226600893e-17	1.577593366762111e-15	2.009412784121872e-17	6.426310860644944e-16	1.1634120719608304e-16	1.615745170378273e-16	4.1016721575325027e-16	nan	nan	nan	nan	nan	nan	1.2318299680957055e-15	5.4213601949743556e-17
56649.30000000278	nan	nan	nan	nan	1.390477834468876e-15	3.006903666570934e-17	1.1628570745018326e-15	1.63868284943847e-17	1.5751636590244333e-15	1.9933797070381632e-17	6.423724947831168e-16	1.1624923538148089e-16	1.6151699602523236e-16	4.0417890741946996e-16	nan	nan	nan	nan	nan	nan	1.2297687670780234e-15	5.33708470472591e-17
56649.350000002785	nan	nan	nan	nan	1.386513800961079e-15	2.8290454665883095e-17	1.1608245521435035e-15	1.6215475988591044e-17	1.572750011951591e-15	1.977548554286234e-17	6.421407164044641e-16	1.1605884463982427e-16	1.6146503686304424e-16	3.9789781275571825e-16	nan	nan	nan	nan	nan	nan	1.2277283499377952e-15	5.251195752831452e-17
56649.40000000279	nan	nan	nan	nan	1.3824994694303807e-15	2.6696371182325766e-17	1.1588023557841502e-15	1.6047658834978805e-17	1.5703524429030296e-15	1.9619301946056244e-17	6.419352090480224e-16	1.157702584531942e-16	1.6141864758897576e-16	3.9132484970036665e-16	nan	nan	nan	nan	nan	nan	1.2257087931548234e-15	5.1637304952808946e-17
56649.45000000279	nan	nan	nan	nan	1.3784340990695313e-15	2.5307984105933727e-17	1.15679050637082e-15	1.5883527039803645e-17	1.5679709692317066e-15	1.9465354953630716e-17	6.417554316735758e-16	1.153839835309368e-16	1.613778342786732e-16	3.844610471885451e-16	nan	nan	nan	nan	nan	nan	1.2237101733330974e-15	5.0747305619952655e-17
56649.500000002794	nan	nan	nan	nan	1.3743169456550462e-15	2.414481226180321e-17	1.1547890248571357e-15	1.5723228925522316e-17	1.5656056082946354e-15	1.9313752995700267e-17	6.416008440575582e-16	1.1490081471255704e-16	1.6134260104858212e-16	3.7730755258769067e-16	nan	nan	nan	nan	nan	nan	1.2217325672032264e-15	4.984242270123817e-17
56649.5500000028	nan	nan	nan	nan	1.370149419773242e-15	2.3216635894322555e-17	1.1527979519181805e-15	1.5566877178990293e-17	1.5632563715463734e-15	1.9164583341449988e-17	6.414709067697271e-16	1.1432184183632143e-16	1.6131295005810117e-16	3.698656403859616e-16	nan	nan	nan	nan	nan	nan	1.2197760516224384e-15	4.892316861779987e-17
56649.6000000028	nan	nan	nan	nan	1.3659415616935778e-15	2.2504518683603555e-17	1.1508174071097323e-15	1.541444835318947e-17	1.5609232467894871e-15	1.9017849860793498e-17	6.413650811496215e-16	1.1364845867040395e-16	1.6128888151102242e-16	3.6213672239339935e-16	nan	nan	nan	nan	nan	nan	1.2178407035740737e-15	4.799010769379188e-17
56649.6500000028	nan	nan	nan	nan	1.3617055670720027e-15	2.1978663478520205e-17	1.1488475297136042e-15	1.5265882993200323e-17	1.5586062159257105e-15	1.8873535115676394e-17	6.412828292832273e-16	1.1288237402475248e-16	1.612703936562601e-16	3.5412235978551744e-16	nan	nan	nan	nan	nan	nan	1.2159266001693075e-15	4.704385911893712e-17
56649.700000002806	nan	nan	nan	nan	1.3574536293040041e-15	2.160625513356909e-17	1.1468884590124665e-15	1.5121119261541527e-17	1.5563052608502888e-15	1.8731621180279767e-17	6.412236139794412e-16	1.120256251824576e-16	1.6125748278786606e-16	3.4582427741071646e-16	nan	nan	nan	nan	nan	nan	1.214033818648466e-15	4.60851002618552e-17
56649.75000000281	nan	nan	nan	nan	1.3531979401366212e-15	2.135387480204487e-17	1.1449403343009966e-15	1.498009322455586e-17	1.554020363465767e-15	1.8592089747729244e-17	6.411868987468432e-16	1.1108059380939592e-16	1.6125014324433509e-16	3.3724438090411973e-16	nan	nan	nan	nan	nan	nan	1.2121624363784947e-15	4.5114570375902364e-17
56649.80000000281	nan	nan	nan	nan	1.348950690281245e-15	2.118973826208113e-17	1.143003294875302e-15	1.484273914088011e-17	1.5517515056771225e-15	1.8454922258560912e-17	6.411721477702317e-16	1.1005002451773417e-16	1.612483674071952e-16	3.2838477731262483e-16	nan	nan	nan	nan	nan	nan	1.2103125308572122e-15	4.41330747479272e-17
56649.850000002814	nan	nan	nan	nan	1.3447240700250976e-15	2.1085455028733035e-17	1.141077480039494e-15	1.4708989753969478e-17	1.5494986693885218e-15	1.83201000119785e-17	6.411788258873439e-16	1.0893704627335673e-16	1.6125214569888944e-16	3.1924780015437225e-16	nan	nan	nan	nan	nan	nan	1.2084841797113865e-15	4.3141489343906986e-17
56649.90000000282	nan	nan	nan	nan	1.3405302698441533e-15	2.1017202275262497e-17	1.139163029106547e-15	1.457877658207254e-17	1.5472618365171078e-15	1.8187604288486795e-17	6.412063985654561e-16	1.0774519684373036e-16	1.612614665799402e-16	3.098360401335764e-16	nan	nan	nan	nan	nan	nan	1.206677460697544e-15	4.2140766011925227e-17
56649.95000000282	nan	nan	nan	nan	1.3363814810146453e-15	2.0966365988890605e-17	1.1372600813914361e-15	1.4452030208395053e-17	1.545040988963803e-15	1.8057416453505616e-17	6.412543318781476e-16	1.0647845048100583e-16	1.6127631654540435e-16	3.0015238314147065e-16	nan	nan	nan	nan	nan	nan	1.2048924517032875e-15	4.113193830826341e-17
56650.00000000282	nan	nan	nan	nan	1.3322898962257445e-15	2.091978215907136e-17	1.1353687762202865e-15	1.4328680567071664e-17	1.5428361086457498e-15	1.7929518074082366e-17	6.41322092481989e-16	1.051412490182257e-16	1.6129668012061117e-16	2.9020005774496217e-16	nan	nan	nan	nan	nan	nan	1.2031292307487138e-15	4.011612801654801e-17
56650.050000002826	nan	nan	nan	nan	1.3282677101914548e-15	2.0869722009444256e-17	1.1334892529220817e-15	1.420865722617431e-17	1.5406471774873903e-15	1.7803891010357212e-17	6.414091475932379e-16	1.0373853651972114e-16	1.6132253985618495e-16	2.7998269516932473e-16	nan	nan	nan	nan	nan	nan	1.2013878759832739e-15	3.909455243804448e-17
56650.10000000283	nan	nan	nan	nan	1.3243271202631446e-15	2.0813735333262214e-17	1.1316216508355257e-15	1.4091889658861037e-17	1.5384741773977567e-15	1.7680517536159375e-17	6.415149649645886e-16	1.0227579756074522e-16	1.61353876322353e-16	2.6950440593086236e-16	nan	nan	nan	nan	nan	nan	1.1996684656906346e-15	3.806853252534376e-17
56650.15000000283	nan	nan	nan	nan	1.3204803270417474e-15	2.0754419905166042e-17	1.129766109302181e-15	1.3978307510617187e-17	1.5363170903021016e-15	1.7559380410431165e-17	6.416390128619889e-16	1.0075909910534747e-16	1.613906681025347e-16	2.5876987894069887e-16	nan	nan	nan	nan	nan	nan	1.1979710782876662e-15	3.703950194056254e-17
56650.200000002835	nan	nan	nan	nan	1.3167395349903213e-15	2.0699137409929403e-17	1.1279227676747598e-15	1.3867840852775094e-17	1.5341758981232448e-15	1.7440462975540024e-17	6.417807600412984e-16	9.919513579178936e-17	1.6143289178621098e-16	2.4778451135004303e-16	nan	nan	nan	nan	nan	nan	1.1962957923229225e-15	3.6009017104297494e-17
56650.25000000284	nan	nan	nan	nan	1.3131169530467412e-15	2.0659653825634557e-17	1.1260917653114058e-15	1.3760420425354614e-17	1.532050582784006e-15	1.7323749244108744e-17	6.419396757251673e-16	9.759127820282823e-17	1.6148052196107305e-16	2.365545810680532e-16	nan	nan	nan	nan	nan	nan	1.1946426864797815e-15	3.497876829188906e-17
56650.30000000284	nan	nan	nan	nan	1.3096247952365519e-15	2.065164816197856e-17	1.124273241575981e-15	1.3655977862742064e-17	1.5299411262169366e-15	1.7209223971941552e-17	6.421152295797605e-16	9.595562337322774e-17	1.6153353120444968e-16	2.2508747945207835e-16	nan	nan	nan	nan	nan	nan	1.1930118395767488e-15	3.3950591807570604e-17
56650.35000000284	nan	nan	nan	nan	1.306275281285526e-15	2.0694012935402728e-17	1.1224673358403516e-15	1.355444590588341e-17	1.5278475103497222e-15	1.7096872722802943e-17	6.423068916915869e-16	9.42970463433162e-17	1.615918900740069e-16	2.1339203030248256e-16	nan	nan	nan	nan	nan	nan	1.1914033305669512e-15	3.292648322111719e-17
56650.400000002846	nan	nan	nan	nan	1.3030806372333429e-15	2.080787167848025e-17	1.1206741874855323e-15	1.345575859560835e-17	1.5257697171173474e-15	1.6986681930492503e-17	6.4251413254433e-16	9.262525097970488e-17	1.6165556709772347e-16	2.0147893495089123e-16	nan	nan	nan	nan	nan	nan	1.1898172385387446e-15	3.1908611588352144e-17
56650.45000000285	nan	nan	nan	nan	1.3000530960467061e-15	2.1015274118182478e-17	1.1188939358956825e-15	1.335985144578854e-17	1.523707728449931e-15	1.6878638961960668e-17	6.427364229956549e-16	9.095081752531693e-17	1.6172452876313665e-16	1.8936140531560922e-16	nan	nan	nan	nan	nan	nan	1.1882536427174368e-15	3.0899334474819516e-17
56650.50000000285	nan	nan	nan	nan	1.2972048982331018e-15	2.133760390294415e-17	1.1171267204652537e-15	1.3266661596287892e-17	1.5216615262954335e-15	1.6772732148694524e-17	6.429732342540191e-16	8.928524339258289e-17	1.617987395058539e-16	1.7705608336278504e-16	nan	nan	nan	nan	nan	nan	1.1867126224636647e-15	2.9901213458688305e-17
56650.550000002855	nan	nan	nan	nan	1.294545061290316e-15	2.1787988565367352e-17	1.1153726675698e-15	1.3176113993349126e-17	1.5196310686238022e-15	1.6668941889023193e-17	6.432240378555253e-16	8.764097257293046e-17	1.6187816169733343e-16	1.64584407488072e-16	nan	nan	nan	nan	nan	nan	1.1851942572772459e-15	2.891702958054034e-17
56650.60000000286	nan	nan	nan	nan	1.292069686636289e-15	2.235277259354758e-17	1.1136318514761262e-15	1.3088079753744223e-17	1.5176162175837633e-15	1.6567213895723052e-17	6.434883056408125e-16	8.603140772948969e-17	1.619627556319246e-16	1.5197469453115186e-16	nan	nan	nan	nan	nan	nan	1.1836986267942392e-15	2.794979793341174e-17
56650.65000000286	nan	nan	nan	nan	1.289771652940008e-15	2.3010232406862963e-17	1.1119043334321393e-15	1.3002418496545956e-17	1.51561681137036e-15	1.6467486208317935e-17	6.437655097318382e-16	8.447089764283402e-17	1.6205247951316935e-16	1.3926539985232002e-16	nan	nan	nan	nan	nan	nan	1.1822258107901878e-15	2.7002780204255067e-17
56650.700000002864	nan	nan	nan	nan	1.2876438469297248e-15	2.373805614808644e-17	1.110190174694324e-15	1.2918992859966617e-17	1.5136326881762021e-15	1.636969835525106e-17	6.440551225087982e-16	8.297469134035438e-17	1.6214728943935979e-16	1.2651037376836097e-16	nan	nan	nan	nan	nan	nan	1.1807758891776864e-15	2.607949349987032e-17
56650.75000000287	nan	nan	nan	nan	1.285679163039173e-15	2.4514556931763866e-17	1.108489436526597e-15	1.2837669052515343e-17	1.5116636861906559e-15	1.6273791601192554e-17	6.443566165869364e-16	8.1558849196502e-17	1.622471393883491e-16	1.1378760025612707e-16	nan	nan	nan	nan	nan	nan	1.1793489420111436e-15	2.5183713185165306e-17
56650.80000000287	nan	nan	nan	nan	1.2838705030533855e-15	2.531945540238574e-17	1.106802180198879e-15	1.2758317379315639e-17	1.5097096436120082e-15	1.617970913698382e-17	6.446694647935048e-16	8.024010089625116e-17	1.6235198120160994e-16	1.0121416623728166e-16	nan	nan	nan	nan	nan	nan	1.1779450494831344e-15	2.4319466759852097e-17
