MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err
56074.66000001465	nan	nan	7.260658892168116e-18	4.794835980560105e-19	1.2675062753042189e-17	6.047625580421457e-18	nan	nan	nan	nan	nan	nan
56074.71000001465	nan	nan	7.255064316637283e-18	4.805901355724808e-19	1.2667852308454167e-17	6.825672892271091e-18	nan	nan	nan	nan	nan	nan
56074.760000014656	nan	nan	7.24947405194144e-18	4.811704467103713e-19	1.2660522083550369e-17	7.459404225289375e-18	nan	nan	nan	nan	nan	nan
56074.81000001466	nan	nan	7.243888094735318e-18	4.811742712572365e-19	1.2653007752479874e-17	7.939587008088816e-18	nan	nan	nan	nan	nan	nan
56074.86000001466	nan	nan	7.238306441743003e-18	4.8059025696102015e-19	1.2645244804599851e-17	8.258219979875028e-18	nan	nan	nan	nan	nan	nan
56074.910000014665	nan	nan	7.232729089592025e-18	4.794461314215582e-19	1.2637168530738028e-17	8.408340328297663e-18	nan	nan	nan	nan	nan	nan
56074.96000001467	nan	nan	7.22715603502143e-18	4.778083989265171e-19	1.2628714009415399e-17	8.383913014096712e-18	nan	nan	nan	nan	nan	nan
56075.01000001467	nan	nan	7.221587274669627e-18	4.757814690352528e-19	1.2619816093027075e-17	8.179765430384353e-18	nan	nan	nan	nan	nan	nan
56075.06000001467	nan	nan	7.216022805241664e-18	4.735060039350433e-19	1.2610409393979028e-17	7.791557668405572e-18	nan	nan	nan	nan	nan	nan
56075.110000014676	nan	nan	7.210462623439868e-18	4.711561503488036e-19	1.2600428270778467e-17	7.215797092872779e-18	nan	nan	nan	nan	nan	nan
56075.16000001468	nan	nan	7.204906725932566e-18	4.6893522727187e-19	1.2589806814075682e-17	6.4499371424967365e-18	nan	nan	nan	nan	nan	nan
56075.21000001468	nan	nan	7.199355109401686e-18	4.67069393065977e-19	1.2578478832655045e-17	5.4926936348799554e-18	nan	nan	nan	nan	nan	nan
56075.260000014685	nan	nan	7.193807770560434e-18	4.657988521191961e-19	1.2566377839373022e-17	4.345092107067381e-18	nan	nan	nan	nan	nan	nan
56075.31000001469	nan	nan	7.1882647060921e-18	4.653657222551344e-19	1.2553437037040804e-17	3.0149513817821532e-18	nan	nan	nan	nan	nan	nan
56075.36000001469	nan	nan	7.182725912667729e-18	4.658726657482081e-19	1.2539589304249433e-17	1.550882062696683e-18	nan	nan	nan	nan	nan	nan
56075.410000014694	nan	nan	7.177191387044043e-18	4.671193805985059e-19	1.252476730225428e-17	8.191892424752388e-19	nan	nan	nan	nan	nan	nan
56075.4600000147	nan	nan	7.171661125938329e-18	4.688611885949552e-19	1.2508929017130847e-17	2.362177893585429e-18	nan	nan	nan	nan	nan	nan
56075.5100000147	nan	nan	7.16613512605971e-18	4.708609354016344e-19	1.2492089363694218e-17	4.2501226789139276e-18	nan	nan	nan	nan	nan	nan
56075.5600000147	nan	nan	7.160613384143149e-18	4.7289945930602025e-19	1.2474270650216146e-17	6.236213710877355e-18	nan	nan	nan	nan	nan	nan
56075.610000014705	nan	nan	7.15509589693041e-18	4.747834119877836e-19	1.2455494831761281e-17	8.292879305004257e-18	nan	nan	nan	nan	nan	nan
56075.66000001471	nan	nan	7.149582661134694e-18	4.763507819081953e-19	1.2435783515096432e-17	1.0409858659902242e-17	nan	nan	nan	nan	nan	nan
56075.71000001471	nan	nan	7.144073673486888e-18	4.774745876789799e-19	1.2415157963536162e-17	1.2580758035343035e-17	nan	nan	nan	nan	nan	nan
56075.760000014714	nan	nan	7.138568930702916e-18	4.780652065670426e-19	1.2393639101725539e-17	1.4800617794416955e-17	nan	nan	nan	nan	nan	nan
56075.81000001472	nan	nan	7.133068429550375e-18	4.78071736683719e-19	1.2371247520360807e-17	1.706521653187172e-17	nan	nan	nan	nan	nan	nan
56075.86000001472	nan	nan	7.127572166712556e-18	4.774826805904165e-19	1.2348003480848745e-17	1.9370805959077257e-17	nan	nan	nan	nan	nan	nan
56075.91000001472	nan	nan	7.122080138958418e-18	4.7632611759636955e-19	1.2323926919905473e-17	2.171398589469886e-17	nan	nan	nan	nan	nan	nan
56075.960000014726	nan	nan	7.116592342999805e-18	4.746694023364435e-19	1.2299037454095541e-17	2.4091634498703814e-17	nan	nan	nan	nan	nan	nan
56076.01000001473	nan	nan	7.111108775612476e-18	4.726182960452031e-19	1.2273354384311839e-17	2.6500863852218492e-17	nan	nan	nan	nan	nan	nan
56076.06000001473	nan	nan	7.105629433496037e-18	4.703153088356047e-19	1.2246896700197292e-17	2.8938988734470526e-17	nan	nan	nan	nan	nan	nan
56076.110000014734	nan	nan	7.100154313393611e-18	4.67936909914163e-19	1.2219683084508933e-17	3.140350305269836e-17	nan	nan	nan	nan	nan	nan
56076.16000001474	nan	nan	7.09468341204696e-18	4.656891601495811e-19	1.2191731917425143e-17	3.389206113153455e-17	nan	nan	nan	nan	nan	nan
56076.21000001474	nan	nan	7.089216726195125e-18	4.638012758321196e-19	1.2163061280796693e-17	3.640246232644874e-17	nan	nan	nan	nan	nan	nan
56076.26000001474	nan	nan	7.083754252582591e-18	4.625166667750622e-19	1.2133688962342305e-17	3.8932638049870925e-17	nan	nan	nan	nan	nan	nan
56076.310000014746	nan	nan	7.0782959879212e-18	4.620805536055314e-19	1.2103632459789504e-17	4.148064063114681e-17	nan	nan	nan	nan	nan	nan
56076.36000001475	nan	nan	7.072841929020708e-18	4.625968569369771e-19	1.2072908984961344e-17	4.404463362061873e-17	nan	nan	nan	nan	nan	nan
56076.41000001475	nan	nan	7.067392072606558e-18	4.638627842969992e-19	1.2041535467809733e-17	4.662288326218542e-17	nan	nan	nan	nan	nan	nan
56076.460000014755	nan	nan	7.061946415465392e-18	4.65630454737895e-19	1.2009528560396009e-17	4.921375093126935e-17	nan	nan	nan	nan	nan	nan
56076.51000001476	nan	nan	7.056504954371603e-18	4.6765952288850715e-19	1.1976904640819421e-17	5.181568638343057e-17	nan	nan	nan	nan	nan	nan
56076.56000001476	nan	nan	7.051067686102314e-18	4.697278613235896e-19	1.1943679817094217e-17	5.442722169254384e-17	nan	nan	nan	nan	nan	nan
56076.61000001476	nan	nan	7.045634607433282e-18	4.716395228926902e-19	1.190986993097588e-17	5.704696578165713e-17	nan	nan	nan	nan	nan	nan
56076.66000001477	nan	nan	7.040205715142986e-18	4.732303467196222e-19	1.1875490561737221e-17	5.967359946762504e-17	nan	nan	nan	nan	nan	nan
56076.71000001477	nan	nan	7.034781006011264e-18	4.743716918496491e-19	1.1840557029895028e-17	6.23058709543418e-17	nan	nan	nan	nan	nan	nan
56076.76000001477	nan	nan	7.029360476809795e-18	4.749727798968526e-19	1.1805084400887628e-17	6.494259172008902e-17	nan	nan	nan	nan	nan	nan
56076.810000014775	nan	nan	7.023944124330656e-18	4.749820585368575e-19	1.1769087488704338e-17	6.758263275295005e-17	nan	nan	nan	nan	nan	nan
56076.86000001478	nan	nan	7.018531945344168e-18	4.743878832638664e-19	1.1732580859467096e-17	7.022492109512972e-17	nan	nan	nan	nan	nan	nan
56076.91000001478	nan	nan	7.013123936660084e-18	4.732186896590314e-19	1.1695578834965051e-17	7.286843666254396e-17	nan	nan	nan	nan	nan	nan
56076.960000014784	nan	nan	7.007720095037846e-18	4.71542694204768e-19	1.1658095496142619e-17	7.551220931066386e-17	nan	nan	nan	nan	nan	nan
56077.01000001479	nan	nan	7.00232041727089e-18	4.694670285964374e-19	1.1620144686541666e-17	7.815531612140715e-17	nan	nan	nan	nan	nan	nan
56077.06000001479	nan	nan	6.996924900155375e-18	4.671360787088048e-19	1.1581740015698284e-17	8.079687888912201e-17	nan	nan	nan	nan	nan	nan
56077.11000001479	nan	nan	6.99153354043986e-18	4.647286720589173e-19	1.1542894862494772e-17	8.343606178640447e-17	nan	nan	nan	nan	nan	nan
56077.160000014796	nan	nan	6.986146334962658e-18	4.624536565267974e-19	1.1503622378467554e-17	8.607206919277669e-17	nan	nan	nan	nan	nan	nan
56077.2100000148	nan	nan	6.980763280481851e-18	4.605433583548263e-19	1.1463935491071208e-17	8.870414367132503e-17	nan	nan	nan	nan	nan	nan
56077.2600000148	nan	nan	6.975384373793595e-18	4.592444476920959e-19	1.1423846906899577e-17	9.133156407997053e-17	nan	nan	nan	nan	nan	nan
56077.310000014804	nan	nan	6.970009611680446e-18	4.588053002369631e-19	1.1383369114864177e-17	9.395364380565722e-17	nan	nan	nan	nan	nan	nan
56077.36000001481	nan	nan	6.964638990984799e-18	4.593311155883683e-19	1.1342514389330689e-17	9.656972911089515e-17	nan	nan	nan	nan	nan	nan
56077.41000001481	nan	nan	6.959272508462014e-18	4.606165698305092e-19	1.1301294793213818e-17	9.91791975833064e-17	nan	nan	nan	nan	nan	nan
56077.46000001481	nan	nan	6.953910161003438e-18	4.624105249376977e-19	1.1259722181031255e-17	1.0178145667973252e-16	nan	nan	nan	nan	nan	nan
56077.510000014816	nan	nan	6.948551945373951e-18	4.644693897493048e-19	1.1217808201917162e-17	1.0437594235733933e-16	nan	nan	nan	nan	nan	nan
56077.56000001482	nan	nan	6.943197858436343e-18	4.665680214865137e-19	1.1175564302595665e-17	1.0696211778491329e-16	nan	nan	nan	nan	nan	nan
56077.61000001482	nan	nan	6.937847897003091e-18	4.685078322787906e-19	1.11330017303149e-17	1.0953947212819012e-16	nan	nan	nan	nan	nan	nan
56077.660000014825	nan	nan	6.932502057898906e-18	4.701224795665939e-19	1.109013153574214e-17	1.1210751940364212e-16	nan	nan	nan	nan	nan	nan
56077.71000001483	nan	nan	6.927160337960742e-18	4.712816384488234e-19	1.1046964575820398e-17	1.1466579739569212e-16	nan	nan	nan	nan	nan	nan
56077.76000001483	nan	nan	6.921822734020112e-18	4.718933588210797e-19	1.100351151658709e-17	1.1721386663275978e-16	nan	nan	nan	nan	nan	nan
56077.81000001483	nan	nan	6.916489242890852e-18	4.7190542938046435e-19	1.0959782835955187e-17	1.1975130941796628e-16	nan	nan	nan	nan	nan	nan
56077.860000014836	nan	nan	6.9111598614248725e-18	4.713060564775396e-19	1.0915788826457307e-17	1.2227772891070115e-16	nan	nan	nan	nan	nan	nan
56077.91000001484	nan	nan	6.9058345864332884e-18	4.701240363545057e-19	1.0871539597953328e-17	1.247927482555703e-16	nan	nan	nan	nan	nan	nan
56077.96000001484	nan	nan	6.90051341478161e-18	4.684284590022119e-19	1.082704508030178e-17	1.272960097555521e-16	nan	nan	nan	nan	nan	nan
56078.010000014845	nan	nan	6.895196343251036e-18	4.663278460472549e-19	1.0782315025995728e-17	1.2978717408643914e-16	nan	nan	nan	nan	nan	nan
56078.06000001485	nan	nan	6.889883368730193e-18	4.639684863775229e-19	1.0737359012763339e-17	1.3226591954990922e-16	nan	nan	nan	nan	nan	nan
56078.11000001485	nan	nan	6.884574488041076e-18	4.615316027555714e-19	1.0692186446133812e-17	1.3473194136274683e-16	nan	nan	nan	nan	nan	nan
56078.160000014854	nan	nan	6.8792696980016e-18	4.592288756925867e-19	1.0646806561968935e-17	1.3718495097997399e-16	nan	nan	nan	nan	nan	nan
56078.21000001486	nan	nan	6.873968995477274e-18	4.572957937352705e-19	1.0601228428960756e-17	1.3962467544978875e-16	nan	nan	nan	nan	nan	nan
56078.26000001486	nan	nan	6.8686723772683346e-18	4.559823440064864e-19	1.055546095109591e-17	1.4205085679839912e-16	nan	nan	nan	nan	nan	nan
56078.31000001486	nan	nan	6.8633798402634095e-18	4.555401103513991e-19	1.0509512870086803e-17	1.4446325144296402e-16	nan	nan	nan	nan	nan	nan
56078.360000014865	nan	nan	6.858091381273614e-18	4.5607559187974835e-19	1.0463392767770279e-17	1.4686162963100113e-16	nan	nan	nan	nan	nan	nan
56078.41000001487	nan	nan	6.8528069972134135e-18	4.573808920497834e-19	1.0417109068474068e-17	1.4924577490473196e-16	nan	nan	nan	nan	nan	nan
56078.46000001487	nan	nan	6.847526684888483e-18	4.592015601760432e-19	1.0370670041351475e-17	1.516154835889489e-16	nan	nan	nan	nan	nan	nan
56078.510000014874	nan	nan	6.8422504412214475e-18	4.612907035460014e-19	1.0324083802684664e-17	1.53970564301096e-16	nan	nan	nan	nan	nan	nan
56078.56000001488	nan	nan	6.836978263083256e-18	4.634201135541495e-19	1.0277358318157023e-17	1.5631083748232633e-16	nan	nan	nan	nan	nan	nan
56078.61000001488	nan	nan	6.831710147313581e-18	4.653885199611928e-19	1.023050140509487e-17	1.5863613494841082e-16	nan	nan	nan	nan	nan	nan
56078.66000001488	nan	nan	6.826446090830967e-18	4.670273645346394e-19	1.0183520734679036e-17	1.609462994594367e-16	nan	nan	nan	nan	nan	nan
56078.710000014886	nan	nan	6.8211860904805265e-18	4.682046147152991e-19	1.0136423834126618e-17	1.6324118430729027e-16	nan	nan	nan	nan	nan	nan
56078.76000001489	nan	nan	6.815930143179444e-18	4.688271325672661e-19	1.0089218088843258e-17	1.6552065292002784e-16	nan	nan	nan	nan	nan	nan
56078.81000001489	nan	nan	6.810678245756513e-18	4.688420386590606e-19	1.0041910744546451e-17	1.6778457848223352e-16	nan	nan	nan	nan	nan	nan
56078.860000014894	nan	nan	6.805430395124838e-18	4.682373883545131e-19	9.994508909360101e-18	1.7003284357059304e-16	nan	nan	nan	nan	nan	nan
56078.9100000149	nan	nan	6.80018658814857e-18	4.670423432003745e-19	9.947019555880791e-18	1.7226533980389915e-16	nan	nan	nan	nan	nan	nan
56078.9600000149	nan	nan	6.794946821727216e-18	4.653268782408112e-19	9.899449523216071e-18	1.744819675067882e-16	nan	nan	nan	nan	nan	nan
56079.0100000149	nan	nan	6.789711092726285e-18	4.6320092448261215e-19	9.851805518995202e-18	1.766826353865411e-16	nan	nan	nan	nan	nan	nan
56079.060000014906	nan	nan	6.784479398056162e-18	4.608127016249309e-19	9.804094121352575e-18	1.7886726022232453e-16	nan	nan	nan	nan	nan	nan
56079.11000001491	nan	nan	6.7792517345619596e-18	4.583458649142296e-19	9.756321780884253e-18	1.8103576656628234e-16	nan	nan	nan	nan	nan	nan
56079.16000001491	nan	nan	6.774028099154063e-18	4.560149733091089e-19	9.708494822578041e-18	1.8318808645591284e-16	nan	nan	nan	nan	nan	nan
56079.210000014915	nan	nan	6.768808488710221e-18	4.54058731964921e-19	9.660619447717197e-18	1.8532415913723812e-16	nan	nan	nan	nan	nan	nan
56079.26000001492	nan	nan	6.763592900136741e-18	4.527305016728568e-19	9.612701735758374e-18	1.874439307982417e-16	nan	nan	nan	nan	nan	nan
56079.31000001492	nan	nan	6.7583813303072894e-18	4.52285128572453e-19	9.56474764618394e-18	1.8954735431213762e-16	nan	nan	nan	nan	nan	nan
56079.36000001492	nan	nan	6.753173776120015e-18	4.52830432545828e-19	9.516763020329166e-18	1.916343889900129e-16	nan	nan	nan	nan	nan	nan
56079.41000001493	nan	nan	6.747970234473063e-18	4.541559023828552e-19	9.468753583184375e-18	1.9370500034245402e-16	nan	nan	nan	nan	nan	nan
56079.46000001493	nan	nan	6.742770702336654e-18	4.560037177810085e-19	9.420724945172652e-18	1.9575915984973933e-16	nan	nan	nan	nan	nan	nan
56079.51000001493	nan	nan	6.737575176572217e-18	4.581236282206241e-19	9.372682603903211e-18	1.977968447402538e-16	nan	nan	nan	nan	nan	nan
56079.560000014935	nan	nan	6.732383654149973e-18	4.602843083174863e-19	9.324631945900805e-18	1.998180377767621e-16	nan	nan	nan	nan	nan	nan
56079.61000001494	nan	nan	6.7271961319667085e-18	4.622817618825229e-19	9.276578248311532e-18	2.018227270502144e-16	nan	nan	nan	nan	nan	nan
56079.66000001494	nan	nan	6.722012606954566e-18	4.639451823928123e-19	9.228526680585251e-18	2.038109057807683e-16	nan	nan	nan	nan	nan	nan
56079.710000014944	nan	nan	6.716833076030731e-18	4.651408047463296e-19	9.18048230613501e-18	2.0578257212573352e-16	nan	nan	nan	nan	nan	nan
56079.76000001495	nan	nan	6.711657536132787e-18	4.657742867790434e-19	9.132450083973664e-18	2.0773772899415522e-16	nan	nan	nan	nan	nan	nan
56079.81000001495	nan	nan	6.706485984167038e-18	4.657920724715655e-19	9.084434870328087e-18	2.0967638386776894e-16	nan	nan	nan	nan	nan	nan
56079.86000001495	nan	nan	6.7013184170901066e-18	4.651820638123952e-19	9.036441420231178e-18	2.1159854862807035e-16	nan	nan	nan	nan	nan	nan
56079.910000014956	nan	nan	6.696154831804218e-18	4.639737924679986e-19	8.988474389092057e-18	2.135042393892607e-16	nan	nan	nan	nan	nan	nan
56079.96000001496	nan	nan	6.690995225263274e-18	4.622381302721358e-19	8.94053833424457e-18	2.1539347633683685e-16	nan	nan	nan	nan	nan	nan
56080.01000001496	nan	nan	6.68583959436678e-18	4.600864368033503e-19	8.892637716474536e-18	2.1726628357160915e-16	nan	nan	nan	nan	nan	nan
56080.060000014964	nan	nan	6.6806879360699995e-18	4.576688909391969e-19	8.844776901525958e-18	2.1912268895892856e-16	nan	nan	nan	nan	nan	nan
56080.11000001497	nan	nan	6.675540247309153e-18	4.551716178952942e-19	8.796960161586394e-18	2.209627239829457e-16	nan	nan	nan	nan	nan	nan
56080.16000001497	nan	nan	6.670396524990547e-18	4.528121020895184e-19	8.749191676751902e-18	2.2278642360568526e-16	nan	nan	nan	nan	nan	nan
56080.21000001497	nan	nan	6.6652567660816824e-18	4.508323194000096e-19	8.701475536471688e-18	2.2459382613077765e-16	nan	nan	nan	nan	nan	nan
56080.260000014976	nan	nan	6.660120967491583e-18	4.494890630081402e-19	8.653815740972816e-18	2.263849730716622e-16	nan	nan	nan	nan	nan	nan
56080.31000001498	nan	nan	6.654989126163272e-18	4.490404961811074e-19	8.606216202665167e-18	2.2815990902410714e-16	nan	nan	nan	nan	nan	nan
56080.36000001498	nan	nan	6.64986123906425e-18	4.49595780955604e-19	8.558680747526934e-18	2.299186815428787e-16	nan	nan	nan	nan	nan	nan
56080.410000014985	nan	nan	6.6447373031225795e-18	4.509417486766163e-19	8.511213116470938e-18	2.31661341022416e-16	nan	nan	nan	nan	nan	nan
56080.46000001499	nan	nan	6.639617315320719e-18	4.528171520495262e-19	8.463816966691945e-18	2.3338794058137e-16	nan	nan	nan	nan	nan	nan
56080.51000001499	nan	nan	6.634501272637048e-18	4.549683249640707e-19	8.41649587299526e-18	2.350985359508618e-16	nan	nan	nan	nan	nan	nan
56080.56000001499	nan	nan	6.6293891720295464e-18	4.571607731852042e-19	8.369253329106918e-18	2.3679318536633336e-16	nan	nan	nan	nan	nan	nan
56080.610000014996	nan	nan	6.624281010472514e-18	4.591877317048111e-19	8.322092748965503e-18	2.3847194946286865e-16	nan	nan	nan	nan	nan	nan
56080.660000015	nan	nan	6.61917678493209e-18	4.608761111907776e-19	8.275017467996102e-18	2.401348911738563e-16	nan	nan	nan	nan	nan	nan
56080.710000015	nan	nan	6.614076492366256e-18	4.620903895695645e-19	8.228030744366428e-18	2.417820756328824e-16	nan	nan	nan	nan	nan	nan
56080.760000015005	nan	nan	6.608980129788747e-18	4.627350045392577e-19	8.181135760225418e-18	2.4341357007874705e-16	nan	nan	nan	nan	nan	nan
56080.81000001501	nan	nan	6.603887694123547e-18	4.627557139342087e-19	8.13433562292453e-18	2.4502944376349003e-16	nan	nan	nan	nan	nan	nan
56080.86000001501	nan	nan	6.598799182389831e-18	4.621402648966487e-19	8.08763336622192e-18	2.466297678633325e-16	nan	nan	nan	nan	nan	nan
56080.910000015014	nan	nan	6.59371459152926e-18	4.609185636046841e-19	8.041031951469863e-18	2.482146153924268e-16	nan	nan	nan	nan	nan	nan
56080.96000001502	nan	nan	6.588633918537893e-18	4.591623903613182e-19	7.994534268785424e-18	2.497840611193356e-16	nan	nan	nan	nan	nan	nan
56081.01000001502	nan	nan	6.583557160385949e-18	4.569845530154768e-19	7.94814313820472e-18	2.5133818148613224e-16	nan	nan	nan	nan	nan	nan
56081.06000001502	nan	nan	6.578484314062684e-18	4.545372179102348e-19	7.90186131082107e-18	2.5287705453005166e-16	nan	nan	nan	nan	nan	nan
56081.110000015025	nan	nan	6.573415376532881e-18	4.520090181538366e-19	7.855691469907026e-18	2.5440075980759807e-16	nan	nan	nan	nan	nan	nan
56081.16000001503	nan	nan	6.568350344778996e-18	4.496204113478562e-19	7.809636232020717e-18	2.559093783210346e-16	nan	nan	nan	nan	nan	nan
56081.21000001503	nan	nan	6.563289215787567e-18	4.476166996130097e-19	7.763698148096522e-18	2.5740299244717926e-16	nan	nan	nan	nan	nan	nan
56081.260000015034	nan	nan	6.5582319865315344e-18	4.462581673097689e-19	7.717879704520426e-18	2.588816858684265e-16	nan	nan	nan	nan	nan	nan
56081.31000001504	nan	nan	6.553178654001516e-18	4.458063511435499e-19	7.672183324190192e-18	2.6034554350593166e-16	nan	nan	nan	nan	nan	nan
56081.36000001504	nan	nan	6.5481292151949274e-18	4.463717772298048e-19	7.626611367560525e-18	2.6179465145488366e-16	nan	nan	nan	nan	nan	nan
56081.41000001504	nan	nan	6.543083667115986e-18	4.477385757407352e-19	7.581166133673509e-18	2.632290969218016e-16	nan	nan	nan	nan	nan	nan
56081.460000015046	nan	nan	6.538042006785224e-18	4.496420139383802e-19	7.535849861174356e-18	2.6464896816379525e-16	nan	nan	nan	nan	nan	nan
56081.51000001505	nan	nan	6.533004231193262e-18	4.518249515919732e-19	7.490664729312888e-18	2.660543544297225e-16	nan	nan	nan	nan	nan	nan
56081.56000001505	nan	nan	6.527970337372872e-18	4.540496725772301e-19	7.445612858930722e-18	2.674453459031864e-16	nan	nan	nan	nan	nan	nan
56081.610000015055	nan	nan	6.522940322356828e-18	4.561065992036884e-19	7.400696313434424e-18	2.688220336473218e-16	nan	nan	nan	nan	nan	nan
56081.66000001506	nan	nan	6.5179141831303066e-18	4.578203254060497e-19	7.355917099754913e-18	2.701845095513028e-16	nan	nan	nan	nan	nan	nan
56081.71000001506	nan	nan	6.512891916731522e-18	4.590535472361904e-19	7.311277169293124e-18	2.715328662785337e-16	nan	nan	nan	nan	nan	nan
56081.76000001506	nan	nan	6.507873520166049e-18	4.597094653820935e-19	7.266778418852203e-18	2.728671972164612e-16	nan	nan	nan	nan	nan	nan
56081.810000015066	nan	nan	6.502858990473462e-18	4.597331432754307e-19	7.222422691556487e-18	2.7418759642796097e-16	nan	nan	nan	nan	nan	nan
56081.86000001507	nan	nan	6.497848324660695e-18	4.591121705786123e-19	7.178211777757232e-18	2.7549415860425736e-16	nan	nan	nan	nan	nan	nan
56081.91000001507	nan	nan	6.492841519744205e-18	4.578768328385256e-19	7.134147415925513e-18	2.7678697901931973e-16	nan	nan	nan	nan	nan	nan
56081.960000015075	nan	nan	6.4878385727499644e-18	4.560998307468818e-19	7.090231293532254e-18	2.78066153485702e-16	nan	nan	nan	nan	nan	nan
56082.01000001508	nan	nan	6.482839480706668e-18	4.538954397435163e-19	7.0464650479157e-18	2.79331778311772e-16	nan	nan	nan	nan	nan	nan
56082.06000001508	nan	nan	6.4778442406552476e-18	4.514178427067508e-19	7.002850267136408e-18	2.805839502602996e-16	nan	nan	nan	nan	nan	nan
56082.110000015084	nan	nan	6.472852849601279e-18	4.488582190059511e-19	6.959388490820004e-18	2.818227665083538e-16	nan	nan	nan	nan	nan	nan
56082.16000001509	nan	nan	6.467865304562579e-18	4.464400472772014e-19	6.916081210987768e-18	2.8304832460847876e-16	nan	nan	nan	nan	nan	nan
56082.21000001509	nan	nan	6.462881602581438e-18	4.444120124151257e-19	6.872929872875308e-18	2.8426072245110386e-16	nan	nan	nan	nan	nan	nan
56082.26000001509	nan	nan	6.45790174068655e-18	4.430379502349979e-19	6.829935875739394e-18	2.854600582281585e-16	nan	nan	nan	nan	nan	nan
56082.310000015095	nan	nan	6.452925715910689e-18	4.425828281042063e-19	6.787100573653185e-18	2.866464303978495e-16	nan	nan	nan	nan	nan	nan
56082.3600000151	nan	nan	6.447953525259431e-18	4.4315855814396e-19	6.744425276289972e-18	2.878199376505736e-16	nan	nan	nan	nan	nan	nan
56082.4100000151	nan	nan	6.442985165833543e-18	4.4454652516574e-19	6.701911249695504e-18	2.8898067887592975e-16	nan	nan	nan	nan	nan	nan
56082.460000015104	nan	nan	6.438020634667158e-18	4.464784513073845e-19	6.659559717049257e-18	2.9012875313079706e-16	nan	nan	nan	nan	nan	nan
56082.51000001511	nan	nan	6.433059928831124e-18	4.486936626199815e-19	6.617371859414569e-18	2.912642596084506e-16	nan	nan	nan	nan	nan	nan
56082.56000001511	nan	nan	6.4281030453758946e-18	4.509511676860206e-19	6.575348816477894e-18	2.923872976086882e-16	nan	nan	nan	nan	nan	nan
56082.61000001511	nan	nan	6.423149981376399e-18	4.530385314699827e-19	6.5334916872773726e-18	2.9349796650892925e-16	nan	nan	nan	nan	nan	nan
56082.660000015116	nan	nan	6.418200733881728e-18	4.54777996631238e-19	6.49180153092073e-18	2.945963657362691e-16	nan	nan	nan	nan	nan	nan
56082.71000001512	nan	nan	6.413255299945052e-18	4.560304522585534e-19	6.450279367292756e-18	2.9568259474045636e-16	nan	nan	nan	nan	nan	nan
56082.76000001512	nan	nan	6.408313676676659e-18	4.566978459227016e-19	6.408926177752436e-18	2.967567529677657e-16	nan	nan	nan	nan	nan	nan
56082.810000015124	nan	nan	6.403375861101162e-18	4.5672453704478285e-19	6.3677429058199005e-18	2.9781893983574454e-16	nan	nan	nan	nan	nan	nan
56082.86000001513	nan	nan	6.398441850283972e-18	4.560979563499286e-19	6.326730457853377e-18	2.9886925470880506e-16	nan	nan	nan	nan	nan	nan
56082.91000001513	nan	nan	6.393511641310896e-18	4.548487731613842e-19	6.285889703716148e-18	2.9990779687464184e-16	nan	nan	nan	nan	nan	nan
56082.96000001513	nan	nan	6.3885852312568636e-18	4.530506202189539e-19	6.2452214774337725e-18	3.009346655214484e-16	nan	nan	nan	nan	nan	nan
56083.010000015136	nan	nan	6.383662617175046e-18	4.508192607167524e-19	6.204726577841665e-18	3.0194995971591133e-16	nan	nan	nan	nan	nan	nan
56083.06000001514	nan	nan	6.378743796125414e-18	4.483109224392069e-19	6.164405769223134e-18	3.0295377838196087e-16	nan	nan	nan	nan	nan	nan
56083.11000001514	nan	nan	6.373828765199215e-18	4.457193701486243e-19	6.1242597819380266e-18	3.0394622028025633e-16	nan	nan	nan	nan	nan	nan
56083.160000015145	nan	nan	6.368917521468659e-18	4.43271152580029e-19	6.0842893130421084e-18	3.049273839883853e-16	nan	nan	nan	nan	nan	nan
56083.21000001515	nan	nan	6.364010061988277e-18	4.412183942378091e-19	6.04449502689731e-18	3.0589736788175847e-16	nan	nan	nan	nan	nan	nan
56083.26000001515	nan	nan	6.359106383860195e-18	4.398285441152576e-19	6.004877555772943e-18	3.068562701151768e-16	nan	nan	nan	nan	nan	nan
56083.31000001515	nan	nan	6.3542064841239874e-18	4.3937005815710205e-19	5.965437500438014e-18	3.0780418860505813e-16	nan	nan	nan	nan	nan	nan
56083.36000001516	nan	nan	6.3493103598912975e-18	4.399562568800925e-19	5.926175430744762e-18	3.0874122101229924e-16	nan	nan	nan	nan	nan	nan
56083.41000001516	nan	nan	6.344418008261533e-18	4.413657349127798e-19	5.887091886203526e-18	3.0966746472576037e-16	nan	nan	nan	nan	nan	nan
56083.46000001516	nan	nan	6.339529426310983e-18	4.433266085683252e-19	5.848187376549111e-18	3.105830168463498e-16	nan	nan	nan	nan	nan	nan
56083.510000015165	nan	nan	6.334644611175771e-18	4.455746094160292e-19	5.8094623822986446e-18	3.114879741716984e-16	nan	nan	nan	nan	nan	nan
56083.56000001517	nan	nan	6.3297635599539435e-18	4.478654164283835e-19	5.770917355301192e-18	3.1238243318140155e-16	nan	nan	nan	nan	nan	nan
56083.61000001517	nan	nan	6.324886269746267e-18	4.499836922273837e-19	5.732552719279114e-18	3.132664900228169e-16	nan	nan	nan	nan	nan	nan
