MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55913.51000000495	1.0418549545017312e-14	3.7296437566951665e-16	2.2566253446245166e-15	2.2417627598482e-16	4.141603743753349e-15	4.258751033514477e-16	5.306815230701371e-15	5.254203809136677e-16	1.1486688867262501e-14	3.4979201395093243e-16	1.5149956713896888e-14	5.133424518809672e-16	7.11088573192571e-15	4.51456622830938e-16	9.151326400645771e-15	4.520890516267227e-16	7.382520572090453e-15	4.450986375656241e-16	6.8302583365499896e-15	2.0537237279334497e-16
55913.56000000495	1.0406824997566674e-14	3.732570814208068e-16	2.2550352314474538e-15	2.245350966685024e-16	4.138391830969685e-15	4.2650220321583603e-16	5.3025577025020825e-15	5.256518955340755e-16	1.1474741367829759e-14	3.4994473000212885e-16	1.5117152892928043e-14	5.14190584974809e-16	7.064459646499672e-15	4.538585624512066e-16	9.108042482893434e-15	4.53800473128223e-16	7.338809252851753e-15	4.469539361295138e-16	6.824446088353279e-15	2.0535613072325818e-16
55913.610000004956	1.039508733470099e-14	3.7354975291081393e-16	2.253443777284915e-15	2.248963204166406e-16	4.135177617471138e-15	4.27131509370232e-16	5.2982977796663565e-15	5.258839353333998e-16	1.146280590975618e-14	3.500966178087427e-16	1.5084309984653024e-14	5.150526420133486e-16	7.018276184443709e-15	4.563128370012081e-16	9.064844495429304e-15	4.555482504271495e-16	7.295249207403691e-15	4.488501943477957e-16	6.81862867103077e-15	2.0533895448320757e-16
55913.66000000496	1.038333662152864e-14	3.7384222756855494e-16	2.2518510155725007e-15	2.252598047037409e-16	4.1319611680811865e-15	4.2776277982214294e-16	5.29403553883794e-15	5.261163998721248e-16	1.145088232975392e-14	3.5024705329618337e-16	1.5051428547396128e-14	5.159260150243477e-16	6.97233518860394e-15	4.58811089797095e-16	9.02173370728587e-15	4.573269678773645e-16	7.251840958669049e-15	4.50781171294688e-16	6.81280616542196e-15	2.0532079277147534e-16
55913.71000000496	1.0371572923137035e-14	3.7413434389246057e-16	2.2502569794590995e-15	2.2562540798565666e-16	4.128742547100686e-15	4.2839577443255484e-16	5.28977105600359e-15	5.263491893411024e-16	1.143897046454623e-14	3.503954187120206e-16	1.501850913919629e-14	5.168081235715736e-16	6.926636502636261e-15	4.613451713668532e-16	8.978711387769911e-15	4.591313082678078e-16	7.208585030089475e-15	4.527407514146639e-16	6.806978652678938e-15	2.0530159560064622e-16
55913.760000004964	1.0359796304593098e-14	3.7442594148932225e-16	2.2486617018077913e-15	2.259929897405941e-16	4.125521818309622e-15	4.2903025497853593e-16	5.285504406493551e-15	5.265822045777362e-16	1.1427070150866848e-14	3.5054110307356673e-16	1.4985552317854633e-14	5.17696417389435e-16	6.8811799709842794e-15	4.639071492250211e-16	8.935778806518344e-15	4.609560594770158e-16	7.165481945664975e-15	4.547229523671525e-16	6.801146213814862e-15	2.052813143306065e-16
55913.81000000497	1.0348006830942315e-14	3.7471686111256335e-16	2.247065215196731e-15	2.2636241050818e-16	4.1222990449688535e-15	4.2966598521297846e-16	5.281235664984699e-15	5.268153470816785e-16	1.1415181225459788e-14	3.506835025958161e-16	1.495255864090595e-14	5.185883788085079e-16	6.835965438902973e-15	4.664893154959388e-16	8.892937233477616e-15	4.627961201596591e-16	7.122532229948176e-15	4.567219316000536e-16	6.795308930051286e-15	2.0525990170099008e-16
55913.86000000497	1.0336204567210973e-14	3.7500694469804826e-16	2.2454675519200293e-15	2.267335319266235e-16	4.1190742898218335e-15	4.3030273092131426e-16	5.2769649055023375e-15	5.270485190300295e-16	1.140330352507884e-14	3.508220210993084e-16	1.4919528665622645e-14	5.194815249781676e-16	6.790992752443982e-15	4.690841925822527e-16	8.850187938896118e-15	4.646465045425438e-16	7.0797364080351826e-15	4.587319917399765e-16	6.789466882019313e-15	2.052373118626172e-16
55913.91000000497	1.0324389578403098e-14	3.7529603539953303e-16	2.243868743988626e-15	2.271062167680509e-16	4.115847615096323e-15	4.3094025997545825e-16	5.272692201421975e-15	5.272816232920677e-16	1.1391436886487019e-14	3.5095607039904303e-16	1.488646294905122e-14	5.203734098955332e-16	6.746261758457532e-15	4.716845370781584e-16	8.807532193373512e-15	4.665023463795557e-16	7.037095005580445e-15	4.60747584894735e-16	6.783620151305185e-15	2.052135004084459e-16
55913.960000004976	1.0312561929503996e-14	3.7558397762213416e-16	2.2422688231311635e-15	2.2748032897201523e-16	4.112619082506094e-15	4.31578342384982e-16	5.268417625472181e-15	5.275145634434956e-16	1.1379581146456368e-14	3.510850706747436e-16	1.4853362047970245e-14	5.212616262477281e-16	6.701772304595627e-15	4.742833421206744e-16	8.764971267805442e-15	4.683589021413422e-16	6.9946085487873225e-15	4.62763315962209e-16	6.77776881860947e-15	2.0518842440380346e-16
55914.01000000498	1.0300721685477885e-14	3.758706170548807e-16	2.240667820794848e-15	2.278557336772454e-16	4.109388753252624e-15	4.3221675034553734e-16	5.264141249735623e-15	5.277472437802333e-16	1.1367736141767285e-14	3.512084508228968e-16	1.482022651894744e-14	5.221438070762822e-16	6.657524239306616e-15	4.76873838361911e-16	8.722506433443165e-15	4.70211553495184e-16	6.952277564420958e-15	4.647739450368754e-16	6.7719129648584976e-15	2.0516204241612229e-16
55914.06000000498	1.0288868911268608e-14	3.761558007017673e-16	2.2390657681463085e-15	2.282322972516868e-16	4.106156688026784e-15	4.328552582847453e-16	5.259863145651952e-15	5.279795693317492e-16	1.1355901709208338e-14	3.513256487917801e-16	1.4787056918268326e-14	5.230176272727722e-16	6.613517411834232e-15	4.794494937316828e-16	8.680138961865354e-15	4.72055809145596e-16	6.910102579804839e-15	4.66774389001754e-16	6.766052671395382e-15	2.051343145435652e-16
55914.110000004985	1.0277003671800108e-14	3.7643937691153794e-16	2.2374626960724467e-15	2.2860988732085447e-16	4.102922947010493e-15	4.334936429054945e-16	5.2555833840195156e-15	5.282114458739477e-16	1.1344077685575598e-14	3.5143611189991016e-16	1.4753853802005203e-14	5.238808049133641e-16	6.569751672230701e-15	4.820040121589366e-16	8.637870125008464e-15	4.738873060878856e-16	6.868084122830529e-15	4.687597223944241e-16	6.76018801857337e-15	2.0510520244358941e-16
55914.16000000499	1.0265126031976419e-14	3.767211954067566e-16	2.2358586351812793e-15	2.289883727945818e-16	4.099687589878396e-15	4.3413168322676144e-16	5.251302034996767e-15	5.284427799416219e-16	1.13322639076725e-14	3.5153929713827924e-16	1.472061772598701e-14	5.247311024431386e-16	6.526226871338523e-15	4.845313313994772e-16	8.595701195132575e-15	4.757018103410939e-16	6.8262227219342075e-15	4.707251776262179e-16	6.7543190882044625e-15	2.0507466936047758e-16
55914.21000000499	1.0253236056681204e-14	3.7700110731083363e-16	2.2342536158027903e-15	2.2936762389217e-16	4.09645067579951e-15	4.347691606220851e-16	5.247019168105482e-15	5.286734788404696e-16	1.1320460212309053e-14	3.5163467145705686e-16	1.468734924581519e-14	5.255663277167332e-16	6.48294286079526e-15	4.870256201022417e-16	8.553633444870185e-15	4.774952172113242e-16	6.784518906135861e-15	4.726661446321765e-16	6.748445960641905e-15	2.0504268015256356e-16
55914.26000000499	1.0241333810778688e-14	3.772789651745569e-16	2.232647667989749e-15	2.297475121660108e-16	4.093212263438853e-15	4.3540585885568746e-16	5.242734852231826e-15	5.289034506586947e-16	1.1308666436301758e-14	3.5172171203871557e-16	1.4654048916866865e-14	5.263843349058743e-16	6.439899493043771e-15	4.894812742513506e-16	8.511668147206689e-15	4.79263551138321e-16	6.742973205021262e-15	4.745781700248644e-16	6.742568717211447e-15	2.0500920131864929e-16
55914.310000004996	1.0229419359113079e-14	3.77554623001587e-16	2.231040821518551e-15	2.3012791052372563e-16	4.089972410959085e-15	4.360415641163672e-16	5.238449155628504e-15	5.291326042781969e-16	1.1296882416473043e-14	3.517999065560426e-16	1.4620717294272616e-14	5.271830252823455e-16	6.3970966213120725e-15	4.918929130849373e-16	8.469806575482005e-15	4.810029651765684e-16	6.701586148735673e-15	4.764569558142487e-16	6.736687438509461e-15	2.049742010238838e-16
55914.360000005	1.0217492766508678e-14	3.7782793627185406e-16	2.229433105890032e-15	2.3050869324885487e-16	4.0867311760221206e-15	4.3667606504920505e-16	5.234162145916946e-15	5.293608493853544e-16	1.1285107989650849e-14	3.5186875341755307e-16	1.458735493294426e-14	5.279603478838895e-16	6.354534099635073e-15	4.94255374600136e-16	8.42805000342853e-15	4.827097401565807e-16	6.66035826800702e-15	4.782983577631706e-16	6.730802205879061e-15	2.0493764912517984e-16
55914.410000005	1.0205554097771061e-14	3.7809876196539113e-16	2.22782455033029e-15	2.3088973602016334e-16	4.083488615790734e-15	4.373091527852096e-16	5.229873890088983e-15	5.295880964814101e-16	1.1273342992668033e-14	3.519277620004413e-16	1.455396238759544e-14	5.287143000724793e-16	6.312211782839552e-15	4.965637107304318e-16	8.386399705124508e-15	4.843802835676024e-16	6.619290094136449e-15	4.800983834273347e-16	6.724913099829789e-15	2.0489951719606848e-16
55914.460000005005	1.0193603417685192e-14	3.783669585837017e-16	2.226215183791495e-15	2.31270915929585e-16	4.080244786930165e-15	4.379406209689024e-16	5.225584454508877e-15	5.298142568924774e-16	1.1261587262362314e-14	3.519764528717092e-16	1.4520540212703584e-14	5.294429279927655e-16	6.270129526544476e-15	4.9881318228044535e-16	8.344856955041198e-15	4.860111282048309e-16	6.578382158991752e-15	4.81853189934737e-16	6.719020201461634e-15	2.0485977855090593e-16
55914.51000000501	1.0181640791017072e-14	3.7863238617105353e-16	2.224605034952694e-15	2.3165211149886663e-16	4.076999745609699e-15	4.385702657839542e-16	5.221293904915293e-15	5.300392427791669e-16	1.1249840635575553e-14	3.5201435799752893e-16	1.44870889625091e-14	5.301443269387481e-16	6.22828718717219e-15	5.009992536795454e-16	8.303423028029868e-15	4.875989306129289e-16	6.5376349950342496e-15	4.835590815508398e-16	6.71312359185722e-15	2.0481840826859148e-16
55914.56000000501	1.0169666282513389e-14	3.788949063344337e-16	2.2229941322206027e-15	2.320332026949599e-16	4.073753547504238e-15	4.391978859769719e-16	5.217002306423034e-15	5.302629671458336e-16	1.123810294915336e-14	3.520410209433895e-16	1.4453609191084352e-14	5.308166416353465e-16	6.186684621929555e-15	5.0311758762895e-16	8.262099199342925e-15	4.891404693627581e-16	6.497049135290477e-15	4.852125070747678e-16	6.707223351543453e-15	2.0477538321594394e-16
55914.610000005014	1.0157679956901634e-14	3.79154382262477e-16	2.2213825037304137e-15	2.324140709441847e-16	4.07050624779588e-15	4.3982328287942204e-16	5.212709723525314e-15	5.304853438494791e-16	1.1226374039944751e-14	3.5205599706297794e-16	1.4420101452248846e-14	5.314580664438596e-16	6.14532168882809e-15	5.051640396798754e-16	8.220886744604108e-15	4.90632643190072e-16	6.456625113383932e-15	4.868100570965881e-16	6.701319561759253e-15	2.0473068207020427e-16
55914.66000000502	1.0145681878889979e-14	3.7941067874363533e-16	2.219770177346575e-15	2.327945991452351e-16	4.0672579011754605e-15	4.404462604278555e-16	5.20841622009501e-15	5.307062876082935e-16	1.121465374480189e-14	3.520588536794251e-16	1.4386566299649274e-14	5.320668454972348e-16	6.104198246660951e-15	5.071346528039726e-16	8.1797869398421e-15	4.920724690242241e-16	6.416363463514481e-15	4.883484611589312e-16	6.69541230332675e-15	2.0468428534160011e-16
55914.71000000502	1.0133672113167401e-14	3.796636621832349e-16	2.2181571806635687e-15	2.3317467168105465e-16	4.064008561844099e-15	4.410666251824247e-16	5.204121859387112e-15	5.309257140098477e-16	1.1202941900579086e-14	3.52049170256777e-16	1.435300428669691e-14	5.326412727712085e-16	6.063314155028829e-15	5.090256519820717e-16	8.138801061511661e-15	4.934570799305209e-16	6.3762647204692286e-15	4.898245848444761e-16	6.6895016569812455e-15	2.0463617539474748e-16
55914.76000000502	1.0121650724403917e-14	3.799132006201311e-16	2.216543541006701e-15	2.335541744296115e-16	4.060758283514751e-15	4.4168418634379605e-16	5.1998267040403615e-15	5.311435395189514e-16	1.1191238344133043e-14	3.520265385648272e-16	1.431941596661754e-14	5.33179692099753e-16	6.022669274315973e-15	5.10833438853116e-16	8.097930386443222e-15	4.947837229877625e-16	6.336329419634818e-15	4.912354268243971e-16	6.683587703666434e-15	2.0458633647015864e-16
55914.810000005025	1.0109617777251165e-14	3.8015916374180226e-16	2.214929285432856e-15	2.3393299477366737e-16	4.057507119413705e-15	4.422987557685266e-16	5.195530816078715e-15	5.313596814852013e-16	1.1179542912322081e-14	3.519905628357985e-16	1.4285801892446698e-14	5.336804971389665e-16	5.982263465700735e-15	5.125545864480621e-16	8.057176191905217e-15	4.960497571247284e-16	6.2965580969702545e-15	4.92578115881752e-16	6.677670524152346e-15	2.045347547050366e-16
55914.86000000503	1.009757333634112e-14	3.8040142289899526e-16	2.2133144407312717e-15	2.3431102160950474e-16	4.054255122282114e-15	4.429101479829501e-16	5.19123425691398e-15	5.315740581501825e-16	1.1167855442005697e-14	3.5194085991534043e-16	1.4252162616990052e-14	5.341421312862441e-16	5.9420965911610146e-15	5.141858340297661e-16	8.016539755580784e-15	4.972526509295598e-16	6.256951289045239e-15	4.938499079388349e-16	6.671750199434777e-15	2.0448141815355012e-16
55914.91000000503	1.0085517466287854e-14	3.806398511200877e-16	2.2116990334242975e-15	2.346881453547166e-16	4.051002344377494e-15	4.435181801956373e-16	5.186937087346817e-15	5.317865886543718e-16	1.1156175770044252e-14	3.518770594069033e-16	1.4218498692891562e-14	5.345630875594731e-16	5.902168513457303e-15	5.157240820617588e-16	7.976022355572088e-15	4.983899804455161e-16	6.217509533018139e-15	4.950481830999595e-16	6.665826810387956e-15	2.044263168068312e-16
55914.960000005034	1.0073450231685768e-14	3.808743231233691e-16	2.210083089768148e-15	2.350642579550815e-16	4.0477488374752205e-15	4.441226723085069e-16	5.182639367569142e-15	5.319971930437448e-16	1.1144503733298635e-14	3.517988038111337e-16	1.4184810672597805e-14	5.349419084422815e-16	5.8624790961489995e-15	5.171663873189941e-16	7.935625270409552e-15	4.994594269756965e-16	6.178233366649148e-15	4.961704427304604e-16	6.65990043748669e-15	2.0436944261239245e-16
55915.01000000504	1.0061371697111831e-14	3.8110471533023267e-16	2.208466635753649e-15	2.3543925289053774e-16	4.044494652870005e-15	4.447234469266328e-16	5.178341157165265e-15	5.322057922760723e-16	1.1132839168629506e-14	3.517057486605999e-16	1.4151099108349267e-14	5.352771856997776e-16	5.823028203583212e-15	5.185099581518484e-16	7.895349779068648e-15	5.004587748966674e-16	6.139123328287702e-15	4.972143065780465e-16	6.653971162056729e-15	2.0431078949320574e-16
55915.06000000504	1.004928192712347e-14	3.81330905876178e-16	2.206849697106979e-15	2.358130251803278e-16	4.041239841377367e-15	4.453203293668083e-16	5.174042515114425e-15	5.324123082269356e-16	1.1121181912897072e-14	3.5159756265019224e-16	1.4117364552223138e-14	5.355675601688653e-16	5.7838157008995596e-15	5.197521499121362e-16	7.855197160943882e-15	5.013859095045066e-16	6.1001799569033664e-15	4.981775099567163e-16	6.648039064468686e-15	2.0425035336623717e-16
55915.11000000504	1.0037180986260785e-14	3.815527746218531e-16	2.2052322992904107e-15	2.3618547138733844e-16	4.037984453335109e-15	4.4591314766492765e-16	5.169743499792e-15	5.326166636954706e-16	1.1109531802960922e-14	3.514739277639297e-16	1.4083607556098443e-14	5.35811721528475e-16	5.744841454030487e-15	5.208904605563066e-16	7.815168695901925e-15	5.022388148894627e-16	6.061403792056094e-15	4.990579009948094e-16	6.642104225978844e-15	2.0418813216072708e-16
55915.160000005046	1.0025068939044691e-14	3.8177020316367894e-16	2.203614467503039e-15	2.36556489621663e-16	4.034728538604754e-15	4.465017325822393e-16	5.165444168971205e-15	5.328187824098228e-16	1.1097888675679112e-14	3.513345393987661e-16	1.404982867168219e-14	5.360084080529446e-16	5.706105329694877e-15	5.219225264147189e-16	7.775265664238775e-15	5.030155718591081e-16	6.022795373916814e-15	4.998534379582503e-16	6.636166726870984e-15	2.0412412583588572e-16
55915.21000000505	1.0012945849978549e-14	3.819830748430802e-16	2.2019962266815077e-15	2.3692597954343795e-16	4.031472146572995e-15	4.470859176105337e-16	5.161144579825431e-15	5.330185890323514e-16	1.1086252367908073e-14	3.511791064857253e-16	1.4016028450490358e-14	5.361564063529411e-16	5.6676071954063544e-15	5.228461181478869e-16	7.735489346709041e-15	5.037143559088715e-16	5.984355243256854e-15	5.005621866572055e-16	6.630226648279828e-15	2.0405833639814252e-16
55915.26000000505	1.0000811783547109e-14	3.821912747555081e-16	2.2003776015007263e-15	2.372938423649823e-16	4.028215326153129e-15	4.476655389762827e-16	5.1568447889292605e-15	5.332160091645642e-16	1.1074622716502036e-14	3.510073516097318e-16	1.3982207443890687e-14	5.362545511067983e-16	5.629346919462744e-15	5.236591368784083e-16	7.695841024532985e-15	5.043334352468346e-16	5.9460839414822624e-15	5.011823179413766e-16	6.624284070923311e-15	2.0399076791836148e-16
55915.310000005054	9.988666804217224e-15	3.823946897592355e-16	2.198758616374595e-15	2.3765998085226807e-16	4.0249581257864685e-15	4.482404356438414e-16	5.152544852260587e-15	5.334109693518228e-16	1.1062999558312597e-14	3.5081901112628815e-16	1.3948366203055131e-14	5.363017247868103e-16	5.5913243709562946e-15	5.243596105073037e-16	7.656321979381345e-15	5.048711688833426e-16	5.90798201058289e-15	5.017121052833829e-16	6.618339075536732e-15	2.0392142654799485e-16
55915.36000000506	9.976510976437841e-15	3.8259320848267085e-16	2.1971392954566927e-15	2.3802429932575475e-16	4.021700593443772e-15	4.488104493177128e-16	5.148244825202144e-15	5.336033970877797e-16	1.1051382730188648e-14	3.5061383527949085e-16	1.3914505278989975e-14	5.362968573819211e-16	5.553539419767929e-15	5.249456902082878e-16	7.616933493425748e-15	5.05326004781728e-16	5.8700499931856e-15	5.021499224601101e-16	6.612391743011688e-15	2.038503205353282e-16
55915.41000000506	9.964344364640009e-15	3.827867213320901e-16	2.1955196626410096e-15	2.383867036606399e-16	4.018442776626625e-15	4.493754244439298e-16	5.143944762543233e-15	5.337932208185973e-16	1.103977206897521e-14	3.5039158831733146e-16	1.3880625222542962e-14	5.362389261217951e-16	5.515991936562445e-15	5.254156471064638e-16	7.577676849280167e-15	5.056964780792504e-16	5.832288432522512e-15	5.024942413325849e-16	6.60644215389245e-15	2.0377746024125986e-16
55915.46000000506	9.952167033236869e-15	3.829751204980915e-16	2.1938997415626183e-15	2.3874710128652763e-16	4.0151847223688466e-15	4.499352082106487e-16	5.13964471848159e-15	5.339803699469318e-16	1.1028167411513764e-14	3.501520486085007e-16	1.3846726584392209e-14	5.361269552031698e-16	5.478681792802586e-15	5.257678691295131e-16	7.538553330043743e-15	5.059812093790578e-16	5.794697872453316e-15	5.027436297238438e-16	6.60049038919218e-15	2.0370285815445137e-16
55915.510000005066	9.939979046624372e-15	3.83158299962052e-16	2.192279555598381e-15	2.391054011865602e-16	4.011926477237863e-15	4.504896505479183e-16	5.13534474662448e-15	5.341647748357046e-16	1.1016568594641466e-14	3.4989500875838834e-16	1.3812809915054912e-14	5.359600155220002e-16	5.441608860727937e-15	5.260008580406241e-16	7.499564219326803e-15	5.061789031163474e-16	5.757278857451256e-15	5.028967494009674e-16	6.5945365295593446e-15	2.03626528906182e-16
55915.56000000507	9.927780469180213e-15	3.833361555019682e-16	2.1906591278676302e-15	2.3946151389605185e-16	4.008668087336078e-15	4.510386041267536e-16	5.131044899990933e-15	5.343463668116424e-16	1.1004975455190728e-14	3.4962027572697344e-16	1.377887576489608e-14	5.357372244143479e-16	5.4047730133760264e-15	5.261132266410594e-16	7.460710801201541e-15	5.062883459986715e-16	5.7200319326134256e-15	5.029523541583876e-16	6.588580655538218e-15	2.03548489284756e-16
55915.61000000507	9.915571365264772e-15	3.8350858469728503e-16	2.1890384812328563e-15	2.3981535150063587e-16	4.005409598302261e-15	4.5158192435749e-16	5.1267452310133226e-15	5.345250781686285e-16	1.0993387829988809e-14	3.4932767094739688e-16	1.3744924684115841e-14	5.354577454073749e-16	5.3681741245634655e-15	5.261036961434158e-16	7.42199436024754e-15	5.063084055262619e-16	5.682957643681652e-15	5.029092880050139e-16	6.582622848055127e-15	2.0346875824969404e-16
55915.660000005075	9.90335179922147e-15	3.836754869344435e-16	2.187417638300378e-15	2.4016682763394725e-16	4.002151055312847e-15	4.521194693875159e-16	5.122445791538438e-15	5.347008421708418e-16	1.0981805555857508e-14	3.490170304461299e-16	1.3710957222765295e-14	5.351207879823152e-16	5.331812068899052e-15	5.259710937176376e-16	7.38341618154419e-15	5.062380285871623e-16	5.646056536996154e-15	5.027664834558992e-16	6.576663187966937e-15	2.033873569449964e-16
55915.71000000508	9.891121835375238e-15	3.838367634108591e-16	2.1857966214210153e-15	2.4051585747490364e-16	3.998892503083334e-15	4.526511000983563e-16	5.118146632829634e-15	5.348735930556964e-16	1.0970228469612486e-14	3.486882049653871e-16	1.3676973930756832e-14	5.347256073531145e-16	5.295686721782176e-15	5.257143501932142e-16	7.344977550676109e-15	5.060762401370969e-16	5.609329159552183e-15	5.025229599270453e-16	6.570701755783187e-15	2.033043087126146e-16
55915.76000000508	9.878881538035693e-15	3.839923171391208e-16	2.1841754526907473e-15	2.4086235774457444e-16	3.995633985869578e-15	4.531766801022284e-16	5.113847805567967e-15	5.35043266036617e-16	1.0958656408063154e-14	3.4834106008809507e-16	1.364297535782686e-14	5.342715042615007e-16	5.259797959388431e-15	5.253324979321805e-16	7.30667975373043e-15	5.058221419528913e-16	5.572776058966264e-15	5.021778222336442e-16	6.564738632169713e-15	2.0321963910486984e-16
55915.81000000508	9.866630971493259e-15	3.8414205295057446e-16	2.1825541539513893e-15	2.4120624670266063e-16	3.9923755474691295e-15	4.536960757380407e-16	5.109549359854885e-15	5.352097973055981e-16	1.0947089208012028e-14	3.4797547636586815e-16	1.3608962053600815e-14	5.337578247899179e-16	5.224145658684641e-15	5.248246688537674e-16	7.268524077334746e-15	5.054749114742687e-16	5.536397783492217e-15	5.01730259196048e-16	6.55877389815704e-15	2.0313337589694118e-16
55915.86000000509	9.854370200022105e-15	3.842858774988448e-16	2.1809327467912298e-15	2.4154744414365753e-16	3.9891172312225476e-15	4.542091560669006e-16	5.105251345211788e-15	5.353731240356183e-16	1.093552670625444e-14	3.475913494493667e-16	1.3574934567536087e-14	5.331839601952026e-16	5.188729697433973e-15	5.241900926202981e-16	7.230511808609412e-15	5.050338007219915e-16	5.5001948820240205e-15	5.011795423423696e-16	6.552807634098413e-15	2.030455490985072e-16
55915.91000000509	9.842099287879672e-15	3.844236992624009e-16	2.1793112525456814e-15	2.418858713926554e-16	3.9858590800146995e-15	4.547157928671608e-16	5.100953810583779e-15	5.355331843828682e-16	1.0923968739577883e-14	3.4718859022320266e-16	1.354089344896878e-14	5.325493467639158e-16	5.153549954160455e-15	5.234280949726375e-16	7.192644235215787e-15	5.044981352985795e-16	5.464167904090085e-15	5.005250247211119e-16	6.5468399208333295e-15	2.0295619096511503e-16
55915.96000000509	9.829818299305626e-15	3.845554285476913e-16	2.1776896922979346e-15	2.422214513008503e-16	3.982601136276048e-15	4.5521586062903215e-16	5.096656804339699e-15	5.356899174888161e-16	1.0912415144761869e-14	3.467671249439133e-16	1.3506839247078848e-14	5.318534656916298e-16	5.118606308200123e-15	5.225380962199714e-16	7.154922645343222e-15	5.038673134738086e-16	5.4283173998581166e-15	4.997661398123351e-16	6.540870839201287e-15	2.0286533600911716e-16
55916.010000005095	9.817527298524192e-15	3.8468097749080113e-16	2.176068086879587e-15	2.425541082407847e-16	3.9793434419839495e-15	4.557092365488204e-16	5.092360374274082e-15	5.3584326348211955e-16	1.0900865758577395e-14	3.463268953831705e-16	1.347277251094002e-14	5.310958429869641e-16	5.083898639659784e-15	5.215196098757939e-16	7.117348327713941e-15	5.031408053510931e-16	5.392643920146277e-15	4.989024005432817e-16	6.534900469711825e-15	2.0277302100986412e-16
55916.0600000051	9.805226349742058e-15	3.848002600600097e-16	2.174446456871277e-15	2.428837681012904e-16	3.976086038663917e-15	4.561958005227892e-16	5.088064567608786e-15	5.359931634803944e-16	1.0889320417786438e-14	3.458678589740836e-16	1.3438693789469077e-14	5.302760494020435e-16	5.049426829429161e-15	5.203722414425608e-16	7.07992257160256e-15	5.023181521162916e-16	5.3571480164163156e-15	4.979333984070279e-16	6.5289288930655115e-15	2.0267928502372556e-16
55916.1100000051	9.792915517148707e-15	3.8491319205739874e-16	2.172824822603311e-15	2.4321035828223205e-16	3.9728289673908746e-15	4.566754351406699e-16	5.083769430994755e-15	5.361395595918048e-16	1.0877778959141633e-14	3.4538998896362583e-16	1.3404603631466276e-14	5.293937003916714e-16	5.015190759190807e-15	5.190956873427747e-16	7.042646666819275e-15	5.01398965370757e-16	5.321830240776428e-15	4.968588026809075e-16	6.522956189928183e-15	2.0258416939330223e-16
55916.160000005104	9.780594864918084e-15	3.8501969111994484e-16	2.17120320415629e-15	2.4353380768898927e-16	3.969572268790436e-15	4.57148025678916e-16	5.079475010512895e-15	5.362823949165611e-16	1.0866241219385651e-14	3.4489327456957197e-16	1.3370502585616934e-14	5.284484561016574e-16	4.981190311408273e-15	5.176897339908273e-16	7.005521903728838e-15	5.003829265482685e-16	5.286691145987838e-15	4.956783597507917e-16	6.516982441104605e-15	2.0248771775631159e-16
55916.21000000511	9.768264457206933e-15	3.851196767212792e-16	2.1695816213617176e-15	2.4385404672675397e-16	3.966315983040127e-15	4.576134600936404e-16	5.0751813516757144e-15	5.364216135482311e-16	1.0854707035251203e-14	3.443777211428762e-16	1.3336391200464482e-14	5.274400213880141e-16	4.947425369325472e-15	5.161542570128379e-16	6.968549573253814e-15	4.992697864158783e-16	5.251731285457646e-15	4.943918925354618e-16	6.511007727139049e-15	2.0238997605380586e-16
55916.26000000511	9.755924358156217e-15	3.852130701721492e-16	2.1679600938026174e-15	2.44171007294642e-16	3.963060149870632e-15	4.580716290133163e-16	5.0708884994294675e-15	5.365571605749605e-16	1.0843176243460195e-14	3.43843350335643e-16	1.3302270024423933e-14	5.263681458690596e-16	4.913895816973708e-15	5.144892206067147e-16	6.931730966885414e-15	4.980593646595254e-16	5.216951213256847e-15	4.929993000150439e-16	6.5050321285931545e-15	2.022909925378048e-16
55916.31000000511	9.743574631889352e-15	3.8529979462173405e-16	2.1663386408141382e-15	2.444846227796227e-16	3.959804808567015e-15	4.585224257312525e-16	5.0665964981545386e-15	5.366889820805481e-16	1.0831648680723394e-14	3.4329020027534403e-16	1.3268139605830241e-14	5.252326240113978e-16	4.880601539164969e-15	5.126946770484119e-16	6.8950673766634465e-15	4.967515495553917e-16	5.18235148411061e-15	4.915005568617074e-16	6.49905572634115e-15	2.0219081777852333e-16
55916.360000005116	9.731215342515618e-15	3.853797750576508e-16	2.1647172814841533e-15	2.4479482805030365e-16	3.9565499979699374e-15	4.589657461978974e-16	5.0623053916677774e-15	5.368170251453995e-16	1.0820124183740112e-14	3.4271832574440823e-16	1.3234000492866167e-14	5.240332952498847e-16	4.847542421492876e-15	5.107707663388886e-16	6.8585600952153424e-15	4.953462977277909e-16	5.147932653395698e-15	4.898957131763173e-16	6.493078600892577e-15	2.0208950467068662e-16
55916.41000000512	9.718846554126515e-15	3.8545293830662403e-16	2.1630960346538537e-15	2.4510155945058174e-16	3.9532957564768625e-15	4.594014890129379e-16	5.058015223223245e-15	5.369412378473856e-16	1.0808602589197717e-14	3.4212779836733674e-16	1.3199853233635203e-14	5.227700441464174e-16	4.8147183503435645e-15	5.087177159983136e-16	6.822210415748024e-15	4.938436339953516e-16	5.113695277154775e-15	4.881848943292316e-16	6.487100833069566e-15	2.0198710843947327e-16
