MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57751.15000000589	5.641308367702772e-16	7.745418213996272e-18	4.395513186154377e-16	1.2034956326900472e-17	5.823917529600231e-16	1.411947283079625e-17	7.002523119869545e-16	2.708702438928091e-17	nan	nan	nan	nan	nan	nan	1.5649336566998814e-16	1.9581239643925703e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.20000000589	5.637715651039053e-16	7.753315823855159e-18	4.3910820830451785e-16	1.1985214974987281e-17	5.818060497887705e-16	1.405270565646919e-17	6.995136930295205e-16	2.7103140171601092e-17	nan	nan	nan	nan	nan	nan	1.5639178131279223e-16	1.955745685175967e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.25000000589	5.634135166161818e-16	7.779647380814028e-18	4.386669047601851e-16	1.1935023106379389e-17	5.812195222527335e-16	1.3984336144864125e-17	6.987702963469096e-16	2.7122743947945298e-17	nan	nan	nan	nan	nan	nan	1.5629026285323798e-16	1.9535051393305655e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.3000000059	5.630567710050281e-16	7.818674360594289e-18	4.3822752379171795e-16	1.1884378914892895e-17	5.806324374486611e-16	1.3914227212313722e-17	6.980225672340187e-16	2.714517189307839e-17	nan	nan	nan	nan	nan	nan	1.561888101890336e-16	1.9515569356140576e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.3500000059	5.627014079562205e-16	7.864734892589825e-18	4.3779018121254146e-16	1.1833287786032006e-17	5.80045062471794e-16	1.3842262490066793e-17	6.972709509441378e-16	2.7169811854410003e-17	nan	nan	nan	nan	nan	nan	1.5608742320955138e-16	1.9500677594583647e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.4000000059	5.623475071445444e-16	7.912536191361083e-18	4.3735499284076517e-16	1.1781762658618639e-17	5.794576644159487e-16	1.3768348191089044e-17	6.965158926923424e-16	2.7196111908477362e-17	nan	nan	nan	nan	nan	nan	1.5598610180182596e-16	1.949199297634098e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.450000005905	5.619951482351309e-16	7.957366500756364e-18	4.369220744994683e-16	1.1729824361439486e-17	5.788705103754442e-16	1.3692414850488937e-17	6.957578376594693e-16	2.7223587554825133e-17	nan	nan	nan	nan	nan	nan	1.5588484593460914e-16	1.948924443293372e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.50000000591	5.616444108845931e-16	7.995237295110608e-18	4.364915420168576e-16	1.167750192306907e-17	5.78283867443008e-16	1.3614418945275445e-17	6.949972309942078e-16	2.7251827591509384e-17	nan	nan	nan	nan	nan	nan	1.5578365563762988e-16	1.9490722589123557e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.55000000591	5.612953747422195e-16	8.022971405622951e-18	4.3606351122679e-16	1.162483285447454e-17	5.776980027128755e-16	1.3534344403197853e-17	6.942345178176597e-16	2.728049871634627e-17	nan	nan	nan	nan	nan	nan	1.556825309340839e-16	1.9494768018290433e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.600000005914	5.609481194512782e-16	8.03825305416252e-18	4.356380979688674e-16	1.1571863402675285e-17	5.77113183279198e-16	1.3452203992658635e-17	6.934701432257757e-16	2.730934890002704e-17	nan	nan	nan	nan	nan	nan	1.5558147183883592e-16	1.949985050229219e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.65000000592	5.606027246501367e-16	8.039653390973988e-18	4.352154180890379e-16	1.1518648773786441e-17	5.765296762391435e-16	1.3368040607093695e-17	6.927045522927141e-16	2.7338209571695542e-17	nan	nan	nan	nan	nan	nan	1.5548047835845614e-16	1.950460366771279e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.70000000592	5.602592699735102e-16	8.026641539863031e-18	4.3479558743962782e-16	1.1465253323425887e-17	5.759477486898799e-16	1.3281928434223313e-17	6.919381900744982e-16	2.7366996651821974e-17	nan	nan	nan	nan	nan	nan	1.5537955049119687e-16	1.9507853483413692e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.75000000592	5.599178350537332e-16	7.999587237626985e-18	4.343787218795789e-16	1.141175071191841e-17	5.753676677332667e-16	1.3193974010331896e-17	6.91171501612017e-16	2.7395710457263764e-17	nan	nan	nan	nan	nan	nan	1.5527868822702153e-16	1.950864104695765e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.800000005926	5.595784995218755e-16	7.959757262597418e-18	4.3396493727523943e-16	1.1358224021451939e-17	5.747897004725881e-16	1.3104317145137027e-17	6.904049319343304e-16	2.7424434498822218e-17	nan	nan	nan	nan	nan	nan	1.551778915475879e-16	1.950624011014199e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.85000000593	5.592413430090194e-16	7.909303987572288e-18	4.33554349499969e-16	1.1304765831440898e-17	5.742141140149822e-16	1.3013131714453892e-17	6.896389260621942e-16	2.7453333175994895e-17	nan	nan	nan	nan	nan	nan	1.5507716042627836e-16	1.9500169766352893e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.90000000593	5.589064451474553e-16	7.851240474312869e-18	4.331470744353251e-16	1.1251478248945714e-17	5.736411754718601e-16	1.2920626291827547e-17	6.888739290111403e-16	2.748264837053424e-17	nan	nan	nan	nan	nan	nan	1.5497649482818828e-16	1.949020264545611e-17	nan	nan	nan	nan	nan	nan	nan	nan
57751.950000005934	5.585738855718843e-16	7.789392520536301e-18	4.3274322797011393e-16	1.1198472889422056e-17	5.730711519583193e-16	1.2827044607953232e-17	6.881103857946628e-16	2.751269493080699e-17	nan	nan	nan	nan	nan	nan	1.5487589471013793e-16	1.947636885371076e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.00000000594	5.5824374392066e-16	7.728314262223884e-18	4.3234292600236814e-16	1.114587080301745e-17	5.7250431059549e-16	1.2732665801861301e-17	6.87348741427623e-16	2.754385503177497e-17	nan	nan	nan	nan	nan	nan	1.5477536002067434e-16	1.945895576949568e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.05000000594	5.579160998369765e-16	7.67315111466699e-18	4.319462844379389e-16	1.1093802341612866e-17	5.719409185085239e-16	1.263780443621609e-17	6.865894409297479e-16	2.7576571394667048e-17	nan	nan	nan	nan	nan	nan	1.5467489070008236e-16	1.943850366393607e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.10000000594	5.575910329700919e-16	7.629433462604047e-18	4.315534191920623e-16	1.1042406961178801e-17	5.713812428317887e-16	1.2542810227534872e-17	6.85832929328332e-16	2.7611339350817777e-17	nan	nan	nan	nan	nan	nan	1.5457448668038804e-16	1.9415796978671966e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.150000005946	5.572686229765479e-16	7.602788541681071e-18	4.3116444618916943e-16	1.0991832952843455e-17	5.708255507020822e-16	1.2448067461209212e-17	6.850796516623057e-16	2.7648697732140154e-17	nan	nan	nan	nan	nan	nan	1.5447414788535877e-16	1.9391850963900662e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.20000000595	5.569488600516815e-16	7.596845370996473e-18	4.30779498004431e-16	1.0942223255344694e-17	5.702741612101694e-16	1.2353946079740998e-17	6.843301808369274e-16	2.768895830923946e-17	nan	nan	nan	nan	nan	nan	1.5437387423050356e-16	1.936789327195405e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.25000000595	5.566313765204017e-16	7.60781229063382e-18	4.303987737885005e-16	1.0893673638456807e-17	5.697276012339464e-16	1.2260657289510643e-17	6.835856011843919e-16	2.7731418455217745e-17	nan	nan	nan	nan	nan	nan	1.5427366562310094e-16	1.9345340032304144e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.300000005955	5.563157152408906e-16	7.629902718790568e-18	4.3002248934327707e-16	1.08462742746121e-17	5.691864496036011e-16	1.2168398885085984e-17	6.828471249155947e-16	2.7775149052158795e-17	nan	nan	nan	nan	nan	nan	1.5417352196217727e-16	1.9325765907008917e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.35000000596	5.5600141906730885e-16	7.657437759826582e-18	4.296508604823716e-16	1.0800123691867979e-17	5.68651285158705e-16	1.2077405180470927e-17	6.821159642770576e-16	2.781926541573672e-17	nan	nan	nan	nan	nan	nan	1.5407344313852534e-16	1.931086766258574e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.40000000596	5.556880308430341e-16	7.685144984725841e-18	4.2928410303052084e-16	1.0755328810730769e-17	5.681226867514811e-16	1.1987948654807603e-17	6.81393331559816e-16	2.7862936562408146e-17	nan	nan	nan	nan	nan	nan	1.5397342904064615e-16	1.93022900775362e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.45000000596	5.553750933937867e-16	7.708376647241726e-18	4.289224328246162e-16	1.0712004902746025e-17	5.676012332445418e-16	1.1900341204958897e-17	6.806804391086664e-16	2.790539315448842e-17	nan	nan	nan	nan	nan	nan	1.5387347963769262e-16	1.929975745569423e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.500000005966	5.550621495207741e-16	7.723258856237201e-18	4.285660657144791e-16	1.067027546426207e-17	5.67087503514156e-16	1.1814934947848655e-17	6.799784993304903e-16	2.794593419824678e-17	nan	nan	nan	nan	nan	nan	1.537735949590051e-16	1.930153067441022e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.55000000597	5.547487419938757e-16	7.726788094389549e-18	4.2821521756286137e-16	1.0630272002334585e-17	5.665820764498306e-16	1.1732122512920534e-17	6.792887247039648e-16	2.7983932574301596e-17	nan	nan	nan	nan	nan	nan	1.5367377502747812e-16	1.93059203071764e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.60000000597	5.544344135448019e-16	7.716891682121947e-18	4.2787010424667927e-16	1.0592133725455549e-17	5.660855309569077e-16	1.1652336752030661e-17	6.786123277877548e-16	2.801883948046156e-17	nan	nan	nan	nan	nan	nan	1.5357401985779608e-16	1.9311367709560178e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.650000005975	5.541187068602459e-16	7.692466219974293e-18	4.275309416571086e-16	1.0556007135213708e-17	5.655984459579052e-16	1.1576049786333002e-17	6.779505212299714e-16	2.805018786545883e-17	nan	nan	nan	nan	nan	nan	1.534743294564345e-16	1.9316480644722386e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.70000000598	5.538011645750059e-16	7.65340418715331e-18	4.27197945700297e-16	1.052204551436634e-17	5.65121400390338e-16	1.1503771321225261e-17	6.773045177767486e-16	2.80775949242121e-17	nan	nan	nan	nan	nan	nan	1.5337470382167613e-16	1.9320062572257906e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.75000000598	5.534813292652341e-16	7.600614488471625e-18	4.268713322982027e-16	1.049040830636365e-17	5.64654973212835e-16	1.1436046132564577e-17	6.766755302814499e-16	2.810076371667252e-17	nan	nan	nan	nan	nan	nan	1.5327514294360004e-16	1.932113604564555e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.800000005984	5.531587434414866e-16	7.536038073156622e-18	4.2655131738851523e-16	1.046126038416252e-17	5.641997434015358e-16	1.1373450664114012e-17	6.760647717134235e-16	2.811948396296489e-17	nan	nan	nan	nan	nan	nan	1.5317564680411395e-16	1.9318960692582963e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.85000000599	5.528329495419536e-16	7.46265464804336e-18	4.2623811692603244e-16	1.0434771204852008e-17	5.637562899537772e-16	1.131658865035065e-17	6.754734551670902e-16	2.813363205297453e-17	nan	nan	nan	nan	nan	nan	1.5307621537693695e-16	1.9313046221406627e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.90000000599	5.525034899255847e-16	7.38447076001982e-18	4.259319468824865e-16	1.0411113850224162e-17	5.63325191890188e-16	1.1266085728433322e-17	6.749027938708183e-16	2.814317029969484e-17	nan	nan	nan	nan	nan	nan	1.529768486276164e-16	1.930316081599833e-17	nan	nan	nan	nan	nan	nan	nan	nan
57752.95000000599	5.521699068652436e-16	7.306473144104757e-18	4.25633023247881e-16	1.0390463952648816e-17	5.629070282520921e-16	1.1222582994056504e-17	6.743540011955059e-16	2.8148145448724686e-17	nan	nan	nan	nan	nan	nan	1.528775465135302e-16	1.928933517088032e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.000000005995	5.518317425408656e-16	7.234524939274968e-18	4.253415620301984e-16	1.0372998509260495e-17	5.625023781054452e-16	1.1186729513516767e-17	6.738282906641203e-16	2.814868644682546e-17	nan	nan	nan	nan	nan	nan	1.527783089838866e-16	1.9271862281304782e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.050000006	5.514885390326027e-16	7.175178037889874e-18	4.2505777925668186e-16	1.0358894587597873e-17	5.621118205422603e-16	1.1159173821557189e-17	6.73326875960453e-16	2.8145001456993464e-17	nan	nan	nan	nan	nan	nan	1.5267913597974693e-16	1.9251292957553743e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.100000006	5.511398383139788e-16	7.135375883179702e-18	4.2478189097399347e-16	1.034832793006137e-17	5.617359346787638e-16	1.1140554494858643e-17	6.728509709376431e-16	2.8137374101537365e-17	nan	nan	nan	nan	nan	nan	1.5258002743400649e-16	1.9228426887128083e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.150000006004	5.507851823977764e-16	7.122029707765954e-18	4.245141131712347e-16	1.0341471408097097e-17	5.613752994655412e-16	1.1131489733240791e-17	6.724017892213338e-16	2.812615874662222e-17	nan	nan	nan	nan	nan	nan	1.52480983271415e-16	1.920429893295655e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.20000000601	5.504243158411439e-16	7.1388136110045e-18	4.242545584949334e-16	1.0338418210255614e-17	5.610302346373214e-16	1.1132310260349302e-17	6.719800056141343e-16	2.8111575024847025e-17	nan	nan	nan	nan	nan	nan	1.5238200340858293e-16	1.9180160244502905e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.25000000601	5.5005758526784495e-16	7.180601668550212e-18	4.240030324829681e-16	1.0339032588745142e-17	5.607002896589494e-16	1.114254811575931e-17	6.715846935130983e-16	2.8093310164659787e-17	nan	nan	nan	nan	nan	nan	1.5228308775397413e-16	1.9157453683202598e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.30000000601	5.496854485183539e-16	7.240348175318353e-18	4.237592839104351e-16	1.0343133368761316e-17	5.603848716068436e-16	1.116156559899712e-17	6.712146303906859e-16	2.8071008200887263e-17	nan	nan	nan	nan	nan	nan	1.5218423620792346e-16	1.9137783038220583e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.350000006016	5.493083633211735e-16	7.311075262645583e-18	4.2352306157217436e-16	1.0350536893282204e-17	5.600833875826417e-16	1.1188706984192108e-17	6.70868593896166e-16	2.804438542966443e-17	nan	nan	nan	nan	nan	nan	1.5208544866262614e-16	1.9122875547701344e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.40000000602	5.489267872995891e-16	7.386269976672673e-18	4.2329411428205677e-16	1.0361058514673579e-17	5.597952447158813e-16	1.1223308670228753e-17	6.705453618463893e-16	2.8013235013392795e-17	nan	nan	nan	nan	nan	nan	1.5198672500803063e-16	1.911440439643223e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.45000000602	5.485411779786777e-16	7.46015766964755e-18	4.230721908727235e-16	1.0374513994872967e-17	5.595198501602301e-16	1.1264708525507516e-17	6.70243712216933e-16	2.7977430799480305e-17	nan	nan	nan	nan	nan	nan	1.5188806521367682e-16	1.9112089179802702e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.500000006024	5.481519927921093e-16	7.527870107537028e-18	4.228570401943592e-16	1.0390720805109244e-17	5.592566110908042e-16	1.131225429910547e-17	6.699624231332131e-16	2.793693037767157e-17	nan	nan	nan	nan	nan	nan	1.51789469308541e-16	1.9114160494066152e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.55000000603	5.477596890890832e-16	7.58553517794483e-18	4.226484111146444e-16	1.0409499319362451e-17	5.590049347090279e-16	1.1365311021569525e-17	6.697002728613372e-16	2.7891777395798885e-17	nan	nan	nan	nan	nan	nan	1.5169093731521528e-16	1.9118898347361318e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.60000000603	5.473647241411635e-16	7.630314678968954e-18	4.2244605251760073e-16	1.0430673896636628e-17	5.587642282343391e-16	1.1423267353226697e-17	6.694560397991495e-16	2.7842103139590516e-17	nan	nan	nan	nan	nan	nan	1.5159246924818577e-16	1.9124715116119997e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.65000000603	5.469675551492009e-16	7.660411707998957e-18	4.222497133028939e-16	1.0454073848927412e-17	5.585338989082949e-16	1.1485540888661572e-17	6.6922850246735615e-16	2.778812736685295e-17	nan	nan	nan	nan	nan	nan	1.514940651138572e-16	1.9130192189301578e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.700000006036	5.465686392501897e-16	7.675062731530898e-18	4.2205914238588945e-16	1.0479534295404038e-17	5.583133539910522e-16	1.1551582440156685e-17	6.690164395003916e-16	2.7730158380059437e-17	nan	nan	nan	nan	nan	nan	1.5139572491051976e-16	1.9134110068256438e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.75000000604	5.461684335241566e-16	7.674523145141171e-18	4.218740886960147e-16	1.0506896902281172e-17	5.581020007602788e-16	1.1620879362013508e-17	6.688186296374902e-16	2.7668592300520838e-17	nan	nan	nan	nan	nan	nan	1.5129744862839917e-16	1.9135472391363e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.80000000604	5.457673950010365e-16	7.660049536816302e-18	4.216943011765925e-16	1.0536010510735932e-17	5.578992465106506e-16	1.1692957976792242e-17	6.686338517140437e-16	2.7603911497467554e-17	nan	nan	nan	nan	nan	nan	1.5119923624962119e-16	1.9133524379442775e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.850000006045	5.453659806675453e-16	7.633876830916142e-18	4.215195287844773e-16	1.0566731656585463e-17	5.577044985536843e-16	1.1767385183589191e-17	6.684608846515315e-16	2.7536682112052267e-17	nan	nan	nan	nan	nan	nan	1.5110108774825086e-16	1.9127766167416744e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.90000000605	5.449646474740542e-16	7.599183755349794e-18	4.213495204885911e-16	1.0598924984070147e-17	5.575171642146371e-16	1.1843769328757298e-17	6.682985074500663e-16	2.746755060115393e-17	nan	nan	nan	nan	nan	nan	1.5100300309027707e-16	1.9117961404199917e-17	nan	nan	nan	nan	nan	nan	nan	nan
57753.95000000605	5.445638523415138e-16	7.560035463916747e-18	4.2118402527029534e-16	1.0632463559333066e-17	5.573366508320876e-16	1.1921760418240575e-17	6.681454991781384e-16	2.7397239223171624e-17	nan	nan	nan	nan	nan	nan	1.5090498223363033e-16	1.910414138406916e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.00000000605	5.441640521682485e-16	7.521287923865e-18	4.210227921215395e-16	1.0667229087777845e-17	5.57162365756596e-16	1.200104974138172e-17	6.680006389645504e-16	2.732654036947898e-17	nan	nan	nan	nan	nan	nan	1.508070251281744e-16	1.9086604831268076e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.05000000606	5.437657038368801e-16	7.48843572724871e-18	4.2086557004523277e-16	1.0703112040325258e-17	5.569937163523789e-16	1.2081368984245769e-17	6.678627059886597e-16	2.725630965354941e-17	nan	nan	nan	nan	nan	nan	1.5070913171572533e-16	1.9065913306136078e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.10000000606	5.433692642212317e-16	7.467385015866398e-18	4.2071210805389085e-16	1.074001169340732e-17	5.568301099900205e-16	1.2162488886641502e-17	6.677304794718486e-16	2.7187457657825463e-17	nan	nan	nan	nan	nan	nan	1.5061130193004717e-16	1.904288204707575e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.15000000606	5.429751901931293e-16	7.464138465488544e-18	4.2056215516942245e-16	1.0777836088337737e-17	5.566709540526729e-16	1.2244217497207266e-17	6.676027386686493e-16	2.7120940254582616e-17	nan	nan	nan	nan	nan	nan	1.505135356968607e-16	1.901856592213195e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.200000006065	5.425838480729786e-16	7.482610304347268e-18	4.2041547690090226e-16	1.0816487617239089e-17	5.565157072881184e-16	1.2326348407165472e-17	6.674783931978241e-16	2.7057478507565255e-17	nan	nan	nan	nan	nan	nan	1.5041583293385565e-16	1.899424004578604e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.25000000607	5.421952419660662e-16	7.519007878810916e-18	4.2027190467991513e-16	1.0855820087162791e-17	5.563640338844803e-16	1.2408510167700097e-17	6.673568740566154e-16	2.6996744489611033e-17	nan	nan	nan	nan	nan	nan	1.50318193550672e-16	1.8971374538780062e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.30000000607	5.418092854318709e-16	7.567447032176025e-18	4.2013128642400916e-16	1.0895681918017342e-17	5.562156493958529e-16	1.249031592020391e-17	6.67237742594129e-16	2.6938174997444906e-17	nan	nan	nan	nan	nan	nan	1.5022061744893315e-16	1.8951602881149434e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.350000006074	5.414258920391535e-16	7.622132289030521e-18	4.1999347005800456e-16	1.0935930807998741e-17	5.560702693820281e-16	1.2571414118583453e-17	6.671205601686048e-16	2.6881251470818966e-17	nan	nan	nan	nan	nan	nan	1.501231045222253e-16	1.8936683353091882e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.40000000608	5.410449753646188e-16	7.677665925610403e-18	4.198583035132658e-16	1.0976434025338912e-17	5.559276094053108e-16	1.265148919771945e-17	6.670048881429157e-16	2.682550978194223e-17	nan	nan	nan	nan	nan	nan	1.500256546619127e-16	1.8928318049961262e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.45000000608	5.406664489916727e-16	7.729268743823759e-18	4.1972563472751957e-16	1.1017068626083932e-17	5.557873850366362e-16	1.2730261900718298e-17	6.668902878824372e-16	2.677054880563282e-17	nan	nan	nan	nan	nan	nan	1.4992826783793474e-16	1.8926221777031404e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.50000000608	5.402902265091534e-16	7.772925902648039e-18	4.1959531164429286e-16	1.1057721605664084e-17	5.556493118476093e-16	1.2807489326108052e-17	6.667763207513104e-16	2.671603777903233e-17	nan	nan	nan	nan	nan	nan	1.4983094407888697e-16	1.8928594305651694e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.550000006086	5.399162215100302e-16	7.805475980890489e-18	4.19467182212739e-16	1.1098289988554365e-17	5.555131054153651e-16	1.2882964717654131e-17	6.666625481093414e-16	2.6661722462318897e-17	nan	nan	nan	nan	nan	nan	1.4973368340706956e-16	1.8933684501572223e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.60000000609	5.395443475901614e-16	7.824661192935531e-18	4.1934109438681465e-16	1.1138680861987172e-17	5.553784813203062e-16	1.2956517046337691e-17	6.665485313085636e-16	2.660743011063347e-17	nan	nan	nan	nan	nan	nan	1.4963648583679147e-16	1.8939875199036398e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.65000000609	5.391745183469748e-16	7.829153601224105e-18	4.19216896125335e-16	1.1178811357641339e-17	5.552451551433378e-16	1.3028010402181749e-17	6.664338316902102e-16	2.6553073265676714e-17	nan	nan	nan	nan	nan	nan	1.4953935137436097e-16	1.8945720890903812e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.700000006094	5.388066473782323e-16	7.8185679808197e-18	4.1909443539140435e-16	1.1218608585995049e-17	5.551128424697219e-16	1.3097343221724621e-17	6.663180105819863e-16	2.6498652368620515e-17	nan	nan	nan	nan	nan	nan	1.494422800181029e-16	1.8949978662857586e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.7500000061	5.384406482807665e-16	7.79346756261514e-18	4.1897356015190156e-16	1.1258009526970535e-17	5.549812588837989e-16	1.3164447366965702e-17	6.662006292935354e-16	2.6444257185570168e-17	nan	nan	nan	nan	nan	nan	1.4934527175836062e-16	1.8951632859704026e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.8000000061	5.380764346491342e-16	7.755364536689586e-18	4.188541183771082e-16	1.1296960879911509e-17	5.548501199731768e-16	1.3229287068603302e-17	6.660812491144273e-16	2.639006703129613e-17	nan	nan	nan	nan	nan	nan	1.492483265774955e-16	1.8949914006837705e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.8500000061	5.377139200744023e-16	7.706712862346447e-18	4.1873595804049467e-16	1.133541887623819e-17	5.547191413240391e-16	1.3291857739188216e-17	6.659594313106609e-16	2.633634975997047e-17	nan	nan	nan	nan	nan	nan	1.4915144444990163e-16	1.8944312474223442e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.900000006106	5.373530181428975e-16	7.650886437094858e-18	4.1861892711815088e-16	1.1373349056362925e-17	5.545880385226533e-16	1.3352184659520908e-17	6.658347371208135e-16	2.62834594866262e-17	nan	nan	nan	nan	nan	nan	1.490546253420121e-16	1.8934587284913546e-17	nan	nan	nan	nan	nan	nan	nan	nan
57754.95000000611	5.369936424348244e-16	7.592131003245212e-18	4.185028735883506e-16	1.1410726013645514e-17	5.544565271555382e-16	1.3410321540814256e-17	6.657067277536647e-16	2.6231832989061547e-17	nan	nan	nan	nan	nan	nan	1.489578692122919e-16	1.8920770344470854e-17	nan	nan	nan	nan	nan	nan	nan	nan
57755.00000000611	5.366357065230972e-16	7.535473694195456e-18	4.1838764543146467e-16	1.1447533106035083e-17	5.543243228065314e-16	1.3466348957127408e-17	6.655749643844854e-16	2.6181984734089676e-17	nan	nan	nan	nan	nan	nan	1.4886117601126468e-16	1.890316622062003e-17	nan	nan	nan	nan	nan	nan	nan	nan
57755.050000006115	5.362791239720213e-16	7.486570914615485e-18	4.18273090628679e-16	1.1483762137263228e-17	5.541911410592194e-16	1.3520372644262338e-17	6.654390081517927e-16	2.6134500466272162e-17	nan	nan	nan	nan	nan	nan	1.4876454568148394e-16	1.8882347438525072e-17	nan	nan	nan	nan	nan	nan	nan	nan
57755.10000000612	5.35923808335982e-16	7.45147528574844e-18	4.181590571632448e-16	1.1519413008060005e-17	5.540566974930829e-16	1.3572521656815698e-17	6.652984201543352e-16	2.6090029296812615e-17	nan	nan	nan	nan	nan	nan	1.4866797815757688e-16	1.8859145098607215e-17	nan	nan	nan	nan	nan	nan	nan	nan
57755.15000000612	5.355696731582332e-16	7.436308201040595e-18	4.1804539301812843e-16	1.1554493337766475e-17	5.539207076865136e-16	1.3622946378477578e-17	6.651527614476817e-16	2.6049274232670724e-17	nan	nan	nan	nan	nan	nan	1.4857147336621959e-16	1.8834634474006663e-17	nan	nan	nan	nan	nan	nan	nan	nan
57755.20000000612	5.352166385378346e-16	7.445017070635423e-18	4.1793195890816396e-16	1.1589002325966821e-17	5.537829207758327e-16	1.3671759645960395e-17	6.650016623067674e-16	2.6012716028872992e-17	nan	nan	nan	nan	nan	nan	1.4847503122615885e-16	1.8810115121685078e-17	nan	nan	nan	nan	nan	nan	nan	nan
57755.250000006126	5.348646508330849e-16	7.473625582973458e-18	4.178186664721431e-16	1.1622883254502065e-17	5.536432201419805e-16	1.3718865041667854e-17	6.64845030019021e-16	2.5979810862203438e-17	nan	nan	nan	nan	nan	nan	1.483786516482124e-16	1.8787084959458682e-17	nan	nan	nan	nan	nan	nan	nan	nan
57755.30000000613	5.34513662956146e-16	7.515984324673491e-18	4.177054400796015e-16	1.1656070740595307e-17	5.535015227266757e-16	1.3764127704000278e-17	6.646828410873674e-16	2.594979357836974e-17	nan	nan	nan	nan	nan	nan	1.4828233453525947e-16	1.87672077334953e-17	nan	nan	nan	nan	nan	nan	nan	nan
