MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57357.502800005605	9.485219859763076e-16	1.5449780902129156e-15	nan	nan	nan	nan	nan	nan	1.4808751782782945e-15	1.4439206289955498e-15	1.0477969965209328e-15	8.456719181074601e-17	1.343152410954732e-15	4.717619255805753e-16	2.231268689836447e-15	6.83927507064555e-16	nan	nan	2.227853878797393e-16	4.5610813866798953e-17	5.819777102691785e-17	2.997422519509665e-17	1.3987760884435913e-16	4.781681845002739e-17	7.57592052457654e-17	3.0731774070004455e-17	nan	nan
57357.55280000561	9.4659171042225e-16	1.550757231263829e-15	nan	nan	nan	nan	nan	nan	1.4770864709865772e-15	1.4460509870031363e-15	1.045137288875499e-15	8.467451595077173e-17	1.3407655391564084e-15	4.729289111996353e-16	2.2276024284568103e-15	6.855389159722862e-16	nan	nan	2.2263910912340703e-16	4.4548893680199066e-17	5.815833835953049e-17	2.561548676770924e-17	1.3978107048213675e-16	4.2565267147360985e-17	7.570022943342321e-17	2.693892339653712e-17	nan	nan
57357.60280000561	9.44657782319173e-16	1.5564936009535158e-15	nan	nan	nan	nan	nan	nan	1.4732985291726679e-15	1.4481525019096272e-15	1.0424782119760495e-15	8.478029017959341e-17	1.3383797100731185e-15	4.740900834424867e-16	2.2239374181557214e-15	6.871406512992721e-16	nan	nan	2.2249285177264527e-16	4.344017828633297e-17	5.812015279107419e-17	2.0569739941271683e-17	1.396843298042695e-16	3.645056654004627e-17	7.564137068586699e-17	2.270054714501921e-17	nan	nan
57357.65280000561	9.427202564458434e-16	1.5621871112544497e-15	nan	nan	nan	nan	nan	nan	1.469511401909753e-15	1.4502251635709861e-15	1.0398198011661094e-15	8.488451202793318e-17	1.3359949310673745e-15	4.752454323712856e-16	2.2202736742540664e-15	6.887326952481405e-16	nan	nan	2.2234676659143497e-16	4.238770132198068e-17	5.808377634447839e-17	1.493671041035919e-17	1.3958792785118324e-16	2.971099466489246e-17	7.558361150516627e-17	1.8295178313346062e-17	nan	nan
57357.702800005616	9.407791872602743e-16	1.567837675583142e-15	nan	nan	nan	nan	nan	nan	1.465725137964285e-15	1.4522689620901582e-15	1.037162064601877e-15	8.498717931273562e-17	1.3336112094769838e-15	4.763949481414359e-16	2.2166112120398288e-15	6.903150301971904e-16	nan	nan	2.2220103062677e-16	4.1512021166276277e-17	5.804984410843689e-17	8.96422499934633e-18	1.3949250016456185e-16	2.2855207223339476e-17	7.552808995196751e-17	1.4345125500219533e-17	nan	nan
57357.75280000562	9.388346289022066e-16	1.573445208779753e-15	nan	nan	nan	nan	nan	nan	1.4619397857975968e-15	1.454283887813091e-15	1.0345050294706789e-15	8.508828982189977e-17	1.331228552618013e-15	4.775386210008672e-16	2.2129500467536064e-15	6.91887638699137e-16	nan	nan	2.220558472483165e-16	4.094416295451849e-17	5.801906447684785e-17	4.2563815116499014e-18	1.3939877702907083e-16	1.7193277619433726e-17	7.547610007431792e-17	1.2228813218027847e-17	nan	nan
57357.80280000562	9.368866351949847e-16	1.5790096270878417e-15	nan	nan	nan	nan	nan	nan	1.4581553935689642e-15	1.456269931324695e-15	1.0318487093661785e-15	8.518784118895013e-17	1.3288469677826264e-15	4.78676441289328e-16	2.2092901935959964e-15	6.934505034797782e-16	nan	nan	2.2191144472440504e-16	4.081174237800309e-17	5.79920169225172e-17	7.294209391356465e-18	1.3930757847005284e-16	1.5722770889529784e-17	7.542876799484042e-17	1.3462345789853972e-17	nan	nan
57357.852800005625	9.349352596474305e-16	1.5845308481345897e-15	nan	nan	nan	nan	nan	nan	1.454372009137107e-15	1.4582270834449828e-15	1.0291931341944358e-15	8.528583135926616e-17	1.3264664622417424e-15	4.798083994376686e-16	2.2056316677224154e-15	6.95003607436771e-16	nan	nan	2.2176791010024986e-16	4.115732328916173e-17	5.79681005896866e-17	1.323125590213241e-17	1.392192174368669e-16	1.980084526375895e-17	7.538536759899104e-17	1.7066613638671014e-17	nan	nan
57357.90280000563	9.329805554565467e-16	1.5900087909112606e-15	nan	nan	nan	nan	nan	nan	1.450589680063342e-15	1.4601553352251814e-15	1.0265383148303813e-15	8.538225818507577e-17	1.3240870432430558e-15	4.809344859671295e-16	2.2019744842492396e-15	6.96546933638339e-16	nan	nan	2.2162503658868419e-16	4.187386238424343e-17	5.794630868408507e-17	1.90013087379651e-17	1.3913295145683385e-16	2.6325752803393715e-17	7.534456121975394e-17	2.1427405835802144e-17	nan	nan
57357.95280000563	9.310225755088904e-16	1.5954433757539746e-15	nan	nan	nan	nan	nan	nan	1.4468084536130843e-15	1.4620546779439925e-15	1.023884274383243e-15	8.54771195049364e-17	1.321708718012336e-15	4.820546914886632e-16	2.1983186582478567e-15	6.980804653220453e-16	nan	nan	2.2148260773320994e-16	4.2829012469862903e-17	5.792570663680676e-17	2.4229119851570788e-17	1.390480036360463e-16	3.3213338087384035e-17	7.530516577378653e-17	2.5749488373127402e-17	nan	nan
57358.00280000563	9.290613723828103e-16	1.6008345243247499e-15	nan	nan	nan	nan	nan	nan	1.443028376758576e-15	1.4639251031039038e-15	1.0212310400403475e-15	8.557041325097501e-17	1.3193314937531174e-15	4.831690067022266e-16	2.1946642047520516e-15	6.99604185893575e-16	nan	nan	2.2134043342872344e-16	4.3895277639193066e-17	5.790543271859326e-17	2.879285822296644e-17	1.389636919685362e-16	3.9670477230623463e-17	7.526615386353166e-17	2.968623134868355e-17	nan	nan
57358.05280000564	9.270969983504835e-16	1.6061821595929036e-15	nan	nan	nan	nan	nan	nan	1.4392494961809253e-15	1.4657666024275319e-15	1.018578626754725e-15	8.566213732358432e-17	1.3169553776468238e-15	4.842774223961034e-16	2.191011138752348e-15	7.011180789255044e-16	nan	nan	2.2119834988242006e-16	4.4960031086544004e-17	5.788469771741423e-17	3.262384909120338e-17	1.388794290835011e-16	4.536079782619357e-17	7.522665339332008e-17	3.306648380734556e-17	nan	nan
57358.10280000564	9.251295053799085e-16	1.611486205816645e-15	nan	nan	nan	nan	nan	nan	1.4354718582726836e-15	1.4675791678540848e-15	1.0159270562762368e-15	8.575228981716893e-17	1.314580376853385e-15	4.853799294462365e-16	2.1873594751956243e-15	7.026221281561123e-16	nan	nan	2.210562195803059e-16	4.592994465266124e-17	5.786278464320082e-17	3.567509451444041e-17	1.3879472202800549e-16	5.011067951716716e-17	7.518594724369735e-17	3.5793678659890177e-17	nan	nan
57358.15280000564	9.231589451370713e-16	1.6167465885250568e-15	nan	nan	nan	nan	nan	nan	1.4316955091394149e-15	1.4693627915358467e-15	1.013276344917279e-15	8.584086869145974e-17	1.3122064985096316e-15	4.864765188155614e-16	2.1837092289932666e-15	7.041163174882036e-16	nan	nan	2.2091393125938215e-16	4.673182999263795e-17	5.783904845972307e-17	3.7912992972409445e-17	1.3870917208507994e-16	5.3817278858961655e-17	7.514347300389309e-17	3.780871384113407e-17	nan	nan
57358.202800005645	9.211853689875634e-16	1.6219632345002626e-15	nan	nan	nan	nan	nan	nan	1.427920494602826e-15	1.4711174658347545e-15	1.010626519865179e-15	8.592787217210227e-17	1.309833749731704e-15	4.875671815533386e-16	2.1800604150128242e-15	7.056006309879219e-16	nan	nan	2.2077139988543369e-16	4.731173223105095e-17	5.781291584344969e-17	3.931437692026191e-17	1.3862247462717842e-16	5.641585059594031e-17	7.509882276233982e-17	3.907493669294143e-17	nan	nan
57358.25280000565	9.192088279987966e-16	1.6271360717598966e-15	nan	nan	nan	nan	nan	nan	1.4241468602023364e-15	1.472843183319054e-15	1.0079775960729661e-15	8.601329820267796e-17	1.3074621376157925e-15	4.886519087944984e-16	2.176413048083668e-15	7.070750528836094e-16	nan	nan	2.2062856663641965e-16	4.763350769743987e-17	5.778388496938987e-17	3.986523696748087e-17	1.3853441900494892e-16	5.786653268414426e-17	7.505174295520575e-17	3.957155360909961e-17	nan	nan
57358.30280000565	9.172293729422256e-16	1.6322650295399291e-15	nan	nan	nan	nan	nan	nan	1.420374651197359e-15	1.474539936759984e-15	1.0053295939311355e-15	8.609714491836345e-17	1.305091669234124e-15	4.897306917590121e-16	2.1727671429912364e-15	7.085395675646689e-16	nan	nan	2.2048539889152921e-16	4.7677567937874674e-17	5.775152532382618e-17	3.95601438044566e-17	1.3844488847128878e-16	5.81485628763035e-17	7.500213427286632e-17	3.929071526690691e-17	nan	nan
57358.352800005654	9.152470542948636e-16	1.637350038277577e-15	nan	nan	nan	nan	nan	nan	1.4166039125698324e-15	1.476207719128567e-15	1.002682539267648e-15	8.617941058280894e-17	1.3027223516378635e-15	4.908035217512335e-16	2.169122714487298e-15	7.099941595804011e-16	nan	nan	2.2034189022582265e-16	4.744011698442272e-17	5.771547754388817e-17	3.8402052462106795e-17	1.3835386014065635e-16	5.72578654303563e-17	7.495005162432396e-17	3.823655284397311e-17	nan	nan
57358.40280000566	9.132619222413668e-16	1.6423910295946482e-15	nan	nan	nan	nan	nan	nan	1.412834689026109e-15	1.4778465235924254e-15	1.0000364511136324e-15	8.626009325587023e-17	1.300354191859154e-15	4.918703901592733e-16	2.1654797772756593e-15	7.114388136389393e-16	nan	nan	2.2019806041049246e-16	4.69330144088943e-17	5.767545328392638e-17	3.6402402084149684e-17	1.382614049836375e-16	5.520661023888014e-17	7.489570415954123e-17	3.6425661961656684e-17	nan	nan
57358.45280000566	9.112740266762819e-16	1.647387936281067e-15	nan	nan	nan	nan	nan	nan	1.4090670249993866e-15	1.4794563435126764e-15	9.973913444221183e-16	8.633919137772054e-17	1.2979871969075944e-15	4.929312884543832e-16	2.1618383460306787e-15	7.128735146061185e-16	nan	nan	2.2005395541875084e-16	4.6184290036015953e-17	5.763123510864777e-17	3.358155408421508e-17	1.3816768785676474e-16	5.202451444882885e-17	7.483945534970776e-17	3.388928925519637e-17	nan	nan
57358.50280000566	9.09283417205607e-16	1.6523406922786786e-15	nan	nan	nan	nan	nan	nan	1.405300964651567e-15	1.481037172440931e-15	9.947472423023339e-16	8.641670312215554e-17	1.295621373772031e-15	4.939862081903226e-16	2.1581984353786565e-15	7.142982475043628e-16	nan	nan	2.199096474373344e-16	4.523924587078658e-17	5.758267641298553e-17	2.996978933095613e-17	1.3807296756758238e-16	4.7762605045299596e-17	7.478182312544886e-17	3.067847048713112e-17	nan	nan
57358.552800005666	9.072901431489349e-16	1.6572492326652307e-15	nan	nan	nan	nan	nan	nan	1.4015365518757421e-15	1.4825890041163023e-15	9.921041705822394e-16	8.649262673351199e-17	1.2932567294208673e-15	4.950351410027439e-16	2.1545600599165397e-15	7.157129975116723e-16	nan	nan	2.1976523488363507e-16	4.416193626740597e-17	5.752970136867439e-17	2.5609551907997166e-17	1.379775969749994e-16	4.250183756431201e-17	7.47234800730303e-17	2.687562679085907e-17	nan	nan
57358.60280000567	9.052942535412587e-16	1.6621134936387527e-15	nan	nan	nan	nan	nan	nan	1.3977738302981945e-15	1.4841118324624826e-15	9.894621428554985e-16	8.656696065473299e-17	1.2908932708018157e-15	4.960780786086193e-16	2.1509232341889974e-15	7.171177499605047e-16	nan	nan	2.1962084242842084e-16	4.303654126318833e-17	5.747230489752441e-17	2.056132059334099e-17	1.3788202312494529e-16	3.6373482924307525e-17	7.466525368862039e-17	2.2622582176594148e-17	nan	nan
57358.65280000567	9.032957971350559e-16	1.6669334125020122e-15	nan	nan	nan	nan	nan	nan	1.394012843280725e-15	1.4856056515849155e-15	9.868211822313391e-16	8.663970330816008e-17	1.2885310048422687e-15	4.971150128055905e-16	2.1472879727179644e-15	7.1851249033675265e-16	nan	nan	2.1947662102423381e-16	4.196767149448354e-17	5.741055267137087e-17	1.492373253388131e-17	1.3778678742136413e-16	2.961300012048711e-17	7.460812669064034e-17	1.8195371290609694e-17	nan	nan
57358.702800005674	9.012948224021172e-16	1.6717089276473392e-15	nan	nan	nan	nan	nan	nan	1.3902536339224414e-15	1.4870704557680074e-15	9.841813063815235e-16	8.671085308415902e-17	1.286169938448249e-15	4.981459354714163e-16	2.1436542899763583e-15	7.19897204278681e-16	nan	nan	2.193327479393989e-16	4.107798987768154e-17	5.734458113873355e-17	8.940735933933526e-18	1.3769252583261124e-16	2.2724152650953964e-17	7.455323739034547e-17	1.4214930994533932e-17	nan	nan
57358.75280000568	8.992913775354222e-16	1.6764399785416124e-15	nan	nan	nan	nan	nan	nan	1.386496245062336e-15	1.488506239472416e-15	9.815425397746462e-16	8.678040841910688e-17	1.2838100785070033e-15	4.99170838563374e-16	2.1400222004035237e-15	7.212718775759475e-16	nan	nan	2.1918942679763032e-16	4.050101558814266e-17	5.727459757814527e-17	4.2048351246641534e-18	1.3759996913328164e-16	1.7015766030796772e-17	7.450188012071028e-17	1.2074475493957614e-17	nan	nan
57358.80280000568	8.972855104509098e-16	1.681126505711503e-15	nan	nan	nan	nan	nan	nan	1.3827407192810824e-15	1.4899129973323756e-15	9.789049055199348e-16	8.684836773356247e-17	1.2814514318855196e-15	5.001897141176701e-16	2.136391718398996e-15	7.22636496168526e-16	nan	nan	2.1904688615229802e-16	4.036681372178429e-17	5.720092262569603e-17	7.265168511922597e-18	1.3750993789853825e-16	1.552780001668341e-17	7.445518125245996e-17	1.3323020436114193e-17	nan	nan
57358.85280000568	8.952772687897713e-16	1.6857684507289898e-15	nan	nan	nan	nan	nan	nan	1.3789870989033008e-15	1.4912907241531025e-15	9.762684158516867e-16	8.691472959366802e-17	1.2790940054294787e-15	5.012025542488714e-16	2.132762858327395e-15	7.239910461457655e-16	nan	nan	2.18905213158292e-16	4.071873125161422e-17	5.712421084414204e-17	1.3217272193660263e-17	1.37422745289063e-16	1.9648017554094992e-17	7.441241451250202e-17	1.695888366994089e-17	nan	nan
57358.902800005686	8.93266699919862e-16	1.6903657561969943e-15	nan	nan	nan	nan	nan	nan	1.3752354259997728e-15	1.4926394149082658e-15	9.736330911603967e-16	8.697949267133263e-17	1.2767378059665253e-15	5.022093511493539e-16	2.1291356345135313e-15	7.253355137453592e-16	nan	nan	2.1876420077320878e-16	4.1447730818014926e-17	5.704528859289877e-17	1.8994202625885603e-17	1.3733764833897897e-16	2.6213580221685505e-17	7.437224194098839e-17	2.134411271219608e-17	nan	nan
57358.95280000569	8.912538509379122e-16	1.6949183657353604e-15	nan	nan	nan	nan	nan	nan	1.3714857423892448e-15	1.4939590647374968e-15	9.709989599927584e-16	8.704265530393438e-17	1.2743828403026882e-15	5.032100970887113e-16	2.125510061250561e-15	7.266698853523869e-16	nan	nan	2.1862363227329859e-16	4.241891362083848e-17	5.696505402686251e-17	2.4226633797453808e-17	1.372538696380694e-16	3.312733346531081e-17	7.433348019567886e-17	2.5682695114535002e-17	nan	nan
57359.00280000569	8.892387686711122e-16	1.6994262239670132e-15	nan	nan	nan	nan	nan	nan	1.3677380896408156e-15	1.4952496689439878e-15	9.68366042739267e-16	8.710421636281633e-17	1.272029115227011e-15	5.0420478441321155e-16	2.1218861527847344e-15	7.279941474983451e-16	nan	nan	2.184833173188776e-16	4.350245515627299e-17	5.688447723393208e-17	2.8794186995454906e-17	1.3717072672720773e-16	3.9601267577769216e-17	7.429510165426028e-17	2.963064968326389e-17	nan	nan
57359.052800005695	8.872214996793135e-16	1.7038892765042857e-15	nan	nan	nan	nan	nan	nan	1.3639925090760441e-15	1.4965112229921351e-15	9.65734350274853e-16	8.716417422857526e-17	1.2696766375063641e-15	5.051934055452614e-16	2.1182639233383185e-15	7.293082868601938e-16	nan	nan	2.1834309191515625e-16	4.458389157994566e-17	5.6804600601608e-17	3.2628652334222997e-17	1.370876318453775e-16	4.530281036902449e-17	7.42562340303428e-17	3.3018662989353314e-17	nan	nan
57359.1028000057	8.852020902565661e-16	1.7083074699355402e-15	nan	nan	nan	nan	nan	nan	1.3602490417706172e-15	1.4977437225052062e-15	9.63103912505576e-16	8.722252787547208e-17	1.2673254138902629e-15	5.061759529828445e-16	2.1146433870855244e-15	7.306122902594097e-16	nan	nan	2.1820281837871927e-16	4.556858010874959e-17	5.672653921073472e-17	3.5683188681911117e-17	1.3700409171217868e-16	5.0060374253476194e-17	7.421616004769752e-17	3.575122934681857e-17	nan	nan
57359.1528000057	8.831805864329936e-16	1.7126807518119403e-15	nan	nan	nan	nan	nan	nan	1.356507728557002e-15	1.4989471632631537e-15	9.60474740306367e-16	8.727927596453594e-17	1.2649754511069765e-15	5.071524192989801e-16	2.1110245581758133e-15	7.319061446610657e-16	nan	nan	2.1806238530959825e-16	4.638245515538847e-17	5.665148125646577e-17	3.7924224265989153e-17	1.3691970734576822e-16	5.377219976010984e-17	7.417431717264064e-17	3.776984964292523e-17	nan	nan
57359.2028000057	8.811570339770183e-16	1.7170090706344886e-15	nan	nan	nan	nan	nan	nan	1.3527686100260915e-15	1.5001215412003956e-15	9.578468622239193e-16	8.733441720489409e-17	1.2626267558676032e-15	5.081227971412117e-16	2.1074074507123167e-15	7.331898371728974e-16	nan	nan	2.179217075690608e-16	4.6971009885550234e-17	5.658068849659124e-17	3.932855479396225e-17	1.3683417391617565e-16	5.637413468919758e-17	7.413029740448644e-17	3.9038210761241563e-17	nan	nan
57359.25280000571	8.791314783965602e-16	1.7212923758412198e-15	nan	nan	nan	nan	nan	nan	1.3490317265294025e-15	1.5012668524037324e-15	9.55220298648728e-16	8.738795037555131e-17	1.260279334863416e-15	5.090870792310567e-16	2.1037920787701546e-15	7.344633550444056e-16	nan	nan	2.1778072626293833e-16	4.7297777866266164e-17	5.651549672734428e-17	3.988209049827289e-17	1.3674728063395685e-16	5.782663868262103e-17	7.408384712402379e-17	3.9535696870907065e-17	nan	nan
57359.30280000571	8.771039649413785e-16	1.7255306177946334e-15	nan	nan	nan	nan	nan	nan	1.3452971181811567e-15	1.5023830931102318e-15	9.525950645338227e-16	8.74398741864472e-17	1.2579331947680237e-15	5.100452583634996e-16	2.1001784563831055e-15	7.357266856659578e-16	nan	nan	2.176394087306368e-16	4.734301066434703e-17	5.645731628681656e-17	3.957928632008885e-17	1.3665891067415586e-16	5.810910331193918e-17	7.403486699994132e-17	3.925452333137362e-17	nan	nan
57359.35280000571	8.750745386046326e-16	1.7297237477693102e-15	nan	nan	nan	nan	nan	nan	1.3415648248603797e-15	1.5034702597052643e-15	9.499711870665305e-16	8.74901877988831e-17	1.2555883422340973e-15	5.109973274064756e-16	2.096566597558471e-15	7.369798165678987e-16	nan	nan	2.1749774853975392e-16	4.71028793657163e-17	5.640763258613636e-17	3.8422947149674394e-17	1.3656904113554633e-16	5.721748332115967e-17	7.39834119532258e-17	3.819878951400185e-17	nan	nan
57359.402800005715	8.730432441248495e-16	1.7338717179397405e-15	nan	nan	nan	nan	nan	nan	1.337834886212653e-15	1.504528348720544e-15	9.473486784811485e-16	8.753888984457276e-17	1.2532447838982494e-15	5.119432793003518e-16	2.0929565162582783e-15	7.382227354196707e-16	nan	nan	2.1735576548632717e-16	4.658933071297896e-17	5.636800666855709e-17	3.642432318625501e-17	1.3647774303515218e-16	5.5163863943668144e-17	7.392969117946883e-17	3.6384954250173985e-17	nan	nan
57359.45280000572	8.710101259872295e-16	1.7379744813683758e-15	nan	nan	nan	nan	nan	nan	1.3341073416526072e-15	1.5055573568322384e-15	9.447275646056371e-16	8.758597932288156e-17	1.2509025263765254e-15	5.128831070574334e-16	2.089348226417983e-15	7.39455430028954e-16	nan	nan	2.172135056006752e-16	4.5830623363897073e-17	5.634007579660242e-17	3.360353701588926e-17	1.3638518133803965e-16	5.197773823303713e-17	7.387406822912926e-17	3.38439850799786e-17	nan	nan
57359.50280000572	8.689752284263477e-16	1.742031991993779e-15	nan	nan	nan	nan	nan	nan	1.3303822303654342e-15	1.5065572808591443e-15	9.421078685492247e-16	8.763145531770254e-17	1.2485615762670597e-15	5.138168037614562e-16	2.0857417419337106e-15	7.406778883408203e-16	nan	nan	2.1707104115895276e-16	4.4872481678245264e-17	5.63255540674366e-17	2.9990557352919226e-17	1.3629161502238913e-16	4.77097006620528e-17	7.381706114575785e-17	3.0626413837312163e-17	nan	nan
57359.552800005724	8.669385954271671e-16	1.7460442046191209e-15	nan	nan	nan	nan	nan	nan	1.3266595913092533e-15	1.5075281177608747e-15	9.394896011868413e-16	8.767531658820786e-17	1.2462219401512491e-15	5.147443625670982e-16	2.082137076669838e-15	7.418900984368761e-16	nan	nan	2.1692847070020441e-16	4.377965984384862e-17	5.632623305664838e-17	2.562738973485256e-17	1.3619739717986812e-16	4.2439914989293705e-17	7.375934266221441e-17	2.6813769611858735e-17	nan	nan
57359.60280000573	8.649002707270425e-16	1.7500110749006862e-15	nan	nan	nan	nan	nan	nan	1.3229394632171373e-15	1.508469864636191e-15	9.368727937839136e-16	8.771756234259552e-17	1.2438836245911582e-15	5.156657766994906e-16	2.078534244457935e-15	7.430920485344332e-16	nan	nan	2.1678591904915148e-16	4.263742606870809e-17	5.634398249061489e-17	2.0573807408730142e-17	1.3610297515132917e-16	3.629818096822926e-17	7.370174045496432e-17	2.2546303982680863e-17	nan	nan
57359.65280000573	8.628602978175603e-16	1.7539325593367652e-15	nan	nan	nan	nan	nan	nan	1.3192218845987246e-15	1.5093825187213078e-15	9.342574612934708e-16	8.775819152476416e-17	1.2415466361314346e-15	5.165810394537285e-16	2.0749332590939828e-15	7.442837269857087e-16	nan	nan	2.1664353734457328e-16	4.15519790193221e-17	5.638075094762745e-17	1.4927004677382107e-17	1.360088906978842e-16	2.95171543358838e-17	7.364523745647425e-17	1.809752192926734e-17	nan	nan
57359.70280000573	8.608187199463093e-16	1.7578086152565477e-15	nan	nan	nan	nan	nan	nan	1.31550689374272e-15	1.510266077388292e-15	9.316436213872758e-16	8.779720326717904e-17	1.2392109812984442e-15	5.17490144194408e-16	2.071334134336266e-15	7.454651222769609e-16	nan	nan	2.1650150307332278e-16	4.064811454891127e-17	5.643856658800917e-17	8.926584732699748e-18	1.3591578020738127e-16	2.2595655408696675e-17	7.359097222585951e-17	1.408681930865153e-17	nan	nan
57359.752800005735	8.587755801184992e-16	1.7616392008093264e-15	nan	nan	nan	nan	nan	nan	1.3117945287184903e-15	1.5111205381435132e-15	9.290313012526553e-16	8.783459677446075e-17	1.2368766666009503e-15	5.183930843551321e-16	2.0677368839205256e-15	7.466362230277531e-16	nan	nan	2.1636002011000638e-16	4.0061891925941996e-17	5.651953791337872e-17	4.154168113804737e-18	1.3582437493636511e-16	1.6840905343470242e-17	7.354023937782317e-17	1.1922054495771529e-17	nan	nan
57359.80280000574	8.567309210987895e-16	1.76542427495383e-15	nan	nan	nan	nan	nan	nan	1.3080848273783088e-15	1.511945898626137e-15	9.264205158426392e-16	8.787037104192687e-17	1.2345436985296197e-15	5.192898534380682e-16	2.0641415215389546e-15	7.477970179900885e-16	nan	nan	2.1621931728942725e-16	3.9925876085263766e-17	5.662496808862236e-17	7.247064386920936e-18	1.357354960010606e-16	1.5335331934160533e-17	7.349416552841848e-17	1.318574496038697e-17	nan	nan
57359.85280000574	8.546847854131649e-16	1.7691637974477291e-15	nan	nan	nan	nan	nan	nan	1.3043778273589879e-15	1.5127421566067e-15	9.23811290985188e-16	8.790452545651156e-17	1.2322120835598023e-15	5.201804450134604e-16	2.060548060856886e-15	7.489474960477052e-16	nan	nan	2.1607948187478696e-16	4.028421281948609e-17	5.675075166053256e-17	1.3232049705537595e-17	1.3564945676975397e-16	1.949786997482063e-17	7.345202424807005e-17	1.6853173711694114e-17	nan	nan
57359.902800005744	8.526372153503787e-16	1.7728577288373758e-15	nan	nan	nan	nan	nan	nan	1.300673566084351e-15	1.5135093099857257e-15	9.21203638914599e-16	8.793705916787586e-17	1.229881828146342e-15	5.210648527191914e-16	2.0569565155041614e-15	7.500876462152369e-16	nan	nan	2.1594030657178988e-16	4.102583032159039e-17	5.689076409174171e-17	1.903781087822307e-17	1.355655137900293e-16	2.6103759200527263e-17	7.341247728776069e-17	2.126258257419129e-17	nan	nan
57359.95280000575	8.50588252963969e-16	1.7765060304476487e-15	nan	nan	nan	nan	nan	nan	1.2969720807666115e-15	1.5142473567923752e-15	9.185975868181988e-16	8.796797127593823e-17	1.2275529387292603e-15	5.219430702603253e-16	2.053366899079831e-15	7.512174576375213e-16	nan	nan	2.158015743928795e-16	4.201322742819066e-17	5.703895439617595e-17	2.4300835523572643e-17	1.3548288914245971e-16	3.304327448862911e-17	7.337434104956938e-17	2.5617402769238776e-17	nan	nan
57360.00280000575	8.485379400738652e-16	1.7801086643719952e-15	nan	nan	nan	nan	nan	nan	1.293273408408856e-15	1.5149562951831932e-15	9.15993156445849e-16	8.799726119962424e-17	1.225225421731532e-15	5.228150914086604e-16	2.0497792251504268e-15	7.523369195887529e-16	nan	nan	2.1566309476683076e-16	4.311421358209814e-17	5.71893470850653e-17	2.8901767217014233e-17	1.3540089992104158e-16	3.953368284875835e-17	7.333658768920413e-17	2.9576358849850335e-17	nan	nan
57360.05280000575	8.464863182680303e-16	1.783665593462704e-15	nan	nan	nan	nan	nan	nan	1.2895775858066274e-15	1.515636123440862e-15	9.13390360031847e-16	8.80249283735289e-17	1.2228992835569848e-15	5.236809100022723e-16	2.0461935072517845e-15	7.534460214718324e-16	nan	nan	2.1552470349950044e-16	4.4212469166892146e-17	5.733603992089691e-17	3.277222285189418e-17	1.3531895798000585e-16	4.524621290000392e-17	7.329834473189863e-17	3.2971975212607386e-17	nan	nan
57360.102800005756	8.444334289042083e-16	1.7871767813212262e-15	nan	nan	nan	nan	nan	nan	1.2858846495499237e-15	1.5162868399730661e-15	9.107892274822523e-16	8.805097198371586e-17	1.2205745305947475e-15	5.24540519945105e-16	2.0426097588850156e-15	7.545447528175946e-16	nan	nan	2.153862627402298e-16	4.521203255955458e-17	5.747320169874516e-17	3.5864691218707976e-17	1.352365697161449e-16	5.0011290329961264e-17	7.325889474654567e-17	3.5709798865184475e-17	nan	nan
57360.15280000576	8.423793131117059e-16	1.7906421922888032e-15	nan	nan	nan	nan	nan	nan	1.2821946360252137e-15	1.5169084433113532e-15	9.081897737500944e-16	8.807539147945265e-17	1.2182511692172727e-15	5.253939152065103e-16	2.0390279935218793e-15	7.556331032840555e-16	nan	nan	2.152476609538881e-16	4.603796465840886e-17	5.759507005438474e-17	3.8144612878703583e-17	1.3515333588658818e-16	5.3728224182934044e-17	7.321767507801759e-17	3.773192607557257e-17	nan	nan
57360.20280000576	8.403240117932099e-16	1.7940617914371613e-15	nan	nan	nan	nan	nan	nan	1.278507581417453e-15	1.5175009321101043e-15	9.05592019225869e-16	8.809818630329257e-17	1.2159292057778046e-15	5.262410898208446e-16	2.03544822460411e-15	7.567110626557673e-16	nan	nan	2.151088128985761e-16	4.663521307505972e-17	5.769594929854493e-17	3.958752906366404e-17	1.350689514619784e-16	5.633344533224064e-17	7.31742776375395e-17	3.90023781633702e-17	nan	nan
57360.252800005765	8.382675656259048e-16	1.7974355445594365e-15	nan	nan	nan	nan	nan	nan	1.2748235217116424e-15	1.5180643051454962e-15	9.02995985659437e-16	8.811935574255679e-17	1.213608646615691e-15	5.2708203788702335e-16	2.0318704655381427e-15	7.577786208430518e-16	nan	nan	2.1496965960893873e-16	4.696699446253086e-17	5.777020827671353e-17	4.0177836140932364e-17	1.3498320551501143e-16	5.778772921405876e-17	7.312844875111443e-17	3.950071415231307e-17	nan	nan
